"X1";"X49948";"X4";"X3";"X6";"X10";"X12";"X7";"X8";"X2";"X5";"X11";"X1.1";"X9"
2;43390;2;11;10;3;6;12;1;7;4;9;5;8
2;11;10;3;6;12;9;7;4;1;5;8;2;40102
2;40102;2;11;10;3;6;12;9;7;4;1;5;8
7;11;10;3;6;12;9;2;4;1;5;8;2;44120
2;44120;7;11;10;3;6;12;9;2;4;1;5;8
7;11;10;3;9;12;6;2;4;1;5;8;2;38354
2;38354;7;11;10;3;9;12;6;2;4;1;5;8
7;11;10;3;9;12;8;2;4;1;5;6;2;38982
2;38982;7;11;10;3;9;12;8;2;4;1;5;6
7;11;10;1;9;12;8;2;4;3;5;6;2;45682
2;45682;7;11;10;1;9;12;8;2;4;3;5;6
7;11;10;1;9;12;8;2;4;3;6;5;2;34546
2;34546;7;11;10;1;9;12;8;2;4;3;6;5
7;11;10;1;3;12;8;2;4;9;6;5;2;34112
2;34112;7;11;10;1;3;12;8;2;4;9;6;5
7;11;10;1;4;12;8;2;3;9;6;5;2;37966
2;37966;7;11;10;1;4;12;8;2;3;9;6;5
7;11;10;1;4;12;3;2;8;9;6;5;2;38112
2;38112;7;11;10;1;4;12;3;2;8;9;6;5
7;11;9;1;4;12;3;2;8;10;6;5;2;36008
2;36008;7;11;9;1;4;12;3;2;8;10;6;5
7;8;9;1;4;12;3;2;11;10;6;5;2;48466
2;48466;7;8;9;1;4;12;3;2;11;10;6;5
1;8;9;7;4;12;3;2;11;10;6;5;2;38806
2;38806;1;8;9;7;4;12;3;2;11;10;6;5
1;8;10;7;4;12;3;2;11;9;6;5;2;40150
2;40150;1;8;10;7;4;12;3;2;11;9;6;5
1;8;10;3;4;12;7;2;11;9;6;5;2;39620
2;39620;1;8;10;3;4;12;7;2;11;9;6;5
6;8;10;3;4;12;7;2;11;9;1;5;2;47582
2;47582;6;8;10;3;4;12;7;2;11;9;1;5
6;8;10;3;11;12;7;2;4;9;1;5;2;45524
2;45524;6;8;10;3;11;12;7;2;4;9;1;5
6;11;10;3;8;12;7;2;4;9;1;5;2;29442
3;29442;6;11;10;3;8;12;7;2;4;9;1;5
6;3;10;11;8;12;7;2;4;9;1;5;3;50360
3;50360;6;3;10;11;8;12;7;2;4;9;1;5
6;3;10;11;12;8;7;2;4;9;1;5;3;48992
3;48992;6;3;10;11;12;8;7;2;4;9;1;5
6;3;10;11;12;8;7;2;4;1;9;5;3;48564
3;48564;6;3;10;11;12;8;7;2;4;1;9;5
6;3;10;7;12;8;11;2;4;1;9;5;3;56048
3;56048;6;3;10;7;12;8;11;2;4;1;9;5
6;3;10;7;9;8;11;2;4;1;12;5;3;59176
3;59176;6;3;10;7;9;8;11;2;4;1;12;5
6;3;10;4;9;8;11;2;7;1;12;5;3;52614
3;52614;6;3;10;4;9;8;11;2;7;1;12;5
6;3;10;4;9;7;11;2;8;1;12;5;3;53700
3;53700;6;3;10;4;9;7;11;2;8;1;12;5
6;3;10;4;9;7;11;2;8;1;5;12;3;53406
3;53406;6;3;10;4;9;7;11;2;8;1;5;12
6;9;10;4;3;7;11;2;8;1;5;12;3;43812
3;43812;6;9;10;4;3;7;11;2;8;1;5;12
6;9;10;4;3;7;11;5;8;1;2;12;3;50174
3;50174;6;9;10;4;3;7;11;5;8;1;2;12
6;9;10;3;4;7;11;5;8;1;2;12;3;46774
3;46774;6;9;10;3;4;7;11;5;8;1;2;12
6;9;10;4;3;7;11;5;8;1;2;12;3;50174
3;46774;6;9;10;3;4;7;11;5;8;1;2;12
6;9;2;3;4;7;11;5;8;1;10;12;3;45862
3;45862;6;9;2;3;4;7;11;5;8;1;10;12
6;9;2;5;4;7;11;3;8;1;10;12;3;42840
3;42840;6;9;2;5;4;7;11;3;8;1;10;12
6;7;2;5;4;9;11;3;8;1;10;12;3;53202
3;53202;6;7;2;5;4;9;11;3;8;1;10;12
6;7;2;5;4;11;9;3;8;1;10;12;3;54552
3;54552;6;7;2;5;4;11;9;3;8;1;10;12
9;7;2;5;4;11;6;3;8;1;10;12;3;47010
3;47010;9;7;2;5;4;11;6;3;8;1;10;12
9;7;2;5;4;11;6;3;8;10;1;12;3;48964
3;47010;9;7;2;5;4;11;6;3;8;1;10;12
9;7;2;5;4;12;6;3;8;1;10;11;3;40170
3;40170;9;7;2;5;4;12;6;3;8;1;10;11
9;7;2;5;1;12;6;3;8;4;10;11;3;39074
4;39074;9;7;2;5;1;12;6;3;8;4;10;11
9;7;2;5;1;12;8;3;6;4;10;11;4;42458
4;42458;9;7;2;5;1;12;8;3;6;4;10;11
9;7;2;5;1;12;8;3;6;4;11;10;4;37846
4;37846;9;7;2;5;1;12;8;3;6;4;11;10
9;4;2;5;1;12;8;3;6;7;11;10;4;51020
4;51020;9;4;2;5;1;12;8;3;6;7;11;10
9;4;2;5;1;10;8;3;6;7;11;12;4;46472
4;46472;9;4;2;5;1;10;8;3;6;7;11;12
9;4;2;5;1;10;8;3;6;12;11;7;4;47432
4;47432;9;4;2;5;1;10;8;3;6;12;11;7
9;4;2;5;1;10;8;3;11;12;6;7;4;47464
4;47464;9;4;2;5;1;10;8;3;11;12;6;7
9;4;7;5;1;10;8;3;11;12;6;2;4;47170
4;47170;9;4;7;5;1;10;8;3;11;12;6;2
4;9;7;5;1;10;8;3;11;12;6;2;4;46430
4;46430;4;9;7;5;1;10;8;3;11;12;6;2
10;9;7;5;1;4;8;3;11;12;6;2;4;41518
4;41518;10;9;7;5;1;4;8;3;11;12;6;2
10;9;7;5;1;4;12;3;11;8;6;2;4;42810
4;42810;10;9;7;5;1;4;12;3;11;8;6;2
10;9;7;5;1;6;12;3;11;8;4;2;4;46794
4;46794;10;9;7;5;1;6;12;3;11;8;4;2
10;9;7;1;5;6;12;3;11;8;4;2;4;46754
4;46754;10;9;7;1;5;6;12;3;11;8;4;2
10;9;7;1;5;3;12;6;11;8;4;2;4;51422
4;51422;10;9;7;1;5;3;12;6;11;8;4;2
10;9;7;1;4;3;12;6;11;8;5;2;4;50520
4;50520;10;9;7;1;4;3;12;6;11;8;5;2
10;9;6;1;4;3;12;7;11;8;5;2;4;56600
4;56600;10;9;6;1;4;3;12;7;11;8;5;2
10;3;6;1;4;9;12;7;11;8;5;2;4;56030
4;56030;10;3;6;1;4;9;12;7;11;8;5;2
12;3;6;1;4;9;10;7;11;8;5;2;4;63800
4;63800;12;3;6;1;4;9;10;7;11;8;5;2
12;3;6;1;4;2;10;7;11;8;5;9;4;62068
4;62068;12;3;6;1;4;2;10;7;11;8;5;9
12;3;6;1;5;2;10;7;11;8;4;9;4;64948
4;64948;12;3;6;1;5;2;10;7;11;8;4;9
9;3;6;1;5;2;10;7;11;8;4;12;4;68036
5;68036;9;3;6;1;5;2;10;7;11;8;4;12
9;3;6;1;5;2;10;4;11;8;7;12;5;56396
5;56396;9;3;6;1;5;2;10;4;11;8;7;12
9;3;6;1;2;5;10;4;11;8;7;12;5;41634
5;41634;9;3;6;1;2;5;10;4;11;8;7;12
9;3;4;1;2;5;10;6;11;8;7;12;5;44182
5;44182;9;3;4;1;2;5;10;6;11;8;7;12
9;3;4;1;2;7;10;6;11;8;5;12;5;49774
5;49774;9;3;4;1;2;7;10;6;11;8;5;12
9;3;4;1;2;6;10;7;11;8;5;12;5;62990
5;49774;9;3;4;1;2;7;10;6;11;8;5;12
5;3;4;1;2;7;10;6;11;8;9;12;5;46056
5;46056;5;3;4;1;2;7;10;6;11;8;9;12
5;3;4;6;2;7;10;1;11;8;9;12;5;42702
5;42702;5;3;4;6;2;7;10;1;11;8;9;12
9;3;4;6;2;7;10;1;11;8;5;12;5;44304
5;44304;9;3;4;6;2;7;10;1;11;8;5;12
9;3;4;6;2;7;10;1;12;8;5;11;5;43574
5;43574;9;3;4;6;2;7;10;1;12;8;5;11
9;3;4;6;2;7;10;12;1;8;5;11;5;53252
5;53252;9;3;4;6;2;7;10;12;1;8;5;11
9;3;4;7;2;6;10;12;1;8;5;11;5;60104
5;60104;9;3;4;7;2;6;10;12;1;8;5;11
9;3;4;7;2;8;10;12;1;6;5;11;5;44630
5;44630;9;3;4;7;2;8;10;12;1;6;5;11
9;3;4;7;2;8;10;12;1;11;5;6;5;41558
5;41558;9;3;4;7;2;8;10;12;1;11;5;6
9;3;4;7;2;8;10;12;1;5;11;6;5;56676
5;41558;9;3;4;7;2;8;10;12;1;11;5;6
9;3;1;7;2;8;10;12;4;11;5;6;5;43090
5;43090;9;3;1;7;2;8;10;12;4;11;5;6
9;3;1;8;2;7;10;12;4;11;5;6;5;42108
5;42108;9;3;1;8;2;7;10;12;4;11;5;6
9;3;1;10;2;7;8;12;4;11;5;6;5;43912
5;43912;9;3;1;10;2;7;8;12;4;11;5;6
9;3;1;10;2;7;8;12;4;11;6;5;5;39584
5;39584;9;3;1;10;2;7;8;12;4;11;6;5
9;5;1;10;2;7;8;12;4;11;6;3;5;35142
5;35142;9;5;1;10;2;7;8;12;4;11;6;3
9;5;1;10;2;7;8;6;4;11;12;3;5;35184
6;35184;9;5;1;10;2;7;8;6;4;11;12;3
9;5;1;10;2;7;8;6;4;12;11;3;6;41392
6;41392;9;5;1;10;2;7;8;6;4;12;11;3
10;5;1;9;2;7;8;6;4;12;11;3;6;30126
6;30126;10;5;1;9;2;7;8;6;4;12;11;3
10;5;1;2;9;7;8;6;4;12;11;3;6;30926
6;30926;10;5;1;2;9;7;8;6;4;12;11;3
10;5;1;2;9;7;8;6;4;12;3;11;6;24870
6;24870;10;5;1;2;9;7;8;6;4;12;3;11
10;8;1;2;9;7;5;6;4;12;3;11;6;39178
6;24870;10;5;1;2;9;7;8;6;4;12;3;11
10;5;1;2;9;7;8;6;4;11;3;12;6;18342
6;18342;10;5;1;2;9;7;8;6;4;11;3;12
3;5;1;2;9;7;8;6;4;11;10;12;6;21332
6;21332;3;5;1;2;9;7;8;6;4;11;10;12
3;5;1;2;9;7;6;8;4;11;10;12;6;24972
6;24972;3;5;1;2;9;7;6;8;4;11;10;12
3;5;1;6;9;7;2;8;4;11;10;12;6;24204
6;24204;3;5;1;6;9;7;2;8;4;11;10;12
3;5;9;6;1;7;2;8;4;11;10;12;6;23482
6;23482;3;5;9;6;1;7;2;8;4;11;10;12
3;5;11;6;1;7;2;8;4;9;10;12;6;31220
6;31220;3;5;11;6;1;7;2;8;4;9;10;12
3;5;11;6;1;7;10;8;4;9;2;12;6;29998
6;29998;3;5;11;6;1;7;10;8;4;9;2;12
3;5;7;6;1;11;10;8;4;9;2;12;6;29230
6;29230;3;5;7;6;1;11;10;8;4;9;2;12
3;5;7;6;1;11;10;8;4;2;9;12;6;36096
6;36096;3;5;7;6;1;11;10;8;4;2;9;12
3;5;10;6;1;11;7;8;4;2;9;12;6;33884
6;33884;3;5;10;6;1;11;7;8;4;2;9;12
3;5;2;6;1;11;7;8;4;10;9;12;6;28252
6;28252;3;5;2;6;1;11;7;8;4;10;9;12
3;5;2;11;1;6;7;8;4;10;9;12;6;36546
6;36546;3;5;2;11;1;6;7;8;4;10;9;12
3;5;2;11;12;6;7;8;4;10;9;1;6;32214
6;32214;3;5;2;11;12;6;7;8;4;10;9;1
11;5;2;3;12;6;7;8;4;10;9;1;6;27564
6;27564;11;5;2;3;12;6;7;8;4;10;9;1
9;5;2;3;12;6;7;8;4;10;11;1;6;43242
7;43242;9;5;2;3;12;6;7;8;4;10;11;1
9;5;11;3;12;6;7;8;4;10;2;1;7;40744
7;40744;9;5;11;3;12;6;7;8;4;10;2;1
9;5;11;3;12;6;1;8;4;10;2;7;7;39780
7;39780;9;5;11;3;12;6;1;8;4;10;2;7
9;10;11;3;12;6;1;8;4;5;2;7;7;38680
7;38680;9;10;11;3;12;6;1;8;4;5;2;7
9;10;11;3;12;6;7;8;4;5;2;1;7;43196
7;43196;9;10;11;3;12;6;7;8;4;5;2;1
9;5;11;3;12;6;7;8;4;10;2;1;7;40744
7;40744;9;5;11;3;12;6;7;8;4;10;2;1
9;5;11;3;12;6;2;8;4;10;7;1;7;42578
7;42578;9;5;11;3;12;6;2;8;4;10;7;1
9;5;11;3;10;6;2;8;4;12;7;1;7;64072
7;42578;9;5;11;3;12;6;2;8;4;10;7;1
10;5;11;3;12;6;2;8;4;9;7;1;7;47320
7;47320;10;5;11;3;12;6;2;8;4;9;7;1
10;5;4;3;12;6;2;8;11;9;7;1;7;45948
7;45948;10;5;4;3;12;6;2;8;11;9;7;1
10;8;4;3;12;6;2;5;11;9;7;1;7;51484
7;51484;10;8;4;3;12;6;2;5;11;9;7;1
10;1;4;3;12;6;2;5;11;9;7;8;7;52786
7;52786;10;1;4;3;12;6;2;5;11;9;7;8
10;1;4;3;12;7;2;5;11;9;6;8;7;38562
7;38562;10;1;4;3;12;7;2;5;11;9;6;8
10;1;4;3;12;7;2;5;8;9;6;11;7;41436
7;41436;10;1;4;3;12;7;2;5;8;9;6;11
10;1;4;12;3;7;2;5;8;9;6;11;7;40436
7;40436;10;1;4;12;3;7;2;5;8;9;6;11
10;1;4;12;3;7;2;5;8;6;9;11;7;34608
7;34608;10;1;4;12;3;7;2;5;8;6;9;11
10;1;4;12;2;7;3;5;8;6;9;11;7;32418
7;32418;10;1;4;12;2;7;3;5;8;6;9;11
9;1;4;12;2;7;3;5;8;6;10;11;7;38290
7;32418;10;1;4;12;2;7;3;5;8;6;9;11
10;1;4;12;2;7;6;5;8;3;9;11;7;25578
7;25578;10;1;4;12;2;7;6;5;8;3;9;11
10;1;4;12;2;7;9;5;8;3;6;11;7;27516
7;27516;10;1;4;12;2;7;9;5;8;3;6;11
10;1;4;2;12;7;9;5;8;3;6;11;7;29196
8;29196;10;1;4;2;12;7;9;5;8;3;6;11
10;1;4;2;12;7;11;5;8;3;6;9;8;31918
8;31918;10;1;4;2;12;7;11;5;8;3;6;9
10;7;4;2;12;1;11;5;8;3;6;9;8;30740
8;30740;10;7;4;2;12;1;11;5;8;3;6;9
10;2;4;7;12;1;11;5;8;3;6;9;8;39914
8;39914;10;2;4;7;12;1;11;5;8;3;6;9
10;1;4;7;12;2;11;5;8;3;6;9;8;35142
8;35142;10;1;4;7;12;2;11;5;8;3;6;9
10;1;4;3;12;2;11;5;8;7;6;9;8;33966
8;33966;10;1;4;3;12;2;11;5;8;7;6;9
10;1;4;3;12;2;9;5;8;7;6;11;8;33908
8;33908;10;1;4;3;12;2;9;5;8;7;6;11
10;1;4;3;12;2;6;5;8;7;9;11;8;31970
8;31970;10;1;4;3;12;2;6;5;8;7;9;11
10;1;4;3;12;2;6;11;8;7;9;5;8;37188
8;37188;10;1;4;3;12;2;6;11;8;7;9;5
10;1;4;3;12;2;7;11;8;6;9;5;8;32570
8;32570;10;1;4;3;12;2;7;11;8;6;9;5
10;1;4;3;12;9;7;11;8;6;2;5;8;42042
8;42042;10;1;4;3;12;9;7;11;8;6;2;5
10;1;2;3;12;9;7;11;8;6;4;5;8;39278
8;39278;10;1;2;3;12;9;7;11;8;6;4;5
7;1;2;3;12;9;10;11;8;6;4;5;8;33934
8;33934;7;1;2;3;12;9;10;11;8;6;4;5
7;1;2;3;11;9;10;12;8;6;4;5;8;40720
8;33934;7;1;2;3;12;9;10;11;8;6;4;5
5;1;2;3;12;9;10;11;8;6;4;7;8;47648
8;47648;5;1;2;3;12;9;10;11;8;6;4;7
5;1;2;3;12;9;10;11;8;7;4;6;8;58400
8;47648;5;1;2;3;12;9;10;11;8;6;4;7
5;1;3;2;12;9;10;11;8;6;4;7;8;49812
8;49812;5;1;3;2;12;9;10;11;8;6;4;7
5;1;3;2;12;9;10;11;7;6;4;8;8;47108
8;47108;5;1;3;2;12;9;10;11;7;6;4;8
5;1;3;2;12;9;10;11;8;6;4;7;8;49812
8;49812;5;1;3;2;12;9;10;11;8;6;4;7
5;1;3;2;12;9;10;6;8;11;4;7;8;48228
8;48228;5;1;3;2;12;9;10;6;8;11;4;7
7;1;3;2;12;9;10;6;8;11;4;5;8;30300
9;30300;7;1;3;2;12;9;10;6;8;11;4;5
7;1;3;11;12;9;10;6;8;2;4;5;9;48922
9;30300;7;1;3;2;12;9;10;6;8;11;4;5
7;11;3;2;12;9;10;6;8;1;4;5;9;49540
9;30300;7;1;3;2;12;9;10;6;8;11;4;5
7;1;3;11;12;9;10;6;8;2;4;5;9;48922
9;30300;7;1;3;2;12;9;10;6;8;11;4;5
7;1;3;6;12;9;10;2;8;11;4;5;9;47736
9;30300;7;1;3;2;12;9;10;6;8;11;4;5
7;1;3;2;12;9;6;10;8;11;4;5;9;44460
9;44460;7;1;3;2;12;9;6;10;8;11;4;5
3;1;7;2;12;9;6;10;8;11;4;5;9;55122
9;55122;3;1;7;2;12;9;6;10;8;11;4;5
2;1;7;3;12;9;6;10;8;11;4;5;9;49000
9;49000;2;1;7;3;12;9;6;10;8;11;4;5
7;1;2;3;12;9;6;10;8;11;4;5;9;42616
9;42616;7;1;2;3;12;9;6;10;8;11;4;5
7;1;2;12;3;9;6;10;8;11;4;5;9;43456
9;43456;7;1;2;12;3;9;6;10;8;11;4;5
7;8;2;12;3;9;6;10;1;11;4;5;9;49874
9;49874;7;8;2;12;3;9;6;10;1;11;4;5
7;8;9;12;3;2;6;10;1;11;4;5;9;55472
9;55472;7;8;9;12;3;2;6;10;1;11;4;5
7;10;9;12;3;2;6;8;1;11;4;5;9;25328
9;25328;7;10;9;12;3;2;6;8;1;11;4;5
7;10;9;12;8;2;6;3;1;11;4;5;9;35766
9;25328;7;10;9;12;3;2;6;8;1;11;4;5
7;4;9;12;3;2;6;8;1;11;10;5;9;29522
9;25328;7;10;9;12;3;2;6;8;1;11;4;5
7;10;9;12;11;2;6;8;1;3;4;5;9;35318
9;25328;7;10;9;12;3;2;6;8;1;11;4;5
7;1;9;12;3;2;6;8;10;11;4;5;9;24852
9;24852;7;1;9;12;3;2;6;8;10;11;4;5
7;11;9;12;3;2;6;8;10;1;4;5;9;48524
9;48524;7;11;9;12;3;2;6;8;10;1;4;5
7;11;9;12;3;2;5;8;10;1;4;6;9;51462
9;51462;7;11;9;12;3;2;5;8;10;1;4;6
7;11;9;5;3;2;12;8;10;1;4;6;9;47754
9;47754;7;11;9;5;3;2;12;8;10;1;4;6
7;11;9;5;3;2;12;8;1;10;4;6;9;40906
10;40906;7;11;9;5;3;2;12;8;1;10;4;6
1;11;9;5;3;2;12;8;7;10;4;6;10;43274
10;40906;7;11;9;5;3;2;12;8;1;10;4;6
7;5;9;11;3;2;12;8;1;10;4;6;10;36008
10;36008;7;5;9;11;3;2;12;8;1;10;4;6
7;5;9;3;11;2;12;8;1;10;4;6;10;35928
10;35928;7;5;9;3;11;2;12;8;1;10;4;6
7;5;9;3;11;2;12;8;1;6;4;10;10;44184
10;44184;7;5;9;3;11;2;12;8;1;6;4;10
7;5;9;12;11;2;3;8;1;6;4;10;10;45090
10;45090;7;5;9;12;11;2;3;8;1;6;4;10
4;5;9;12;11;2;3;8;1;6;7;10;10;63224
10;63224;4;5;9;12;11;2;3;8;1;6;7;10
4;5;7;12;11;2;3;8;1;6;9;10;10;68140
10;68140;4;5;7;12;11;2;3;8;1;6;9;10
11;5;7;12;4;2;3;8;1;6;9;10;10;49418
10;49418;11;5;7;12;4;2;3;8;1;6;9;10
11;5;7;1;4;2;3;8;12;6;9;10;10;48038
10;48038;11;5;7;1;4;2;3;8;12;6;9;10
11;7;5;1;4;2;3;8;12;6;9;10;10;41414
10;41414;11;7;5;1;4;2;3;8;12;6;9;10
11;7;5;1;4;2;3;8;12;9;6;10;10;40100
10;40100;11;7;5;1;4;2;3;8;12;9;6;10
11;7;5;1;8;2;3;4;12;9;6;10;10;36246
10;36246;11;7;5;1;8;2;3;4;12;9;6;10
11;7;5;1;8;12;3;4;2;9;6;10;10;38870
10;38870;11;7;5;1;8;12;3;4;2;9;6;10
11;7;5;1;8;12;3;4;6;9;2;10;10;38866
10;38866;11;7;5;1;8;12;3;4;6;9;2;10
1;7;5;11;8;12;3;4;6;9;2;10;10;33120
10;33120;1;7;5;11;8;12;3;4;6;9;2;10
1;8;5;11;7;12;3;4;6;9;2;10;10;43038
10;43038;1;8;5;11;7;12;3;4;6;9;2;10
1;8;5;11;7;12;3;4;6;10;2;9;10;45150
10;45150;1;8;5;11;7;12;3;4;6;10;2;9
1;11;5;8;7;12;3;4;6;10;2;9;10;35846
10;35846;1;11;5;8;7;12;3;4;6;10;2;9
1;11;5;8;7;4;3;12;6;10;2;9;10;51354
10;51354;1;11;5;8;7;4;3;12;6;10;2;9
1;11;5;8;7;4;3;12;2;10;6;9;10;51400
11;51400;1;11;5;8;7;4;3;12;2;10;6;9
1;11;5;4;7;8;3;12;2;10;6;9;11;41790
11;41790;1;11;5;4;7;8;3;12;2;10;6;9
7;11;5;4;1;8;3;12;2;10;6;9;11;43430
11;43430;7;11;5;4;1;8;3;12;2;10;6;9
7;11;4;5;1;8;3;12;2;10;6;9;11;43224
11;43224;7;11;4;5;1;8;3;12;2;10;6;9
7;11;9;5;1;8;3;12;2;10;6;4;11;42652
11;42652;7;11;9;5;1;8;3;12;2;10;6;4
7;2;9;5;1;8;3;12;11;10;6;4;11;45570
11;45570;7;2;9;5;1;8;3;12;11;10;6;4
7;2;9;5;1;8;3;6;11;10;12;4;11;40630
11;40630;7;2;9;5;1;8;3;6;11;10;12;4
7;2;9;5;12;8;3;6;11;10;1;4;11;44662
11;44662;7;2;9;5;12;8;3;6;11;10;1;4
7;2;9;5;1;8;3;6;11;10;12;4;11;40630
11;40630;7;2;9;5;1;8;3;6;11;10;12;4
7;2;1;5;9;8;3;6;11;10;12;4;11;42654
11;42654;7;2;1;5;9;8;3;6;11;10;12;4
7;12;1;5;9;8;3;6;11;10;2;4;11;47804
11;47804;7;12;1;5;9;8;3;6;11;10;2;4
7;12;1;5;9;6;3;8;11;10;2;4;11;30398
11;30398;7;12;1;5;9;6;3;8;11;10;2;4
7;12;5;1;9;6;3;8;11;10;2;4;11;28054
11;28054;7;12;5;1;9;6;3;8;11;10;2;4
7;12;5;1;9;8;3;6;11;10;2;4;11;45364
11;45364;7;12;5;1;9;8;3;6;11;10;2;4
7;12;5;1;9;3;8;6;11;10;2;4;11;43438
11;43438;7;12;5;1;9;3;8;6;11;10;2;4
7;5;12;1;9;3;8;6;11;10;2;4;11;30682
11;30682;7;5;12;1;9;3;8;6;11;10;2;4
7;12;5;1;9;3;8;6;11;10;2;4;11;43438
11;43438;7;12;5;1;9;3;8;6;11;10;2;4
7;12;5;9;1;3;8;6;11;10;2;4;11;42398
11;42398;7;12;5;9;1;3;8;6;11;10;2;4
7;9;5;12;1;3;8;6;11;10;2;4;11;43186
11;43186;7;9;5;12;1;3;8;6;11;10;2;4
7;9;5;1;12;3;8;6;11;10;2;4;11;44306
11;44306;7;9;5;1;12;3;8;6;11;10;2;4
7;9;5;1;6;3;8;12;11;10;2;4;11;55908
12;55908;7;9;5;1;6;3;8;12;11;10;2;4
7;9;5;1;6;3;8;12;11;4;2;10;12;55716
12;55716;7;9;5;1;6;3;8;12;11;4;2;10
5;9;7;1;6;3;8;12;11;4;2;10;12;64204
12;64204;5;9;7;1;6;3;8;12;11;4;2;10
5;11;7;1;6;3;8;12;9;4;2;10;12;46262
12;46262;5;11;7;1;6;3;8;12;9;4;2;10
5;11;7;1;6;12;8;3;9;4;2;10;12;28238
12;28238;5;11;7;1;6;12;8;3;9;4;2;10
5;12;7;1;6;11;8;3;9;4;2;10;12;41030
12;41030;5;12;7;1;6;11;8;3;9;4;2;10
5;12;7;1;2;11;8;3;9;4;6;10;12;43440
12;43440;5;12;7;1;2;11;8;3;9;4;6;10
5;12;3;1;2;11;8;7;9;4;6;10;12;47456
12;47456;5;12;3;1;2;11;8;7;9;4;6;10
6;12;3;1;2;11;8;7;9;4;5;10;12;41686
12;41686;6;12;3;1;2;11;8;7;9;4;5;10
6;12;3;1;2;11;8;4;9;7;5;10;12;37764
12;37764;6;12;3;1;2;11;8;4;9;7;5;10
6;12;3;1;2;11;8;4;5;7;9;10;12;37696
12;37696;6;12;3;1;2;11;8;4;5;7;9;10
6;12;3;1;2;11;8;10;5;7;9;4;12;34846
12;34846;6;12;3;1;2;11;8;10;5;7;9;4
6;12;3;1;2;7;8;10;5;11;9;4;12;51146
12;51146;6;12;3;1;2;7;8;10;5;11;9;4
6;12;10;1;2;7;8;3;5;11;9;4;12;44406
12;44406;6;12;10;1;2;7;8;3;5;11;9;4
6;12;10;1;2;7;8;9;5;11;3;4;12;37794
12;37794;6;12;10;1;2;7;8;9;5;11;3;4
6;12;10;7;2;1;8;9;5;11;3;4;12;49214
12;49214;6;12;10;7;2;1;8;9;5;11;3;4
2;12;10;7;6;1;8;9;5;11;3;4;12;46338
12;46338;2;12;10;7;6;1;8;9;5;11;3;4
2;12;11;7;6;1;8;9;5;10;3;4;12;49714
12;49714;2;12;11;7;6;1;8;9;5;10;3;4
10;12;11;7;6;1;8;9;5;2;3;4;12;50786
12;50786;10;12;11;7;6;1;8;9;5;2;3;4
10;12;11;7;6;2;8;9;5;1;3;4;12;48246
