"X1";"X5986421";"X1.1";"X21";"X8";"X4";"X20";"X18";"X10";"X17";"X11";"X3";"X7";"X12";"X2";"X5";"X22";"X16";"X6";"X14";"X23";"X25";"X15";"X13";"X9";"X19";"X26";"X24"
2;6056195;5;8;1;13;3;26;4;6;15;11;18;21;14;9;20;16;22;7;25;12;23;19;24;10;17;2
5;8;1;13;3;26;4;6;15;11;7;21;14;9;20;16;22;18;25;12;23;19;24;10;17;2;2;5981783
2;5981783;5;8;1;13;3;26;4;6;15;11;7;21;14;9;20;16;22;18;25;12;23;19;24;10;17;2
5;8;1;13;3;26;4;6;15;11;7;21;18;9;20;16;22;14;25;12;23;19;24;10;17;2;2;5984609
2;5984609;5;8;1;13;3;26;4;6;15;11;7;21;18;9;20;16;22;14;25;12;23;19;24;10;17;2
17;8;1;13;3;26;4;6;15;11;7;21;18;9;20;16;22;14;25;12;23;19;24;10;5;2;2;5917939
2;5917939;17;8;1;13;3;26;4;6;15;11;7;21;18;9;20;16;22;14;25;12;23;19;24;10;5;2
17;8;1;13;3;26;4;6;15;11;7;21;18;9;20;16;5;14;25;12;23;19;24;10;22;2;2;5836891
2;5836891;17;8;1;13;3;26;4;6;15;11;7;21;18;9;20;16;5;14;25;12;23;19;24;10;22;2
17;8;1;13;3;26;4;6;15;11;7;21;18;9;10;16;5;14;25;12;23;19;24;20;22;2;2;5872447
2;5872447;17;8;1;13;3;26;4;6;15;11;7;21;18;9;10;16;5;14;25;12;23;19;24;20;22;2
17;8;1;13;3;26;4;6;15;11;7;10;18;9;21;16;5;14;25;12;23;19;24;20;22;2;2;5898562
2;5898562;17;8;1;13;3;26;4;6;15;11;7;10;18;9;21;16;5;14;25;12;23;19;24;20;22;2
18;8;1;13;3;26;4;6;15;11;7;10;17;9;21;16;5;14;25;12;23;19;24;20;22;2;2;5923719
2;5923719;18;8;1;13;3;26;4;6;15;11;7;10;17;9;21;16;5;14;25;12;23;19;24;20;22;2
18;8;1;13;3;19;4;6;15;11;7;10;17;9;21;16;5;14;25;12;23;26;24;20;22;2;2;5865695
2;5865695;18;8;1;13;3;19;4;6;15;11;7;10;17;9;21;16;5;14;25;12;23;26;24;20;22;2
18;8;1;13;3;19;4;6;15;11;23;10;17;9;21;16;5;14;25;12;7;26;24;20;22;2;2;5878649
3;5878649;18;8;1;13;3;19;4;6;15;11;23;10;17;9;21;16;5;14;25;12;7;26;24;20;22;2
18;8;1;13;19;3;4;6;15;11;23;10;17;9;21;16;5;14;25;12;7;26;24;20;22;2;3;5867994
3;5867994;18;8;1;13;19;3;4;6;15;11;23;10;17;9;21;16;5;14;25;12;7;26;24;20;22;2
18;8;7;13;19;3;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;24;20;22;2;3;5896078
3;5896078;18;8;7;13;19;3;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;24;20;22;2
18;8;7;13;19;2;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;24;20;22;3;3;5905172
3;5905172;18;8;7;13;19;2;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;24;20;22;3
18;8;7;3;19;2;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;24;20;22;13;3;5957047
3;5957047;18;8;7;3;19;2;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;24;20;22;13
18;8;7;3;19;2;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;13;20;22;24;3;5975271
3;5975271;18;8;7;3;19;2;4;6;15;11;23;10;17;9;21;16;5;14;25;12;1;26;13;20;22;24
18;8;7;3;19;2;4;12;15;11;23;10;17;9;21;16;5;14;25;6;1;26;13;20;22;24;3;5962243
3;5962243;18;8;7;3;19;2;4;12;15;11;23;10;17;9;21;16;5;14;25;6;1;26;13;20;22;24
18;8;7;17;19;2;4;12;15;11;23;10;3;9;21;16;5;14;25;6;1;26;13;20;22;24;3;5926073
3;5926073;18;8;7;17;19;2;4;12;15;11;23;10;3;9;21;16;5;14;25;6;1;26;13;20;22;24
18;8;7;17;19;2;4;12;20;11;23;10;3;9;21;16;5;14;25;6;1;26;13;15;22;24;3;5823752
3;5823752;18;8;7;17;19;2;4;12;20;11;23;10;3;9;21;16;5;14;25;6;1;26;13;15;22;24
18;8;7;17;19;2;5;12;20;11;23;10;3;9;21;16;4;14;25;6;1;26;13;15;22;24;3;5845850
3;5845850;18;8;7;17;19;2;5;12;20;11;23;10;3;9;21;16;4;14;25;6;1;26;13;15;22;24
18;16;7;17;19;2;5;12;20;11;23;10;3;9;21;8;4;14;25;6;1;26;13;15;22;24;3;5811035
3;5811035;18;16;7;17;19;2;5;12;20;11;23;10;3;9;21;8;4;14;25;6;1;26;13;15;22;24
18;16;7;17;19;9;5;12;20;11;23;10;3;2;21;8;4;14;25;6;1;26;13;15;22;24;3;5886078
3;5886078;18;16;7;17;19;9;5;12;20;11;23;10;3;2;21;8;4;14;25;6;1;26;13;15;22;24
18;16;7;17;19;9;5;12;20;11;23;10;3;2;21;8;4;26;25;6;1;14;13;15;22;24;3;5980229
3;5886078;18;16;7;17;19;9;5;12;20;11;23;10;3;2;21;8;4;14;25;6;1;26;13;15;22;24
18;16;7;17;19;9;5;3;20;11;23;10;12;2;21;8;4;14;25;6;1;26;13;15;22;24;3;5918628
3;5918628;18;16;7;17;19;9;5;3;20;11;23;10;12;2;21;8;4;14;25;6;1;26;13;15;22;24
16;18;7;17;19;9;5;3;20;11;23;10;12;2;21;8;4;14;25;6;1;26;13;15;22;24;3;5929680
3;5929680;16;18;7;17;19;9;5;3;20;11;23;10;12;2;21;8;4;14;25;6;1;26;13;15;22;24
16;18;7;22;19;9;5;3;20;11;23;10;12;2;21;8;4;14;25;6;1;26;13;15;17;24;3;5925579
3;5925579;16;18;7;22;19;9;5;3;20;11;23;10;12;2;21;8;4;14;25;6;1;26;13;15;17;24
16;18;7;22;19;9;5;3;20;11;10;23;12;2;21;8;4;14;25;6;1;26;13;15;17;24;3;5926931
3;5926931;16;18;7;22;19;9;5;3;20;11;10;23;12;2;21;8;4;14;25;6;1;26;13;15;17;24
16;18;7;22;19;9;5;3;20;11;10;21;12;2;23;8;4;14;25;6;1;26;13;15;17;24;3;5912689
3;5912689;16;18;7;22;19;9;5;3;20;11;10;21;12;2;23;8;4;14;25;6;1;26;13;15;17;24
16;18;7;22;19;9;5;3;20;2;10;21;12;11;23;8;4;14;25;6;1;26;13;15;17;24;3;5924397
3;5924397;16;18;7;22;19;9;5;3;20;2;10;21;12;11;23;8;4;14;25;6;1;26;13;15;17;24
16;18;7;22;19;9;5;3;17;2;10;21;12;11;23;8;4;14;25;6;1;26;13;15;20;24;3;6015085
3;6015085;16;18;7;22;19;9;5;3;17;2;10;21;12;11;23;8;4;14;25;6;1;26;13;15;20;24
16;18;7;22;19;9;5;3;12;2;10;21;17;11;23;8;4;14;25;6;1;26;13;15;20;24;3;6045781
4;6045781;16;18;7;22;19;9;5;3;12;2;10;21;17;11;23;8;4;14;25;6;1;26;13;15;20;24
16;18;7;22;19;9;5;3;12;2;10;21;17;11;23;8;4;14;25;6;1;15;13;26;20;24;4;6035005
4;6035005;16;18;7;22;19;9;5;3;12;2;10;21;17;11;23;8;4;14;25;6;1;15;13;26;20;24
16;18;7;22;19;9;5;3;12;2;23;21;17;11;10;8;4;14;25;6;1;15;13;26;20;24;4;6031462
4;6031462;16;18;7;22;19;9;5;3;12;2;23;21;17;11;10;8;4;14;25;6;1;15;13;26;20;24
16;18;7;22;19;9;5;3;15;2;23;21;17;11;10;8;4;14;25;6;1;12;13;26;20;24;4;5983810
4;5983810;16;18;7;22;19;9;5;3;15;2;23;21;17;11;10;8;4;14;25;6;1;12;13;26;20;24
16;18;7;22;19;9;5;3;15;2;23;21;17;11;12;8;4;14;25;6;1;10;13;26;20;24;4;5972013
4;5972013;16;18;7;22;19;9;5;3;15;2;23;21;17;11;12;8;4;14;25;6;1;10;13;26;20;24
16;5;7;22;19;9;18;3;15;2;23;21;17;11;12;8;4;14;25;6;1;10;13;26;20;24;4;5862735
4;5862735;16;5;7;22;19;9;18;3;15;2;23;21;17;11;12;8;4;14;25;6;1;10;13;26;20;24
16;5;7;22;19;25;18;3;15;2;23;21;17;11;12;8;4;14;9;6;1;10;13;26;20;24;4;5792953
4;5792953;16;5;7;22;19;25;18;3;15;2;23;21;17;11;12;8;4;14;9;6;1;10;13;26;20;24
16;5;7;22;19;25;18;3;15;2;23;21;17;11;12;8;4;24;9;6;1;10;13;26;20;14;4;5877364
4;5877364;16;5;7;22;19;25;18;3;15;2;23;21;17;11;12;8;4;24;9;6;1;10;13;26;20;14
16;5;7;22;19;25;18;3;15;2;23;21;17;11;10;8;4;24;9;6;1;12;13;26;20;14;4;5893116
4;5893116;16;5;7;22;19;25;18;3;15;2;23;21;17;11;10;8;4;24;9;6;1;12;13;26;20;14
16;5;7;22;19;25;18;3;15;2;1;21;17;11;10;8;4;24;9;6;23;12;13;26;20;14;4;5853130
4;5853130;16;5;7;22;19;25;18;3;15;2;1;21;17;11;10;8;4;24;9;6;23;12;13;26;20;14
16;5;7;22;19;25;18;21;15;2;1;3;17;11;10;8;4;24;9;6;23;12;13;26;20;14;4;5826666
4;5826666;16;5;7;22;19;25;18;21;15;2;1;3;17;11;10;8;4;24;9;6;23;12;13;26;20;14
16;5;7;22;19;25;18;21;15;2;1;3;17;11;10;8;4;24;9;26;23;12;13;6;20;14;4;5824833
4;5824833;16;5;7;22;19;25;18;21;15;2;1;3;17;11;10;8;4;24;9;26;23;12;13;6;20;14
16;17;7;22;19;25;18;21;15;2;1;3;5;11;10;8;4;24;9;26;23;12;13;6;20;14;4;5771559
4;5771559;16;17;7;22;19;25;18;21;15;2;1;3;5;11;10;8;4;24;9;26;23;12;13;6;20;14
16;17;7;22;19;25;18;9;15;2;1;3;5;11;10;8;4;24;21;26;23;12;13;6;20;14;4;5799395
4;5799395;16;17;7;22;19;25;18;9;15;2;1;3;5;11;10;8;4;24;21;26;23;12;13;6;20;14
16;24;7;22;19;25;18;9;15;2;1;3;5;11;10;8;4;17;21;26;23;12;13;6;20;14;4;5799815
4;5799815;16;24;7;22;19;25;18;9;15;2;1;3;5;11;10;8;4;17;21;26;23;12;13;6;20;14
16;24;7;22;19;25;18;9;15;2;1;3;5;11;10;8;4;17;21;26;23;13;12;6;20;14;4;5797674
4;5797674;16;24;7;22;19;25;18;9;15;2;1;3;5;11;10;8;4;17;21;26;23;13;12;6;20;14
16;24;7;22;19;25;18;9;15;2;1;21;5;11;10;8;4;17;3;26;23;13;12;6;20;14;4;5820382
4;5820382;16;24;7;22;19;25;18;9;15;2;1;21;5;11;10;8;4;17;3;26;23;13;12;6;20;14
16;24;7;22;19;25;18;9;15;2;1;8;5;11;10;21;4;17;3;26;23;13;12;6;20;14;4;5791214
4;5791214;16;24;7;22;19;25;18;9;15;2;1;8;5;11;10;21;4;17;3;26;23;13;12;6;20;14
16;24;7;22;19;25;18;9;15;2;1;8;5;17;10;21;4;11;3;26;23;13;12;6;20;14;4;5801630
4;5801630;16;24;7;22;19;25;18;9;15;2;1;8;5;17;10;21;4;11;3;26;23;13;12;6;20;14
16;24;7;22;19;25;18;9;15;2;1;8;5;17;10;21;4;11;3;20;23;13;12;6;26;14;4;5824241
4;5824241;16;24;7;22;19;25;18;9;15;2;1;8;5;17;10;21;4;11;3;20;23;13;12;6;26;14
16;24;7;22;19;25;18;21;15;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14;4;5825108
5;5825108;16;24;7;22;19;25;18;21;15;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14
7;24;16;22;19;25;18;21;15;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14;5;5792804
5;5792804;7;24;16;22;19;25;18;21;15;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14
7;24;16;22;19;25;18;15;21;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14;5;5793084
5;5793084;7;24;16;22;19;25;18;15;21;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14
7;19;16;22;24;25;18;15;21;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14;5;5788634
5;5788634;7;19;16;22;24;25;18;15;21;2;1;8;5;17;10;9;4;11;3;20;23;13;12;6;26;14
7;19;16;22;24;25;18;15;21;2;1;10;5;17;8;9;4;11;3;20;23;13;12;6;26;14;5;5799033
5;5799033;7;19;16;22;24;25;18;15;21;2;1;10;5;17;8;9;4;11;3;20;23;13;12;6;26;14
7;19;16;22;24;9;18;15;21;2;1;10;5;17;8;25;4;11;3;20;23;13;12;6;26;14;5;5835243
5;5835243;7;19;16;22;24;9;18;15;21;2;1;10;5;17;8;25;4;11;3;20;23;13;12;6;26;14
7;19;16;22;24;9;18;15;21;2;1;10;17;5;8;25;4;11;3;20;23;13;12;6;26;14;5;5866610
5;5866610;7;19;16;22;24;9;18;15;21;2;1;10;17;5;8;25;4;11;3;20;23;13;12;6;26;14
7;19;16;22;24;9;1;15;21;2;18;10;17;5;8;25;4;11;3;20;23;13;12;6;26;14;5;5875420
5;5875420;7;19;16;22;24;9;1;15;21;2;18;10;17;5;8;25;4;11;3;20;23;13;12;6;26;14
7;18;16;22;24;9;1;15;21;2;19;10;17;5;8;25;4;11;3;20;23;13;12;6;26;14;5;5921626
5;5921626;7;18;16;22;24;9;1;15;21;2;19;10;17;5;8;25;4;11;3;20;23;13;12;6;26;14
7;18;16;22;24;9;1;15;21;2;19;10;17;5;8;26;4;11;3;20;23;13;12;6;25;14;5;5916027
5;5916027;7;18;16;22;24;9;1;15;21;2;19;10;17;5;8;26;4;11;3;20;23;13;12;6;25;14
6;18;16;22;24;9;1;15;21;2;19;10;17;5;8;26;4;11;3;20;23;13;12;7;25;14;5;5936318
5;5936318;6;18;16;22;24;9;1;15;21;2;19;10;17;5;8;26;4;11;3;20;23;13;12;7;25;14
6;18;16;22;24;9;1;15;21;2;19;10;17;25;8;26;4;11;3;20;23;13;12;7;5;14;5;6093444
5;5936318;6;18;16;22;24;9;1;15;21;2;19;10;17;5;8;26;4;11;3;20;23;13;12;7;25;14
6;18;16;22;24;9;1;15;12;2;19;10;17;5;8;26;4;11;3;20;23;13;21;7;25;14;5;5916230
5;5916230;6;18;16;22;24;9;1;15;12;2;19;10;17;5;8;26;4;11;3;20;23;13;21;7;25;14
6;18;16;22;24;9;1;15;12;2;19;10;17;5;8;26;11;4;3;20;23;13;21;7;25;14;5;5901324
5;5901324;6;18;16;22;24;9;1;15;12;2;19;10;17;5;8;26;11;4;3;20;23;13;21;7;25;14
6;18;16;22;24;9;1;15;5;2;19;10;17;12;8;26;11;4;3;20;23;13;21;7;25;14;5;5957831
5;5957831;6;18;16;22;24;9;1;15;5;2;19;10;17;12;8;26;11;4;3;20;23;13;21;7;25;14
6;18;16;22;24;1;9;15;5;2;19;10;17;12;8;26;11;4;3;20;23;13;21;7;25;14;5;5957831
5;5957831;6;18;16;22;24;1;9;15;5;2;19;10;17;12;8;26;11;4;3;20;23;13;21;7;25;14
6;18;16;22;24;1;9;15;11;2;19;10;17;12;8;26;5;4;3;20;23;13;21;7;25;14;5;5915986
5;5915986;6;18;16;22;24;1;9;15;11;2;19;10;17;12;8;26;5;4;3;20;23;13;21;7;25;14
6;18;16;22;24;1;9;15;11;2;19;10;17;12;8;26;5;13;3;20;23;4;21;7;25;14;5;5906250
5;5906250;6;18;16;22;24;1;9;15;11;2;19;10;17;12;8;26;5;13;3;20;23;4;21;7;25;14
6;13;16;22;24;1;9;15;11;2;19;10;17;12;8;26;5;18;3;20;23;4;21;7;25;14;5;5874857
5;5874857;6;13;16;22;24;1;9;15;11;2;19;10;17;12;8;26;5;18;3;20;23;4;21;7;25;14
6;13;16;22;24;1;9;15;11;2;19;10;7;12;8;26;5;18;3;20;23;4;21;17;25;14;5;5868137
5;5868137;6;13;16;22;24;1;9;15;11;2;19;10;7;12;8;26;5;18;3;20;23;4;21;17;25;14
6;13;16;22;24;1;9;15;11;2;19;10;7;14;8;26;5;18;3;20;23;4;21;17;25;12;5;5772680
6;5772680;6;13;16;22;24;1;9;15;11;2;19;10;7;14;8;26;5;18;3;20;23;4;21;17;25;12
6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;26;5;18;3;20;23;4;21;17;25;12;6;5764273
6;5764273;6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;26;5;18;3;20;23;4;21;17;25;12
6;13;16;22;24;15;9;1;11;2;19;10;7;17;8;26;5;18;3;20;23;4;21;14;25;12;6;5767490
6;5767490;6;13;16;22;24;15;9;1;11;2;19;10;7;17;8;26;5;18;3;20;23;4;21;14;25;12
6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;26;5;18;3;20;23;4;21;17;25;12;6;5764273
6;5764273;6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;26;5;18;3;20;23;4;21;17;25;12
6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;26;18;3;20;23;4;21;17;25;12;6;5800010
6;5800010;6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;26;18;3;20;23;4;21;17;25;12
6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;26;18;3;12;23;4;21;17;25;20;6;5765493
6;5765493;6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;26;18;3;12;23;4;21;17;25;20
6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;26;18;3;12;23;4;21;20;25;17;6;5716295
6;5716295;6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;26;18;3;12;23;4;21;20;25;17
6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;21;18;3;12;23;4;26;20;25;17;6;5662658
6;5662658;6;13;16;22;24;15;9;1;11;2;19;10;7;14;8;5;21;18;3;12;23;4;26;20;25;17
6;13;16;22;24;15;9;21;11;2;19;10;7;14;8;5;1;18;3;12;23;4;26;20;25;17;6;5664442
6;5664442;6;13;16;22;24;15;9;21;11;2;19;10;7;14;8;5;1;18;3;12;23;4;26;20;25;17
6;13;16;22;24;20;9;21;11;2;19;10;7;14;8;5;1;18;3;12;23;4;26;15;25;17;6;5742554
6;5742554;6;13;16;22;24;20;9;21;11;2;19;10;7;14;8;5;1;18;3;12;23;4;26;15;25;17
6;13;16;22;24;7;9;21;11;2;19;10;20;14;8;5;1;18;3;12;23;4;26;15;25;17;6;5716828
6;5716828;6;13;16;22;24;7;9;21;11;2;19;10;20;14;8;5;1;18;3;12;23;4;26;15;25;17
6;13;16;5;24;7;9;21;11;2;19;10;20;14;8;22;1;18;3;12;23;4;26;15;25;17;6;5828175
6;5828175;6;13;16;5;24;7;9;21;11;2;19;10;20;14;8;22;1;18;3;12;23;4;26;15;25;17
6;13;16;5;24;7;9;21;22;2;19;10;20;14;8;11;1;18;3;12;23;4;26;15;25;17;6;5832386
6;5832386;6;13;16;5;24;7;9;21;22;2;19;10;20;14;8;11;1;18;3;12;23;4;26;15;25;17
6;13;16;5;15;7;9;21;22;2;19;10;20;14;8;11;1;18;3;12;23;4;26;24;25;17;6;5815094
6;5815094;6;13;16;5;15;7;9;21;22;2;19;10;20;14;8;11;1;18;3;12;23;4;26;24;25;17
6;13;16;5;15;7;9;21;22;2;19;10;24;14;8;11;1;18;3;12;23;4;26;20;25;17;6;5945200
6;5945200;6;13;16;5;15;7;9;21;22;2;19;10;24;14;8;11;1;18;3;12;23;4;26;20;25;17
6;13;16;5;15;7;9;21;22;2;19;10;24;14;8;11;1;20;3;12;23;4;26;18;25;17;6;6024854
6;6024854;6;13;16;5;15;7;9;21;22;2;19;10;24;14;8;11;1;20;3;12;23;4;26;18;25;17
6;13;16;5;4;7;9;21;22;2;19;10;24;14;8;11;1;20;3;12;23;15;26;18;25;17;6;6016731
6;6016731;6;13;16;5;4;7;9;21;22;2;19;10;24;14;8;11;1;20;3;12;23;15;26;18;25;17
6;13;24;5;4;7;9;21;22;2;19;10;16;14;8;11;1;20;3;12;23;15;26;18;25;17;6;6007908
6;6007908;6;13;24;5;4;7;9;21;22;2;19;10;16;14;8;11;1;20;3;12;23;15;26;18;25;17
6;13;24;5;4;7;17;21;22;2;19;10;16;14;8;11;1;20;3;12;23;15;26;18;25;9;6;6024479
6;6024479;6;13;24;5;4;7;17;21;22;2;19;10;16;14;8;11;1;20;3;12;23;15;26;18;25;9
