"X1";"X42728";"X12";"X5";"X4";"X8";"X6";"X10";"X7";"X1.1";"X9";"X2";"X11";"X3"
11;29724;8;6;5;3;11;4;12;1;10;7;2;9
8;6;5;3;11;4;12;1;10;7;9;2;11;30514
11;30514;8;6;5;3;11;4;12;1;10;7;9;2
8;6;5;3;11;4;12;7;10;1;9;2;11;29230
11;29230;8;6;5;3;11;4;12;7;10;1;9;2
8;6;5;4;11;3;12;7;10;1;9;2;11;43020
11;29230;8;6;5;3;11;4;12;7;10;1;9;2
8;11;5;3;6;4;12;7;10;1;9;2;11;35326
11;35326;8;11;5;3;6;4;12;7;10;1;9;2
8;11;6;3;5;4;12;7;10;1;9;2;11;34338
11;34338;8;11;6;3;5;4;12;7;10;1;9;2
8;11;6;3;5;1;12;7;10;4;9;2;11;37434
12;37434;8;11;6;3;5;1;12;7;10;4;9;2
8;11;6;1;5;3;12;7;10;4;9;2;12;37458
12;37458;8;11;6;1;5;3;12;7;10;4;9;2
8;11;9;1;5;3;12;7;10;4;6;2;12;34654
12;34654;8;11;9;1;5;3;12;7;10;4;6;2
8;11;9;1;5;3;12;7;10;2;6;4;12;31582
12;31582;8;11;9;1;5;3;12;7;10;2;6;4
8;11;9;1;5;3;12;7;10;2;4;6;12;32936
12;32936;8;11;9;1;5;3;12;7;10;2;4;6
8;11;1;9;5;3;12;7;10;2;4;6;12;35588
12;35588;8;11;1;9;5;3;12;7;10;2;4;6
8;11;1;3;5;9;12;7;10;2;4;6;12;33966
12;33966;8;11;1;3;5;9;12;7;10;2;4;6
7;11;1;3;5;9;12;8;10;2;4;6;12;48430
12;48430;7;11;1;3;5;9;12;8;10;2;4;6
7;11;10;3;5;9;12;8;1;2;4;6;12;46052
12;46052;7;11;10;3;5;9;12;8;1;2;4;6
7;3;10;11;5;9;12;8;1;2;4;6;12;51600
12;51600;7;3;10;11;5;9;12;8;1;2;4;6
7;3;11;10;5;9;12;8;1;2;4;6;12;46990
12;46990;7;3;11;10;5;9;12;8;1;2;4;6
7;3;11;10;5;12;9;8;1;2;4;6;12;47058
12;47058;7;3;11;10;5;12;9;8;1;2;4;6
7;6;11;10;5;12;9;8;1;2;4;3;12;49904
12;49904;7;6;11;10;5;12;9;8;1;2;4;3
7;6;11;10;9;12;5;8;1;2;4;3;12;50716
12;50716;7;6;11;10;9;12;5;8;1;2;4;3
2;6;11;10;9;12;5;8;1;7;4;3;12;45704
12;45704;2;6;11;10;9;12;5;8;1;7;4;3
2;6;11;10;9;1;5;8;12;7;4;3;12;55814
12;55814;2;6;11;10;9;1;5;8;12;7;4;3
2;6;11;10;9;1;5;4;12;7;8;3;12;50116
12;50116;2;6;11;10;9;1;5;4;12;7;8;3
2;6;11;10;9;1;4;5;12;7;8;3;12;43504
12;43504;2;6;11;10;9;1;4;5;12;7;8;3
2;6;11;10;5;1;4;9;12;7;8;3;12;55082
12;43504;2;6;11;10;9;1;4;5;12;7;8;3
2;12;11;10;9;1;4;5;6;7;8;3;12;42096
