"X1";"X42756";"X2";"X4";"X1.1";"X12";"X3";"X5";"X8";"X6";"X9";"X11";"X7";"X10"
2;5;3;9;8;10;1;6;7;12;11;4;2;50794
2;50794;2;5;3;9;8;10;1;6;7;12;11;4
9;5;3;2;8;10;1;6;7;12;11;4;2;45270
2;45270;9;5;3;2;8;10;1;6;7;12;11;4
9;5;3;2;8;10;1;6;11;12;7;4;2;45388
2;45388;9;5;3;2;8;10;1;6;11;12;7;4
6;5;3;2;8;10;1;9;11;12;7;4;2;44704
2;44704;6;5;3;2;8;10;1;9;11;12;7;4
6;5;3;2;8;10;1;9;7;12;11;4;2;44586
2;44586;6;5;3;2;8;10;1;9;7;12;11;4
6;5;3;2;8;10;9;1;7;12;11;4;2;56790
2;56790;6;5;3;2;8;10;9;1;7;12;11;4
6;5;3;2;11;10;9;1;7;12;8;4;2;53626
2;53626;6;5;3;2;11;10;9;1;7;12;8;4
6;5;3;2;11;10;9;1;12;7;8;4;2;34204
2;34204;6;5;3;2;11;10;9;1;12;7;8;4
6;5;3;2;11;10;9;1;8;7;12;4;2;34056
2;34056;6;5;3;2;11;10;9;1;8;7;12;4
6;11;3;2;5;10;9;1;8;7;12;4;2;37544
2;37544;6;11;3;2;5;10;9;1;8;7;12;4
6;11;3;2;5;10;9;1;8;12;7;4;2;57116
2;57116;6;11;3;2;5;10;9;1;8;12;7;4
6;11;12;2;5;10;9;1;8;3;7;4;2;42688
2;42688;6;11;12;2;5;10;9;1;8;3;7;4
6;4;12;2;5;10;9;1;8;3;7;11;2;43418
2;43418;6;4;12;2;5;10;9;1;8;3;7;11
6;4;11;2;5;10;9;1;8;3;7;12;2;42148
2;42148;6;4;11;2;5;10;9;1;8;3;7;12
6;4;11;2;3;10;9;1;8;5;7;12;2;46908
2;46908;6;4;11;2;3;10;9;1;8;5;7;12
6;4;11;2;3;9;10;1;8;5;7;12;2;46648
2;46648;6;4;11;2;3;9;10;1;8;5;7;12
7;4;11;2;3;9;10;1;8;5;6;12;2;47622
2;47622;7;4;11;2;3;9;10;1;8;5;6;12
7;3;11;2;4;9;10;1;8;5;6;12;2;54382
3;54382;7;3;11;2;4;9;10;1;8;5;6;12
7;3;11;2;6;9;10;1;8;5;4;12;3;57812
3;57812;7;3;11;2;6;9;10;1;8;5;4;12
1;3;11;2;6;9;10;7;8;5;4;12;3;45056
3;45056;1;3;11;2;6;9;10;7;8;5;4;12
1;3;11;2;12;9;10;7;8;5;4;6;3;46146
3;46146;1;3;11;2;12;9;10;7;8;5;4;6
1;8;11;2;12;9;10;7;3;5;4;6;3;37094
3;37094;1;8;11;2;12;9;10;7;3;5;4;6
2;8;11;1;12;9;10;7;3;5;4;6;3;40600
3;40600;2;8;11;1;12;9;10;7;3;5;4;6
2;8;11;7;12;9;10;1;3;5;4;6;3;50372
3;50372;2;8;11;7;12;9;10;1;3;5;4;6
2;8;4;7;12;9;10;1;3;5;11;6;3;49622
3;49622;2;8;4;7;12;9;10;1;3;5;11;6
12;8;4;7;2;9;10;1;3;5;11;6;3;51304
3;51304;12;8;4;7;2;9;10;1;3;5;11;6
1;8;4;7;2;9;10;12;3;5;11;6;3;45708
3;45708;1;8;4;7;2;9;10;12;3;5;11;6
1;8;4;7;6;9;10;12;3;5;11;2;3;50728
3;50728;1;8;4;7;6;9;10;12;3;5;11;2
1;8;4;7;6;9;10;12;11;5;3;2;3;50668
3;50668;1;8;4;7;6;9;10;12;11;5;3;2
1;8;9;7;6;4;10;12;11;5;3;2;3;50250
3;50250;1;8;9;7;6;4;10;12;11;5;3;2
5;8;9;7;6;4;10;12;11;1;3;2;3;48070
3;48070;5;8;9;7;6;4;10;12;11;1;3;2
7;8;9;5;6;4;10;12;11;1;3;2;3;59722
3;59722;7;8;9;5;6;4;10;12;11;1;3;2
7;2;9;5;6;4;10;12;11;1;3;8;3;49154
3;49154;7;2;9;5;6;4;10;12;11;1;3;8
7;2;6;5;9;4;10;12;11;1;3;8;3;44640
3;44640;7;2;6;5;9;4;10;12;11;1;3;8
7;2;6;11;9;4;10;12;5;1;3;8;3;44484
3;44484;7;2;6;11;9;4;10;12;5;1;3;8
7;2;6;12;9;4;10;11;5;1;3;8;3;33114
3;33114;7;2;6;12;9;4;10;11;5;1;3;8
7;2;5;12;9;4;10;11;6;1;3;8;3;34362
3;34362;7;2;5;12;9;4;10;11;6;1;3;8
7;2;6;12;9;4;10;11;5;1;3;8;3;33114
4;33114;7;2;6;12;9;4;10;11;5;1;3;8
7;2;6;12;1;4;10;11;5;9;3;8;4;30274
4;30274;7;2;6;12;1;4;10;11;5;9;3;8
7;2;9;12;1;4;10;11;5;6;3;8;4;24148
4;24148;7;2;9;12;1;4;10;11;5;6;3;8
7;2;9;12;1;4;10;6;5;11;3;8;4;21156
4;21156;7;2;9;12;1;4;10;6;5;11;3;8
7;12;9;2;1;4;10;6;5;11;3;8;4;30894
4;21156;7;2;9;12;1;4;10;6;5;11;3;8
1;2;9;12;7;4;10;6;5;11;3;8;4;25784
4;25784;1;2;9;12;7;4;10;6;5;11;3;8
8;2;9;12;7;4;10;6;5;11;3;1;4;40612
4;40612;8;2;9;12;7;4;10;6;5;11;3;1
8;2;9;12;7;4;10;3;5;11;6;1;4;55104
4;40612;8;2;9;12;7;4;10;6;5;11;3;1
8;2;9;12;3;4;10;6;5;11;7;1;4;38860
4;38860;8;2;9;12;3;4;10;6;5;11;7;1
8;2;7;12;3;4;10;6;5;11;9;1;4;42858
4;42858;8;2;7;12;3;4;10;6;5;11;9;1
8;2;7;12;3;4;10;6;5;9;11;1;4;48478
4;48478;8;2;7;12;3;4;10;6;5;9;11;1
8;2;11;12;3;4;10;6;5;9;7;1;4;47114
4;47114;8;2;11;12;3;4;10;6;5;9;7;1
8;2;6;12;3;4;10;11;5;9;7;1;4;47274
4;47274;8;2;6;12;3;4;10;11;5;9;7;1
9;2;6;12;3;4;10;11;5;8;7;1;4;29352
4;29352;9;2;6;12;3;4;10;11;5;8;7;1
9;2;6;12;3;11;10;4;5;8;7;1;4;42104
4;42104;9;2;6;12;3;11;10;4;5;8;7;1
9;2;6;12;7;11;10;4;5;8;3;1;4;39470
4;39470;9;2;6;12;7;11;10;4;5;8;3;1
9;2;6;12;7;11;5;4;10;8;3;1;4;43078
4;43078;9;2;6;12;7;11;5;4;10;8;3;1
9;2;6;12;7;11;5;10;4;8;3;1;4;36722
4;36722;9;2;6;12;7;11;5;10;4;8;3;1
5;2;6;12;7;11;9;10;4;8;3;1;4;45188
4;45188;5;2;6;12;7;11;9;10;4;8;3;1
5;2;6;12;10;11;9;7;4;8;3;1;4;61110
4;61110;5;2;6;12;10;11;9;7;4;8;3;1
5;9;6;12;10;11;2;7;4;8;3;1;4;52590
5;52590;5;9;6;12;10;11;2;7;4;8;3;1
5;9;6;12;10;11;2;7;4;3;8;1;5;50372
5;50372;5;9;6;12;10;11;2;7;4;3;8;1
5;9;10;12;6;11;2;7;4;3;8;1;5;50092
5;50092;5;9;10;12;6;11;2;7;4;3;8;1
5;9;12;10;6;11;2;7;4;3;8;1;5;48948
5;48948;5;9;12;10;6;11;2;7;4;3;8;1
5;9;12;8;6;11;2;7;4;3;10;1;5;50010
5;48948;5;9;12;10;6;11;2;7;4;3;8;1
5;9;4;10;6;11;2;7;12;3;8;1;5;51744
5;51744;5;9;4;10;6;11;2;7;12;3;8;1
5;9;4;10;12;11;2;7;6;3;8;1;5;51290
5;51290;5;9;4;10;12;11;2;7;6;3;8;1
5;9;4;10;7;11;2;12;6;3;8;1;5;47392
5;47392;5;9;4;10;7;11;2;12;6;3;8;1
5;9;4;10;7;11;12;2;6;3;8;1;5;50312
5;50312;5;9;4;10;7;11;12;2;6;3;8;1
2;9;4;10;7;11;12;5;6;3;8;1;5;34970
5;34970;2;9;4;10;7;11;12;5;6;3;8;1
2;9;4;10;7;11;12;6;5;3;8;1;5;47584
5;47584;2;9;4;10;7;11;12;6;5;3;8;1
2;9;4;10;7;11;12;6;1;3;8;5;5;44700
5;44700;2;9;4;10;7;11;12;6;1;3;8;5
2;9;4;10;7;12;11;6;1;3;8;5;5;42858
5;42858;2;9;4;10;7;12;11;6;1;3;8;5
2;3;4;10;7;12;11;6;1;9;8;5;5;48534
5;48534;2;3;4;10;7;12;11;6;1;9;8;5
2;3;4;10;12;7;11;6;1;9;8;5;5;47998
5;47998;2;3;4;10;12;7;11;6;1;9;8;5
10;3;4;2;12;7;11;6;1;9;8;5;5;50398
5;50398;10;3;4;2;12;7;11;6;1;9;8;5
10;3;2;4;12;7;11;6;1;9;8;5;5;52546
5;52546;10;3;2;4;12;7;11;6;1;9;8;5
10;3;2;4;11;7;12;6;1;9;8;5;5;48934
5;48934;10;3;2;4;11;7;12;6;1;9;8;5
4;3;2;10;11;7;12;6;1;9;8;5;5;41382
5;41382;4;3;2;10;11;7;12;6;1;9;8;5
4;3;2;10;11;9;12;6;1;7;8;5;5;49340
5;49340;4;3;2;10;11;9;12;6;1;7;8;5
4;3;2;10;11;9;12;6;5;7;8;1;5;49340
6;49340;4;3;2;10;11;9;12;6;5;7;8;1
4;3;2;10;11;9;12;8;5;7;6;1;6;49514
6;49514;4;3;2;10;11;9;12;8;5;7;6;1
4;3;2;10;11;7;12;8;5;9;6;1;6;45128
6;45128;4;3;2;10;11;7;12;8;5;9;6;1
4;3;2;10;1;7;12;8;5;9;6;11;6;38556
6;38556;4;3;2;10;1;7;12;8;5;9;6;11
4;3;2;10;1;7;12;8;5;11;6;9;6;32988
6;32988;4;3;2;10;1;7;12;8;5;11;6;9
4;9;2;10;1;7;12;8;5;11;6;3;6;32930
6;32930;4;9;2;10;1;7;12;8;5;11;6;3
4;9;2;10;1;7;3;8;5;11;6;12;6;32190
6;32190;4;9;2;10;1;7;3;8;5;11;6;12
4;9;1;10;2;7;3;8;5;11;6;12;6;30388
6;30388;4;9;1;10;2;7;3;8;5;11;6;12
4;9;1;10;2;7;3;8;5;11;12;6;6;29752
6;29752;4;9;1;10;2;7;3;8;5;11;12;6
9;4;1;10;2;7;3;8;5;11;12;6;6;33484
6;33484;9;4;1;10;2;7;3;8;5;11;12;6
9;4;1;10;7;2;3;8;5;11;12;6;6;31718
6;31718;9;4;1;10;7;2;3;8;5;11;12;6
9;4;1;10;12;2;3;8;5;11;7;6;6;27428
6;27428;9;4;1;10;12;2;3;8;5;11;7;6
9;4;6;10;12;2;3;8;5;11;7;1;6;32920
6;32920;9;4;6;10;12;2;3;8;5;11;7;1
9;4;6;10;12;5;3;8;2;11;7;1;6;44578
6;44578;9;4;6;10;12;5;3;8;2;11;7;1
9;4;6;10;12;5;3;8;2;11;1;7;6;45666
6;45666;9;4;6;10;12;5;3;8;2;11;1;7
9;4;6;10;12;5;8;3;2;11;1;7;6;52314
6;52314;9;4;6;10;12;5;8;3;2;11;1;7
9;4;6;10;12;5;8;3;2;11;7;1;6;51226
6;51226;9;4;6;10;12;5;8;3;2;11;7;1
9;4;6;10;12;7;8;3;2;11;5;1;6;46314
6;46314;9;4;6;10;12;7;8;3;2;11;5;1
11;4;6;10;12;7;8;3;2;9;5;1;6;55442
6;46314;9;4;6;10;12;7;8;3;2;11;5;1
9;4;7;10;12;6;8;3;2;11;5;1;6;40534
6;40534;9;4;7;10;12;6;8;3;2;11;5;1
9;4;7;10;3;6;8;12;2;11;5;1;6;36046
7;36046;9;4;7;10;3;6;8;12;2;11;5;1
9;4;7;10;3;6;5;12;2;11;8;1;7;31294
7;31294;9;4;7;10;3;6;5;12;2;11;8;1
9;10;7;4;3;6;5;12;2;11;8;1;7;42304
7;42304;9;10;7;4;3;6;5;12;2;11;8;1
9;10;1;4;3;6;5;12;2;11;8;7;7;48588
7;48588;9;10;1;4;3;6;5;12;2;11;8;7
6;10;1;4;3;9;5;12;2;11;8;7;7;49620
7;49620;6;10;1;4;3;9;5;12;2;11;8;7
6;10;1;7;3;9;5;12;2;11;8;4;7;54372
7;54372;6;10;1;7;3;9;5;12;2;11;8;4
6;10;7;1;3;9;5;12;2;11;8;4;7;49084
7;49084;6;10;7;1;3;9;5;12;2;11;8;4
6;10;7;3;1;9;5;12;2;11;8;4;7;48084
7;48084;6;10;7;3;1;9;5;12;2;11;8;4
6;10;7;3;9;1;5;12;2;11;8;4;7;36890
7;36890;6;10;7;3;9;1;5;12;2;11;8;4
6;10;7;3;11;1;5;12;2;9;8;4;7;34208
7;34208;6;10;7;3;11;1;5;12;2;9;8;4
6;10;7;3;1;11;5;12;2;9;8;4;7;49814
7;34208;6;10;7;3;11;1;5;12;2;9;8;4
6;10;7;3;1;11;5;12;2;9;8;4;7;49814
7;49814;6;10;7;3;1;11;5;12;2;9;8;4
6;10;11;3;1;7;5;12;2;9;8;4;7;36804
7;36804;6;10;11;3;1;7;5;12;2;9;8;4
6;10;1;3;11;7;5;12;2;9;8;4;7;37324
7;37324;6;10;1;3;11;7;5;12;2;9;8;4
6;10;1;3;11;7;5;12;4;9;8;2;7;35004
7;35004;6;10;1;3;11;7;5;12;4;9;8;2
6;10;1;3;8;7;5;12;4;9;11;2;7;41358
7;41358;6;10;1;3;8;7;5;12;4;9;11;2
6;2;1;3;8;7;5;12;4;9;11;10;7;47568
7;47568;6;2;1;3;8;7;5;12;4;9;11;10
6;2;11;3;8;7;5;12;4;9;1;10;7;38420
7;38420;6;2;11;3;8;7;5;12;4;9;1;10
6;12;11;3;8;7;5;2;4;9;1;10;7;37668
7;37668;6;12;11;3;8;7;5;2;4;9;1;10
6;9;11;3;8;7;5;2;4;12;1;10;7;39856
7;39856;6;9;11;3;8;7;5;2;4;12;1;10
11;9;6;3;8;7;5;2;4;12;1;10;7;37014
8;37014;11;9;6;3;8;7;5;2;4;12;1;10
11;9;6;3;8;7;5;1;4;12;2;10;8;49312
8;37014;11;9;6;3;8;7;5;2;4;12;1;10
11;9;6;3;5;7;8;2;4;12;1;10;8;35686
8;35686;11;9;6;3;5;7;8;2;4;12;1;10
8;9;6;3;5;7;11;2;4;12;1;10;8;37442
8;37442;8;9;6;3;5;7;11;2;4;12;1;10
8;9;12;3;5;7;11;2;4;6;1;10;8;40030
8;40030;8;9;12;3;5;7;11;2;4;6;1;10
8;9;12;3;5;7;4;2;11;6;1;10;8;44694
8;44694;8;9;12;3;5;7;4;2;11;6;1;10
8;9;12;3;7;5;4;2;11;6;1;10;8;56452
8;56452;8;9;12;3;7;5;4;2;11;6;1;10
9;8;12;3;7;5;4;2;11;6;1;10;8;43250
8;43250;9;8;12;3;7;5;4;2;11;6;1;10
4;8;12;3;7;5;9;2;11;6;1;10;8;39604
8;39604;4;8;12;3;7;5;9;2;11;6;1;10
4;8;12;10;7;5;9;2;11;6;1;3;8;44028
8;44028;4;8;12;10;7;5;9;2;11;6;1;3
4;8;6;10;7;5;9;2;11;12;1;3;8;36792
8;36792;4;8;6;10;7;5;9;2;11;12;1;3
4;8;6;3;7;5;9;2;11;12;1;10;8;37252
8;37252;4;8;6;3;7;5;9;2;11;12;1;10
4;8;6;3;7;5;9;12;11;2;1;10;8;33376
8;33376;4;8;6;3;7;5;9;12;11;2;1;10
4;8;6;3;7;5;9;12;1;2;11;10;8;33484
8;33484;4;8;6;3;7;5;9;12;1;2;11;10
4;8;6;3;7;5;9;12;1;2;10;11;8;34392
8;34392;4;8;6;3;7;5;9;12;1;2;10;11
4;8;10;3;7;5;9;12;1;2;6;11;8;41318
8;34392;4;8;6;3;7;5;9;12;1;2;10;11
4;8;9;3;7;5;6;12;1;2;10;11;8;34860
8;34860;4;8;9;3;7;5;6;12;1;2;10;11
7;8;9;3;4;5;6;12;1;2;10;11;8;44262
8;34860;4;8;9;3;7;5;6;12;1;2;10;11
3;8;9;4;7;5;6;12;1;2;10;11;8;41212
8;34860;4;8;9;3;7;5;6;12;1;2;10;11
4;8;9;6;7;5;3;12;1;2;10;11;8;36058
8;36058;4;8;9;6;7;5;3;12;1;2;10;11
4;8;9;6;7;12;3;5;1;2;10;11;8;56850
9;36058;4;8;9;6;7;5;3;12;1;2;10;11
4;8;9;6;11;5;3;12;1;2;10;7;9;34324
9;34324;4;8;9;6;11;5;3;12;1;2;10;7
4;8;9;6;11;5;2;12;1;3;10;7;9;39812
9;39812;4;8;9;6;11;5;2;12;1;3;10;7
4;8;9;6;1;5;2;12;11;3;10;7;9;39166
9;39166;4;8;9;6;1;5;2;12;11;3;10;7
11;8;9;6;1;5;2;12;4;3;10;7;9;34774
9;34774;11;8;9;6;1;5;2;12;4;3;10;7
11;8;10;6;1;5;2;12;4;3;9;7;9;36920
9;36920;11;8;10;6;1;5;2;12;4;3;9;7
11;3;10;6;1;5;2;12;4;8;9;7;9;45710
9;36920;11;8;10;6;1;5;2;12;4;3;9;7
11;8;7;6;1;5;2;12;4;3;9;10;9;34566
9;34566;11;8;7;6;1;5;2;12;4;3;9;10
11;8;7;6;1;5;2;12;4;3;10;9;9;35796
9;35796;11;8;7;6;1;5;2;12;4;3;10;9
11;8;2;6;1;5;7;12;4;3;10;9;9;36224
9;36224;11;8;2;6;1;5;7;12;4;3;10;9
5;8;2;6;1;11;7;12;4;3;10;9;9;40512
9;40512;5;8;2;6;1;11;7;12;4;3;10;9
8;5;2;6;1;11;7;12;4;3;10;9;9;35948
9;35948;8;5;2;6;1;11;7;12;4;3;10;9
8;5;2;6;1;11;7;4;12;3;10;9;9;29956
9;29956;8;5;2;6;1;11;7;4;12;3;10;9
8;5;11;6;1;2;7;4;12;3;10;9;9;46100
9;46100;8;5;11;6;1;2;7;4;12;3;10;9
8;5;11;6;1;2;7;4;12;3;9;10;9;42434
9;42434;8;5;11;6;1;2;7;4;12;3;9;10
8;5;11;6;1;10;7;4;12;3;9;2;9;30398
9;30398;8;5;11;6;1;10;7;4;12;3;9;2
8;5;11;6;1;10;7;2;12;3;9;4;9;36886
9;36886;8;5;11;6;1;10;7;2;12;3;9;4
8;5;11;12;1;10;7;2;6;3;9;4;9;38262
9;38262;8;5;11;12;1;10;7;2;6;3;9;4
8;5;11;12;1;6;7;2;10;3;9;4;9;48218
9;38262;8;5;11;12;1;10;7;2;6;3;9;4
8;5;9;12;1;10;7;2;6;3;11;4;9;34138
9;34138;8;5;9;12;1;10;7;2;6;3;11;4
8;5;7;12;1;10;9;2;6;3;11;4;9;34758
10;34758;8;5;7;12;1;10;9;2;6;3;11;4
8;5;7;12;6;10;9;2;1;3;11;4;10;39158
10;39158;8;5;7;12;6;10;9;2;1;3;11;4
8;5;7;12;6;10;9;3;1;2;11;4;10;41090
10;41090;8;5;7;12;6;10;9;3;1;2;11;4
8;12;7;5;6;10;9;3;1;2;11;4;10;60244
10;60244;8;12;7;5;6;10;9;3;1;2;11;4
8;7;12;5;6;10;9;3;1;2;11;4;10;47580
10;47580;8;7;12;5;6;10;9;3;1;2;11;4
8;7;12;5;6;3;9;10;1;2;11;4;10;51094
10;51094;8;7;12;5;6;3;9;10;1;2;11;4
8;7;10;5;6;3;9;12;1;2;11;4;10;49810
10;49810;8;7;10;5;6;3;9;12;1;2;11;4
8;9;10;5;6;3;7;12;1;2;11;4;10;41970
10;41970;8;9;10;5;6;3;7;12;1;2;11;4
8;9;7;5;6;3;10;12;1;2;11;4;10;41822
10;41822;8;9;7;5;6;3;10;12;1;2;11;4
8;9;7;5;6;12;10;3;1;2;11;4;10;43344
10;43344;8;9;7;5;6;12;10;3;1;2;11;4
8;9;7;5;1;12;10;3;6;2;11;4;10;38748
10;38748;8;9;7;5;1;12;10;3;6;2;11;4
8;9;7;11;1;12;10;3;6;2;5;4;10;41816
10;41816;8;9;7;11;1;12;10;3;6;2;5;4
8;9;7;11;1;12;10;2;6;3;5;4;10;39884
10;39884;8;9;7;11;1;12;10;2;6;3;5;4
8;9;7;11;1;12;10;2;4;3;5;6;10;47292
10;47292;8;9;7;11;1;12;10;2;4;3;5;6
8;9;7;11;1;12;2;10;4;3;5;6;10;45368
10;45368;8;9;7;11;1;12;2;10;4;3;5;6
8;9;7;11;1;12;6;10;4;3;5;2;10;47024
10;47024;8;9;7;11;1;12;6;10;4;3;5;2
8;9;7;11;1;12;4;10;6;3;5;2;10;42640
10;42640;8;9;7;11;1;12;4;10;6;3;5;2
8;9;7;11;5;12;4;10;6;3;1;2;10;42674
10;42674;8;9;7;11;5;12;4;10;6;3;1;2
8;9;7;11;5;3;4;10;6;12;1;2;10;51198
10;42674;8;9;7;11;5;12;4;10;6;3;1;2
8;9;7;12;5;11;4;10;6;3;1;2;10;46652
10;46652;8;9;7;12;5;11;4;10;6;3;1;2
8;9;7;12;5;11;10;4;6;3;1;2;10;38272
11;38272;8;9;7;12;5;11;10;4;6;3;1;2
9;8;7;12;5;11;10;4;6;3;1;2;11;34968
11;34968;9;8;7;12;5;11;10;4;6;3;1;2
9;8;10;12;5;11;7;4;6;3;1;2;11;35612
11;35612;9;8;10;12;5;11;7;4;6;3;1;2
9;8;10;12;5;4;7;11;6;3;1;2;11;47076
11;35612;9;8;10;12;5;11;7;4;6;3;1;2
9;8;10;5;12;11;7;4;6;3;1;2;11;33892
11;33892;9;8;10;5;12;11;7;4;6;3;1;2
9;5;10;8;12;11;7;4;6;3;1;2;11;36420
11;36420;9;5;10;8;12;11;7;4;6;3;1;2
9;2;10;8;12;11;7;4;6;3;1;5;11;37402
11;37402;9;2;10;8;12;11;7;4;6;3;1;5
9;2;11;8;12;10;7;4;6;3;1;5;11;33830
11;33830;9;2;11;8;12;10;7;4;6;3;1;5
9;2;11;8;7;10;12;4;6;3;1;5;11;32026
11;32026;9;2;11;8;7;10;12;4;6;3;1;5
6;2;11;8;7;10;12;4;9;3;1;5;11;41564
11;41564;6;2;11;8;7;10;12;4;9;3;1;5
9;2;11;8;7;10;12;4;6;3;1;5;11;32026
11;32026;9;2;11;8;7;10;12;4;6;3;1;5
9;2;11;8;7;12;10;4;6;3;1;5;11;33282
11;33282;9;2;11;8;7;12;10;4;6;3;1;5
9;2;11;8;7;12;10;6;4;3;1;5;11;43132
11;43132;9;2;11;8;7;12;10;6;4;3;1;5
9;2;11;8;4;12;10;6;7;3;1;5;11;42222
11;42222;9;2;11;8;4;12;10;6;7;3;1;5
1;2;11;8;4;12;10;6;7;3;9;5;11;42644
11;42644;1;2;11;8;4;12;10;6;7;3;9;5
1;2;11;7;4;12;10;6;8;3;9;5;11;42102
11;42102;1;2;11;7;4;12;10;6;8;3;9;5
1;2;11;7;4;10;12;6;8;3;9;5;11;40670
11;40670;1;2;11;7;4;10;12;6;8;3;9;5
10;2;11;7;4;1;12;6;8;3;9;5;11;43210
11;40670;1;2;11;7;4;10;12;6;8;3;9;5
8;2;11;7;4;10;12;6;1;3;9;5;11;54258
11;54258;8;2;11;7;4;10;12;6;1;3;9;5
8;2;11;7;4;12;10;6;1;3;9;5;11;55710
11;55710;8;2;11;7;4;12;10;6;1;3;9;5
8;2;11;12;4;7;10;6;1;3;9;5;11;54344
12;54344;8;2;11;12;4;7;10;6;1;3;9;5
11;2;8;12;4;7;10;6;1;3;9;5;12;52824
12;52824;11;2;8;12;4;7;10;6;1;3;9;5
11;2;8;12;7;4;10;6;1;3;9;5;12;52706
12;52706;11;2;8;12;7;4;10;6;1;3;9;5
11;2;8;12;7;4;9;6;1;3;10;5;12;50774
12;50774;11;2;8;12;7;4;9;6;1;3;10;5
6;2;8;12;7;4;9;11;1;3;10;5;12;42434
12;42434;6;2;8;12;7;4;9;11;1;3;10;5
6;2;8;12;7;4;9;11;1;5;10;3;12;33026
12;33026;6;2;8;12;7;4;9;11;1;5;10;3
6;2;8;12;9;4;7;11;1;5;10;3;12;30066
12;30066;6;2;8;12;9;4;7;11;1;5;10;3
9;2;8;12;6;4;7;11;1;5;10;3;12;25660
12;25660;9;2;8;12;6;4;7;11;1;5;10;3
9;6;8;12;2;4;7;11;1;5;10;3;12;21894
12;21894;9;6;8;12;2;4;7;11;1;5;10;3
9;6;8;11;2;4;7;12;1;5;10;3;12;37882
12;21894;9;6;8;12;2;4;7;11;1;5;10;3
9;6;8;11;2;4;7;12;1;5;10;3;12;37882
12;21894;9;6;8;12;2;4;7;11;1;5;10;3
9;6;8;12;2;4;7;11;3;5;10;1;12;28062
12;28062;9;6;8;12;2;4;7;11;3;5;10;1
9;6;8;12;2;11;7;4;3;5;10;1;12;43712
12;28062;9;6;8;12;2;4;7;11;3;5;10;1
4;6;8;12;2;9;7;11;3;5;10;1;12;30366
12;30366;4;6;8;12;2;9;7;11;3;5;10;1
4;3;8;12;2;9;7;11;6;5;10;1;12;36974
12;30366;4;6;8;12;2;9;7;11;3;5;10;1
8;6;4;12;2;9;7;11;3;5;10;1;12;41346
12;30366;4;6;8;12;2;9;7;11;3;5;10;1
4;6;8;12;2;3;7;11;9;5;10;1;12;40924
12;40924;4;6;8;12;2;3;7;11;9;5;10;1
7;6;8;12;2;3;4;11;9;5;10;1;12;52030
12;52030;7;6;8;12;2;3;4;11;9;5;10;1
7;6;8;12;2;9;4;11;3;5;10;1;12;41472
12;41472;7;6;8;12;2;9;4;11;3;5;10;1
7;6;8;12;2;9;4;1;3;5;10;11;12;48452
