"X1";"X6084085";"X14";"X11";"X2";"X9";"X5";"X15";"X17";"X19";"X10";"X21";"X24";"X20";"X23";"X3";"X4";"X8";"X26";"X7";"X22";"X18";"X25";"X13";"X16";"X1.1";"X12";"X6"
4;6092512;22;9;3;5;23;19;8;13;12;21;24;15;26;14;11;4;10;16;1;25;17;18;20;7;6;2
22;9;3;4;23;19;8;13;12;21;24;15;26;14;11;5;10;16;1;25;17;18;20;7;6;2;4;5808057
5;5808057;22;9;3;4;23;19;8;13;12;21;24;15;26;14;11;5;10;16;1;25;17;18;20;7;6;2
22;9;3;4;23;19;8;13;12;2;24;15;26;14;11;5;10;16;1;25;17;18;20;7;6;21;5;5821773
5;5821773;22;9;3;4;23;19;8;13;12;2;24;15;26;14;11;5;10;16;1;25;17;18;20;7;6;21
22;9;3;4;23;19;8;13;12;2;24;15;6;14;11;5;10;16;1;25;17;18;20;7;26;21;5;5820605
5;5820605;22;9;3;4;23;19;8;13;12;2;24;15;6;14;11;5;10;16;1;25;17;18;20;7;26;21
4;9;3;22;23;19;8;13;12;2;24;15;6;14;11;5;10;16;1;25;17;18;20;7;26;21;5;5820636
5;5820636;4;9;3;22;23;19;8;13;12;2;24;15;6;14;11;5;10;16;1;25;17;18;20;7;26;21
4;9;3;22;23;19;8;17;12;2;24;15;6;14;11;5;10;16;1;25;13;18;20;7;26;21;5;5832104
5;5832104;4;9;3;22;23;19;8;17;12;2;24;15;6;14;11;5;10;16;1;25;13;18;20;7;26;21
4;9;3;22;23;19;8;17;12;2;18;15;6;14;11;5;10;16;1;25;13;24;20;7;26;21;5;5796429
5;5796429;4;9;3;22;23;19;8;17;12;2;18;15;6;14;11;5;10;16;1;25;13;24;20;7;26;21
4;9;3;22;10;19;8;17;12;2;18;15;6;14;11;5;23;16;1;25;13;24;20;7;26;21;5;5796876
5;5796876;4;9;3;22;10;19;8;17;12;2;18;15;6;14;11;5;23;16;1;25;13;24;20;7;26;21
4;9;3;22;10;19;8;7;12;2;18;15;6;14;11;5;23;16;1;25;13;24;20;17;26;21;5;5798411
5;5798411;4;9;3;22;10;19;8;7;12;2;18;15;6;14;11;5;23;16;1;25;13;24;20;17;26;21
4;9;17;22;10;19;8;7;12;2;18;15;6;14;11;5;23;16;1;25;13;24;20;3;26;21;5;5807811
5;5807811;4;9;17;22;10;19;8;7;12;2;18;15;6;14;11;5;23;16;1;25;13;24;20;3;26;21
4;9;17;22;10;19;8;7;12;2;18;3;6;14;11;5;23;16;1;25;13;24;20;15;26;21;5;5851387
5;5851387;4;9;17;22;10;19;8;7;12;2;18;3;6;14;11;5;23;16;1;25;13;24;20;15;26;21
4;9;17;26;10;19;8;7;12;2;18;3;6;14;11;5;23;16;1;25;13;24;20;15;22;21;5;5845217
5;5845217;4;9;17;26;10;19;8;7;12;2;18;3;6;14;11;5;23;16;1;25;13;24;20;15;22;21
4;9;17;26;10;19;8;7;12;2;18;3;6;13;11;5;23;16;1;25;14;24;20;15;22;21;5;5907312
5;5907312;4;9;17;26;10;19;8;7;12;2;18;3;6;13;11;5;23;16;1;25;14;24;20;15;22;21
4;9;17;26;10;19;8;7;12;2;18;3;6;13;1;5;23;16;11;25;14;24;20;15;22;21;5;5915993
5;5915993;4;9;17;26;10;19;8;7;12;2;18;3;6;13;1;5;23;16;11;25;14;24;20;15;22;21
12;9;17;26;10;19;8;7;4;2;18;3;6;13;1;5;23;16;11;25;14;24;20;15;22;21;5;5915183
5;5915183;12;9;17;26;10;19;8;7;4;2;18;3;6;13;1;5;23;16;11;25;14;24;20;15;22;21
12;9;17;26;10;19;8;7;4;2;18;3;5;13;1;6;23;16;11;25;14;24;20;15;22;21;5;5876197
5;5876197;12;9;17;26;10;19;8;7;4;2;18;3;5;13;1;6;23;16;11;25;14;24;20;15;22;21
12;25;17;26;10;19;8;7;4;2;18;3;5;13;1;6;23;16;11;9;14;24;20;15;22;21;5;5877894
5;5877894;12;25;17;26;10;19;8;7;4;2;18;3;5;13;1;6;23;16;11;9;14;24;20;15;22;21
12;22;17;26;10;19;8;7;4;2;18;3;5;13;1;6;23;16;11;9;14;24;20;15;25;21;5;5892058
5;5892058;12;22;17;26;10;19;8;7;4;2;18;3;5;13;1;6;23;16;11;9;14;24;20;15;25;21
12;22;17;26;10;19;8;7;4;2;18;3;5;13;1;6;14;16;11;9;23;24;20;15;25;21;5;5766255
5;5766255;12;22;17;26;10;19;8;7;4;2;18;3;5;13;1;6;14;16;11;9;23;24;20;15;25;21
12;22;17;1;10;19;8;7;4;2;18;3;5;13;26;6;14;16;11;9;23;24;20;15;25;21;5;5772969
5;5772969;12;22;17;1;10;19;8;7;4;2;18;3;5;13;26;6;14;16;11;9;23;24;20;15;25;21
12;18;17;1;10;19;8;7;4;2;22;3;5;13;26;6;14;16;11;9;23;24;20;15;25;21;5;5853038
5;5853038;12;18;17;1;10;19;8;7;4;2;22;3;5;13;26;6;14;16;11;9;23;24;20;15;25;21
12;18;17;1;10;19;8;7;4;2;22;3;13;5;26;6;14;16;11;9;23;24;20;15;25;21;5;5876351
6;5876351;12;18;17;1;10;19;8;7;4;2;22;3;13;5;26;6;14;16;11;9;23;24;20;15;25;21
12;18;17;1;10;19;8;7;4;20;22;3;13;5;26;6;14;16;11;9;23;24;2;15;25;21;6;5848033
6;5848033;12;18;17;1;10;19;8;7;4;20;22;3;13;5;26;6;14;16;11;9;23;24;2;15;25;21
12;18;17;1;8;19;10;7;4;20;22;3;13;5;26;6;14;16;11;9;23;24;2;15;25;21;6;5911546
6;5911546;12;18;17;1;8;19;10;7;4;20;22;3;13;5;26;6;14;16;11;9;23;24;2;15;25;21
12;18;17;11;8;19;10;7;4;20;22;3;13;5;26;6;14;16;1;9;23;24;2;15;25;21;6;5911701
6;5911701;12;18;17;11;8;19;10;7;4;20;22;3;13;5;26;6;14;16;1;9;23;24;2;15;25;21
12;18;17;11;8;19;10;7;22;20;4;3;13;5;26;6;14;16;1;9;23;24;2;15;25;21;6;5895610
6;5895610;12;18;17;11;8;19;10;7;22;20;4;3;13;5;26;6;14;16;1;9;23;24;2;15;25;21
12;18;17;11;8;19;10;7;22;20;4;3;13;5;26;6;14;16;1;9;23;24;2;25;15;21;6;5892428
6;5892428;12;18;17;11;8;19;10;7;22;20;4;3;13;5;26;6;14;16;1;9;23;24;2;25;15;21
12;18;17;11;8;19;22;7;10;20;4;3;13;5;26;6;14;16;1;9;23;24;2;25;15;21;6;5901638
6;5901638;12;18;17;11;8;19;22;7;10;20;4;3;13;5;26;6;14;16;1;9;23;24;2;25;15;21
12;18;17;25;8;19;22;7;10;20;4;3;13;5;26;6;14;16;1;9;23;24;2;11;15;21;6;5905015
6;5905015;12;18;17;25;8;19;22;7;10;20;4;3;13;5;26;6;14;16;1;9;23;24;2;11;15;21
12;18;17;25;8;19;22;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;2;11;15;21;6;5862515
6;5862515;12;18;17;25;8;19;22;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;2;11;15;21
12;18;17;25;8;19;22;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;21;11;15;2;6;5876585
6;5876585;12;18;17;25;8;19;22;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;21;11;15;2
22;18;17;25;8;19;12;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;21;11;15;2;6;5893877
6;5893877;22;18;17;25;8;19;12;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;21;11;15;2
22;18;17;25;8;12;19;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;21;11;15;2;6;5893877
6;5893877;22;18;17;25;8;12;19;7;10;20;4;3;13;5;26;6;9;16;1;14;23;24;21;11;15;2
22;18;17;25;8;12;19;7;24;20;4;3;13;5;26;6;9;16;1;14;23;10;21;11;15;2;6;5890470
6;5890470;22;18;17;25;8;12;19;7;24;20;4;3;13;5;26;6;9;16;1;14;23;10;21;11;15;2
22;18;17;25;8;12;19;7;24;20;4;3;13;5;26;6;9;16;1;14;2;10;21;11;15;23;6;5889354
6;5889354;22;18;17;25;8;12;19;7;24;20;4;3;13;5;26;6;9;16;1;14;2;10;21;11;15;23
22;18;17;8;25;12;19;7;24;20;4;3;13;5;26;6;9;16;1;14;2;10;21;11;15;23;6;5913794
6;5913794;22;18;17;8;25;12;19;7;24;20;4;3;13;5;26;6;9;16;1;14;2;10;21;11;15;23
22;18;17;8;25;12;23;7;24;20;4;3;13;5;26;6;9;16;1;14;2;10;21;11;15;19;6;5925509
6;5925509;22;18;17;8;25;12;23;7;24;20;4;3;13;5;26;6;9;16;1;14;2;10;21;11;15;19
22;18;17;8;25;12;23;7;14;20;4;3;13;5;26;6;9;16;1;24;2;10;21;11;15;19;6;5858167
6;5858167;22;18;17;8;25;12;23;7;14;20;4;3;13;5;26;6;9;16;1;24;2;10;21;11;15;19
4;18;17;8;25;12;23;7;14;20;22;3;13;5;26;6;9;16;1;24;2;10;21;11;15;19;6;5866894
6;5866894;4;18;17;8;25;12;23;7;14;20;22;3;13;5;26;6;9;16;1;24;2;10;21;11;15;19
4;18;17;8;21;12;23;7;14;20;22;3;13;5;26;6;9;16;1;24;2;10;25;11;15;19;6;5854351
6;5854351;4;18;17;8;21;12;23;7;14;20;22;3;13;5;26;6;9;16;1;24;2;10;25;11;15;19
