"X1";"X32174";"X4";"X8";"X1.1";"X6";"X2";"X11";"X3";"X12";"X9";"X7";"X5";"X10"
4;38918;4;11;2;10;8;9;6;7;5;1;3;12
4;11;12;10;8;9;6;7;5;1;3;2;4;34528
4;34528;4;11;12;10;8;9;6;7;5;1;3;2
4;11;12;10;8;9;2;7;5;1;3;6;4;37296
4;37296;4;11;12;10;8;9;2;7;5;1;3;6
4;6;12;10;8;9;2;7;5;1;3;11;4;25116
4;25116;4;6;12;10;8;9;2;7;5;1;3;11
4;6;12;10;8;5;2;7;9;1;3;11;4;33114
4;33114;4;6;12;10;8;5;2;7;9;1;3;11
4;6;12;10;8;9;2;7;5;1;3;11;4;25116
4;25116;4;6;12;10;8;9;2;7;5;1;3;11
4;6;12;7;8;9;2;10;5;1;3;11;4;28128
4;28128;4;6;12;7;8;9;2;10;5;1;3;11
3;6;12;7;8;9;2;10;5;1;4;11;4;50590
4;28128;4;6;12;7;8;9;2;10;5;1;3;11
4;6;12;7;8;9;2;10;3;1;5;11;4;28114
4;28114;4;6;12;7;8;9;2;10;3;1;5;11
10;6;12;7;8;9;2;4;3;1;5;11;4;33372
4;33372;10;6;12;7;8;9;2;4;3;1;5;11
10;5;12;7;8;9;2;4;3;1;6;11;4;38266
4;38266;10;5;12;7;8;9;2;4;3;1;6;11
10;5;9;7;8;12;2;4;3;1;6;11;4;36226
4;36226;10;5;9;7;8;12;2;4;3;1;6;11
10;5;9;7;8;12;2;6;3;1;4;11;4;40682
4;40682;10;5;9;7;8;12;2;6;3;1;4;11
10;5;9;7;8;6;2;12;3;1;4;11;4;42894
4;42894;10;5;9;7;8;6;2;12;3;1;4;11
12;5;9;7;8;6;2;10;3;1;4;11;4;46134
4;46134;12;5;9;7;8;6;2;10;3;1;4;11
12;5;9;7;8;6;1;10;3;2;4;11;4;56048
4;46134;12;5;9;7;8;6;2;10;3;1;4;11
12;5;9;2;8;6;7;10;3;1;4;11;4;46088
5;46088;12;5;9;2;8;6;7;10;3;1;4;11
12;5;9;2;8;6;3;10;7;1;4;11;5;49304
5;49304;12;5;9;2;8;6;3;10;7;1;4;11
12;5;8;2;9;6;3;10;7;1;4;11;5;44382
5;44382;12;5;8;2;9;6;3;10;7;1;4;11
3;5;8;2;9;6;12;10;7;1;4;11;5;37748
5;37748;3;5;8;2;9;6;12;10;7;1;4;11
3;5;8;2;9;6;7;10;12;1;4;11;5;40042
5;40042;3;5;8;2;9;6;7;10;12;1;4;11
11;5;8;2;9;6;7;10;12;1;4;3;5;36410
5;36410;11;5;8;2;9;6;7;10;12;1;4;3
11;5;8;3;9;6;7;10;12;1;4;2;5;33928
5;33928;11;5;8;3;9;6;7;10;12;1;4;2
11;3;8;5;9;6;7;10;12;1;4;2;5;46302
5;33928;11;5;8;3;9;6;7;10;12;1;4;2
11;12;8;3;9;6;7;10;5;1;4;2;5;31512
5;31512;11;12;8;3;9;6;7;10;5;1;4;2
11;12;8;4;9;6;7;10;5;1;3;2;5;27342
5;27342;11;12;8;4;9;6;7;10;5;1;3;2
11;12;8;9;4;6;7;10;5;1;3;2;5;28502
5;27342;11;12;8;4;9;6;7;10;5;1;3;2
11;12;5;4;9;6;7;10;8;1;3;2;5;26444
5;26444;11;12;5;4;9;6;7;10;8;1;3;2
11;12;5;4;9;6;7;2;8;1;3;10;5;31054
5;31054;11;12;5;4;9;6;7;2;8;1;3;10
11;12;5;4;9;3;7;2;8;1;6;10;5;35542
5;35542;11;12;5;4;9;3;7;2;8;1;6;10
11;12;5;7;9;3;4;2;8;1;6;10;5;39566
5;39566;11;12;5;7;9;3;4;2;8;1;6;10
11;12;7;5;9;3;4;2;8;1;6;10;5;33876
5;33876;11;12;7;5;9;3;4;2;8;1;6;10
11;12;4;5;9;3;7;2;8;1;6;10;5;34276
5;34276;11;12;4;5;9;3;7;2;8;1;6;10
7;12;4;5;9;3;11;2;8;1;6;10;5;38056
5;38056;7;12;4;5;9;3;11;2;8;1;6;10
7;12;4;11;9;3;5;2;8;1;6;10;5;41702
5;41702;7;12;4;11;9;3;5;2;8;1;6;10
7;12;4;11;9;3;5;2;8;10;6;1;5;43238
5;43238;7;12;4;11;9;3;5;2;8;10;6;1
3;12;4;11;9;7;5;2;8;10;6;1;5;45708
6;45708;3;12;4;11;9;7;5;2;8;10;6;1
3;12;4;11;1;7;5;2;8;10;6;9;6;47896
6;47896;3;12;4;11;1;7;5;2;8;10;6;9
3;12;2;11;1;7;5;4;8;10;6;9;6;49548
6;49548;3;12;2;11;1;7;5;4;8;10;6;9
3;12;7;11;1;2;5;4;8;10;6;9;6;44994
6;44994;3;12;7;11;1;2;5;4;8;10;6;9
3;12;7;11;1;2;5;4;8;9;6;10;6;42882
6;42882;3;12;7;11;1;2;5;4;8;9;6;10
3;12;7;11;1;2;5;4;8;10;6;9;6;44994
6;44994;3;12;7;11;1;2;5;4;8;10;6;9
12;3;7;11;1;2;5;4;8;10;6;9;6;52956
6;52956;12;3;7;11;1;2;5;4;8;10;6;9
12;3;7;11;1;5;2;4;8;10;6;9;6;43070
6;43070;12;3;7;11;1;5;2;4;8;10;6;9
12;3;7;11;1;6;2;4;8;10;5;9;6;56926
6;56926;12;3;7;11;1;6;2;4;8;10;5;9
12;3;7;11;10;6;2;4;8;1;5;9;6;53038
6;53038;12;3;7;11;10;6;2;4;8;1;5;9
12;3;2;11;10;6;7;4;8;1;5;9;6;52666
6;52666;12;3;2;11;10;6;7;4;8;1;5;9
12;3;2;11;7;6;10;4;8;1;5;9;6;49180
6;49180;12;3;2;11;7;6;10;4;8;1;5;9
12;3;2;8;7;6;10;4;11;1;5;9;6;50530
6;50530;12;3;2;8;7;6;10;4;11;1;5;9
12;3;2;8;1;6;10;4;11;7;5;9;6;56102
6;56102;12;3;2;8;1;6;10;4;11;7;5;9
11;3;2;8;1;6;10;4;12;7;5;9;6;52324
6;52324;11;3;2;8;1;6;10;4;12;7;5;9
11;3;2;8;5;6;10;4;12;7;1;9;6;49900
6;49900;11;3;2;8;5;6;10;4;12;7;1;9
11;3;7;8;5;6;10;4;12;2;1;9;6;45964
6;45964;11;3;7;8;5;6;10;4;12;2;1;9
11;3;7;8;5;6;10;4;12;9;1;2;6;46348
6;46348;11;3;7;8;5;6;10;4;12;9;1;2
5;3;7;8;11;6;10;4;12;9;1;2;6;38052
6;38052;5;3;7;8;11;6;10;4;12;9;1;2
1;3;7;8;11;6;10;4;12;9;5;2;6;48706
6;48706;1;3;7;8;11;6;10;4;12;9;5;2
1;3;7;8;11;6;10;4;12;2;5;9;6;48322
7;48322;1;3;7;8;11;6;10;4;12;2;5;9
1;5;7;8;11;6;10;4;12;2;3;9;7;42660
7;42660;1;5;7;8;11;6;10;4;12;2;3;9
1;5;7;8;11;6;10;4;12;2;9;3;7;43732
7;43732;1;5;7;8;11;6;10;4;12;2;9;3
12;5;7;8;11;6;10;4;1;2;9;3;7;49804
7;49804;12;5;7;8;11;6;10;4;1;2;9;3
12;5;9;8;11;6;10;4;1;2;7;3;7;48132
7;48132;12;5;9;8;11;6;10;4;1;2;7;3
12;5;9;8;11;6;7;4;1;2;10;3;7;47088
7;47088;12;5;9;8;11;6;7;4;1;2;10;3
8;5;9;12;11;6;7;4;1;2;10;3;7;38590
7;38590;8;5;9;12;11;6;7;4;1;2;10;3
8;5;9;12;4;6;7;11;1;2;10;3;7;49252
7;49252;8;5;9;12;4;6;7;11;1;2;10;3
8;5;9;7;4;6;12;11;1;2;10;3;7;49286
7;49286;8;5;9;7;4;6;12;11;1;2;10;3
8;5;9;7;4;6;12;11;10;2;1;3;7;49250
7;49250;8;5;9;7;4;6;12;11;10;2;1;3
8;5;12;7;4;6;9;11;10;2;1;3;7;49298
7;49298;8;5;12;7;4;6;9;11;10;2;1;3
8;5;12;7;4;6;9;1;10;2;11;3;7;46580
7;46580;8;5;12;7;4;6;9;1;10;2;11;3
8;5;7;12;4;6;9;1;10;2;11;3;7;43854
7;43854;8;5;7;12;4;6;9;1;10;2;11;3
8;4;7;12;5;6;9;1;10;2;11;3;7;35736
7;35736;8;4;7;12;5;6;9;1;10;2;11;3
8;4;10;12;5;6;9;1;7;2;11;3;7;35352
7;35352;8;4;10;12;5;6;9;1;7;2;11;3
8;4;10;12;5;6;9;1;2;7;11;3;7;30316
7;30316;8;4;10;12;5;6;9;1;2;7;11;3
8;4;10;12;5;7;9;1;2;6;11;3;7;51226
7;30316;8;4;10;12;5;6;9;1;2;7;11;3
8;4;10;3;5;6;9;1;2;7;11;12;7;28118
7;28118;8;4;10;3;5;6;9;1;2;7;11;12
8;9;10;3;5;6;4;1;2;7;11;12;7;32582
7;32582;8;9;10;3;5;6;4;1;2;7;11;12
8;9;10;11;5;6;4;1;2;7;3;12;7;29888
7;29888;8;9;10;11;5;6;4;1;2;7;3;12
8;9;10;11;5;6;7;1;2;4;3;12;7;34780
8;34780;8;9;10;11;5;6;7;1;2;4;3;12
8;7;10;11;5;6;9;1;2;4;3;12;8;54764
8;34780;8;9;10;11;5;6;7;1;2;4;3;12
8;9;12;11;5;6;7;1;2;4;3;10;8;37250
8;37250;8;9;12;11;5;6;7;1;2;4;3;10
8;9;12;4;5;6;7;1;2;11;3;10;8;43868
8;37250;8;9;12;11;5;6;7;1;2;4;3;10
8;9;6;11;5;12;7;1;2;4;3;10;8;38158
8;38158;8;9;6;11;5;12;7;1;2;4;3;10
8;9;6;7;5;12;11;1;2;4;3;10;8;36294
8;36294;8;9;6;7;5;12;11;1;2;4;3;10
8;9;6;7;5;12;2;1;11;4;3;10;8;38172
8;38172;8;9;6;7;5;12;2;1;11;4;3;10
8;4;6;7;5;12;2;1;11;9;3;10;8;57964
8;57964;8;4;6;7;5;12;2;1;11;9;3;10
10;4;6;7;5;12;2;1;11;9;3;8;8;53474
8;53474;10;4;6;7;5;12;2;1;11;9;3;8
10;4;6;12;5;7;2;1;11;9;3;8;8;50136
8;50136;10;4;6;12;5;7;2;1;11;9;3;8
10;4;6;5;12;7;2;1;11;9;3;8;8;52936
8;50136;10;4;6;12;5;7;2;1;11;9;3;8
10;4;6;12;7;5;2;1;11;9;3;8;8;57876
8;50136;10;4;6;12;5;7;2;1;11;9;3;8
10;4;6;12;5;7;3;1;11;9;2;8;8;53614
8;53614;10;4;6;12;5;7;3;1;11;9;2;8
6;4;10;12;5;7;3;1;11;9;2;8;8;45238
8;45238;6;4;10;12;5;7;3;1;11;9;2;8
6;4;10;2;5;7;3;1;11;9;12;8;8;42804
8;42804;6;4;10;2;5;7;3;1;11;9;12;8
7;4;10;2;5;6;3;1;11;9;12;8;8;35606
8;35606;7;4;10;2;5;6;3;1;11;9;12;8
7;4;10;2;5;6;8;1;11;9;12;3;8;34908
8;34908;7;4;10;2;5;6;8;1;11;9;12;3
7;4;10;2;5;6;8;1;11;3;12;9;8;30108
8;30108;7;4;10;2;5;6;8;1;11;3;12;9
7;4;10;2;3;6;8;1;11;5;12;9;8;36144
8;36144;7;4;10;2;3;6;8;1;11;5;12;9
7;5;10;2;3;6;8;1;11;4;12;9;8;28694
8;28694;7;5;10;2;3;6;8;1;11;4;12;9
7;6;10;2;3;5;8;1;11;4;12;9;8;45084
9;45084;7;6;10;2;3;5;8;1;11;4;12;9
2;6;10;7;3;5;8;1;11;4;12;9;9;40194
9;40194;2;6;10;7;3;5;8;1;11;4;12;9
2;6;10;7;3;1;8;5;11;4;12;9;9;54516
9;40194;2;6;10;7;3;5;8;1;11;4;12;9
2;6;10;7;3;5;8;12;11;4;1;9;9;55354
9;55354;2;6;10;7;3;5;8;12;11;4;1;9
12;6;10;7;3;5;8;2;11;4;1;9;9;40392
9;40392;12;6;10;7;3;5;8;2;11;4;1;9
9;6;10;7;3;5;8;2;11;4;1;12;9;44648
9;44648;9;6;10;7;3;5;8;2;11;4;1;12
9;6;10;7;3;5;8;2;11;4;12;1;9;38658
9;38658;9;6;10;7;3;5;8;2;11;4;12;1
9;5;10;7;3;6;8;2;11;4;12;1;9;45488
9;38658;9;6;10;7;3;5;8;2;11;4;12;1
9;2;10;7;3;5;8;6;11;4;12;1;9;38598
9;38598;9;2;10;7;3;5;8;6;11;4;12;1
9;3;10;7;2;5;8;6;11;4;12;1;9;27714
9;27714;9;3;10;7;2;5;8;6;11;4;12;1
7;3;10;9;2;5;8;6;11;4;12;1;9;24244
9;24244;7;3;10;9;2;5;8;6;11;4;12;1
7;12;10;9;2;5;8;6;11;4;3;1;9;34168
9;24244;7;3;10;9;2;5;8;6;11;4;12;1
7;3;2;9;10;5;8;6;11;4;12;1;9;26550
9;26550;7;3;2;9;10;5;8;6;11;4;12;1
7;2;3;9;10;5;8;6;11;4;12;1;9;36774
9;26550;7;3;2;9;10;5;8;6;11;4;12;1
7;6;2;9;10;5;8;3;11;4;12;1;9;45102
9;26550;7;3;2;9;10;5;8;6;11;4;12;1
7;3;2;9;10;5;1;6;11;4;12;8;9;25402
9;25402;7;3;2;9;10;5;1;6;11;4;12;8
7;3;2;9;10;11;1;6;5;4;12;8;9;36510
9;25402;7;3;2;9;10;5;1;6;11;4;12;8
7;3;4;9;10;5;1;6;11;2;12;8;9;35374
9;25402;7;3;2;9;10;5;1;6;11;4;12;8
7;3;2;9;1;5;10;6;11;4;12;8;9;25646
9;25646;7;3;2;9;1;5;10;6;11;4;12;8
7;3;2;9;1;5;10;8;11;4;12;6;9;29590
9;29590;7;3;2;9;1;5;10;8;11;4;12;6
7;3;2;9;8;5;10;1;11;4;12;6;9;31922
10;31922;7;3;2;9;8;5;10;1;11;4;12;6
7;12;2;9;8;5;10;1;11;4;3;6;10;41846
10;41846;7;12;2;9;8;5;10;1;11;4;3;6
7;12;2;5;8;9;10;1;11;4;3;6;10;32966
10;32966;7;12;2;5;8;9;10;1;11;4;3;6
7;12;10;5;8;9;2;1;11;4;3;6;10;31978
10;31978;7;12;10;5;8;9;2;1;11;4;3;6
7;12;10;5;8;9;6;1;11;4;3;2;10;34200
10;31978;7;12;10;5;8;9;2;1;11;4;3;6
7;12;10;5;8;9;6;1;11;4;3;2;10;34200
10;34200;7;12;10;5;8;9;6;1;11;4;3;2
8;12;10;5;7;9;6;1;11;4;3;2;10;43064
10;34200;7;12;10;5;8;9;6;1;11;4;3;2
7;5;10;12;8;9;6;1;11;4;3;2;10;37480
10;37480;7;5;10;12;8;9;6;1;11;4;3;2
7;5;10;12;8;1;6;9;11;4;3;2;10;38118
10;38118;7;5;10;12;8;1;6;9;11;4;3;2
7;5;3;12;8;1;6;9;11;4;10;2;10;42382
10;42382;7;5;3;12;8;1;6;9;11;4;10;2
8;5;3;12;7;1;6;9;11;4;10;2;10;48840
10;48840;8;5;3;12;7;1;6;9;11;4;10;2
8;2;3;12;7;1;6;9;11;4;10;5;10;57904
10;57904;8;2;3;12;7;1;6;9;11;4;10;5
8;2;4;12;7;1;6;9;11;3;10;5;10;51942
10;51942;8;2;4;12;7;1;6;9;11;3;10;5
8;11;4;12;7;1;6;9;2;3;10;5;10;40834
10;40834;8;11;4;12;7;1;6;9;2;3;10;5
8;5;4;12;7;1;6;9;2;3;10;11;10;48898
10;48898;8;5;4;12;7;1;6;9;2;3;10;11
8;5;4;2;7;1;6;9;12;3;10;11;10;51360
10;51360;8;5;4;2;7;1;6;9;12;3;10;11
8;5;4;9;7;1;6;2;12;3;10;11;10;50500
10;50500;8;5;4;9;7;1;6;2;12;3;10;11
8;5;4;9;7;1;6;12;2;3;10;11;10;47626
10;47626;8;5;4;9;7;1;6;12;2;3;10;11
8;5;4;9;12;1;6;7;2;3;10;11;10;45160
10;45160;8;5;4;9;12;1;6;7;2;3;10;11
8;5;4;9;10;1;6;7;2;3;12;11;10;38848
10;38848;8;5;4;9;10;1;6;7;2;3;12;11
8;5;4;9;10;1;6;7;2;11;12;3;10;38464
11;38464;8;5;4;9;10;1;6;7;2;11;12;3
8;5;4;9;12;1;6;7;2;11;10;3;11;44776
11;38464;8;5;4;9;10;1;6;7;2;11;12;3
8;5;4;9;10;12;6;7;2;11;1;3;11;41456
11;38464;8;5;4;9;10;1;6;7;2;11;12;3
8;5;4;9;10;1;6;7;11;2;12;3;11;33854
11;33854;8;5;4;9;10;1;6;7;11;2;12;3
4;5;8;9;10;1;6;7;11;2;12;3;11;51568
11;33854;8;5;4;9;10;1;6;7;11;2;12;3
8;5;4;9;10;1;6;11;7;2;12;3;11;44994
11;44994;8;5;4;9;10;1;6;11;7;2;12;3
11;5;4;9;10;1;6;8;7;2;12;3;11;44904
11;44904;11;5;4;9;10;1;6;8;7;2;12;3
11;5;4;9;10;1;12;8;7;2;6;3;11;52122
11;52122;11;5;4;9;10;1;12;8;7;2;6;3
11;5;4;9;10;1;2;8;7;12;6;3;11;49166
11;49166;11;5;4;9;10;1;2;8;7;12;6;3
11;5;4;9;10;8;2;1;7;12;6;3;11;46466
11;46466;11;5;4;9;10;8;2;1;7;12;6;3
11;5;4;9;12;8;2;1;7;10;6;3;11;26870
11;26870;11;5;4;9;12;8;2;1;7;10;6;3
1;5;4;9;12;8;2;11;7;10;6;3;11;55732
11;26870;11;5;4;9;12;8;2;1;7;10;6;3
11;5;10;9;12;8;2;1;7;4;6;3;11;25858
11;25858;11;5;10;9;12;8;2;1;7;4;6;3
11;5;7;9;12;8;2;1;10;4;6;3;11;22016
11;22016;11;5;7;9;12;8;2;1;10;4;6;3
11;5;7;3;12;8;2;1;10;4;6;9;11;23890
11;23890;11;5;7;3;12;8;2;1;10;4;6;9
11;5;7;3;12;8;10;1;2;4;6;9;11;23266
11;23266;11;5;7;3;12;8;10;1;2;4;6;9
7;5;11;3;12;8;10;1;2;4;6;9;11;29336
11;29336;7;5;11;3;12;8;10;1;2;4;6;9
7;5;12;3;11;8;10;1;2;4;6;9;11;32990
11;32990;7;5;12;3;11;8;10;1;2;4;6;9
7;5;12;3;11;8;10;1;6;4;2;9;11;32944
11;32944;7;5;12;3;11;8;10;1;6;4;2;9
7;5;12;1;11;8;10;3;6;4;2;9;11;28706
11;28706;7;5;12;1;11;8;10;3;6;4;2;9
7;2;12;1;11;8;10;3;6;4;5;9;11;42178
12;28706;7;5;12;1;11;8;10;3;6;4;2;9
7;5;12;1;11;8;9;3;6;4;2;10;12;26764
12;26764;7;5;12;1;11;8;9;3;6;4;2;10
7;3;12;1;11;8;9;5;6;4;2;10;12;57056
12;26764;7;5;12;1;11;8;9;3;6;4;2;10
7;5;12;4;11;8;9;3;6;1;2;10;12;32508
12;26764;7;5;12;1;11;8;9;3;6;4;2;10
7;5;12;8;11;1;9;3;6;4;2;10;12;35482
12;35482;7;5;12;8;11;1;9;3;6;4;2;10
7;5;12;8;11;6;9;3;1;4;2;10;12;35086
12;35086;7;5;12;8;11;6;9;3;1;4;2;10
7;5;4;8;11;6;9;3;1;12;2;10;12;45006
12;35086;7;5;12;8;11;6;9;3;1;4;2;10
7;5;12;2;11;6;9;3;1;4;8;10;12;32532
12;32532;7;5;12;2;11;6;9;3;1;4;8;10
7;5;12;2;11;6;9;3;8;4;1;10;12;32498
12;32498;7;5;12;2;11;6;9;3;8;4;1;10
7;5;12;2;11;6;1;3;8;4;9;10;12;36302
12;36302;7;5;12;2;11;6;1;3;8;4;9;10
7;5;12;2;11;6;10;3;8;4;9;1;12;34206
12;34206;7;5;12;2;11;6;10;3;8;4;9;1
7;5;12;2;11;6;9;3;8;4;10;1;12;29594
12;29594;7;5;12;2;11;6;9;3;8;4;10;1
7;5;12;2;9;6;11;3;8;4;10;1;12;27008
12;27008;7;5;12;2;9;6;11;3;8;4;10;1
7;5;12;2;9;6;11;4;8;3;10;1;12;29784
12;29784;7;5;12;2;9;6;11;4;8;3;10;1
7;5;12;2;9;6;8;4;11;3;10;1;12;36262
12;36262;7;5;12;2;9;6;8;4;11;3;10;1
7;2;12;5;9;6;8;4;11;3;10;1;12;38556
12;36262;7;5;12;2;9;6;8;4;11;3;10;1
7;5;12;2;11;6;8;4;9;3;10;1;12;37796
12;36262;7;5;12;2;9;6;8;4;11;3;10;1
7;5;12;2;11;6;8;4;9;3;10;1;12;37796
12;37796;7;5;12;2;11;6;8;4;9;3;10;1
7;5;12;2;6;11;8;4;9;3;10;1;12;30854
12;30854;7;5;12;2;6;11;8;4;9;3;10;1
2;5;12;7;6;11;8;4;9;3;10;1;12;42866
