"X1";"X50366";"X11";"X2";"X8";"X10";"X6";"X5";"X1.1";"X12";"X3";"X9";"X7";"X4"
12;10;11;7;9;3;5;8;2;4;1;6;2;42658
2;42658;12;10;11;7;9;3;5;8;2;4;1;6
12;10;11;6;9;3;5;8;2;4;1;7;2;45036
2;45036;12;10;11;6;9;3;5;8;2;4;1;7
12;10;1;6;9;3;5;8;2;4;11;7;2;52486
2;52486;12;10;1;6;9;3;5;8;2;4;11;7
5;10;1;6;9;3;12;8;2;4;11;7;2;46116
2;46116;5;10;1;6;9;3;12;8;2;4;11;7
3;10;1;6;9;5;12;8;2;4;11;7;2;47146
2;47146;3;10;1;6;9;5;12;8;2;4;11;7
9;10;1;6;3;5;12;8;2;4;11;7;2;45472
2;45472;9;10;1;6;3;5;12;8;2;4;11;7
9;5;1;6;3;10;12;8;2;4;11;7;2;47540
2;47540;9;5;1;6;3;10;12;8;2;4;11;7
9;5;1;6;3;7;12;8;2;4;11;10;2;45724
3;45724;9;5;1;6;3;7;12;8;2;4;11;10
9;3;1;6;5;7;12;8;2;4;11;10;3;54394
3;54394;9;3;1;6;5;7;12;8;2;4;11;10
12;3;1;6;5;7;9;8;2;4;11;10;3;52618
3;52618;12;3;1;6;5;7;9;8;2;4;11;10
12;3;1;6;5;7;8;9;2;4;11;10;3;51142
3;51142;12;3;1;6;5;7;8;9;2;4;11;10
12;3;1;6;5;7;11;9;2;4;8;10;3;51708
3;51708;12;3;1;6;5;7;11;9;2;4;8;10
12;3;1;6;5;9;11;7;2;4;8;10;3;53142
3;53142;12;3;1;6;5;9;11;7;2;4;8;10
7;3;1;6;5;9;11;12;2;4;8;10;3;57508
3;57508;7;3;1;6;5;9;11;12;2;4;8;10
5;3;1;6;7;9;11;12;2;4;8;10;3;48396
3;48396;5;3;1;6;7;9;11;12;2;4;8;10
5;3;1;6;7;9;11;12;4;2;8;10;3;36492
3;36492;5;3;1;6;7;9;11;12;4;2;8;10
5;12;1;6;7;9;11;3;4;2;8;10;3;47828
3;47828;5;12;1;6;7;9;11;3;4;2;8;10
5;12;1;6;7;3;11;9;4;2;8;10;3;46580
3;46580;5;12;1;6;7;3;11;9;4;2;8;10
5;12;1;6;7;3;4;9;11;2;8;10;3;44156
3;44156;5;12;1;6;7;3;4;9;11;2;8;10
5;12;1;6;7;3;4;11;9;2;8;10;3;53260
3;53260;5;12;1;6;7;3;4;11;9;2;8;10
5;12;1;3;7;6;4;11;9;2;8;10;3;45610
3;45610;5;12;1;3;7;6;4;11;9;2;8;10
5;12;1;3;7;6;11;4;9;2;8;10;3;37562
3;37562;5;12;1;3;7;6;11;4;9;2;8;10
7;12;1;3;5;6;11;4;9;2;8;10;3;31750
3;31750;7;12;1;3;5;6;11;4;9;2;8;10
7;12;1;3;6;5;11;4;9;2;8;10;3;47044
3;47044;7;12;1;3;6;5;11;4;9;2;8;10
11;12;1;3;6;5;7;4;9;2;8;10;3;34000
3;34000;11;12;1;3;6;5;7;4;9;2;8;10
11;12;1;3;6;5;8;4;9;2;7;10;3;34778
3;34778;11;12;1;3;6;5;8;4;9;2;7;10
11;12;1;3;9;5;8;4;6;2;7;10;3;41646
3;41646;11;12;1;3;9;5;8;4;6;2;7;10
7;12;1;3;9;5;8;4;6;2;11;10;3;38598
4;38598;7;12;1;3;9;5;8;4;6;2;11;10
7;12;1;3;9;4;8;5;6;2;11;10;4;51694
4;51694;7;12;1;3;9;4;8;5;6;2;11;10
8;12;1;3;9;4;7;5;6;2;11;10;4;59776
4;59776;8;12;1;3;9;4;7;5;6;2;11;10
8;12;1;3;9;4;7;11;6;2;5;10;4;60960
4;60960;8;12;1;3;9;4;7;11;6;2;5;10
8;12;1;3;9;4;7;11;6;5;2;10;4;44332
4;44332;8;12;1;3;9;4;7;11;6;5;2;10
8;12;1;3;10;4;7;11;6;5;2;9;4;46020
4;46020;8;12;1;3;10;4;7;11;6;5;2;9
8;5;1;3;10;4;7;11;6;12;2;9;4;37562
4;37562;8;5;1;3;10;4;7;11;6;12;2;9
8;6;1;3;10;4;7;11;5;12;2;9;4;30004
4;30004;8;6;1;3;10;4;7;11;5;12;2;9
8;6;1;3;10;7;4;11;5;12;2;9;4;45496
4;45496;8;6;1;3;10;7;4;11;5;12;2;9
2;6;1;3;10;7;4;11;5;12;8;9;4;45612
4;45612;2;6;1;3;10;7;4;11;5;12;8;9
2;6;1;3;10;7;5;11;4;12;8;9;4;48048
4;48048;2;6;1;3;10;7;5;11;4;12;8;9
6;2;1;3;10;7;5;11;4;12;8;9;4;39116
4;39116;6;2;1;3;10;7;5;11;4;12;8;9
6;2;5;3;10;7;1;11;4;12;8;9;4;37644
4;37644;6;2;5;3;10;7;1;11;4;12;8;9
2;6;5;3;10;7;1;11;4;12;8;9;4;47816
4;37644;6;2;5;3;10;7;1;11;4;12;8;9
6;2;5;3;4;7;1;11;10;12;8;9;4;32338
4;32338;6;2;5;3;4;7;1;11;10;12;8;9
6;2;5;1;4;7;3;11;10;12;8;9;4;28640
4;28640;6;2;5;1;4;7;3;11;10;12;8;9
8;2;5;1;4;7;3;11;10;12;6;9;4;34636
4;28640;6;2;5;1;4;7;3;11;10;12;8;9
6;11;5;1;4;7;3;2;10;12;8;9;4;28952
4;28952;6;11;5;1;4;7;3;2;10;12;8;9
6;11;8;1;4;7;3;2;10;12;5;9;4;31532
4;31532;6;11;8;1;4;7;3;2;10;12;5;9
6;11;8;1;10;7;3;2;4;12;5;9;4;39680
4;39680;6;11;8;1;10;7;3;2;4;12;5;9
7;11;8;1;10;6;3;2;4;12;5;9;4;33800
5;33800;7;11;8;1;10;6;3;2;4;12;5;9
5;11;8;1;10;6;3;2;4;12;7;9;5;23544
5;23544;5;11;8;1;10;6;3;2;4;12;7;9
5;4;8;1;10;6;3;2;11;12;7;9;5;42052
5;42052;5;4;8;1;10;6;3;2;11;12;7;9
5;4;8;1;9;6;3;2;11;12;7;10;5;51134
5;51134;5;4;8;1;9;6;3;2;11;12;7;10
5;4;8;1;9;6;3;2;11;10;7;12;5;52670
5;51134;5;4;8;1;9;6;3;2;11;12;7;10
5;4;8;11;9;6;3;2;1;12;7;10;5;46068
5;46068;5;4;8;11;9;6;3;2;1;12;7;10
7;4;8;11;9;6;3;2;1;12;5;10;5;40408
5;40408;7;4;8;11;9;6;3;2;1;12;5;10
5;4;8;11;9;6;3;2;1;12;7;10;5;46068
5;40408;7;4;8;11;9;6;3;2;1;12;5;10
7;4;8;11;9;10;3;2;1;12;5;6;5;42786
5;42786;7;4;8;11;9;10;3;2;1;12;5;6
7;4;8;5;9;10;3;2;1;12;11;6;5;39686
5;39686;7;4;8;5;9;10;3;2;1;12;11;6
7;4;8;12;9;10;3;2;1;5;11;6;5;53746
5;53746;7;4;8;12;9;10;3;2;1;5;11;6
11;4;8;12;9;10;3;2;1;5;7;6;5;53670
5;53670;11;4;8;12;9;10;3;2;1;5;7;6
9;4;8;12;11;10;3;2;1;5;7;6;5;49360
5;49360;9;4;8;12;11;10;3;2;1;5;7;6
12;4;8;9;11;10;3;2;1;5;7;6;5;56914
5;49360;9;4;8;12;11;10;3;2;1;5;7;6
9;4;8;12;7;10;3;2;1;5;11;6;5;51162
5;51162;9;4;8;12;7;10;3;2;1;5;11;6
9;4;8;12;3;10;7;2;1;5;11;6;5;54970
5;54970;9;4;8;12;3;10;7;2;1;5;11;6
9;1;8;12;3;10;7;2;4;5;11;6;5;58412
5;58412;9;1;8;12;3;10;7;2;4;5;11;6
12;1;8;9;3;10;7;2;4;5;11;6;5;61496
5;61496;12;1;8;9;3;10;7;2;4;5;11;6
11;1;8;9;3;10;7;2;4;5;12;6;5;51864
5;51864;11;1;8;9;3;10;7;2;4;5;12;6
10;1;8;9;3;11;7;2;4;5;12;6;5;53480
5;53480;10;1;8;9;3;11;7;2;4;5;12;6
10;1;7;9;3;11;8;2;4;5;12;6;5;51924
6;51924;10;1;7;9;3;11;8;2;4;5;12;6
10;1;7;5;3;11;8;2;4;9;12;6;6;37232
6;37232;10;1;7;5;3;11;8;2;4;9;12;6
10;1;6;5;3;11;8;2;4;9;12;7;6;37310
6;37310;10;1;6;5;3;11;8;2;4;9;12;7
10;1;6;5;3;9;8;2;4;11;12;7;6;53058
6;53058;10;1;6;5;3;9;8;2;4;11;12;7
10;1;6;5;3;9;8;7;4;11;12;2;6;51560
6;51560;10;1;6;5;3;9;8;7;4;11;12;2
10;1;6;5;4;9;8;7;3;11;12;2;6;49230
6;49230;10;1;6;5;4;9;8;7;3;11;12;2
6;1;10;5;4;9;8;7;3;11;12;2;6;53286
6;53286;6;1;10;5;4;9;8;7;3;11;12;2
6;1;10;5;4;9;12;7;3;11;8;2;6;57308
6;57308;6;1;10;5;4;9;12;7;3;11;8;2
6;1;10;5;4;7;12;9;3;11;8;2;6;43398
6;43398;6;1;10;5;4;7;12;9;3;11;8;2
6;1;10;5;4;12;7;9;3;11;8;2;6;54644
6;54644;6;1;10;5;4;12;7;9;3;11;8;2
6;1;10;5;7;12;4;9;3;11;8;2;6;63792
6;63792;6;1;10;5;7;12;4;9;3;11;8;2
6;1;10;5;7;11;4;9;3;12;8;2;6;50816
6;50816;6;1;10;5;7;11;4;9;3;12;8;2
6;1;10;5;7;11;4;9;3;12;2;8;6;54478
6;54478;6;1;10;5;7;11;4;9;3;12;2;8
6;5;10;1;7;11;4;9;3;12;2;8;6;46190
6;46190;6;5;10;1;7;11;4;9;3;12;2;8
6;3;10;1;7;11;4;9;5;12;2;8;6;61642
6;46190;6;5;10;1;7;11;4;9;3;12;2;8
6;5;10;1;8;11;4;9;3;12;2;7;6;39482
6;39482;6;5;10;1;8;11;4;9;3;12;2;7
6;5;10;9;8;11;4;1;3;12;2;7;6;48318
6;48318;6;5;10;9;8;11;4;1;3;12;2;7
1;5;10;9;8;11;4;6;3;12;2;7;6;36230
6;36230;1;5;10;9;8;11;4;6;3;12;2;7
1;5;8;9;10;11;4;6;3;12;2;7;6;34724
6;34724;1;5;8;9;10;11;4;6;3;12;2;7
1;5;8;9;11;10;4;6;3;12;2;7;6;39168
6;39168;1;5;8;9;11;10;4;6;3;12;2;7
1;3;8;9;11;10;4;6;5;12;2;7;6;47084
7;47084;1;3;8;9;11;10;4;6;5;12;2;7
1;3;2;9;11;10;4;6;5;12;8;7;7;43422
7;43422;1;3;2;9;11;10;4;6;5;12;8;7
9;3;2;1;11;10;4;6;5;12;8;7;7;45500
7;45500;9;3;2;1;11;10;4;6;5;12;8;7
9;3;1;2;11;10;4;6;5;12;8;7;7;44336
7;44336;9;3;1;2;11;10;4;6;5;12;8;7
9;3;1;7;11;10;4;6;5;12;8;2;7;44262
7;44262;9;3;1;7;11;10;4;6;5;12;8;2
10;3;1;7;11;9;4;6;5;12;8;2;7;44672
7;44672;10;3;1;7;11;9;4;6;5;12;8;2
10;3;1;4;11;9;7;6;5;12;8;2;7;45490
7;45490;10;3;1;4;11;9;7;6;5;12;8;2
10;3;1;4;11;9;5;6;7;12;8;2;7;51140
7;51140;10;3;1;4;11;9;5;6;7;12;8;2
10;3;1;4;11;9;5;12;7;6;8;2;7;53504
7;53504;10;3;1;4;11;9;5;12;7;6;8;2
10;3;1;6;11;9;5;12;7;4;8;2;7;61870
7;61870;10;3;1;6;11;9;5;12;7;4;8;2
10;3;1;6;12;9;5;11;7;4;8;2;7;58414
7;58414;10;3;1;6;12;9;5;11;7;4;8;2
12;3;1;6;10;9;5;11;7;4;8;2;7;59414
7;59414;12;3;1;6;10;9;5;11;7;4;8;2
12;3;1;6;10;9;5;11;7;4;2;8;7;56710
7;56710;12;3;1;6;10;9;5;11;7;4;2;8
12;3;1;6;10;9;7;11;5;4;2;8;7;57672
7;57672;12;3;1;6;10;9;7;11;5;4;2;8
12;3;1;11;10;9;7;6;5;4;2;8;7;47016
7;47016;12;3;1;11;10;9;7;6;5;4;2;8
12;3;1;11;10;9;7;2;5;4;6;8;7;48772
7;48772;12;3;1;11;10;9;7;2;5;4;6;8
12;3;1;11;10;7;9;2;5;4;6;8;7;50334
7;50334;12;3;1;11;10;7;9;2;5;4;6;8
12;3;1;11;9;7;10;2;5;4;6;8;7;42552
7;42552;12;3;1;11;9;7;10;2;5;4;6;8
12;3;1;5;9;7;10;2;11;4;6;8;7;41610
7;41610;12;3;1;5;9;7;10;2;11;4;6;8
12;3;1;5;9;7;10;4;11;2;6;8;7;44102
7;44102;12;3;1;5;9;7;10;4;11;2;6;8
12;8;1;5;9;7;10;4;11;2;6;3;7;51192
8;44102;12;3;1;5;9;7;10;4;11;2;6;8
12;11;1;5;9;7;10;4;3;2;6;8;8;41280
8;41280;12;11;1;5;9;7;10;4;3;2;6;8
12;4;1;5;9;7;10;11;3;2;6;8;8;60668
8;41280;12;11;1;5;9;7;10;4;3;2;6;8
12;11;1;5;8;7;10;4;3;2;6;9;8;42140
8;42140;12;11;1;5;8;7;10;4;3;2;6;9
12;11;9;5;8;7;10;4;3;2;6;1;8;43770
8;43770;12;11;9;5;8;7;10;4;3;2;6;1
12;11;9;5;10;7;8;4;3;2;6;1;8;43246
8;43246;12;11;9;5;10;7;8;4;3;2;6;1
12;11;9;1;10;7;8;4;3;2;6;5;8;48116
8;48116;12;11;9;1;10;7;8;4;3;2;6;5
12;9;11;1;10;7;8;4;3;2;6;5;8;46304
8;46304;12;9;11;1;10;7;8;4;3;2;6;5
12;9;11;1;10;5;8;4;3;2;6;7;8;48984
8;48984;12;9;11;1;10;5;8;4;3;2;6;7
12;6;11;1;10;5;8;4;3;2;9;7;8;45428
8;45428;12;6;11;1;10;5;8;4;3;2;9;7
12;6;11;8;10;5;1;4;3;2;9;7;8;46350
8;46350;12;6;11;8;10;5;1;4;3;2;9;7
12;6;11;8;10;5;2;4;3;1;9;7;8;44784
8;44784;12;6;11;8;10;5;2;4;3;1;9;7
12;6;4;8;10;5;2;11;3;1;9;7;8;47676
8;47676;12;6;4;8;10;5;2;11;3;1;9;7
12;6;4;8;10;2;5;11;3;1;9;7;8;49762
8;49762;12;6;4;8;10;2;5;11;3;1;9;7
12;6;4;8;10;11;5;2;3;1;9;7;8;36540
8;36540;12;6;4;8;10;11;5;2;3;1;9;7
12;2;4;8;10;11;5;6;3;1;9;7;8;56980
8;56980;12;2;4;8;10;11;5;6;3;1;9;7
12;2;11;8;10;4;5;6;3;1;9;7;8;42870
8;42870;12;2;11;8;10;4;5;6;3;1;9;7
12;2;11;7;10;4;5;6;3;1;9;8;8;42742
8;42742;12;2;11;7;10;4;5;6;3;1;9;8
12;5;11;7;10;4;2;6;3;1;9;8;8;63998
8;42742;12;2;11;7;10;4;5;6;3;1;9;8
12;2;11;7;8;4;5;6;3;1;9;10;8;40968
8;40968;12;2;11;7;8;4;5;6;3;1;9;10
12;2;3;7;8;4;5;6;11;1;9;10;8;43586
9;43586;12;2;3;7;8;4;5;6;11;1;9;10
12;2;3;7;6;4;5;8;11;1;9;10;9;31342
9;31342;12;2;3;7;6;4;5;8;11;1;9;10
12;2;3;7;6;8;5;4;11;1;9;10;9;35828
9;35828;12;2;3;7;6;8;5;4;11;1;9;10
12;2;1;7;6;8;5;4;11;3;9;10;9;41472
9;41472;12;2;1;7;6;8;5;4;11;3;9;10
6;2;1;7;12;8;5;4;11;3;9;10;9;47686
9;47686;6;2;1;7;12;8;5;4;11;3;9;10
6;5;1;7;12;8;2;4;11;3;9;10;9;38946
9;38946;6;5;1;7;12;8;2;4;11;3;9;10
6;5;1;7;12;8;2;10;11;3;9;4;9;43378
9;43378;6;5;1;7;12;8;2;10;11;3;9;4
6;5;1;7;12;8;2;9;11;3;10;4;9;48696
9;48696;6;5;1;7;12;8;2;9;11;3;10;4
6;5;1;7;12;8;2;9;10;3;11;4;9;48690
9;48690;6;5;1;7;12;8;2;9;10;3;11;4
5;6;1;7;12;8;2;9;10;3;11;4;9;52432
9;52432;5;6;1;7;12;8;2;9;10;3;11;4
5;6;1;7;12;8;4;9;10;3;11;2;9;55760
9;55760;5;6;1;7;12;8;4;9;10;3;11;2
5;6;4;7;12;8;1;9;10;3;11;2;9;55096
9;55096;5;6;4;7;12;8;1;9;10;3;11;2
5;6;4;11;12;8;1;9;10;3;7;2;9;51674
9;51674;5;6;4;11;12;8;1;9;10;3;7;2
5;12;4;11;6;8;1;9;10;3;7;2;9;57202
9;57202;5;12;4;11;6;8;1;9;10;3;7;2
2;12;4;11;6;8;1;9;10;3;7;5;9;47068
9;47068;2;12;4;11;6;8;1;9;10;3;7;5
2;12;4;3;6;8;1;9;10;11;7;5;9;40662
9;40662;2;12;4;3;6;8;1;9;10;11;7;5
2;12;4;5;6;8;1;9;10;11;7;3;9;45070
9;40662;2;12;4;3;6;8;1;9;10;11;7;5
7;12;4;3;6;8;1;9;10;11;2;5;9;45554
9;45554;7;12;4;3;6;8;1;9;10;11;2;5
7;12;4;3;6;8;9;1;10;11;2;5;9;47118
9;47118;7;12;4;3;6;8;9;1;10;11;2;5
2;12;4;3;6;8;9;1;10;11;7;5;9;42226
9;42226;2;12;4;3;6;8;9;1;10;11;7;5
2;12;9;3;6;8;4;1;10;11;7;5;9;43922
10;43922;2;12;9;3;6;8;4;1;10;11;7;5
2;12;9;3;4;8;6;1;10;11;7;5;10;41996
10;41996;2;12;9;3;4;8;6;1;10;11;7;5
2;4;9;3;12;8;6;1;10;11;7;5;10;34862
10;34862;2;4;9;3;12;8;6;1;10;11;7;5
2;4;9;3;12;5;6;1;10;11;7;8;10;44938
10;34862;2;4;9;3;12;8;6;1;10;11;7;5
2;4;9;3;12;8;6;1;11;10;7;5;10;32724
10;32724;2;4;9;3;12;8;6;1;11;10;7;5
2;9;4;3;12;8;6;1;11;10;7;5;10;30380
10;30380;2;9;4;3;12;8;6;1;11;10;7;5
2;9;4;3;12;10;6;1;11;8;7;5;10;38236
10;38236;2;9;4;3;12;10;6;1;11;8;7;5
5;9;4;3;12;10;6;1;11;8;7;2;10;50944
10;50944;5;9;4;3;12;10;6;1;11;8;7;2
5;9;4;3;12;10;8;1;11;6;7;2;10;58216
10;58216;5;9;4;3;12;10;8;1;11;6;7;2
5;9;4;3;12;10;11;1;8;6;7;2;10;61122
10;61122;5;9;4;3;12;10;11;1;8;6;7;2
11;9;4;3;12;10;5;1;8;6;7;2;10;52298
10;52298;11;9;4;3;12;10;5;1;8;6;7;2
10;9;4;3;12;11;5;1;8;6;7;2;10;58174
10;58174;10;9;4;3;12;11;5;1;8;6;7;2
10;9;4;7;12;11;5;1;8;6;3;2;10;54888
10;54888;10;9;4;7;12;11;5;1;8;6;3;2
10;9;4;7;12;11;5;6;8;1;3;2;10;52812
10;52812;10;9;4;7;12;11;5;6;8;1;3;2
2;9;4;7;12;11;5;6;8;1;3;10;10;42500
10;42500;2;9;4;7;12;11;5;6;8;1;3;10
7;9;4;2;12;11;5;6;8;1;3;10;10;42806
10;42806;7;9;4;2;12;11;5;6;8;1;3;10
7;11;4;2;12;9;5;6;8;1;3;10;10;46644
10;46644;7;11;4;2;12;9;5;6;8;1;3;10
7;11;5;2;12;9;4;6;8;1;3;10;10;47488
10;47488;7;11;5;2;12;9;4;6;8;1;3;10
7;11;5;2;12;9;3;6;8;1;4;10;10;41664
10;41664;7;11;5;2;12;9;3;6;8;1;4;10
7;11;5;2;12;10;3;6;8;1;4;9;10;51644
10;51644;7;11;5;2;12;10;3;6;8;1;4;9
7;11;5;2;6;10;3;12;8;1;4;9;10;61518
11;61518;7;11;5;2;6;10;3;12;8;1;4;9
7;11;5;8;6;10;3;12;2;1;4;9;11;63730
11;63730;7;11;5;8;6;10;3;12;2;1;4;9
1;11;5;8;6;10;3;12;2;7;4;9;11;44300
11;44300;1;11;5;8;6;10;3;12;2;7;4;9
2;11;5;8;6;10;3;12;1;7;4;9;11;51104
11;51104;2;11;5;8;6;10;3;12;1;7;4;9
2;11;5;7;6;10;3;12;1;8;4;9;11;57818
11;57818;2;11;5;7;6;10;3;12;1;8;4;9
2;3;5;7;6;10;11;12;1;8;4;9;11;54894
11;54894;2;3;5;7;6;10;11;12;1;8;4;9
2;10;5;7;6;3;11;12;1;8;4;9;11;49748
11;49748;2;10;5;7;6;3;11;12;1;8;4;9
2;10;5;7;6;3;4;12;1;8;11;9;11;55484
11;55484;2;10;5;7;6;3;4;12;1;8;11;9
2;10;5;7;6;12;4;3;1;8;11;9;11;55166
11;55166;2;10;5;7;6;12;4;3;1;8;11;9
2;10;5;8;6;12;4;3;1;7;11;9;11;55172
11;55172;2;10;5;8;6;12;4;3;1;7;11;9
11;10;5;8;6;12;4;3;1;7;2;9;11;49686
11;49686;11;10;5;8;6;12;4;3;1;7;2;9
11;10;5;8;6;12;4;2;1;7;3;9;11;47914
11;47914;11;10;5;8;6;12;4;2;1;7;3;9
11;10;5;8;6;12;4;7;1;2;3;9;11;45194
11;45194;11;10;5;8;6;12;4;7;1;2;3;9
11;10;1;8;6;12;4;7;5;2;3;9;11;40068
11;40068;11;10;1;8;6;12;4;7;5;2;3;9
11;10;1;8;3;12;4;7;5;2;6;9;11;47844
11;47844;11;10;1;8;3;12;4;7;5;2;6;9
11;10;1;8;3;12;2;7;5;4;6;9;11;51584
11;51584;11;10;1;8;3;12;2;7;5;4;6;9
11;1;10;8;3;12;2;7;5;4;6;9;11;49808
11;49808;11;1;10;8;3;12;2;7;5;4;6;9
11;1;2;8;3;12;10;7;5;4;6;9;11;50596
11;50596;11;1;2;8;3;12;10;7;5;4;6;9
11;1;2;8;3;7;10;12;5;4;6;9;11;42998
11;42998;11;1;2;8;3;7;10;12;5;4;6;9
6;1;2;8;3;7;10;12;5;4;11;9;11;49374
11;49374;6;1;2;8;3;7;10;12;5;4;11;9
3;1;2;8;6;7;10;12;5;4;11;9;11;46940
12;46940;3;1;2;8;6;7;10;12;5;4;11;9
3;1;2;8;6;4;10;12;5;7;11;9;12;40744
12;40744;3;1;2;8;6;4;10;12;5;7;11;9
3;1;2;10;6;4;8;12;5;7;11;9;12;42282
12;42282;3;1;2;10;6;4;8;12;5;7;11;9
3;1;2;5;6;4;8;12;10;7;11;9;12;43616
12;43616;3;1;2;5;6;4;8;12;10;7;11;9
3;1;9;5;6;4;8;12;10;7;11;2;12;41302
12;41302;3;1;9;5;6;4;8;12;10;7;11;2
12;1;9;5;6;4;8;3;10;7;11;2;12;50764
12;50764;12;1;9;5;6;4;8;3;10;7;11;2
12;1;9;5;6;4;3;8;10;7;11;2;12;56064
12;56064;12;1;9;5;6;4;3;8;10;7;11;2
12;1;9;6;5;4;3;8;10;7;11;2;12;57744
12;57744;12;1;9;6;5;4;3;8;10;7;11;2
12;10;9;6;5;4;3;8;1;7;11;2;12;58560
12;58560;12;10;9;6;5;4;3;8;1;7;11;2
12;10;9;6;5;4;3;8;11;7;1;2;12;58644
12;58644;12;10;9;6;5;4;3;8;11;7;1;2
12;10;11;6;5;4;3;8;9;7;1;2;12;58488
12;58488;12;10;11;6;5;4;3;8;9;7;1;2
12;10;11;4;5;6;3;8;9;7;1;2;12;61892
12;61892;12;10;11;4;5;6;3;8;9;7;1;2
12;7;11;4;5;6;3;8;9;10;1;2;12;47868
12;47868;12;7;11;4;5;6;3;8;9;10;1;2
12;7;11;4;5;6;10;8;9;3;1;2;12;61214
12;61214;12;7;11;4;5;6;10;8;9;3;1;2
12;7;11;10;5;6;4;8;9;3;1;2;12;61156
12;61156;12;7;11;10;5;6;4;8;9;3;1;2
12;7;4;10;5;6;11;8;9;3;1;2;12;63296
12;63296;12;7;4;10;5;6;11;8;9;3;1;2
12;6;4;10;5;7;11;8;9;3;1;2;12;62750
12;62750;12;6;4;10;5;7;11;8;9;3;1;2
12;6;4;10;5;7;11;8;9;1;3;2;12;53288
12;53288;12;6;4;10;5;7;11;8;9;1;3;2
12;6;4;10;5;7;11;8;9;1;2;3;12;52648
12;52648;12;6;4;10;5;7;11;8;9;1;2;3
9;6;4;10;5;7;11;8;12;1;2;3;12;51458
