"X1";"X6045617";"X11";"X2";"X6";"X7";"X4";"X26";"X14";"X19";"X8";"X13";"X22";"X25";"X12";"X24";"X16";"X17";"X21";"X3";"X18";"X20";"X10";"X5";"X15";"X1.1";"X9";"X23"
16;17;19;7;21;26;14;1;10;5;23;8;11;15;24;6;4;3;18;12;22;13;9;25;2;20;2;5872030
2;5872030;16;17;19;7;21;26;14;1;10;5;23;8;11;15;24;6;4;3;18;12;22;13;9;25;2;20
16;17;19;7;21;26;14;1;10;20;23;8;11;15;24;6;4;3;18;12;22;13;9;25;2;5;2;6007974
2;6007974;16;17;19;7;21;26;14;1;10;20;23;8;11;15;24;6;4;3;18;12;22;13;9;25;2;5
16;17;19;7;21;26;14;5;10;20;23;8;11;15;24;6;4;3;18;12;22;13;9;25;2;1;2;5878481
2;5878481;16;17;19;7;21;26;14;5;10;20;23;8;11;15;24;6;4;3;18;12;22;13;9;25;2;1
16;17;19;7;3;26;14;5;10;20;23;8;11;15;24;6;4;21;18;12;22;13;9;25;2;1;2;5938722
2;5938722;16;17;19;7;3;26;14;5;10;20;23;8;11;15;24;6;4;21;18;12;22;13;9;25;2;1
16;17;19;7;3;20;14;5;10;26;23;8;11;15;24;6;4;21;18;12;22;13;9;25;2;1;2;5953676
2;5953676;16;17;19;7;3;20;14;5;10;26;23;8;11;15;24;6;4;21;18;12;22;13;9;25;2;1
16;17;2;7;3;20;14;5;10;26;23;8;11;15;24;6;4;21;18;12;22;13;9;25;19;1;2;6005831
2;6005831;16;17;2;7;3;20;14;5;10;26;23;8;11;15;24;6;4;21;18;12;22;13;9;25;19;1
16;17;2;7;3;20;14;5;10;26;23;8;11;15;9;6;4;21;18;12;22;13;24;25;19;1;2;5958081
2;5958081;16;17;2;7;3;20;14;5;10;26;23;8;11;15;9;6;4;21;18;12;22;13;24;25;19;1
16;17;2;7;3;20;14;5;10;26;23;8;21;15;9;6;4;11;18;12;22;13;24;25;19;1;2;5939159
2;5939159;16;17;2;7;3;20;14;5;10;26;23;8;21;15;9;6;4;11;18;12;22;13;24;25;19;1
16;17;25;7;3;20;14;5;10;26;23;8;21;15;9;6;4;11;18;12;22;13;24;2;19;1;2;5939515
2;5939515;16;17;25;7;3;20;14;5;10;26;23;8;21;15;9;6;4;11;18;12;22;13;24;2;19;1
16;17;25;7;3;20;14;5;10;26;23;8;21;15;9;6;4;11;18;12;22;24;13;2;19;1;2;5939151
2;5939151;16;17;25;7;3;20;14;5;10;26;23;8;21;15;9;6;4;11;18;12;22;24;13;2;19;1
16;17;25;14;3;20;7;5;10;26;23;8;21;15;9;6;4;11;18;12;22;24;13;2;19;1;2;5876320
2;5876320;16;17;25;14;3;20;7;5;10;26;23;8;21;15;9;6;4;11;18;12;22;24;13;2;19;1
6;17;25;14;3;20;7;5;10;26;23;8;21;15;9;16;4;11;18;12;22;24;13;2;19;1;2;5874777
2;5874777;6;17;25;14;3;20;7;5;10;26;23;8;21;15;9;16;4;11;18;12;22;24;13;2;19;1
6;17;25;14;3;20;7;9;10;26;23;8;21;15;5;16;4;11;18;12;22;24;13;2;19;1;2;5884211
2;5884211;6;17;25;14;3;20;7;9;10;26;23;8;21;15;5;16;4;11;18;12;22;24;13;2;19;1
6;17;25;12;3;20;7;9;10;26;23;8;21;15;5;16;4;11;18;14;22;24;13;2;19;1;2;5923933
2;5923933;6;17;25;12;3;20;7;9;10;26;23;8;21;15;5;16;4;11;18;14;22;24;13;2;19;1
6;17;25;12;3;11;7;9;10;26;23;8;21;15;5;16;4;20;18;14;22;24;13;2;19;1;2;5855954
2;5855954;6;17;25;12;3;11;7;9;10;26;23;8;21;15;5;16;4;20;18;14;22;24;13;2;19;1
6;17;25;12;3;11;7;9;10;26;23;8;21;16;5;15;4;20;18;14;22;24;13;2;19;1;2;5845113
2;5845113;6;17;25;12;3;11;7;9;10;26;23;8;21;16;5;15;4;20;18;14;22;24;13;2;19;1
6;17;25;12;3;11;7;9;10;26;23;14;21;16;5;15;4;20;18;8;22;24;13;2;19;1;2;5783352
2;5783352;6;17;25;12;3;11;7;9;10;26;23;14;21;16;5;15;4;20;18;8;22;24;13;2;19;1
6;17;14;12;3;11;7;9;10;26;23;25;21;16;5;15;4;20;18;8;22;24;13;2;19;1;2;5873286
2;5873286;6;17;14;12;3;11;7;9;10;26;23;25;21;16;5;15;4;20;18;8;22;24;13;2;19;1
6;17;14;12;3;11;7;9;10;26;23;25;21;16;5;15;4;20;18;8;22;24;1;2;19;13;2;5908675
3;5908675;6;17;14;12;3;11;7;9;10;26;23;25;21;16;5;15;4;20;18;8;22;24;1;2;19;13
6;17;14;12;3;11;7;9;10;26;23;25;13;16;5;15;4;20;18;8;22;24;1;2;19;21;3;5908305
3;5908305;6;17;14;12;3;11;7;9;10;26;23;25;13;16;5;15;4;20;18;8;22;24;1;2;19;21
6;17;14;12;3;11;7;9;10;26;23;25;13;4;5;15;16;20;18;8;22;24;1;2;19;21;3;5940768
3;5940768;6;17;14;12;3;11;7;9;10;26;23;25;13;4;5;15;16;20;18;8;22;24;1;2;19;21
13;17;14;12;3;11;7;9;10;26;23;25;6;4;5;15;16;20;18;8;22;24;1;2;19;21;3;5952082
3;5952082;13;17;14;12;3;11;7;9;10;26;23;25;6;4;5;15;16;20;18;8;22;24;1;2;19;21
13;17;14;12;3;11;7;9;10;26;23;25;6;5;4;15;16;20;18;8;22;24;1;2;19;21;3;5913802
3;5913802;13;17;14;12;3;11;7;9;10;26;23;25;6;5;4;15;16;20;18;8;22;24;1;2;19;21
13;17;14;12;3;11;7;1;10;26;23;25;6;5;4;15;16;20;18;8;22;24;9;2;19;21;3;6015863
3;6015863;13;17;14;12;3;11;7;1;10;26;23;25;6;5;4;15;16;20;18;8;22;24;9;2;19;21
13;17;14;12;3;11;9;1;10;26;23;25;6;5;4;15;16;20;18;8;22;24;7;2;19;21;3;5886248
3;5886248;13;17;14;12;3;11;9;1;10;26;23;25;6;5;4;15;16;20;18;8;22;24;7;2;19;21
13;17;14;12;3;11;9;21;10;26;23;25;6;5;4;15;16;20;18;8;22;24;7;2;19;1;3;5883115
3;5883115;13;17;14;12;3;11;9;21;10;26;23;25;6;5;4;15;16;20;18;8;22;24;7;2;19;1
13;17;7;12;3;11;9;21;10;26;23;25;6;5;4;15;16;20;18;8;22;24;14;2;19;1;3;5895454
3;5895454;13;17;7;12;3;11;9;21;10;26;23;25;6;5;4;15;16;20;18;8;22;24;14;2;19;1
13;17;7;12;3;11;9;21;10;26;23;25;20;5;4;15;16;6;18;8;22;24;14;2;19;1;3;5880555
3;5880555;13;17;7;12;3;11;9;21;10;26;23;25;20;5;4;15;16;6;18;8;22;24;14;2;19;1
13;17;7;12;3;11;23;21;10;26;9;25;20;5;4;15;16;6;18;8;22;24;14;2;19;1;3;5910289
3;5910289;13;17;7;12;3;11;23;21;10;26;9;25;20;5;4;15;16;6;18;8;22;24;14;2;19;1
13;17;7;12;3;11;23;21;10;26;9;25;20;5;4;15;16;6;18;19;22;24;14;2;8;1;3;5905012
3;5905012;13;17;7;12;3;11;23;21;10;26;9;25;20;5;4;15;16;6;18;19;22;24;14;2;8;1
13;17;7;16;3;11;23;21;10;26;9;25;20;5;4;15;12;6;18;19;22;24;14;2;8;1;3;5885557
3;5885557;13;17;7;16;3;11;23;21;10;26;9;25;20;5;4;15;12;6;18;19;22;24;14;2;8;1
13;17;7;16;3;11;23;21;10;4;9;25;20;5;26;15;12;6;18;19;22;24;14;2;8;1;3;5847832
3;5847832;13;17;7;16;3;11;23;21;10;4;9;25;20;5;26;15;12;6;18;19;22;24;14;2;8;1
13;17;7;16;3;22;23;21;10;4;9;25;20;5;26;15;12;6;18;19;11;24;14;2;8;1;3;5849286
3;5849286;13;17;7;16;3;22;23;21;10;4;9;25;20;5;26;15;12;6;18;19;11;24;14;2;8;1
13;17;7;11;3;22;23;21;10;4;9;25;20;5;26;15;12;6;18;19;16;24;14;2;8;1;3;5853931
3;5853931;13;17;7;11;3;22;23;21;10;4;9;25;20;5;26;15;12;6;18;19;16;24;14;2;8;1
13;4;7;11;3;22;23;21;10;17;9;25;20;5;26;15;12;6;18;19;16;24;14;2;8;1;3;5856612
3;5856612;13;4;7;11;3;22;23;21;10;17;9;25;20;5;26;15;12;6;18;19;16;24;14;2;8;1
13;4;7;11;3;22;23;21;10;17;9;25;20;5;26;15;12;19;18;6;16;24;14;2;8;1;3;5768177
3;5768177;13;4;7;11;3;22;23;21;10;17;9;25;20;5;26;15;12;19;18;6;16;24;14;2;8;1
13;4;7;21;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;6;16;24;14;2;8;1;3;5834517
3;5834517;13;4;7;21;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;6;16;24;14;2;8;1
13;4;7;21;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;14;16;24;6;2;8;1;3;5811995
3;5811995;13;4;7;21;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;14;16;24;6;2;8;1
13;21;7;4;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;14;16;24;6;2;8;1;3;5856377
4;5856377;13;21;7;4;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;14;16;24;6;2;8;1
13;21;7;4;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;14;2;24;6;16;8;1;4;5842805
4;5842805;13;21;7;4;3;22;23;11;10;17;9;25;20;5;26;15;12;19;18;14;2;24;6;16;8;1
13;21;7;4;3;22;23;11;10;17;9;25;16;5;26;15;12;19;18;14;2;24;6;20;8;1;4;5924247
4;5924247;13;21;7;4;3;22;23;11;10;17;9;25;16;5;26;15;12;19;18;14;2;24;6;20;8;1
13;21;16;4;3;22;23;11;10;17;9;25;7;5;26;15;12;19;18;14;2;24;6;20;8;1;4;5900021
4;5900021;13;21;16;4;3;22;23;11;10;17;9;25;7;5;26;15;12;19;18;14;2;24;6;20;8;1
13;21;16;4;3;22;23;11;10;17;24;25;7;5;26;15;12;19;18;14;2;9;6;20;8;1;4;6006895
4;6006895;13;21;16;4;3;22;23;11;10;17;24;25;7;5;26;15;12;19;18;14;2;9;6;20;8;1
13;21;16;4;3;22;23;11;10;17;24;25;7;5;26;15;12;19;18;20;2;9;6;14;8;1;4;6023627
4;6023627;13;21;16;4;3;22;23;11;10;17;24;25;7;5;26;15;12;19;18;20;2;9;6;14;8;1
13;21;16;4;3;14;23;11;10;17;24;25;7;5;26;15;12;19;18;20;2;9;6;22;8;1;4;5832850
4;5832850;13;21;16;4;3;14;23;11;10;17;24;25;7;5;26;15;12;19;18;20;2;9;6;22;8;1
13;21;16;12;3;14;23;11;10;17;24;25;7;5;26;15;4;19;18;20;2;9;6;22;8;1;4;5828853
4;5828853;13;21;16;12;3;14;23;11;10;17;24;25;7;5;26;15;4;19;18;20;2;9;6;22;8;1
13;21;16;12;3;14;23;11;10;17;24;25;7;5;26;15;4;19;18;20;2;9;6;1;8;22;4;5836517
4;5836517;13;21;16;12;3;14;23;11;10;17;24;25;7;5;26;15;4;19;18;20;2;9;6;1;8;22
13;21;7;12;3;14;23;11;10;17;24;25;16;5;26;15;4;19;18;20;2;9;6;1;8;22;4;5854674
4;5854674;13;21;7;12;3;14;23;11;10;17;24;25;16;5;26;15;4;19;18;20;2;9;6;1;8;22
13;21;7;12;3;14;23;15;10;17;24;25;16;5;26;11;4;19;18;20;2;9;6;1;8;22;4;5854569
4;5854569;13;21;7;12;3;14;23;15;10;17;24;25;16;5;26;11;4;19;18;20;2;9;6;1;8;22
13;21;7;12;3;14;23;20;10;17;24;25;16;5;26;11;4;19;18;15;2;9;6;1;8;22;4;5809941
4;5809941;13;21;7;12;3;14;23;20;10;17;24;25;16;5;26;11;4;19;18;15;2;9;6;1;8;22
26;21;7;12;3;14;23;20;10;17;24;25;16;5;13;11;4;19;18;15;2;9;6;1;8;22;4;5810270
4;5810270;26;21;7;12;3;14;23;20;10;17;24;25;16;5;13;11;4;19;18;15;2;9;6;1;8;22
26;21;7;12;3;14;23;20;10;17;24;25;16;19;13;11;4;5;18;15;2;9;6;1;8;22;4;5849103
4;5849103;26;21;7;12;3;14;23;20;10;17;24;25;16;19;13;11;4;5;18;15;2;9;6;1;8;22
26;21;5;12;3;14;23;20;10;17;24;25;16;19;13;11;4;7;18;15;2;9;6;1;8;22;4;5927654
4;5927654;26;21;5;12;3;14;23;20;10;17;24;25;16;19;13;11;4;7;18;15;2;9;6;1;8;22
26;21;5;12;3;14;23;20;22;17;24;25;16;19;13;11;4;7;18;15;2;9;6;1;8;10;4;5927480
4;5927480;26;21;5;12;3;14;23;20;22;17;24;25;16;19;13;11;4;7;18;15;2;9;6;1;8;10
26;11;5;12;3;14;23;20;22;17;24;25;16;19;13;21;4;7;18;15;2;9;6;1;8;10;4;5931922
4;5931922;26;11;5;12;3;14;23;20;22;17;24;25;16;19;13;21;4;7;18;15;2;9;6;1;8;10
26;11;5;12;3;14;23;4;22;17;24;25;16;19;13;21;20;7;18;15;2;9;6;1;8;10;4;5921519
4;5921519;26;11;5;12;3;14;23;4;22;17;24;25;16;19;13;21;20;7;18;15;2;9;6;1;8;10
26;11;5;19;3;14;23;4;22;17;24;25;16;12;13;21;20;7;18;15;2;9;6;1;8;10;4;5923057
4;5923057;26;11;5;19;3;14;23;4;22;17;24;25;16;12;13;21;20;7;18;15;2;9;6;1;8;10
26;11;5;19;3;14;23;21;22;17;24;25;16;12;13;4;20;7;18;15;2;9;6;1;8;10;4;5929873
4;5929873;26;11;5;19;3;14;23;21;22;17;24;25;16;12;13;4;20;7;18;15;2;9;6;1;8;10
26;11;5;19;3;14;23;21;22;17;24;25;16;12;13;4;20;9;18;15;2;7;6;1;8;10;4;5816816
5;5816816;26;11;5;19;3;14;23;21;22;17;24;25;16;12;13;4;20;9;18;15;2;7;6;1;8;10
26;11;5;19;4;14;23;21;22;17;24;25;16;12;13;3;20;9;18;15;2;7;6;1;8;10;5;5889661
5;5889661;26;11;5;19;4;14;23;21;22;17;24;25;16;12;13;3;20;9;18;15;2;7;6;1;8;10
26;11;5;19;4;14;23;21;22;17;24;25;16;12;6;3;20;9;18;15;2;7;13;1;8;10;5;5891774
5;5891774;26;11;5;19;4;14;23;21;22;17;24;25;16;12;6;3;20;9;18;15;2;7;13;1;8;10
26;12;5;19;4;14;23;21;22;17;24;25;16;11;6;3;20;9;18;15;2;7;13;1;8;10;5;5912491
5;5912491;26;12;5;19;4;14;23;21;22;17;24;25;16;11;6;3;20;9;18;15;2;7;13;1;8;10
26;12;5;19;4;14;23;21;22;17;24;25;16;11;6;1;20;9;18;15;2;7;13;3;8;10;5;5847920
5;5847920;26;12;5;19;4;14;23;21;22;17;24;25;16;11;6;1;20;9;18;15;2;7;13;3;8;10
26;12;17;19;4;14;23;21;22;5;24;25;16;11;6;1;20;9;18;15;2;7;13;3;8;10;5;5821933
5;5821933;26;12;17;19;4;14;23;21;22;5;24;25;16;11;6;1;20;9;18;15;2;7;13;3;8;10
26;12;17;19;4;14;23;21;22;25;24;5;16;11;6;1;20;9;18;15;2;7;13;3;8;10;5;5716057
5;5716057;26;12;17;19;4;14;23;21;22;25;24;5;16;11;6;1;20;9;18;15;2;7;13;3;8;10
26;12;17;19;4;14;23;21;22;9;24;5;16;11;6;1;20;25;18;15;2;7;13;3;8;10;5;5748097
5;5748097;26;12;17;19;4;14;23;21;22;9;24;5;16;11;6;1;20;25;18;15;2;7;13;3;8;10
26;12;17;19;4;14;23;21;22;9;24;5;16;11;6;1;15;25;18;20;2;7;13;3;8;10;5;5755568
5;5755568;26;12;17;19;4;14;23;21;22;9;24;5;16;11;6;1;15;25;18;20;2;7;13;3;8;10
26;12;17;19;4;14;23;21;7;9;24;5;16;11;6;1;15;25;18;20;2;22;13;3;8;10;5;5771256
5;5771256;26;12;17;19;4;14;23;21;7;9;24;5;16;11;6;1;15;25;18;20;2;22;13;3;8;10
26;12;17;19;4;14;7;21;23;9;24;5;16;11;6;1;15;25;18;20;2;22;13;3;8;10;5;5762929
5;5762929;26;12;17;19;4;14;7;21;23;9;24;5;16;11;6;1;15;25;18;20;2;22;13;3;8;10
26;12;17;19;4;14;7;24;23;9;21;5;16;11;6;1;15;25;18;20;2;22;13;3;8;10;5;5758314
5;5758314;26;12;17;19;4;14;7;24;23;9;21;5;16;11;6;1;15;25;18;20;2;22;13;3;8;10
26;12;17;19;4;14;7;24;23;9;21;5;16;10;6;1;15;25;18;20;2;22;13;3;8;11;5;5769214
5;5769214;26;12;17;19;4;14;7;24;23;9;21;5;16;10;6;1;15;25;18;20;2;22;13;3;8;11
26;12;17;21;4;14;7;24;23;9;19;5;16;10;6;1;15;25;18;20;2;22;13;3;8;11;5;5746474
5;5746474;26;12;17;21;4;14;7;24;23;9;19;5;16;10;6;1;15;25;18;20;2;22;13;3;8;11
26;12;17;21;4;14;7;24;23;9;19;5;16;8;6;1;15;25;18;20;2;22;13;3;10;11;5;5772936
5;5772936;26;12;17;21;4;14;7;24;23;9;19;5;16;8;6;1;15;25;18;20;2;22;13;3;10;11
26;14;17;21;4;12;7;24;23;9;19;5;16;8;6;1;15;25;18;20;2;22;13;3;10;11;5;5828544
5;5828544;26;14;17;21;4;12;7;24;23;9;19;5;16;8;6;1;15;25;18;20;2;22;13;3;10;11
26;7;17;21;4;12;14;24;23;9;19;5;16;8;6;1;15;25;18;20;2;22;13;3;10;11;5;5785304
5;5785304;26;7;17;21;4;12;14;24;23;9;19;5;16;8;6;1;15;25;18;20;2;22;13;3;10;11
26;7;17;21;4;12;14;24;23;9;19;5;16;8;6;13;15;25;18;20;2;22;1;3;10;11;5;5840710
5;5840710;26;7;17;21;4;12;14;24;23;9;19;5;16;8;6;13;15;25;18;20;2;22;1;3;10;11
26;7;17;21;4;12;14;24;23;9;19;5;25;8;6;13;15;16;18;20;2;22;1;3;10;11;5;5837092
5;5837092;26;7;17;21;4;12;14;24;23;9;19;5;25;8;6;13;15;16;18;20;2;22;1;3;10;11
26;7;17;21;4;12;14;24;23;9;5;19;25;8;6;13;15;16;18;20;2;22;1;3;10;11;5;5817951
5;5817951;26;7;17;21;4;12;14;24;23;9;5;19;25;8;6;13;15;16;18;20;2;22;1;3;10;11
26;7;17;21;4;12;14;24;23;9;5;19;25;8;6;11;15;16;18;20;2;22;1;3;10;13;5;5816008
6;5816008;26;7;17;21;4;12;14;24;23;9;5;19;25;8;6;11;15;16;18;20;2;22;1;3;10;13
26;7;17;21;4;12;14;24;23;9;5;19;25;8;6;11;15;1;18;20;2;22;16;3;10;13;6;5734157
6;5734157;26;7;17;21;4;12;14;24;23;9;5;19;25;8;6;11;15;1;18;20;2;22;16;3;10;13
19;7;17;21;4;12;14;24;23;9;5;26;25;8;6;11;15;1;18;20;2;22;16;3;10;13;6;5789634
6;5789634;19;7;17;21;4;12;14;24;23;9;5;26;25;8;6;11;15;1;18;20;2;22;16;3;10;13
3;7;17;21;4;12;14;24;23;9;5;26;25;8;6;11;15;1;18;20;2;22;16;19;10;13;6;5717717
6;5717717;3;7;17;21;4;12;14;24;23;9;5;26;25;8;6;11;15;1;18;20;2;22;16;19;10;13
3;7;17;21;4;12;14;24;23;9;5;26;25;8;16;11;15;1;18;20;2;22;6;19;10;13;6;5722885
6;5722885;3;7;17;21;4;12;14;24;23;9;5;26;25;8;16;11;15;1;18;20;2;22;6;19;10;13
3;7;17;21;4;12;14;24;23;9;5;26;25;8;16;11;15;1;18;20;22;2;6;19;10;13;6;5721928
6;5721928;3;7;17;21;4;12;14;24;23;9;5;26;25;8;16;11;15;1;18;20;22;2;6;19;10;13
3;7;17;21;4;12;14;24;23;9;5;26;6;8;16;11;15;1;18;20;22;2;25;19;10;13;6;5703677
6;5703677;3;7;17;21;4;12;14;24;23;9;5;26;6;8;16;11;15;1;18;20;22;2;25;19;10;13
3;7;17;21;4;12;14;24;23;9;2;26;6;8;16;11;15;1;18;20;22;5;25;19;10;13;6;5903230
6;5903230;3;7;17;21;4;12;14;24;23;9;2;26;6;8;16;11;15;1;18;20;22;5;25;19;10;13
3;7;17;21;4;12;14;24;23;9;2;26;6;8;16;11;15;1;18;20;22;5;19;25;10;13;6;5903230
6;5903230;3;7;17;21;4;12;14;24;23;9;2;26;6;8;16;11;15;1;18;20;22;5;19;25;10;13
3;7;17;21;4;12;14;24;23;9;6;26;2;8;16;11;15;1;18;20;22;5;19;25;10;13;6;5904738
6;5904738;3;7;17;21;4;12;14;24;23;9;6;26;2;8;16;11;15;1;18;20;22;5;19;25;10;13
9;7;17;21;4;12;14;24;23;3;6;26;2;8;16;11;15;1;18;20;22;5;19;25;10;13;6;6008531
6;6008531;9;7;17;21;4;12;14;24;23;3;6;26;2;8;16;11;15;1;18;20;22;5;19;25;10;13
9;7;17;21;4;12;14;24;23;3;6;26;2;8;16;11;15;1;18;10;22;5;19;25;20;13;6;5907936
6;5907936;9;7;17;21;4;12;14;24;23;3;6;26;2;8;16;11;15;1;18;10;22;5;19;25;20;13
9;7;17;21;4;12;14;24;23;3;6;26;2;8;16;11;15;18;1;10;22;5;19;25;20;13;6;5913796
6;5913796;9;7;17;21;4;12;14;24;23;3;6;26;2;8;16;11;15;18;1;10;22;5;19;25;20;13
9;12;17;21;4;7;14;24;23;3;6;26;2;8;16;11;15;18;1;10;22;5;19;25;20;13;6;5902937
6;5902937;9;12;17;21;4;7;14;24;23;3;6;26;2;8;16;11;15;18;1;10;22;5;19;25;20;13
9;12;17;21;4;7;14;24;23;3;6;26;2;8;16;11;15;18;1;10;22;5;19;13;20;25;6;5937038
6;5937038;9;12;17;21;4;7;14;24;23;3;6;26;2;8;16;11;15;18;1;10;22;5;19;13;20;25
9;12;17;21;4;7;14;24;23;3;6;26;2;11;16;8;15;18;1;10;22;5;19;13;20;25;6;5959007
6;5959007;9;12;17;21;4;7;14;24;23;3;6;26;2;11;16;8;15;18;1;10;22;5;19;13;20;25
20;12;17;21;4;7;14;24;23;3;6;26;2;11;16;8;15;18;1;10;22;5;19;13;9;25;6;5978504
6;5978504;20;12;17;21;4;7;14;24;23;3;6;26;2;11;16;8;15;18;1;10;22;5;19;13;9;25
20;12;17;21;4;7;14;24;23;25;6;26;2;11;16;8;15;18;1;10;22;5;19;13;9;3;6;5983088
6;5983088;20;12;17;21;4;7;14;24;23;25;6;26;2;11;16;8;15;18;1;10;22;5;19;13;9;3
20;12;17;9;4;7;14;24;23;25;6;26;2;11;16;8;15;18;1;10;22;5;19;13;21;3;6;6090825
6;6090825;20;12;17;9;4;7;14;24;23;25;6;26;2;11;16;8;15;18;1;10;22;5;19;13;21;3
