"X1";"X35364";"X4";"X9";"X2";"X8";"X10";"X6";"X7";"X11";"X3";"X12";"X5";"X1.1"
3;40258;6;1;3;8;11;4;2;9;12;7;10;5
6;1;3;2;11;4;8;9;12;7;10;5;3;40032
3;40032;6;1;3;2;11;4;8;9;12;7;10;5
6;1;3;2;11;4;8;9;12;7;5;10;3;39896
3;39896;6;1;3;2;11;4;8;9;12;7;5;10
6;1;3;2;4;11;8;9;12;7;5;10;3;44314
3;44314;6;1;3;2;4;11;8;9;12;7;5;10
6;1;3;11;4;2;8;9;12;7;5;10;3;39922
3;39922;6;1;3;11;4;2;8;9;12;7;5;10
6;1;3;11;4;8;2;9;12;7;5;10;3;40022
3;40022;6;1;3;11;4;8;2;9;12;7;5;10
8;1;3;11;4;6;2;9;12;7;5;10;3;42256
3;42256;8;1;3;11;4;6;2;9;12;7;5;10
8;1;12;11;4;6;2;9;3;7;5;10;3;35758
3;35758;8;1;12;11;4;6;2;9;3;7;5;10
8;1;12;11;9;6;2;4;3;7;5;10;3;39878
3;39878;8;1;12;11;9;6;2;4;3;7;5;10
8;1;12;11;7;6;2;4;3;9;5;10;3;45426
3;45426;8;1;12;11;7;6;2;4;3;9;5;10
8;1;12;11;7;6;2;4;10;9;5;3;3;46058
3;46058;8;1;12;11;7;6;2;4;10;9;5;3
8;1;12;11;7;6;2;5;10;9;4;3;3;55114
3;55114;8;1;12;11;7;6;2;5;10;9;4;3
8;6;12;11;7;1;2;5;10;9;4;3;3;58820
3;58820;8;6;12;11;7;1;2;5;10;9;4;3
8;6;4;11;7;1;2;5;10;9;12;3;3;60716
3;60716;8;6;4;11;7;1;2;5;10;9;12;3
8;6;4;11;7;10;2;5;1;9;12;3;3;58070
4;58070;8;6;4;11;7;10;2;5;1;9;12;3
8;6;4;11;7;10;2;12;1;9;5;3;4;47470
4;47470;8;6;4;11;7;10;2;12;1;9;5;3
8;6;4;11;9;10;2;12;1;7;5;3;4;44070
4;44070;8;6;4;11;9;10;2;12;1;7;5;3
8;6;4;5;9;10;2;12;1;7;11;3;4;43960
4;43960;8;6;4;5;9;10;2;12;1;7;11;3
8;6;4;5;9;10;12;2;1;7;11;3;4;43616
4;43616;8;6;4;5;9;10;12;2;1;7;11;3
8;2;4;5;9;10;12;6;1;7;11;3;4;57932
4;57932;8;2;4;5;9;10;12;6;1;7;11;3
8;6;4;5;9;10;12;2;1;7;11;3;4;43616
4;43616;8;6;4;5;9;10;12;2;1;7;11;3
8;6;4;5;9;10;12;2;3;7;11;1;4;40542
4;40542;8;6;4;5;9;10;12;2;3;7;11;1
4;6;8;5;9;10;12;2;3;7;11;1;4;36260
4;36260;4;6;8;5;9;10;12;2;3;7;11;1
4;6;8;5;1;10;12;2;3;7;11;9;4;37238
4;37238;4;6;8;5;1;10;12;2;3;7;11;9
4;6;9;5;1;10;12;2;3;7;11;8;4;36910
4;36910;4;6;9;5;1;10;12;2;3;7;11;8
4;6;9;5;11;10;12;2;3;7;1;8;4;40522
4;36910;4;6;9;5;1;10;12;2;3;7;11;8
4;6;9;2;1;10;12;5;3;7;11;8;4;30754
4;30754;4;6;9;2;1;10;12;5;3;7;11;8
4;11;9;2;1;10;12;5;3;7;6;8;4;46144
4;46144;4;11;9;2;1;10;12;5;3;7;6;8
4;11;9;2;1;8;12;5;3;7;6;10;4;31146
4;31146;4;11;9;2;1;8;12;5;3;7;6;10
4;11;9;3;1;8;12;5;2;7;6;10;4;28264
4;28264;4;11;9;3;1;8;12;5;2;7;6;10
4;8;9;3;1;11;12;5;2;7;6;10;4;23226
4;23226;4;8;9;3;1;11;12;5;2;7;6;10
8;4;9;3;1;11;12;5;2;7;6;10;4;35452
4;35452;8;4;9;3;1;11;12;5;2;7;6;10
8;4;9;3;10;11;12;5;2;7;6;1;4;33412
4;33412;8;4;9;3;10;11;12;5;2;7;6;1
8;4;9;10;3;11;12;5;2;7;6;1;4;35572
4;35572;8;4;9;10;3;11;12;5;2;7;6;1
8;4;9;7;3;11;12;5;2;10;6;1;4;41542
5;41542;8;4;9;7;3;11;12;5;2;10;6;1
8;1;9;7;3;11;12;5;2;10;6;4;5;38884
5;38884;8;1;9;7;3;11;12;5;2;10;6;4
8;1;9;7;3;4;12;5;2;10;6;11;5;36904
5;36904;8;1;9;7;3;4;12;5;2;10;6;11
8;1;9;7;3;10;12;5;2;4;6;11;5;49974
5;49974;8;1;9;7;3;10;12;5;2;4;6;11
8;1;9;7;3;10;12;6;2;4;5;11;5;35062
5;35062;8;1;9;7;3;10;12;6;2;4;5;11
8;1;11;7;3;10;12;6;2;4;5;9;5;30192
5;30192;8;1;11;7;3;10;12;6;2;4;5;9
8;11;1;7;3;10;12;6;2;4;5;9;5;42788
5;42788;8;11;1;7;3;10;12;6;2;4;5;9
8;11;1;12;3;10;7;6;2;4;5;9;5;38178
5;38178;8;11;1;12;3;10;7;6;2;4;5;9
8;11;1;12;3;10;7;6;5;4;2;9;5;38122
5;38122;8;11;1;12;3;10;7;6;5;4;2;9
8;10;1;12;3;11;7;6;5;4;2;9;5;37560
5;37560;8;10;1;12;3;11;7;6;5;4;2;9
8;10;1;12;3;11;7;2;5;4;6;9;5;39316
5;39316;8;10;1;12;3;11;7;2;5;4;6;9
2;10;1;12;3;11;7;8;5;4;6;9;5;44590
5;44590;2;10;1;12;3;11;7;8;5;4;6;9
2;10;1;12;3;9;7;8;5;4;6;11;5;45970
5;45970;2;10;1;12;3;9;7;8;5;4;6;11
7;10;1;12;3;9;2;8;5;4;6;11;5;39650
5;39650;7;10;1;12;3;9;2;8;5;4;6;11
5;10;1;12;3;9;2;8;7;4;6;11;5;40990
5;40990;5;10;1;12;3;9;2;8;7;4;6;11
5;10;1;12;3;9;6;8;7;4;2;11;5;39034
5;39034;5;10;1;12;3;9;6;8;7;4;2;11
5;10;1;12;3;9;6;2;7;4;8;11;5;41212
5;41212;5;10;1;12;3;9;6;2;7;4;8;11
5;10;1;12;3;7;6;2;9;4;8;11;5;29622
5;29622;5;10;1;12;3;7;6;2;9;4;8;11
5;10;1;12;3;7;6;2;9;11;8;4;5;38070
5;29622;5;10;1;12;3;7;6;2;9;4;8;11
5;10;1;11;3;7;6;2;9;4;8;12;5;27614
5;27614;5;10;1;11;3;7;6;2;9;4;8;12
5;10;1;11;3;7;6;2;9;4;12;8;5;23646
6;23646;5;10;1;11;3;7;6;2;9;4;12;8
5;10;1;11;3;7;9;2;6;4;12;8;6;24190
6;24190;5;10;1;11;3;7;9;2;6;4;12;8
5;10;11;1;3;7;9;2;6;4;12;8;6;24890
6;24890;5;10;11;1;3;7;9;2;6;4;12;8
5;10;11;1;2;7;9;3;6;4;12;8;6;28282
6;24890;5;10;11;1;3;7;9;2;6;4;12;8
5;10;6;1;3;7;9;2;11;4;12;8;6;24338
6;24338;5;10;6;1;3;7;9;2;11;4;12;8
5;9;6;1;3;7;10;2;11;4;12;8;6;40194
6;24338;5;10;6;1;3;7;9;2;11;4;12;8
5;10;6;1;3;7;9;12;11;4;2;8;6;36708
6;24338;5;10;6;1;3;7;9;2;11;4;12;8
11;10;6;1;3;7;9;2;5;4;12;8;6;39226
6;24338;5;10;6;1;3;7;9;2;11;4;12;8
5;10;8;1;3;7;9;2;11;4;12;6;6;22518
6;22518;5;10;8;1;3;7;9;2;11;4;12;6
5;9;8;1;3;7;10;2;11;4;12;6;6;35878
6;35878;5;9;8;1;3;7;10;2;11;4;12;6
5;9;10;1;3;7;8;2;11;4;12;6;6;34530
6;34530;5;9;10;1;3;7;8;2;11;4;12;6
5;12;10;1;3;7;8;2;11;4;9;6;6;36100
6;36100;5;12;10;1;3;7;8;2;11;4;9;6
5;12;10;1;3;7;11;2;8;4;9;6;6;39460
6;39460;5;12;10;1;3;7;11;2;8;4;9;6
5;1;10;12;3;7;11;2;8;4;9;6;6;32254
6;32254;5;1;10;12;3;7;11;2;8;4;9;6
5;10;1;12;3;7;11;2;8;4;9;6;6;24222
6;24222;5;10;1;12;3;7;11;2;8;4;9;6
5;10;1;6;3;7;11;2;8;4;9;12;6;29072
6;29072;5;10;1;6;3;7;11;2;8;4;9;12
5;10;1;8;3;7;11;2;6;4;9;12;6;27140
6;27140;5;10;1;8;3;7;11;2;6;4;9;12
5;10;1;8;3;7;11;2;4;6;9;12;6;27624
6;27624;5;10;1;8;3;7;11;2;4;6;9;12
5;10;1;8;11;7;3;2;4;6;9;12;6;27610
6;27610;5;10;1;8;11;7;3;2;4;6;9;12
5;10;1;8;6;7;3;2;4;11;9;12;6;35532
6;35532;5;10;1;8;6;7;3;2;4;11;9;12
11;10;1;8;6;7;3;2;4;5;9;12;6;45248
7;35532;5;10;1;8;6;7;3;2;4;11;9;12
5;10;1;8;6;9;3;2;4;11;7;12;7;45364
7;35532;5;10;1;8;6;7;3;2;4;11;9;12
5;10;1;8;6;9;3;2;4;11;7;12;7;45364
7;45364;5;10;1;8;6;9;3;2;4;11;7;12
5;10;12;8;6;9;3;2;4;11;7;1;7;48244
7;45364;5;10;1;8;6;9;3;2;4;11;7;12
5;10;1;8;7;9;3;2;4;11;6;12;7;38318
7;38318;5;10;1;8;7;9;3;2;4;11;6;12
5;10;1;8;7;6;3;2;4;11;9;12;7;37958
7;37958;5;10;1;8;7;6;3;2;4;11;9;12
5;10;1;8;3;6;7;2;4;11;9;12;7;36048
7;36048;5;10;1;8;3;6;7;2;4;11;9;12
5;10;1;8;3;6;7;2;11;4;9;12;7;32650
7;32650;5;10;1;8;3;6;7;2;11;4;9;12
5;10;1;8;3;6;7;4;11;2;9;12;7;28704
7;28704;5;10;1;8;3;6;7;4;11;2;9;12
5;10;1;7;3;6;8;4;11;2;9;12;7;28900
7;28900;5;10;1;7;3;6;8;4;11;2;9;12
5;10;7;1;3;6;8;4;11;2;9;12;7;33492
7;33492;5;10;7;1;3;6;8;4;11;2;9;12
5;9;7;1;3;6;8;4;11;2;10;12;7;43274
7;43274;5;9;7;1;3;6;8;4;11;2;10;12
5;9;7;1;12;6;8;4;11;2;10;3;7;51688
7;51688;5;9;7;1;12;6;8;4;11;2;10;3
5;9;7;1;12;6;8;4;10;2;11;3;7;51796
7;51796;5;9;7;1;12;6;8;4;10;2;11;3
5;8;7;1;12;6;9;4;10;2;11;3;7;43832
7;43832;5;8;7;1;12;6;9;4;10;2;11;3
2;8;7;1;12;6;9;4;10;5;11;3;7;55128
7;55128;2;8;7;1;12;6;9;4;10;5;11;3
2;8;7;1;12;10;9;4;6;5;11;3;7;43500
7;43500;2;8;7;1;12;10;9;4;6;5;11;3
2;10;7;1;12;8;9;4;6;5;11;3;7;37382
7;37382;2;10;7;1;12;8;9;4;6;5;11;3
2;10;7;1;12;8;9;4;3;5;11;6;7;44532
7;44532;2;10;7;1;12;8;9;4;3;5;11;6
2;10;7;1;3;8;9;4;12;5;11;6;7;45654
7;45654;2;10;7;1;3;8;9;4;12;5;11;6
2;10;8;1;3;7;9;4;12;5;11;6;7;46628
8;46628;2;10;8;1;3;7;9;4;12;5;11;6
2;5;8;1;3;7;9;4;12;10;11;6;8;44472
8;44472;2;5;8;1;3;7;9;4;12;10;11;6
2;5;8;1;3;7;4;9;12;10;11;6;8;47464
8;47464;2;5;8;1;3;7;4;9;12;10;11;6
2;5;10;1;3;7;4;9;12;8;11;6;8;44074
8;44074;2;5;10;1;3;7;4;9;12;8;11;6
2;5;10;11;3;7;4;9;12;8;1;6;8;50518
8;50518;2;5;10;11;3;7;4;9;12;8;1;6
2;5;10;11;3;7;4;9;12;6;1;8;8;49366
8;49366;2;5;10;11;3;7;4;9;12;6;1;8
2;5;10;7;3;11;4;9;12;6;1;8;8;47074
8;47074;2;5;10;7;3;11;4;9;12;6;1;8
2;5;10;7;1;11;4;9;12;6;3;8;8;42036
8;42036;2;5;10;7;1;11;4;9;12;6;3;8
2;5;10;7;1;11;3;9;12;6;4;8;8;43988
8;42036;2;5;10;7;1;11;4;9;12;6;3;8
2;5;10;7;1;11;4;9;12;3;6;8;8;47120
8;47120;2;5;10;7;1;11;4;9;12;3;6;8
2;5;10;1;7;11;4;9;12;3;6;8;8;46880
8;46880;2;5;10;1;7;11;4;9;12;3;6;8
2;5;10;1;7;11;4;3;12;9;6;8;8;45156
8;45156;2;5;10;1;7;11;4;3;12;9;6;8
2;5;10;1;7;8;4;3;12;9;6;11;8;49134
8;49134;2;5;10;1;7;8;4;3;12;9;6;11
2;5;10;1;7;8;4;3;9;12;6;11;8;46588
8;46588;2;5;10;1;7;8;4;3;9;12;6;11
2;5;10;1;8;7;4;3;9;12;6;11;8;46474
8;46474;2;5;10;1;8;7;4;3;9;12;6;11
2;5;10;4;8;7;1;3;9;12;6;11;8;44816
8;44816;2;5;10;4;8;7;1;3;9;12;6;11
2;1;10;4;8;7;5;3;9;12;6;11;8;35748
8;35748;2;1;10;4;8;7;5;3;9;12;6;11
3;1;10;4;8;7;5;2;9;12;6;11;8;31924
8;31924;3;1;10;4;8;7;5;2;9;12;6;11
4;1;10;3;8;7;5;2;9;12;6;11;8;24388
8;24388;4;1;10;3;8;7;5;2;9;12;6;11
4;5;10;3;8;7;1;2;9;12;6;11;8;35796
8;35796;4;5;10;3;8;7;1;2;9;12;6;11
4;5;10;3;8;7;1;12;9;2;6;11;8;41654
9;41654;4;5;10;3;8;7;1;12;9;2;6;11
4;5;12;3;8;7;1;10;9;2;6;11;9;47986
9;47986;4;5;12;3;8;7;1;10;9;2;6;11
3;5;12;4;8;7;1;10;9;2;6;11;9;34842
9;34842;3;5;12;4;8;7;1;10;9;2;6;11
3;5;12;4;9;7;1;10;8;2;6;11;9;36182
9;36182;3;5;12;4;9;7;1;10;8;2;6;11
3;5;12;2;9;7;1;10;8;4;6;11;9;38528
9;38528;3;5;12;2;9;7;1;10;8;4;6;11
3;5;12;2;9;4;1;10;8;7;6;11;9;45938
9;38528;3;5;12;2;9;7;1;10;8;4;6;11
3;5;12;2;9;8;1;10;7;4;6;11;9;45130
9;45130;3;5;12;2;9;8;1;10;7;4;6;11
3;5;12;2;9;8;7;10;1;4;6;11;9;40624
9;40624;3;5;12;2;9;8;7;10;1;4;6;11
3;5;12;2;9;11;7;10;1;4;6;8;9;34352
9;34352;3;5;12;2;9;11;7;10;1;4;6;8
7;5;12;2;9;11;3;10;1;4;6;8;9;29382
9;29382;7;5;12;2;9;11;3;10;1;4;6;8
7;5;12;2;9;11;3;10;6;4;1;8;9;29290
9;29290;7;5;12;2;9;11;3;10;6;4;1;8
7;5;12;2;6;11;3;10;9;4;1;8;9;35020
9;35020;7;5;12;2;6;11;3;10;9;4;1;8
7;5;12;2;6;11;3;4;9;10;1;8;9;32916
9;32916;7;5;12;2;6;11;3;4;9;10;1;8
7;5;12;2;6;11;3;4;9;10;8;1;9;31256
9;31256;7;5;12;2;6;11;3;4;9;10;8;1
7;10;12;2;6;11;3;4;9;5;8;1;9;55524
9;31256;7;5;12;2;6;11;3;4;9;10;8;1
10;5;12;2;6;11;3;4;9;7;8;1;9;30272
9;30272;10;5;12;2;6;11;3;4;9;7;8;1
10;5;12;3;6;11;2;4;9;7;8;1;9;29650
9;29650;10;5;12;3;6;11;2;4;9;7;8;1
10;5;11;3;6;12;2;4;9;7;8;1;9;43506
9;29650;10;5;12;3;6;11;2;4;9;7;8;1
10;5;3;12;6;11;2;4;9;7;8;1;9;30176
9;30176;10;5;3;12;6;11;2;4;9;7;8;1
9;5;3;12;6;11;2;4;10;7;8;1;9;35528
9;35528;9;5;3;12;6;11;2;4;10;7;8;1
9;5;3;12;1;11;2;4;10;7;8;6;9;45492
10;45492;9;5;3;12;1;11;2;4;10;7;8;6
1;5;3;12;9;11;2;4;10;7;8;6;10;44984
10;44984;1;5;3;12;9;11;2;4;10;7;8;6
1;2;3;12;9;11;5;4;10;7;8;6;10;50592
10;44984;1;5;3;12;9;11;2;4;10;7;8;6
1;5;3;10;9;11;2;4;12;7;8;6;10;45236
10;45236;1;5;3;10;9;11;2;4;12;7;8;6
1;5;3;11;9;10;2;4;12;7;8;6;10;48642
10;48642;1;5;3;11;9;10;2;4;12;7;8;6
1;8;3;11;9;10;2;4;12;7;5;6;10;43206
10;43206;1;8;3;11;9;10;2;4;12;7;5;6
1;8;3;7;9;10;2;4;12;11;5;6;10;38624
10;38624;1;8;3;7;9;10;2;4;12;11;5;6
1;8;3;7;9;10;2;5;12;11;4;6;10;26698
10;26698;1;8;3;7;9;10;2;5;12;11;4;6
1;8;3;7;9;10;5;2;12;11;4;6;10;39646
10;39646;1;8;3;7;9;10;5;2;12;11;4;6
1;8;3;7;9;10;5;2;4;11;12;6;10;39570
10;39570;1;8;3;7;9;10;5;2;4;11;12;6
1;8;3;7;9;10;5;4;2;11;12;6;10;32944
10;32944;1;8;3;7;9;10;5;4;2;11;12;6
1;8;3;2;9;10;5;4;7;11;12;6;10;34178
10;34178;1;8;3;2;9;10;5;4;7;11;12;6
1;8;3;2;4;10;5;9;7;11;12;6;10;25588
10;25588;1;8;3;2;4;10;5;9;7;11;12;6
1;8;3;2;4;10;5;11;7;9;12;6;10;27920
10;27920;1;8;3;2;4;10;5;11;7;9;12;6
1;8;3;2;4;10;5;12;7;9;11;6;10;28158
10;28158;1;8;3;2;4;10;5;12;7;9;11;6
1;8;3;2;4;10;5;11;7;9;12;6;10;27920
10;27920;1;8;3;2;4;10;5;11;7;9;12;6
1;8;12;2;4;10;5;11;7;9;3;6;10;32238
10;32238;1;8;12;2;4;10;5;11;7;9;3;6
4;8;12;2;1;10;5;11;7;9;3;6;10;33072
10;33072;4;8;12;2;1;10;5;11;7;9;3;6
4;8;11;2;1;10;5;12;7;9;3;6;10;27888
10;27888;4;8;11;2;1;10;5;12;7;9;3;6
4;8;11;2;1;10;5;12;9;7;3;6;10;33692
10;33692;4;8;11;2;1;10;5;12;9;7;3;6
4;8;11;1;2;10;5;12;9;7;3;6;10;34052
11;34052;4;8;11;1;2;10;5;12;9;7;3;6
4;11;8;1;2;10;5;12;9;7;3;6;11;51972
11;34052;4;8;11;1;2;10;5;12;9;7;3;6
4;8;11;6;2;10;5;12;9;7;3;1;11;26970
11;26970;4;8;11;6;2;10;5;12;9;7;3;1
4;8;11;6;2;7;5;12;9;10;3;1;11;49408
11;26970;4;8;11;6;2;10;5;12;9;7;3;1
4;8;11;6;2;5;10;12;9;7;3;1;11;33366
11;33366;4;8;11;6;2;5;10;12;9;7;3;1
4;8;3;6;2;5;10;12;9;7;11;1;11;31658
11;31658;4;8;3;6;2;5;10;12;9;7;11;1
4;8;5;6;2;3;10;12;9;7;11;1;11;37672
11;37672;4;8;5;6;2;3;10;12;9;7;11;1
4;8;5;6;7;3;10;12;9;2;11;1;11;40424
11;40424;4;8;5;6;7;3;10;12;9;2;11;1
4;8;5;6;1;3;10;12;9;2;11;7;11;38260
11;38260;4;8;5;6;1;3;10;12;9;2;11;7
4;8;5;6;7;3;10;12;9;2;11;1;11;40424
11;40424;4;8;5;6;7;3;10;12;9;2;11;1
4;8;5;9;7;3;10;12;6;2;11;1;11;39368
11;39368;4;8;5;9;7;3;10;12;6;2;11;1
4;8;5;7;9;3;10;12;6;2;11;1;11;39008
11;39008;4;8;5;7;9;3;10;12;6;2;11;1
4;8;5;6;9;3;10;12;7;2;11;1;11;40614
11;40614;4;8;5;6;9;3;10;12;7;2;11;1
4;1;5;6;9;3;10;12;7;2;11;8;11;39090
11;39090;4;1;5;6;9;3;10;12;7;2;11;8
4;1;5;6;9;8;10;12;7;2;11;3;11;35250
11;35250;4;1;5;6;9;8;10;12;7;2;11;3
4;1;5;6;9;2;10;12;7;8;11;3;11;43426
11;43426;4;1;5;6;9;2;10;12;7;8;11;3
4;1;5;6;9;2;10;12;7;3;11;8;11;40162
11;40162;4;1;5;6;9;2;10;12;7;3;11;8
4;1;5;6;9;2;10;11;7;3;12;8;11;35060
11;35060;4;1;5;6;9;2;10;11;7;3;12;8
4;1;5;9;6;2;10;11;7;3;12;8;11;34060
11;34060;4;1;5;9;6;2;10;11;7;3;12;8
6;1;5;9;4;2;10;11;7;3;12;8;11;41806
11;41806;6;1;5;9;4;2;10;11;7;3;12;8
5;1;6;9;4;2;10;11;7;3;12;8;11;49996
12;49996;5;1;6;9;4;2;10;11;7;3;12;8
5;1;6;9;4;11;10;2;7;3;12;8;12;57312
12;57312;5;1;6;9;4;11;10;2;7;3;12;8
5;1;6;9;4;11;10;2;12;3;7;8;12;57236
12;57236;5;1;6;9;4;11;10;2;12;3;7;8
12;1;6;9;4;11;10;2;5;3;7;8;12;58568
12;58568;12;1;6;9;4;11;10;2;5;3;7;8
12;1;6;9;5;11;10;2;4;3;7;8;12;60298
12;58568;12;1;6;9;4;11;10;2;5;3;7;8
12;1;3;9;4;11;10;2;5;6;7;8;12;56298
12;56298;12;1;3;9;4;11;10;2;5;6;7;8
12;4;3;9;1;11;10;2;5;6;7;8;12;59230
12;59230;12;4;3;9;1;11;10;2;5;6;7;8
12;4;3;9;1;11;7;2;5;6;10;8;12;59712
12;59712;12;4;3;9;1;11;7;2;5;6;10;8
12;4;3;9;1;11;6;2;5;7;10;8;12;58436
12;58436;12;4;3;9;1;11;6;2;5;7;10;8
12;4;3;7;1;11;6;2;5;9;10;8;12;56694
12;56694;12;4;3;7;1;11;6;2;5;9;10;8
2;4;3;7;1;11;6;12;5;9;10;8;12;41794
12;41794;2;4;3;7;1;11;6;12;5;9;10;8
2;4;3;7;1;11;6;5;12;9;10;8;12;52440
12;41794;2;4;3;7;1;11;6;12;5;9;10;8
2;4;3;7;12;11;6;1;5;9;10;8;12;50338
12;50338;2;4;3;7;12;11;6;1;5;9;10;8
2;4;3;7;6;11;12;1;5;9;10;8;12;50462
12;50462;2;4;3;7;6;11;12;1;5;9;10;8
2;4;5;7;6;11;12;1;3;9;10;8;12;54346
12;54346;2;4;5;7;6;11;12;1;3;9;10;8
2;4;5;7;6;11;10;1;3;9;12;8;12;51342
12;51342;2;4;5;7;6;11;10;1;3;9;12;8
2;4;5;7;12;11;10;1;3;9;6;8;12;51422
12;51422;2;4;5;7;12;11;10;1;3;9;6;8
3;4;5;7;12;11;10;1;2;9;6;8;12;48700
12;48700;3;4;5;7;12;11;10;1;2;9;6;8
9;4;5;7;12;11;10;1;2;3;6;8;12;46090
12;46090;9;4;5;7;12;11;10;1;2;3;6;8
9;4;1;7;12;11;10;5;2;3;6;8;12;37754
