"X1";"X6022539";"X24";"X16";"X23";"X6";"X8";"X18";"X5";"X10";"X22";"X4";"X25";"X3";"X14";"X20";"X13";"X12";"X15";"X1.1";"X17";"X21";"X7";"X2";"X11";"X26";"X9";"X19"
10;23;1;6;8;19;22;18;16;4;24;26;14;3;13;12;15;11;9;21;7;17;5;2;20;25;2;5949414
2;5949414;10;23;1;6;8;19;22;18;16;4;24;26;14;3;13;12;15;11;9;21;7;17;5;2;20;25
10;23;7;6;8;19;22;18;16;4;24;26;14;3;13;12;15;11;9;21;1;17;5;2;20;25;2;5935271
2;5935271;10;23;7;6;8;19;22;18;16;4;24;26;14;3;13;12;15;11;9;21;1;17;5;2;20;25
10;23;7;6;8;19;22;18;16;4;24;26;14;3;13;12;25;11;9;21;1;17;5;2;20;15;2;5970253
2;5970253;10;23;7;6;8;19;22;18;16;4;24;26;14;3;13;12;25;11;9;21;1;17;5;2;20;15
10;23;7;9;8;19;22;18;16;4;24;26;14;3;13;12;25;11;6;21;1;17;5;2;20;15;2;6114996
2;6114996;10;23;7;9;8;19;22;18;16;4;24;26;14;3;13;12;25;11;6;21;1;17;5;2;20;15
10;23;7;9;8;19;22;18;16;4;24;26;14;20;13;12;25;11;6;21;1;17;5;2;3;15;2;6088912
2;6088912;10;23;7;9;8;19;22;18;16;4;24;26;14;20;13;12;25;11;6;21;1;17;5;2;3;15
10;23;7;14;8;19;22;18;16;4;24;26;9;20;13;12;25;11;6;21;1;17;5;2;3;15;2;6175511
2;6175511;10;23;7;14;8;19;22;18;16;4;24;26;9;20;13;12;25;11;6;21;1;17;5;2;3;15
10;23;7;14;8;19;22;18;16;4;24;26;6;20;13;12;25;11;9;21;1;17;5;2;3;15;2;6145379
2;6145379;10;23;7;14;8;19;22;18;16;4;24;26;6;20;13;12;25;11;9;21;1;17;5;2;3;15
10;23;7;15;8;19;22;18;16;4;24;26;6;20;13;12;25;11;9;21;1;17;5;2;3;14;2;5906689
2;5906689;10;23;7;15;8;19;22;18;16;4;24;26;6;20;13;12;25;11;9;21;1;17;5;2;3;14
10;26;7;15;8;19;22;18;16;4;24;23;6;20;13;12;25;11;9;21;1;17;5;2;3;14;2;5906333
2;5906333;10;26;7;15;8;19;22;18;16;4;24;23;6;20;13;12;25;11;9;21;1;17;5;2;3;14
10;26;2;15;8;19;22;18;16;4;24;23;6;20;13;12;25;11;9;21;1;17;5;7;3;14;2;5902403
2;5902403;10;26;2;15;8;19;22;18;16;4;24;23;6;20;13;12;25;11;9;21;1;17;5;7;3;14
10;26;19;15;8;2;22;18;16;4;24;23;6;20;13;12;25;11;9;21;1;17;5;7;3;14;2;5860530
2;5860530;10;26;19;15;8;2;22;18;16;4;24;23;6;20;13;12;25;11;9;21;1;17;5;7;3;14
10;13;19;15;8;2;22;18;16;4;24;23;6;20;26;12;25;11;9;21;1;17;5;7;3;14;2;5868018
2;5868018;10;13;19;15;8;2;22;18;16;4;24;23;6;20;26;12;25;11;9;21;1;17;5;7;3;14
10;13;19;15;5;2;22;18;16;4;24;23;6;20;26;12;25;11;9;21;1;17;8;7;3;14;2;5883318
2;5883318;10;13;19;15;5;2;22;18;16;4;24;23;6;20;26;12;25;11;9;21;1;17;8;7;3;14
10;13;19;15;5;2;22;18;16;4;24;23;6;20;26;12;25;11;14;21;1;17;8;7;3;9;2;5899489
2;5899489;10;13;19;15;5;2;22;18;16;4;24;23;6;20;26;12;25;11;14;21;1;17;8;7;3;9
10;13;19;15;5;2;22;18;16;4;24;23;6;1;26;12;25;11;14;21;20;17;8;7;3;9;2;5916418
2;5916418;10;13;19;15;5;2;22;18;16;4;24;23;6;1;26;12;25;11;14;21;20;17;8;7;3;9
10;13;19;15;5;2;22;18;16;4;24;23;6;1;26;3;25;11;14;21;20;17;8;7;12;9;2;5916401
2;5916401;10;13;19;15;5;2;22;18;16;4;24;23;6;1;26;3;25;11;14;21;20;17;8;7;12;9
10;13;19;15;5;2;22;18;16;4;24;23;6;26;1;3;25;11;14;21;20;17;8;7;12;9;2;5934816
3;5934816;10;13;19;15;5;2;22;18;16;4;24;23;6;26;1;3;25;11;14;21;20;17;8;7;12;9
10;13;19;14;5;2;22;18;16;4;24;23;6;26;1;3;25;11;15;21;20;17;8;7;12;9;3;6086166
3;6086166;10;13;19;14;5;2;22;18;16;4;24;23;6;26;1;3;25;11;15;21;20;17;8;7;12;9
10;13;19;14;20;2;22;18;16;4;24;23;6;26;1;3;25;11;15;21;5;17;8;7;12;9;3;6084563
3;6084563;10;13;19;14;20;2;22;18;16;4;24;23;6;26;1;3;25;11;15;21;5;17;8;7;12;9
10;13;14;19;20;2;22;18;16;4;24;23;6;26;1;3;25;11;15;21;5;17;8;7;12;9;3;6071559
3;6071559;10;13;14;19;20;2;22;18;16;4;24;23;6;26;1;3;25;11;15;21;5;17;8;7;12;9
10;13;14;19;20;2;22;18;16;4;24;23;6;9;1;3;25;11;15;21;5;17;8;7;12;26;3;6102891
3;6102891;10;13;14;19;20;2;22;18;16;4;24;23;6;9;1;3;25;11;15;21;5;17;8;7;12;26
10;13;14;19;20;2;22;18;16;4;24;23;6;9;1;26;25;11;15;21;5;17;8;7;12;3;3;6103126
3;6103126;10;13;14;19;20;2;22;18;16;4;24;23;6;9;1;26;25;11;15;21;5;17;8;7;12;3
10;13;14;19;20;2;22;18;16;4;24;23;6;9;3;26;25;11;15;21;5;17;8;7;12;1;3;6168808
3;6168808;10;13;14;19;20;2;22;18;16;4;24;23;6;9;3;26;25;11;15;21;5;17;8;7;12;1
10;13;14;19;20;2;12;18;16;4;24;23;6;9;3;26;25;11;15;21;5;17;8;7;22;1;3;6181941
3;6181941;10;13;14;19;20;2;12;18;16;4;24;23;6;9;3;26;25;11;15;21;5;17;8;7;22;1
10;13;14;19;20;11;12;18;16;4;24;23;6;9;3;26;25;2;15;21;5;17;8;7;22;1;3;6173487
3;6173487;10;13;14;19;20;11;12;18;16;4;24;23;6;9;3;26;25;2;15;21;5;17;8;7;22;1
10;1;14;19;20;11;12;18;16;4;24;23;6;9;3;26;25;2;15;21;5;17;8;7;22;13;3;6144979
3;6144979;10;1;14;19;20;11;12;18;16;4;24;23;6;9;3;26;25;2;15;21;5;17;8;7;22;13
10;26;14;19;20;11;12;18;16;4;24;23;6;9;3;1;25;2;15;21;5;17;8;7;22;13;3;6144636
3;6144636;10;26;14;19;20;11;12;18;16;4;24;23;6;9;3;1;25;2;15;21;5;17;8;7;22;13
10;26;14;19;20;11;12;18;16;4;21;23;6;9;3;1;25;2;15;24;5;17;8;7;22;13;3;6111268
3;6111268;10;26;14;19;20;11;12;18;16;4;21;23;6;9;3;1;25;2;15;24;5;17;8;7;22;13
10;26;14;19;20;11;12;18;16;4;21;23;1;9;3;6;25;2;15;24;5;17;8;7;22;13;3;6089646
3;6089646;10;26;14;19;20;11;12;18;16;4;21;23;1;9;3;6;25;2;15;24;5;17;8;7;22;13
10;26;14;13;20;11;12;18;16;4;21;23;1;9;3;6;25;2;15;24;5;17;8;7;22;19;3;6018753
3;6018753;10;26;14;13;20;11;12;18;16;4;21;23;1;9;3;6;25;2;15;24;5;17;8;7;22;19
10;26;14;13;20;11;12;18;16;4;21;23;1;3;9;6;25;2;15;24;5;17;8;7;22;19;3;6067577
3;6067577;10;26;14;13;20;11;12;18;16;4;21;23;1;3;9;6;25;2;15;24;5;17;8;7;22;19
10;13;14;26;20;11;12;18;16;4;21;23;1;3;9;6;25;2;15;24;5;17;8;7;22;19;3;6070556
3;6070556;10;13;14;26;20;11;12;18;16;4;21;23;1;3;9;6;25;2;15;24;5;17;8;7;22;19
10;13;14;26;1;11;12;18;16;4;21;23;20;3;9;6;25;2;15;24;5;17;8;7;22;19;3;6064171
3;6064171;10;13;14;26;1;11;12;18;16;4;21;23;20;3;9;6;25;2;15;24;5;17;8;7;22;19
10;13;14;26;1;6;12;18;16;4;21;23;20;3;9;11;25;2;15;24;5;17;8;7;22;19;3;6063497
3;6063497;10;13;14;26;1;6;12;18;16;4;21;23;20;3;9;11;25;2;15;24;5;17;8;7;22;19
10;13;14;26;1;6;12;18;16;4;21;23;20;3;9;24;25;2;15;11;5;17;8;7;22;19;3;6083161
3;6083161;10;13;14;26;1;6;12;18;16;4;21;23;20;3;9;24;25;2;15;11;5;17;8;7;22;19
10;13;14;26;1;6;12;18;16;4;21;23;20;3;9;24;11;2;15;25;5;17;8;7;22;19;3;6058930
3;6058930;10;13;14;26;1;6;12;18;16;4;21;23;20;3;9;24;11;2;15;25;5;17;8;7;22;19
8;13;14;26;1;6;12;18;16;4;21;23;20;3;9;24;11;2;15;25;5;17;10;7;22;19;3;6019343
4;6019343;8;13;14;26;1;6;12;18;16;4;21;23;20;3;9;24;11;2;15;25;5;17;10;7;22;19
8;13;14;26;1;6;12;18;24;4;21;23;20;3;9;16;11;2;15;25;5;17;10;7;22;19;4;6016588
4;6016588;8;13;14;26;1;6;12;18;24;4;21;23;20;3;9;16;11;2;15;25;5;17;10;7;22;19
8;13;14;26;1;6;12;18;24;4;21;23;20;11;9;16;3;2;15;25;5;17;10;7;22;19;4;5985640
4;5985640;8;13;14;26;1;6;12;18;24;4;21;23;20;11;9;16;3;2;15;25;5;17;10;7;22;19
8;13;14;26;1;6;12;18;24;4;21;23;20;11;15;16;3;2;9;25;5;17;10;7;22;19;4;5875799
4;5875799;8;13;14;26;1;6;12;18;24;4;21;23;20;11;15;16;3;2;9;25;5;17;10;7;22;19
8;13;14;26;1;6;12;18;24;4;21;23;20;11;15;22;3;2;9;25;5;17;10;7;16;19;4;5877946
4;5877946;8;13;14;26;1;6;12;18;24;4;21;23;20;11;15;22;3;2;9;25;5;17;10;7;16;19
8;13;9;26;1;6;12;18;24;4;21;23;20;11;15;22;3;2;14;25;5;17;10;7;16;19;4;5836571
4;5836571;8;13;9;26;1;6;12;18;24;4;21;23;20;11;15;22;3;2;14;25;5;17;10;7;16;19
8;13;9;26;1;6;23;18;24;4;21;12;20;11;15;22;3;2;14;25;5;17;10;7;16;19;4;5840235
4;5840235;8;13;9;26;1;6;23;18;24;4;21;12;20;11;15;22;3;2;14;25;5;17;10;7;16;19
8;13;9;26;1;23;6;18;24;4;21;12;20;11;15;22;3;2;14;25;5;17;10;7;16;19;4;5840235
4;5840235;8;13;9;26;1;23;6;18;24;4;21;12;20;11;15;22;3;2;14;25;5;17;10;7;16;19
8;13;9;26;1;23;6;11;24;4;21;12;20;18;15;22;3;2;14;25;5;17;10;7;16;19;4;5862240
4;5862240;8;13;9;26;1;23;6;11;24;4;21;12;20;18;15;22;3;2;14;25;5;17;10;7;16;19
8;13;9;26;1;23;6;11;24;4;21;19;20;18;15;22;3;2;14;25;5;17;10;7;16;12;4;5849578
4;5849578;8;13;9;26;1;23;6;11;24;4;21;19;20;18;15;22;3;2;14;25;5;17;10;7;16;12
8;13;9;26;1;23;6;11;24;4;21;19;20;18;15;22;3;14;2;25;5;17;10;7;16;12;4;5849718
4;5849718;8;13;9;26;1;23;6;11;24;4;21;19;20;18;15;22;3;14;2;25;5;17;10;7;16;12
6;13;9;26;1;23;8;11;24;4;21;19;20;18;15;22;3;14;2;25;5;17;10;7;16;12;4;5862166
4;5862166;6;13;9;26;1;23;8;11;24;4;21;19;20;18;15;22;3;14;2;25;5;17;10;7;16;12
6;13;9;26;1;23;8;11;24;7;21;19;20;18;15;22;3;14;2;25;5;17;10;4;16;12;4;5884826
4;5884826;6;13;9;26;1;23;8;11;24;7;21;19;20;18;15;22;3;14;2;25;5;17;10;4;16;12
6;13;9;26;1;23;8;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;10;4;16;12;4;5923531
4;5923531;6;13;9;26;1;23;8;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;10;4;16;12
6;13;9;26;1;16;8;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;10;4;23;12;4;5925811
4;5925811;6;13;9;26;1;16;8;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;10;4;23;12
6;13;9;26;1;16;8;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;12;4;23;10;4;6008467
4;6008467;6;13;9;26;1;16;8;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;12;4;23;10
6;13;9;26;1;16;23;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;12;4;8;10;4;6031183
4;6031183;6;13;9;26;1;16;23;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;12;4;8;10
6;13;9;26;1;10;23;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;12;4;8;16;4;6030909
4;6030909;6;13;9;26;1;10;23;21;24;7;11;19;20;18;15;22;3;14;2;25;5;17;12;4;8;16
6;15;9;26;1;10;23;21;24;7;11;19;20;18;13;22;3;14;2;25;5;17;12;4;8;16;4;6012797
4;6012797;6;15;9;26;1;10;23;21;24;7;11;19;20;18;13;22;3;14;2;25;5;17;12;4;8;16
6;15;9;26;1;10;23;21;24;7;12;19;20;18;13;22;3;14;2;25;5;17;11;4;8;16;4;5963143
4;5963143;6;15;9;26;1;10;23;21;24;7;12;19;20;18;13;22;3;14;2;25;5;17;11;4;8;16
6;15;9;26;1;10;23;21;24;7;12;19;20;18;13;22;3;14;2;5;25;17;11;4;8;16;4;5961883
5;5961883;6;15;9;26;1;10;23;21;24;7;12;19;20;18;13;22;3;14;2;5;25;17;11;4;8;16
6;15;9;26;1;10;23;21;24;7;12;19;20;2;13;22;3;14;18;5;25;17;11;4;8;16;5;5939502
5;5939502;6;15;9;26;1;10;23;21;24;7;12;19;20;2;13;22;3;14;18;5;25;17;11;4;8;16
6;15;9;26;1;10;23;21;24;7;12;19;20;2;13;22;18;14;3;5;25;17;11;4;8;16;5;5952327
5;5952327;6;15;9;26;1;10;23;21;24;7;12;19;20;2;13;22;18;14;3;5;25;17;11;4;8;16
6;15;9;26;1;10;16;21;24;7;12;19;20;2;13;22;18;14;3;5;25;17;11;4;8;23;5;5954541
5;5954541;6;15;9;26;1;10;16;21;24;7;12;19;20;2;13;22;18;14;3;5;25;17;11;4;8;23
18;15;9;26;1;10;16;21;24;7;12;19;20;2;13;22;6;14;3;5;25;17;11;4;8;23;5;6153764
5;6153764;18;15;9;26;1;10;16;21;24;7;12;19;20;2;13;22;6;14;3;5;25;17;11;4;8;23
18;15;9;26;1;10;16;21;24;7;12;19;14;2;13;22;6;20;3;5;25;17;11;4;8;23;5;6145037
5;6145037;18;15;9;26;1;10;16;21;24;7;12;19;14;2;13;22;6;20;3;5;25;17;11;4;8;23
18;16;9;26;1;10;15;21;24;7;12;19;14;2;13;22;6;20;3;5;25;17;11;4;8;23;5;6146240
5;6146240;18;16;9;26;1;10;15;21;24;7;12;19;14;2;13;22;6;20;3;5;25;17;11;4;8;23
18;16;9;26;23;10;15;21;24;7;12;19;14;2;13;22;6;20;3;5;25;17;11;4;8;1;5;6129333
5;6129333;18;16;9;26;23;10;15;21;24;7;12;19;14;2;13;22;6;20;3;5;25;17;11;4;8;1
18;16;9;26;23;10;15;21;24;7;12;19;14;2;1;22;6;20;3;5;25;17;11;4;8;13;5;6122906
5;6122906;18;16;9;26;23;10;15;21;24;7;12;19;14;2;1;22;6;20;3;5;25;17;11;4;8;13
18;16;9;25;23;10;15;21;24;7;12;19;14;2;1;22;6;20;3;5;26;17;11;4;8;13;5;6125006
5;6125006;18;16;9;25;23;10;15;21;24;7;12;19;14;2;1;22;6;20;3;5;26;17;11;4;8;13
23;16;9;25;18;10;15;21;24;7;12;19;14;2;1;22;6;20;3;5;26;17;11;4;8;13;5;6042929
5;6042929;23;16;9;25;18;10;15;21;24;7;12;19;14;2;1;22;6;20;3;5;26;17;11;4;8;13
23;16;9;25;18;10;15;24;21;7;12;19;14;2;1;22;6;20;3;5;26;17;11;4;8;13;5;6041629
5;6041629;23;16;9;25;18;10;15;24;21;7;12;19;14;2;1;22;6;20;3;5;26;17;11;4;8;13
23;16;9;25;18;10;15;24;21;14;12;19;7;2;1;22;6;20;3;5;26;17;11;4;8;13;5;6019351
5;6019351;23;16;9;25;18;10;15;24;21;14;12;19;7;2;1;22;6;20;3;5;26;17;11;4;8;13
23;16;9;25;18;10;15;24;21;14;12;19;7;2;1;17;6;20;3;5;26;22;11;4;8;13;5;6030530
5;6030530;23;16;9;25;18;10;15;24;21;14;12;19;7;2;1;17;6;20;3;5;26;22;11;4;8;13
23;16;9;25;18;10;15;24;21;6;12;19;7;2;1;17;14;20;3;5;26;22;11;4;8;13;5;6020706
5;6020706;23;16;9;25;18;10;15;24;21;6;12;19;7;2;1;17;14;20;3;5;26;22;11;4;8;13
23;16;22;25;18;10;15;24;21;6;12;19;7;2;1;17;14;20;3;5;26;9;11;4;8;13;5;6063182
5;6063182;23;16;22;25;18;10;15;24;21;6;12;19;7;2;1;17;14;20;3;5;26;9;11;4;8;13
23;16;22;25;18;10;15;24;21;6;12;19;7;2;1;17;14;20;3;5;4;9;11;26;8;13;5;6057604
5;6057604;23;16;22;25;18;10;15;24;21;6;12;19;7;2;1;17;14;20;3;5;4;9;11;26;8;13
23;16;22;25;18;10;15;24;21;6;12;19;7;2;1;17;14;26;3;5;4;9;11;20;8;13;5;6213231
5;6213231;23;16;22;25;18;10;15;24;21;6;12;19;7;2;1;17;14;26;3;5;4;9;11;20;8;13
23;16;22;25;18;10;6;24;21;15;12;19;7;2;1;17;14;26;3;5;4;9;11;20;8;13;5;6190478
5;6190478;23;16;22;25;18;10;6;24;21;15;12;19;7;2;1;17;14;26;3;5;4;9;11;20;8;13
23;16;22;25;18;10;6;24;21;15;12;19;7;2;1;17;14;26;3;5;9;4;11;20;8;13;5;6196519
5;6196519;23;16;22;25;18;10;6;24;21;15;12;19;7;2;1;17;14;26;3;5;9;4;11;20;8;13
23;16;22;25;18;10;6;24;21;15;12;20;7;2;1;17;14;26;3;5;9;4;11;19;8;13;5;6179588
6;6179588;23;16;22;25;18;10;6;24;21;15;12;20;7;2;1;17;14;26;3;5;9;4;11;19;8;13
23;16;22;25;18;10;6;24;21;11;12;20;7;2;1;17;14;26;3;5;9;4;15;19;8;13;6;6214992
6;6214992;23;16;22;25;18;10;6;24;21;11;12;20;7;2;1;17;14;26;3;5;9;4;15;19;8;13
23;16;22;14;18;10;6;24;21;11;12;20;7;2;1;17;25;26;3;5;9;4;15;19;8;13;6;6430797
6;6430797;23;16;22;14;18;10;6;24;21;11;12;20;7;2;1;17;25;26;3;5;9;4;15;19;8;13
23;16;22;14;18;17;6;24;21;11;12;20;7;2;1;10;25;26;3;5;9;4;15;19;8;13;6;6430766
6;6430766;23;16;22;14;18;17;6;24;21;11;12;20;7;2;1;10;25;26;3;5;9;4;15;19;8;13
23;16;22;8;18;17;6;24;21;11;12;20;7;2;1;10;25;26;3;5;9;4;15;19;14;13;6;6255866
6;6255866;23;16;22;8;18;17;6;24;21;11;12;20;7;2;1;10;25;26;3;5;9;4;15;19;14;13
23;16;22;8;18;4;6;24;21;11;12;20;7;2;1;10;25;26;3;5;9;17;15;19;14;13;6;6194536
6;6194536;23;16;22;8;18;4;6;24;21;11;12;20;7;2;1;10;25;26;3;5;9;17;15;19;14;13
23;16;22;8;18;4;6;24;21;11;12;9;7;2;1;10;25;26;3;5;20;17;15;19;14;13;6;6172880
6;6172880;23;16;22;8;18;4;6;24;21;11;12;9;7;2;1;10;25;26;3;5;20;17;15;19;14;13
23;16;22;8;18;4;6;26;21;11;12;9;7;2;1;10;25;24;3;5;20;17;15;19;14;13;6;6175278
6;6175278;23;16;22;8;18;4;6;26;21;11;12;9;7;2;1;10;25;24;3;5;20;17;15;19;14;13
23;16;22;8;18;4;6;26;21;11;12;9;7;2;1;10;25;3;24;5;20;17;15;19;14;13;6;6171118
6;6171118;23;16;22;8;18;4;6;26;21;11;12;9;7;2;1;10;25;3;24;5;20;17;15;19;14;13
23;16;7;8;18;4;6;26;21;11;12;9;22;2;1;10;25;3;24;5;20;17;15;19;14;13;6;6190073
6;6190073;23;16;7;8;18;4;6;26;21;11;12;9;22;2;1;10;25;3;24;5;20;17;15;19;14;13
23;16;7;8;18;4;6;13;21;11;12;9;22;2;1;10;25;3;24;5;20;17;15;19;14;26;6;6187415
6;6187415;23;16;7;8;18;4;6;13;21;11;12;9;22;2;1;10;25;3;24;5;20;17;15;19;14;26
23;16;7;8;18;26;6;13;21;11;12;9;22;2;1;10;25;3;24;5;20;17;15;19;14;4;6;6162495
6;6162495;23;16;7;8;18;26;6;13;21;11;12;9;22;2;1;10;25;3;24;5;20;17;15;19;14;4
23;16;7;8;18;26;6;13;21;11;12;9;22;14;1;10;25;3;24;5;20;17;15;19;2;4;6;6159074
6;6159074;23;16;7;8;18;26;6;13;21;11;12;9;22;14;1;10;25;3;24;5;20;17;15;19;2;4
23;16;7;8;18;26;6;9;21;11;12;13;22;14;1;10;25;3;24;5;20;17;15;19;2;4;6;6115262
6;6115262;23;16;7;8;18;26;6;9;21;11;12;13;22;14;1;10;25;3;24;5;20;17;15;19;2;4
23;16;7;8;18;26;6;9;21;11;12;13;22;3;1;10;25;14;24;5;20;17;15;19;2;4;6;6141171
6;6141171;23;16;7;8;18;26;6;9;21;11;12;13;22;3;1;10;25;14;24;5;20;17;15;19;2;4
23;16;7;8;18;26;6;9;21;11;12;13;22;3;1;10;25;14;20;5;24;17;15;19;2;4;6;6008791
6;6008791;23;16;7;8;18;26;6;9;21;11;12;13;22;3;1;10;25;14;20;5;24;17;15;19;2;4
23;16;7;8;18;26;6;9;21;11;20;13;22;3;1;10;25;14;12;5;24;17;15;19;2;4;6;6039228
6;6039228;23;16;7;8;18;26;6;9;21;11;20;13;22;3;1;10;25;14;12;5;24;17;15;19;2;4
23;16;8;7;18;26;6;9;21;11;20;13;22;3;1;10;25;14;12;5;24;17;15;19;2;4;6;6035368
6;6035368;23;16;8;7;18;26;6;9;21;11;20;13;22;3;1;10;25;14;12;5;24;17;15;19;2;4
23;11;8;7;18;26;6;9;21;16;20;13;22;3;1;10;25;14;12;5;24;17;15;19;2;4;6;6038134
6;6038134;23;11;8;7;18;26;6;9;21;16;20;13;22;3;1;10;25;14;12;5;24;17;15;19;2;4
