"X1";"X30828";"X7";"X2";"X5";"X9";"X1.1";"X6";"X11";"X4";"X8";"X3";"X10";"X12"
10;8;12;1;2;9;7;5;11;4;3;6;3;42500
3;42500;10;8;12;1;2;9;7;5;11;4;3;6
10;8;12;1;2;11;7;5;9;4;3;6;3;38266
3;38266;10;8;12;1;2;11;7;5;9;4;3;6
10;11;12;1;2;8;7;5;9;4;3;6;3;48716
3;48716;10;11;12;1;2;8;7;5;9;4;3;6
10;11;12;1;2;8;5;7;9;4;3;6;3;40472
3;40472;10;11;12;1;2;8;5;7;9;4;3;6
6;11;12;1;2;8;5;7;9;4;3;10;3;33230
3;33230;6;11;12;1;2;8;5;7;9;4;3;10
6;10;12;1;2;8;5;7;9;4;3;11;3;43902
3;33230;6;11;12;1;2;8;5;7;9;4;3;10
3;11;12;1;2;8;5;7;9;4;6;10;3;42194
3;42194;3;11;12;1;2;8;5;7;9;4;6;10
3;11;12;1;2;8;4;7;9;5;6;10;3;32422
3;32422;3;11;12;1;2;8;4;7;9;5;6;10
3;11;12;7;2;8;4;1;9;5;6;10;3;44830
3;44830;3;11;12;7;2;8;4;1;9;5;6;10
3;2;12;7;11;8;4;1;9;5;6;10;3;57704
4;57704;3;2;12;7;11;8;4;1;9;5;6;10
3;2;12;5;11;8;4;1;9;7;6;10;4;45526
4;45526;3;2;12;5;11;8;4;1;9;7;6;10
3;2;12;5;7;8;4;1;9;11;6;10;4;57340
4;57340;3;2;12;5;7;8;4;1;9;11;6;10
3;2;12;5;7;4;8;1;9;11;6;10;4;49498
4;49498;3;2;12;5;7;4;8;1;9;11;6;10
3;2;12;5;7;4;1;8;9;11;6;10;4;43846
4;43846;3;2;12;5;7;4;1;8;9;11;6;10
3;2;11;5;7;4;1;8;9;12;6;10;4;52702
4;52702;3;2;11;5;7;4;1;8;9;12;6;10
3;2;12;5;7;4;1;8;9;11;6;10;4;43846
4;43846;3;2;12;5;7;4;1;8;9;11;6;10
3;2;12;5;7;4;9;8;1;11;6;10;4;42572
4;42572;3;2;12;5;7;4;9;8;1;11;6;10
5;2;12;3;7;4;9;8;1;11;6;10;4;41334
4;41334;5;2;12;3;7;4;9;8;1;11;6;10
5;2;9;3;7;4;12;8;1;11;6;10;4;40182
4;40182;5;2;9;3;7;4;12;8;1;11;6;10
5;2;9;12;7;4;3;8;1;11;6;10;4;45090
4;45090;5;2;9;12;7;4;3;8;1;11;6;10
5;2;9;4;7;12;3;8;1;11;6;10;4;46186
4;46186;5;2;9;4;7;12;3;8;1;11;6;10
5;2;9;4;7;6;3;8;1;11;12;10;4;51346
4;51346;5;2;9;4;7;6;3;8;1;11;12;10
5;2;9;4;11;6;3;8;1;7;12;10;4;60036
4;60036;5;2;9;4;11;6;3;8;1;7;12;10
5;2;9;4;11;6;3;8;12;7;1;10;4;59960
4;59960;5;2;9;4;11;6;3;8;12;7;1;10
5;2;9;4;10;6;3;8;12;7;1;11;4;64236
4;64236;5;2;9;4;10;6;3;8;12;7;1;11
5;2;10;4;9;6;3;8;12;7;1;11;4;66756
4;66756;5;2;10;4;9;6;3;8;12;7;1;11
5;2;10;4;8;6;3;9;12;7;1;11;4;55162
4;55162;5;2;10;4;8;6;3;9;12;7;1;11
9;2;10;4;8;6;3;5;12;7;1;11;4;37640
4;37640;9;2;10;4;8;6;3;5;12;7;1;11
9;2;1;4;8;6;3;5;12;7;10;11;4;38430
4;38430;9;2;1;4;8;6;3;5;12;7;10;11
9;2;1;4;8;6;3;5;7;12;10;11;4;45024
5;45024;9;2;1;4;8;6;3;5;7;12;10;11
3;2;1;4;8;6;9;5;7;12;10;11;5;53820
5;53820;3;2;1;4;8;6;9;5;7;12;10;11
3;2;1;4;8;6;9;5;7;12;11;10;5;61462
5;61462;3;2;1;4;8;6;9;5;7;12;11;10
3;2;1;10;8;6;9;5;7;12;11;4;5;63228
5;63228;3;2;1;10;8;6;9;5;7;12;11;4
3;11;1;10;8;6;9;5;7;12;2;4;5;48092
5;48092;3;11;1;10;8;6;9;5;7;12;2;4
3;11;1;10;8;6;9;7;5;12;2;4;5;42420
5;42420;3;11;1;10;8;6;9;7;5;12;2;4
3;11;1;10;8;6;9;7;5;4;2;12;5;44148
5;44148;3;11;1;10;8;6;9;7;5;4;2;12
3;11;1;10;5;6;9;7;8;4;2;12;5;38618
5;38618;3;11;1;10;5;6;9;7;8;4;2;12
3;11;6;10;5;1;9;7;8;4;2;12;5;48184
5;48184;3;11;6;10;5;1;9;7;8;4;2;12
3;11;6;10;5;12;9;7;8;4;2;1;5;38982
5;38982;3;11;6;10;5;12;9;7;8;4;2;1
3;11;6;10;5;2;9;7;8;4;12;1;5;49830
5;49830;3;11;6;10;5;2;9;7;8;4;12;1
3;5;6;10;11;2;9;7;8;4;12;1;5;47630
5;47630;3;5;6;10;11;2;9;7;8;4;12;1
3;5;6;8;11;2;9;7;10;4;12;1;5;48140
5;48140;3;5;6;8;11;2;9;7;10;4;12;1
3;5;6;2;11;8;9;7;10;4;12;1;5;37662
5;37662;3;5;6;2;11;8;9;7;10;4;12;1
3;5;1;2;11;8;9;7;10;4;12;6;5;35114
5;35114;3;5;1;2;11;8;9;7;10;4;12;6
3;5;1;2;10;8;9;7;11;4;12;6;5;31778
5;31778;3;5;1;2;10;8;9;7;11;4;12;6
3;4;1;2;10;8;9;7;11;5;12;6;5;31670
5;31670;3;4;1;2;10;8;9;7;11;5;12;6
3;4;1;8;10;2;9;7;11;5;12;6;5;30596
5;30596;3;4;1;8;10;2;9;7;11;5;12;6
3;9;1;8;10;2;4;7;11;5;12;6;5;36480
5;36480;3;9;1;8;10;2;4;7;11;5;12;6
3;12;1;8;10;2;4;7;11;5;9;6;5;36794
5;36794;3;12;1;8;10;2;4;7;11;5;9;6
3;6;1;8;10;2;4;7;11;5;9;12;5;47674
6;47674;3;6;1;8;10;2;4;7;11;5;9;12
3;6;1;8;12;2;4;7;11;5;9;10;6;43406
6;43406;3;6;1;8;12;2;4;7;11;5;9;10
10;6;1;8;12;2;4;7;11;5;9;3;6;33976
6;33976;10;6;1;8;12;2;4;7;11;5;9;3
10;6;1;11;12;2;4;7;8;5;9;3;6;36932
6;36932;10;6;1;11;12;2;4;7;8;5;9;3
10;6;8;11;12;2;4;7;1;5;9;3;6;41874
6;41874;10;6;8;11;12;2;4;7;1;5;9;3
10;9;8;11;12;2;4;7;1;5;6;3;6;39220
6;39220;10;9;8;11;12;2;4;7;1;5;6;3
10;4;8;11;12;2;9;7;1;5;6;3;6;36548
6;36548;10;4;8;11;12;2;9;7;1;5;6;3
10;4;8;11;7;2;9;12;1;5;6;3;6;43634
6;43634;10;4;8;11;7;2;9;12;1;5;6;3
9;4;8;11;7;2;10;12;1;5;6;3;6;41268
6;41268;9;4;8;11;7;2;10;12;1;5;6;3
9;4;8;12;7;2;10;11;1;5;6;3;6;25280
6;25280;9;4;8;12;7;2;10;11;1;5;6;3
9;2;8;12;7;4;10;11;1;5;6;3;6;24900
6;24900;9;2;8;12;7;4;10;11;1;5;6;3
9;2;11;12;7;4;10;8;1;5;6;3;6;32424
6;32424;9;2;11;12;7;4;10;8;1;5;6;3
9;2;11;12;7;4;10;6;1;5;8;3;6;36460
6;36460;9;2;11;12;7;4;10;6;1;5;8;3
9;2;11;12;7;5;10;6;1;4;8;3;6;37036
6;37036;9;2;11;12;7;5;10;6;1;4;8;3
9;2;11;3;7;5;10;6;1;4;8;12;6;43428
6;37036;9;2;11;12;7;5;10;6;1;4;8;3
9;2;11;12;7;5;4;6;1;10;8;3;6;47956
6;47956;9;2;11;12;7;5;4;6;1;10;8;3
9;2;11;6;7;5;4;12;1;10;8;3;6;54906
6;47956;9;2;11;12;7;5;4;6;1;10;8;3
9;2;7;12;11;5;4;6;1;10;8;3;6;50148
6;50148;9;2;7;12;11;5;4;6;1;10;8;3
9;2;12;7;11;5;4;6;1;10;8;3;6;50244
6;50244;9;2;12;7;11;5;4;6;1;10;8;3
9;2;12;10;11;5;4;6;1;7;8;3;6;59420
6;59420;9;2;12;10;11;5;4;6;1;7;8;3
9;2;12;6;11;5;4;10;1;7;8;3;6;43568
7;43568;9;2;12;6;11;5;4;10;1;7;8;3
9;2;12;6;11;4;5;10;1;7;8;3;7;33354
7;33354;9;2;12;6;11;4;5;10;1;7;8;3
9;10;12;6;11;4;5;2;1;7;8;3;7;42910
7;42910;9;10;12;6;11;4;5;2;1;7;8;3
1;10;12;6;11;4;5;2;9;7;8;3;7;38458
7;38458;1;10;12;6;11;4;5;2;9;7;8;3
1;10;12;7;11;4;5;2;9;6;8;3;7;43822
7;38458;1;10;12;6;11;4;5;2;9;7;8;3
1;10;12;6;11;9;5;2;4;7;8;3;7;41042
7;38458;1;10;12;6;11;4;5;2;9;7;8;3
1;11;12;6;10;4;5;2;9;7;8;3;7;44704
7;44704;1;11;12;6;10;4;5;2;9;7;8;3
1;9;12;6;10;4;5;2;11;7;8;3;7;43568
7;43568;1;9;12;6;10;4;5;2;11;7;8;3
1;9;12;6;10;4;5;3;11;7;8;2;7;47736
7;47736;1;9;12;6;10;4;5;3;11;7;8;2
3;9;12;6;10;4;5;1;11;7;8;2;7;41846
7;41846;3;9;12;6;10;4;5;1;11;7;8;2
3;9;12;1;10;4;5;6;11;7;8;2;7;54620
7;54620;3;9;12;1;10;4;5;6;11;7;8;2
3;9;7;1;10;4;5;6;11;12;8;2;7;41352
7;41352;3;9;7;1;10;4;5;6;11;12;8;2
3;9;7;1;4;10;5;6;11;12;8;2;7;42668
7;42668;3;9;7;1;4;10;5;6;11;12;8;2
3;9;1;7;4;10;5;6;11;12;8;2;7;44812
7;44812;3;9;1;7;4;10;5;6;11;12;8;2
3;9;1;7;4;10;5;6;11;12;2;8;7;51780
7;51780;3;9;1;7;4;10;5;6;11;12;2;8
3;9;1;7;4;2;5;6;11;12;10;8;7;46172
7;46172;3;9;1;7;4;2;5;6;11;12;10;8
3;9;1;7;4;2;6;5;11;12;10;8;7;54496
7;54496;3;9;1;7;4;2;6;5;11;12;10;8
10;9;1;7;4;2;6;5;11;12;3;8;7;52088
7;52088;10;9;1;7;4;2;6;5;11;12;3;8
2;9;1;7;4;10;6;5;11;12;3;8;7;52090
7;52090;2;9;1;7;4;10;6;5;11;12;3;8
12;9;1;7;4;10;6;5;11;2;3;8;7;60072
7;60072;12;9;1;7;4;10;6;5;11;2;3;8
3;9;1;7;4;10;6;5;11;2;12;8;7;59106
8;59106;3;9;1;7;4;10;6;5;11;2;12;8
3;2;1;7;4;10;6;5;11;9;12;8;8;51102
8;51102;3;2;1;7;4;10;6;5;11;9;12;8
3;11;1;7;4;10;6;5;2;9;12;8;8;53250
8;53250;3;11;1;7;4;10;6;5;2;9;12;8
3;11;12;7;4;10;6;5;2;9;1;8;8;51998
8;51998;3;11;12;7;4;10;6;5;2;9;1;8
3;11;12;7;4;10;8;5;2;9;1;6;8;53946
8;53946;3;11;12;7;4;10;8;5;2;9;1;6
3;11;12;7;4;10;8;2;5;9;1;6;8;46072
8;46072;3;11;12;7;4;10;8;2;5;9;1;6
3;9;12;7;4;10;8;2;5;11;1;6;8;53352
8;53352;3;9;12;7;4;10;8;2;5;11;1;6
3;7;12;9;4;10;8;2;5;11;1;6;8;42550
8;42550;3;7;12;9;4;10;8;2;5;11;1;6
3;7;12;9;4;11;8;2;5;10;1;6;8;47724
8;42550;3;7;12;9;4;10;8;2;5;11;1;6
3;2;12;9;4;10;8;7;5;11;1;6;8;46674
8;46674;3;2;12;9;4;10;8;7;5;11;1;6
3;2;8;9;4;10;12;7;5;11;1;6;8;48206
8;48206;3;2;8;9;4;10;12;7;5;11;1;6
3;2;8;9;4;10;6;7;5;11;1;12;8;48238
8;48238;3;2;8;9;4;10;6;7;5;11;1;12
3;2;8;5;4;10;6;7;9;11;1;12;8;46780
8;46780;3;2;8;5;4;10;6;7;9;11;1;12
3;2;4;5;8;10;6;7;9;11;1;12;8;46330
8;46330;3;2;4;5;8;10;6;7;9;11;1;12
3;2;8;5;4;10;6;7;9;11;1;12;8;46780
8;46780;3;2;8;5;4;10;6;7;9;11;1;12
3;2;8;5;4;10;6;7;1;11;9;12;8;46686
8;46686;3;2;8;5;4;10;6;7;1;11;9;12
3;8;2;5;4;10;6;7;1;11;9;12;8;38394
8;38394;3;8;2;5;4;10;6;7;1;11;9;12
3;8;1;5;4;10;6;7;2;11;9;12;8;35572
8;35572;3;8;1;5;4;10;6;7;2;11;9;12
3;8;1;5;4;10;6;2;7;11;9;12;8;40786
8;40786;3;8;1;5;4;10;6;2;7;11;9;12
3;8;1;12;4;10;6;2;7;11;9;5;8;42262
8;42262;3;8;1;12;4;10;6;2;7;11;9;5
3;8;1;12;5;10;6;2;7;11;9;4;8;45978
9;45978;3;8;1;12;5;10;6;2;7;11;9;4
12;8;1;3;5;10;6;2;7;11;9;4;9;54994
9;45978;3;8;1;12;5;10;6;2;7;11;9;4
3;8;1;12;5;10;6;11;7;2;9;4;9;43856
9;43856;3;8;1;12;5;10;6;11;7;2;9;4
3;1;8;12;5;10;6;11;7;2;9;4;9;40940
9;40940;3;1;8;12;5;10;6;11;7;2;9;4
3;1;8;9;5;10;6;11;7;2;12;4;9;41332
9;41332;3;1;8;9;5;10;6;11;7;2;12;4
3;1;8;9;5;10;6;11;7;12;2;4;9;32914
9;32914;3;1;8;9;5;10;6;11;7;12;2;4
2;1;8;9;5;10;6;11;7;12;3;4;9;36854
9;36854;2;1;8;9;5;10;6;11;7;12;3;4
2;1;8;6;5;10;9;11;7;12;3;4;9;37340
9;37340;2;1;8;6;5;10;9;11;7;12;3;4
2;7;8;6;5;10;9;11;1;12;3;4;9;34984
9;34984;2;7;8;6;5;10;9;11;1;12;3;4
2;1;8;6;5;10;9;11;7;12;3;4;9;37340
9;37340;2;1;8;6;5;10;9;11;7;12;3;4
2;1;8;6;5;9;10;11;7;12;3;4;9;46636
9;37340;2;1;8;6;5;10;9;11;7;12;3;4
2;1;8;3;5;10;9;11;7;12;6;4;9;40234
9;40234;2;1;8;3;5;10;9;11;7;12;6;4
2;1;8;3;5;10;9;12;7;11;6;4;9;41056
9;41056;2;1;8;3;5;10;9;12;7;11;6;4
2;1;8;3;9;10;5;12;7;11;6;4;9;35546
9;35546;2;1;8;3;9;10;5;12;7;11;6;4
2;1;8;4;9;10;5;12;7;11;6;3;9;32762
9;32762;2;1;8;4;9;10;5;12;7;11;6;3
2;1;8;4;5;10;9;12;7;11;6;3;9;38272
9;38272;2;1;8;4;5;10;9;12;7;11;6;3
2;1;8;4;5;10;9;12;7;6;11;3;9;42206
9;42206;2;1;8;4;5;10;9;12;7;6;11;3
2;1;10;4;5;8;9;12;7;6;11;3;9;45894
9;45894;2;1;10;4;5;8;9;12;7;6;11;3
2;1;10;4;5;8;12;9;7;6;11;3;9;47102
9;47102;2;1;10;4;5;8;12;9;7;6;11;3
2;1;10;4;5;7;12;9;8;6;11;3;9;40324
9;40324;2;1;10;4;5;7;12;9;8;6;11;3
2;4;10;1;5;7;12;9;8;6;11;3;9;46702
10;46702;2;4;10;1;5;7;12;9;8;6;11;3
2;4;10;1;5;7;8;9;12;6;11;3;10;42936
10;42936;2;4;10;1;5;7;8;9;12;6;11;3
2;4;3;1;5;7;8;9;12;6;11;10;10;43302
10;43302;2;4;3;1;5;7;8;9;12;6;11;10
2;7;3;1;5;4;8;9;12;6;11;10;10;42498
10;42498;2;7;3;1;5;4;8;9;12;6;11;10
2;6;3;1;5;4;8;9;12;7;11;10;10;37796
10;37796;2;6;3;1;5;4;8;9;12;7;11;10
2;6;4;1;5;3;8;9;12;7;11;10;10;49576
10;49576;2;6;4;1;5;3;8;9;12;7;11;10
2;6;4;12;5;3;8;9;1;7;11;10;10;51182
10;51182;2;6;4;12;5;3;8;9;1;7;11;10
2;6;4;12;5;8;3;9;1;7;11;10;10;42762
10;42762;2;6;4;12;5;8;3;9;1;7;11;10
10;6;4;12;5;8;3;9;1;7;11;2;10;39644
10;39644;10;6;4;12;5;8;3;9;1;7;11;2
11;6;4;12;5;8;3;9;1;7;10;2;10;24568
10;24568;11;6;4;12;5;8;3;9;1;7;10;2
11;6;4;12;5;8;3;9;7;1;10;2;10;33210
10;33210;11;6;4;12;5;8;3;9;7;1;10;2
2;6;4;12;5;8;3;9;7;1;10;11;10;51868
10;33210;11;6;4;12;5;8;3;9;7;1;10;2
11;6;4;12;8;5;3;9;7;1;10;2;10;35498
10;33210;11;6;4;12;5;8;3;9;7;1;10;2
11;6;4;7;5;8;3;9;12;1;10;2;10;39302
10;39302;11;6;4;7;5;8;3;9;12;1;10;2
11;6;4;7;5;8;3;2;12;1;10;9;10;34164
10;34164;11;6;4;7;5;8;3;2;12;1;10;9
11;6;4;7;5;8;3;2;12;1;9;10;10;26502
10;26502;11;6;4;7;5;8;3;2;12;1;9;10
11;6;4;7;5;8;10;2;12;1;9;3;10;30644
10;30644;11;6;4;7;5;8;10;2;12;1;9;3
5;6;4;7;11;8;10;2;12;1;9;3;10;40318
10;40318;5;6;4;7;11;8;10;2;12;1;9;3
5;6;4;3;11;8;10;2;12;1;9;7;10;37218
10;37218;5;6;4;3;11;8;10;2;12;1;9;7
5;6;4;3;11;8;10;12;2;1;9;7;10;50258
10;50258;5;6;4;3;11;8;10;12;2;1;9;7
6;5;4;3;11;8;10;12;2;1;9;7;10;47634
11;47634;6;5;4;3;11;8;10;12;2;1;9;7
12;5;4;3;11;8;10;6;2;1;9;7;11;44486
11;44486;12;5;4;3;11;8;10;6;2;1;9;7
11;5;4;3;12;8;10;6;2;1;9;7;11;30952
11;30952;11;5;4;3;12;8;10;6;2;1;9;7
3;5;4;11;12;8;10;6;2;1;9;7;11;34782
11;34782;3;5;4;11;12;8;10;6;2;1;9;7
3;5;4;8;12;11;10;6;2;1;9;7;11;31112
11;31112;3;5;4;8;12;11;10;6;2;1;9;7
2;5;4;8;12;11;10;6;3;1;9;7;11;45944
11;31112;3;5;4;8;12;11;10;6;2;1;9;7
3;5;4;8;12;11;2;6;10;1;9;7;11;32100
11;32100;3;5;4;8;12;11;2;6;10;1;9;7
3;9;4;8;12;11;2;6;10;1;5;7;11;45920
11;45920;3;9;4;8;12;11;2;6;10;1;5;7
3;9;4;8;7;11;2;6;10;1;5;12;11;51854
11;51854;3;9;4;8;7;11;2;6;10;1;5;12
3;9;5;8;7;11;2;6;10;1;4;12;11;58014
11;58014;3;9;5;8;7;11;2;6;10;1;4;12
12;9;5;8;7;11;2;6;10;1;4;3;11;48658
11;48658;12;9;5;8;7;11;2;6;10;1;4;3
10;9;5;8;7;11;2;6;12;1;4;3;11;49716
11;49716;10;9;5;8;7;11;2;6;12;1;4;3
10;9;8;5;7;11;2;6;12;1;4;3;11;48908
11;48908;10;9;8;5;7;11;2;6;12;1;4;3
10;9;5;8;7;11;2;6;12;1;4;3;11;49716
11;49716;10;9;5;8;7;11;2;6;12;1;4;3
10;9;7;8;5;11;2;6;12;1;4;3;11;47950
11;47950;10;9;7;8;5;11;2;6;12;1;4;3
10;9;4;8;5;11;2;6;12;1;7;3;11;43478
11;43478;10;9;4;8;5;11;2;6;12;1;7;3
10;9;4;8;5;2;11;6;12;1;7;3;11;44526
11;44526;10;9;4;8;5;2;11;6;12;1;7;3
10;4;9;8;5;2;11;6;12;1;7;3;11;41290
11;41290;10;4;9;8;5;2;11;6;12;1;7;3
10;4;9;8;5;3;11;6;12;1;7;2;11;37548
11;37548;10;4;9;8;5;3;11;6;12;1;7;2
10;4;7;8;5;3;11;6;12;1;9;2;11;38996
11;38996;10;4;7;8;5;3;11;6;12;1;9;2
10;4;2;8;5;3;11;6;12;1;9;7;11;37638
12;37638;10;4;2;8;5;3;11;6;12;1;9;7
1;4;2;8;5;3;11;6;12;10;9;7;12;34920
12;34920;1;4;2;8;5;3;11;6;12;10;9;7
1;4;2;8;12;3;11;6;5;10;9;7;12;40404
12;40404;1;4;2;8;12;3;11;6;5;10;9;7
1;4;2;8;12;6;11;3;5;10;9;7;12;40752
12;40752;1;4;2;8;12;6;11;3;5;10;9;7
1;4;2;8;12;6;11;3;9;10;5;7;12;40700
12;40700;1;4;2;8;12;6;11;3;9;10;5;7
5;4;2;8;12;6;11;3;9;10;1;7;12;52150
12;52150;5;4;2;8;12;6;11;3;9;10;1;7
4;5;2;8;12;6;11;3;9;10;1;7;12;61482
12;52150;5;4;2;8;12;6;11;3;9;10;1;7
10;4;2;8;12;6;11;3;9;5;1;7;12;32972
12;32972;10;4;2;8;12;6;11;3;9;5;1;7
10;4;2;8;12;6;11;3;5;9;1;7;12;45412
12;32972;10;4;2;8;12;6;11;3;9;5;1;7
10;4;1;8;12;6;11;3;9;5;2;7;12;27556
12;27556;10;4;1;8;12;6;11;3;9;5;2;7
10;4;1;8;12;6;11;3;5;9;2;7;12;44346
12;44346;10;4;1;8;12;6;11;3;5;9;2;7
10;8;1;4;12;6;11;3;5;9;2;7;12;47090
12;47090;10;8;1;4;12;6;11;3;5;9;2;7
10;12;1;4;8;6;11;3;5;9;2;7;12;50350
12;47090;10;8;1;4;12;6;11;3;5;9;2;7
10;8;1;4;12;6;11;7;5;9;2;3;12;41638
12;41638;10;8;1;4;12;6;11;7;5;9;2;3
9;8;1;4;12;6;11;7;5;10;2;3;12;38374
12;38374;9;8;1;4;12;6;11;7;5;10;2;3
9;8;2;4;12;6;11;7;5;10;1;3;12;38084
12;38084;9;8;2;4;12;6;11;7;5;10;1;3
9;8;2;1;12;6;11;7;5;10;4;3;12;41988
12;41988;9;8;2;1;12;6;11;7;5;10;4;3
9;11;2;1;12;6;8;7;5;10;4;3;12;31356
12;31356;9;11;2;1;12;6;8;7;5;10;4;3
4;11;2;1;12;6;8;7;5;10;9;3;12;37624
12;31356;9;11;2;1;12;6;8;7;5;10;4;3
1;11;2;9;12;6;8;7;5;10;4;3;12;37968
