"X1";"X34632";"X6";"X8";"X2";"X12";"X3";"X4";"X9";"X7";"X5";"X10";"X11";"X1.1"
2;35478;1;10;4;8;2;9;11;5;3;7;6;12
1;11;4;8;2;9;10;5;3;7;6;12;2;35258
2;35258;1;11;4;8;2;9;10;5;3;7;6;12
1;11;4;8;2;9;10;6;3;7;5;12;2;45092
3;35258;1;11;4;8;2;9;10;5;3;7;6;12
1;11;4;8;2;9;12;5;3;7;6;10;3;35258
3;35258;1;11;4;8;2;9;12;5;3;7;6;10
1;10;4;8;2;9;12;5;3;7;6;11;3;37768
3;37768;1;10;4;8;2;9;12;5;3;7;6;11
1;7;4;8;2;9;12;5;3;10;6;11;3;34372
3;34372;1;7;4;8;2;9;12;5;3;10;6;11
1;7;4;8;2;12;9;5;3;10;6;11;3;32216
3;32216;1;7;4;8;2;12;9;5;3;10;6;11
6;7;4;8;2;12;9;5;3;10;1;11;3;47960
3;47960;6;7;4;8;2;12;9;5;3;10;1;11
12;7;4;8;2;6;9;5;3;10;1;11;3;48510
3;48510;12;7;4;8;2;6;9;5;3;10;1;11
12;7;4;8;2;1;9;5;3;10;6;11;3;35606
3;35606;12;7;4;8;2;1;9;5;3;10;6;11
12;1;4;8;2;7;9;5;3;10;6;11;3;46054
3;46054;12;1;4;8;2;7;9;5;3;10;6;11
12;1;4;10;2;7;9;5;3;8;6;11;3;44756
3;44756;12;1;4;10;2;7;9;5;3;8;6;11
12;1;3;10;2;7;9;5;4;8;6;11;3;38370
3;38370;12;1;3;10;2;7;9;5;4;8;6;11
12;11;3;10;2;7;9;5;4;8;6;1;3;34188
3;34188;12;11;3;10;2;7;9;5;4;8;6;1
12;2;3;10;11;7;9;5;4;8;6;1;3;31304
3;31304;12;2;3;10;11;7;9;5;4;8;6;1
12;2;3;10;11;7;4;5;9;8;6;1;3;30294
3;30294;12;2;3;10;11;7;4;5;9;8;6;1
12;2;3;10;11;7;4;5;9;1;6;8;3;36054
3;36054;12;2;3;10;11;7;4;5;9;1;6;8
12;11;3;10;2;7;4;5;9;1;6;8;3;38938
3;38938;12;11;3;10;2;7;4;5;9;1;6;8
12;11;4;10;2;7;3;5;9;1;6;8;3;42034
3;42034;12;11;4;10;2;7;3;5;9;1;6;8
12;7;4;10;2;11;3;5;9;1;6;8;3;45462
3;42034;12;11;4;10;2;7;3;5;9;1;6;8
12;11;4;10;1;7;3;5;9;2;6;8;3;56316
3;56316;12;11;4;10;1;7;3;5;9;2;6;8
6;11;4;10;1;7;3;5;9;2;12;8;3;47876
3;47876;6;11;4;10;1;7;3;5;9;2;12;8
6;12;4;10;1;7;3;5;9;2;11;8;3;51000
4;47876;6;11;4;10;1;7;3;5;9;2;12;8
6;11;4;10;1;8;3;5;9;2;12;7;4;37126
4;37126;6;11;4;10;1;8;3;5;9;2;12;7
6;11;4;10;1;8;3;5;7;2;12;9;4;37806
4;37806;6;11;4;10;1;8;3;5;7;2;12;9
3;11;4;10;1;8;6;5;7;2;12;9;4;46012
4;46012;3;11;4;10;1;8;6;5;7;2;12;9
3;11;4;10;1;7;6;5;8;2;12;9;4;55722
4;55722;3;11;4;10;1;7;6;5;8;2;12;9
3;11;4;10;6;7;1;5;8;2;12;9;4;60148
4;60148;3;11;4;10;6;7;1;5;8;2;12;9
3;11;4;10;6;12;1;5;8;2;7;9;4;53628
4;53628;3;11;4;10;6;12;1;5;8;2;7;9
3;11;4;12;6;10;1;5;8;2;7;9;4;62736
4;62736;3;11;4;12;6;10;1;5;8;2;7;9
3;11;4;12;9;10;1;5;8;2;7;6;4;62030
4;62030;3;11;4;12;9;10;1;5;8;2;7;6
3;11;4;12;9;10;1;7;8;2;5;6;4;45874
4;45874;3;11;4;12;9;10;1;7;8;2;5;6
3;11;4;12;9;10;1;7;8;2;6;5;4;49750
4;49750;3;11;4;12;9;10;1;7;8;2;6;5
3;11;8;12;9;10;1;7;4;2;6;5;4;49828
4;49828;3;11;8;12;9;10;1;7;4;2;6;5
3;4;8;12;9;10;1;7;11;2;6;5;4;39364
4;39364;3;4;8;12;9;10;1;7;11;2;6;5
3;4;8;12;7;10;1;9;11;2;6;5;4;38130
4;38130;3;4;8;12;7;10;1;9;11;2;6;5
3;4;8;12;7;11;1;9;10;2;6;5;4;44782
4;44782;3;4;8;12;7;11;1;9;10;2;6;5
3;4;8;12;7;11;1;9;6;2;10;5;4;44642
4;44642;3;4;8;12;7;11;1;9;6;2;10;5
3;4;8;12;5;11;1;9;6;2;10;7;4;36074
4;36074;3;4;8;12;5;11;1;9;6;2;10;7
3;4;8;12;1;11;5;9;6;2;10;7;4;39598
4;39598;3;4;8;12;1;11;5;9;6;2;10;7
3;4;7;12;1;11;5;9;6;2;10;8;4;41454
4;41454;3;4;7;12;1;11;5;9;6;2;10;8
3;4;7;12;1;11;10;9;6;2;5;8;4;42346
4;42346;3;4;7;12;1;11;10;9;6;2;5;8
6;4;7;12;1;11;10;9;3;2;5;8;4;38676
5;38676;6;4;7;12;1;11;10;9;3;2;5;8
6;4;11;12;1;7;10;9;3;2;5;8;5;36088
5;36088;6;4;11;12;1;7;10;9;3;2;5;8
10;4;11;12;1;7;6;9;3;2;5;8;5;37990
5;37990;10;4;11;12;1;7;6;9;3;2;5;8
10;4;1;12;11;7;6;9;3;2;5;8;5;46512
5;46512;10;4;1;12;11;7;6;9;3;2;5;8
10;4;1;11;12;7;6;9;3;2;5;8;5;47152
5;47152;10;4;1;11;12;7;6;9;3;2;5;8
9;4;1;11;12;7;6;10;3;2;5;8;5;40172
5;40172;9;4;1;11;12;7;6;10;3;2;5;8
9;4;1;11;12;7;2;10;3;6;5;8;5;38518
5;38518;9;4;1;11;12;7;2;10;3;6;5;8
11;4;1;9;12;7;2;10;3;6;5;8;5;42148
5;42148;11;4;1;9;12;7;2;10;3;6;5;8
11;4;1;9;12;7;2;10;3;8;5;6;5;34084
5;34084;11;4;1;9;12;7;2;10;3;8;5;6
11;4;1;9;5;7;2;10;3;8;12;6;5;36040
5;36040;11;4;1;9;5;7;2;10;3;8;12;6
11;4;3;9;5;7;2;10;1;8;12;6;5;41290
5;41290;11;4;3;9;5;7;2;10;1;8;12;6
11;4;3;9;5;7;8;10;1;2;12;6;5;47292
5;47292;11;4;3;9;5;7;8;10;1;2;12;6
11;4;1;9;5;7;8;10;3;2;12;6;5;42302
5;42302;11;4;1;9;5;7;8;10;3;2;12;6
11;4;1;9;5;7;2;10;3;8;12;6;5;36040
5;36040;11;4;1;9;5;7;2;10;3;8;12;6
11;1;4;9;5;7;2;10;3;8;12;6;5;26948
5;26948;11;1;4;9;5;7;2;10;3;8;12;6
11;1;4;9;5;6;2;10;3;8;12;7;5;40186
5;40186;11;1;4;9;5;6;2;10;3;8;12;7
11;1;4;10;5;6;2;9;3;8;12;7;5;47404
5;47404;11;1;4;10;5;6;2;9;3;8;12;7
11;7;4;10;5;6;2;9;3;8;12;1;5;49802
5;49802;11;7;4;10;5;6;2;9;3;8;12;1
11;7;4;8;5;6;2;9;3;10;12;1;5;49854
5;49854;11;7;4;8;5;6;2;9;3;10;12;1
11;7;6;8;5;4;2;9;3;10;12;1;5;40770
5;40770;11;7;6;8;5;4;2;9;3;10;12;1
11;7;1;8;5;4;2;9;3;10;12;6;5;44596
6;40770;11;7;6;8;5;4;2;9;3;10;12;1
11;12;6;8;5;4;2;9;3;10;7;1;6;40504
6;40504;11;12;6;8;5;4;2;9;3;10;7;1
11;12;6;1;5;4;2;9;3;10;7;8;6;41560
6;41560;11;12;6;1;5;4;2;9;3;10;7;8
8;12;6;1;5;4;2;9;3;10;7;11;6;59624
6;41560;11;12;6;1;5;4;2;9;3;10;7;8
11;12;6;1;5;4;2;10;3;9;7;8;6;44440
6;44440;11;12;6;1;5;4;2;10;3;9;7;8
11;4;6;1;5;12;2;10;3;9;7;8;6;53524
6;44440;11;12;6;1;5;4;2;10;3;9;7;8
11;12;2;1;5;4;6;10;3;9;7;8;6;45700
6;45700;11;12;2;1;5;4;6;10;3;9;7;8
11;12;2;1;5;4;6;10;3;8;7;9;6;35716
6;35716;11;12;2;1;5;4;6;10;3;8;7;9
11;12;2;1;6;4;5;10;3;8;7;9;6;36950
6;36950;11;12;2;1;6;4;5;10;3;8;7;9
11;4;2;1;6;12;5;10;3;8;7;9;6;46034
6;46034;11;4;2;1;6;12;5;10;3;8;7;9
11;4;5;1;6;12;2;10;3;8;7;9;6;43658
6;43658;11;4;5;1;6;12;2;10;3;8;7;9
11;4;10;1;6;12;2;5;3;8;7;9;6;45830
6;45830;11;4;10;1;6;12;2;5;3;8;7;9
11;4;10;1;6;8;2;5;3;12;7;9;6;46126
6;46126;11;4;10;1;6;8;2;5;3;12;7;9
4;11;10;1;6;8;2;5;3;12;7;9;6;41398
6;41398;4;11;10;1;6;8;2;5;3;12;7;9
4;11;10;1;12;8;2;5;3;6;7;9;6;45742
6;45742;4;11;10;1;12;8;2;5;3;6;7;9
4;11;9;1;12;8;2;5;3;6;7;10;6;48158
6;48158;4;11;9;1;12;8;2;5;3;6;7;10
4;11;9;6;12;8;2;5;3;1;7;10;6;43816
6;43816;4;11;9;6;12;8;2;5;3;1;7;10
4;11;9;6;3;8;2;5;12;1;7;10;6;37122
6;37122;4;11;9;6;3;8;2;5;12;1;7;10
10;11;9;6;3;8;2;5;12;1;7;4;6;44060
6;44060;10;11;9;6;3;8;2;5;12;1;7;4
10;11;9;6;2;8;3;5;12;1;7;4;6;44366
6;44366;10;11;9;6;2;8;3;5;12;1;7;4
10;11;9;6;4;8;3;5;12;1;7;2;6;45450
7;45450;10;11;9;6;4;8;3;5;12;1;7;2
10;11;5;6;4;8;3;9;12;1;7;2;7;45262
7;45262;10;11;5;6;4;8;3;9;12;1;7;2
10;11;5;6;4;8;3;2;12;1;7;9;7;40636
7;40636;10;11;5;6;4;8;3;2;12;1;7;9
10;11;5;6;2;8;3;4;12;1;7;9;7;38468
7;38468;10;11;5;6;2;8;3;4;12;1;7;9
10;11;5;7;2;8;3;4;12;1;6;9;7;36316
7;36316;10;11;5;7;2;8;3;4;12;1;6;9
10;11;4;7;2;8;3;5;12;1;6;9;7;43864
7;43864;10;11;4;7;2;8;3;5;12;1;6;9
10;11;4;7;1;8;3;5;12;2;6;9;7;44238
7;44238;10;11;4;7;1;8;3;5;12;2;6;9
10;3;4;7;1;8;11;5;12;2;6;9;7;54038
7;44238;10;11;4;7;1;8;3;5;12;2;6;9
10;6;4;7;1;8;3;5;12;2;11;9;7;47470
7;47470;10;6;4;7;1;8;3;5;12;2;11;9
10;6;4;7;1;8;3;5;12;9;11;2;7;44782
7;44782;10;6;4;7;1;8;3;5;12;9;11;2
10;6;4;7;1;8;3;5;11;9;12;2;7;44652
7;44652;10;6;4;7;1;8;3;5;11;9;12;2
10;6;4;7;1;8;3;11;5;9;12;2;7;40140
7;40140;10;6;4;7;1;8;3;11;5;9;12;2
10;3;4;7;1;8;6;11;5;9;12;2;7;42868
7;42868;10;3;4;7;1;8;6;11;5;9;12;2
9;3;4;7;1;8;6;11;5;10;12;2;7;57142
7;57142;9;3;4;7;1;8;6;11;5;10;12;2
9;3;4;7;1;8;12;11;5;10;6;2;7;60242
7;60242;9;3;4;7;1;8;12;11;5;10;6;2
9;3;4;8;1;7;12;11;5;10;6;2;7;59200
7;59200;9;3;4;8;1;7;12;11;5;10;6;2
8;3;4;9;1;7;12;11;5;10;6;2;7;54850
7;54850;8;3;4;9;1;7;12;11;5;10;6;2
8;3;10;9;1;7;12;11;5;4;6;2;7;53356
7;53356;8;3;10;9;1;7;12;11;5;4;6;2
8;6;10;9;1;7;12;11;5;4;3;2;7;54932
7;54932;8;6;10;9;1;7;12;11;5;4;3;2
8;6;10;9;11;7;12;1;5;4;3;2;7;43538
7;43538;8;6;10;9;11;7;12;1;5;4;3;2
1;6;10;9;11;7;12;8;5;4;3;2;7;53502
8;43538;8;6;10;9;11;7;12;1;5;4;3;2
8;11;10;9;6;7;12;1;5;4;3;2;8;32738
8;32738;8;11;10;9;6;7;12;1;5;4;3;2
10;11;8;9;6;7;12;1;5;4;3;2;8;43704
8;32738;8;11;10;9;6;7;12;1;5;4;3;2
8;11;10;6;9;7;12;1;5;4;3;2;8;32298
8;32298;8;11;10;6;9;7;12;1;5;4;3;2
8;4;10;6;9;7;12;1;5;11;3;2;8;42134
8;42134;8;4;10;6;9;7;12;1;5;11;3;2
8;4;10;6;9;11;12;1;5;7;3;2;8;35276
8;35276;8;4;10;6;9;11;12;1;5;7;3;2
8;4;10;6;9;11;3;1;5;7;12;2;8;37804
8;35276;8;4;10;6;9;11;12;1;5;7;3;2
8;4;10;12;9;11;6;1;5;7;3;2;8;34762
8;34762;8;4;10;12;9;11;6;1;5;7;3;2
8;4;10;12;9;11;7;1;5;6;3;2;8;46694
8;34762;8;4;10;12;9;11;6;1;5;7;3;2
8;4;10;12;2;11;6;1;5;7;3;9;8;38056
8;38056;8;4;10;12;2;11;6;1;5;7;3;9
8;4;10;12;5;11;6;1;2;7;3;9;8;37644
8;37644;8;4;10;12;5;11;6;1;2;7;3;9
8;4;10;12;5;11;6;1;7;2;3;9;8;41912
8;41912;8;4;10;12;5;11;6;1;7;2;3;9
8;4;10;12;5;6;11;1;7;2;3;9;8;32968
8;32968;8;4;10;12;5;6;11;1;7;2;3;9
8;4;10;12;5;6;11;2;7;1;3;9;8;37088
8;37088;8;4;10;12;5;6;11;2;7;1;3;9
8;4;3;12;5;6;11;2;7;1;10;9;8;35538
8;35538;8;4;3;12;5;6;11;2;7;1;10;9
8;4;7;12;5;6;11;2;3;1;10;9;8;37508
8;37508;8;4;7;12;5;6;11;2;3;1;10;9
8;7;4;12;5;6;11;2;3;1;10;9;8;59956
8;37508;8;4;7;12;5;6;11;2;3;1;10;9
8;4;5;12;7;6;11;2;3;1;10;9;8;40340
8;40340;8;4;5;12;7;6;11;2;3;1;10;9
9;4;5;12;7;6;11;2;3;1;10;8;8;31120
8;31120;9;4;5;12;7;6;11;2;3;1;10;8
9;4;5;11;7;6;12;2;3;1;10;8;8;35088
8;35088;9;4;5;11;7;6;12;2;3;1;10;8
7;4;5;11;9;6;12;2;3;1;10;8;8;36070
9;36070;7;4;5;11;9;6;12;2;3;1;10;8
7;4;5;11;9;6;2;12;3;1;10;8;9;47678
9;47678;7;4;5;11;9;6;2;12;3;1;10;8
7;4;5;11;9;6;2;8;3;1;10;12;9;38976
9;38976;7;4;5;11;9;6;2;8;3;1;10;12
7;4;5;11;12;6;2;8;3;1;10;9;9;37964
9;37964;7;4;5;11;12;6;2;8;3;1;10;9
7;4;5;11;12;6;9;8;3;1;10;2;9;34054
9;34054;7;4;5;11;12;6;9;8;3;1;10;2
5;4;7;11;12;6;9;8;3;1;10;2;9;43118
9;43118;5;4;7;11;12;6;9;8;3;1;10;2
5;4;7;11;12;6;1;8;3;9;10;2;9;43612
9;43612;5;4;7;11;12;6;1;8;3;9;10;2
5;10;7;11;12;6;1;8;3;9;4;2;9;34824
9;34824;5;10;7;11;12;6;1;8;3;9;4;2
5;10;7;11;12;1;6;8;3;9;4;2;9;32750
9;32750;5;10;7;11;12;1;6;8;3;9;4;2
5;10;7;3;12;1;6;8;11;9;4;2;9;35690
9;35690;5;10;7;3;12;1;6;8;11;9;4;2
10;5;7;3;12;1;6;8;11;9;4;2;9;46408
9;46408;10;5;7;3;12;1;6;8;11;9;4;2
10;1;7;3;12;5;6;8;11;9;4;2;9;46506
9;46506;10;1;7;3;12;5;6;8;11;9;4;2
10;1;7;3;12;11;6;8;5;9;4;2;9;45668
9;45668;10;1;7;3;12;11;6;8;5;9;4;2
10;1;7;3;12;9;6;8;5;11;4;2;9;49306
9;49306;10;1;7;3;12;9;6;8;5;11;4;2
10;1;4;3;12;9;6;8;5;11;7;2;9;39198
9;39198;10;1;4;3;12;9;6;8;5;11;7;2
10;1;4;3;12;9;6;8;5;2;7;11;9;51294
9;51294;10;1;4;3;12;9;6;8;5;2;7;11
10;2;4;3;12;9;6;8;5;1;7;11;9;37520
9;37520;10;2;4;3;12;9;6;8;5;1;7;11
10;7;4;3;12;9;6;8;5;1;2;11;9;36510
9;36510;10;7;4;3;12;9;6;8;5;1;2;11
10;5;4;3;12;9;6;8;7;1;2;11;9;41064
9;36510;10;7;4;3;12;9;6;8;5;1;2;11
2;7;4;3;12;9;6;8;5;1;10;11;9;31630
9;31630;2;7;4;3;12;9;6;8;5;1;10;11
2;4;7;3;12;9;6;8;5;1;10;11;9;38526
10;31630;2;7;4;3;12;9;6;8;5;1;10;11
2;7;4;3;10;9;6;8;5;1;12;11;10;35798
10;35798;2;7;4;3;10;9;6;8;5;1;12;11
2;7;4;3;6;9;10;8;5;1;12;11;10;38874
10;35798;2;7;4;3;10;9;6;8;5;1;12;11
2;7;4;1;10;9;6;8;5;3;12;11;10;40832
10;40832;2;7;4;1;10;9;6;8;5;3;12;11
2;7;4;1;10;9;6;11;5;3;12;8;10;40312
10;40312;2;7;4;1;10;9;6;11;5;3;12;8
2;7;4;1;10;9;6;11;8;3;12;5;10;36336
10;36336;2;7;4;1;10;9;6;11;8;3;12;5
2;7;4;1;12;9;6;11;8;3;10;5;10;31704
10;31704;2;7;4;1;12;9;6;11;8;3;10;5
2;7;4;1;12;3;6;11;8;9;10;5;10;37800
10;37800;2;7;4;1;12;3;6;11;8;9;10;5
2;7;4;1;12;3;6;11;10;9;8;5;10;37790
10;37790;2;7;4;1;12;3;6;11;10;9;8;5
2;7;4;1;12;3;8;11;10;9;6;5;10;41682
10;41682;2;7;4;1;12;3;8;11;10;9;6;5
2;7;4;1;12;11;8;3;10;9;6;5;10;45604
10;45604;2;7;4;1;12;11;8;3;10;9;6;5
2;7;4;1;12;11;8;6;10;9;3;5;10;39770
10;39770;2;7;4;1;12;11;8;6;10;9;3;5
2;7;4;1;12;11;3;6;10;9;8;5;10;35940
10;35940;2;7;4;1;12;11;3;6;10;9;8;5
2;7;4;3;12;11;1;6;10;9;8;5;10;37902
10;35940;2;7;4;1;12;11;3;6;10;9;8;5
2;7;4;5;12;11;3;6;10;9;8;1;10;38646
10;38646;2;7;4;5;12;11;3;6;10;9;8;1
2;7;4;5;12;11;3;1;10;9;8;6;10;43932
10;43932;2;7;4;5;12;11;3;1;10;9;8;6
2;7;3;5;12;11;4;1;10;9;8;6;10;45588
10;45588;2;7;3;5;12;11;4;1;10;9;8;6
2;7;3;12;5;11;4;1;10;9;8;6;10;47748
10;47748;2;7;3;12;5;11;4;1;10;9;8;6
2;7;3;12;5;11;1;4;10;9;8;6;10;40344
10;40344;2;7;3;12;5;11;1;4;10;9;8;6
2;7;11;12;5;3;1;4;10;9;8;6;10;41886
10;41886;2;7;11;12;5;3;1;4;10;9;8;6
2;7;11;12;8;3;1;4;10;9;5;6;10;41086
11;41086;2;7;11;12;8;3;1;4;10;9;5;6
2;7;11;12;5;3;1;4;10;9;8;6;11;41886
11;41886;2;7;11;12;5;3;1;4;10;9;8;6
2;7;11;12;5;3;1;4;8;9;10;6;11;41896
11;41896;2;7;11;12;5;3;1;4;8;9;10;6
2;3;11;12;5;7;1;4;8;9;10;6;11;49670
11;49670;2;3;11;12;5;7;1;4;8;9;10;6
2;3;11;12;5;7;1;4;8;10;9;6;11;54822
11;54822;2;3;11;12;5;7;1;4;8;10;9;6
2;3;11;12;5;9;1;4;8;10;7;6;11;58942
11;58942;2;3;11;12;5;9;1;4;8;10;7;6
2;3;1;12;5;9;11;4;8;10;7;6;11;56738
11;56738;2;3;1;12;5;9;11;4;8;10;7;6
2;7;1;12;5;9;11;4;8;10;3;6;11;42028
11;42028;2;7;1;12;5;9;11;4;8;10;3;6
2;7;1;12;5;9;11;4;8;3;10;6;11;36894
11;36894;2;7;1;12;5;9;11;4;8;3;10;6
3;7;1;12;5;9;11;4;8;2;10;6;11;36458
11;36458;3;7;1;12;5;9;11;4;8;2;10;6
3;2;1;12;5;9;11;4;8;7;10;6;11;44082
11;44082;3;2;1;12;5;9;11;4;8;7;10;6
3;2;1;12;5;9;4;11;8;7;10;6;11;45602
11;45602;3;2;1;12;5;9;4;11;8;7;10;6
3;2;1;7;5;9;4;11;8;12;10;6;11;33488
11;33488;3;2;1;7;5;9;4;11;8;12;10;6
3;2;1;6;5;9;4;11;8;12;10;7;11;35504
11;35504;3;2;1;6;5;9;4;11;8;12;10;7
3;2;1;6;5;9;4;11;7;12;10;8;11;38610
11;38610;3;2;1;6;5;9;4;11;7;12;10;8
3;7;1;6;5;9;4;11;2;12;10;8;11;37824
11;37824;3;7;1;6;5;9;4;11;2;12;10;8
3;10;1;6;5;9;4;11;2;12;7;8;11;42656
11;42656;3;10;1;6;5;9;4;11;2;12;7;8
3;10;11;6;5;9;4;1;2;12;7;8;11;59624
11;59624;3;10;11;6;5;9;4;1;2;12;7;8
4;10;11;6;5;9;3;1;2;12;7;8;11;60064
11;60064;4;10;11;6;5;9;3;1;2;12;7;8
4;10;3;6;5;9;11;1;2;12;7;8;11;59380
11;59380;4;10;3;6;5;9;11;1;2;12;7;8
4;7;3;6;5;9;11;1;2;12;10;8;11;54728
12;54728;4;7;3;6;5;9;11;1;2;12;10;8
4;10;3;6;5;9;11;1;2;12;7;8;12;59380
12;54728;4;7;3;6;5;9;11;1;2;12;10;8
4;7;3;6;5;1;11;9;2;12;10;8;12;38730
12;38730;4;7;3;6;5;1;11;9;2;12;10;8
4;7;3;6;5;10;11;9;2;12;1;8;12;38634
12;38634;4;7;3;6;5;10;11;9;2;12;1;8
10;7;3;6;5;4;11;9;2;12;1;8;12;34586
12;34586;10;7;3;6;5;4;11;9;2;12;1;8
10;7;3;6;5;4;11;9;8;12;1;2;12;31224
12;31224;10;7;3;6;5;4;11;9;8;12;1;2
3;7;10;6;5;4;11;9;8;12;1;2;12;41818
12;41818;3;7;10;6;5;4;11;9;8;12;1;2
3;1;10;6;5;4;11;9;8;12;7;2;12;40420
12;40420;3;1;10;6;5;4;11;9;8;12;7;2
3;1;5;6;10;4;11;9;8;12;7;2;12;40790
12;40790;3;1;5;6;10;4;11;9;8;12;7;2
3;2;5;6;10;4;11;9;8;12;7;1;12;50160
12;40790;3;1;5;6;10;4;11;9;8;12;7;2
3;10;5;6;1;4;11;9;8;12;7;2;12;45320
12;45320;3;10;5;6;1;4;11;9;8;12;7;2
3;7;5;6;1;4;11;9;8;12;10;2;12;40310
12;40310;3;7;5;6;1;4;11;9;8;12;10;2
3;7;9;6;1;4;11;5;8;12;10;2;12;51514
12;40310;3;7;5;6;1;4;11;9;8;12;10;2
3;7;5;8;1;4;11;9;6;12;10;2;12;41264
12;41264;3;7;5;8;1;4;11;9;6;12;10;2
3;7;5;8;1;4;11;9;2;12;10;6;12;40582
12;40582;3;7;5;8;1;4;11;9;2;12;10;6
3;7;11;8;1;4;5;9;2;12;10;6;12;40278
12;40278;3;7;11;8;1;4;5;9;2;12;10;6
3;10;11;8;1;4;5;9;2;12;7;6;12;40358
12;40358;3;10;11;8;1;4;5;9;2;12;7;6
3;10;11;8;1;4;7;9;2;12;5;6;12;46490
12;46490;3;10;11;8;1;4;7;9;2;12;5;6
6;10;11;8;1;4;7;9;2;12;5;3;12;47338
12;47338;6;10;11;8;1;4;7;9;2;12;5;3
6;10;11;8;3;4;7;9;2;12;5;1;12;51856
