"X1";"X48172";"X7";"X11";"X5";"X4";"X2";"X10";"X1.1";"X9";"X12";"X8";"X6";"X3"
11;10;1;3;9;12;4;6;8;7;5;2;2;60644
2;60644;11;10;1;3;9;12;4;6;8;7;5;2
11;10;1;3;9;12;4;2;8;7;5;6;2;51704
2;51704;11;10;1;3;9;12;4;2;8;7;5;6
11;10;1;3;9;12;4;2;8;7;6;5;2;46478
2;46478;11;10;1;3;9;12;4;2;8;7;6;5
11;10;1;5;9;12;4;2;8;7;6;3;2;48146
2;48146;11;10;1;5;9;12;4;2;8;7;6;3
11;3;1;5;9;12;4;2;8;7;6;10;2;37740
2;37740;11;3;1;5;9;12;4;2;8;7;6;10
11;3;1;5;9;12;4;10;8;7;6;2;2;34890
2;34890;11;3;1;5;9;12;4;10;8;7;6;2
11;3;1;5;9;12;8;10;4;7;6;2;2;32822
2;32822;11;3;1;5;9;12;8;10;4;7;6;2
11;3;1;5;9;8;12;10;4;7;6;2;2;36432
2;36432;11;3;1;5;9;8;12;10;4;7;6;2
11;3;1;5;9;10;12;8;4;7;6;2;2;49936
2;49936;11;3;1;5;9;10;12;8;4;7;6;2
11;3;1;5;9;10;12;8;2;7;6;4;2;53780
2;49936;11;3;1;5;9;10;12;8;4;7;6;2
12;3;1;5;9;10;11;8;4;7;6;2;2;52738
2;52738;12;3;1;5;9;10;11;8;4;7;6;2
12;3;1;5;2;10;11;8;4;7;6;9;2;53366
2;53366;12;3;1;5;2;10;11;8;4;7;6;9
12;3;10;5;2;1;11;8;4;7;6;9;2;52454
2;52454;12;3;10;5;2;1;11;8;4;7;6;9
12;3;10;5;2;1;11;4;8;7;6;9;2;49012
2;49012;12;3;10;5;2;1;11;4;8;7;6;9
7;3;10;5;2;1;11;4;8;12;6;9;2;50170
2;50170;7;3;10;5;2;1;11;4;8;12;6;9
7;1;10;5;2;3;11;4;8;12;6;9;2;41414
2;41414;7;1;10;5;2;3;11;4;8;12;6;9
7;1;10;8;2;3;11;4;5;12;6;9;2;45412
3;45412;7;1;10;8;2;3;11;4;5;12;6;9
7;1;10;12;2;3;11;4;5;8;6;9;3;35470
3;35470;7;1;10;12;2;3;11;4;5;8;6;9
7;1;3;12;2;10;11;4;5;8;6;9;3;28214
3;28214;7;1;3;12;2;10;11;4;5;8;6;9
7;1;3;12;2;10;11;4;5;6;8;9;3;20364
3;20364;7;1;3;12;2;10;11;4;5;6;8;9
9;1;3;12;2;10;11;4;5;6;8;7;3;37722
3;20364;7;1;3;12;2;10;11;4;5;6;8;9
7;1;3;12;9;10;11;4;5;6;8;2;3;22274
3;22274;7;1;3;12;9;10;11;4;5;6;8;2
7;1;3;8;9;10;11;4;5;6;12;2;3;27116
3;27116;7;1;3;8;9;10;11;4;5;6;12;2
7;1;3;8;9;10;11;6;5;4;12;2;3;27846
3;27846;7;1;3;8;9;10;11;6;5;4;12;2
7;1;3;8;9;10;11;5;6;4;12;2;3;38254
3;38254;7;1;3;8;9;10;11;5;6;4;12;2
7;1;3;8;9;10;2;5;6;4;12;11;3;41684
3;38254;7;1;3;8;9;10;11;5;6;4;12;2
7;1;3;8;9;10;11;5;12;4;6;2;3;38318
3;38318;7;1;3;8;9;10;11;5;12;4;6;2
7;1;3;8;9;10;11;5;12;4;2;6;3;36732
3;36732;7;1;3;8;9;10;11;5;12;4;2;6
7;12;3;8;9;10;11;5;1;4;2;6;3;53778
3;53778;7;12;3;8;9;10;11;5;1;4;2;6
6;12;3;8;9;10;11;5;1;4;2;7;3;55504
3;55504;6;12;3;8;9;10;11;5;1;4;2;7
6;12;3;8;9;10;5;11;1;4;2;7;3;49824
3;49824;6;12;3;8;9;10;5;11;1;4;2;7
6;12;4;8;9;10;5;11;1;3;2;7;3;51088
3;51088;6;12;4;8;9;10;5;11;1;3;2;7
6;12;4;8;9;5;10;11;1;3;2;7;3;47072
3;47072;6;12;4;8;9;5;10;11;1;3;2;7
6;5;4;8;9;12;10;11;1;3;2;7;3;52544
3;52544;6;5;4;8;9;12;10;11;1;3;2;7
6;5;4;2;9;12;10;11;1;3;8;7;3;52566
3;52566;6;5;4;2;9;12;10;11;1;3;8;7
6;2;4;5;9;12;10;11;1;3;8;7;3;44722
3;44722;6;2;4;5;9;12;10;11;1;3;8;7
6;2;4;5;9;12;10;11;7;3;8;1;3;47152
4;47152;6;2;4;5;9;12;10;11;7;3;8;1
6;10;4;5;9;12;2;11;7;3;8;1;4;54556
4;54556;6;10;4;5;9;12;2;11;7;3;8;1
11;10;4;5;9;12;2;6;7;3;8;1;4;62392
4;62392;11;10;4;5;9;12;2;6;7;3;8;1
11;10;6;5;9;12;2;4;7;3;8;1;4;47636
4;47636;11;10;6;5;9;12;2;4;7;3;8;1
4;10;6;5;9;12;2;11;7;3;8;1;4;53744
4;53744;4;10;6;5;9;12;2;11;7;3;8;1
4;10;3;5;9;12;2;11;7;6;8;1;4;47396
4;47396;4;10;3;5;9;12;2;11;7;6;8;1
4;10;3;2;9;12;5;11;7;6;8;1;4;41452
4;41452;4;10;3;2;9;12;5;11;7;6;8;1
4;10;3;2;9;12;6;11;7;5;8;1;4;45974
4;45974;4;10;3;2;9;12;6;11;7;5;8;1
4;10;12;2;9;3;6;11;7;5;8;1;4;38468
4;38468;4;10;12;2;9;3;6;11;7;5;8;1
4;10;12;7;9;3;6;11;2;5;8;1;4;38714
4;38714;4;10;12;7;9;3;6;11;2;5;8;1
4;10;12;7;9;11;6;3;2;5;8;1;4;42710
4;42710;4;10;12;7;9;11;6;3;2;5;8;1
4;10;12;7;9;11;5;3;2;6;8;1;4;62560
4;42710;4;10;12;7;9;11;6;3;2;5;8;1
4;10;12;5;9;11;6;3;2;7;8;1;4;50388
4;42710;4;10;12;7;9;11;6;3;2;5;8;1
4;10;12;7;11;9;6;3;2;5;8;1;4;44232
4;44232;4;10;12;7;11;9;6;3;2;5;8;1
4;10;12;7;8;9;6;3;2;5;11;1;4;41882
4;41882;4;10;12;7;8;9;6;3;2;5;11;1
1;10;12;7;8;9;6;3;2;5;11;4;4;36800
4;36800;1;10;12;7;8;9;6;3;2;5;11;4
1;10;12;7;8;9;6;3;2;5;4;11;4;27736
4;27736;1;10;12;7;8;9;6;3;2;5;4;11
1;10;12;4;8;9;6;3;2;5;7;11;4;28228
4;28228;1;10;12;4;8;9;6;3;2;5;7;11
1;10;12;4;9;8;6;3;2;5;7;11;4;23032
4;23032;1;10;12;4;9;8;6;3;2;5;7;11
1;10;12;4;9;8;3;6;2;5;7;11;4;33980
4;33980;1;10;12;4;9;8;3;6;2;5;7;11
1;10;9;4;12;8;3;6;2;5;7;11;4;35476
5;35476;1;10;9;4;12;8;3;6;2;5;7;11
1;3;9;4;12;8;10;6;2;5;7;11;5;51380
5;35476;1;10;9;4;12;8;3;6;2;5;7;11
1;10;9;4;12;8;11;6;2;5;7;3;5;34286
5;34286;1;10;9;4;12;8;11;6;2;5;7;3
6;10;9;4;12;8;11;1;2;5;7;3;5;34588
5;34588;6;10;9;4;12;8;11;1;2;5;7;3
6;10;9;4;3;8;11;1;2;5;7;12;5;44890
5;44890;6;10;9;4;3;8;11;1;2;5;7;12
6;10;9;1;3;8;11;4;2;5;7;12;5;52834
5;44890;6;10;9;4;3;8;11;1;2;5;7;12
6;2;9;4;3;8;11;1;10;5;7;12;5;55992
5;55992;6;2;9;4;3;8;11;1;10;5;7;12
6;2;9;4;3;8;11;1;12;5;7;10;5;53196
5;53196;6;2;9;4;3;8;11;1;12;5;7;10
6;2;9;4;3;8;10;1;12;5;7;11;5;53682
5;53682;6;2;9;4;3;8;10;1;12;5;7;11
8;2;9;4;3;6;10;1;12;5;7;11;5;52412
5;52412;8;2;9;4;3;6;10;1;12;5;7;11
8;2;9;4;3;6;12;1;10;5;7;11;5;49332
5;49332;8;2;9;4;3;6;12;1;10;5;7;11
8;2;11;4;3;6;12;1;10;5;7;9;5;52170
5;52170;8;2;11;4;3;6;12;1;10;5;7;9
8;2;7;4;3;6;12;1;10;5;11;9;5;56756
5;56756;8;2;7;4;3;6;12;1;10;5;11;9
8;2;7;4;12;6;3;1;10;5;11;9;5;59052
5;59052;8;2;7;4;12;6;3;1;10;5;11;9
1;2;7;4;12;6;3;8;10;5;11;9;5;47266
5;47266;1;2;7;4;12;6;3;8;10;5;11;9
1;2;3;4;12;6;7;8;10;5;11;9;5;47622
5;47622;1;2;3;4;12;6;7;8;10;5;11;9
1;10;3;4;12;6;7;8;2;5;11;9;5;44028
5;44028;1;10;3;4;12;6;7;8;2;5;11;9
1;11;3;4;12;6;7;8;2;5;10;9;5;37714
5;37714;1;11;3;4;12;6;7;8;2;5;10;9
1;2;3;4;12;6;7;8;11;5;10;9;5;47514
5;47514;1;2;3;4;12;6;7;8;11;5;10;9
1;2;3;4;8;6;7;12;11;5;10;9;5;51196
5;51196;1;2;3;4;8;6;7;12;11;5;10;9
9;2;3;4;8;6;7;12;11;5;10;1;5;51424
6;51424;9;2;3;4;8;6;7;12;11;5;10;1
1;2;3;4;8;6;7;12;11;5;10;9;6;51196
6;51196;1;2;3;4;8;6;7;12;11;5;10;9
1;2;3;4;8;6;5;12;11;7;10;9;6;38178
6;38178;1;2;3;4;8;6;5;12;11;7;10;9
1;2;3;4;8;7;5;12;11;6;10;9;6;33008
6;33008;1;2;3;4;8;7;5;12;11;6;10;9
1;2;3;4;8;7;5;12;6;11;10;9;6;29162
6;29162;1;2;3;4;8;7;5;12;6;11;10;9
1;2;3;4;8;11;5;12;6;7;10;9;6;40946
6;40946;1;2;3;4;8;11;5;12;6;7;10;9
1;2;3;4;8;10;5;12;6;7;11;9;6;31762
6;31762;1;2;3;4;8;10;5;12;6;7;11;9
1;2;3;4;6;10;5;12;8;7;11;9;6;35816
6;35816;1;2;3;4;6;10;5;12;8;7;11;9
1;2;3;4;9;10;5;12;8;7;11;6;6;40932
6;35816;1;2;3;4;6;10;5;12;8;7;11;9
1;2;3;4;6;7;5;12;8;10;11;9;6;45048
6;35816;1;2;3;4;6;10;5;12;8;7;11;9
1;2;5;4;6;10;3;12;8;7;11;9;6;36332
6;36332;1;2;5;4;6;10;3;12;8;7;11;9
1;2;10;4;6;5;3;12;8;7;11;9;6;46594
6;46594;1;2;10;4;6;5;3;12;8;7;11;9
8;2;10;4;6;5;3;12;1;7;11;9;6;55094
6;55094;8;2;10;4;6;5;3;12;1;7;11;9
8;7;10;4;6;5;3;12;1;2;11;9;6;40842
6;40842;8;7;10;4;6;5;3;12;1;2;11;9
8;7;10;1;6;5;3;12;4;2;11;9;6;41910
6;41910;8;7;10;1;6;5;3;12;4;2;11;9
8;7;3;1;6;5;10;12;4;2;11;9;6;42254
6;42254;8;7;3;1;6;5;10;12;4;2;11;9
8;7;4;1;6;5;10;12;3;2;11;9;6;40784
6;40784;8;7;4;1;6;5;10;12;3;2;11;9
8;7;4;1;6;10;5;12;3;2;11;9;6;44282
6;40784;8;7;4;1;6;5;10;12;3;2;11;9
8;7;4;1;6;12;10;5;3;2;11;9;6;57146
6;57146;8;7;4;1;6;12;10;5;3;2;11;9
8;4;7;1;6;12;10;5;3;2;11;9;6;53974
6;53974;8;4;7;1;6;12;10;5;3;2;11;9
8;4;7;9;6;12;10;5;3;2;11;1;6;54508
7;54508;8;4;7;9;6;12;10;5;3;2;11;1
8;4;7;9;6;12;10;5;3;1;11;2;7;48556
7;48556;8;4;7;9;6;12;10;5;3;1;11;2
8;4;7;9;5;12;10;6;3;1;11;2;7;51728
7;51728;8;4;7;9;5;12;10;6;3;1;11;2
8;6;7;9;5;12;10;4;3;1;11;2;7;35020
7;35020;8;6;7;9;5;12;10;4;3;1;11;2
8;6;7;9;11;12;10;4;3;1;5;2;7;31264
7;31264;8;6;7;9;11;12;10;4;3;1;5;2
8;6;7;9;11;12;10;4;3;1;2;5;7;36620
7;36620;8;6;7;9;11;12;10;4;3;1;2;5
8;6;7;9;12;11;10;4;3;1;2;5;7;36208
7;36208;8;6;7;9;12;11;10;4;3;1;2;5
6;8;7;9;12;11;10;4;3;1;2;5;7;34876
7;34876;6;8;7;9;12;11;10;4;3;1;2;5
6;8;7;9;12;3;10;4;11;1;2;5;7;44200
7;44200;6;8;7;9;12;3;10;4;11;1;2;5
6;8;7;12;9;3;10;4;11;1;2;5;7;44360
7;44360;6;8;7;12;9;3;10;4;11;1;2;5
6;8;7;12;9;11;10;4;3;1;2;5;7;35036
7;35036;6;8;7;12;9;11;10;4;3;1;2;5
6;3;7;12;9;11;10;4;8;1;2;5;7;49672
7;49672;6;3;7;12;9;11;10;4;8;1;2;5
6;3;7;2;9;11;10;4;8;1;12;5;7;50892
7;50892;6;3;7;2;9;11;10;4;8;1;12;5
6;3;7;12;9;11;10;4;8;1;2;5;7;49672
7;49672;6;3;7;12;9;11;10;4;8;1;2;5
6;9;7;12;3;11;10;4;8;1;2;5;7;41486
7;41486;6;9;7;12;3;11;10;4;8;1;2;5
6;9;2;12;3;11;10;4;8;1;7;5;7;42380
7;42380;6;9;2;12;3;11;10;4;8;1;7;5
6;9;7;12;3;11;10;4;8;1;2;5;7;41486
7;41486;6;9;7;12;3;11;10;4;8;1;2;5
6;9;7;12;10;11;3;4;8;1;2;5;7;40232
7;40232;6;9;7;12;10;11;3;4;8;1;2;5
6;9;7;12;10;11;3;4;8;2;1;5;7;41702
7;41702;6;9;7;12;10;11;3;4;8;2;1;5
6;9;7;12;10;2;3;4;8;11;1;5;7;41170
7;41170;6;9;7;12;10;2;3;4;8;11;1;5
12;9;7;6;10;2;3;4;8;11;1;5;7;41842
8;41842;12;9;7;6;10;2;3;4;8;11;1;5
12;9;7;6;10;5;3;4;8;11;1;2;8;54436
8;54436;12;9;7;6;10;5;3;4;8;11;1;2
12;9;7;6;10;8;3;4;5;11;1;2;8;50254
8;50254;12;9;7;6;10;8;3;4;5;11;1;2
12;9;7;10;6;8;3;4;5;11;1;2;8;48174
8;48174;12;9;7;10;6;8;3;4;5;11;1;2
8;9;7;10;6;12;3;4;5;11;1;2;8;47634
8;47634;8;9;7;10;6;12;3;4;5;11;1;2
8;9;10;7;6;12;3;4;5;11;1;2;8;49700
8;49700;8;9;10;7;6;12;3;4;5;11;1;2
8;9;10;7;11;12;3;4;5;6;1;2;8;33954
8;33954;8;9;10;7;11;12;3;4;5;6;1;2
8;9;11;7;10;12;3;4;5;6;1;2;8;34032
8;34032;8;9;11;7;10;12;3;4;5;6;1;2
1;9;11;7;10;12;3;4;5;6;8;2;8;36238
8;36238;1;9;11;7;10;12;3;4;5;6;8;2
1;9;11;4;10;12;3;7;5;6;8;2;8;52764
8;36238;1;9;11;7;10;12;3;4;5;6;8;2
1;8;11;7;10;12;3;4;5;6;9;2;8;39136
8;39136;1;8;11;7;10;12;3;4;5;6;9;2
4;8;11;7;10;12;3;1;5;6;9;2;8;55840
8;39136;1;8;11;7;10;12;3;4;5;6;9;2
1;8;11;7;10;4;3;12;5;6;9;2;8;34754
8;34754;1;8;11;7;10;4;3;12;5;6;9;2
1;8;11;7;10;4;3;9;5;6;12;2;8;36194
8;36194;1;8;11;7;10;4;3;9;5;6;12;2
1;12;11;7;10;4;3;9;5;6;8;2;8;52368
8;52368;1;12;11;7;10;4;3;9;5;6;8;2
1;12;11;7;5;4;3;9;10;6;8;2;8;54904
8;54904;1;12;11;7;5;4;3;9;10;6;8;2
5;12;11;7;1;4;3;9;10;6;8;2;8;50480
8;50480;5;12;11;7;1;4;3;9;10;6;8;2
5;12;11;8;1;4;3;9;10;6;7;2;8;51526
8;51526;5;12;11;8;1;4;3;9;10;6;7;2
5;12;11;3;1;4;8;9;10;6;7;2;8;48624
8;48624;5;12;11;3;1;4;8;9;10;6;7;2
5;12;9;3;1;4;8;11;10;6;7;2;8;44256
8;44256;5;12;9;3;1;4;8;11;10;6;7;2
5;12;9;4;1;3;8;11;10;6;7;2;8;44228
9;44228;5;12;9;4;1;3;8;11;10;6;7;2
5;12;9;4;1;6;8;11;10;3;7;2;9;50588
9;50588;5;12;9;4;1;6;8;11;10;3;7;2
5;12;10;4;1;6;8;11;9;3;7;2;9;50076
9;50076;5;12;10;4;1;6;8;11;9;3;7;2
5;8;10;4;1;6;12;11;9;3;7;2;9;49160
9;49160;5;8;10;4;1;6;12;11;9;3;7;2
5;10;8;4;1;6;12;11;9;3;7;2;9;44832
9;44832;5;10;8;4;1;6;12;11;9;3;7;2
5;10;8;4;1;6;7;11;9;3;12;2;9;44872
9;44872;5;10;8;4;1;6;7;11;9;3;12;2
5;10;8;4;1;6;7;11;9;3;2;12;9;44248
9;44248;5;10;8;4;1;6;7;11;9;3;2;12
5;10;8;7;1;6;4;11;9;3;2;12;9;37964
9;37964;5;10;8;7;1;6;4;11;9;3;2;12
5;1;8;7;10;6;4;11;9;3;2;12;9;45174
9;45174;5;1;8;7;10;6;4;11;9;3;2;12
5;1;8;10;7;6;4;11;9;3;2;12;9;44734
9;44734;5;1;8;10;7;6;4;11;9;3;2;12
5;1;8;12;7;6;4;11;9;3;2;10;9;47346
9;47346;5;1;8;12;7;6;4;11;9;3;2;10
5;1;7;12;8;6;4;11;9;3;2;10;9;50554
9;47346;5;1;8;12;7;6;4;11;9;3;2;10
5;1;8;12;7;3;4;11;9;6;2;10;9;33354
9;33354;5;1;8;12;7;3;4;11;9;6;2;10
9;1;8;12;7;3;4;11;5;6;2;10;9;40928
9;33354;5;1;8;12;7;3;4;11;9;6;2;10
5;8;1;12;7;3;4;11;9;6;2;10;9;30930
9;30930;5;8;1;12;7;3;4;11;9;6;2;10
5;8;1;12;7;3;9;11;4;6;2;10;9;33590
9;33590;5;8;1;12;7;3;9;11;4;6;2;10
5;8;1;12;7;6;9;11;4;3;2;10;9;42522
9;33590;5;8;1;12;7;3;9;11;4;6;2;10
5;8;1;12;7;3;11;9;4;6;2;10;9;40226
9;33590;5;8;1;12;7;3;9;11;4;6;2;10
5;8;1;12;7;3;9;6;4;11;2;10;9;35606
9;35606;5;8;1;12;7;3;9;6;4;11;2;10
5;12;1;8;7;3;9;6;4;11;2;10;9;41376
9;41376;5;12;1;8;7;3;9;6;4;11;2;10
5;12;7;8;1;3;9;6;4;11;2;10;9;43420
10;41376;5;12;1;8;7;3;9;6;4;11;2;10
5;12;3;8;7;1;9;6;4;11;2;10;10;46318
10;46318;5;12;3;8;7;1;9;6;4;11;2;10
5;12;3;8;4;1;9;6;7;11;2;10;10;53562
10;53562;5;12;3;8;4;1;9;6;7;11;2;10
5;12;3;8;1;4;9;6;7;11;2;10;10;48952
10;48952;5;12;3;8;1;4;9;6;7;11;2;10
5;3;12;8;1;4;9;6;7;11;2;10;10;23240
10;23240;5;3;12;8;1;4;9;6;7;11;2;10
1;3;12;8;5;4;9;6;7;11;2;10;10;31770
10;31770;1;3;12;8;5;4;9;6;7;11;2;10
1;3;12;4;5;8;9;6;7;11;2;10;10;39396
10;39396;1;3;12;4;5;8;9;6;7;11;2;10
1;3;12;4;2;8;9;6;7;11;5;10;10;35968
10;35968;1;3;12;4;2;8;9;6;7;11;5;10
1;3;12;4;11;8;9;6;7;2;5;10;10;46040
10;46040;1;3;12;4;11;8;9;6;7;2;5;10
3;1;12;4;11;8;9;6;7;2;5;10;10;40226
10;40226;3;1;12;4;11;8;9;6;7;2;5;10
3;1;12;4;11;8;9;6;7;5;2;10;10;40756
10;40756;3;1;12;4;11;8;9;6;7;5;2;10
3;1;12;4;5;8;9;6;7;11;2;10;10;28680
10;28680;3;1;12;4;5;8;9;6;7;11;2;10
3;1;12;4;5;8;9;6;2;11;7;10;10;28670
10;28670;3;1;12;4;5;8;9;6;2;11;7;10
3;1;6;4;5;8;9;12;2;11;7;10;10;33066
10;33066;3;1;6;4;5;8;9;12;2;11;7;10
3;1;6;4;5;8;9;12;10;11;7;2;10;32498
10;32498;3;1;6;4;5;8;9;12;10;11;7;2
3;1;6;4;5;8;11;12;10;9;7;2;10;30146
10;30146;3;1;6;4;5;8;11;12;10;9;7;2
1;3;6;4;5;8;11;12;10;9;7;2;10;39722
10;39722;1;3;6;4;5;8;11;12;10;9;7;2
1;3;6;4;11;8;5;12;10;9;7;2;10;41932
10;41932;1;3;6;4;11;8;5;12;10;9;7;2
1;3;9;4;11;8;5;12;10;6;7;2;10;44558
10;44558;1;3;9;4;11;8;5;12;10;6;7;2
1;3;9;4;11;8;10;12;5;6;7;2;10;43620
10;43620;1;3;9;4;11;8;10;12;5;6;7;2
1;3;6;4;11;8;10;12;5;9;7;2;10;41098
11;41098;1;3;6;4;11;8;10;12;5;9;7;2
1;12;6;4;11;8;10;3;5;9;7;2;11;59870
11;41098;1;3;6;4;11;8;10;12;5;9;7;2
12;3;6;4;11;8;10;1;5;9;7;2;11;52312
11;41098;1;3;6;4;11;8;10;12;5;9;7;2
4;3;6;1;11;8;10;12;5;9;7;2;11;35850
11;35850;4;3;6;1;11;8;10;12;5;9;7;2
4;3;6;1;11;8;10;12;9;5;7;2;11;49946
11;49946;4;3;6;1;11;8;10;12;9;5;7;2
4;2;6;1;11;8;10;12;9;5;7;3;11;48658
11;48658;4;2;6;1;11;8;10;12;9;5;7;3
4;2;6;8;11;1;10;12;9;5;7;3;11;41980
11;41980;4;2;6;8;11;1;10;12;9;5;7;3
4;2;6;8;11;3;10;12;9;5;7;1;11;52098
11;52098;4;2;6;8;11;3;10;12;9;5;7;1
4;2;6;10;11;3;8;12;9;5;7;1;11;52518
11;52518;4;2;6;10;11;3;8;12;9;5;7;1
4;8;6;10;11;3;2;12;9;5;7;1;11;52342
11;52342;4;8;6;10;11;3;2;12;9;5;7;1
4;8;6;10;11;3;2;12;9;7;5;1;11;43532
11;43532;4;8;6;10;11;3;2;12;9;7;5;1
4;8;6;10;11;5;2;12;9;7;3;1;11;36628
11;36628;4;8;6;10;11;5;2;12;9;7;3;1
4;8;3;10;11;5;2;12;9;7;6;1;11;36718
11;36718;4;8;3;10;11;5;2;12;9;7;6;1
4;8;11;10;3;5;2;12;9;7;6;1;11;32488
11;32488;4;8;11;10;3;5;2;12;9;7;6;1
4;8;11;10;3;5;2;6;9;7;12;1;11;42950
11;42950;4;8;11;10;3;5;2;6;9;7;12;1
5;8;11;10;3;4;2;6;9;7;12;1;11;39150
11;39150;5;8;11;10;3;4;2;6;9;7;12;1
5;9;11;10;3;4;2;6;8;7;12;1;11;49814
11;49814;5;9;11;10;3;4;2;6;8;7;12;1
5;9;11;10;3;4;2;8;6;7;12;1;11;45074
11;45074;5;9;11;10;3;4;2;8;6;7;12;1
5;9;11;10;2;4;3;8;6;7;12;1;11;50654
11;50654;5;9;11;10;2;4;3;8;6;7;12;1
5;9;10;11;2;4;3;8;6;7;12;1;11;50636
11;50636;5;9;10;11;2;4;3;8;6;7;12;1
5;9;10;12;2;4;3;8;6;7;11;1;11;51930
12;51930;5;9;10;12;2;4;3;8;6;7;11;1
5;9;10;12;7;4;3;8;6;2;11;1;12;45658
12;45658;5;9;10;12;7;4;3;8;6;2;11;1
5;9;3;12;7;4;10;8;6;2;11;1;12;47266
12;47266;5;9;3;12;7;4;10;8;6;2;11;1
12;9;3;5;7;4;10;8;6;2;11;1;12;43338
12;43338;12;9;3;5;7;4;10;8;6;2;11;1
12;9;5;3;7;4;10;8;6;2;11;1;12;39476
12;39476;12;9;5;3;7;4;10;8;6;2;11;1
12;9;5;3;7;4;10;1;6;2;11;8;12;35480
12;35480;12;9;5;3;7;4;10;1;6;2;11;8
12;9;5;4;7;3;10;1;6;2;11;8;12;42294
12;42294;12;9;5;4;7;3;10;1;6;2;11;8
12;9;5;4;10;3;7;1;6;2;11;8;12;45936
12;45936;12;9;5;4;10;3;7;1;6;2;11;8
12;9;5;4;10;7;3;1;6;2;11;8;12;40210
12;40210;12;9;5;4;10;7;3;1;6;2;11;8
12;10;5;4;9;7;3;1;6;2;11;8;12;40968
12;40968;12;10;5;4;9;7;3;1;6;2;11;8
9;10;5;4;12;7;3;1;6;2;11;8;12;34800
12;34800;9;10;5;4;12;7;3;1;6;2;11;8
5;10;9;4;12;7;3;1;6;2;11;8;12;36142
12;36142;5;10;9;4;12;7;3;1;6;2;11;8
11;10;9;4;12;7;3;1;6;2;5;8;12;42696
12;42696;11;10;9;4;12;7;3;1;6;2;5;8
11;10;2;4;12;7;3;1;6;9;5;8;12;48068
12;48068;11;10;2;4;12;7;3;1;6;9;5;8
11;10;2;4;12;1;3;7;6;9;5;8;12;40436
12;40436;11;10;2;4;12;1;3;7;6;9;5;8
11;10;1;4;12;2;3;7;6;9;5;8;12;42840
12;42840;11;10;1;4;12;2;3;7;6;9;5;8
11;10;1;8;12;2;3;7;6;9;5;4;12;39884
12;39884;11;10;1;8;12;2;3;7;6;9;5;4
11;8;1;10;12;2;3;7;6;9;5;4;12;38498
12;38498;11;8;1;10;12;2;3;7;6;9;5;4
11;8;1;10;12;2;3;4;6;9;5;7;12;39278
12;39278;11;8;1;10;12;2;3;4;6;9;5;7
11;8;1;9;12;2;3;4;6;10;5;7;12;38188
