"X1";"X56066";"X1.1";"X11";"X4";"X7";"X5";"X2";"X8";"X12";"X10";"X3";"X9";"X6"
8;11;3;5;10;1;9;4;12;2;6;7;2;29844
2;29844;8;11;3;5;10;1;9;4;12;2;6;7
8;11;3;5;9;1;10;4;12;2;6;7;2;32180
2;32180;8;11;3;5;9;1;10;4;12;2;6;7
9;11;3;5;8;1;10;4;12;2;6;7;2;38722
2;32180;8;11;3;5;9;1;10;4;12;2;6;7
8;11;3;6;9;1;10;4;12;2;5;7;2;35812
2;32180;8;11;3;5;9;1;10;4;12;2;6;7
8;11;3;5;9;1;4;10;12;2;6;7;2;33108
2;33108;8;11;3;5;9;1;4;10;12;2;6;7
8;11;3;5;9;1;10;4;12;2;6;7;2;32180
2;32180;8;11;3;5;9;1;10;4;12;2;6;7
8;11;3;5;9;1;10;4;12;6;2;7;2;32764
2;32764;8;11;3;5;9;1;10;4;12;6;2;7
8;11;3;5;9;12;10;4;1;6;2;7;2;27836
2;27836;8;11;3;5;9;12;10;4;1;6;2;7
2;11;3;5;9;12;10;4;1;6;8;7;2;41412
2;41412;2;11;3;5;9;12;10;4;1;6;8;7
2;12;3;5;9;11;10;4;1;6;8;7;2;33574
3;33574;2;12;3;5;9;11;10;4;1;6;8;7
2;12;6;5;9;11;10;4;1;3;8;7;3;31538
3;31538;2;12;6;5;9;11;10;4;1;3;8;7
2;12;6;5;9;3;10;4;1;11;8;7;3;48350
3;48350;2;12;6;5;9;3;10;4;1;11;8;7
2;12;6;9;5;3;10;4;1;11;8;7;3;50550
3;50550;2;12;6;9;5;3;10;4;1;11;8;7
11;12;6;9;5;3;10;4;1;2;8;7;3;30764
3;30764;11;12;6;9;5;3;10;4;1;2;8;7
11;6;12;9;5;3;10;4;1;2;8;7;3;37868
3;37868;11;6;12;9;5;3;10;4;1;2;8;7
11;5;12;9;6;3;10;4;1;2;8;7;3;23026
3;23026;11;5;12;9;6;3;10;4;1;2;8;7
11;5;12;9;6;2;10;4;1;3;8;7;3;36454
3;23026;11;5;12;9;6;3;10;4;1;2;8;7
11;5;6;9;12;3;10;4;1;2;8;7;3;20214
3;20214;11;5;6;9;12;3;10;4;1;2;8;7
11;5;6;9;4;3;10;12;1;2;8;7;3;25410
3;25410;11;5;6;9;4;3;10;12;1;2;8;7
11;5;6;9;4;3;10;8;1;2;12;7;3;37684
3;37684;11;5;6;9;4;3;10;8;1;2;12;7
11;5;6;9;4;2;10;8;1;3;12;7;3;51496
3;51496;11;5;6;9;4;2;10;8;1;3;12;7
11;5;6;9;4;2;8;10;1;3;12;7;3;50556
3;50556;11;5;6;9;4;2;8;10;1;3;12;7
11;5;6;9;4;2;8;12;1;3;10;7;3;45776
3;45776;11;5;6;9;4;2;8;12;1;3;10;7
11;5;6;9;4;1;8;12;2;3;10;7;3;41886
3;41886;11;5;6;9;4;1;8;12;2;3;10;7
3;5;6;9;4;1;8;12;2;11;10;7;3;33276
3;33276;3;5;6;9;4;1;8;12;2;11;10;7
3;5;6;9;11;1;8;12;2;4;10;7;3;48238
3;33276;3;5;6;9;4;1;8;12;2;11;10;7
3;5;4;9;6;1;8;12;2;11;10;7;3;39144
3;33276;3;5;6;9;4;1;8;12;2;11;10;7
3;5;6;9;4;1;10;12;2;11;8;7;3;35196
3;35196;3;5;6;9;4;1;10;12;2;11;8;7
3;5;6;9;4;8;10;12;2;11;1;7;3;27564
3;27564;3;5;6;9;4;8;10;12;2;11;1;7
3;5;6;1;4;8;10;12;2;11;9;7;3;26816
4;26816;3;5;6;1;4;8;10;12;2;11;9;7
3;5;6;1;4;8;11;12;2;10;9;7;4;33734
4;33734;3;5;6;1;4;8;11;12;2;10;9;7
12;5;6;1;4;8;11;3;2;10;9;7;4;48960
4;33734;3;5;6;1;4;8;11;12;2;10;9;7
3;5;11;1;4;8;6;12;2;10;9;7;4;32362
4;32362;3;5;11;1;4;8;6;12;2;10;9;7
3;5;11;1;4;8;6;12;9;10;2;7;4;32294
4;32294;3;5;11;1;4;8;6;12;9;10;2;7
3;5;11;1;9;8;6;12;4;10;2;7;4;36414
4;36414;3;5;11;1;9;8;6;12;4;10;2;7
3;5;11;2;9;8;6;12;4;10;1;7;4;36766
4;36766;3;5;11;2;9;8;6;12;4;10;1;7
3;1;11;2;9;8;6;12;4;10;5;7;4;49452
4;36766;3;5;11;2;9;8;6;12;4;10;1;7
3;5;9;2;11;8;6;12;4;10;1;7;4;38232
4;38232;3;5;9;2;11;8;6;12;4;10;1;7
3;5;8;2;11;9;6;12;4;10;1;7;4;48826
4;48826;3;5;8;2;11;9;6;12;4;10;1;7
8;5;3;2;11;9;6;12;4;10;1;7;4;50762
4;50762;8;5;3;2;11;9;6;12;4;10;1;7
8;5;3;2;11;9;6;12;10;4;1;7;4;52692
4;52692;8;5;3;2;11;9;6;12;10;4;1;7
4;5;3;2;11;9;6;12;10;8;1;7;4;67670
4;67670;4;5;3;2;11;9;6;12;10;8;1;7
5;4;3;2;11;9;6;12;10;8;1;7;4;57698
4;57698;5;4;3;2;11;9;6;12;10;8;1;7
5;4;3;2;8;9;6;12;10;11;1;7;4;45860
4;45860;5;4;3;2;8;9;6;12;10;11;1;7
5;4;3;2;8;11;6;12;10;9;1;7;4;52654
4;52654;5;4;3;2;8;11;6;12;10;9;1;7
5;4;3;2;8;11;1;12;10;9;6;7;4;52564
4;52564;5;4;3;2;8;11;1;12;10;9;6;7
5;11;3;2;8;4;1;12;10;9;6;7;4;36680
4;36680;5;11;3;2;8;4;1;12;10;9;6;7
5;11;10;2;8;4;1;12;3;9;6;7;4;38052
4;38052;5;11;10;2;8;4;1;12;3;9;6;7
5;11;10;7;8;4;1;12;3;9;6;2;4;34142
4;34142;5;11;10;7;8;4;1;12;3;9;6;2
5;11;10;7;8;4;1;12;9;3;6;2;4;39324
5;39324;5;11;10;7;8;4;1;12;9;3;6;2
5;11;10;7;8;2;1;12;9;3;6;4;5;37408
5;37408;5;11;10;7;8;2;1;12;9;3;6;4
5;11;10;7;8;2;1;12;9;6;3;4;5;32972
5;32972;5;11;10;7;8;2;1;12;9;6;3;4
5;11;10;7;8;12;1;2;9;6;3;4;5;25496
5;25496;5;11;10;7;8;12;1;2;9;6;3;4
5;8;10;7;11;12;1;2;9;6;3;4;5;38664
5;25496;5;11;10;7;8;12;1;2;9;6;3;4
5;8;10;7;11;12;1;2;9;6;3;4;5;38664
5;38664;5;8;10;7;11;12;1;2;9;6;3;4
5;2;10;7;11;12;1;8;9;6;3;4;5;40300
5;40300;5;2;10;7;11;12;1;8;9;6;3;4
5;2;10;7;11;12;1;8;4;6;3;9;5;39544
5;39544;5;2;10;7;11;12;1;8;4;6;3;9
5;8;10;7;11;12;1;2;4;6;3;9;5;37908
5;37908;5;8;10;7;11;12;1;2;4;6;3;9
5;8;11;7;10;12;1;2;4;6;3;9;5;41262
5;41262;5;8;11;7;10;12;1;2;4;6;3;9
5;4;11;7;10;12;1;2;8;6;3;9;5;56262
5;56262;5;4;11;7;10;12;1;2;8;6;3;9
5;12;11;7;10;4;1;2;8;6;3;9;5;53122
5;53122;5;12;11;7;10;4;1;2;8;6;3;9
5;12;11;7;10;9;1;2;8;6;3;4;5;42054
5;42054;5;12;11;7;10;9;1;2;8;6;3;4
5;12;11;1;10;9;7;2;8;6;3;4;5;45058
5;45058;5;12;11;1;10;9;7;2;8;6;3;4
5;12;1;11;10;9;7;2;8;6;3;4;5;39834
5;39834;5;12;1;11;10;9;7;2;8;6;3;4
5;12;1;11;4;9;7;2;8;6;3;10;5;49564
5;39834;5;12;1;11;10;9;7;2;8;6;3;4
12;5;1;11;10;9;7;2;8;6;3;4;5;54740
5;54740;12;5;1;11;10;9;7;2;8;6;3;4
12;8;1;11;10;9;7;2;5;6;3;4;5;46644
5;46644;12;8;1;11;10;9;7;2;5;6;3;4
12;8;7;11;10;9;1;2;5;6;3;4;5;45292
5;45292;12;8;7;11;10;9;1;2;5;6;3;4
12;8;7;6;10;9;1;2;5;11;3;4;5;54204
5;54204;12;8;7;6;10;9;1;2;5;11;3;4
12;5;7;6;10;9;1;2;8;11;3;4;5;62300
6;62300;12;5;7;6;10;9;1;2;8;11;3;4
12;5;7;6;10;9;2;1;8;11;3;4;6;56384
6;56384;12;5;7;6;10;9;2;1;8;11;3;4
12;5;7;6;10;9;2;11;8;1;3;4;6;54780
6;54780;12;5;7;6;10;9;2;11;8;1;3;4
12;5;7;6;10;9;1;11;8;2;3;4;6;60690
6;60690;12;5;7;6;10;9;1;11;8;2;3;4
12;1;7;6;10;9;5;11;8;2;3;4;6;64430
6;64430;12;1;7;6;10;9;5;11;8;2;3;4
12;1;7;6;10;4;5;11;8;2;3;9;6;55094
6;55094;12;1;7;6;10;4;5;11;8;2;3;9
12;1;4;6;10;7;5;11;8;2;3;9;6;58108
6;58108;12;1;4;6;10;7;5;11;8;2;3;9
12;1;4;6;5;7;10;11;8;2;3;9;6;54908
6;54908;12;1;4;6;5;7;10;11;8;2;3;9
12;1;11;6;5;7;10;4;8;2;3;9;6;46264
6;46264;12;1;11;6;5;7;10;4;8;2;3;9
12;9;11;6;5;7;10;4;8;2;3;1;6;39754
6;39754;12;9;11;6;5;7;10;4;8;2;3;1
12;9;10;6;5;7;11;4;8;2;3;1;6;40474
6;40474;12;9;10;6;5;7;11;4;8;2;3;1
12;9;10;6;5;7;11;4;1;2;3;8;6;42738
6;42738;12;9;10;6;5;7;11;4;1;2;3;8
12;9;10;6;7;5;11;4;1;2;3;8;6;46700
6;46700;12;9;10;6;7;5;11;4;1;2;3;8
12;9;10;6;7;5;11;3;1;2;4;8;6;52788
6;52788;12;9;10;6;7;5;11;3;1;2;4;8
4;9;10;6;7;5;11;3;1;2;12;8;6;56512
6;56512;4;9;10;6;7;5;11;3;1;2;12;8
4;9;10;6;7;5;11;3;2;1;12;8;6;46248
6;46248;4;9;10;6;7;5;11;3;2;1;12;8
4;9;10;6;7;5;1;3;2;11;12;8;6;42086
6;42086;4;9;10;6;7;5;1;3;2;11;12;8
4;9;10;6;7;2;1;3;5;11;12;8;6;37190
6;37190;4;9;10;6;7;2;1;3;5;11;12;8
4;9;10;6;3;2;1;7;5;11;12;8;6;33824
6;33824;4;9;10;6;3;2;1;7;5;11;12;8
4;9;10;6;11;2;1;7;5;3;12;8;6;42024
6;42024;4;9;10;6;11;2;1;7;5;3;12;8
4;9;10;6;11;1;2;7;5;3;12;8;6;51110
7;51110;4;9;10;6;11;1;2;7;5;3;12;8
4;9;2;6;11;1;10;7;5;3;12;8;7;51458
7;51458;4;9;2;6;11;1;10;7;5;3;12;8
10;9;2;6;11;1;4;7;5;3;12;8;7;58134
7;58134;10;9;2;6;11;1;4;7;5;3;12;8
10;9;2;6;11;1;4;7;8;3;12;5;7;54172
7;54172;10;9;2;6;11;1;4;7;8;3;12;5
10;4;2;6;11;1;9;7;8;3;12;5;7;41964
7;41964;10;4;2;6;11;1;9;7;8;3;12;5
10;4;2;6;11;1;9;8;7;3;12;5;7;42492
7;42492;10;4;2;6;11;1;9;8;7;3;12;5
10;4;2;6;11;3;9;8;7;1;12;5;7;39192
7;39192;10;4;2;6;11;3;9;8;7;1;12;5
10;4;2;6;3;11;9;8;7;1;12;5;7;46686
7;46686;10;4;2;6;3;11;9;8;7;1;12;5
10;2;4;6;3;11;9;8;7;1;12;5;7;46870
7;46870;10;2;4;6;3;11;9;8;7;1;12;5
10;2;4;6;3;11;9;8;12;1;7;5;7;46794
7;46794;10;2;4;6;3;11;9;8;12;1;7;5
4;2;10;6;3;11;9;8;12;1;7;5;7;40310
7;40310;4;2;10;6;3;11;9;8;12;1;7;5
4;2;10;6;3;11;8;9;12;1;7;5;7;47910
7;47910;4;2;10;6;3;11;8;9;12;1;7;5
4;7;10;6;3;11;8;9;12;1;2;5;7;45784
7;45784;4;7;10;6;3;11;8;9;12;1;2;5
4;7;10;6;3;11;8;1;12;9;2;5;7;45538
7;45538;4;7;10;6;3;11;8;1;12;9;2;5
4;7;10;6;3;11;8;1;2;9;12;5;7;45660
7;45660;4;7;10;6;3;11;8;1;2;9;12;5
4;7;5;6;3;11;8;1;2;9;12;10;7;47900
7;47900;4;7;5;6;3;11;8;1;2;9;12;10
4;7;5;6;3;11;8;2;1;9;12;10;7;43800
7;43800;4;7;5;6;3;11;8;2;1;9;12;10
4;7;5;8;3;11;6;2;1;9;12;10;7;46908
7;46908;4;7;5;8;3;11;6;2;1;9;12;10
4;3;5;8;7;11;6;2;1;9;12;10;7;44206
7;44206;4;3;5;8;7;11;6;2;1;9;12;10
10;3;5;8;7;11;6;2;1;9;12;4;7;43570
7;43570;10;3;5;8;7;11;6;2;1;9;12;4
10;3;1;8;7;11;6;2;5;9;12;4;7;41094
8;41094;10;3;1;8;7;11;6;2;5;9;12;4
10;8;1;3;7;11;6;2;5;9;12;4;8;27664
8;27664;10;8;1;3;7;11;6;2;5;9;12;4
5;8;1;3;7;11;6;2;10;9;12;4;8;29412
8;29412;5;8;1;3;7;11;6;2;10;9;12;4
5;6;1;3;7;11;8;2;10;9;12;4;8;31096
8;31096;5;6;1;3;7;11;8;2;10;9;12;4
5;6;1;3;7;2;8;11;10;9;12;4;8;42340
8;42340;5;6;1;3;7;2;8;11;10;9;12;4
5;6;1;3;7;2;4;11;10;9;12;8;8;42442
8;42442;5;6;1;3;7;2;4;11;10;9;12;8
5;6;1;3;7;2;9;11;10;4;12;8;8;50470
8;50470;5;6;1;3;7;2;9;11;10;4;12;8
5;6;1;3;7;2;9;11;10;8;12;4;8;40294
8;40294;5;6;1;3;7;2;9;11;10;8;12;4
5;6;1;3;7;2;9;8;10;11;12;4;8;41982
8;41982;5;6;1;3;7;2;9;8;10;11;12;4
5;6;1;3;7;2;9;8;10;12;11;4;8;54792
8;54792;5;6;1;3;7;2;9;8;10;12;11;4
5;6;4;3;7;2;9;8;10;12;11;1;8;54220
8;54220;5;6;4;3;7;2;9;8;10;12;11;1
5;6;4;3;12;2;9;8;10;7;11;1;8;54538
8;54538;5;6;4;3;12;2;9;8;10;7;11;1
5;6;4;7;12;2;9;8;10;3;11;1;8;54374
8;54374;5;6;4;7;12;2;9;8;10;3;11;1
4;6;5;7;12;2;9;8;10;3;11;1;8;49350
8;49350;4;6;5;7;12;2;9;8;10;3;11;1
4;6;5;7;12;2;3;8;10;9;11;1;8;43544
8;43544;4;6;5;7;12;2;3;8;10;9;11;1
4;6;8;7;12;2;3;5;10;9;11;1;8;51540
8;51540;4;6;8;7;12;2;3;5;10;9;11;1
5;6;8;7;12;2;3;4;10;9;11;1;8;50884
8;50884;5;6;8;7;12;2;3;4;10;9;11;1
5;6;8;12;7;2;3;4;10;9;11;1;8;48044
8;48044;5;6;8;12;7;2;3;4;10;9;11;1
5;6;10;12;7;2;3;4;8;9;11;1;8;44658
8;44658;5;6;10;12;7;2;3;4;8;9;11;1
7;6;10;12;5;2;3;4;8;9;11;1;8;48524
8;44658;5;6;10;12;7;2;3;4;8;9;11;1
5;6;10;12;7;2;8;4;3;9;11;1;8;44362
9;44362;5;6;10;12;7;2;8;4;3;9;11;1
5;8;10;12;7;2;6;4;3;9;11;1;9;43766
9;43766;5;8;10;12;7;2;6;4;3;9;11;1
9;8;10;12;7;2;6;4;3;5;11;1;9;57300
9;57300;9;8;10;12;7;2;6;4;3;5;11;1
9;8;10;12;7;2;6;11;3;5;4;1;9;39194
9;39194;9;8;10;12;7;2;6;11;3;5;4;1
9;8;10;12;7;6;2;11;3;5;4;1;9;34674
9;34674;9;8;10;12;7;6;2;11;3;5;4;1
6;8;10;12;7;9;2;11;3;5;4;1;9;39754
9;39754;6;8;10;12;7;9;2;11;3;5;4;1
6;8;10;12;7;9;2;11;4;5;3;1;9;39690
9;39690;6;8;10;12;7;9;2;11;4;5;3;1
6;8;10;12;7;9;11;2;4;5;3;1;9;56530
9;56530;6;8;10;12;7;9;11;2;4;5;3;1
6;8;7;12;10;9;11;2;4;5;3;1;9;52582
9;52582;6;8;7;12;10;9;11;2;4;5;3;1
6;8;12;7;10;9;11;2;4;5;3;1;9;52410
9;52410;6;8;12;7;10;9;11;2;4;5;3;1
6;8;3;7;10;9;11;2;4;5;12;1;9;60438
9;60438;6;8;3;7;10;9;11;2;4;5;12;1
6;8;3;7;10;9;11;2;4;1;12;5;9;50070
9;50070;6;8;3;7;10;9;11;2;4;1;12;5
12;8;3;7;10;9;11;2;4;1;6;5;9;49694
9;49694;12;8;3;7;10;9;11;2;4;1;6;5
12;8;5;7;10;9;11;2;4;1;6;3;9;47580
9;47580;12;8;5;7;10;9;11;2;4;1;6;3
12;8;5;10;7;9;11;2;4;1;6;3;9;45620
9;45620;12;8;5;10;7;9;11;2;4;1;6;3
12;4;5;10;7;9;11;2;8;1;6;3;9;47796
9;47796;12;4;5;10;7;9;11;2;8;1;6;3
12;4;5;10;7;9;11;3;8;1;6;2;9;47360
9;47360;12;4;5;10;7;9;11;3;8;1;6;2
12;10;5;4;7;9;11;3;8;1;6;2;9;52246
9;52246;12;10;5;4;7;9;11;3;8;1;6;2
12;10;5;4;7;9;11;8;3;1;6;2;9;51500
9;51500;12;10;5;4;7;9;11;8;3;1;6;2
12;10;5;4;7;9;11;3;8;1;6;2;9;52246
9;52246;12;10;5;4;7;9;11;3;8;1;6;2
5;10;12;4;7;9;11;3;8;1;6;2;9;39634
10;39634;5;10;12;4;7;9;11;3;8;1;6;2
4;10;12;5;7;9;11;3;8;1;6;2;10;49100
10;49100;4;10;12;5;7;9;11;3;8;1;6;2
4;10;12;2;7;9;11;3;8;1;6;5;10;48134
10;48134;4;10;12;2;7;9;11;3;8;1;6;5
4;10;12;2;7;6;11;3;8;1;9;5;10;45758
10;45758;4;10;12;2;7;6;11;3;8;1;9;5
4;10;12;5;7;6;11;3;8;1;9;2;10;46724
10;46724;4;10;12;5;7;6;11;3;8;1;9;2
4;10;12;5;7;6;9;3;8;1;11;2;10;45822
10;45822;4;10;12;5;7;6;9;3;8;1;11;2
11;10;12;5;7;6;9;3;8;1;4;2;10;46704
10;46704;11;10;12;5;7;6;9;3;8;1;4;2
1;10;12;5;7;6;9;3;8;11;4;2;10;40328
10;40328;1;10;12;5;7;6;9;3;8;11;4;2
1;10;12;5;7;6;9;3;8;4;11;2;10;29286
10;29286;1;10;12;5;7;6;9;3;8;4;11;2
1;10;12;5;3;6;9;7;8;4;11;2;10;37124
10;37124;1;10;12;5;3;6;9;7;8;4;11;2
1;10;12;5;3;6;7;9;8;4;11;2;10;35476
10;35476;1;10;12;5;3;6;7;9;8;4;11;2
1;10;8;5;3;6;7;9;12;4;11;2;10;37132
10;37132;1;10;8;5;3;6;7;9;12;4;11;2
1;10;8;5;7;6;3;9;12;4;11;2;10;32378
10;32378;1;10;8;5;7;6;3;9;12;4;11;2
1;10;8;5;11;6;3;9;12;4;7;2;10;36662
10;36662;1;10;8;5;11;6;3;9;12;4;7;2
1;10;8;5;3;6;11;9;12;4;7;2;10;34698
10;34698;1;10;8;5;3;6;11;9;12;4;7;2
1;9;8;5;3;6;11;10;12;4;7;2;10;44130
10;44130;1;9;8;5;3;6;11;10;12;4;7;2
1;9;8;10;3;6;11;5;12;4;7;2;10;51382
10;51382;1;9;8;10;3;6;11;5;12;4;7;2
4;9;8;10;3;6;11;5;12;1;7;2;10;36076
10;36076;4;9;8;10;3;6;11;5;12;1;7;2
4;9;8;10;2;6;11;5;12;1;7;3;10;38612
10;38612;4;9;8;10;2;6;11;5;12;1;7;3
4;9;8;2;10;6;11;5;12;1;7;3;10;39132
10;38612;4;9;8;10;2;6;11;5;12;1;7;3
9;4;8;10;2;6;11;5;12;1;7;3;10;34852
11;34852;9;4;8;10;2;6;11;5;12;1;7;3
9;11;8;10;2;6;4;5;12;1;7;3;11;34400
11;34400;9;11;8;10;2;6;4;5;12;1;7;3
6;11;8;10;2;9;4;5;12;1;7;3;11;35980
11;35980;6;11;8;10;2;9;4;5;12;1;7;3
6;11;8;10;12;9;4;5;2;1;7;3;11;33514
11;33514;6;11;8;10;12;9;4;5;2;1;7;3
6;11;8;10;12;9;4;5;1;2;7;3;11;39742
11;33514;6;11;8;10;12;9;4;5;2;1;7;3
6;11;8;10;12;9;1;5;2;4;7;3;11;37288
11;37288;6;11;8;10;12;9;1;5;2;4;7;3
6;11;8;3;12;9;1;5;2;4;7;10;11;41264
11;41264;6;11;8;3;12;9;1;5;2;4;7;10
6;11;8;3;12;9;2;5;1;4;7;10;11;42422
11;42422;6;11;8;3;12;9;2;5;1;4;7;10
6;11;8;3;12;10;2;5;1;4;7;9;11;46940
11;46940;6;11;8;3;12;10;2;5;1;4;7;9
6;8;11;3;12;10;2;5;1;4;7;9;11;44816
11;44816;6;8;11;3;12;10;2;5;1;4;7;9
11;8;6;3;12;10;2;5;1;4;7;9;11;35058
11;35058;11;8;6;3;12;10;2;5;1;4;7;9
11;8;6;3;12;10;2;9;1;4;7;5;11;27618
11;27618;11;8;6;3;12;10;2;9;1;4;7;5
11;8;6;3;1;10;2;9;12;4;7;5;11;31788
11;31788;11;8;6;3;1;10;2;9;12;4;7;5
11;8;6;3;1;10;7;9;12;4;2;5;11;33706
11;33706;11;8;6;3;1;10;7;9;12;4;2;5
11;3;6;8;1;10;7;9;12;4;2;5;11;47556
11;33706;11;8;6;3;1;10;7;9;12;4;2;5
11;8;6;3;1;10;7;4;12;9;2;5;11;31616
11;31616;11;8;6;3;1;10;7;4;12;9;2;5
12;8;6;3;1;10;7;4;11;9;2;5;11;51086
11;31616;11;8;6;3;1;10;7;4;12;9;2;5
11;2;6;3;1;10;7;4;12;9;8;5;11;51320
11;51320;11;2;6;3;1;10;7;4;12;9;8;5
4;2;6;3;1;10;7;11;12;9;8;5;11;40402
11;40402;4;2;6;3;1;10;7;11;12;9;8;5
4;2;8;3;1;10;7;11;12;9;6;5;11;38098
11;38098;4;2;8;3;1;10;7;11;12;9;6;5
4;2;8;5;1;10;7;11;12;9;6;3;11;40892
12;40892;4;2;8;5;1;10;7;11;12;9;6;3
4;2;8;5;1;3;7;11;12;9;6;10;12;45580
12;45580;4;2;8;5;1;3;7;11;12;9;6;10
4;2;8;5;1;3;12;11;7;9;6;10;12;49010
12;49010;4;2;8;5;1;3;12;11;7;9;6;10
5;2;8;4;1;3;12;11;7;9;6;10;12;61528
12;49010;4;2;8;5;1;3;12;11;7;9;6;10
11;2;8;5;1;3;12;4;7;9;6;10;12;54518
12;54518;11;2;8;5;1;3;12;4;7;9;6;10
11;2;8;5;1;3;10;4;7;9;6;12;12;48688
12;48688;11;2;8;5;1;3;10;4;7;9;6;12
11;2;8;5;1;4;10;3;7;9;6;12;12;48952
12;48952;11;2;8;5;1;4;10;3;7;9;6;12
11;2;8;5;9;4;10;3;7;1;6;12;12;50058
12;50058;11;2;8;5;9;4;10;3;7;1;6;12
3;2;8;5;9;4;10;11;7;1;6;12;12;49640
12;49640;3;2;8;5;9;4;10;11;7;1;6;12
1;2;8;5;9;4;10;11;7;3;6;12;12;44622
12;44622;1;2;8;5;9;4;10;11;7;3;6;12
4;2;8;5;9;1;10;11;7;3;6;12;12;42616
12;42616;4;2;8;5;9;1;10;11;7;3;6;12
6;2;8;5;9;1;10;11;7;3;4;12;12;42908
12;42908;6;2;8;5;9;1;10;11;7;3;4;12
6;2;5;8;9;1;10;11;7;3;4;12;12;42562
12;42562;6;2;5;8;9;1;10;11;7;3;4;12
6;2;5;8;9;1;10;11;4;3;7;12;12;42596
12;42596;6;2;5;8;9;1;10;11;4;3;7;12
3;2;5;8;9;1;10;11;4;6;7;12;12;34874
12;34874;3;2;5;8;9;1;10;11;4;6;7;12
3;5;2;8;9;1;10;11;4;6;7;12;12;32666
12;32666;3;5;2;8;9;1;10;11;4;6;7;12
3;5;2;6;9;1;10;11;4;8;7;12;12;40376
12;40376;3;5;2;6;9;1;10;11;4;8;7;12
3;5;2;6;9;11;10;1;4;8;7;12;12;33228
12;33228;3;5;2;6;9;11;10;1;4;8;7;12
3;5;2;1;9;11;10;6;4;8;7;12;12;35986
12;35986;3;5;2;1;9;11;10;6;4;8;7;12
3;5;2;1;9;6;10;11;4;8;7;12;12;39250
