"X8";"X4";"X3";"X10";"X7";"X1";"X9";"X5";"X2";"X11";"X6";"X12";"generation"
8;1;12;3;4;7;2;11;5;6;9;10;1
1;5;12;4;6;8;2;11;3;7;10;9;1
7;11;12;5;6;8;10;1;3;4;9;2;1
8;1;12;4;6;7;2;11;5;3;9;10;1
1;5;12;4;6;7;2;11;3;8;10;9;1
8;1;12;3;10;7;2;11;5;6;9;4;1
8;1;12;3;4;7;2;11;5;6;9;10;1
11;5;12;4;6;8;10;1;3;7;2;9;1
11;5;12;4;1;8;10;6;3;7;2;9;1
1;6;12;3;4;7;2;11;5;8;10;9;1
7;11;12;3;6;8;10;1;5;4;9;2;1
11;5;6;4;12;8;10;1;3;7;2;9;1
11;5;12;4;6;8;10;1;3;7;2;9;1
11;5;12;4;7;8;2;1;3;6;9;10;1
8;11;12;5;4;7;10;1;3;6;9;2;1
4;12;11;10;9;1;7;5;2;3;6;8;1
4;12;11;10;9;7;6;3;1;5;8;2;1
8;1;12;3;4;7;2;11;5;6;9;10;1
8;1;12;3;4;7;2;11;5;6;9;10;1
8;4;3;10;7;9;1;5;2;11;6;12;1
4;1;3;10;7;9;8;5;2;11;6;12;1
8;1;12;3;4;7;2;11;5;6;9;10;1
8;1;12;3;4;7;2;11;5;6;9;10;1
8;1;12;3;4;7;2;11;5;6;9;10;1
8;9;12;3;4;7;2;11;5;6;1;10;1
4;12;11;10;5;9;1;6;3;7;2;8;1
11;5;12;4;7;9;6;3;1;10;2;8;1
8;9;12;3;4;1;7;5;2;11;6;10;1
8;4;3;10;11;1;7;5;2;6;9;12;1
8;9;10;3;4;7;6;11;5;2;1;12;1
8;9;12;3;4;1;7;5;2;11;6;10;1
4;8;3;10;9;1;7;5;2;11;6;12;1
5;4;9;11;6;8;10;1;3;7;2;12;1
11;3;8;12;5;1;10;4;6;7;2;9;1
9;2;7;12;4;8;10;5;6;11;3;1;1
7;9;10;3;1;6;2;5;12;8;4;11;1
11;4;7;3;1;8;2;12;5;6;9;10;1
10;5;12;4;6;8;7;3;1;11;9;2;1
4;12;11;10;7;9;6;1;3;5;2;8;1
4;8;3;10;9;1;7;5;2;11;12;6;1
5;7;12;4;6;8;10;1;3;2;9;11;1
8;4;3;10;7;1;9;5;2;11;6;12;2
8;4;3;10;7;1;9;5;2;11;6;12;2
8;4;3;10;7;1;9;5;2;11;6;12;2
8;4;3;10;7;1;9;5;2;11;6;12;2
6;10;7;2;11;5;9;4;1;8;12;3;2
6;1;7;2;11;5;12;4;9;8;10;3;2
1;10;2;7;11;5;4;6;3;8;9;12;2
1;10;7;2;5;11;12;4;6;8;9;3;2
6;3;11;10;7;1;2;4;12;8;5;9;2
8;4;11;10;7;1;3;5;9;2;6;12;2
1;10;7;2;11;5;6;4;12;8;9;3;2
1;10;2;7;11;5;12;4;6;8;9;3;2
6;3;4;2;7;5;9;8;10;11;1;12;2
6;3;11;10;7;5;9;4;2;8;1;12;2
6;10;3;5;7;1;4;11;9;8;2;12;2
8;2;5;10;6;1;4;3;9;11;7;12;2
7;3;5;2;11;4;6;1;12;8;10;9;2
1;10;5;2;6;11;7;8;9;4;12;3;2
6;3;5;2;7;11;4;10;9;8;1;12;2
7;3;5;2;6;11;1;4;9;8;10;12;2
8;4;1;2;6;11;10;5;9;3;7;12;2
6;11;3;9;7;1;10;5;2;8;4;12;2
8;2;3;10;7;1;5;4;9;6;12;11;2
6;10;7;2;8;5;9;12;4;11;1;3;2
7;3;5;2;6;11;4;1;9;8;10;12;2
8;4;3;10;7;1;9;11;2;5;6;12;2
8;4;1;10;7;11;9;5;2;3;6;12;2
7;11;3;2;6;1;10;5;9;8;4;12;2
6;10;7;2;11;5;12;4;9;8;1;3;2
11;10;5;2;6;7;12;4;9;8;1;3;2
8;4;11;2;7;5;10;1;9;3;6;12;2
12;4;11;2;7;5;10;3;9;8;6;1;2
6;12;7;10;11;5;2;4;9;8;1;3;2
6;10;7;5;11;2;12;4;9;8;1;3;2
7;3;6;2;11;5;1;4;9;8;10;12;2
11;3;7;2;6;5;4;1;9;8;10;12;2
7;3;5;2;6;11;4;1;9;8;10;12;2
7;3;5;2;6;11;4;1;9;8;10;12;2
8;4;3;10;7;1;9;5;2;11;6;12;2
8;4;3;10;7;1;9;5;2;11;6;12;2
8;4;3;10;7;1;2;11;9;5;6;12;2
8;4;3;10;7;1;2;5;9;11;6;12;2
7;3;5;2;6;11;4;1;9;8;10;12;2
7;3;5;2;6;11;4;1;9;8;10;12;2
7;3;5;2;6;11;8;4;9;1;10;12;2
8;4;1;10;2;7;3;5;9;11;6;12;2
7;4;5;2;6;11;12;3;9;1;10;8;2
8;3;5;10;2;11;4;1;9;7;6;12;2
7;3;6;2;11;1;10;5;9;8;4;12;2
6;10;7;2;11;5;12;4;9;8;1;3;2
7;3;2;5;6;11;4;1;9;8;10;12;2
7;3;5;2;6;11;4;1;9;8;10;12;2
6;4;7;2;11;5;10;1;9;3;8;12;2
6;10;3;12;7;5;9;4;2;8;1;11;2
7;4;5;2;10;11;3;1;9;8;6;12;2
7;4;5;2;8;11;9;3;10;1;6;12;2
1;10;8;11;7;5;6;12;2;4;9;3;2
8;4;2;10;11;1;9;5;3;7;6;12;2
7;4;12;2;8;1;9;5;10;11;6;3;2
7;5;3;2;6;1;4;11;9;8;10;12;2
8;4;3;10;7;1;9;5;2;11;6;12;2
8;4;3;10;7;1;9;5;2;11;12;6;2
8;11;3;10;7;1;9;5;2;6;4;12;2
8;4;1;10;7;11;9;5;2;3;6;12;2
7;3;5;4;6;11;9;1;2;8;10;12;2
7;3;4;6;8;1;9;5;2;11;10;12;2
8;4;3;10;7;1;2;11;9;5;6;12;2
8;4;11;2;7;5;9;1;10;3;6;12;2
6;3;5;4;7;11;9;1;2;8;10;12;2
8;4;3;2;7;11;9;5;10;1;12;6;2
6;11;3;2;7;1;10;4;9;8;5;12;2
11;5;3;10;7;1;9;4;2;8;6;12;2
6;10;7;2;11;5;12;4;1;8;9;3;2
6;10;7;2;11;5;12;4;9;8;1;3;2
8;5;3;10;4;1;2;11;9;7;6;12;2
7;4;5;1;6;11;10;3;9;2;8;12;2
7;3;5;2;8;11;9;4;6;1;10;12;2
6;5;3;10;9;1;7;11;2;8;4;12;2
8;4;3;10;7;1;9;5;2;11;6;12;2
8;4;3;1;7;10;9;5;2;11;12;6;2
7;4;3;2;8;1;9;5;10;11;6;12;2
6;5;3;2;7;11;4;1;9;8;10;12;2
1;3;11;7;6;5;4;2;9;8;10;12;2
4;3;2;7;11;5;6;1;10;8;9;12;2
6;4;7;2;11;5;12;10;9;8;1;3;2
6;10;7;3;11;5;12;4;9;8;1;2;2
7;3;1;2;6;11;4;5;9;8;10;12;2
7;3;5;2;6;11;4;1;9;8;10;12;2
7;3;4;2;8;1;9;5;6;11;10;12;2
8;4;3;10;7;1;5;11;2;9;6;12;2
6;3;2;11;7;5;10;4;9;8;1;12;2
6;12;11;2;7;5;10;4;9;8;1;3;2
6;3;11;2;7;5;10;1;9;8;4;12;2
7;3;5;2;6;11;1;4;9;8;10;12;2
7;3;8;2;6;11;10;4;9;5;1;12;2
6;11;3;2;7;5;4;10;9;8;1;12;2
7;3;5;2;8;11;9;1;6;4;10;12;2
8;4;1;10;2;11;3;5;9;7;6;12;2
7;4;5;2;11;6;12;3;9;1;10;8;2
8;4;5;2;6;11;3;1;9;7;12;10;2
8;4;3;10;7;1;9;5;2;11;6;12;3
8;4;3;10;7;1;9;5;2;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;11;3;10;7;1;9;2;5;4;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;5;2;11;6;12;3
8;4;3;10;6;1;9;2;7;5;11;12;3
8;4;10;7;11;12;9;2;1;5;6;3;3
8;4;10;1;11;12;9;2;7;5;6;3;3
8;4;3;1;6;10;9;2;7;5;11;12;3
8;4;3;10;7;1;9;5;2;11;6;12;3
8;4;3;10;7;1;9;5;2;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;12;10;1;6;4;9;2;7;5;11;3;3
8;12;3;10;7;4;9;2;5;11;6;1;3
8;4;3;10;7;1;9;2;5;11;6;12;3
11;4;3;10;7;1;9;2;5;8;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;5;1;9;2;7;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;12;6;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;3;4;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;1;2;11;6;12;3
8;4;3;10;7;2;9;5;1;11;6;12;3
8;12;3;10;7;4;9;2;1;11;5;6;3
8;4;3;10;1;11;9;2;7;5;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;5;2;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;12;1;10;11;4;9;2;5;7;6;3;3
8;12;3;10;6;1;9;7;2;5;11;4;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;5;7;1;9;2;10;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;12;10;1;6;4;9;2;7;5;11;3;3
8;12;10;1;6;4;9;2;7;5;11;3;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;2;9;5;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;12;10;1;7;4;9;2;5;11;6;3;3
5;4;3;10;6;1;9;2;7;8;11;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
6;4;3;10;7;1;9;2;5;11;8;12;3
8;4;3;10;7;1;9;2;5;11;6;12;3
8;4;3;10;7;5;9;2;1;11;6;12;3
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
7;4;3;10;8;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;5;7;1;9;10;2;11;6;12;4
8;4;11;10;7;1;9;5;2;3;6;12;4
6;4;3;10;7;1;9;5;2;11;8;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;11;7;1;9;5;2;10;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
9;4;3;10;7;1;8;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
5;4;3;10;7;1;9;8;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;6;9;5;2;11;1;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;5;1;9;7;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;6;3;10;7;1;9;5;2;11;4;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;12;9;5;2;11;6;1;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;11;1;9;5;2;7;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;11;7;1;9;5;2;10;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;7;10;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
9;4;3;10;7;1;8;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;12;7;1;9;5;2;11;6;10;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;12;11;6;2;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;6;3;10;7;1;9;5;2;11;4;12;4
8;4;3;10;7;9;1;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;4
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;12;9;10;2;11;6;1;5
8;4;12;5;7;1;9;10;2;11;6;3;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;1;8;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;12;9;10;2;11;6;1;5
8;4;3;5;7;12;9;10;2;11;6;1;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;11;2;10;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;5;7;12;9;10;2;11;6;1;5
7;4;3;5;8;12;9;10;2;11;6;1;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
7;4;3;5;8;12;9;10;2;11;6;1;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;5;10;1;9;7;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
3;4;8;5;7;1;9;10;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
7;4;3;5;6;1;9;10;2;11;8;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;4;3;5;7;12;9;10;2;11;6;1;5
8;4;3;5;7;12;9;10;2;11;6;1;5
8;12;3;5;7;1;9;10;2;11;6;4;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;12;3;10;7;1;9;5;2;11;6;4;5
7;4;6;5;8;1;9;10;2;11;3;12;5
8;11;3;10;7;1;9;5;2;4;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;12;9;10;2;11;6;1;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;1;3;10;7;4;9;5;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;5;7;1;9;10;2;12;6;11;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;12;9;10;2;11;6;1;5
8;4;3;5;7;1;9;12;2;11;6;10;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;11;3;5;7;12;9;10;2;4;6;1;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;10;7;9;12;5;2;11;6;1;5
8;4;3;10;7;1;9;5;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;9;3;5;7;12;4;10;2;11;6;1;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;6;5;7;1;9;10;2;11;3;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;6;10;2;11;9;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;12;9;10;2;11;6;1;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
7;4;3;5;8;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;5;7;1;9;10;2;11;6;12;5
8;4;3;10;7;1;9;5;2;11;6;12;6
8;4;3;10;7;1;12;5;2;11;6;9;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;10;7;1;12;5;2;11;6;9;6
8;4;3;5;7;1;12;10;2;11;6;9;6
8;4;3;10;7;1;9;5;2;11;6;12;6
12;4;3;5;7;1;8;10;2;11;6;9;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;2;9;10;1;11;6;12;6
7;4;3;5;8;1;9;10;2;11;6;12;6
7;4;3;5;8;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
12;4;3;5;7;1;9;10;2;11;6;8;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
7;4;3;5;8;1;9;12;2;11;6;10;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;6;10;2;11;9;12;6
8;4;5;3;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;12;10;2;11;6;9;6
8;4;3;10;7;1;9;5;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;3;5;7;1;9;10;2;11;6;12;6
8;4;9;5;7;1;3;10;2;11;6;12;6
8;4;3;5;7;12;9;10;2;11;6;1;6
