"X1";"X33798";"X9";"X7";"X2";"X8";"X1.1";"X10";"X11";"X4";"X3";"X6";"X12";"X5"
2;69202;5;2;1;7;4;3;9;12;11;8;10;6
5;2;1;7;4;3;9;12;11;8;6;10;2;61960
2;61960;5;2;1;7;4;3;9;12;11;8;6;10
5;2;1;7;4;3;8;12;11;9;6;10;2;54444
2;54444;5;2;1;7;4;3;8;12;11;9;6;10
1;2;5;7;4;3;8;12;11;9;6;10;2;38278
2;38278;1;2;5;7;4;3;8;12;11;9;6;10
1;2;5;7;4;8;3;12;11;9;6;10;2;38092
2;38092;1;2;5;7;4;8;3;12;11;9;6;10
1;8;5;7;4;2;3;12;11;9;6;10;2;37860
2;37860;1;8;5;7;4;2;3;12;11;9;6;10
1;6;5;7;4;2;3;12;11;9;8;10;2;42050
2;42050;1;6;5;7;4;2;3;12;11;9;8;10
1;8;5;7;4;2;3;12;11;9;6;10;2;37860
2;37860;1;8;5;7;4;2;3;12;11;9;6;10
1;12;5;7;4;2;3;8;11;9;6;10;2;42056
2;42056;1;12;5;7;4;2;3;8;11;9;6;10
1;12;5;7;4;2;3;11;8;9;6;10;2;43516
2;43516;1;12;5;7;4;2;3;11;8;9;6;10
1;12;5;7;4;2;3;10;8;9;6;11;2;46818
2;46818;1;12;5;7;4;2;3;10;8;9;6;11
1;12;5;7;4;2;11;10;8;9;6;3;2;48778
2;48778;1;12;5;7;4;2;11;10;8;9;6;3
1;12;5;7;4;2;11;9;8;10;6;3;2;50106
2;50106;1;12;5;7;4;2;11;9;8;10;6;3
1;12;5;7;4;2;11;9;3;10;6;8;2;48906
2;48906;1;12;5;7;4;2;11;9;3;10;6;8
1;12;5;7;10;2;11;9;3;4;6;8;2;45020
3;45020;1;12;5;7;10;2;11;9;3;4;6;8
12;1;5;7;10;2;11;9;3;4;6;8;3;52582
3;52582;12;1;5;7;10;2;11;9;3;4;6;8
12;10;5;7;1;2;11;9;3;4;6;8;3;53144
3;53144;12;10;5;7;1;2;11;9;3;4;6;8
12;8;5;7;1;2;11;9;3;4;6;10;3;58640
3;58640;12;8;5;7;1;2;11;9;3;4;6;10
12;8;3;7;1;2;11;9;5;4;6;10;3;58824
3;58824;12;8;3;7;1;2;11;9;5;4;6;10
12;8;3;9;1;2;11;7;5;4;6;10;3;60016
3;60016;12;8;3;9;1;2;11;7;5;4;6;10
12;8;3;9;1;2;11;7;5;6;4;10;3;71742
3;71742;12;8;3;9;1;2;11;7;5;6;4;10
12;8;1;9;3;2;11;7;5;6;4;10;3;67646
3;67646;12;8;1;9;3;2;11;7;5;6;4;10
9;8;1;12;3;2;11;7;5;6;4;10;3;61362
3;61362;9;8;1;12;3;2;11;7;5;6;4;10
9;8;1;12;2;3;11;7;5;6;4;10;3;56166
3;56166;9;8;1;12;2;3;11;7;5;6;4;10
9;8;3;12;2;1;11;7;5;6;4;10;3;52416
3;52416;9;8;3;12;2;1;11;7;5;6;4;10
9;8;6;12;2;1;11;7;5;3;4;10;3;43426
3;43426;9;8;6;12;2;1;11;7;5;3;4;10
12;8;6;9;2;1;11;7;5;3;4;10;3;49912
3;49912;12;8;6;9;2;1;11;7;5;3;4;10
12;8;6;9;10;1;11;7;5;3;4;2;3;55100
3;55100;12;8;6;9;10;1;11;7;5;3;4;2
1;8;6;9;10;12;11;7;5;3;4;2;3;51892
3;51892;1;8;6;9;10;12;11;7;5;3;4;2
1;8;6;9;10;12;11;5;7;3;4;2;3;38848
3;38848;1;8;6;9;10;12;11;5;7;3;4;2
1;7;6;9;10;12;11;5;8;3;4;2;3;26518
3;26518;1;7;6;9;10;12;11;5;8;3;4;2
1;7;6;9;10;2;11;5;8;3;4;12;3;24542
3;24542;1;7;6;9;10;2;11;5;8;3;4;12
1;7;6;9;10;2;3;5;8;11;4;12;3;25296
3;25296;1;7;6;9;10;2;3;5;8;11;4;12
1;12;6;9;10;2;3;5;8;11;4;7;3;44644
3;25296;1;7;6;9;10;2;3;5;8;11;4;12
1;7;6;10;9;2;3;5;8;11;4;12;3;27776
4;25296;1;7;6;9;10;2;3;5;8;11;4;12
11;7;6;9;10;2;3;5;8;1;4;12;4;51100
4;51100;11;7;6;9;10;2;3;5;8;1;4;12
11;7;6;10;9;2;3;5;8;1;4;12;4;49860
4;49860;11;7;6;10;9;2;3;5;8;1;4;12
11;7;12;10;9;2;3;5;8;1;4;6;4;47134
4;47134;11;7;12;10;9;2;3;5;8;1;4;6
11;3;12;10;9;2;7;5;8;1;4;6;4;52990
4;52990;11;3;12;10;9;2;7;5;8;1;4;6
11;3;12;10;9;2;8;5;7;1;4;6;4;55478
4;52990;11;3;12;10;9;2;7;5;8;1;4;6
11;12;3;10;9;2;7;5;8;1;4;6;4;39698
4;39698;11;12;3;10;9;2;7;5;8;1;4;6
11;12;3;10;6;2;7;5;8;1;4;9;4;36862
4;36862;11;12;3;10;6;2;7;5;8;1;4;9
11;12;3;10;6;2;7;5;4;1;8;9;4;36776
4;36776;11;12;3;10;6;2;7;5;4;1;8;9
11;12;3;5;6;2;7;10;4;1;8;9;4;27354
4;27354;11;12;3;5;6;2;7;10;4;1;8;9
11;3;12;5;6;2;7;10;4;1;8;9;4;39334
4;39334;11;3;12;5;6;2;7;10;4;1;8;9
11;3;12;5;6;2;7;8;4;1;10;9;4;42870
4;42870;11;3;12;5;6;2;7;8;4;1;10;9
11;6;12;5;3;2;7;8;4;1;10;9;4;35154
4;35154;11;6;12;5;3;2;7;8;4;1;10;9
11;5;12;6;3;2;7;8;4;1;10;9;4;41456
4;35154;11;6;12;5;3;2;7;8;4;1;10;9
11;6;12;5;3;7;2;8;4;1;10;9;4;41812
4;41812;11;6;12;5;3;7;2;8;4;1;10;9
11;6;12;5;3;7;1;8;4;2;10;9;4;50072
4;50072;11;6;12;5;3;7;1;8;4;2;10;9
11;6;12;5;3;7;1;8;4;2;9;10;4;50100
4;50100;11;6;12;5;3;7;1;8;4;2;9;10
11;6;2;5;3;7;1;8;4;12;9;10;4;51680
4;51680;11;6;2;5;3;7;1;8;4;12;9;10
11;6;2;5;3;7;10;8;4;12;9;1;4;52762
4;52762;11;6;2;5;3;7;10;8;4;12;9;1
11;6;2;5;3;4;10;8;7;12;9;1;4;37862
4;37862;11;6;2;5;3;4;10;8;7;12;9;1
11;6;2;5;3;4;12;8;7;10;9;1;4;18618
5;18618;11;6;2;5;3;4;12;8;7;10;9;1
11;6;2;5;3;4;9;8;7;10;12;1;5;18682
5;18682;11;6;2;5;3;4;9;8;7;10;12;1
11;6;2;5;3;4;10;8;7;9;12;1;5;29882
5;18682;11;6;2;5;3;4;9;8;7;10;12;1
11;6;8;5;3;4;9;2;7;10;12;1;5;24014
5;24014;11;6;8;5;3;4;9;2;7;10;12;1
11;3;8;5;6;4;9;2;7;10;12;1;5;30674
5;24014;11;6;8;5;3;4;9;2;7;10;12;1
7;6;8;5;3;4;9;2;11;10;12;1;5;41940
5;24014;11;6;8;5;3;4;9;2;7;10;12;1
6;11;8;5;3;4;9;2;7;10;12;1;5;41082
5;24014;11;6;8;5;3;4;9;2;7;10;12;1
11;6;8;5;9;4;3;2;7;10;12;1;5;23868
5;23868;11;6;8;5;9;4;3;2;7;10;12;1
3;6;8;5;9;4;11;2;7;10;12;1;5;42506
5;42506;3;6;8;5;9;4;11;2;7;10;12;1
12;6;8;5;9;4;11;2;7;10;3;1;5;32604
5;32604;12;6;8;5;9;4;11;2;7;10;3;1
9;6;8;5;12;4;11;2;7;10;3;1;5;32604
5;32604;9;6;8;5;12;4;11;2;7;10;3;1
9;6;8;5;12;4;11;2;7;1;3;10;5;31068
5;31068;9;6;8;5;12;4;11;2;7;1;3;10
9;6;8;5;12;4;2;11;7;1;3;10;5;34248
5;34248;9;6;8;5;12;4;2;11;7;1;3;10
9;6;8;5;12;1;2;11;7;4;3;10;5;51252
5;51252;9;6;8;5;12;1;2;11;7;4;3;10
9;6;8;12;5;1;2;11;7;4;3;10;5;52972
5;52972;9;6;8;12;5;1;2;11;7;4;3;10
9;6;8;12;5;1;4;11;7;2;3;10;5;52812
5;52812;9;6;8;12;5;1;4;11;7;2;3;10
9;6;8;12;5;3;4;11;7;2;1;10;5;54468
5;54468;9;6;8;12;5;3;4;11;7;2;1;10
9;2;8;12;5;3;4;11;7;6;1;10;5;35276
5;35276;9;2;8;12;5;3;4;11;7;6;1;10
9;2;8;12;5;3;4;1;7;6;11;10;5;52434
5;35276;9;2;8;12;5;3;4;11;7;6;1;10
11;2;8;12;5;3;4;9;7;6;1;10;5;44044
5;35276;9;2;8;12;5;3;4;11;7;6;1;10
9;2;8;12;5;3;6;11;7;4;1;10;5;48668
6;48668;9;2;8;12;5;3;6;11;7;4;1;10
2;9;8;12;5;3;6;11;7;4;1;10;6;49986
6;49986;2;9;8;12;5;3;6;11;7;4;1;10
2;9;10;12;5;3;6;11;7;4;1;8;6;50422
6;50422;2;9;10;12;5;3;6;11;7;4;1;8
2;9;10;12;5;3;6;8;7;4;1;11;6;45262
6;45262;2;9;10;12;5;3;6;8;7;4;1;11
2;7;10;12;5;3;6;8;9;4;1;11;6;46508
6;46508;2;7;10;12;5;3;6;8;9;4;1;11
12;7;10;2;5;3;6;8;9;4;1;11;6;47404
6;47404;12;7;10;2;5;3;6;8;9;4;1;11
12;7;10;2;3;5;6;8;9;4;1;11;6;36972
6;36972;12;7;10;2;3;5;6;8;9;4;1;11
12;7;10;2;3;5;4;8;9;6;1;11;6;34508
6;34508;12;7;10;2;3;5;4;8;9;6;1;11
12;3;10;2;7;5;4;8;9;6;1;11;6;37832
6;37832;12;3;10;2;7;5;4;8;9;6;1;11
12;3;10;2;7;5;8;4;9;6;1;11;6;28856
6;28856;12;3;10;2;7;5;8;4;9;6;1;11
12;3;5;2;7;10;8;4;9;6;1;11;6;39932
6;39932;12;3;5;2;7;10;8;4;9;6;1;11
9;3;5;2;7;10;8;4;12;6;1;11;6;41766
6;41766;9;3;5;2;7;10;8;4;12;6;1;11
9;3;5;2;12;10;8;4;7;6;1;11;6;36456
6;36456;9;3;5;2;12;10;8;4;7;6;1;11
9;3;8;2;12;10;5;4;7;6;1;11;6;34120
6;34120;9;3;8;2;12;10;5;4;7;6;1;11
9;3;8;10;12;2;5;4;7;6;1;11;6;37604
6;34120;9;3;8;2;12;10;5;4;7;6;1;11
9;3;8;2;12;5;10;4;7;6;1;11;6;24248
6;24248;9;3;8;2;12;5;10;4;7;6;1;11
9;3;8;2;12;7;10;4;5;6;1;11;6;35596
6;24248;9;3;8;2;12;5;10;4;7;6;1;11
6;3;8;2;12;5;10;4;7;9;1;11;6;38338
6;38338;6;3;8;2;12;5;10;4;7;9;1;11
4;3;8;2;12;5;10;6;7;9;1;11;6;28358
6;28358;4;3;8;2;12;5;10;6;7;9;1;11
4;3;8;2;7;5;10;6;12;9;1;11;6;30134
6;30134;4;3;8;2;7;5;10;6;12;9;1;11
4;3;8;2;6;5;10;7;12;9;1;11;6;27530
7;27530;4;3;8;2;6;5;10;7;12;9;1;11
4;3;8;2;6;10;5;7;12;9;1;11;7;37410
7;37410;4;3;8;2;6;10;5;7;12;9;1;11
4;6;8;2;3;10;5;7;12;9;1;11;7;35332
7;35332;4;6;8;2;3;10;5;7;12;9;1;11
7;6;8;2;3;10;5;4;12;9;1;11;7;53272
7;53272;7;6;8;2;3;10;5;4;12;9;1;11
7;8;6;2;3;10;5;4;12;9;1;11;7;44724
7;44724;7;8;6;2;3;10;5;4;12;9;1;11
7;8;6;2;5;10;3;4;12;9;1;11;7;41882
7;41882;7;8;6;2;5;10;3;4;12;9;1;11
7;8;6;2;5;3;10;4;12;9;1;11;7;49104
7;49104;7;8;6;2;5;3;10;4;12;9;1;11
5;8;6;2;7;3;10;4;12;9;1;11;7;41504
7;41504;5;8;6;2;7;3;10;4;12;9;1;11
5;8;6;2;7;3;12;4;10;9;1;11;7;35936
7;35936;5;8;6;2;7;3;12;4;10;9;1;11
1;8;6;2;7;3;12;4;10;9;5;11;7;34798
7;34798;1;8;6;2;7;3;12;4;10;9;5;11
1;4;6;2;7;3;12;8;10;9;5;11;7;28158
7;28158;1;4;6;2;7;3;12;8;10;9;5;11
6;4;1;2;7;3;12;8;10;9;5;11;7;36632
7;28158;1;4;6;2;7;3;12;8;10;9;5;11
1;4;6;2;7;11;12;8;10;9;5;3;7;38668
7;38668;1;4;6;2;7;11;12;8;10;9;5;3
6;4;1;2;7;11;12;8;10;9;5;3;7;47142
7;38668;1;4;6;2;7;11;12;8;10;9;5;3
1;4;6;2;7;5;12;8;10;9;11;3;7;46092
7;46092;1;4;6;2;7;5;12;8;10;9;11;3
1;9;6;2;7;5;12;8;10;4;11;3;7;48320
7;48320;1;9;6;2;7;5;12;8;10;4;11;3
1;9;6;2;3;5;12;8;10;4;11;7;7;54040
7;54040;1;9;6;2;3;5;12;8;10;4;11;7
1;9;11;2;3;5;12;8;10;4;6;7;7;50480
7;50480;1;9;11;2;3;5;12;8;10;4;6;7
1;5;11;2;3;9;12;8;10;4;6;7;7;46976
7;46976;1;5;11;2;3;9;12;8;10;4;6;7
1;5;4;2;3;9;12;8;10;11;6;7;7;46800
7;46800;1;5;4;2;3;9;12;8;10;11;6;7
2;5;4;1;3;9;12;8;10;11;6;7;7;54194
8;46800;1;5;4;2;3;9;12;8;10;11;6;7
1;6;4;2;3;9;12;8;10;11;5;7;8;40248
8;40248;1;6;4;2;3;9;12;8;10;11;5;7
1;6;4;2;7;9;12;8;10;11;5;3;8;36230
8;36230;1;6;4;2;7;9;12;8;10;11;5;3
1;6;4;2;7;11;12;8;10;9;5;3;8;36232
8;36232;1;6;4;2;7;11;12;8;10;9;5;3
1;7;4;2;6;11;12;8;10;9;5;3;8;40166
8;40166;1;7;4;2;6;11;12;8;10;9;5;3
1;7;4;9;6;11;12;8;10;2;5;3;8;48968
8;48968;1;7;4;9;6;11;12;8;10;2;5;3
1;7;4;11;6;9;12;8;10;2;5;3;8;43742
8;43742;1;7;4;11;6;9;12;8;10;2;5;3
1;7;3;11;6;9;12;8;10;2;5;4;8;41178
8;41178;1;7;3;11;6;9;12;8;10;2;5;4
1;7;3;11;6;10;12;8;9;2;5;4;8;40434
8;40434;1;7;3;11;6;10;12;8;9;2;5;4
1;7;5;11;6;10;12;8;9;2;3;4;8;39620
8;39620;1;7;5;11;6;10;12;8;9;2;3;4
1;7;5;11;6;2;12;8;9;10;3;4;8;31196
8;31196;1;7;5;11;6;2;12;8;9;10;3;4
1;7;5;10;6;2;12;8;9;11;3;4;8;31918
8;31918;1;7;5;10;6;2;12;8;9;11;3;4
1;7;5;10;6;2;12;8;4;11;3;9;8;26988
8;26988;1;7;5;10;6;2;12;8;4;11;3;9
1;7;5;10;9;2;12;8;4;11;3;6;8;24704
8;24704;1;7;5;10;9;2;12;8;4;11;3;6
3;7;5;10;9;2;12;8;4;11;1;6;8;33998
8;24704;1;7;5;10;9;2;12;8;4;11;3;6
9;7;5;10;1;2;12;8;4;11;3;6;8;31886
8;31886;9;7;5;10;1;2;12;8;4;11;3;6
9;7;1;10;5;2;12;8;4;11;3;6;8;32836
8;32836;9;7;1;10;5;2;12;8;4;11;3;6
10;7;1;9;5;2;12;8;4;11;3;6;8;22116
8;22116;10;7;1;9;5;2;12;8;4;11;3;6
2;7;1;9;5;10;12;8;4;11;3;6;8;27628
8;27628;2;7;1;9;5;10;12;8;4;11;3;6
2;7;1;9;5;11;12;8;4;10;3;6;8;39008
8;27628;2;7;1;9;5;10;12;8;4;11;3;6
2;7;1;9;5;10;12;8;4;11;6;3;8;31102
9;31102;2;7;1;9;5;10;12;8;4;11;6;3
2;7;1;9;5;10;12;8;4;6;11;3;9;45212
9;45212;2;7;1;9;5;10;12;8;4;6;11;3
2;7;1;3;5;10;12;8;4;6;11;9;9;42594
9;42594;2;7;1;3;5;10;12;8;4;6;11;9
2;9;1;3;5;10;12;8;4;6;11;7;9;57114
9;42594;2;7;1;3;5;10;12;8;4;6;11;9
2;7;1;3;5;10;9;8;4;6;11;12;9;41466
9;41466;2;7;1;3;5;10;9;8;4;6;11;12
2;7;1;3;5;11;9;8;4;6;10;12;9;48266
9;48266;2;7;1;3;5;11;9;8;4;6;10;12
2;5;1;3;7;11;9;8;4;6;10;12;9;44930
9;44930;2;5;1;3;7;11;9;8;4;6;10;12
4;5;1;3;7;11;9;8;2;6;10;12;9;44044
9;44044;4;5;1;3;7;11;9;8;2;6;10;12
4;5;9;3;7;11;1;8;2;6;10;12;9;44584
9;44584;4;5;9;3;7;11;1;8;2;6;10;12
1;5;9;3;7;11;4;8;2;6;10;12;9;35456
9;35456;1;5;9;3;7;11;4;8;2;6;10;12
1;5;9;3;2;11;4;8;7;6;10;12;9;35818
9;35818;1;5;9;3;2;11;4;8;7;6;10;12
3;5;9;1;2;11;4;8;7;6;10;12;9;29980
9;29980;3;5;9;1;2;11;4;8;7;6;10;12
3;11;9;1;2;5;4;8;7;6;10;12;9;37798
9;37798;3;11;9;1;2;5;4;8;7;6;10;12
3;11;5;1;2;9;4;8;7;6;10;12;9;45094
9;45094;3;11;5;1;2;9;4;8;7;6;10;12
3;11;5;6;2;9;4;8;7;1;10;12;9;47554
9;47554;3;11;5;6;2;9;4;8;7;1;10;12
3;11;2;6;5;9;4;8;7;1;10;12;9;41948
9;41948;3;11;2;6;5;9;4;8;7;1;10;12
3;12;2;6;5;9;4;8;7;1;10;11;9;38886
9;38886;3;12;2;6;5;9;4;8;7;1;10;11
3;12;2;6;5;9;4;8;11;1;10;7;9;39578
9;39578;3;12;2;6;5;9;4;8;11;1;10;7
3;12;2;6;5;9;4;1;11;8;10;7;9;43710
9;43710;3;12;2;6;5;9;4;1;11;8;10;7
3;12;9;6;5;2;4;1;11;8;10;7;9;45718
9;45718;3;12;9;6;5;2;4;1;11;8;10;7
3;6;9;12;5;2;4;1;11;8;10;7;9;54146
10;45718;3;12;9;6;5;2;4;1;11;8;10;7
9;12;3;6;5;2;4;1;11;8;10;7;10;41648
10;41648;9;12;3;6;5;2;4;1;11;8;10;7
9;6;3;12;5;2;4;1;11;8;10;7;10;46190
10;46190;9;6;3;12;5;2;4;1;11;8;10;7
9;6;2;12;5;3;4;1;11;8;10;7;10;52476
10;46190;9;6;3;12;5;2;4;1;11;8;10;7
9;6;3;12;5;11;4;1;2;8;10;7;10;34474
10;34474;9;6;3;12;5;11;4;1;2;8;10;7
9;6;3;12;7;11;4;1;2;8;10;5;10;26952
10;26952;9;6;3;12;7;11;4;1;2;8;10;5
9;6;3;12;7;11;5;1;2;8;10;4;10;27194
10;27194;9;6;3;12;7;11;5;1;2;8;10;4
9;12;3;6;7;11;5;1;2;8;10;4;10;29692
10;29692;9;12;3;6;7;11;5;1;2;8;10;4
9;11;3;6;7;12;5;1;2;8;10;4;10;30686
10;30686;9;11;3;6;7;12;5;1;2;8;10;4
9;11;3;6;7;12;5;1;2;10;8;4;10;29986
10;29986;9;11;3;6;7;12;5;1;2;10;8;4
9;11;3;5;7;12;6;1;2;10;8;4;10;36258
10;29986;9;11;3;6;7;12;5;1;2;10;8;4
8;11;3;6;7;12;5;1;2;10;9;4;10;28022
10;28022;8;11;3;6;7;12;5;1;2;10;9;4
5;11;3;6;7;12;8;1;2;10;9;4;10;21720
10;21720;5;11;3;6;7;12;8;1;2;10;9;4
12;11;3;6;7;5;8;1;2;10;9;4;10;24312
10;24312;12;11;3;6;7;5;8;1;2;10;9;4
12;8;3;6;7;5;11;1;2;10;9;4;10;39072
10;39072;12;8;3;6;7;5;11;1;2;10;9;4
12;8;3;6;7;1;11;5;2;10;9;4;10;38244
10;38244;12;8;3;6;7;1;11;5;2;10;9;4
12;8;7;6;3;1;11;5;2;10;9;4;10;39904
10;39904;12;8;7;6;3;1;11;5;2;10;9;4
12;8;5;6;3;1;11;7;2;10;9;4;10;37072
10;37072;12;8;5;6;3;1;11;7;2;10;9;4
12;8;3;6;5;1;11;7;2;10;9;4;10;42174
10;42174;12;8;3;6;5;1;11;7;2;10;9;4
12;8;3;6;5;2;11;7;1;10;9;4;10;52470
10;52470;12;8;3;6;5;2;11;7;1;10;9;4
12;8;9;6;5;2;11;7;1;10;3;4;10;48904
11;48904;12;8;9;6;5;2;11;7;1;10;3;4
12;8;9;6;5;2;4;7;1;10;3;11;11;50428
11;50428;12;8;9;6;5;2;4;7;1;10;3;11
12;8;9;6;2;5;4;7;1;10;3;11;11;38410
11;38410;12;8;9;6;2;5;4;7;1;10;3;11
12;8;9;6;2;5;4;7;3;10;1;11;11;38312
11;38312;12;8;9;6;2;5;4;7;3;10;1;11
12;10;9;6;2;5;4;7;3;8;1;11;11;46858
11;38312;12;8;9;6;2;5;4;7;3;10;1;11
12;2;9;6;8;5;4;7;3;10;1;11;11;44912
11;44912;12;2;9;6;8;5;4;7;3;10;1;11
2;12;9;6;8;5;4;7;3;10;1;11;11;43420
11;43420;2;12;9;6;8;5;4;7;3;10;1;11
2;1;9;6;8;5;4;7;3;10;12;11;11;40950
11;40950;2;1;9;6;8;5;4;7;3;10;12;11
2;6;9;1;8;5;4;7;3;10;12;11;11;44778
11;44778;2;6;9;1;8;5;4;7;3;10;12;11
2;5;9;1;8;6;4;7;3;10;12;11;11;50712
11;50712;2;5;9;1;8;6;4;7;3;10;12;11
2;5;9;1;11;6;4;7;3;10;12;8;11;46506
11;46506;2;5;9;1;11;6;4;7;3;10;12;8
2;5;12;1;11;6;4;7;3;10;9;8;11;49434
11;49434;2;5;12;1;11;6;4;7;3;10;9;8
2;3;12;1;11;6;4;7;5;10;9;8;11;52522
11;52522;2;3;12;1;11;6;4;7;5;10;9;8
11;3;12;1;2;6;4;7;5;10;9;8;11;49202
11;49202;11;3;12;1;2;6;4;7;5;10;9;8
1;3;12;11;2;6;4;7;5;10;9;8;11;47044
11;47044;1;3;12;11;2;6;4;7;5;10;9;8
1;3;12;11;2;6;8;7;5;10;9;4;11;49448
11;49448;1;3;12;11;2;6;8;7;5;10;9;4
1;3;12;11;2;6;8;7;10;5;9;4;11;50910
11;50910;1;3;12;11;2;6;8;7;10;5;9;4
1;3;10;11;2;6;8;7;12;5;9;4;11;43144
11;43144;1;3;10;11;2;6;8;7;12;5;9;4
1;3;10;11;4;6;8;7;12;5;9;2;11;42062
11;42062;1;3;10;11;4;6;8;7;12;5;9;2
1;3;10;11;5;6;8;7;12;4;9;2;11;48702
11;48702;1;3;10;11;5;6;8;7;12;4;9;2
1;3;10;11;5;6;8;12;7;4;9;2;11;58830
12;48702;1;3;10;11;5;6;8;7;12;4;9;2
1;12;10;11;5;6;8;7;3;4;9;2;12;47208
12;47208;1;12;10;11;5;6;8;7;3;4;9;2
1;12;10;11;5;6;8;7;3;9;4;2;12;42312
12;42312;1;12;10;11;5;6;8;7;3;9;4;2
1;9;10;11;5;6;8;7;3;12;4;2;12;40594
12;40594;1;9;10;11;5;6;8;7;3;12;4;2
1;9;12;11;5;6;8;7;3;10;4;2;12;42122
12;42122;1;9;12;11;5;6;8;7;3;10;4;2
1;12;9;11;5;6;8;7;3;10;4;2;12;42042
12;42042;1;12;9;11;5;6;8;7;3;10;4;2
1;12;9;2;5;6;8;7;3;10;4;11;12;43506
12;43506;1;12;9;2;5;6;8;7;3;10;4;11
1;12;9;2;5;3;8;7;6;10;4;11;12;48088
12;48088;1;12;9;2;5;3;8;7;6;10;4;11
1;12;9;2;5;11;8;7;6;10;4;3;12;39308
12;39308;1;12;9;2;5;11;8;7;6;10;4;3
4;12;9;2;5;11;8;7;6;10;1;3;12;43026
12;39308;1;12;9;2;5;11;8;7;6;10;4;3
6;12;9;2;5;11;8;7;1;10;4;3;12;29854
12;29854;6;12;9;2;5;11;8;7;1;10;4;3
6;12;9;2;3;11;8;7;1;10;4;5;12;29362
12;29362;6;12;9;2;3;11;8;7;1;10;4;5
6;12;9;2;7;11;8;3;1;10;4;5;12;39964
12;39964;6;12;9;2;7;11;8;3;1;10;4;5
6;12;2;9;7;11;8;3;1;10;4;5;12;41340
12;41340;6;12;2;9;7;11;8;3;1;10;4;5
2;12;6;9;7;11;8;3;1;10;4;5;12;35458
12;35458;2;12;6;9;7;11;8;3;1;10;4;5
11;12;6;9;7;2;8;3;1;10;4;5;12;36626
12;36626;11;12;6;9;7;2;8;3;1;10;4;5
11;9;6;12;7;2;8;3;1;10;4;5;12;39264
12;39264;11;9;6;12;7;2;8;3;1;10;4;5
11;9;6;12;7;2;8;4;1;10;3;5;12;35672
12;35672;11;9;6;12;7;2;8;4;1;10;3;5
11;9;10;12;7;2;8;4;1;6;3;5;12;32628
12;32628;11;9;10;12;7;2;8;4;1;6;3;5
11;9;10;12;7;2;8;4;1;5;3;6;12;48180
