"X1";"X5874059";"X8";"X5";"X17";"X15";"X23";"X3";"X10";"X2";"X20";"X22";"X16";"X14";"X6";"X18";"X7";"X4";"X21";"X12";"X9";"X11";"X1.1";"X19";"X25";"X13";"X26";"X24"
1;5935203;19;5;17;10;23;11;1;14;3;22;16;26;6;13;9;21;4;12;18;20;8;15;25;7;2;24
19;5;17;12;23;11;1;14;3;22;16;26;6;13;9;21;4;10;18;20;8;15;25;7;2;24;1;5995993
1;5995993;19;5;17;12;23;11;1;14;3;22;16;26;6;13;9;21;4;10;18;20;8;15;25;7;2;24
19;5;17;12;23;11;1;14;3;22;16;26;6;10;9;21;4;13;18;20;8;15;25;7;2;24;1;5978916
1;5978916;19;5;17;12;23;11;1;14;3;22;16;26;6;10;9;21;4;13;18;20;8;15;25;7;2;24
19;10;17;12;23;11;1;14;3;22;16;26;6;5;9;21;4;13;18;20;8;15;25;7;2;24;1;5878224
1;5878224;19;10;17;12;23;11;1;14;3;22;16;26;6;5;9;21;4;13;18;20;8;15;25;7;2;24
19;10;17;12;23;11;1;13;3;22;16;26;6;5;9;21;4;14;18;20;8;15;25;7;2;24;1;5848681
1;5848681;19;10;17;12;23;11;1;13;3;22;16;26;6;5;9;21;4;14;18;20;8;15;25;7;2;24
19;10;17;9;23;11;1;13;3;22;16;26;6;5;12;21;4;14;18;20;8;15;25;7;2;24;1;5856059
1;5856059;19;10;17;9;23;11;1;13;3;22;16;26;6;5;12;21;4;14;18;20;8;15;25;7;2;24
19;10;17;9;23;11;1;13;16;22;3;26;6;5;12;21;4;14;18;20;8;15;25;7;2;24;1;5932197
1;5932197;19;10;17;9;23;11;1;13;16;22;3;26;6;5;12;21;4;14;18;20;8;15;25;7;2;24
19;10;17;9;23;11;1;13;26;22;3;16;6;5;12;21;4;14;18;20;8;15;25;7;2;24;1;5929467
1;5929467;19;10;17;9;23;11;1;13;26;22;3;16;6;5;12;21;4;14;18;20;8;15;25;7;2;24
19;10;17;25;23;11;1;13;26;22;3;16;6;5;12;21;4;14;18;20;8;15;9;7;2;24;1;5943179
2;5943179;19;10;17;25;23;11;1;13;26;22;3;16;6;5;12;21;4;14;18;20;8;15;9;7;2;24
19;10;17;25;23;11;1;13;26;22;3;16;6;15;12;21;4;14;18;20;8;5;9;7;2;24;2;6062485
2;6062485;19;10;17;25;23;11;1;13;26;22;3;16;6;15;12;21;4;14;18;20;8;5;9;7;2;24
19;10;17;25;23;11;1;14;26;22;3;16;6;15;12;21;4;13;18;20;8;5;9;7;2;24;2;6092119
2;6092119;19;10;17;25;23;11;1;14;26;22;3;16;6;15;12;21;4;13;18;20;8;5;9;7;2;24
19;10;17;25;23;11;1;14;26;22;3;16;6;15;12;21;4;13;8;20;18;5;9;7;2;24;2;6149642
2;6149642;19;10;17;25;23;11;1;14;26;22;3;16;6;15;12;21;4;13;8;20;18;5;9;7;2;24
19;10;17;25;15;11;1;14;26;22;3;16;6;23;12;21;4;13;8;20;18;5;9;7;2;24;2;6164421
2;6164421;19;10;17;25;15;11;1;14;26;22;3;16;6;23;12;21;4;13;8;20;18;5;9;7;2;24
19;10;17;25;22;11;1;14;26;15;3;16;6;23;12;21;4;13;8;20;18;5;9;7;2;24;2;6152792
2;6152792;19;10;17;25;22;11;1;14;26;15;3;16;6;23;12;21;4;13;8;20;18;5;9;7;2;24
19;10;17;25;1;11;22;14;26;15;3;16;6;23;12;21;4;13;8;20;18;5;9;7;2;24;2;6157355
2;6157355;19;10;17;25;1;11;22;14;26;15;3;16;6;23;12;21;4;13;8;20;18;5;9;7;2;24
19;10;17;25;1;11;22;14;26;15;3;16;24;23;12;21;4;13;8;20;18;5;9;7;2;6;2;6150526
2;6150526;19;10;17;25;1;11;22;14;26;15;3;16;24;23;12;21;4;13;8;20;18;5;9;7;2;6
19;10;8;25;1;11;22;14;26;15;3;16;24;23;12;21;4;13;17;20;18;5;9;7;2;6;2;6286980
2;6286980;19;10;8;25;1;11;22;14;26;15;3;16;24;23;12;21;4;13;17;20;18;5;9;7;2;6
19;10;8;25;1;11;22;14;26;15;3;16;24;4;12;21;23;13;17;20;18;5;9;7;2;6;2;6353008
2;6353008;19;10;8;25;1;11;22;14;26;15;3;16;24;4;12;21;23;13;17;20;18;5;9;7;2;6
19;10;8;25;1;11;22;14;26;15;3;16;13;4;12;21;23;24;17;20;18;5;9;7;2;6;2;6386416
2;6386416;19;10;8;25;1;11;22;14;26;15;3;16;13;4;12;21;23;24;17;20;18;5;9;7;2;6
19;10;8;25;1;11;22;14;26;15;3;4;13;16;12;21;23;24;17;20;18;5;9;7;2;6;2;6388662
2;6388662;19;10;8;25;1;11;22;14;26;15;3;4;13;16;12;21;23;24;17;20;18;5;9;7;2;6
19;10;8;25;1;11;22;14;26;15;3;4;13;16;12;21;9;24;17;20;18;5;23;7;2;6;2;6218417
2;6218417;19;10;8;25;1;11;22;14;26;15;3;4;13;16;12;21;9;24;17;20;18;5;23;7;2;6
19;10;8;25;2;11;22;14;26;15;3;4;13;16;12;21;9;24;17;20;18;5;23;7;1;6;2;6188809
2;6188809;19;10;8;25;2;11;22;14;26;15;3;4;13;16;12;21;9;24;17;20;18;5;23;7;1;6
19;10;8;25;2;18;22;14;26;15;3;4;13;16;12;21;9;24;17;20;11;5;23;7;1;6;2;6092237
2;6092237;19;10;8;25;2;18;22;14;26;15;3;4;13;16;12;21;9;24;17;20;11;5;23;7;1;6
19;10;25;8;2;18;22;14;26;15;3;4;13;16;12;21;9;24;17;20;11;5;23;7;1;6;2;6070496
2;6070496;19;10;25;8;2;18;22;14;26;15;3;4;13;16;12;21;9;24;17;20;11;5;23;7;1;6
19;10;25;8;2;18;22;14;26;23;3;4;13;16;12;21;9;24;17;20;11;5;15;7;1;6;2;6071090
2;6071090;19;10;25;8;2;18;22;14;26;23;3;4;13;16;12;21;9;24;17;20;11;5;15;7;1;6
6;10;25;8;2;18;22;14;26;23;3;4;13;16;12;21;9;24;17;20;11;5;15;7;1;19;2;6002344
2;6002344;6;10;25;8;2;18;22;14;26;23;3;4;13;16;12;21;9;24;17;20;11;5;15;7;1;19
6;10;25;8;2;18;22;14;26;23;3;4;13;16;12;21;9;24;20;17;11;5;15;7;1;19;2;5928243
2;5928243;6;10;25;8;2;18;22;14;26;23;3;4;13;16;12;21;9;24;20;17;11;5;15;7;1;19
6;10;25;8;2;18;22;14;26;24;3;4;13;16;12;21;9;23;20;17;11;5;15;7;1;19;2;5924263
2;5924263;6;10;25;8;2;18;22;14;26;24;3;4;13;16;12;21;9;23;20;17;11;5;15;7;1;19
6;10;25;8;2;18;22;14;26;24;11;4;13;16;12;21;9;23;20;17;3;5;15;7;1;19;2;5922639
3;5922639;6;10;25;8;2;18;22;14;26;24;11;4;13;16;12;21;9;23;20;17;3;5;15;7;1;19
6;10;25;8;2;18;22;14;26;19;11;4;13;16;12;21;9;23;20;17;3;5;15;7;1;24;3;5888790
3;5888790;6;10;25;8;2;18;22;14;26;19;11;4;13;16;12;21;9;23;20;17;3;5;15;7;1;24
6;10;25;8;2;18;21;14;26;19;11;4;13;16;12;22;9;23;20;17;3;5;15;7;1;24;3;5904271
3;5904271;6;10;25;8;2;18;21;14;26;19;11;4;13;16;12;22;9;23;20;17;3;5;15;7;1;24
6;10;25;8;2;18;21;14;26;19;11;4;13;16;22;12;9;23;20;17;3;5;15;7;1;24;3;5920593
3;5920593;6;10;25;8;2;18;21;14;26;19;11;4;13;16;22;12;9;23;20;17;3;5;15;7;1;24
6;10;13;8;2;18;21;14;26;19;11;4;25;16;22;12;9;23;20;17;3;5;15;7;1;24;3;5940721
3;5940721;6;10;13;8;2;18;21;14;26;19;11;4;25;16;22;12;9;23;20;17;3;5;15;7;1;24
6;10;13;22;2;18;21;14;26;19;11;4;25;16;8;12;9;23;20;17;3;5;15;7;1;24;3;5943516
3;5943516;6;10;13;22;2;18;21;14;26;19;11;4;25;16;8;12;9;23;20;17;3;5;15;7;1;24
6;13;10;22;2;18;21;14;26;19;11;4;25;16;8;12;9;23;20;17;3;5;15;7;1;24;3;5929301
3;5929301;6;13;10;22;2;18;21;14;26;19;11;4;25;16;8;12;9;23;20;17;3;5;15;7;1;24
6;13;10;22;2;18;21;14;26;19;11;4;25;16;8;23;9;12;20;17;3;5;15;7;1;24;3;5908462
3;5908462;6;13;10;22;2;18;21;14;26;19;11;4;25;16;8;23;9;12;20;17;3;5;15;7;1;24
6;13;10;22;5;18;21;14;26;19;11;4;25;16;8;23;9;12;20;17;3;2;15;7;1;24;3;5886835
3;5886835;6;13;10;22;5;18;21;14;26;19;11;4;25;16;8;23;9;12;20;17;3;2;15;7;1;24
6;13;10;22;5;18;21;14;26;19;11;4;25;16;8;23;9;12;20;17;3;2;15;24;1;7;3;5876411
3;5876411;6;13;10;22;5;18;21;14;26;19;11;4;25;16;8;23;9;12;20;17;3;2;15;24;1;7
6;13;10;22;5;18;21;14;26;19;17;4;25;16;8;23;9;12;20;11;3;2;15;24;1;7;3;5885004
3;5885004;6;13;10;22;5;18;21;14;26;19;17;4;25;16;8;23;9;12;20;11;3;2;15;24;1;7
6;13;10;22;5;18;21;14;26;19;17;4;25;16;3;23;9;12;20;11;8;2;15;24;1;7;3;5908799
3;5908799;6;13;10;22;5;18;21;14;26;19;17;4;25;16;3;23;9;12;20;11;8;2;15;24;1;7
6;13;10;22;5;18;11;14;26;19;17;4;25;16;3;23;9;12;20;21;8;2;15;24;1;7;3;5866669
3;5866669;6;13;10;22;5;18;11;14;26;19;17;4;25;16;3;23;9;12;20;21;8;2;15;24;1;7
6;13;10;22;5;18;11;14;26;19;17;4;25;9;3;23;16;12;20;21;8;2;15;24;1;7;3;5848405
3;5848405;6;13;10;22;5;18;11;14;26;19;17;4;25;9;3;23;16;12;20;21;8;2;15;24;1;7
6;13;10;22;5;18;11;14;26;19;17;4;25;2;3;23;16;12;20;21;8;9;15;24;1;7;3;5930875
3;5930875;6;13;10;22;5;18;11;14;26;19;17;4;25;2;3;23;16;12;20;21;8;9;15;24;1;7
6;13;10;22;5;18;11;14;26;19;12;4;25;2;3;23;16;17;20;21;8;9;15;24;1;7;3;5950578
3;5950578;6;13;10;22;5;18;11;14;26;19;12;4;25;2;3;23;16;17;20;21;8;9;15;24;1;7
6;13;10;22;5;18;14;11;26;19;12;4;25;2;3;23;16;17;20;21;8;9;15;24;1;7;3;5985281
3;5985281;6;13;10;22;5;18;14;11;26;19;12;4;25;2;3;23;16;17;20;21;8;9;15;24;1;7
6;13;10;22;5;18;14;11;26;3;12;4;25;2;19;23;16;17;20;21;8;9;15;24;1;7;3;5966568
3;5966568;6;13;10;22;5;18;14;11;26;3;12;4;25;2;19;23;16;17;20;21;8;9;15;24;1;7
6;13;10;22;5;18;14;11;26;3;12;24;25;2;19;23;16;17;20;21;8;9;15;4;1;7;3;6031989
3;6031989;6;13;10;22;5;18;14;11;26;3;12;24;25;2;19;23;16;17;20;21;8;9;15;4;1;7
6;13;10;22;12;18;14;11;26;3;5;24;25;2;19;23;16;17;20;21;8;9;15;4;1;7;3;5871794
3;5871794;6;13;10;22;12;18;14;11;26;3;5;24;25;2;19;23;16;17;20;21;8;9;15;4;1;7
6;13;10;22;12;18;14;26;11;3;5;24;25;2;19;23;16;17;20;21;8;9;15;4;1;7;3;5874594
4;5874594;6;13;10;22;12;18;14;26;11;3;5;24;25;2;19;23;16;17;20;21;8;9;15;4;1;7
6;13;10;22;12;18;16;26;11;3;5;24;25;2;19;23;14;17;20;21;8;9;15;4;1;7;4;5838692
4;5838692;6;13;10;22;12;18;16;26;11;3;5;24;25;2;19;23;14;17;20;21;8;9;15;4;1;7
6;13;10;22;12;18;9;26;11;3;5;24;25;2;19;23;14;17;20;21;8;16;15;4;1;7;4;5800707
4;5800707;6;13;10;22;12;18;9;26;11;3;5;24;25;2;19;23;14;17;20;21;8;16;15;4;1;7
6;13;10;22;12;18;9;26;11;3;5;24;25;2;21;23;14;17;20;19;8;16;15;4;1;7;4;5812456
4;5812456;6;13;10;22;12;18;9;26;11;3;5;24;25;2;21;23;14;17;20;19;8;16;15;4;1;7
6;13;10;22;12;18;9;26;11;24;5;3;25;2;21;23;14;17;20;19;8;16;15;4;1;7;4;5853288
4;5853288;6;13;10;22;12;18;9;26;11;24;5;3;25;2;21;23;14;17;20;19;8;16;15;4;1;7
6;13;10;22;12;18;9;1;11;24;5;3;25;2;21;23;14;17;20;19;8;16;15;4;26;7;4;5813757
4;5813757;6;13;10;22;12;18;9;1;11;24;5;3;25;2;21;23;14;17;20;19;8;16;15;4;26;7
6;13;10;22;12;18;9;2;11;24;5;3;25;1;21;23;14;17;20;19;8;16;15;4;26;7;4;5823595
4;5823595;6;13;10;22;12;18;9;2;11;24;5;3;25;1;21;23;14;17;20;19;8;16;15;4;26;7
6;13;10;22;15;18;9;2;11;24;5;3;25;1;21;23;14;17;20;19;8;16;12;4;26;7;4;5826976
4;5826976;6;13;10;22;15;18;9;2;11;24;5;3;25;1;21;23;14;17;20;19;8;16;12;4;26;7
6;13;10;22;15;18;9;2;11;24;5;3;20;1;21;23;14;17;25;19;8;16;12;4;26;7;4;5821714
4;5821714;6;13;10;22;15;18;9;2;11;24;5;3;20;1;21;23;14;17;25;19;8;16;12;4;26;7
5;13;10;22;15;18;9;2;11;24;6;3;20;1;21;23;14;17;25;19;8;16;12;4;26;7;4;5952717
4;5952717;5;13;10;22;15;18;9;2;11;24;6;3;20;1;21;23;14;17;25;19;8;16;12;4;26;7
5;16;10;22;15;18;9;2;11;24;6;3;20;1;21;23;14;17;25;19;8;13;12;4;26;7;4;5957279
4;5957279;5;16;10;22;15;18;9;2;11;24;6;3;20;1;21;23;14;17;25;19;8;13;12;4;26;7
5;16;10;22;15;18;9;2;25;24;6;3;20;1;21;23;14;17;11;19;8;13;12;4;26;7;4;5950020
4;5950020;5;16;10;22;15;18;9;2;25;24;6;3;20;1;21;23;14;17;11;19;8;13;12;4;26;7
5;16;19;22;15;18;9;2;25;24;6;3;20;1;21;23;14;17;11;10;8;13;12;4;26;7;4;5925722
4;5925722;5;16;19;22;15;18;9;2;25;24;6;3;20;1;21;23;14;17;11;10;8;13;12;4;26;7
5;7;19;22;15;18;9;2;25;24;6;3;20;1;21;23;14;17;11;10;8;13;12;4;26;16;4;5920718
4;5920718;5;7;19;22;15;18;9;2;25;24;6;3;20;1;21;23;14;17;11;10;8;13;12;4;26;16
5;7;19;22;15;18;9;2;25;24;6;3;23;1;21;20;14;17;11;10;8;13;12;4;26;16;4;5913151
4;5913151;5;7;19;22;15;18;9;2;25;24;6;3;23;1;21;20;14;17;11;10;8;13;12;4;26;16
5;7;18;22;15;19;9;2;25;24;6;3;23;1;21;20;14;17;11;10;8;13;12;4;26;16;4;6013465
4;6013465;5;7;18;22;15;19;9;2;25;24;6;3;23;1;21;20;14;17;11;10;8;13;12;4;26;16
5;8;18;22;15;19;9;2;25;24;6;3;23;1;21;20;14;17;11;10;7;13;12;4;26;16;4;5993123
4;5993123;5;8;18;22;15;19;9;2;25;24;6;3;23;1;21;20;14;17;11;10;7;13;12;4;26;16
5;8;18;22;15;19;10;2;25;24;6;3;23;1;21;20;14;17;11;9;7;13;12;4;26;16;4;6133744
4;6133744;5;8;18;22;15;19;10;2;25;24;6;3;23;1;21;20;14;17;11;9;7;13;12;4;26;16
5;8;14;22;15;19;10;2;25;24;6;3;23;1;21;20;18;17;11;9;7;13;12;4;26;16;4;6210029
4;6210029;5;8;14;22;15;19;10;2;25;24;6;3;23;1;21;20;18;17;11;9;7;13;12;4;26;16
5;8;19;22;15;14;10;2;25;24;6;3;23;1;21;20;18;17;11;9;7;13;12;4;26;16;4;6046691
4;6046691;5;8;19;22;15;14;10;2;25;24;6;3;23;1;21;20;18;17;11;9;7;13;12;4;26;16
5;8;19;22;15;14;10;2;25;24;6;3;23;13;21;20;18;17;11;9;7;1;12;4;26;16;4;6074507
5;6074507;5;8;19;22;15;14;10;2;25;24;6;3;23;13;21;20;18;17;11;9;7;1;12;4;26;16
5;8;19;7;15;14;10;2;25;24;6;3;23;13;21;20;18;17;11;9;22;1;12;4;26;16;5;6068757
5;6068757;5;8;19;7;15;14;10;2;25;24;6;3;23;13;21;20;18;17;11;9;22;1;12;4;26;16
5;8;19;7;15;14;10;2;25;6;24;3;23;13;21;20;18;17;11;9;22;1;12;4;26;16;5;6060359
5;6060359;5;8;19;7;15;14;10;2;25;6;24;3;23;13;21;20;18;17;11;9;22;1;12;4;26;16
5;8;19;7;15;14;10;2;25;6;24;3;23;13;21;20;18;17;11;26;22;1;12;4;9;16;5;5943584
5;5943584;5;8;19;7;15;14;10;2;25;6;24;3;23;13;21;20;18;17;11;26;22;1;12;4;9;16
5;8;19;7;15;14;10;2;25;6;24;3;23;13;21;9;18;17;11;26;22;1;12;4;20;16;5;5910942
5;5910942;5;8;19;7;15;14;10;2;25;6;24;3;23;13;21;9;18;17;11;26;22;1;12;4;20;16
5;8;19;7;15;24;10;2;25;6;14;3;23;13;21;9;18;17;11;26;22;1;12;4;20;16;5;6021401
5;6021401;5;8;19;7;15;24;10;2;25;6;14;3;23;13;21;9;18;17;11;26;22;1;12;4;20;16
5;8;19;13;15;24;10;2;25;6;14;3;23;7;21;9;18;17;11;26;22;1;12;4;20;16;5;6011730
5;6011730;5;8;19;13;15;24;10;2;25;6;14;3;23;7;21;9;18;17;11;26;22;1;12;4;20;16
5;8;19;13;4;24;10;2;25;6;14;3;23;7;21;9;18;17;11;26;22;1;12;15;20;16;5;6009213
5;6009213;5;8;19;13;4;24;10;2;25;6;14;3;23;7;21;9;18;17;11;26;22;1;12;15;20;16
5;8;19;13;4;14;10;2;25;6;24;3;23;7;21;9;18;17;11;26;22;1;12;15;20;16;5;5920530
5;5920530;5;8;19;13;4;14;10;2;25;6;24;3;23;7;21;9;18;17;11;26;22;1;12;15;20;16
5;8;19;13;4;14;10;2;25;6;24;3;23;7;22;9;18;17;11;26;21;1;12;15;20;16;5;5939573
5;5939573;5;8;19;13;4;14;10;2;25;6;24;3;23;7;22;9;18;17;11;26;21;1;12;15;20;16
5;8;19;13;4;12;10;2;25;6;24;3;23;7;22;9;18;17;11;26;21;1;14;15;20;16;5;6109177
5;6109177;5;8;19;13;4;12;10;2;25;6;24;3;23;7;22;9;18;17;11;26;21;1;14;15;20;16
5;8;19;13;4;12;10;2;25;6;24;3;23;7;16;9;18;17;11;26;21;1;14;15;20;22;5;6099554
5;6099554;5;8;19;13;4;12;10;2;25;6;24;3;23;7;16;9;18;17;11;26;21;1;14;15;20;22
5;8;19;13;11;12;10;2;25;6;24;3;23;7;16;9;18;17;4;26;21;1;14;15;20;22;5;6033787
5;6033787;5;8;19;13;11;12;10;2;25;6;24;3;23;7;16;9;18;17;4;26;21;1;14;15;20;22
5;8;19;13;12;11;10;2;25;6;24;3;23;7;16;9;18;17;4;26;21;1;14;15;20;22;5;6043045
5;6043045;5;8;19;13;12;11;10;2;25;6;24;3;23;7;16;9;18;17;4;26;21;1;14;15;20;22
5;24;19;13;12;11;10;2;25;6;8;3;23;7;16;9;18;17;4;26;21;1;14;15;20;22;5;5995304
5;5995304;5;24;19;13;12;11;10;2;25;6;8;3;23;7;16;9;18;17;4;26;21;1;14;15;20;22
5;24;19;13;12;11;10;2;25;6;8;3;23;7;15;9;18;17;4;26;21;1;14;16;20;22;5;5987683
5;5987683;5;24;19;13;12;11;10;2;25;6;8;3;23;7;15;9;18;17;4;26;21;1;14;16;20;22
5;24;3;13;12;11;10;2;25;6;8;19;23;7;15;9;18;17;4;26;21;1;14;16;20;22;5;5966710
5;5966710;5;24;3;13;12;11;10;2;25;6;8;19;23;7;15;9;18;17;4;26;21;1;14;16;20;22
5;24;21;13;12;11;10;2;25;6;8;19;23;7;15;9;18;17;4;26;3;1;14;16;20;22;5;5968836
5;5968836;5;24;21;13;12;11;10;2;25;6;8;19;23;7;15;9;18;17;4;26;3;1;14;16;20;22
5;24;21;13;12;11;10;2;25;6;8;19;23;16;15;9;18;17;4;26;3;1;14;7;20;22;5;5979077
5;5979077;5;24;21;13;12;11;10;2;25;6;8;19;23;16;15;9;18;17;4;26;3;1;14;7;20;22
5;24;6;13;12;11;10;2;25;21;8;19;23;16;15;9;18;17;4;26;3;1;14;7;20;22;5;5915259
5;5915259;5;24;6;13;12;11;10;2;25;21;8;19;23;16;15;9;18;17;4;26;3;1;14;7;20;22
5;24;6;13;12;11;10;2;25;21;8;19;23;16;17;9;18;15;4;26;3;1;14;7;20;22;5;5869076
6;5869076;5;24;6;13;12;11;10;2;25;21;8;19;23;16;17;9;18;15;4;26;3;1;14;7;20;22
5;24;6;13;12;11;10;2;25;21;8;19;23;16;4;9;18;15;17;26;3;1;14;7;20;22;6;5925994
6;5925994;5;24;6;13;12;11;10;2;25;21;8;19;23;16;4;9;18;15;17;26;3;1;14;7;20;22
5;24;6;13;12;11;10;2;25;16;8;19;23;21;4;9;18;15;17;26;3;1;14;7;20;22;6;5961917
6;5961917;5;24;6;13;12;11;10;2;25;16;8;19;23;21;4;9;18;15;17;26;3;1;14;7;20;22
5;24;16;13;12;11;10;2;25;6;8;19;23;21;4;9;18;15;17;26;3;1;14;7;20;22;6;5956941
6;5956941;5;24;16;13;12;11;10;2;25;6;8;19;23;21;4;9;18;15;17;26;3;1;14;7;20;22
5;24;16;11;12;13;10;2;25;6;8;19;23;21;4;9;18;15;17;26;3;1;14;7;20;22;6;5954694
6;5954694;5;24;16;11;12;13;10;2;25;6;8;19;23;21;4;9;18;15;17;26;3;1;14;7;20;22
20;24;16;11;12;13;10;2;25;6;8;19;23;21;4;9;18;15;17;26;3;1;14;7;5;22;6;5939667
6;5939667;20;24;16;11;12;13;10;2;25;6;8;19;23;21;4;9;18;15;17;26;3;1;14;7;5;22
20;8;16;11;12;13;10;2;25;6;24;19;23;21;4;9;18;15;17;26;3;1;14;7;5;22;6;6047102
6;6047102;20;8;16;11;12;13;10;2;25;6;24;19;23;21;4;9;18;15;17;26;3;1;14;7;5;22
20;8;16;11;12;13;10;2;25;6;24;19;23;21;14;9;18;15;17;26;3;1;4;7;5;22;6;6041383
6;6041383;20;8;16;11;12;13;10;2;25;6;24;19;23;21;14;9;18;15;17;26;3;1;4;7;5;22
20;19;16;11;12;13;10;2;25;6;24;8;23;21;14;9;18;15;17;26;3;1;4;7;5;22;6;6019291
6;6019291;20;19;16;11;12;13;10;2;25;6;24;8;23;21;14;9;18;15;17;26;3;1;4;7;5;22
20;19;16;11;12;13;10;2;25;6;24;8;23;21;14;9;18;7;17;26;3;1;4;15;5;22;6;6075211
6;6075211;20;19;16;11;12;13;10;2;25;6;24;8;23;21;14;9;18;7;17;26;3;1;4;15;5;22
20;19;16;11;12;13;10;2;9;6;24;8;23;21;14;25;18;7;17;26;3;1;4;15;5;22;6;6067993
6;6067993;20;19;16;11;12;13;10;2;9;6;24;8;23;21;14;25;18;7;17;26;3;1;4;15;5;22
20;12;16;11;19;13;10;2;9;6;24;8;23;21;14;25;18;7;17;26;3;1;4;15;5;22;6;6051760
6;6051760;20;12;16;11;19;13;10;2;9;6;24;8;23;21;14;25;18;7;17;26;3;1;4;15;5;22
20;12;16;11;19;13;10;2;9;6;21;8;23;24;14;25;18;7;17;26;3;1;4;15;5;22;6;6055369
6;6055369;20;12;16;11;19;13;10;2;9;6;21;8;23;24;14;25;18;7;17;26;3;1;4;15;5;22
20;12;16;11;19;13;10;2;9;6;21;8;25;24;14;23;18;7;17;26;3;1;4;15;5;22;6;6067029
6;6067029;20;12;16;11;19;13;10;2;9;6;21;8;25;24;14;23;18;7;17;26;3;1;4;15;5;22
20;12;16;11;19;13;10;2;9;6;21;8;22;24;14;23;18;7;17;26;3;1;4;15;5;25;6;6069006
6;6069006;20;12;16;11;19;13;10;2;9;6;21;8;22;24;14;23;18;7;17;26;3;1;4;15;5;25
20;12;16;21;19;13;10;2;9;6;11;8;22;24;14;23;18;7;17;26;3;1;4;15;5;25;6;6095389
6;6095389;20;12;16;21;19;13;10;2;9;6;11;8;22;24;14;23;18;7;17;26;3;1;4;15;5;25
20;12;6;21;19;13;10;2;9;16;11;8;22;24;14;23;18;7;17;26;3;1;4;15;5;25;6;6099239
6;6099239;20;12;6;21;19;13;10;2;9;16;11;8;22;24;14;23;18;7;17;26;3;1;4;15;5;25
20;12;6;21;19;18;10;2;9;16;11;8;22;24;14;23;13;7;17;26;3;1;4;15;5;25;6;6193663
6;6193663;20;12;6;21;19;18;10;2;9;16;11;8;22;24;14;23;13;7;17;26;3;1;4;15;5;25
20;12;6;21;19;18;10;2;9;16;11;8;22;13;14;23;24;7;17;26;3;1;4;15;5;25;6;6187122
6;6187122;20;12;6;21;19;18;10;2;9;16;11;8;22;13;14;23;24;7;17;26;3;1;4;15;5;25
