"X1";"X46052";"X9";"X2";"X11";"X1.1";"X6";"X7";"X4";"X10";"X5";"X3";"X12";"X8"
4;54962;9;3;4;12;8;11;10;1;7;5;6;2
9;1;4;12;8;11;10;3;7;5;6;2;4;45786
4;45786;9;1;4;12;8;11;10;3;7;5;6;2
9;1;5;12;8;11;10;3;7;4;6;2;4;42592
4;42592;9;1;5;12;8;11;10;3;7;4;6;2
4;1;5;12;8;11;10;3;7;9;6;2;4;44656
4;44656;4;1;5;12;8;11;10;3;7;9;6;2
4;1;5;12;8;7;10;3;11;9;6;2;4;32576
4;32576;4;1;5;12;8;7;10;3;11;9;6;2
4;1;5;12;6;7;10;3;11;9;8;2;4;31038
4;31038;4;1;5;12;6;7;10;3;11;9;8;2
4;1;5;8;6;7;10;3;11;9;12;2;4;29142
4;29142;4;1;5;8;6;7;10;3;11;9;12;2
4;1;5;8;6;7;10;3;11;12;9;2;4;29282
4;29282;4;1;5;8;6;7;10;3;11;12;9;2
4;10;5;8;6;7;1;3;11;12;9;2;4;35830
4;35830;4;10;5;8;6;7;1;3;11;12;9;2
4;10;5;6;8;7;1;3;11;12;9;2;4;36950
4;36950;4;10;5;6;8;7;1;3;11;12;9;2
4;10;5;6;3;7;1;8;11;12;9;2;4;39188
4;39188;4;10;5;6;3;7;1;8;11;12;9;2
4;10;5;6;11;7;1;8;3;12;9;2;4;44974
4;44974;4;10;5;6;11;7;1;8;3;12;9;2
4;10;5;11;6;7;1;8;3;12;9;2;4;42734
4;42734;4;10;5;11;6;7;1;8;3;12;9;2
3;10;5;11;6;7;1;8;4;12;9;2;4;48200
4;48200;3;10;5;11;6;7;1;8;4;12;9;2
7;10;5;11;6;3;1;8;4;12;9;2;4;47856
4;47856;7;10;5;11;6;3;1;8;4;12;9;2
7;10;5;11;6;3;1;4;8;12;9;2;4;51360
4;51360;7;10;5;11;6;3;1;4;8;12;9;2
7;10;5;11;6;3;1;4;12;8;9;2;4;45184
4;45184;7;10;5;11;6;3;1;4;12;8;9;2
7;10;5;11;6;9;1;4;12;8;3;2;4;47392
4;47392;7;10;5;11;6;9;1;4;12;8;3;2
7;10;5;11;6;8;1;4;12;9;3;2;4;34576
5;34576;7;10;5;11;6;8;1;4;12;9;3;2
7;10;5;11;6;8;3;4;12;9;1;2;5;33884
5;33884;7;10;5;11;6;8;3;4;12;9;1;2
7;10;5;8;6;11;3;4;12;9;1;2;5;45210
5;33884;7;10;5;11;6;8;3;4;12;9;1;2
7;10;6;11;5;8;3;4;12;9;1;2;5;29810
5;29810;7;10;6;11;5;8;3;4;12;9;1;2
7;10;6;11;5;8;3;4;9;12;1;2;5;38100
5;38100;7;10;6;11;5;8;3;4;9;12;1;2
7;10;6;11;5;3;8;4;9;12;1;2;5;44590
5;44590;7;10;6;11;5;3;8;4;9;12;1;2
1;10;6;11;5;3;8;4;9;12;7;2;5;46822
5;46822;1;10;6;11;5;3;8;4;9;12;7;2
1;10;2;11;5;3;8;4;9;12;7;6;5;47886
5;47886;1;10;2;11;5;3;8;4;9;12;7;6
1;10;2;11;5;3;8;12;9;4;7;6;5;46290
5;46290;1;10;2;11;5;3;8;12;9;4;7;6
1;8;2;11;5;3;10;12;9;4;7;6;5;48462
5;48462;1;8;2;11;5;3;10;12;9;4;7;6
1;8;2;11;5;3;10;12;4;9;7;6;5;40944
5;40944;1;8;2;11;5;3;10;12;4;9;7;6
5;8;2;11;1;3;10;12;4;9;7;6;5;39238
5;39238;5;8;2;11;1;3;10;12;4;9;7;6
5;8;2;11;1;3;12;10;4;9;7;6;5;45030
5;45030;5;8;2;11;1;3;12;10;4;9;7;6
5;8;2;1;11;3;12;10;4;9;7;6;5;42870
5;42870;5;8;2;1;11;3;12;10;4;9;7;6
5;8;9;1;11;3;12;10;4;2;7;6;5;40714
5;40714;5;8;9;1;11;3;12;10;4;2;7;6
5;8;9;1;11;7;12;10;4;2;3;6;5;42306
5;40714;5;8;9;1;11;3;12;10;4;2;7;6
5;8;9;1;11;3;10;12;4;2;7;6;5;39798
5;39798;5;8;9;1;11;3;10;12;4;2;7;6
5;8;9;1;11;7;10;12;4;2;3;6;5;41390
5;41390;5;8;9;1;11;7;10;12;4;2;3;6
5;8;9;1;11;7;10;12;4;2;6;3;5;41978
5;41978;5;8;9;1;11;7;10;12;4;2;6;3
5;8;9;1;11;7;2;12;4;10;6;3;5;49182
5;49182;5;8;9;1;11;7;2;12;4;10;6;3
5;8;3;1;11;7;2;12;4;10;6;9;5;51020
6;51020;5;8;3;1;11;7;2;12;4;10;6;9
5;8;3;1;11;7;2;12;9;10;6;4;6;51322
6;51322;5;8;3;1;11;7;2;12;9;10;6;4
5;2;3;1;11;7;8;12;9;10;6;4;6;52610
6;52610;5;2;3;1;11;7;8;12;9;10;6;4
5;2;3;1;11;7;8;12;4;10;6;9;6;52308
6;52308;5;2;3;1;11;7;8;12;4;10;6;9
5;2;12;1;11;7;8;3;4;10;6;9;6;49556
6;49556;5;2;12;1;11;7;8;3;4;10;6;9
5;2;9;1;11;7;8;3;4;10;6;12;6;49504
6;49504;5;2;9;1;11;7;8;3;4;10;6;12
5;2;4;1;11;7;8;3;9;10;6;12;6;49586
6;49586;5;2;4;1;11;7;8;3;9;10;6;12
7;2;4;1;11;5;8;3;9;10;6;12;6;50574
6;50574;7;2;4;1;11;5;8;3;9;10;6;12
7;2;10;1;11;5;8;3;9;4;6;12;6;41944
6;41944;7;2;10;1;11;5;8;3;9;4;6;12
7;2;11;1;10;5;8;3;9;4;6;12;6;38906
6;38906;7;2;11;1;10;5;8;3;9;4;6;12
7;2;11;1;10;5;8;9;3;4;6;12;6;44788
6;38906;7;2;11;1;10;5;8;3;9;4;6;12
7;2;5;1;10;11;8;3;9;4;6;12;6;35196
6;35196;7;2;5;1;10;11;8;3;9;4;6;12
7;2;5;1;10;11;8;3;9;6;4;12;6;45956
6;45956;7;2;5;1;10;11;8;3;9;6;4;12
7;2;1;5;10;11;8;3;9;6;4;12;6;47520
6;47520;7;2;1;5;10;11;8;3;9;6;4;12
7;2;1;5;11;10;8;3;9;6;4;12;6;45280
6;45280;7;2;1;5;11;10;8;3;9;6;4;12
7;2;1;5;11;10;8;9;3;6;4;12;6;33818
6;33818;7;2;1;5;11;10;8;9;3;6;4;12
7;2;1;5;11;10;9;8;3;6;4;12;6;37982
6;37982;7;2;1;5;11;10;9;8;3;6;4;12
2;7;1;5;11;10;9;8;3;6;4;12;6;38602
6;38602;2;7;1;5;11;10;9;8;3;6;4;12
2;7;1;5;11;6;9;8;3;10;4;12;6;49226
6;49226;2;7;1;5;11;6;9;8;3;10;4;12
2;7;12;5;11;6;9;8;3;10;4;1;6;43200
6;43200;2;7;12;5;11;6;9;8;3;10;4;1
2;7;12;5;11;6;9;8;10;3;4;1;6;57786
7;43200;2;7;12;5;11;6;9;8;3;10;4;1
2;7;12;5;11;6;9;8;3;1;4;10;7;47424
7;43200;2;7;12;5;11;6;9;8;3;10;4;1
7;2;12;5;11;6;9;8;3;10;4;1;7;30644
7;30644;7;2;12;5;11;6;9;8;3;10;4;1
7;2;12;5;9;6;11;8;3;10;4;1;7;28058
7;28058;7;2;12;5;9;6;11;8;3;10;4;1
7;2;12;3;9;6;11;8;5;10;4;1;7;34606
7;34606;7;2;12;3;9;6;11;8;5;10;4;1
11;2;12;3;9;6;7;8;5;10;4;1;7;44194
7;44194;11;2;12;3;9;6;7;8;5;10;4;1
11;2;12;3;9;6;10;8;5;7;4;1;7;59782
7;59782;11;2;12;3;9;6;10;8;5;7;4;1
8;2;12;3;9;6;10;11;5;7;4;1;7;54656
7;54656;8;2;12;3;9;6;10;11;5;7;4;1
8;7;12;3;9;6;10;11;5;2;4;1;7;68658
7;68658;8;7;12;3;9;6;10;11;5;2;4;1
10;7;12;3;9;6;8;11;5;2;4;1;7;56996
7;56996;10;7;12;3;9;6;8;11;5;2;4;1
10;7;12;3;9;6;8;11;5;2;1;4;7;54950
7;54950;10;7;12;3;9;6;8;11;5;2;1;4
10;7;12;1;9;6;8;11;5;2;3;4;7;50084
7;50084;10;7;12;1;9;6;8;11;5;2;3;4
10;7;12;11;9;6;8;1;5;2;3;4;7;46730
7;46730;10;7;12;11;9;6;8;1;5;2;3;4
10;7;12;11;9;6;8;3;5;2;1;4;7;55652
7;55652;10;7;12;11;9;6;8;3;5;2;1;4
3;7;12;11;9;6;8;10;5;2;1;4;7;58514
7;58514;3;7;12;11;9;6;8;10;5;2;1;4
10;7;12;11;9;6;8;3;5;2;1;4;7;55652
7;55652;10;7;12;11;9;6;8;3;5;2;1;4
10;7;12;11;9;2;8;3;5;6;1;4;7;46994
7;46994;10;7;12;11;9;2;8;3;5;6;1;4
10;2;12;11;9;7;8;3;5;6;1;4;7;52764
7;52764;10;2;12;11;9;7;8;3;5;6;1;4
10;2;3;11;9;7;8;12;5;6;1;4;7;39440
7;39440;10;2;3;11;9;7;8;12;5;6;1;4
10;2;3;11;9;7;8;6;5;12;1;4;7;45930
7;45930;10;2;3;11;9;7;8;6;5;12;1;4
10;3;2;11;9;7;8;6;5;12;1;4;7;52954
8;45930;10;2;3;11;9;7;8;6;5;12;1;4
2;10;3;11;9;7;8;6;5;12;1;4;8;40746
8;40746;2;10;3;11;9;7;8;6;5;12;1;4
2;10;3;12;9;7;8;6;5;11;1;4;8;30982
8;30982;2;10;3;12;9;7;8;6;5;11;1;4
2;10;4;12;9;7;8;6;5;11;1;3;8;25114
8;25114;2;10;4;12;9;7;8;6;5;11;1;3
2;10;4;5;9;7;8;6;12;11;1;3;8;29750
8;29750;2;10;4;5;9;7;8;6;12;11;1;3
2;10;4;3;9;7;8;6;12;11;1;5;8;25342
8;25342;2;10;4;3;9;7;8;6;12;11;1;5
2;10;4;3;9;7;6;8;12;11;1;5;8;27662
8;27662;2;10;4;3;9;7;6;8;12;11;1;5
2;10;4;3;9;7;6;8;12;5;1;11;8;30350
8;30350;2;10;4;3;9;7;6;8;12;5;1;11
2;10;4;3;1;7;6;8;12;5;9;11;8;26840
8;26840;2;10;4;3;1;7;6;8;12;5;9;11
2;5;4;3;1;7;6;8;12;10;9;11;8;35610
8;35610;2;5;4;3;1;7;6;8;12;10;9;11
2;5;4;3;1;7;8;6;12;10;9;11;8;44234
8;44234;2;5;4;3;1;7;8;6;12;10;9;11
2;5;4;7;1;3;8;6;12;10;9;11;8;43188
8;43188;2;5;4;7;1;3;8;6;12;10;9;11
2;5;4;7;1;3;9;6;12;10;8;11;8;45758
8;45758;2;5;4;7;1;3;9;6;12;10;8;11
2;3;4;7;1;5;9;6;12;10;8;11;8;42724
8;42724;2;3;4;7;1;5;9;6;12;10;8;11
2;3;4;7;1;5;8;6;12;10;9;11;8;40154
8;40154;2;3;4;7;1;5;8;6;12;10;9;11
2;3;4;7;10;5;8;6;12;1;9;11;8;42522
8;42522;2;3;4;7;10;5;8;6;12;1;9;11
2;3;4;7;10;5;8;6;12;1;11;9;8;44094
8;44094;2;3;4;7;10;5;8;6;12;1;11;9
2;3;5;7;10;4;8;6;12;1;11;9;8;48240
8;48240;2;3;5;7;10;4;8;6;12;1;11;9
2;3;5;7;10;9;8;6;12;1;11;4;8;52662
8;52662;2;3;5;7;10;9;8;6;12;1;11;4
2;10;5;7;3;9;8;6;12;1;11;4;8;49056
8;49056;2;10;5;7;3;9;8;6;12;1;11;4
2;4;5;7;3;9;8;6;12;1;11;10;8;42018
9;42018;2;4;5;7;3;9;8;6;12;1;11;10
2;4;5;7;3;9;12;6;8;1;11;10;9;44310
9;44310;2;4;5;7;3;9;12;6;8;1;11;10
2;4;5;7;3;9;6;12;8;1;11;10;9;48486
9;48486;2;4;5;7;3;9;6;12;8;1;11;10
2;4;5;7;3;9;12;6;8;1;11;10;9;44310
9;44310;2;4;5;7;3;9;12;6;8;1;11;10
2;4;12;7;3;9;5;6;8;1;11;10;9;42270
9;42270;2;4;12;7;3;9;5;6;8;1;11;10
2;7;12;4;3;9;5;6;8;1;11;10;9;41248
9;41248;2;7;12;4;3;9;5;6;8;1;11;10
2;7;12;4;3;11;5;6;8;1;9;10;9;46568
9;46568;2;7;12;4;3;11;5;6;8;1;9;10
1;7;12;4;3;11;5;6;8;2;9;10;9;41230
9;41230;1;7;12;4;3;11;5;6;8;2;9;10
1;7;12;4;3;10;5;6;8;2;9;11;9;35894
9;35894;1;7;12;4;3;10;5;6;8;2;9;11
1;7;12;10;3;4;5;6;8;2;9;11;9;41696
9;41696;1;7;12;10;3;4;5;6;8;2;9;11
8;7;12;10;3;4;5;6;1;2;9;11;9;57520
9;57520;8;7;12;10;3;4;5;6;1;2;9;11
8;7;3;10;12;4;5;6;1;2;9;11;9;57028
9;57028;8;7;3;10;12;4;5;6;1;2;9;11
8;7;3;10;12;4;6;5;1;2;9;11;9;64912
9;57028;8;7;3;10;12;4;5;6;1;2;9;11
12;7;3;10;8;4;5;6;1;2;9;11;9;52092
9;52092;12;7;3;10;8;4;5;6;1;2;9;11
12;7;3;10;8;9;5;6;1;2;4;11;9;47188
9;47188;12;7;3;10;8;9;5;6;1;2;4;11
12;6;3;10;8;9;5;7;1;2;4;11;9;40552
9;40552;12;6;3;10;8;9;5;7;1;2;4;11
12;6;3;10;8;9;5;4;1;2;7;11;9;39342
9;39342;12;6;3;10;8;9;5;4;1;2;7;11
9;6;3;10;8;12;5;4;1;2;7;11;9;35402
9;35402;9;6;3;10;8;12;5;4;1;2;7;11
9;6;3;10;8;12;5;4;1;11;7;2;9;41738
9;41738;9;6;3;10;8;12;5;4;1;11;7;2
9;6;3;10;8;12;5;4;11;1;7;2;9;33064
9;33064;9;6;3;10;8;12;5;4;11;1;7;2
9;6;3;1;8;12;5;4;11;10;7;2;9;38570
10;33064;9;6;3;10;8;12;5;4;11;1;7;2
9;5;3;10;8;12;6;4;11;1;7;2;10;51820
10;51820;9;5;3;10;8;12;6;4;11;1;7;2
9;5;3;10;8;12;6;4;7;1;11;2;10;51858
10;51858;9;5;3;10;8;12;6;4;7;1;11;2
9;5;11;10;8;12;6;4;7;1;3;2;10;47834
10;47834;9;5;11;10;8;12;6;4;7;1;3;2
2;5;11;10;8;12;6;4;7;1;3;9;10;56340
10;56340;2;5;11;10;8;12;6;4;7;1;3;9
4;5;11;10;8;12;6;2;7;1;3;9;10;55848
10;55848;4;5;11;10;8;12;6;2;7;1;3;9
4;5;11;10;8;12;9;2;7;1;3;6;10;57358
10;57358;4;5;11;10;8;12;9;2;7;1;3;6
10;5;11;4;8;12;9;2;7;1;3;6;10;41130
10;41130;10;5;11;4;8;12;9;2;7;1;3;6
10;5;11;4;8;12;9;2;7;3;1;6;10;47242
10;47242;10;5;11;4;8;12;9;2;7;3;1;6
10;5;9;4;8;12;11;2;7;3;1;6;10;45714
10;45714;10;5;9;4;8;12;11;2;7;3;1;6
1;5;9;4;8;12;11;2;7;3;10;6;10;54750
10;45714;10;5;9;4;8;12;11;2;7;3;1;6
3;5;9;4;8;12;11;2;7;10;1;6;10;39386
10;39386;3;5;9;4;8;12;11;2;7;10;1;6
3;5;9;4;8;12;11;2;1;10;7;6;10;39502
10;39502;3;5;9;4;8;12;11;2;1;10;7;6
3;5;9;4;8;10;11;2;1;12;7;6;10;25770
10;25770;3;5;9;4;8;10;11;2;1;12;7;6
3;5;9;1;8;10;11;2;4;12;7;6;10;29496
10;29496;3;5;9;1;8;10;11;2;4;12;7;6
3;5;7;1;8;10;11;2;4;12;9;6;10;29478
10;29478;3;5;7;1;8;10;11;2;4;12;9;6
3;5;7;1;8;4;11;2;10;12;9;6;10;44596
10;44596;3;5;7;1;8;4;11;2;10;12;9;6
2;5;7;1;8;4;11;3;10;12;9;6;10;64720
10;64720;2;5;7;1;8;4;11;3;10;12;9;6
2;1;7;5;8;4;11;3;10;12;9;6;10;45692
10;45692;2;1;7;5;8;4;11;3;10;12;9;6
2;1;7;5;8;4;11;3;10;6;9;12;10;52220
10;52220;2;1;7;5;8;4;11;3;10;6;9;12
6;1;7;5;8;4;11;3;10;2;9;12;10;52386
11;52386;6;1;7;5;8;4;11;3;10;2;9;12
6;1;4;5;8;7;11;3;10;2;9;12;11;47080
11;47080;6;1;4;5;8;7;11;3;10;2;9;12
6;1;4;11;8;7;5;3;10;2;9;12;11;45436
11;45436;6;1;4;11;8;7;5;3;10;2;9;12
6;1;8;11;4;7;5;3;10;2;9;12;11;40710
11;40710;6;1;8;11;4;7;5;3;10;2;9;12
6;11;8;1;4;7;5;3;10;2;9;12;11;39334
11;39334;6;11;8;1;4;7;5;3;10;2;9;12
6;11;8;1;4;10;5;3;7;2;9;12;11;40116
11;40116;6;11;8;1;4;10;5;3;7;2;9;12
6;11;8;1;4;10;5;3;7;12;9;2;11;38196
11;38196;6;11;8;1;4;10;5;3;7;12;9;2
6;11;8;1;12;10;5;3;7;4;9;2;11;31950
11;31950;6;11;8;1;12;10;5;3;7;4;9;2
6;10;8;1;12;11;5;3;7;4;9;2;11;41760
11;41760;6;10;8;1;12;11;5;3;7;4;9;2
6;10;8;1;4;11;5;3;7;12;9;2;11;48006
11;48006;6;10;8;1;4;11;5;3;7;12;9;2
6;10;8;1;4;2;5;3;7;12;9;11;11;42046
11;42046;6;10;8;1;4;2;5;3;7;12;9;11
6;10;8;1;4;2;5;3;7;9;12;11;11;44868
11;44868;6;10;8;1;4;2;5;3;7;9;12;11
6;10;12;1;4;2;5;3;7;9;8;11;11;49464
11;44868;6;10;8;1;4;2;5;3;7;9;12;11
6;10;8;1;4;2;5;3;11;9;12;7;11;43568
11;43568;6;10;8;1;4;2;5;3;11;9;12;7
8;10;6;1;4;2;5;3;11;9;12;7;11;39480
11;39480;8;10;6;1;4;2;5;3;11;9;12;7
8;10;6;3;4;2;5;1;11;9;12;7;11;42072
11;42072;8;10;6;3;4;2;5;1;11;9;12;7
8;10;6;12;4;2;5;1;11;9;3;7;11;44804
11;44804;8;10;6;12;4;2;5;1;11;9;3;7
8;10;6;12;3;2;5;1;11;9;4;7;11;47852
11;47852;8;10;6;12;3;2;5;1;11;9;4;7
8;10;6;12;11;2;5;1;3;9;4;7;11;40728
11;40728;8;10;6;12;11;2;5;1;3;9;4;7
8;10;6;12;4;2;5;1;3;9;11;7;11;44792
11;44792;8;10;6;12;4;2;5;1;3;9;11;7
8;10;6;12;4;5;2;1;3;9;11;7;11;39426
12;39426;8;10;6;12;4;5;2;1;3;9;11;7
8;10;11;12;4;5;2;1;3;9;6;7;12;41380
12;41380;8;10;11;12;4;5;2;1;3;9;6;7
1;10;11;12;4;5;2;8;3;9;6;7;12;34674
12;34674;1;10;11;12;4;5;2;8;3;9;6;7
1;10;11;12;4;5;2;8;3;9;7;6;12;32634
12;32634;1;10;11;12;4;5;2;8;3;9;7;6
1;10;11;12;4;5;8;2;3;9;7;6;12;29626
12;29626;1;10;11;12;4;5;8;2;3;9;7;6
1;10;11;12;4;5;8;2;3;7;9;6;12;33596
12;33596;1;10;11;12;4;5;8;2;3;7;9;6
11;10;1;12;4;5;8;2;3;7;9;6;12;42818
12;33596;1;10;11;12;4;5;8;2;3;7;9;6
1;10;11;12;4;5;9;2;3;7;8;6;12;34670
12;34670;1;10;11;12;4;5;9;2;3;7;8;6
1;10;11;8;4;5;9;2;3;7;12;6;12;31690
12;31690;1;10;11;8;4;5;9;2;3;7;12;6
1;10;11;4;8;5;9;2;3;7;12;6;12;32010
12;32010;1;10;11;4;8;5;9;2;3;7;12;6
1;10;11;4;8;6;9;2;3;7;12;5;12;32138
12;32138;1;10;11;4;8;6;9;2;3;7;12;5
1;8;11;4;10;6;9;2;3;7;12;5;12;33912
12;33912;1;8;11;4;10;6;9;2;3;7;12;5
12;8;11;4;10;6;9;2;3;7;1;5;12;49758
12;49758;12;8;11;4;10;6;9;2;3;7;1;5
12;8;11;4;2;6;9;10;3;7;1;5;12;41522
12;41522;12;8;11;4;2;6;9;10;3;7;1;5
5;8;11;4;2;6;9;10;3;7;1;12;12;39462
12;39462;5;8;11;4;2;6;9;10;3;7;1;12
5;8;11;10;2;6;9;4;3;7;1;12;12;42576
12;42576;5;8;11;10;2;6;9;4;3;7;1;12
5;1;11;10;2;6;9;4;3;7;8;12;12;51664
12;42576;5;8;11;10;2;6;9;4;3;7;1;12
5;8;11;10;2;6;7;4;3;9;1;12;12;41436
12;41436;5;8;11;10;2;6;7;4;3;9;1;12
9;8;11;10;2;6;7;4;3;5;1;12;12;56228
12;56228;9;8;11;10;2;6;7;4;3;5;1;12
9;8;2;10;11;6;7;4;3;5;1;12;12;54084
