"X1";"X52036";"X5";"X11";"X6";"X4";"X12";"X2";"X7";"X9";"X8";"X10";"X1.1";"X3"
1;5;10;6;8;3;4;7;9;12;2;11;6;32408
6;32408;1;5;10;6;8;3;4;7;9;12;2;11
1;6;10;5;8;3;4;7;9;12;2;11;6;49462
6;49462;1;6;10;5;8;3;4;7;9;12;2;11
1;3;10;5;8;6;4;7;9;12;2;11;6;46160
6;46160;1;3;10;5;8;6;4;7;9;12;2;11
1;3;10;5;7;6;4;8;9;12;2;11;6;52298
6;52298;1;3;10;5;7;6;4;8;9;12;2;11
1;3;10;5;7;6;11;8;9;12;2;4;6;58400
6;58400;1;3;10;5;7;6;11;8;9;12;2;4
1;3;10;5;7;9;11;8;6;12;2;4;6;54806
6;54806;1;3;10;5;7;9;11;8;6;12;2;4
1;3;10;5;8;9;11;7;6;12;2;4;6;48668
6;48668;1;3;10;5;8;9;11;7;6;12;2;4
8;3;10;5;1;9;11;7;6;12;2;4;6;49348
7;49348;8;3;10;5;1;9;11;7;6;12;2;4
8;3;10;5;1;9;2;7;6;12;11;4;7;44632
7;44632;8;3;10;5;1;9;2;7;6;12;11;4
8;3;10;9;1;5;2;7;6;12;11;4;7;34990
7;34990;8;3;10;9;1;5;2;7;6;12;11;4
8;3;10;9;1;5;2;11;6;12;7;4;7;38798
7;38798;8;3;10;9;1;5;2;11;6;12;7;4
8;3;2;9;1;5;10;11;6;12;7;4;7;40406
7;40406;8;3;2;9;1;5;10;11;6;12;7;4
8;3;2;9;1;5;10;11;6;4;7;12;7;50006
7;40406;8;3;2;9;1;5;10;11;6;12;7;4
8;3;7;9;1;5;10;11;6;12;2;4;7;35850
7;35850;8;3;7;9;1;5;10;11;6;12;2;4
8;6;7;9;1;5;10;11;3;12;2;4;7;44136
7;35850;8;3;7;9;1;5;10;11;6;12;2;4
8;3;2;9;1;5;10;11;6;12;7;4;7;40406
7;40406;8;3;2;9;1;5;10;11;6;12;7;4
8;3;2;9;6;5;10;11;1;12;7;4;7;37156
7;37156;8;3;2;9;6;5;10;11;1;12;7;4
8;9;2;3;6;5;10;11;1;12;7;4;7;45824
7;45824;8;9;2;3;6;5;10;11;1;12;7;4
8;9;1;3;6;5;10;11;2;12;7;4;7;43764
7;43764;8;9;1;3;6;5;10;11;2;12;7;4
8;9;1;4;6;5;10;11;2;12;7;3;7;40940
7;40940;8;9;1;4;6;5;10;11;2;12;7;3
8;9;1;4;6;5;11;10;2;12;7;3;7;54576
7;54576;8;9;1;4;6;5;11;10;2;12;7;3
8;9;1;4;6;7;11;10;2;12;5;3;7;50720
7;50720;8;9;1;4;6;7;11;10;2;12;5;3
8;9;1;4;6;7;11;10;2;3;5;12;7;45920
7;45920;8;9;1;4;6;7;11;10;2;3;5;12
8;7;1;4;6;9;11;10;2;3;5;12;7;52950
7;52950;8;7;1;4;6;9;11;10;2;3;5;12
8;7;1;4;2;9;11;10;6;3;5;12;7;53426
7;53426;8;7;1;4;2;9;11;10;6;3;5;12
8;2;1;4;7;9;11;10;6;3;5;12;7;52956
7;52956;8;2;1;4;7;9;11;10;6;3;5;12
8;2;1;4;11;9;7;10;6;3;5;12;7;45184
7;45184;8;2;1;4;11;9;7;10;6;3;5;12
2;8;1;4;11;9;7;10;6;3;5;12;7;52082
8;52082;2;8;1;4;11;9;7;10;6;3;5;12
11;8;1;4;2;9;7;10;6;3;5;12;8;42460
8;42460;11;8;1;4;2;9;7;10;6;3;5;12
11;8;5;4;2;9;7;10;6;3;1;12;8;41864
8;41864;11;8;5;4;2;9;7;10;6;3;1;12
11;9;5;4;2;8;7;10;6;3;1;12;8;46218
8;46218;11;9;5;4;2;8;7;10;6;3;1;12
11;9;4;5;2;8;7;10;6;3;1;12;8;47736
8;47736;11;9;4;5;2;8;7;10;6;3;1;12
11;9;4;5;2;7;8;10;6;3;1;12;8;45922
8;45922;11;9;4;5;2;7;8;10;6;3;1;12
11;12;4;5;2;7;8;10;6;3;1;9;8;42938
8;42938;11;12;4;5;2;7;8;10;6;3;1;9
1;12;4;5;2;7;8;10;6;3;11;9;8;50568
8;50568;1;12;4;5;2;7;8;10;6;3;11;9
12;1;4;5;2;7;8;10;6;3;11;9;8;47602
8;47602;12;1;4;5;2;7;8;10;6;3;11;9
12;11;4;5;2;7;8;10;6;3;1;9;8;46190
8;46190;12;11;4;5;2;7;8;10;6;3;1;9
12;11;10;5;2;7;8;4;6;3;1;9;8;37074
8;37074;12;11;10;5;2;7;8;4;6;3;1;9
12;11;10;7;2;5;8;4;6;3;1;9;8;26240
8;26240;12;11;10;7;2;5;8;4;6;3;1;9
6;11;10;7;2;5;8;4;12;3;1;9;8;28324
8;28324;6;11;10;7;2;5;8;4;12;3;1;9
11;6;10;7;2;5;8;4;12;3;1;9;8;38994
8;28324;6;11;10;7;2;5;8;4;12;3;1;9
6;11;1;7;2;5;8;4;12;3;10;9;8;28602
8;28602;6;11;1;7;2;5;8;4;12;3;10;9
6;11;1;7;2;5;8;9;12;3;10;4;8;35962
8;35962;6;11;1;7;2;5;8;9;12;3;10;4
6;2;1;7;11;5;8;9;12;3;10;4;8;56374
8;56374;6;2;1;7;11;5;8;9;12;3;10;4
6;5;1;7;11;2;8;9;12;3;10;4;8;57374
8;57374;6;5;1;7;11;2;8;9;12;3;10;4
12;5;1;7;11;2;8;9;6;3;10;4;8;57016
8;57016;12;5;1;7;11;2;8;9;6;3;10;4
1;5;12;7;11;2;8;9;6;3;10;4;8;55996
8;55996;1;5;12;7;11;2;8;9;6;3;10;4
1;7;12;5;11;2;8;9;6;3;10;4;8;38736
9;38736;1;7;12;5;11;2;8;9;6;3;10;4
1;7;12;11;5;2;8;9;6;3;10;4;9;39256
9;39256;1;7;12;11;5;2;8;9;6;3;10;4
1;7;12;2;5;11;8;9;6;3;10;4;9;43256
9;43256;1;7;12;2;5;11;8;9;6;3;10;4
1;11;12;2;5;7;8;9;6;3;10;4;9;50108
9;50108;1;11;12;2;5;7;8;9;6;3;10;4
1;11;12;2;5;7;6;9;8;3;10;4;9;45254
9;45254;1;11;12;2;5;7;6;9;8;3;10;4
1;11;12;2;5;3;6;9;8;7;10;4;9;40190
9;40190;1;11;12;2;5;3;6;9;8;7;10;4
1;7;12;2;5;3;6;9;8;11;10;4;9;36630
9;36630;1;7;12;2;5;3;6;9;8;11;10;4
1;7;12;10;5;3;6;9;8;11;2;4;9;39584
9;39584;1;7;12;10;5;3;6;9;8;11;2;4
1;5;12;10;7;3;6;9;8;11;2;4;9;35836
9;35836;1;5;12;10;7;3;6;9;8;11;2;4
1;5;12;10;7;3;6;4;8;11;2;9;9;40922
9;40922;1;5;12;10;7;3;6;4;8;11;2;9
1;5;12;10;7;9;6;4;8;11;2;3;9;53604
9;53604;1;5;12;10;7;9;6;4;8;11;2;3
1;5;12;9;7;10;6;4;8;11;2;3;9;45832
9;45832;1;5;12;9;7;10;6;4;8;11;2;3
1;5;12;11;7;10;6;4;8;9;2;3;9;39472
9;39472;1;5;12;11;7;10;6;4;8;9;2;3
1;5;12;11;7;10;9;4;8;6;2;3;9;36692
9;36692;1;5;12;11;7;10;9;4;8;6;2;3
1;5;12;11;9;10;7;4;8;6;2;3;9;42920
9;42920;1;5;12;11;9;10;7;4;8;6;2;3
1;3;12;11;9;10;7;4;8;6;2;5;9;47498
9;47498;1;3;12;11;9;10;7;4;8;6;2;5
1;3;6;11;9;10;7;4;8;12;2;5;9;62674
9;62674;1;3;6;11;9;10;7;4;8;12;2;5
7;3;6;11;9;10;1;4;8;12;2;5;9;59302
9;59302;7;3;6;11;9;10;1;4;8;12;2;5
7;3;6;11;9;8;1;4;10;12;2;5;9;58210
9;58210;7;3;6;11;9;8;1;4;10;12;2;5
12;3;6;11;9;8;1;4;10;7;2;5;9;43208
9;43208;12;3;6;11;9;8;1;4;10;7;2;5
12;3;6;5;9;8;1;4;10;7;2;11;9;49650
10;49650;12;3;6;5;9;8;1;4;10;7;2;11
12;3;6;5;9;8;1;4;10;7;11;2;10;49234
10;49234;12;3;6;5;9;8;1;4;10;7;11;2
2;3;6;5;9;8;1;4;10;7;11;12;10;52848
10;52848;2;3;6;5;9;8;1;4;10;7;11;12
2;3;6;5;9;8;1;11;10;7;4;12;10;53108
10;53108;2;3;6;5;9;8;1;11;10;7;4;12
2;10;6;5;9;8;1;11;3;7;4;12;10;36926
10;36926;2;10;6;5;9;8;1;11;3;7;4;12
2;10;7;5;9;8;1;11;3;6;4;12;10;23908
10;23908;2;10;7;5;9;8;1;11;3;6;4;12
2;10;7;5;12;8;1;11;3;6;4;9;10;24290
10;24290;2;10;7;5;12;8;1;11;3;6;4;9
9;10;7;5;12;8;1;11;3;6;4;2;10;28568
10;28568;9;10;7;5;12;8;1;11;3;6;4;2
9;10;7;3;12;8;1;11;5;6;4;2;10;32348
10;32348;9;10;7;3;12;8;1;11;5;6;4;2
9;10;7;3;12;2;1;11;5;6;4;8;10;37880
10;37880;9;10;7;3;12;2;1;11;5;6;4;8
9;10;7;3;8;2;1;11;5;6;4;12;10;37272
10;37272;9;10;7;3;8;2;1;11;5;6;4;12
10;9;7;3;8;2;1;11;5;6;4;12;10;32088
10;32088;10;9;7;3;8;2;1;11;5;6;4;12
5;9;7;3;8;2;1;11;10;6;4;12;10;30542
10;30542;5;9;7;3;8;2;1;11;10;6;4;12
5;9;7;3;4;2;1;11;10;6;8;12;10;33958
10;30542;5;9;7;3;8;2;1;11;10;6;4;12
5;9;10;3;8;2;1;11;7;6;4;12;10;31482
10;31482;5;9;10;3;8;2;1;11;7;6;4;12
12;9;10;3;8;2;1;11;7;6;4;5;10;34186
10;34186;12;9;10;3;8;2;1;11;7;6;4;5
12;9;10;3;4;2;1;11;7;6;8;5;10;36762
10;36762;12;9;10;3;4;2;1;11;7;6;8;5
12;9;10;3;4;2;1;11;6;7;8;5;10;41580
10;41580;12;9;10;3;4;2;1;11;6;7;8;5
12;7;10;3;4;2;1;11;6;9;8;5;10;43410
10;43410;12;7;10;3;4;2;1;11;6;9;8;5
12;8;10;3;4;2;1;11;6;9;7;5;10;61976
10;43410;12;7;10;3;4;2;1;11;6;9;8;5
4;7;10;3;12;2;1;11;6;9;8;5;10;42338
11;42338;4;7;10;3;12;2;1;11;6;9;8;5
4;7;10;3;12;2;11;1;6;9;8;5;11;51078
11;51078;4;7;10;3;12;2;11;1;6;9;8;5
4;7;8;3;12;2;11;1;6;9;10;5;11;48544
11;48544;4;7;8;3;12;2;11;1;6;9;10;5
4;7;1;3;12;2;11;8;6;9;10;5;11;43156
11;43156;4;7;1;3;12;2;11;8;6;9;10;5
4;7;1;3;12;2;11;9;6;8;10;5;11;41118
11;41118;4;7;1;3;12;2;11;9;6;8;10;5
4;3;1;7;12;2;11;9;6;8;10;5;11;45336
11;45336;4;3;1;7;12;2;11;9;6;8;10;5
4;7;1;3;12;2;11;9;6;8;10;5;11;41118
11;41118;4;7;1;3;12;2;11;9;6;8;10;5
4;7;1;3;2;12;11;9;6;8;10;5;11;38002
11;38002;4;7;1;3;2;12;11;9;6;8;10;5
4;1;7;3;2;12;11;9;6;8;10;5;11;44122
11;44122;4;1;7;3;2;12;11;9;6;8;10;5
4;1;10;3;2;12;11;9;6;8;7;5;11;48254
11;48254;4;1;10;3;2;12;11;9;6;8;7;5
1;4;10;3;2;12;11;9;6;8;7;5;11;47478
11;47478;1;4;10;3;2;12;11;9;6;8;7;5
1;12;10;3;2;4;11;9;6;8;7;5;11;59854
11;59854;1;12;10;3;2;4;11;9;6;8;7;5
1;12;10;3;2;4;11;9;8;6;7;5;11;60594
11;60594;1;12;10;3;2;4;11;9;8;6;7;5
1;12;10;3;2;4;5;9;8;6;7;11;11;53050
11;53050;1;12;10;3;2;4;5;9;8;6;7;11
1;12;10;3;2;9;5;4;8;6;7;11;11;38402
11;38402;1;12;10;3;2;9;5;4;8;6;7;11
1;8;10;3;2;9;5;4;12;6;7;11;11;26668
11;26668;1;8;10;3;2;9;5;4;12;6;7;11
1;2;10;3;8;9;5;4;12;6;7;11;11;25272
11;25272;1;2;10;3;8;9;5;4;12;6;7;11
1;8;10;3;2;9;5;4;12;6;7;11;11;26668
11;26668;1;8;10;3;2;9;5;4;12;6;7;11
1;7;10;3;2;9;5;4;12;6;8;11;11;23078
11;23078;1;7;10;3;2;9;5;4;12;6;8;11
1;7;10;3;4;9;5;2;12;6;8;11;11;30922
11;30922;1;7;10;3;4;9;5;2;12;6;8;11
1;9;10;3;4;7;5;2;12;6;8;11;11;43530
12;43530;1;9;10;3;4;7;5;2;12;6;8;11
1;9;10;3;4;7;5;6;12;2;8;11;12;49696
12;49696;1;9;10;3;4;7;5;6;12;2;8;11
1;9;10;7;4;3;5;6;12;2;8;11;12;53662
12;53662;1;9;10;7;4;3;5;6;12;2;8;11
1;6;10;7;4;3;5;9;12;2;8;11;12;53234
12;53234;1;6;10;7;4;3;5;9;12;2;8;11
10;6;1;7;4;3;5;9;12;2;8;11;12;54694
12;54694;10;6;1;7;4;3;5;9;12;2;8;11
10;6;1;7;4;2;5;9;12;3;8;11;12;52454
12;52454;10;6;1;7;4;2;5;9;12;3;8;11
10;11;1;7;4;2;5;9;12;3;8;6;12;62212
12;62212;10;11;1;7;4;2;5;9;12;3;8;6
10;11;1;7;4;3;5;9;12;2;8;6;12;48452
12;48452;10;11;1;7;4;3;5;9;12;2;8;6
12;11;1;7;4;3;5;9;10;2;8;6;12;41082
12;41082;12;11;1;7;4;3;5;9;10;2;8;6
12;11;1;7;8;3;5;9;10;2;4;6;12;42740
12;42740;12;11;1;7;8;3;5;9;10;2;4;6
12;11;1;7;8;4;5;9;10;2;3;6;12;45932
12;45932;12;11;1;7;8;4;5;9;10;2;3;6
12;6;1;7;8;4;5;9;10;2;3;11;12;40510
12;40510;12;6;1;7;8;4;5;9;10;2;3;11
12;6;1;7;8;4;5;3;10;2;9;11;12;47180
12;47180;12;6;1;7;8;4;5;3;10;2;9;11
11;6;1;7;8;4;5;3;10;2;9;12;12;32182
12;32182;11;6;1;7;8;4;5;3;10;2;9;12
11;6;8;7;1;4;5;3;10;2;9;12;12;33052
12;33052;11;6;8;7;1;4;5;3;10;2;9;12
11;6;8;7;1;2;5;3;10;4;9;12;12;34782
12;34782;11;6;8;7;1;2;5;3;10;4;9;12
7;6;8;11;1;2;5;3;10;4;9;12;12;50240
12;34782;11;6;8;7;1;2;5;3;10;4;9;12
2;6;8;7;1;11;5;3;10;4;9;12;12;34270
12;34270;2;6;8;7;1;11;5;3;10;4;9;12
2;3;8;7;1;11;5;6;10;4;9;12;12;44394
12;44394;2;3;8;7;1;11;5;6;10;4;9;12
2;3;8;7;10;11;5;6;1;4;9;12;12;45904
