"X1";"X5818643";"X23";"X22";"X20";"X9";"X17";"X25";"X18";"X12";"X19";"X13";"X2";"X11";"X14";"X21";"X26";"X16";"X5";"X7";"X4";"X24";"X3";"X10";"X8";"X1.1";"X6";"X15"
5;3;24;16;9;13;23;10;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;15;7;14;2;5962464
2;5962464;5;3;24;16;9;13;23;10;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;15;7;14
5;3;24;16;9;13;23;15;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;10;7;14;2;5956185
2;5956185;5;3;24;16;9;13;23;15;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;10;7;14
13;3;24;16;9;5;23;15;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;10;7;14;2;6057721
3;6057721;13;3;24;16;9;5;23;15;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;10;7;14
13;3;24;16;7;5;23;15;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;10;9;14;3;6078867
3;6078867;13;3;24;16;7;5;23;15;21;26;19;4;18;6;20;22;11;8;25;1;17;12;2;10;9;14
13;3;24;16;7;5;23;15;21;26;19;4;18;6;20;22;11;8;2;1;17;12;25;10;9;14;3;6082502
3;6082502;13;3;24;16;7;5;23;15;21;26;19;4;18;6;20;22;11;8;2;1;17;12;25;10;9;14
13;3;24;16;7;5;23;15;21;26;19;4;18;6;10;22;11;8;2;1;17;12;25;20;9;14;3;6108108
3;6108108;13;3;24;16;7;5;23;15;21;26;19;4;18;6;10;22;11;8;2;1;17;12;25;20;9;14
13;3;24;16;7;5;23;15;21;26;19;4;18;6;10;22;9;8;2;1;17;12;25;20;11;14;3;6047482
3;6047482;13;3;24;16;7;5;23;15;21;26;19;4;18;6;10;22;9;8;2;1;17;12;25;20;11;14
13;3;24;16;7;5;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;1;25;20;11;14;3;6043279
3;6043279;13;3;24;16;7;5;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;1;25;20;11;14
13;3;24;16;25;5;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;1;7;20;11;14;3;6044547
3;6044547;13;3;24;16;25;5;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;1;7;20;11;14
13;3;24;25;16;5;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;1;7;20;11;14;3;6043687
3;6043687;13;3;24;25;16;5;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;1;7;20;11;14
13;3;24;25;16;1;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;5;7;20;11;14;3;6000633
3;6000633;13;3;24;25;16;1;23;15;21;26;19;4;18;6;10;22;9;8;2;12;17;5;7;20;11;14
13;3;24;25;16;1;23;15;21;26;19;4;18;6;2;22;9;8;10;12;17;5;7;20;11;14;3;6032626
3;6032626;13;3;24;25;16;1;23;15;21;26;19;4;18;6;2;22;9;8;10;12;17;5;7;20;11;14
13;26;24;25;16;1;23;15;21;3;19;4;18;6;2;22;9;8;10;12;17;5;7;20;11;14;3;6044293
3;6044293;13;26;24;25;16;1;23;15;21;3;19;4;18;6;2;22;9;8;10;12;17;5;7;20;11;14
13;26;24;25;16;1;23;15;21;3;19;4;18;6;2;22;11;8;10;12;17;5;7;20;9;14;3;6029776
3;6029776;13;26;24;25;16;1;23;15;21;3;19;4;18;6;2;22;11;8;10;12;17;5;7;20;9;14
13;26;24;25;16;1;15;23;21;3;19;4;18;6;2;22;11;8;10;12;17;5;7;20;9;14;3;6038701
3;6038701;13;26;24;25;16;1;15;23;21;3;19;4;18;6;2;22;11;8;10;12;17;5;7;20;9;14
13;26;24;25;16;1;15;22;21;3;19;4;18;6;2;23;11;8;10;12;17;5;7;20;9;14;3;6038654
3;6038654;13;26;24;25;16;1;15;22;21;3;19;4;18;6;2;23;11;8;10;12;17;5;7;20;9;14
13;26;24;25;16;1;15;22;21;3;19;4;18;6;2;23;11;8;7;12;17;5;10;20;9;14;3;5988761
3;5988761;13;26;24;25;16;1;15;22;21;3;19;4;18;6;2;23;11;8;7;12;17;5;10;20;9;14
13;26;24;25;20;1;15;22;21;3;19;4;18;6;2;23;11;8;7;12;17;5;10;16;9;14;3;5968999
3;5968999;13;26;24;25;20;1;15;22;21;3;19;4;18;6;2;23;11;8;7;12;17;5;10;16;9;14
13;26;24;21;20;1;15;22;25;3;19;4;18;6;2;23;11;8;7;12;17;5;10;16;9;14;3;5960934
3;5960934;13;26;24;21;20;1;15;22;25;3;19;4;18;6;2;23;11;8;7;12;17;5;10;16;9;14
13;26;24;12;20;1;15;22;25;3;19;4;18;6;2;23;11;8;7;21;17;5;10;16;9;14;3;5966808
3;5966808;13;26;24;12;20;1;15;22;25;3;19;4;18;6;2;23;11;8;7;21;17;5;10;16;9;14
13;26;24;12;20;1;15;22;25;3;19;4;18;16;2;23;11;8;7;21;17;5;10;6;9;14;3;5976092
3;5976092;13;26;24;12;20;1;15;22;25;3;19;4;18;16;2;23;11;8;7;21;17;5;10;6;9;14
13;26;24;12;20;1;15;22;25;3;19;4;18;16;5;23;11;8;7;21;17;2;10;6;9;14;3;5868623
3;5868623;13;26;24;12;20;1;15;22;25;3;19;4;18;16;5;23;11;8;7;21;17;2;10;6;9;14
13;26;24;12;20;1;15;22;25;3;19;4;18;16;5;11;23;8;7;21;17;2;10;6;9;14;3;5871184
4;5871184;13;26;24;12;20;1;15;22;25;3;19;4;18;16;5;11;23;8;7;21;17;2;10;6;9;14
1;26;24;12;20;13;15;22;25;3;19;4;18;16;5;11;23;8;7;21;17;2;10;6;9;14;4;5902781
4;5902781;1;26;24;12;20;13;15;22;25;3;19;4;18;16;5;11;23;8;7;21;17;2;10;6;9;14
1;26;24;12;20;13;15;10;25;3;19;4;18;16;5;11;23;8;7;21;17;2;22;6;9;14;4;5898646
4;5898646;1;26;24;12;20;13;15;10;25;3;19;4;18;16;5;11;23;8;7;21;17;2;22;6;9;14
7;26;24;12;20;13;15;10;25;3;19;4;18;16;5;11;23;8;1;21;17;2;22;6;9;14;4;5871504
4;5871504;7;26;24;12;20;13;15;10;25;3;19;4;18;16;5;11;23;8;1;21;17;2;22;6;9;14
7;18;24;12;20;13;15;10;25;3;19;4;26;16;5;11;23;8;1;21;17;2;22;6;9;14;4;5953895
4;5953895;7;18;24;12;20;13;15;10;25;3;19;4;26;16;5;11;23;8;1;21;17;2;22;6;9;14
7;2;24;12;20;13;15;10;25;3;19;4;26;16;5;11;23;8;1;21;17;18;22;6;9;14;4;5985400
4;5985400;7;2;24;12;20;13;15;10;25;3;19;4;26;16;5;11;23;8;1;21;17;18;22;6;9;14
3;2;24;12;20;13;15;10;25;7;19;4;26;16;5;11;23;8;1;21;17;18;22;6;9;14;4;5963138
4;5963138;3;2;24;12;20;13;15;10;25;7;19;4;26;16;5;11;23;8;1;21;17;18;22;6;9;14
3;2;24;8;20;13;15;10;25;7;19;4;26;16;5;11;23;12;1;21;17;18;22;6;9;14;4;6019464
4;6019464;3;2;24;8;20;13;15;10;25;7;19;4;26;16;5;11;23;12;1;21;17;18;22;6;9;14
3;2;24;13;20;8;15;10;25;7;19;4;26;16;5;11;23;12;1;21;17;18;22;6;9;14;4;5942586
4;5942586;3;2;24;13;20;8;15;10;25;7;19;4;26;16;5;11;23;12;1;21;17;18;22;6;9;14
3;2;24;13;20;8;15;10;25;14;19;4;26;16;5;11;23;12;1;21;17;18;22;6;9;7;4;5924940
4;5924940;3;2;24;13;20;8;15;10;25;14;19;4;26;16;5;11;23;12;1;21;17;18;22;6;9;7
3;2;24;13;20;8;15;10;25;14;19;4;26;16;5;17;23;12;1;21;11;18;22;6;9;7;4;5938139
4;5938139;3;2;24;13;20;8;15;10;25;14;19;4;26;16;5;17;23;12;1;21;11;18;22;6;9;7
3;2;24;13;20;8;15;10;25;14;17;4;26;16;5;19;23;12;1;21;11;18;22;6;9;7;4;5937078
4;5937078;3;2;24;13;20;8;15;10;25;14;17;4;26;16;5;19;23;12;1;21;11;18;22;6;9;7
3;2;24;13;10;8;15;20;25;14;17;4;26;16;5;19;23;12;1;21;11;18;22;6;9;7;4;5938472
4;5938472;3;2;24;13;10;8;15;20;25;14;17;4;26;16;5;19;23;12;1;21;11;18;22;6;9;7
3;2;24;5;10;8;15;20;25;14;17;4;26;16;13;19;23;12;1;21;11;18;22;6;9;7;4;5954532
4;5954532;3;2;24;5;10;8;15;20;25;14;17;4;26;16;13;19;23;12;1;21;11;18;22;6;9;7
3;2;24;5;10;8;15;20;14;25;17;4;26;16;13;19;23;12;1;21;11;18;22;6;9;7;4;5962672
4;5962672;3;2;24;5;10;8;15;20;14;25;17;4;26;16;13;19;23;12;1;21;11;18;22;6;9;7
3;2;24;5;10;8;15;20;14;25;17;23;26;16;13;19;4;12;1;21;11;18;22;6;9;7;4;5946855
4;5946855;3;2;24;5;10;8;15;20;14;25;17;23;26;16;13;19;4;12;1;21;11;18;22;6;9;7
3;2;24;5;10;8;15;20;14;17;25;23;26;16;13;19;4;12;1;21;11;18;22;6;9;7;4;5945757
4;5945757;3;2;24;5;10;8;15;20;14;17;25;23;26;16;13;19;4;12;1;21;11;18;22;6;9;7
3;2;24;5;10;8;15;20;14;26;25;23;17;16;13;19;4;12;1;21;11;18;22;6;9;7;4;5942284
4;5942284;3;2;24;5;10;8;15;20;14;26;25;23;17;16;13;19;4;12;1;21;11;18;22;6;9;7
3;2;24;7;10;8;15;20;14;26;25;23;17;16;13;19;4;12;1;21;11;18;22;6;9;5;4;6066205
4;6066205;3;2;24;7;10;8;15;20;14;26;25;23;17;16;13;19;4;12;1;21;11;18;22;6;9;5
3;2;24;7;10;6;15;20;14;26;25;23;17;16;13;19;4;12;1;21;11;18;22;8;9;5;4;6076442
4;6076442;3;2;24;7;10;6;15;20;14;26;25;23;17;16;13;19;4;12;1;21;11;18;22;8;9;5
3;2;24;7;10;6;15;20;14;26;25;23;4;16;13;19;17;12;1;21;11;18;22;8;9;5;4;5999251
5;5999251;3;2;24;7;10;6;15;20;14;26;25;23;4;16;13;19;17;12;1;21;11;18;22;8;9;5
3;2;24;7;10;6;15;20;14;26;25;23;4;22;13;19;17;12;1;21;11;18;16;8;9;5;5;6001559
5;6001559;3;2;24;7;10;6;15;20;14;26;25;23;4;22;13;19;17;12;1;21;11;18;16;8;9;5
3;2;7;24;10;6;15;20;14;26;25;23;4;22;13;19;17;12;1;21;11;18;16;8;9;5;5;6007946
5;6007946;3;2;7;24;10;6;15;20;14;26;25;23;4;22;13;19;17;12;1;21;11;18;16;8;9;5
3;2;7;24;10;6;15;20;14;26;25;17;4;22;13;19;23;12;1;21;11;18;16;8;9;5;5;6032841
5;6032841;3;2;7;24;10;6;15;20;14;26;25;17;4;22;13;19;23;12;1;21;11;18;16;8;9;5
3;12;7;24;10;6;15;20;14;26;25;17;4;22;13;19;23;2;1;21;11;18;16;8;9;5;5;6030372
5;6030372;3;12;7;24;10;6;15;20;14;26;25;17;4;22;13;19;23;2;1;21;11;18;16;8;9;5
3;12;22;24;10;6;15;20;14;26;25;17;4;7;13;19;23;2;1;21;11;18;16;8;9;5;5;6019847
5;6019847;3;12;22;24;10;6;15;20;14;26;25;17;4;7;13;19;23;2;1;21;11;18;16;8;9;5
3;12;22;24;10;6;15;14;20;26;25;17;4;7;13;19;23;2;1;21;11;18;16;8;9;5;5;6019727
5;6019727;3;12;22;24;10;6;15;14;20;26;25;17;4;7;13;19;23;2;1;21;11;18;16;8;9;5
3;12;22;24;10;6;15;14;20;26;25;17;18;7;13;19;23;2;1;21;11;4;16;8;9;5;5;5990033
5;5990033;3;12;22;24;10;6;15;14;20;26;25;17;18;7;13;19;23;2;1;21;11;4;16;8;9;5
3;12;22;24;10;6;15;14;20;26;25;17;18;7;13;19;4;2;1;21;11;23;16;8;9;5;5;6039377
5;6039377;3;12;22;24;10;6;15;14;20;26;25;17;18;7;13;19;4;2;1;21;11;23;16;8;9;5
3;12;22;24;10;6;15;14;20;26;25;17;7;18;13;19;4;2;1;21;11;23;16;8;9;5;5;6052071
5;6052071;3;12;22;24;10;6;15;14;20;26;25;17;7;18;13;19;4;2;1;21;11;23;16;8;9;5
3;12;22;24;10;6;15;8;20;26;25;17;7;18;13;19;4;2;1;21;11;23;16;14;9;5;5;5903013
5;5903013;3;12;22;24;10;6;15;8;20;26;25;17;7;18;13;19;4;2;1;21;11;23;16;14;9;5
3;12;22;24;10;6;15;8;20;26;18;17;7;25;13;19;4;2;1;21;11;23;16;14;9;5;5;5903347
5;5903347;3;12;22;24;10;6;15;8;20;26;18;17;7;25;13;19;4;2;1;21;11;23;16;14;9;5
3;12;22;24;10;6;15;8;20;26;18;1;7;25;13;19;4;2;17;21;11;23;16;14;9;5;5;5953400
5;5953400;3;12;22;24;10;6;15;8;20;26;18;1;7;25;13;19;4;2;17;21;11;23;16;14;9;5
3;13;22;24;10;6;15;8;20;26;18;1;7;25;12;19;4;2;17;21;11;23;16;14;9;5;5;5949299
5;5949299;3;13;22;24;10;6;15;8;20;26;18;1;7;25;12;19;4;2;17;21;11;23;16;14;9;5
3;13;22;24;10;6;15;8;20;5;18;1;7;25;12;19;4;2;17;21;11;23;16;14;9;26;5;5896061
5;5896061;3;13;22;24;10;6;15;8;20;5;18;1;7;25;12;19;4;2;17;21;11;23;16;14;9;26
23;13;22;24;10;6;15;8;20;5;18;1;7;25;12;19;4;2;17;21;11;3;16;14;9;26;5;5896521
5;5896521;23;13;22;24;10;6;15;8;20;5;18;1;7;25;12;19;4;2;17;21;11;3;16;14;9;26
23;13;22;24;10;6;15;8;20;5;18;1;7;25;21;19;4;2;17;12;11;3;16;14;9;26;5;5884738
5;5884738;23;13;22;24;10;6;15;8;20;5;18;1;7;25;21;19;4;2;17;12;11;3;16;14;9;26
23;13;20;24;10;6;15;8;22;5;18;1;7;25;21;19;4;2;17;12;11;3;16;14;9;26;5;5841577
5;5841577;23;13;20;24;10;6;15;8;22;5;18;1;7;25;21;19;4;2;17;12;11;3;16;14;9;26
23;13;22;24;10;6;15;8;20;5;18;1;7;25;21;19;4;2;17;12;11;3;16;14;9;26;5;5884738
5;5884738;23;13;22;24;10;6;15;8;20;5;18;1;7;25;21;19;4;2;17;12;11;3;16;14;9;26
23;13;22;24;10;6;15;8;20;5;18;26;7;25;21;19;4;2;17;12;11;3;16;14;9;1;5;5869488
5;5869488;23;13;22;24;10;6;15;8;20;5;18;26;7;25;21;19;4;2;17;12;11;3;16;14;9;1
23;13;22;24;10;6;15;8;20;5;18;26;7;25;21;19;3;2;17;12;11;4;16;14;9;1;5;5902191
6;5902191;23;13;22;24;10;6;15;8;20;5;18;26;7;25;21;19;3;2;17;12;11;4;16;14;9;1
23;13;22;24;10;6;15;8;20;5;18;26;7;25;19;21;3;2;17;12;11;4;16;14;9;1;6;5789391
6;5789391;23;13;22;24;10;6;15;8;20;5;18;26;7;25;19;21;3;2;17;12;11;4;16;14;9;1
23;13;22;24;10;6;15;8;20;19;18;26;7;25;5;21;3;2;17;12;11;4;16;14;9;1;6;5943385
6;5943385;23;13;22;24;10;6;15;8;20;19;18;26;7;25;5;21;3;2;17;12;11;4;16;14;9;1
23;13;22;24;10;6;15;8;20;19;18;26;7;9;5;21;3;2;17;12;11;4;16;14;25;1;6;5980494
6;5980494;23;13;22;24;10;6;15;8;20;19;18;26;7;9;5;21;3;2;17;12;11;4;16;14;25;1
23;13;22;24;10;6;15;8;20;19;18;26;7;9;5;21;3;2;25;12;11;4;16;14;17;1;6;5979629
6;5979629;23;13;22;24;10;6;15;8;20;19;18;26;7;9;5;21;3;2;25;12;11;4;16;14;17;1
23;11;22;24;10;6;15;8;20;19;18;26;7;9;5;21;3;2;25;12;13;4;16;14;17;1;6;5981693
6;5981693;23;11;22;24;10;6;15;8;20;19;18;26;7;9;5;21;3;2;25;12;13;4;16;14;17;1
23;11;22;24;10;6;21;8;20;19;18;26;7;9;5;15;3;2;25;12;13;4;16;14;17;1;6;6000974
6;6000974;23;11;22;24;10;6;21;8;20;19;18;26;7;9;5;15;3;2;25;12;13;4;16;14;17;1
23;11;22;24;10;6;26;8;20;19;18;21;7;9;5;15;3;2;25;12;13;4;16;14;17;1;6;5989518
6;5989518;23;11;22;24;10;6;26;8;20;19;18;21;7;9;5;15;3;2;25;12;13;4;16;14;17;1
8;11;22;24;10;6;26;23;20;19;18;21;7;9;5;15;3;2;25;12;13;4;16;14;17;1;6;5971803
6;5971803;8;11;22;24;10;6;26;23;20;19;18;21;7;9;5;15;3;2;25;12;13;4;16;14;17;1
8;11;22;24;10;6;26;23;15;19;18;21;7;9;5;20;3;2;25;12;13;4;16;14;17;1;6;5970784
6;5970784;8;11;22;24;10;6;26;23;15;19;18;21;7;9;5;20;3;2;25;12;13;4;16;14;17;1
8;11;22;24;10;6;26;23;15;19;18;21;7;9;5;20;3;2;25;12;13;1;16;14;17;4;6;5963605
6;5963605;8;11;22;24;10;6;26;23;15;19;18;21;7;9;5;20;3;2;25;12;13;1;16;14;17;4
8;11;22;26;10;6;24;23;15;19;18;21;7;9;5;20;3;2;25;12;13;1;16;14;17;4;6;5975170
6;5975170;8;11;22;26;10;6;24;23;15;19;18;21;7;9;5;20;3;2;25;12;13;1;16;14;17;4
8;11;17;26;10;6;24;23;15;19;18;21;7;9;5;20;3;2;25;12;13;1;16;14;22;4;6;5972600
6;5972600;8;11;17;26;10;6;24;23;15;19;18;21;7;9;5;20;3;2;25;12;13;1;16;14;22;4
18;11;17;26;10;6;24;23;15;19;8;21;7;9;5;20;3;2;25;12;13;1;16;14;22;4;6;6041631
6;6041631;18;11;17;26;10;6;24;23;15;19;8;21;7;9;5;20;3;2;25;12;13;1;16;14;22;4
18;11;17;26;10;6;24;23;15;19;8;21;7;9;2;20;3;5;25;12;13;1;16;14;22;4;6;5756954
6;5756954;18;11;17;26;10;6;24;23;15;19;8;21;7;9;2;20;3;5;25;12;13;1;16;14;22;4
18;11;17;26;10;6;15;23;24;19;8;21;7;9;2;20;3;5;25;12;13;1;16;14;22;4;6;5774951
6;5774951;18;11;17;26;10;6;15;23;24;19;8;21;7;9;2;20;3;5;25;12;13;1;16;14;22;4
18;11;17;26;10;23;15;6;24;19;8;21;7;9;2;20;3;5;25;12;13;1;16;14;22;4;6;5767612
6;5767612;18;11;17;26;10;23;15;6;24;19;8;21;7;9;2;20;3;5;25;12;13;1;16;14;22;4
18;11;17;26;10;23;15;6;24;19;8;21;7;9;2;20;3;5;4;12;13;1;16;14;22;25;6;5756914
6;5756914;18;11;17;26;10;23;15;6;24;19;8;21;7;9;2;20;3;5;4;12;13;1;16;14;22;25
18;11;17;26;10;23;15;6;24;19;8;21;7;9;2;20;16;5;4;12;13;1;3;14;22;25;6;5776805
6;5776805;18;11;17;26;10;23;15;6;24;19;8;21;7;9;2;20;16;5;4;12;13;1;3;14;22;25
