"X1";"X47704";"X11";"X7";"X9";"X6";"X10";"X2";"X3";"X1.1";"X8";"X5";"X4";"X12"
2;31274;10;5;9;7;12;3;2;8;11;6;1;4
10;5;9;7;12;3;2;8;11;4;1;6;2;28394
2;28394;10;5;9;7;12;3;2;8;11;4;1;6
10;5;9;2;12;3;7;8;11;4;1;6;2;29912
2;29912;10;5;9;2;12;3;7;8;11;4;1;6
10;5;9;2;12;8;7;3;11;4;1;6;2;30330
2;30330;10;5;9;2;12;8;7;3;11;4;1;6
10;5;9;2;8;12;7;3;11;4;1;6;2;32244
2;32244;10;5;9;2;8;12;7;3;11;4;1;6
10;5;3;2;8;12;7;9;11;4;1;6;2;36452
2;36452;10;5;3;2;8;12;7;9;11;4;1;6
10;5;3;2;8;1;7;9;11;4;12;6;2;31892
2;31892;10;5;3;2;8;1;7;9;11;4;12;6
10;5;3;2;8;1;7;9;11;6;12;4;2;32084
2;32084;10;5;3;2;8;1;7;9;11;6;12;4
10;5;9;2;8;1;7;3;11;6;12;4;2;42276
2;42276;10;5;9;2;8;1;7;3;11;6;12;4
10;5;9;6;8;1;7;3;11;2;12;4;2;39830
2;39830;10;5;9;6;8;1;7;3;11;2;12;4
10;5;9;6;3;1;7;8;11;2;12;4;2;44204
2;44204;10;5;9;6;3;1;7;8;11;2;12;4
10;5;9;6;3;1;7;11;8;2;12;4;2;47808
2;47808;10;5;9;6;3;1;7;11;8;2;12;4
10;5;11;6;3;1;7;9;8;2;12;4;2;40572
3;40572;10;5;11;6;3;1;7;9;8;2;12;4
10;5;8;6;3;1;7;9;11;2;12;4;3;37404
3;37404;10;5;8;6;3;1;7;9;11;2;12;4
10;5;8;6;3;1;7;11;9;2;12;4;3;45860
3;45860;10;5;8;6;3;1;7;11;9;2;12;4
10;5;8;6;7;1;3;11;9;2;12;4;3;40676
3;40676;10;5;8;6;7;1;3;11;9;2;12;4
10;8;5;6;7;1;3;11;9;2;12;4;3;32404
3;32404;10;8;5;6;7;1;3;11;9;2;12;4
10;8;5;6;12;1;3;11;9;2;7;4;3;38970
3;38970;10;8;5;6;12;1;3;11;9;2;7;4
4;8;5;6;12;1;3;11;9;2;7;10;3;44198
3;44198;4;8;5;6;12;1;3;11;9;2;7;10
4;8;5;6;12;7;3;11;9;2;1;10;3;55286
3;55286;4;8;5;6;12;7;3;11;9;2;1;10
1;8;5;6;12;7;3;11;9;2;4;10;3;54710
3;54710;1;8;5;6;12;7;3;11;9;2;4;10
1;8;11;6;12;7;3;5;9;2;4;10;3;58850
3;58850;1;8;11;6;12;7;3;5;9;2;4;10
1;8;11;6;12;7;10;5;9;2;4;3;3;61828
3;61828;1;8;11;6;12;7;10;5;9;2;4;3
1;8;3;6;12;7;10;5;9;2;4;11;3;62124
3;62124;1;8;3;6;12;7;10;5;9;2;4;11
1;8;3;6;12;7;10;11;9;2;4;5;3;62234
3;62234;1;8;3;6;12;7;10;11;9;2;4;5
1;8;3;6;12;7;5;11;9;2;4;10;3;56178
3;56178;1;8;3;6;12;7;5;11;9;2;4;10
1;8;3;6;12;7;5;11;9;10;4;2;3;54450
3;54450;1;8;3;6;12;7;5;11;9;10;4;2
1;8;3;6;12;7;5;4;9;10;11;2;3;49286
3;49286;1;8;3;6;12;7;5;4;9;10;11;2
1;5;3;6;12;7;8;4;9;10;11;2;3;42970
3;42970;1;5;3;6;12;7;8;4;9;10;11;2
1;5;3;6;12;7;9;4;8;10;11;2;3;41830
3;41830;1;5;3;6;12;7;9;4;8;10;11;2
5;1;3;6;12;7;9;4;8;10;11;2;3;39652
3;39652;5;1;3;6;12;7;9;4;8;10;11;2
5;1;3;9;12;7;6;4;8;10;11;2;3;41660
3;41660;5;1;3;9;12;7;6;4;8;10;11;2
5;1;3;9;12;7;11;4;8;10;6;2;3;41744
4;41744;5;1;3;9;12;7;11;4;8;10;6;2
5;1;3;9;6;7;11;4;8;10;12;2;4;42162
4;42162;5;1;3;9;6;7;11;4;8;10;12;2
5;1;3;9;6;4;11;7;8;10;12;2;4;39148
4;39148;5;1;3;9;6;4;11;7;8;10;12;2
5;1;3;9;12;4;11;7;8;10;6;2;4;38730
4;38730;5;1;3;9;12;4;11;7;8;10;6;2
5;1;11;9;12;4;3;7;8;10;6;2;4;38566
4;38566;5;1;11;9;12;4;3;7;8;10;6;2
5;1;11;9;12;4;10;7;8;3;6;2;4;50568
4;50568;5;1;11;9;12;4;10;7;8;3;6;2
5;1;3;9;12;4;10;7;8;11;6;2;4;50324
4;50324;5;1;3;9;12;4;10;7;8;11;6;2
5;1;3;9;12;4;10;7;11;8;6;2;4;52300
4;52300;5;1;3;9;12;4;10;7;11;8;6;2
5;1;3;9;12;4;10;2;11;8;6;7;4;52190
4;52190;5;1;3;9;12;4;10;2;11;8;6;7
10;1;3;9;12;4;5;2;11;8;6;7;4;43306
4;43306;10;1;3;9;12;4;5;2;11;8;6;7
10;1;3;11;12;4;5;2;9;8;6;7;4;45724
4;43306;10;1;3;9;12;4;5;2;11;8;6;7
10;1;3;9;12;5;4;2;11;8;6;7;4;49560
4;49560;10;1;3;9;12;5;4;2;11;8;6;7
10;1;3;11;12;5;4;2;9;8;6;7;4;52182
4;52182;10;1;3;11;12;5;4;2;9;8;6;7
12;1;3;11;10;5;4;2;9;8;6;7;4;63870
4;63870;12;1;3;11;10;5;4;2;9;8;6;7
12;6;3;11;10;5;4;2;9;8;1;7;4;56148
4;56148;12;6;3;11;10;5;4;2;9;8;1;7
9;6;3;11;10;5;4;2;12;8;1;7;4;56990
4;56990;9;6;3;11;10;5;4;2;12;8;1;7
9;6;3;11;10;5;4;8;12;2;1;7;4;52844
4;52844;9;6;3;11;10;5;4;8;12;2;1;7
9;6;3;10;11;5;4;8;12;2;1;7;4;51844
4;51844;9;6;3;10;11;5;4;8;12;2;1;7
9;6;3;10;11;5;1;8;12;2;4;7;4;52980
4;52980;9;6;3;10;11;5;1;8;12;2;4;7
9;6;7;10;11;5;1;8;12;2;4;3;4;53686
4;53686;9;6;7;10;11;5;1;8;12;2;4;3
9;6;7;10;11;5;1;8;3;2;4;12;4;47104
5;47104;9;6;7;10;11;5;1;8;3;2;4;12
9;6;7;10;11;8;1;5;3;2;4;12;5;45440
5;45440;9;6;7;10;11;8;1;5;3;2;4;12
9;6;7;10;1;8;11;5;3;2;4;12;5;51324
5;51324;9;6;7;10;1;8;11;5;3;2;4;12
9;6;7;12;1;8;11;5;3;2;4;10;5;50490
5;50490;9;6;7;12;1;8;11;5;3;2;4;10
9;6;8;12;1;7;11;5;3;2;4;10;5;56506
5;56506;9;6;8;12;1;7;11;5;3;2;4;10
9;6;8;12;1;7;11;4;3;2;5;10;5;45660
5;45660;9;6;8;12;1;7;11;4;3;2;5;10
9;6;8;12;1;10;11;4;3;2;5;7;5;37238
5;37238;9;6;8;12;1;10;11;4;3;2;5;7
9;6;8;11;1;10;12;4;3;2;5;7;5;40894
5;40894;9;6;8;11;1;10;12;4;3;2;5;7
9;6;8;11;1;10;12;3;4;2;5;7;5;53810
5;53810;9;6;8;11;1;10;12;3;4;2;5;7
12;6;8;11;1;10;9;3;4;2;5;7;5;52348
5;52348;12;6;8;11;1;10;9;3;4;2;5;7
12;6;11;8;1;10;9;3;4;2;5;7;5;53316
5;53316;12;6;11;8;1;10;9;3;4;2;5;7
12;6;11;8;1;10;3;9;4;2;5;7;5;46320
5;46320;12;6;11;8;1;10;3;9;4;2;5;7
12;6;11;8;1;10;5;9;4;2;3;7;5;39596
5;39596;12;6;11;8;1;10;5;9;4;2;3;7
2;6;11;8;1;10;5;9;4;12;3;7;5;40104
5;40104;2;6;11;8;1;10;5;9;4;12;3;7
1;6;11;8;2;10;5;9;4;12;3;7;5;39940
5;39940;1;6;11;8;2;10;5;9;4;12;3;7
1;6;11;10;2;8;5;9;4;12;3;7;5;39318
5;39318;1;6;11;10;2;8;5;9;4;12;3;7
3;6;11;10;2;8;5;9;4;12;1;7;5;49474
5;49474;3;6;11;10;2;8;5;9;4;12;1;7
3;6;11;10;4;8;5;9;2;12;1;7;5;45658
5;45658;3;6;11;10;4;8;5;9;2;12;1;7
3;6;4;10;11;8;5;9;2;12;1;7;5;52348
5;52348;3;6;4;10;11;8;5;9;2;12;1;7
3;6;4;10;2;8;5;9;11;12;1;7;5;54436
5;54436;3;6;4;10;2;8;5;9;11;12;1;7
3;6;4;1;2;8;5;9;11;12;10;7;5;55506
6;55506;3;6;4;1;2;8;5;9;11;12;10;7
3;6;4;1;10;8;5;9;11;12;2;7;6;54996
6;54996;3;6;4;1;10;8;5;9;11;12;2;7
3;1;4;6;10;8;5;9;11;12;2;7;6;45538
6;45538;3;1;4;6;10;8;5;9;11;12;2;7
8;1;4;6;10;3;5;9;11;12;2;7;6;39770
6;39770;8;1;4;6;10;3;5;9;11;12;2;7
8;1;4;6;10;3;5;2;11;12;9;7;6;37962
6;37962;8;1;4;6;10;3;5;2;11;12;9;7
8;10;4;6;1;3;5;2;11;12;9;7;6;37126
6;37126;8;10;4;6;1;3;5;2;11;12;9;7
8;10;2;6;1;3;5;4;11;12;9;7;6;47138
6;47138;8;10;2;6;1;3;5;4;11;12;9;7
8;10;2;6;1;3;5;11;4;12;9;7;6;35500
6;35500;8;10;2;6;1;3;5;11;4;12;9;7
8;5;2;6;1;3;10;11;4;12;9;7;6;27192
6;27192;8;5;2;6;1;3;10;11;4;12;9;7
11;5;2;6;1;3;10;8;4;12;9;7;6;33266
6;33266;11;5;2;6;1;3;10;8;4;12;9;7
11;5;7;6;1;3;10;8;4;12;9;2;6;31176
6;31176;11;5;7;6;1;3;10;8;4;12;9;2
11;5;7;6;1;3;10;9;4;12;8;2;6;20790
6;20790;11;5;7;6;1;3;10;9;4;12;8;2
11;5;7;6;8;3;10;9;4;12;1;2;6;17312
6;17312;11;5;7;6;8;3;10;9;4;12;1;2
11;5;2;6;8;3;10;9;4;12;1;7;6;19562
6;19562;11;5;2;6;8;3;10;9;4;12;1;7
11;5;2;6;8;3;10;4;9;12;1;7;6;32716
6;32716;11;5;2;6;8;3;10;4;9;12;1;7
11;5;9;6;8;3;10;4;2;12;1;7;6;30534
6;30534;11;5;9;6;8;3;10;4;2;12;1;7
11;5;6;9;8;3;10;4;2;12;1;7;6;30228
6;30228;11;5;6;9;8;3;10;4;2;12;1;7
11;5;6;9;1;3;10;4;2;12;8;7;6;35330
6;35330;11;5;6;9;1;3;10;4;2;12;8;7
11;5;6;9;1;12;10;4;2;3;8;7;6;36138
6;36138;11;5;6;9;1;12;10;4;2;3;8;7
11;5;6;9;8;12;10;4;2;3;1;7;6;31036
6;31036;11;5;6;9;8;12;10;4;2;3;1;7
11;12;6;9;8;5;10;4;2;3;1;7;6;33484
7;33484;11;12;6;9;8;5;10;4;2;3;1;7
11;12;6;9;8;5;10;4;7;3;1;2;7;32858
7;32858;11;12;6;9;8;5;10;4;7;3;1;2
4;12;6;9;8;5;10;11;7;3;1;2;7;53168
7;32858;11;12;6;9;8;5;10;4;7;3;1;2
11;12;6;9;8;5;4;10;7;3;1;2;7;39698
7;39698;11;12;6;9;8;5;4;10;7;3;1;2
1;12;6;9;8;5;4;10;7;3;11;2;7;61198
7;61198;1;12;6;9;8;5;4;10;7;3;11;2
1;12;6;9;8;5;4;10;2;3;11;7;7;61592
7;61592;1;12;6;9;8;5;4;10;2;3;11;7
6;12;1;9;8;5;4;10;2;3;11;7;7;50076
7;50076;6;12;1;9;8;5;4;10;2;3;11;7
6;12;1;9;7;5;4;10;2;3;11;8;7;54194
7;54194;6;12;1;9;7;5;4;10;2;3;11;8
6;12;1;9;8;5;4;10;2;3;11;7;7;50076
7;50076;6;12;1;9;8;5;4;10;2;3;11;7
6;12;1;9;8;11;4;10;2;3;5;7;7;40484
7;40484;6;12;1;9;8;11;4;10;2;3;5;7
6;10;1;9;8;11;4;12;2;3;5;7;7;56116
7;56116;6;10;1;9;8;11;4;12;2;3;5;7
6;10;1;9;8;11;4;12;7;3;5;2;7;52250
7;52250;6;10;1;9;8;11;4;12;7;3;5;2
6;10;9;1;8;11;4;12;7;3;5;2;7;51722
7;51722;6;10;9;1;8;11;4;12;7;3;5;2
6;10;1;9;8;11;4;12;7;3;5;2;7;52250
7;52250;6;10;1;9;8;11;4;12;7;3;5;2
6;10;12;9;8;11;4;1;7;3;5;2;7;52830
7;52830;6;10;12;9;8;11;4;1;7;3;5;2
6;10;12;9;8;11;4;1;7;5;3;2;7;58122
7;58122;6;10;12;9;8;11;4;1;7;5;3;2
6;10;3;9;8;11;4;1;7;5;12;2;7;53524
7;53524;6;10;3;9;8;11;4;1;7;5;12;2
1;10;3;9;8;11;4;6;7;5;12;2;7;48420
7;48420;1;10;3;9;8;11;4;6;7;5;12;2
1;10;3;9;8;5;4;6;7;11;12;2;7;25712
7;25712;1;10;3;9;8;5;4;6;7;11;12;2
12;10;3;9;8;5;4;6;7;11;1;2;7;38528
7;25712;1;10;3;9;8;5;4;6;7;11;12;2
1;10;6;9;8;5;4;3;7;11;12;2;7;35972
8;35972;1;10;6;9;8;5;4;3;7;11;12;2
1;6;10;9;8;5;4;3;7;11;12;2;8;53940
8;35972;1;10;6;9;8;5;4;3;7;11;12;2
1;10;5;9;8;6;4;3;7;11;12;2;8;44010
8;44010;1;10;5;9;8;6;4;3;7;11;12;2
1;10;7;9;8;6;4;3;5;11;12;2;8;44300
8;44300;1;10;7;9;8;6;4;3;5;11;12;2
1;10;7;9;6;8;4;3;5;11;12;2;8;40106
8;40106;1;10;7;9;6;8;4;3;5;11;12;2
1;10;7;5;6;8;4;3;9;11;12;2;8;36722
8;36722;1;10;7;5;6;8;4;3;9;11;12;2
1;10;7;5;6;8;4;9;3;11;12;2;8;34890
8;34890;1;10;7;5;6;8;4;9;3;11;12;2
1;10;6;5;7;8;4;9;3;11;12;2;8;29060
8;29060;1;10;6;5;7;8;4;9;3;11;12;2
1;10;6;5;7;8;3;9;4;11;12;2;8;34704
8;34704;1;10;6;5;7;8;3;9;4;11;12;2
1;10;6;5;8;7;3;9;4;11;12;2;8;36690
8;36690;1;10;6;5;8;7;3;9;4;11;12;2
2;10;6;5;8;7;3;9;4;11;12;1;8;44038
8;36690;1;10;6;5;8;7;3;9;4;11;12;2
12;10;6;5;8;7;3;9;4;11;1;2;8;49666
8;49666;12;10;6;5;8;7;3;9;4;11;1;2
12;10;11;5;8;7;3;9;4;6;1;2;8;45396
8;45396;12;10;11;5;8;7;3;9;4;6;1;2
12;10;11;1;8;7;3;9;4;6;5;2;8;50156
8;50156;12;10;11;1;8;7;3;9;4;6;5;2
12;10;11;8;1;7;3;9;4;6;5;2;8;50756
8;50756;12;10;11;8;1;7;3;9;4;6;5;2
12;10;11;8;1;7;3;9;5;6;4;2;8;50674
8;50674;12;10;11;8;1;7;3;9;5;6;4;2
12;8;11;10;1;7;3;9;5;6;4;2;8;62542
8;50674;12;10;11;8;1;7;3;9;5;6;4;2
12;10;11;8;1;5;3;9;7;6;4;2;8;48828
8;48828;12;10;11;8;1;5;3;9;7;6;4;2
12;4;11;8;1;5;3;9;7;6;10;2;8;60170
8;48828;12;10;11;8;1;5;3;9;7;6;4;2
12;10;11;1;8;5;3;9;7;6;4;2;8;48228
8;48228;12;10;11;1;8;5;3;9;7;6;4;2
12;10;11;2;8;5;3;9;7;6;4;1;8;46550
9;46550;12;10;11;2;8;5;3;9;7;6;4;1
12;10;11;2;6;5;3;9;7;8;4;1;9;40934
9;40934;12;10;11;2;6;5;3;9;7;8;4;1
1;10;11;2;6;5;3;9;7;8;4;12;9;35746
9;35746;1;10;11;2;6;5;3;9;7;8;4;12
1;10;11;2;6;5;3;9;7;12;4;8;9;33634
9;33634;1;10;11;2;6;5;3;9;7;12;4;8
1;10;11;2;8;5;3;9;7;12;4;6;9;26962
9;26962;1;10;11;2;8;5;3;9;7;12;4;6
1;10;11;2;8;5;3;4;7;12;9;6;9;37236
9;26962;1;10;11;2;8;5;3;9;7;12;4;6
12;10;11;2;8;5;3;9;7;1;4;6;9;54422
9;26962;1;10;11;2;8;5;3;9;7;12;4;6
1;10;11;2;8;5;9;3;7;12;4;6;9;32422
9;26962;1;10;11;2;8;5;3;9;7;12;4;6
1;10;12;2;8;5;3;9;7;11;4;6;9;26854
9;26854;1;10;12;2;8;5;3;9;7;11;4;6
1;10;12;2;4;5;3;9;7;11;8;6;9;28312
9;28312;1;10;12;2;4;5;3;9;7;11;8;6
1;10;12;2;4;5;8;9;7;11;3;6;9;27746
9;27746;1;10;12;2;4;5;8;9;7;11;3;6
1;5;12;2;4;10;8;9;7;11;3;6;9;35318
9;35318;1;5;12;2;4;10;8;9;7;11;3;6
1;5;12;2;6;10;8;9;7;11;3;4;9;44306
9;35318;1;5;12;2;4;10;8;9;7;11;3;6
9;5;12;2;4;10;8;1;7;11;3;6;9;41366
9;41366;9;5;12;2;4;10;8;1;7;11;3;6
9;5;12;7;4;10;8;1;2;11;3;6;9;42302
9;41366;9;5;12;2;4;10;8;1;7;11;3;6
5;9;12;2;4;10;8;1;7;11;3;6;9;58020
9;41366;9;5;12;2;4;10;8;1;7;11;3;6
9;5;12;2;4;10;11;1;7;8;3;6;9;39908
9;39908;9;5;12;2;4;10;11;1;7;8;3;6
9;5;12;2;8;10;11;1;7;4;3;6;9;35792
9;35792;9;5;12;2;8;10;11;1;7;4;3;6
9;5;12;8;2;10;11;1;7;4;3;6;9;35432
9;35432;9;5;12;8;2;10;11;1;7;4;3;6
9;2;12;8;5;10;11;1;7;4;3;6;9;36506
9;36506;9;2;12;8;5;10;11;1;7;4;3;6
9;2;11;8;5;10;12;1;7;4;3;6;9;35058
10;35058;9;2;11;8;5;10;12;1;7;4;3;6
5;2;11;8;9;10;12;1;7;4;3;6;10;43588
10;35058;9;2;11;8;5;10;12;1;7;4;3;6
9;11;2;8;5;10;12;1;7;4;3;6;10;40890
10;40890;9;11;2;8;5;10;12;1;7;4;3;6
2;11;9;8;5;10;12;1;7;4;3;6;10;52078
10;40890;9;11;2;8;5;10;12;1;7;4;3;6
9;11;2;8;5;10;12;3;7;4;1;6;10;38272
10;38272;9;11;2;8;5;10;12;3;7;4;1;6
3;11;2;8;5;10;12;9;7;4;1;6;10;38924
10;38924;3;11;2;8;5;10;12;9;7;4;1;6
3;11;2;8;1;10;12;9;7;4;5;6;10;42476
10;42476;3;11;2;8;1;10;12;9;7;4;5;6
3;11;2;8;1;10;12;6;7;4;5;9;10;40262
10;40262;3;11;2;8;1;10;12;6;7;4;5;9
3;11;5;8;1;10;12;6;7;4;2;9;10;42724
10;42724;3;11;5;8;1;10;12;6;7;4;2;9
3;11;5;6;1;10;12;8;7;4;2;9;10;48406
10;48406;3;11;5;6;1;10;12;8;7;4;2;9
3;11;5;4;1;10;12;8;7;6;2;9;10;47864
10;47864;3;11;5;4;1;10;12;8;7;6;2;9
3;11;8;4;1;10;12;5;7;6;2;9;10;50920
10;50920;3;11;8;4;1;10;12;5;7;6;2;9
3;11;8;10;1;4;12;5;7;6;2;9;10;52478
10;52478;3;11;8;10;1;4;12;5;7;6;2;9
3;11;10;8;1;4;12;5;7;6;2;9;10;52504
10;52504;3;11;10;8;1;4;12;5;7;6;2;9
3;11;4;8;1;10;12;5;7;6;2;9;10;54398
10;54398;3;11;4;8;1;10;12;5;7;6;2;9
3;11;5;8;1;10;12;4;7;6;2;9;10;43726
10;43726;3;11;5;8;1;10;12;4;7;6;2;9
3;11;5;8;1;10;4;12;7;6;2;9;10;48290
10;48290;3;11;5;8;1;10;4;12;7;6;2;9
3;11;5;8;1;10;2;12;7;6;4;9;10;49062
10;49062;3;11;5;8;1;10;2;12;7;6;4;9
3;11;8;5;1;10;2;12;7;6;4;9;10;47110
10;47110;3;11;8;5;1;10;2;12;7;6;4;9
3;5;8;11;1;10;2;12;7;6;4;9;10;31710
10;31710;3;5;8;11;1;10;2;12;7;6;4;9
3;5;8;11;1;10;9;12;7;6;4;2;10;31422
11;31422;3;5;8;11;1;10;9;12;7;6;4;2
3;5;4;11;1;10;9;12;7;6;8;2;11;32464
11;32464;3;5;4;11;1;10;9;12;7;6;8;2
3;5;4;11;8;10;9;12;7;6;1;2;11;29204
11;29204;3;5;4;11;8;10;9;12;7;6;1;2
3;5;4;11;8;10;6;12;7;9;1;2;11;26010
11;26010;3;5;4;11;8;10;6;12;7;9;1;2
3;5;4;9;8;10;6;12;7;11;1;2;11;27076
11;27076;3;5;4;9;8;10;6;12;7;11;1;2
3;5;4;12;8;10;6;9;7;11;1;2;11;29296
11;29296;3;5;4;12;8;10;6;9;7;11;1;2
3;5;4;12;8;7;6;9;10;11;1;2;11;27824
11;27824;3;5;4;12;8;7;6;9;10;11;1;2
3;5;4;10;8;7;6;9;12;11;1;2;11;32308
11;32308;3;5;4;10;8;7;6;9;12;11;1;2
3;5;4;8;10;7;6;9;12;11;1;2;11;32108
11;32108;3;5;4;8;10;7;6;9;12;11;1;2
3;2;4;8;10;7;6;9;12;11;1;5;11;42372
11;42372;3;2;4;8;10;7;6;9;12;11;1;5
3;2;4;8;10;7;1;9;12;11;6;5;11;39562
11;39562;3;2;4;8;10;7;1;9;12;11;6;5
3;2;4;9;10;7;1;8;12;11;6;5;11;35188
11;35188;3;2;4;9;10;7;1;8;12;11;6;5
3;2;4;12;10;7;1;8;9;11;6;5;11;35140
11;35140;3;2;4;12;10;7;1;8;9;11;6;5
11;2;4;12;10;7;1;8;9;3;6;5;11;46026
11;46026;11;2;4;12;10;7;1;8;9;3;6;5
11;2;7;12;10;4;1;8;9;3;6;5;11;47162
11;47162;11;2;7;12;10;4;1;8;9;3;6;5
11;2;7;8;10;4;1;12;9;3;6;5;11;44976
11;44976;11;2;7;8;10;4;1;12;9;3;6;5
11;2;7;3;10;4;1;12;9;8;6;5;11;51440
11;51440;11;2;7;3;10;4;1;12;9;8;6;5
11;1;7;3;10;4;2;12;9;8;6;5;11;45008
11;45008;11;1;7;3;10;4;2;12;9;8;6;5
11;1;7;10;3;4;2;12;9;8;6;5;11;44368
11;44368;11;1;7;10;3;4;2;12;9;8;6;5
11;7;1;10;3;4;2;12;9;8;6;5;11;51656
11;51656;11;7;1;10;3;4;2;12;9;8;6;5
11;7;1;10;12;4;2;3;9;8;6;5;11;44560
12;44560;11;7;1;10;12;4;2;3;9;8;6;5
11;7;1;10;12;3;2;4;9;8;6;5;12;40848
12;40848;11;7;1;10;12;3;2;4;9;8;6;5
11;7;1;10;12;5;2;4;9;8;6;3;12;34272
12;34272;11;7;1;10;12;5;2;4;9;8;6;3
5;7;1;10;12;11;2;4;9;8;6;3;12;36758
12;36758;5;7;1;10;12;11;2;4;9;8;6;3
5;7;11;10;12;1;2;4;9;8;6;3;12;31066
12;31066;5;7;11;10;12;1;2;4;9;8;6;3
5;7;11;10;12;1;4;2;9;8;6;3;12;38142
12;38142;5;7;11;10;12;1;4;2;9;8;6;3
5;7;2;10;12;1;4;11;9;8;6;3;12;26030
12;26030;5;7;2;10;12;1;4;11;9;8;6;3
5;7;2;10;12;1;4;11;8;9;6;3;12;31756
12;26030;5;7;2;10;12;1;4;11;9;8;6;3
5;6;2;10;12;1;4;11;9;8;7;3;12;47564
12;26030;5;7;2;10;12;1;4;11;9;8;6;3
5;7;2;10;12;1;4;11;9;6;8;3;12;25792
12;25792;5;7;2;10;12;1;4;11;9;6;8;3
4;7;2;10;12;1;5;11;9;6;8;3;12;37178
12;37178;4;7;2;10;12;1;5;11;9;6;8;3
4;8;2;10;12;1;5;11;9;6;7;3;12;39976
12;39976;4;8;2;10;12;1;5;11;9;6;7;3
4;8;2;10;12;1;5;3;9;6;7;11;12;51230
12;39976;4;8;2;10;12;1;5;11;9;6;7;3
4;8;2;1;12;10;5;11;9;6;7;3;12;35062
12;35062;4;8;2;1;12;10;5;11;9;6;7;3
4;8;2;3;12;10;5;11;9;6;7;1;12;32982
12;32982;4;8;2;3;12;10;5;11;9;6;7;1
4;8;2;3;12;10;5;11;6;9;7;1;12;44506
12;44506;4;8;2;3;12;10;5;11;6;9;7;1
4;5;2;3;12;10;8;11;6;9;7;1;12;54126
12;44506;4;8;2;3;12;10;5;11;6;9;7;1
4;11;2;3;12;10;5;8;6;9;7;1;12;60682
12;60682;4;11;2;3;12;10;5;8;6;9;7;1
4;11;2;3;9;10;5;8;6;12;7;1;12;64650
12;60682;4;11;2;3;12;10;5;8;6;9;7;1
4;11;2;3;12;10;5;8;6;9;1;7;12;56034
