"X1";"X5729949";"X23";"X9";"X26";"X2";"X8";"X14";"X4";"X18";"X12";"X6";"X16";"X21";"X5";"X24";"X19";"X15";"X1.1";"X13";"X22";"X25";"X10";"X7";"X11";"X17";"X3";"X20"
1;5840192;22;9;7;19;8;14;4;20;1;6;16;21;5;11;10;26;12;13;2;25;23;18;24;17;3;15
22;9;7;19;8;14;4;20;1;6;16;21;5;11;10;26;12;23;2;25;13;18;24;17;3;15;1;5869153
1;5869153;22;9;7;19;8;14;4;20;1;6;16;21;5;11;10;26;12;23;2;25;13;18;24;17;3;15
22;9;21;19;8;14;4;20;1;6;16;7;5;11;10;26;12;23;2;25;13;18;24;17;3;15;1;5846683
1;5846683;22;9;21;19;8;14;4;20;1;6;16;7;5;11;10;26;12;23;2;25;13;18;24;17;3;15
22;24;21;19;8;14;4;20;1;6;16;7;5;11;10;26;12;23;2;25;13;18;9;17;3;15;1;5890581
1;5890581;22;24;21;19;8;14;4;20;1;6;16;7;5;11;10;26;12;23;2;25;13;18;9;17;3;15
14;24;21;19;8;22;4;20;1;6;16;7;5;11;10;26;12;23;2;25;13;18;9;17;3;15;1;5956935
1;5956935;14;24;21;19;8;22;4;20;1;6;16;7;5;11;10;26;12;23;2;25;13;18;9;17;3;15
14;24;21;19;8;22;11;20;1;6;16;7;5;4;10;26;12;23;2;25;13;18;9;17;3;15;1;5987985
1;5987985;14;24;21;19;8;22;11;20;1;6;16;7;5;4;10;26;12;23;2;25;13;18;9;17;3;15
13;24;21;19;8;22;11;20;1;6;16;7;5;4;10;26;12;23;2;25;14;18;9;17;3;15;1;6055896
1;6055896;13;24;21;19;8;22;11;20;1;6;16;7;5;4;10;26;12;23;2;25;14;18;9;17;3;15
13;24;21;19;8;22;11;20;1;6;16;7;5;4;10;26;12;23;2;25;9;18;14;17;3;15;1;6045843
1;6045843;13;24;21;19;8;22;11;20;1;6;16;7;5;4;10;26;12;23;2;25;9;18;14;17;3;15
13;24;21;19;8;11;22;20;1;6;16;7;5;4;10;26;12;23;2;25;9;18;14;17;3;15;1;6045843
1;6045843;13;24;21;19;8;11;22;20;1;6;16;7;5;4;10;26;12;23;2;25;9;18;14;17;3;15
13;24;21;19;8;11;22;20;1;6;16;7;5;4;10;26;15;23;2;25;9;18;14;17;3;12;1;6051891
1;6051891;13;24;21;19;8;11;22;20;1;6;16;7;5;4;10;26;15;23;2;25;9;18;14;17;3;12
13;20;21;19;8;11;22;24;1;6;16;7;5;4;10;26;15;23;2;25;9;18;14;17;3;12;1;6142266
2;6142266;13;20;21;19;8;11;22;24;1;6;16;7;5;4;10;26;15;23;2;25;9;18;14;17;3;12
1;20;21;19;8;11;22;24;13;6;16;7;5;4;10;26;15;23;2;25;9;18;14;17;3;12;2;6173337
2;6173337;1;20;21;19;8;11;22;24;13;6;16;7;5;4;10;26;15;23;2;25;9;18;14;17;3;12
1;20;21;19;25;11;22;24;13;6;16;7;5;4;10;26;15;23;2;8;9;18;14;17;3;12;2;6193555
2;6193555;1;20;21;19;25;11;22;24;13;6;16;7;5;4;10;26;15;23;2;8;9;18;14;17;3;12
1;20;14;19;25;11;22;24;13;6;16;7;5;4;10;26;15;23;2;8;9;18;21;17;3;12;2;6136087
2;6136087;1;20;14;19;25;11;22;24;13;6;16;7;5;4;10;26;15;23;2;8;9;18;21;17;3;12
1;20;14;22;25;11;19;24;13;6;16;7;5;4;10;26;15;23;2;8;9;18;21;17;3;12;2;6075108
2;6075108;1;20;14;22;25;11;19;24;13;6;16;7;5;4;10;26;15;23;2;8;9;18;21;17;3;12
1;20;14;22;25;11;19;24;13;6;16;7;5;4;10;26;15;23;2;8;9;21;18;17;3;12;2;6094712
2;6094712;1;20;14;22;25;11;19;24;13;6;16;7;5;4;10;26;15;23;2;8;9;21;18;17;3;12
1;20;14;22;25;11;19;4;13;6;16;7;5;24;10;26;15;23;2;8;9;21;18;17;3;12;2;6058101
2;6058101;1;20;14;22;25;11;19;4;13;6;16;7;5;24;10;26;15;23;2;8;9;21;18;17;3;12
1;20;14;22;25;10;19;4;13;6;16;7;5;24;11;26;15;23;2;8;9;21;18;17;3;12;2;6060725
2;6060725;1;20;14;22;25;10;19;4;13;6;16;7;5;24;11;26;15;23;2;8;9;21;18;17;3;12
1;20;14;22;25;10;19;4;13;2;16;7;5;24;11;26;15;23;6;8;9;21;18;17;3;12;2;6061333
2;6061333;1;20;14;22;25;10;19;4;13;2;16;7;5;24;11;26;15;23;6;8;9;21;18;17;3;12
19;20;14;22;25;10;1;4;13;2;16;7;5;24;11;26;15;23;6;8;9;21;18;17;3;12;2;6073441
2;6073441;19;20;14;22;25;10;1;4;13;2;16;7;5;24;11;26;15;23;6;8;9;21;18;17;3;12
19;20;14;22;25;10;1;4;26;2;16;7;5;24;11;13;15;23;6;8;9;21;18;17;3;12;2;6076911
2;6076911;19;20;14;22;25;10;1;4;26;2;16;7;5;24;11;13;15;23;6;8;9;21;18;17;3;12
19;20;14;22;25;10;1;4;26;2;16;7;5;24;11;13;8;23;6;15;9;21;18;17;3;12;2;6145687
2;6145687;19;20;14;22;25;10;1;4;26;2;16;7;5;24;11;13;8;23;6;15;9;21;18;17;3;12
19;20;14;1;25;10;22;4;26;2;16;7;5;24;11;13;8;23;6;15;9;21;18;17;3;12;2;6144685
2;6144685;19;20;14;1;25;10;22;4;26;2;16;7;5;24;11;13;8;23;6;15;9;21;18;17;3;12
19;20;14;4;25;10;22;1;26;2;16;7;5;24;11;13;8;23;6;15;9;21;18;17;3;12;2;6162506
2;6162506;19;20;14;4;25;10;22;1;26;2;16;7;5;24;11;13;8;23;6;15;9;21;18;17;3;12
19;20;14;4;25;10;13;1;26;2;16;7;5;24;11;22;8;23;6;15;9;21;18;17;3;12;2;6163195
2;6163195;19;20;14;4;25;10;13;1;26;2;16;7;5;24;11;22;8;23;6;15;9;21;18;17;3;12
19;20;25;4;14;10;13;1;26;2;16;7;5;24;11;22;8;23;6;15;9;21;18;17;3;12;2;6112370
2;6112370;19;20;25;4;14;10;13;1;26;2;16;7;5;24;11;22;8;23;6;15;9;21;18;17;3;12
19;20;25;4;14;10;13;1;26;2;16;7;23;24;11;22;8;5;6;15;9;21;18;17;3;12;2;5916165
2;5916165;19;20;25;4;14;10;13;1;26;2;16;7;23;24;11;22;8;5;6;15;9;21;18;17;3;12
19;23;25;4;14;10;13;1;26;2;16;7;20;24;11;22;8;5;6;15;9;21;18;17;3;12;2;5841785
2;5841785;19;23;25;4;14;10;13;1;26;2;16;7;20;24;11;22;8;5;6;15;9;21;18;17;3;12
19;23;1;4;14;10;13;25;26;2;16;7;20;24;11;22;8;5;6;15;9;21;18;17;3;12;2;5905137
2;5905137;19;23;1;4;14;10;13;25;26;2;16;7;20;24;11;22;8;5;6;15;9;21;18;17;3;12
19;23;1;4;14;10;13;25;26;2;16;7;20;24;11;22;8;21;6;15;9;5;18;17;3;12;2;6281657
2;6281657;19;23;1;4;14;10;13;25;26;2;16;7;20;24;11;22;8;21;6;15;9;5;18;17;3;12
19;12;1;4;14;10;13;25;26;2;16;7;20;24;11;22;8;21;6;15;9;5;18;17;3;23;2;6335211
3;6335211;19;12;1;4;14;10;13;25;26;2;16;7;20;24;11;22;8;21;6;15;9;5;18;17;3;23
19;12;1;4;3;10;13;25;26;2;16;7;20;24;11;22;8;21;6;15;9;5;18;17;14;23;3;6182917
3;6182917;19;12;1;4;3;10;13;25;26;2;16;7;20;24;11;22;8;21;6;15;9;5;18;17;14;23
19;12;1;4;3;11;13;25;26;2;16;7;20;24;10;22;8;21;6;15;9;5;18;17;14;23;3;6160666
3;6160666;19;12;1;4;3;11;13;25;26;2;16;7;20;24;10;22;8;21;6;15;9;5;18;17;14;23
19;12;1;4;3;11;13;21;26;2;16;7;20;24;10;22;8;25;6;15;9;5;18;17;14;23;3;6177501
3;6177501;19;12;1;4;3;11;13;21;26;2;16;7;20;24;10;22;8;25;6;15;9;5;18;17;14;23
19;12;1;4;3;11;13;21;26;6;16;7;20;24;10;22;8;25;2;15;9;5;18;17;14;23;3;6182146
3;6182146;19;12;1;4;3;11;13;21;26;6;16;7;20;24;10;22;8;25;2;15;9;5;18;17;14;23
19;12;1;4;3;11;13;21;7;6;16;26;20;24;10;22;8;25;2;15;9;5;18;17;14;23;3;6143339
3;6143339;19;12;1;4;3;11;13;21;7;6;16;26;20;24;10;22;8;25;2;15;9;5;18;17;14;23
19;12;1;4;3;11;13;21;7;6;16;26;20;24;10;22;15;25;2;8;9;5;18;17;14;23;3;6251753
3;6251753;19;12;1;4;3;11;13;21;7;6;16;26;20;24;10;22;15;25;2;8;9;5;18;17;14;23
19;12;1;16;3;11;13;21;7;6;4;26;20;24;10;22;15;25;2;8;9;5;18;17;14;23;3;6235803
3;6235803;19;12;1;16;3;11;13;21;7;6;4;26;20;24;10;22;15;25;2;8;9;5;18;17;14;23
19;12;1;16;3;5;13;21;7;6;4;26;20;24;10;22;15;25;2;8;9;11;18;17;14;23;3;6129135
3;6129135;19;12;1;16;3;5;13;21;7;6;4;26;20;24;10;22;15;25;2;8;9;11;18;17;14;23
19;12;1;16;3;15;13;21;7;6;4;26;20;24;10;22;5;25;2;8;9;11;18;17;14;23;3;6011881
3;6011881;19;12;1;16;3;15;13;21;7;6;4;26;20;24;10;22;5;25;2;8;9;11;18;17;14;23
19;12;1;16;3;15;13;21;26;6;4;7;20;24;10;22;5;25;2;8;9;11;18;17;14;23;3;6017766
3;6017766;19;12;1;16;3;15;13;21;26;6;4;7;20;24;10;22;5;25;2;8;9;11;18;17;14;23
19;12;1;16;3;15;13;21;26;6;4;8;20;24;10;22;5;25;2;7;9;11;18;17;14;23;3;5961477
3;5961477;19;12;1;16;3;15;13;21;26;6;4;8;20;24;10;22;5;25;2;7;9;11;18;17;14;23
19;12;1;16;3;15;13;21;26;6;4;8;20;11;10;22;5;25;2;7;9;24;18;17;14;23;3;5938593
3;5938593;19;12;1;16;3;15;13;21;26;6;4;8;20;11;10;22;5;25;2;7;9;24;18;17;14;23
19;12;17;16;3;15;13;21;26;6;4;8;20;11;10;22;5;25;2;7;9;24;18;1;14;23;3;5957391
3;5957391;19;12;17;16;3;15;13;21;26;6;4;8;20;11;10;22;5;25;2;7;9;24;18;1;14;23
19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;22;5;8;2;7;9;24;18;1;14;23;3;5933292
3;5933292;19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;22;5;8;2;7;9;24;18;1;14;23
19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;22;5;8;2;24;9;7;18;1;14;23;3;5930381
3;5930381;19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;22;5;8;2;24;9;7;18;1;14;23
19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;22;5;14;2;24;9;7;18;1;8;23;3;5820429
3;5820429;19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;22;5;14;2;24;9;7;18;1;8;23
19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;7;5;14;2;24;9;22;18;1;8;23;3;5819445
3;5819445;19;12;17;16;3;15;13;21;26;6;4;25;20;11;10;7;5;14;2;24;9;22;18;1;8;23
19;12;17;16;3;15;1;21;26;6;4;25;20;11;10;7;5;14;2;24;9;22;18;13;8;23;3;5791886
3;5791886;19;12;17;16;3;15;1;21;26;6;4;25;20;11;10;7;5;14;2;24;9;22;18;13;8;23
19;7;17;16;3;15;1;21;26;6;4;25;20;11;10;12;5;14;2;24;9;22;18;13;8;23;3;5773843
3;5773843;19;7;17;16;3;15;1;21;26;6;4;25;20;11;10;12;5;14;2;24;9;22;18;13;8;23
19;1;17;16;3;15;7;21;26;6;4;25;20;11;10;12;5;14;2;24;9;22;18;13;8;23;3;5794881
4;5794881;19;1;17;16;3;15;7;21;26;6;4;25;20;11;10;12;5;14;2;24;9;22;18;13;8;23
19;1;17;16;3;15;7;21;26;6;4;25;20;11;2;12;5;14;10;24;9;22;18;13;8;23;4;5806935
4;5806935;19;1;17;16;3;15;7;21;26;6;4;25;20;11;2;12;5;14;10;24;9;22;18;13;8;23
19;1;17;16;3;15;7;21;26;6;20;25;4;11;2;12;5;14;10;24;9;22;18;13;8;23;4;5835293
4;5835293;19;1;17;16;3;15;7;21;26;6;20;25;4;11;2;12;5;14;10;24;9;22;18;13;8;23
19;1;17;16;3;26;7;21;15;6;20;25;4;11;2;12;5;14;10;24;9;22;18;13;8;23;4;5835035
4;5835035;19;1;17;16;3;26;7;21;15;6;20;25;4;11;2;12;5;14;10;24;9;22;18;13;8;23
19;1;17;16;3;26;7;6;15;21;20;25;4;11;2;12;5;14;10;24;9;22;18;13;8;23;4;5802875
4;5802875;19;1;17;16;3;26;7;6;15;21;20;25;4;11;2;12;5;14;10;24;9;22;18;13;8;23
19;1;17;16;3;26;7;6;15;12;20;25;4;11;2;21;5;14;10;24;9;22;18;13;8;23;4;5797737
4;5797737;19;1;17;16;3;26;7;6;15;12;20;25;4;11;2;21;5;14;10;24;9;22;18;13;8;23
19;1;17;16;3;26;10;6;15;12;20;25;4;11;2;21;5;14;7;24;9;22;18;13;8;23;4;5741643
4;5741643;19;1;17;16;3;26;10;6;15;12;20;25;4;11;2;21;5;14;7;24;9;22;18;13;8;23
19;1;17;15;3;26;10;6;16;12;20;25;4;11;2;21;5;14;7;24;9;22;18;13;8;23;4;5767212
4;5767212;19;1;17;15;3;26;10;6;16;12;20;25;4;11;2;21;5;14;7;24;9;22;18;13;8;23
19;1;17;15;3;26;10;6;13;12;20;25;4;11;2;21;5;14;7;24;9;22;18;16;8;23;4;5757959
4;5757959;19;1;17;15;3;26;10;6;13;12;20;25;4;11;2;21;5;14;7;24;9;22;18;16;8;23
19;1;17;15;3;26;10;6;13;12;20;25;4;11;2;21;5;14;7;24;9;16;18;22;8;23;4;5767391
4;5767391;19;1;17;15;3;26;10;6;13;12;20;25;4;11;2;21;5;14;7;24;9;16;18;22;8;23
19;1;17;15;3;16;10;6;13;12;20;25;4;11;2;21;5;14;7;24;9;26;18;22;8;23;4;5739963
4;5739963;19;1;17;15;3;16;10;6;13;12;20;25;4;11;2;21;5;14;7;24;9;26;18;22;8;23
19;1;17;5;3;16;10;6;13;12;20;25;4;11;2;21;15;14;7;24;9;26;18;22;8;23;4;6030269
4;6030269;19;1;17;5;3;16;10;6;13;12;20;25;4;11;2;21;15;14;7;24;9;26;18;22;8;23
19;1;17;5;3;16;10;6;13;12;20;25;14;11;2;21;15;4;7;24;9;26;18;22;8;23;4;5999898
4;5999898;19;1;17;5;3;16;10;6;13;12;20;25;14;11;2;21;15;4;7;24;9;26;18;22;8;23
19;8;17;5;3;16;10;6;13;12;20;25;14;11;2;21;15;4;7;24;9;26;18;22;1;23;4;6099766
4;6099766;19;8;17;5;3;16;10;6;13;12;20;25;14;11;2;21;15;4;7;24;9;26;18;22;1;23
19;8;17;5;3;26;10;6;13;12;20;25;14;11;2;21;15;4;7;24;9;16;18;22;1;23;4;6100000
4;6100000;19;8;17;5;3;26;10;6;13;12;20;25;14;11;2;21;15;4;7;24;9;16;18;22;1;23
19;8;17;5;3;26;10;1;13;12;20;25;14;11;2;21;15;4;7;24;9;16;18;22;6;23;4;6090688
4;6090688;19;8;17;5;3;26;10;1;13;12;20;25;14;11;2;21;15;4;7;24;9;16;18;22;6;23
19;8;4;5;3;26;10;1;13;12;20;25;14;11;2;21;15;17;7;24;9;16;18;22;6;23;4;6171403
4;6171403;19;8;4;5;3;26;10;1;13;12;20;25;14;11;2;21;15;17;7;24;9;16;18;22;6;23
19;8;4;5;3;26;10;1;13;12;20;25;14;11;2;21;15;17;7;24;9;6;18;22;16;23;4;6163364
4;6163364;19;8;4;5;3;26;10;1;13;12;20;25;14;11;2;21;15;17;7;24;9;6;18;22;16;23
19;8;4;5;3;26;10;1;13;12;20;25;14;11;2;21;15;17;7;18;9;6;24;22;16;23;4;6099046
4;6099046;19;8;4;5;3;26;10;1;13;12;20;25;14;11;2;21;15;17;7;18;9;6;24;22;16;23
19;12;4;5;3;26;10;1;13;8;20;25;14;11;2;21;15;17;7;18;9;6;24;22;16;23;4;6074338
4;6074338;19;12;4;5;3;26;10;1;13;8;20;25;14;11;2;21;15;17;7;18;9;6;24;22;16;23
19;12;4;5;3;26;10;1;13;20;8;25;14;11;2;21;15;17;7;18;9;6;24;22;16;23;4;6033269
5;6033269;19;12;4;5;3;26;10;1;13;20;8;25;14;11;2;21;15;17;7;18;9;6;24;22;16;23
21;12;4;5;3;26;10;1;13;20;8;25;14;11;2;19;15;17;7;18;9;6;24;22;16;23;5;5995295
5;5995295;21;12;4;5;3;26;10;1;13;20;8;25;14;11;2;19;15;17;7;18;9;6;24;22;16;23
21;12;4;5;3;26;10;1;13;20;8;25;14;11;2;19;15;17;7;22;9;6;24;18;16;23;5;6054462
5;6054462;21;12;4;5;3;26;10;1;13;20;8;25;14;11;2;19;15;17;7;22;9;6;24;18;16;23
21;12;4;5;3;26;10;1;13;20;8;25;14;18;2;19;15;17;7;22;9;6;24;11;16;23;5;5965939
5;5965939;21;12;4;5;3;26;10;1;13;20;8;25;14;18;2;19;15;17;7;22;9;6;24;11;16;23
21;12;4;5;3;11;10;1;13;20;8;25;14;18;2;19;15;17;7;22;9;6;24;26;16;23;5;5964770
5;5964770;21;12;4;5;3;11;10;1;13;20;8;25;14;18;2;19;15;17;7;22;9;6;24;26;16;23
21;22;4;5;3;11;10;1;13;20;8;25;14;18;2;19;15;17;7;12;9;6;24;26;16;23;5;5966489
5;5966489;21;22;4;5;3;11;10;1;13;20;8;25;14;18;2;19;15;17;7;12;9;6;24;26;16;23
21;16;4;5;3;11;10;1;13;20;8;25;14;18;2;19;15;17;7;12;9;6;24;26;22;23;5;5958300
5;5958300;21;16;4;5;3;11;10;1;13;20;8;25;14;18;2;19;15;17;7;12;9;6;24;26;22;23
21;16;4;5;3;11;10;1;13;20;8;18;14;25;2;19;15;17;7;12;9;6;24;26;22;23;5;5877546
5;5877546;21;16;4;5;3;11;10;1;13;20;8;18;14;25;2;19;15;17;7;12;9;6;24;26;22;23
21;16;4;5;3;11;10;1;13;20;8;18;14;25;2;19;15;17;7;12;23;6;24;26;22;9;5;5786683
5;5786683;21;16;4;5;3;11;10;1;13;20;8;18;14;25;2;19;15;17;7;12;23;6;24;26;22;9
21;16;4;22;3;11;10;1;13;20;8;18;14;25;2;19;15;17;7;12;23;6;24;26;5;9;5;5816159
5;5816159;21;16;4;22;3;11;10;1;13;20;8;18;14;25;2;19;15;17;7;12;23;6;24;26;5;9
21;16;4;22;3;11;10;1;13;20;8;18;14;2;25;19;15;17;7;12;23;6;24;26;5;9;5;5811466
5;5811466;21;16;4;22;3;11;10;1;13;20;8;18;14;2;25;19;15;17;7;12;23;6;24;26;5;9
21;16;4;22;14;11;10;1;13;20;8;18;3;2;25;19;15;17;7;12;23;6;24;26;5;9;5;5836461
5;5836461;21;16;4;22;14;11;10;1;13;20;8;18;3;2;25;19;15;17;7;12;23;6;24;26;5;9
21;16;4;22;14;11;10;1;13;20;8;18;3;2;25;7;15;17;19;12;23;6;24;26;5;9;5;5803620
5;5803620;21;16;4;22;14;11;10;1;13;20;8;18;3;2;25;7;15;17;19;12;23;6;24;26;5;9
21;16;4;22;14;11;10;1;13;8;20;18;3;2;25;7;15;17;19;12;23;6;24;26;5;9;5;5755359
5;5755359;21;16;4;22;14;11;10;1;13;8;20;18;3;2;25;7;15;17;19;12;23;6;24;26;5;9
21;16;4;22;14;11;10;1;13;8;20;18;3;2;25;7;5;17;19;12;23;6;24;26;15;9;5;5712283
5;5712283;21;16;4;22;14;11;10;1;13;8;20;18;3;2;25;7;5;17;19;12;23;6;24;26;15;9
21;16;18;22;14;11;10;1;13;8;20;4;3;2;25;7;5;17;19;12;23;6;24;26;15;9;5;5703886
5;5703886;21;16;18;22;14;11;10;1;13;8;20;4;3;2;25;7;5;17;19;12;23;6;24;26;15;9
21;16;18;22;14;11;10;1;13;8;20;9;3;2;25;7;5;17;19;12;23;6;24;26;15;4;5;5672926
5;5672926;21;16;18;22;14;11;10;1;13;8;20;9;3;2;25;7;5;17;19;12;23;6;24;26;15;4
21;11;18;22;14;16;10;1;13;8;20;9;3;2;25;7;5;17;19;12;23;6;24;26;15;4;5;5673475
5;5673475;21;11;18;22;14;16;10;1;13;8;20;9;3;2;25;7;5;17;19;12;23;6;24;26;15;4
3;11;18;22;14;16;10;1;13;8;20;9;21;2;25;7;5;17;19;12;23;6;24;26;15;4;5;5663938
5;5663938;3;11;18;22;14;16;10;1;13;8;20;9;21;2;25;7;5;17;19;12;23;6;24;26;15;4
3;11;18;22;14;16;17;1;13;8;20;9;21;2;25;7;5;10;19;12;23;6;24;26;15;4;5;5660903
5;5660903;3;11;18;22;14;16;17;1;13;8;20;9;21;2;25;7;5;10;19;12;23;6;24;26;15;4
3;11;18;22;14;16;17;2;13;8;20;9;21;1;25;7;5;10;19;12;23;6;24;26;15;4;5;5666245
6;5666245;3;11;18;22;14;16;17;2;13;8;20;9;21;1;25;7;5;10;19;12;23;6;24;26;15;4
3;11;18;22;14;6;17;2;13;8;20;9;21;1;25;7;5;10;19;12;23;16;24;26;15;4;6;5658512
6;5658512;3;11;18;22;14;6;17;2;13;8;20;9;21;1;25;7;5;10;19;12;23;16;24;26;15;4
3;11;18;22;14;6;17;2;13;8;20;9;21;1;25;7;5;12;19;10;23;16;24;26;15;4;6;5625774
6;5625774;3;11;18;22;14;6;17;2;13;8;20;9;21;1;25;7;5;12;19;10;23;16;24;26;15;4
3;11;18;22;14;6;17;2;13;8;7;9;21;1;25;20;5;12;19;10;23;16;24;26;15;4;6;5662401
6;5662401;3;11;18;22;14;6;17;2;13;8;7;9;21;1;25;20;5;12;19;10;23;16;24;26;15;4
3;11;18;22;14;6;17;2;13;9;7;8;21;1;25;20;5;12;19;10;23;16;24;26;15;4;6;5707364
6;5707364;3;11;18;22;14;6;17;2;13;9;7;8;21;1;25;20;5;12;19;10;23;16;24;26;15;4
3;24;18;22;14;6;17;2;13;9;7;8;21;1;25;20;5;12;19;10;23;16;11;26;15;4;6;5718222
6;5718222;3;24;18;22;14;6;17;2;13;9;7;8;21;1;25;20;5;12;19;10;23;16;11;26;15;4
3;24;18;22;14;6;17;2;23;9;7;8;21;1;25;20;5;12;19;10;13;16;11;26;15;4;6;5720351
6;5720351;3;24;18;22;14;6;17;2;23;9;7;8;21;1;25;20;5;12;19;10;13;16;11;26;15;4
3;24;18;11;14;6;17;2;23;9;7;8;21;1;25;20;5;12;19;10;13;16;22;26;15;4;6;5715528
6;5715528;3;24;18;11;14;6;17;2;23;9;7;8;21;1;25;20;5;12;19;10;13;16;22;26;15;4
3;12;18;11;14;6;17;2;23;9;7;8;21;1;25;20;5;24;19;10;13;16;22;26;15;4;6;5717861
6;5717861;3;12;18;11;14;6;17;2;23;9;7;8;21;1;25;20;5;24;19;10;13;16;22;26;15;4
3;12;18;11;14;6;17;2;23;9;7;26;21;1;25;20;5;24;19;10;13;16;22;8;15;4;6;5795937
6;5795937;3;12;18;11;14;6;17;2;23;9;7;26;21;1;25;20;5;24;19;10;13;16;22;8;15;4
3;12;18;11;14;6;16;2;23;9;7;26;21;1;25;20;5;24;19;10;13;17;22;8;15;4;6;5792403
6;5792403;3;12;18;11;14;6;16;2;23;9;7;26;21;1;25;20;5;24;19;10;13;17;22;8;15;4
3;12;18;11;16;6;14;2;23;9;7;26;21;1;25;20;5;24;19;10;13;17;22;8;15;4;6;5945539
6;5945539;3;12;18;11;16;6;14;2;23;9;7;26;21;1;25;20;5;24;19;10;13;17;22;8;15;4
3;12;18;11;16;6;14;2;23;13;7;26;21;1;25;20;5;24;19;10;9;17;22;8;15;4;6;5899316
6;5899316;3;12;18;11;16;6;14;2;23;13;7;26;21;1;25;20;5;24;19;10;9;17;22;8;15;4
3;12;18;11;16;6;5;2;23;13;7;26;21;1;25;20;14;24;19;10;9;17;22;8;15;4;6;5985352
6;5985352;3;12;18;11;16;6;5;2;23;13;7;26;21;1;25;20;14;24;19;10;9;17;22;8;15;4
3;12;18;11;16;6;5;2;23;13;7;26;21;1;25;19;14;24;20;10;9;17;22;8;15;4;6;5981073
6;5981073;3;12;18;11;16;6;5;2;23;13;7;26;21;1;25;19;14;24;20;10;9;17;22;8;15;4
3;12;18;11;16;8;5;2;23;13;7;26;21;1;25;19;14;24;20;10;9;17;22;6;15;4;6;5932771
6;5932771;3;12;18;11;16;8;5;2;23;13;7;26;21;1;25;19;14;24;20;10;9;17;22;6;15;4
3;11;18;12;16;8;5;2;23;13;7;26;21;1;25;19;14;24;20;10;9;17;22;6;15;4;6;5925546
6;5925546;3;11;18;12;16;8;5;2;23;13;7;26;21;1;25;19;14;24;20;10;9;17;22;6;15;4
3;11;18;12;16;8;5;2;23;13;7;26;21;1;25;19;17;24;20;10;9;14;22;6;15;4;6;5886159
6;5886159;3;11;18;12;16;8;5;2;23;13;7;26;21;1;25;19;17;24;20;10;9;14;22;6;15;4
3;11;18;12;16;22;5;2;23;13;7;26;21;1;25;19;17;24;20;10;9;14;8;6;15;4;6;5978321
6;5978321;3;11;18;12;16;22;5;2;23;13;7;26;21;1;25;19;17;24;20;10;9;14;8;6;15;4
