"X1";"X51888";"X3";"X8";"X11";"X7";"X1.1";"X4";"X10";"X6";"X9";"X5";"X12";"X2"
8;3;1;2;5;12;9;10;6;4;7;11;5;54266
5;54266;8;3;1;2;5;12;9;10;6;4;7;11
8;3;1;2;9;12;5;10;6;4;7;11;5;54516
5;54516;8;3;1;2;9;12;5;10;6;4;7;11
8;3;1;2;5;12;9;10;6;4;7;11;5;54266
5;54266;8;3;1;2;5;12;9;10;6;4;7;11
8;3;1;9;5;12;2;10;6;4;7;11;5;50466
5;50466;8;3;1;9;5;12;2;10;6;4;7;11
8;5;1;9;3;12;2;10;6;4;7;11;5;49276
5;49276;8;5;1;9;3;12;2;10;6;4;7;11
8;5;1;9;3;12;2;6;10;4;7;11;5;39298
5;39298;8;5;1;9;3;12;2;6;10;4;7;11
8;5;1;10;3;12;2;6;9;4;7;11;5;39112
5;39112;8;5;1;10;3;12;2;6;9;4;7;11
8;5;2;10;3;12;1;6;9;4;7;11;5;39544
5;39544;8;5;2;10;3;12;1;6;9;4;7;11
8;5;12;10;3;2;1;6;9;4;7;11;5;44352
5;44352;8;5;12;10;3;2;1;6;9;4;7;11
8;5;12;10;3;2;1;6;11;4;7;9;5;43364
6;43364;8;5;12;10;3;2;1;6;11;4;7;9
8;5;10;12;3;2;1;6;11;4;7;9;6;41716
6;41716;8;5;10;12;3;2;1;6;11;4;7;9
8;5;10;4;3;2;1;6;11;12;7;9;6;43804
6;43804;8;5;10;4;3;2;1;6;11;12;7;9
8;5;10;4;3;2;1;7;11;12;6;9;6;39756
6;39756;8;5;10;4;3;2;1;7;11;12;6;9
8;5;2;4;3;10;1;7;11;12;6;9;6;29630
6;29630;8;5;2;4;3;10;1;7;11;12;6;9
5;8;2;4;3;10;1;7;11;12;6;9;6;26788
6;26788;5;8;2;4;3;10;1;7;11;12;6;9
5;6;2;4;3;10;1;7;11;12;8;9;6;41350
6;26788;5;8;2;4;3;10;1;7;11;12;6;9
3;8;2;4;5;10;1;7;11;12;6;9;6;29796
6;29796;3;8;2;4;5;10;1;7;11;12;6;9
3;8;4;2;5;10;1;7;11;12;6;9;6;31140
6;31140;3;8;4;2;5;10;1;7;11;12;6;9
3;8;4;2;1;10;5;7;11;12;6;9;6;38408
6;38408;3;8;4;2;1;10;5;7;11;12;6;9
3;5;4;2;1;10;8;7;11;12;6;9;6;26276
6;26276;3;5;4;2;1;10;8;7;11;12;6;9
3;10;4;2;1;5;8;7;11;12;6;9;6;35326
6;35326;3;10;4;2;1;5;8;7;11;12;6;9
3;10;4;2;12;5;8;7;11;1;6;9;6;34128
6;34128;3;10;4;2;12;5;8;7;11;1;6;9
3;10;4;2;12;11;8;7;5;1;6;9;6;47344
6;47344;3;10;4;2;12;11;8;7;5;1;6;9
12;10;4;2;3;11;8;7;5;1;6;9;6;51422
6;51422;12;10;4;2;3;11;8;7;5;1;6;9
12;10;8;2;3;11;4;7;5;1;6;9;6;52506
6;52506;12;10;8;2;3;11;4;7;5;1;6;9
12;10;8;7;3;11;4;2;5;1;6;9;6;57576
6;57576;12;10;8;7;3;11;4;2;5;1;6;9
12;6;8;7;3;11;4;2;5;1;10;9;6;33112
6;33112;12;6;8;7;3;11;4;2;5;1;10;9
12;6;8;7;5;11;4;2;3;1;10;9;6;36938
6;36938;12;6;8;7;5;11;4;2;3;1;10;9
1;6;8;7;5;11;4;2;3;12;10;9;6;36704
6;36704;1;6;8;7;5;11;4;2;3;12;10;9
1;6;7;8;5;11;4;2;3;12;10;9;6;36130
7;36130;1;6;7;8;5;11;4;2;3;12;10;9
1;8;7;6;5;11;4;2;3;12;10;9;7;33678
7;33678;1;8;7;6;5;11;4;2;3;12;10;9
4;8;7;6;5;11;1;2;3;12;10;9;7;33738
7;33738;4;8;7;6;5;11;1;2;3;12;10;9
4;8;7;6;5;11;9;2;3;12;10;1;7;39678
7;39678;4;8;7;6;5;11;9;2;3;12;10;1
4;1;7;6;5;11;9;2;3;12;10;8;7;41504
7;41504;4;1;7;6;5;11;9;2;3;12;10;8
2;1;7;6;5;11;9;4;3;12;10;8;7;54762
7;41504;4;1;7;6;5;11;9;2;3;12;10;8
4;1;7;6;5;11;3;2;9;12;10;8;7;42844
7;42844;4;1;7;6;5;11;3;2;9;12;10;8
3;1;7;6;5;11;4;2;9;12;10;8;7;44272
7;44272;3;1;7;6;5;11;4;2;9;12;10;8
3;1;8;6;5;11;4;2;9;12;10;7;7;42474
7;42474;3;1;8;6;5;11;4;2;9;12;10;7
3;7;8;6;5;11;4;2;9;12;10;1;7;49246
7;49246;3;7;8;6;5;11;4;2;9;12;10;1
3;7;8;4;5;11;6;2;9;12;10;1;7;46530
7;46530;3;7;8;4;5;11;6;2;9;12;10;1
3;7;8;9;5;11;6;2;4;12;10;1;7;47868
7;47868;3;7;8;9;5;11;6;2;4;12;10;1
3;7;8;9;5;11;6;2;10;12;4;1;7;47872
7;47872;3;7;8;9;5;11;6;2;10;12;4;1
3;7;8;9;5;11;6;10;2;12;4;1;7;54624
7;54624;3;7;8;9;5;11;6;10;2;12;4;1
3;2;8;9;5;11;6;10;7;12;4;1;7;61964
7;61964;3;2;8;9;5;11;6;10;7;12;4;1
3;2;8;9;5;11;4;10;7;12;6;1;7;64084
7;64084;3;2;8;9;5;11;4;10;7;12;6;1
3;2;5;9;8;11;4;10;7;12;6;1;7;70664
7;70664;3;2;5;9;8;11;4;10;7;12;6;1
3;2;5;12;8;11;4;10;7;9;6;1;7;64980
7;64980;3;2;5;12;8;11;4;10;7;9;6;1
4;2;5;12;8;11;3;10;7;9;6;1;7;54260
7;54260;4;2;5;12;8;11;3;10;7;9;6;1
4;2;5;7;8;11;3;10;12;9;6;1;7;48794
7;48794;4;2;5;7;8;11;3;10;12;9;6;1
4;2;5;3;8;11;7;10;12;9;6;1;7;47384
8;47384;4;2;5;3;8;11;7;10;12;9;6;1
4;5;2;3;8;11;7;10;12;9;6;1;8;45836
8;45836;4;5;2;3;8;11;7;10;12;9;6;1
4;5;2;1;8;11;7;10;12;9;6;3;8;45326
8;45326;4;5;2;1;8;11;7;10;12;9;6;3
6;5;2;1;8;11;7;10;12;9;4;3;8;46930
8;46930;6;5;2;1;8;11;7;10;12;9;4;3
6;5;2;1;8;9;7;10;12;11;4;3;8;59498
8;59498;6;5;2;1;8;9;7;10;12;11;4;3
6;5;3;1;8;9;7;10;12;11;4;2;8;64128
8;64128;6;5;3;1;8;9;7;10;12;11;4;2
6;5;3;1;2;9;7;10;12;11;4;8;8;59650
8;59650;6;5;3;1;2;9;7;10;12;11;4;8
6;5;3;1;2;7;9;10;12;11;4;8;8;47734
8;47734;6;5;3;1;2;7;9;10;12;11;4;8
6;5;3;1;2;4;9;10;12;11;7;8;8;60534
8;47734;6;5;3;1;2;7;9;10;12;11;4;8
6;5;3;1;11;7;9;10;12;2;4;8;8;42416
8;42416;6;5;3;1;11;7;9;10;12;2;4;8
6;5;3;8;11;7;9;10;12;2;4;1;8;38526
8;38526;6;5;3;8;11;7;9;10;12;2;4;1
6;5;3;10;11;7;9;8;12;2;4;1;8;45168
8;45168;6;5;3;10;11;7;9;8;12;2;4;1
6;5;3;10;11;7;9;8;4;2;12;1;8;45186
8;45186;6;5;3;10;11;7;9;8;4;2;12;1
6;5;4;10;11;7;9;8;3;2;12;1;8;39738
8;39738;6;5;4;10;11;7;9;8;3;2;12;1
2;5;4;10;11;7;9;8;3;6;12;1;8;49460
8;49460;2;5;4;10;11;7;9;8;3;6;12;1
1;5;4;10;11;7;9;8;3;6;12;2;8;38584
8;38584;1;5;4;10;11;7;9;8;3;6;12;2
1;5;4;10;11;2;9;8;3;6;12;7;8;56386
8;38584;1;5;4;10;11;7;9;8;3;6;12;2
1;5;4;10;3;7;9;8;11;6;12;2;8;36658
8;36658;1;5;4;10;3;7;9;8;11;6;12;2
1;5;4;8;3;7;9;10;11;6;12;2;8;37504
8;37504;1;5;4;8;3;7;9;10;11;6;12;2
3;5;4;8;1;7;9;10;11;6;12;2;8;30056
8;30056;3;5;4;8;1;7;9;10;11;6;12;2
3;5;4;8;1;7;9;10;2;6;12;11;8;26756
9;26756;3;5;4;8;1;7;9;10;2;6;12;11
5;3;4;8;1;7;9;10;2;6;12;11;9;36252
9;36252;5;3;4;8;1;7;9;10;2;6;12;11
5;3;4;8;1;11;9;10;2;6;12;7;9;42750
9;42750;5;3;4;8;1;11;9;10;2;6;12;7
5;3;4;1;8;11;9;10;2;6;12;7;9;41550
9;41550;5;3;4;1;8;11;9;10;2;6;12;7
5;10;4;1;8;11;9;3;2;6;12;7;9;52838
9;41550;5;3;4;1;8;11;9;10;2;6;12;7
3;5;4;1;8;11;9;10;2;6;12;7;9;34438
9;34438;3;5;4;1;8;11;9;10;2;6;12;7
3;5;8;1;4;11;9;10;2;6;12;7;9;30680
9;30680;3;5;8;1;4;11;9;10;2;6;12;7
3;5;11;1;4;8;9;10;2;6;12;7;9;36258
9;30680;3;5;8;1;4;11;9;10;2;6;12;7
8;5;3;1;4;11;9;10;2;6;12;7;9;37682
9;37682;8;5;3;1;4;11;9;10;2;6;12;7
8;5;12;1;4;11;9;10;2;6;3;7;9;39036
9;37682;8;5;3;1;4;11;9;10;2;6;12;7
8;5;3;1;4;11;9;10;2;7;12;6;9;29426
9;29426;8;5;3;1;4;11;9;10;2;7;12;6
8;5;3;1;4;11;9;10;2;12;7;6;9;38890
9;38890;8;5;3;1;4;11;9;10;2;12;7;6
8;5;3;2;4;11;9;10;1;12;7;6;9;39630
9;39630;8;5;3;2;4;11;9;10;1;12;7;6
8;5;3;2;4;11;7;10;1;12;9;6;9;43118
9;43118;8;5;3;2;4;11;7;10;1;12;9;6
8;5;3;2;1;11;7;10;4;12;9;6;9;40210
9;40210;8;5;3;2;1;11;7;10;4;12;9;6
3;5;8;2;1;11;7;10;4;12;9;6;9;38012
9;38012;3;5;8;2;1;11;7;10;4;12;9;6
3;5;8;2;1;11;6;10;4;12;9;7;9;36778
9;36778;3;5;8;2;1;11;6;10;4;12;9;7
3;11;8;2;1;5;6;10;4;12;9;7;9;44748
9;44748;3;11;8;2;1;5;6;10;4;12;9;7
3;1;8;2;11;5;6;10;4;12;9;7;9;54252
9;54252;3;1;8;2;11;5;6;10;4;12;9;7
3;1;8;7;11;5;6;10;4;12;9;2;9;53488
9;53488;3;1;8;7;11;5;6;10;4;12;9;2
3;1;8;7;11;5;6;4;10;12;9;2;9;55604
10;55604;3;1;8;7;11;5;6;4;10;12;9;2
3;4;8;7;11;5;6;1;10;12;9;2;10;57376
10;57376;3;4;8;7;11;5;6;1;10;12;9;2
3;4;8;7;10;5;6;1;11;12;9;2;10;56506
10;56506;3;4;8;7;10;5;6;1;11;12;9;2
3;4;8;7;10;5;6;9;11;12;1;2;10;45328
10;45328;3;4;8;7;10;5;6;9;11;12;1;2
3;4;8;7;10;6;5;9;11;12;1;2;10;29710
10;29710;3;4;8;7;10;6;5;9;11;12;1;2
3;4;6;7;10;8;5;9;11;12;1;2;10;36916
10;36916;3;4;6;7;10;8;5;9;11;12;1;2
3;8;6;7;10;4;5;9;11;12;1;2;10;45122
10;45122;3;8;6;7;10;4;5;9;11;12;1;2
3;8;4;7;10;6;5;9;11;12;1;2;10;47582
10;47582;3;8;4;7;10;6;5;9;11;12;1;2
3;8;9;7;10;6;5;4;11;12;1;2;10;57642
10;47582;3;8;4;7;10;6;5;9;11;12;1;2
3;8;1;7;10;6;5;9;11;12;4;2;10;49094
10;49094;3;8;1;7;10;6;5;9;11;12;4;2
3;8;1;5;10;6;7;9;11;12;4;2;10;44286
10;44286;3;8;1;5;10;6;7;9;11;12;4;2
3;8;1;5;10;6;12;9;11;7;4;2;10;48698
10;48698;3;8;1;5;10;6;12;9;11;7;4;2
3;8;1;5;10;6;4;9;11;7;12;2;10;42210
10;42210;3;8;1;5;10;6;4;9;11;7;12;2
3;8;9;5;10;6;4;1;11;7;12;2;10;38090
10;38090;3;8;9;5;10;6;4;1;11;7;12;2
3;8;9;5;10;12;4;1;11;7;6;2;10;41482
10;41482;3;8;9;5;10;12;4;1;11;7;6;2
3;8;9;5;10;12;6;1;11;7;4;2;10;45478
10;45478;3;8;9;5;10;12;6;1;11;7;4;2
3;8;9;5;11;12;6;1;10;7;4;2;10;43852
10;43852;3;8;9;5;11;12;6;1;10;7;4;2
3;8;9;12;11;5;6;1;10;7;4;2;10;37174
10;37174;3;8;9;12;11;5;6;1;10;7;4;2
3;8;9;7;11;5;6;1;10;12;4;2;10;53900
10;53900;3;8;9;7;11;5;6;1;10;12;4;2
3;8;9;2;11;5;6;1;10;12;4;7;10;54664
10;54664;3;8;9;2;11;5;6;1;10;12;4;7
3;8;9;2;11;4;6;1;10;12;5;7;10;54808
11;54808;3;8;9;2;11;4;6;1;10;12;5;7
3;8;9;11;2;4;6;1;10;12;5;7;11;55568
11;55568;3;8;9;11;2;4;6;1;10;12;5;7
3;8;5;11;2;4;6;1;10;12;9;7;11;57884
11;57884;3;8;5;11;2;4;6;1;10;12;9;7
3;8;5;11;2;4;12;1;10;6;9;7;11;58458
11;58458;3;8;5;11;2;4;12;1;10;6;9;7
3;11;5;8;2;4;12;1;10;6;9;7;11;61778
11;61778;3;11;5;8;2;4;12;1;10;6;9;7
3;11;5;6;2;4;12;1;10;8;9;7;11;54946
11;54946;3;11;5;6;2;4;12;1;10;8;9;7
3;11;5;12;2;4;6;1;10;8;9;7;11;52758
11;52758;3;11;5;12;2;4;6;1;10;8;9;7
3;11;5;12;2;4;6;1;10;9;8;7;11;54830
11;54830;3;11;5;12;2;4;6;1;10;9;8;7
3;6;5;12;2;4;11;1;10;9;8;7;11;49646
11;49646;3;6;5;12;2;4;11;1;10;9;8;7
3;6;10;12;2;4;11;1;5;9;8;7;11;53778
11;49646;3;6;5;12;2;4;11;1;10;9;8;7
9;6;5;12;2;4;11;1;10;3;8;7;11;32600
11;32600;9;6;5;12;2;4;11;1;10;3;8;7
9;6;5;7;2;4;11;1;10;3;8;12;11;33062
11;33062;9;6;5;7;2;4;11;1;10;3;8;12
9;6;5;7;2;4;11;1;10;12;8;3;11;40934
11;33062;9;6;5;7;2;4;11;1;10;3;8;12
9;3;5;7;2;4;11;1;10;6;8;12;11;41536
11;41536;9;3;5;7;2;4;11;1;10;6;8;12
9;3;5;7;4;2;11;1;10;6;8;12;11;50852
11;50852;9;3;5;7;4;2;11;1;10;6;8;12
9;10;5;7;4;2;11;1;3;6;8;12;11;48038
11;48038;9;10;5;7;4;2;11;1;3;6;8;12
9;10;5;7;4;8;11;1;3;6;2;12;11;42798
11;42798;9;10;5;7;4;8;11;1;3;6;2;12
7;10;5;9;4;8;11;1;3;6;2;12;11;32612
11;32612;7;10;5;9;4;8;11;1;3;6;2;12
7;10;9;5;4;8;11;1;3;6;2;12;11;34240
11;34240;7;10;9;5;4;8;11;1;3;6;2;12
7;10;9;5;4;11;8;1;3;6;2;12;11;44684
11;44684;7;10;9;5;4;11;8;1;3;6;2;12
7;10;9;5;4;11;8;1;12;6;2;3;11;47128
12;44684;7;10;9;5;4;11;8;1;3;6;2;12
7;10;9;3;4;11;8;1;5;6;2;12;12;48010
12;44684;7;10;9;5;4;11;8;1;3;6;2;12
7;10;9;5;4;11;12;1;3;6;2;8;12;45666
12;45666;7;10;9;5;4;11;12;1;3;6;2;8
9;10;7;5;4;11;12;1;3;6;2;8;12;55666
12;55666;9;10;7;5;4;11;12;1;3;6;2;8
3;10;7;5;4;11;12;1;9;6;2;8;12;48940
12;48940;3;10;7;5;4;11;12;1;9;6;2;8
3;10;7;5;12;11;4;1;9;6;2;8;12;53020
12;53020;3;10;7;5;12;11;4;1;9;6;2;8
8;10;7;5;12;11;4;1;9;6;2;3;12;50144
12;50144;8;10;7;5;12;11;4;1;9;6;2;3
8;10;7;9;12;11;4;1;5;6;2;3;12;53956
12;53956;8;10;7;9;12;11;4;1;5;6;2;3
8;10;7;12;9;11;4;1;5;6;2;3;12;52516
12;52516;8;10;7;12;9;11;4;1;5;6;2;3
8;10;7;12;9;11;4;3;5;6;2;1;12;57034
12;57034;8;10;7;12;9;11;4;3;5;6;2;1
8;10;7;12;9;11;4;3;2;6;5;1;12;57182
12;57182;8;10;7;12;9;11;4;3;2;6;5;1
8;10;7;9;12;11;4;3;2;6;5;1;12;58622
12;58622;8;10;7;9;12;11;4;3;2;6;5;1
8;4;7;9;12;11;10;3;2;6;5;1;12;61490
12;61490;8;4;7;9;12;11;10;3;2;6;5;1
8;4;7;9;10;11;12;3;2;6;5;1;12;56994
12;56994;8;4;7;9;10;11;12;3;2;6;5;1
8;4;7;2;10;11;12;3;9;6;5;1;12;57666
12;57666;8;4;7;2;10;11;12;3;9;6;5;1
8;4;7;2;10;11;12;3;5;6;9;1;12;57598
12;57598;8;4;7;2;10;11;12;3;5;6;9;1
8;4;7;12;10;11;2;3;5;6;9;1;12;57326
12;57326;8;4;7;12;10;11;2;3;5;6;9;1
8;2;7;12;10;11;4;3;5;6;9;1;12;66934
12;66934;8;2;7;12;10;11;4;3;5;6;9;1
6;2;7;12;10;11;4;3;5;8;9;1;12;56326
12;56326;6;2;7;12;10;11;4;3;5;8;9;1
6;2;1;12;10;11;4;3;5;8;9;7;12;58304
