"X1";"X38810";"X11";"X9";"X6";"X12";"X10";"X8";"X3";"X1.1";"X5";"X2";"X7";"X4"
10;47986;4;11;8;10;5;9;3;12;1;2;7;6
4;11;8;10;2;9;3;12;1;5;7;6;10;51122
10;51122;4;11;8;10;2;9;3;12;1;5;7;6
4;11;9;10;2;8;3;12;1;5;7;6;10;45400
10;45400;4;11;9;10;2;8;3;12;1;5;7;6
4;11;9;10;2;8;3;12;1;6;7;5;10;37336
10;37336;4;11;9;10;2;8;3;12;1;6;7;5
4;11;9;10;2;8;3;12;1;7;6;5;10;37200
10;37200;4;11;9;10;2;8;3;12;1;7;6;5
4;11;9;10;8;2;3;12;1;7;6;5;10;48898
10;37200;4;11;9;10;2;8;3;12;1;7;6;5
4;11;9;10;2;8;3;12;1;6;7;5;10;37336
10;37336;4;11;9;10;2;8;3;12;1;6;7;5
4;11;6;10;2;8;3;12;1;9;7;5;10;39020
10;39020;4;11;6;10;2;8;3;12;1;9;7;5
4;11;3;10;2;8;6;12;1;9;7;5;10;40128
10;40128;4;11;3;10;2;8;6;12;1;9;7;5
4;11;3;5;2;8;6;12;1;9;7;10;10;41310
10;41310;4;11;3;5;2;8;6;12;1;9;7;10
2;11;3;5;4;8;6;12;1;9;7;10;10;44192
10;44192;2;11;3;5;4;8;6;12;1;9;7;10
2;11;3;5;4;8;6;12;1;9;10;7;10;42510
10;42510;2;11;3;5;4;8;6;12;1;9;10;7
2;11;3;5;4;8;10;12;1;9;6;7;10;43828
10;43828;2;11;3;5;4;8;10;12;1;9;6;7
12;11;3;5;4;8;10;2;1;9;6;7;10;37008
10;37008;12;11;3;5;4;8;10;2;1;9;6;7
12;11;3;5;6;8;10;2;1;9;4;7;10;29954
10;29954;12;11;3;5;6;8;10;2;1;9;4;7
12;11;3;5;6;8;10;2;7;9;4;1;10;34468
10;34468;12;11;3;5;6;8;10;2;7;9;4;1
12;4;3;5;6;8;10;2;7;9;11;1;10;51508
10;34468;12;11;3;5;6;8;10;2;7;9;4;1
12;11;3;5;6;8;10;4;7;9;2;1;10;32260
10;32260;12;11;3;5;6;8;10;4;7;9;2;1
12;11;3;5;6;8;10;4;2;9;7;1;10;32250
11;32250;12;11;3;5;6;8;10;4;2;9;7;1
12;11;3;5;6;8;10;4;1;9;7;2;11;27688
11;27688;12;11;3;5;6;8;10;4;1;9;7;2
12;11;3;5;6;8;10;9;1;4;7;2;11;29224
11;29224;12;11;3;5;6;8;10;9;1;4;7;2
12;11;3;5;6;8;10;9;1;2;7;4;11;28840
11;28840;12;11;3;5;6;8;10;9;1;2;7;4
12;11;3;5;9;8;10;6;1;2;7;4;11;34066
11;34066;12;11;3;5;9;8;10;6;1;2;7;4
12;11;3;5;2;8;10;6;1;9;7;4;11;30632
11;30632;12;11;3;5;2;8;10;6;1;9;7;4
12;11;3;5;2;8;10;6;9;1;7;4;11;37874
11;30632;12;11;3;5;2;8;10;6;1;9;7;4
12;11;3;5;2;8;6;10;1;9;7;4;11;36344
11;36344;12;11;3;5;2;8;6;10;1;9;7;4
12;11;3;5;4;8;6;10;1;9;7;2;11;40410
11;40410;12;11;3;5;4;8;6;10;1;9;7;2
12;11;3;2;4;8;6;10;1;9;7;5;11;41604
11;41604;12;11;3;2;4;8;6;10;1;9;7;5
12;4;3;2;11;8;6;10;1;9;7;5;11;52302
11;41604;12;11;3;2;4;8;6;10;1;9;7;5
12;11;3;2;4;8;6;10;9;1;7;5;11;32850
11;32850;12;11;3;2;4;8;6;10;9;1;7;5
12;11;6;2;4;8;3;10;9;1;7;5;11;32046
11;32046;12;11;6;2;4;8;3;10;9;1;7;5
12;11;6;2;4;8;3;9;10;1;7;5;11;41982
11;41982;12;11;6;2;4;8;3;9;10;1;7;5
12;1;6;2;4;8;3;9;10;11;7;5;11;47510
11;47510;12;1;6;2;4;8;3;9;10;11;7;5
3;1;6;2;4;8;12;9;10;11;7;5;11;34312
11;34312;3;1;6;2;4;8;12;9;10;11;7;5
3;1;4;2;6;8;12;9;10;11;7;5;11;41948
11;34312;3;1;6;2;4;8;12;9;10;11;7;5
9;1;6;2;4;8;12;3;10;11;7;5;11;42028
11;42028;9;1;6;2;4;8;12;3;10;11;7;5
9;1;6;11;4;8;12;3;10;2;7;5;11;52150
11;52150;9;1;6;11;4;8;12;3;10;2;7;5
9;1;6;11;4;8;7;3;10;2;12;5;11;59724
11;59724;9;1;6;11;4;8;7;3;10;2;12;5
9;10;6;11;4;8;7;3;1;2;12;5;11;53718
12;53718;9;10;6;11;4;8;7;3;1;2;12;5
9;10;6;11;4;8;7;2;1;3;12;5;12;46550
12;46550;9;10;6;11;4;8;7;2;1;3;12;5
9;10;6;11;5;8;7;2;1;3;12;4;12;50718
12;50718;9;10;6;11;5;8;7;2;1;3;12;4
9;10;6;11;5;4;7;2;1;3;12;8;12;60368
12;50718;9;10;6;11;5;8;7;2;1;3;12;4
4;10;6;11;5;8;7;2;1;3;12;9;12;53666
12;53666;4;10;6;11;5;8;7;2;1;3;12;9
4;6;10;11;5;8;7;2;1;3;12;9;12;50606
12;50606;4;6;10;11;5;8;7;2;1;3;12;9
4;6;10;2;5;8;7;11;1;3;12;9;12;46272
12;46272;4;6;10;2;5;8;7;11;1;3;12;9
4;5;10;2;6;8;7;11;1;3;12;9;12;49310
12;49310;4;5;10;2;6;8;7;11;1;3;12;9
4;5;10;2;6;8;7;12;1;3;11;9;12;48708
12;48708;4;5;10;2;6;8;7;12;1;3;11;9
4;5;10;2;6;8;7;12;9;3;11;1;12;47212
12;47212;4;5;10;2;6;8;7;12;9;3;11;1
2;5;10;4;6;8;7;12;9;3;11;1;12;50548
12;50548;2;5;10;4;6;8;7;12;9;3;11;1
2;5;10;4;3;8;7;12;9;6;11;1;12;47602
12;47602;2;5;10;4;3;8;7;12;9;6;11;1
2;5;10;4;3;9;7;12;8;6;11;1;12;54482
12;47602;2;5;10;4;3;8;7;12;9;6;11;1
2;9;10;4;3;8;7;12;5;6;11;1;12;38340
12;38340;2;9;10;4;3;8;7;12;5;6;11;1
2;9;10;4;3;8;7;11;5;6;12;1;12;35418
12;35418;2;9;10;4;3;8;7;11;5;6;12;1
2;9;10;4;3;7;8;11;5;6;12;1;12;33838
12;33838;2;9;10;4;3;7;8;11;5;6;12;1
4;9;10;2;3;7;8;11;5;6;12;1;12;29806
12;29806;4;9;10;2;3;7;8;11;5;6;12;1
4;9;10;8;3;7;2;11;5;6;12;1;12;31700
12;31700;4;9;10;8;3;7;2;11;5;6;12;1
4;9;10;8;3;12;2;11;5;6;7;1;12;27372
12;27372;4;9;10;8;3;12;2;11;5;6;7;1
4;6;10;8;3;12;2;11;5;9;7;1;12;31054
