"X1";"X46118";"X4";"X9";"X3";"X11";"X10";"X8";"X2";"X5";"X12";"X6";"X7";"X1.1"
2;31766;1;2;10;4;7;6;12;5;8;11;3;9
1;2;10;4;7;6;12;5;3;11;8;9;2;31850
2;31850;1;2;10;4;7;6;12;5;3;11;8;9
1;2;10;4;7;11;12;5;3;6;8;9;2;46714
2;46714;1;2;10;4;7;11;12;5;3;6;8;9
12;2;10;4;7;11;1;5;3;6;8;9;2;49628
2;49628;12;2;10;4;7;11;1;5;3;6;8;9
12;6;10;4;7;11;1;5;3;2;8;9;2;40134
2;40134;12;6;10;4;7;11;1;5;3;2;8;9
12;1;10;4;7;11;6;5;3;2;8;9;2;61134
2;40134;12;6;10;4;7;11;1;5;3;2;8;9
12;6;10;4;7;11;1;2;3;5;8;9;2;44064
2;44064;12;6;10;4;7;11;1;2;3;5;8;9
12;6;10;4;1;11;7;2;3;5;8;9;2;48740
2;48740;12;6;10;4;1;11;7;2;3;5;8;9
9;6;10;4;1;11;7;2;3;5;8;12;2;45436
2;45436;9;6;10;4;1;11;7;2;3;5;8;12
9;7;10;4;1;11;6;2;3;5;8;12;2;56988
2;45436;9;6;10;4;1;11;7;2;3;5;8;12
9;6;10;4;1;11;7;2;3;5;12;8;2;41784
2;41784;9;6;10;4;1;11;7;2;3;5;12;8
9;6;10;5;1;11;7;2;3;4;12;8;2;33832
3;33832;9;6;10;5;1;11;7;2;3;4;12;8
9;6;10;5;1;8;7;2;3;4;12;11;3;45608
3;45608;9;6;10;5;1;8;7;2;3;4;12;11
9;6;10;5;1;8;7;4;3;2;12;11;3;46550
3;46550;9;6;10;5;1;8;7;4;3;2;12;11
9;6;10;5;1;8;7;12;3;2;4;11;3;45522
3;45522;9;6;10;5;1;8;7;12;3;2;4;11
9;11;10;5;1;8;7;12;3;2;4;6;3;37108
3;37108;9;11;10;5;1;8;7;12;3;2;4;6
9;12;10;5;1;8;7;11;3;2;4;6;3;55212
3;37108;9;11;10;5;1;8;7;12;3;2;4;6
9;7;10;5;1;8;11;12;3;2;4;6;3;51424
3;51424;9;7;10;5;1;8;11;12;3;2;4;6
9;3;10;5;1;8;11;12;7;2;4;6;3;56036
3;51424;9;7;10;5;1;8;11;12;3;2;4;6
9;7;10;5;1;8;11;12;3;6;4;2;3;51040
3;51040;9;7;10;5;1;8;11;12;3;6;4;2
9;7;4;5;1;8;11;12;3;6;10;2;3;52684
3;52684;9;7;4;5;1;8;11;12;3;6;10;2
9;7;12;5;1;8;11;4;3;6;10;2;3;45780
3;45780;9;7;12;5;1;8;11;4;3;6;10;2
9;7;12;4;1;8;11;5;3;6;10;2;3;53682
3;45780;9;7;12;5;1;8;11;4;3;6;10;2
9;7;12;4;1;8;11;5;3;6;10;2;3;53682
3;53682;9;7;12;4;1;8;11;5;3;6;10;2
9;12;7;4;1;8;11;5;3;6;10;2;3;52538
3;52538;9;12;7;4;1;8;11;5;3;6;10;2
9;12;2;4;1;8;11;5;3;6;10;7;3;59266
3;59266;9;12;2;4;1;8;11;5;3;6;10;7
9;12;2;5;1;8;11;4;3;6;10;7;3;49316
3;49316;9;12;2;5;1;8;11;4;3;6;10;7
5;12;2;9;1;8;11;4;3;6;10;7;3;56436
3;56436;5;12;2;9;1;8;11;4;3;6;10;7
5;12;2;9;4;8;11;1;3;6;10;7;3;70912
3;56436;5;12;2;9;1;8;11;4;3;6;10;7
5;12;2;9;1;8;11;4;3;6;7;10;3;53154
3;53154;5;12;2;9;1;8;11;4;3;6;7;10
5;12;2;9;1;3;11;4;8;6;7;10;3;51612
3;51612;5;12;2;9;1;3;11;4;8;6;7;10
4;12;2;9;1;3;11;5;8;6;7;10;3;59244
4;59244;4;12;2;9;1;3;11;5;8;6;7;10
1;12;2;9;4;3;11;5;8;6;7;10;4;62996
4;62996;1;12;2;9;4;3;11;5;8;6;7;10
10;12;2;9;4;3;11;5;8;6;7;1;4;64070
4;64070;10;12;2;9;4;3;11;5;8;6;7;1
10;12;2;9;4;3;11;8;5;6;7;1;4;57322
4;57322;10;12;2;9;4;3;11;8;5;6;7;1
3;12;2;9;4;10;11;8;5;6;7;1;4;55730
4;55730;3;12;2;9;4;10;11;8;5;6;7;1
3;1;2;9;4;10;11;8;5;6;7;12;4;39154
4;39154;3;1;2;9;4;10;11;8;5;6;7;12
3;1;10;9;4;2;11;8;5;6;7;12;4;39826
4;39826;3;1;10;9;4;2;11;8;5;6;7;12
5;1;10;9;4;2;11;8;3;6;7;12;4;49380
4;49380;5;1;10;9;4;2;11;8;3;6;7;12
5;1;7;9;4;2;11;8;3;6;10;12;4;50878
4;50878;5;1;7;9;4;2;11;8;3;6;10;12
5;1;7;6;4;2;11;8;3;9;10;12;4;48140
4;48140;5;1;7;6;4;2;11;8;3;9;10;12
5;1;7;6;4;12;11;8;3;9;10;2;4;58652
4;58652;5;1;7;6;4;12;11;8;3;9;10;2
6;1;7;5;4;12;11;8;3;9;10;2;4;55846
4;55846;6;1;7;5;4;12;11;8;3;9;10;2
9;1;7;5;4;12;11;8;3;6;10;2;4;62402
4;62402;9;1;7;5;4;12;11;8;3;6;10;2
9;4;7;5;1;12;11;8;3;6;10;2;4;56694
4;56694;9;4;7;5;1;12;11;8;3;6;10;2
9;4;7;5;1;12;11;8;2;6;10;3;4;58540
4;58540;9;4;7;5;1;12;11;8;2;6;10;3
2;4;7;5;1;12;11;8;9;6;10;3;4;56180
4;56180;2;4;7;5;1;12;11;8;9;6;10;3
2;4;7;5;1;12;11;8;3;6;10;9;4;51700
4;51700;2;4;7;5;1;12;11;8;3;6;10;9
2;4;7;5;1;12;11;8;10;6;3;9;4;51746
4;51746;2;4;7;5;1;12;11;8;10;6;3;9
2;5;7;4;1;12;11;8;10;6;3;9;4;57532
4;57532;2;5;7;4;1;12;11;8;10;6;3;9
1;5;7;4;2;12;11;8;10;6;3;9;4;51118
4;51118;1;5;7;4;2;12;11;8;10;6;3;9
1;5;7;4;2;12;11;10;8;6;3;9;4;48900
5;48900;1;5;7;4;2;12;11;10;8;6;3;9
1;5;7;4;6;12;11;10;8;2;3;9;5;49854
5;49854;1;5;7;4;6;12;11;10;8;2;3;9
1;7;5;4;6;12;11;10;8;2;3;9;5;32498
5;32498;1;7;5;4;6;12;11;10;8;2;3;9
1;4;5;7;6;12;11;10;8;2;3;9;5;43224
5;43224;1;4;5;7;6;12;11;10;8;2;3;9
1;4;5;7;6;12;11;9;8;2;3;10;5;44082
5;44082;1;4;5;7;6;12;11;9;8;2;3;10
1;5;4;7;6;12;11;9;8;2;3;10;5;49806
5;49806;1;5;4;7;6;12;11;9;8;2;3;10
1;5;4;7;6;12;11;2;8;9;3;10;5;51222
5;51222;1;5;4;7;6;12;11;2;8;9;3;10
1;5;2;7;6;12;11;4;8;9;3;10;5;52378
5;52378;1;5;2;7;6;12;11;4;8;9;3;10
1;5;2;7;6;12;9;4;8;11;3;10;5;56486
5;56486;1;5;2;7;6;12;9;4;8;11;3;10
1;5;2;7;6;12;3;4;8;11;9;10;5;57186
5;57186;1;5;2;7;6;12;3;4;8;11;9;10
1;4;2;7;6;12;3;5;8;11;9;10;5;42494
5;42494;1;4;2;7;6;12;3;5;8;11;9;10
1;4;2;7;6;12;3;5;10;11;9;8;5;39596
5;39596;1;4;2;7;6;12;3;5;10;11;9;8
1;4;2;7;6;10;3;5;12;11;9;8;5;31286
5;31286;1;4;2;7;6;10;3;5;12;11;9;8
6;4;2;7;1;10;3;5;12;11;9;8;5;33208
5;33208;6;4;2;7;1;10;3;5;12;11;9;8
6;4;2;5;1;10;3;7;12;11;9;8;5;39608
5;39608;6;4;2;5;1;10;3;7;12;11;9;8
6;4;2;8;1;10;3;7;12;11;9;5;5;38454
5;38454;6;4;2;8;1;10;3;7;12;11;9;5
7;4;2;8;1;10;3;6;12;11;9;5;5;30028
5;30028;7;4;2;8;1;10;3;6;12;11;9;5
7;4;2;8;1;6;3;10;12;11;9;5;5;36580
5;36580;7;4;2;8;1;6;3;10;12;11;9;5
7;4;2;8;3;6;1;10;12;11;9;5;5;38870
5;38870;7;4;2;8;3;6;1;10;12;11;9;5
7;4;5;8;3;6;1;10;12;11;9;2;5;44146
5;44146;7;4;5;8;3;6;1;10;12;11;9;2
7;4;5;8;3;6;1;11;12;10;9;2;5;41204
6;41204;7;4;5;8;3;6;1;11;12;10;9;2
7;4;5;8;3;6;1;11;12;9;10;2;6;37660
6;37660;7;4;5;8;3;6;1;11;12;9;10;2
7;4;11;8;3;6;1;5;12;9;10;2;6;45108
6;45108;7;4;11;8;3;6;1;5;12;9;10;2
7;4;11;2;3;6;1;5;12;9;10;8;6;43336
6;43336;7;4;11;2;3;6;1;5;12;9;10;8
1;4;11;2;3;6;7;5;12;9;10;8;6;39988
6;39988;1;4;11;2;3;6;7;5;12;9;10;8
1;10;11;2;3;6;7;5;12;9;4;8;6;45702
6;45702;1;10;11;2;3;6;7;5;12;9;4;8
3;10;11;2;1;6;7;5;12;9;4;8;6;55484
6;55484;3;10;11;2;1;6;7;5;12;9;4;8
3;10;11;4;1;6;7;5;12;9;2;8;6;50250
6;50250;3;10;11;4;1;6;7;5;12;9;2;8
3;11;10;4;1;6;7;5;12;9;2;8;6;37638
6;37638;3;11;10;4;1;6;7;5;12;9;2;8
4;11;10;3;1;6;7;5;12;9;2;8;6;37490
6;37490;4;11;10;3;1;6;7;5;12;9;2;8
5;11;10;3;1;6;7;4;12;9;2;8;6;21378
6;21378;5;11;10;3;1;6;7;4;12;9;2;8
5;11;2;3;1;6;7;4;12;9;10;8;6;26330
6;26330;5;11;2;3;1;6;7;4;12;9;10;8
5;2;11;3;1;6;7;4;12;9;10;8;6;52546
6;26330;5;11;2;3;1;6;7;4;12;9;10;8
5;11;2;3;10;6;7;4;12;9;1;8;6;23154
6;23154;5;11;2;3;10;6;7;4;12;9;1;8
5;11;2;3;10;6;7;8;12;9;1;4;6;25356
6;23154;5;11;2;3;10;6;7;4;12;9;1;8
5;11;2;3;10;6;7;4;12;9;8;1;6;24874
6;24874;5;11;2;3;10;6;7;4;12;9;8;1
3;11;2;5;10;6;7;4;12;9;8;1;6;37224
6;37224;3;11;2;5;10;6;7;4;12;9;8;1
3;11;2;5;10;6;9;4;12;7;8;1;6;34032
6;34032;3;11;2;5;10;6;9;4;12;7;8;1
11;3;2;5;10;6;9;4;12;7;8;1;6;51768
6;51768;11;3;2;5;10;6;9;4;12;7;8;1
11;3;8;5;10;6;9;4;12;7;2;1;6;48564
6;48564;11;3;8;5;10;6;9;4;12;7;2;1
11;3;8;5;10;6;9;4;12;2;7;1;6;48508
7;48508;11;3;8;5;10;6;9;4;12;2;7;1
11;12;8;5;10;6;9;4;3;2;7;1;7;32284
7;32284;11;12;8;5;10;6;9;4;3;2;7;1
11;12;8;5;10;6;9;4;3;2;1;7;7;31608
7;31608;11;12;8;5;10;6;9;4;3;2;1;7
11;12;4;5;10;6;9;8;3;2;1;7;7;40560
7;40560;11;12;4;5;10;6;9;8;3;2;1;7
11;12;4;5;10;2;9;8;3;6;1;7;7;41332
7;41332;11;12;4;5;10;2;9;8;3;6;1;7
11;12;4;5;8;2;9;10;3;6;1;7;7;36666
7;36666;11;12;4;5;8;2;9;10;3;6;1;7
11;4;12;5;8;2;9;10;3;6;1;7;7;45498
7;45498;11;4;12;5;8;2;9;10;3;6;1;7
11;4;12;5;2;8;9;10;3;6;1;7;7;51868
7;51868;11;4;12;5;2;8;9;10;3;6;1;7
1;4;12;5;2;8;9;10;3;6;11;7;7;44634
7;44634;1;4;12;5;2;8;9;10;3;6;11;7
1;4;12;5;2;8;6;10;3;9;11;7;7;42092
7;42092;1;4;12;5;2;8;6;10;3;9;11;7
1;4;12;5;3;8;6;10;2;9;11;7;7;45114
7;42092;1;4;12;5;2;8;6;10;3;9;11;7
1;4;12;5;2;8;6;10;7;9;11;3;7;44758
7;44758;1;4;12;5;2;8;6;10;7;9;11;3
1;4;12;5;2;3;6;10;7;9;11;8;7;39514
7;39514;1;4;12;5;2;3;6;10;7;9;11;8
1;7;12;5;2;3;6;10;4;9;11;8;7;43588
7;43588;1;7;12;5;2;3;6;10;4;9;11;8
1;7;10;5;2;3;6;12;4;9;11;8;7;37116
7;37116;1;7;10;5;2;3;6;12;4;9;11;8
1;6;10;5;2;3;7;12;4;9;11;8;7;53084
7;53084;1;6;10;5;2;3;7;12;4;9;11;8
1;6;10;5;11;3;7;12;4;9;2;8;7;52030
7;52030;1;6;10;5;11;3;7;12;4;9;2;8
1;6;10;5;11;3;8;12;4;9;2;7;7;51416
7;51416;1;6;10;5;11;3;8;12;4;9;2;7
1;7;10;5;11;3;8;12;4;9;2;6;7;33434
7;33434;1;7;10;5;11;3;8;12;4;9;2;6
1;7;10;5;11;3;8;12;4;6;2;9;7;33626
7;33626;1;7;10;5;11;3;8;12;4;6;2;9
1;7;10;5;11;3;8;12;2;6;4;9;7;33730
8;33730;1;7;10;5;11;3;8;12;2;6;4;9
1;7;10;5;11;3;4;12;2;6;8;9;8;38096
8;38096;1;7;10;5;11;3;4;12;2;6;8;9
1;7;10;5;11;3;4;12;2;6;9;8;8;36860
8;36860;1;7;10;5;11;3;4;12;2;6;9;8
1;7;5;10;11;3;4;12;2;6;9;8;8;37788
8;37788;1;7;5;10;11;3;4;12;2;6;9;8
1;7;5;10;12;3;4;11;2;6;9;8;8;33202
8;33202;1;7;5;10;12;3;4;11;2;6;9;8
1;7;4;10;12;3;5;11;2;6;9;8;8;34558
8;34558;1;7;4;10;12;3;5;11;2;6;9;8
1;7;4;10;12;3;6;11;2;5;9;8;8;29382
8;29382;1;7;4;10;12;3;6;11;2;5;9;8
10;7;4;1;12;3;6;11;2;5;9;8;8;29408
8;29408;10;7;4;1;12;3;6;11;2;5;9;8
10;7;1;4;12;3;6;11;2;5;9;8;8;32630
8;32630;10;7;1;4;12;3;6;11;2;5;9;8
10;7;1;4;12;3;6;11;5;2;9;8;8;52716
8;32630;10;7;1;4;12;3;6;11;2;5;9;8
7;10;1;4;12;3;6;11;2;5;9;8;8;28692
8;28692;7;10;1;4;12;3;6;11;2;5;9;8
7;10;1;4;12;3;6;9;2;5;11;8;8;45932
8;45932;7;10;1;4;12;3;6;9;2;5;11;8
9;10;1;4;12;3;6;7;2;5;11;8;8;40242
8;40242;9;10;1;4;12;3;6;7;2;5;11;8
9;10;1;4;12;3;6;7;2;5;8;11;8;38408
8;38408;9;10;1;4;12;3;6;7;2;5;8;11
12;10;1;4;9;3;6;7;2;5;8;11;8;44896
8;44896;12;10;1;4;9;3;6;7;2;5;8;11
12;6;1;4;9;3;10;7;2;5;8;11;8;39012
8;39012;12;6;1;4;9;3;10;7;2;5;8;11
12;6;1;4;9;3;10;5;2;7;8;11;8;44386
8;39012;12;6;1;4;9;3;10;7;2;5;8;11
11;6;1;4;9;3;10;7;2;5;8;12;8;36900
8;36900;11;6;1;4;9;3;10;7;2;5;8;12
11;6;1;4;7;3;10;9;2;5;8;12;8;54234
8;36900;11;6;1;4;9;3;10;7;2;5;8;12
11;6;1;4;9;3;8;7;2;5;10;12;8;35812
8;35812;11;6;1;4;9;3;8;7;2;5;10;12
11;6;1;4;9;3;12;7;2;5;10;8;8;35506
9;35506;11;6;1;4;9;3;12;7;2;5;10;8
11;6;1;4;9;3;12;7;10;5;2;8;9;35482
9;35482;11;6;1;4;9;3;12;7;10;5;2;8
8;6;1;4;9;3;12;7;10;5;2;11;9;42508
9;35482;11;6;1;4;9;3;12;7;10;5;2;8
11;6;1;4;9;3;12;7;10;2;5;8;9;42284
9;42284;11;6;1;4;9;3;12;7;10;2;5;8
11;6;1;2;9;3;12;7;10;4;5;8;9;43050
9;43050;11;6;1;2;9;3;12;7;10;4;5;8
11;6;2;1;9;3;12;7;10;4;5;8;9;39796
9;39796;11;6;2;1;9;3;12;7;10;4;5;8
11;6;2;1;9;3;12;7;4;10;5;8;9;35390
9;35390;11;6;2;1;9;3;12;7;4;10;5;8
11;6;2;9;1;3;12;7;4;10;5;8;9;35670
9;35670;11;6;2;9;1;3;12;7;4;10;5;8
11;6;2;9;1;3;12;7;4;5;10;8;9;33166
9;33166;11;6;2;9;1;3;12;7;4;5;10;8
11;6;2;9;1;3;12;7;4;10;5;8;9;35670
9;35670;11;6;2;9;1;3;12;7;4;10;5;8
11;6;2;9;1;3;10;7;4;12;5;8;9;46110
9;46110;11;6;2;9;1;3;10;7;4;12;5;8
11;6;2;9;1;3;10;7;4;12;8;5;9;42740
9;42740;11;6;2;9;1;3;10;7;4;12;8;5
11;6;2;9;1;8;10;7;4;12;3;5;9;34284
9;34284;11;6;2;9;1;8;10;7;4;12;3;5
6;11;2;9;1;8;10;7;4;12;3;5;9;29014
9;29014;6;11;2;9;1;8;10;7;4;12;3;5
6;11;2;9;1;8;7;10;4;12;3;5;9;38142
9;29014;6;11;2;9;1;8;10;7;4;12;3;5
6;11;2;9;1;8;10;7;12;4;3;5;9;34516
9;34516;6;11;2;9;1;8;10;7;12;4;3;5
6;12;2;9;1;8;10;7;11;4;3;5;9;51424
9;34516;6;11;2;9;1;8;10;7;12;4;3;5
6;11;2;9;1;4;10;7;12;8;3;5;9;46222
9;46222;6;11;2;9;1;4;10;7;12;8;3;5
6;11;2;9;7;4;10;1;12;8;3;5;9;39070
9;39070;6;11;2;9;7;4;10;1;12;8;3;5
6;11;2;5;7;4;10;1;12;8;3;9;9;41376
9;41376;6;11;2;5;7;4;10;1;12;8;3;9
6;11;8;5;7;4;10;1;12;2;3;9;9;39306
10;39306;6;11;8;5;7;4;10;1;12;2;3;9
6;11;8;5;2;4;10;1;12;7;3;9;10;30854
10;30854;6;11;8;5;2;4;10;1;12;7;3;9
6;7;8;5;2;4;10;1;12;11;3;9;10;51662
10;51662;6;7;8;5;2;4;10;1;12;11;3;9
6;7;8;5;3;4;10;1;12;11;2;9;10;53450
10;53450;6;7;8;5;3;4;10;1;12;11;2;9
6;7;8;5;3;4;10;2;12;11;1;9;10;64616
10;64616;6;7;8;5;3;4;10;2;12;11;1;9
8;7;6;5;3;4;10;2;12;11;1;9;10;59544
10;59544;8;7;6;5;3;4;10;2;12;11;1;9
8;7;6;5;3;4;10;12;2;11;1;9;10;43542
10;43542;8;7;6;5;3;4;10;12;2;11;1;9
8;7;6;2;3;4;10;12;5;11;1;9;10;47246
10;47246;8;7;6;2;3;4;10;12;5;11;1;9
8;7;6;12;3;4;10;2;5;11;1;9;10;59818
10;47246;8;7;6;2;3;4;10;12;5;11;1;9
8;7;6;2;3;4;10;12;1;11;5;9;10;47112
10;47112;8;7;6;2;3;4;10;12;1;11;5;9
8;7;6;2;3;1;10;12;4;11;5;9;10;42572
10;42572;8;7;6;2;3;1;10;12;4;11;5;9
8;7;6;9;3;1;10;12;4;11;5;2;10;43968
10;43968;8;7;6;9;3;1;10;12;4;11;5;2
8;7;6;9;12;1;10;3;4;11;5;2;10;54100
10;43968;8;7;6;9;3;1;10;12;4;11;5;2
8;7;6;9;12;1;10;3;4;11;5;2;10;54100
10;54100;8;7;6;9;12;1;10;3;4;11;5;2
3;7;6;9;12;1;10;8;4;11;5;2;10;41296
10;41296;3;7;6;9;12;1;10;8;4;11;5;2
3;7;6;2;12;1;10;8;4;11;5;9;10;38520
10;38520;3;7;6;2;12;1;10;8;4;11;5;9
3;7;6;8;12;1;10;2;4;11;5;9;10;50582
10;38520;3;7;6;2;12;1;10;8;4;11;5;9
4;7;6;2;12;1;10;8;3;11;5;9;10;30046
10;30046;4;7;6;2;12;1;10;8;3;11;5;9
2;7;6;4;12;1;10;8;3;11;5;9;10;23872
10;23872;2;7;6;4;12;1;10;8;3;11;5;9
2;7;6;4;12;1;8;10;3;11;5;9;10;34452
10;34452;2;7;6;4;12;1;8;10;3;11;5;9
2;7;8;4;12;1;6;10;3;11;5;9;10;33508
11;33508;2;7;8;4;12;1;6;10;3;11;5;9
2;7;8;3;12;1;6;10;4;11;5;9;11;40014
11;33508;2;7;8;4;12;1;6;10;3;11;5;9
2;8;7;4;12;1;6;10;3;11;5;9;11;47688
11;33508;2;7;8;4;12;1;6;10;3;11;5;9
2;7;9;4;12;1;6;10;3;11;5;8;11;31652
11;31652;2;7;9;4;12;1;6;10;3;11;5;8
2;10;9;4;12;1;6;7;3;11;5;8;11;31964
11;31964;2;10;9;4;12;1;6;7;3;11;5;8
2;10;9;4;12;1;6;7;5;11;3;8;11;31974
11;31974;2;10;9;4;12;1;6;7;5;11;3;8
2;5;9;4;12;1;6;7;10;11;3;8;11;50520
11;31974;2;10;9;4;12;1;6;7;5;11;3;8
2;10;9;11;12;1;6;7;5;4;3;8;11;33928
11;33928;2;10;9;11;12;1;6;7;5;4;3;8
2;10;9;11;8;1;6;7;5;4;3;12;11;40870
11;40870;2;10;9;11;8;1;6;7;5;4;3;12
2;10;9;11;8;1;3;7;5;4;6;12;11;45614
11;45614;2;10;9;11;8;1;3;7;5;4;6;12
2;10;9;11;8;1;3;7;12;4;6;5;11;44538
11;44538;2;10;9;11;8;1;3;7;12;4;6;5
1;10;9;11;8;2;3;7;12;4;6;5;11;39890
11;39890;1;10;9;11;8;2;3;7;12;4;6;5
7;10;9;11;8;2;3;1;12;4;6;5;11;40172
11;40172;7;10;9;11;8;2;3;1;12;4;6;5
7;10;9;11;8;2;3;1;12;6;4;5;11;49816
11;49816;7;10;9;11;8;2;3;1;12;6;4;5
7;4;9;11;8;2;3;1;12;6;10;5;11;54590
11;54590;7;4;9;11;8;2;3;1;12;6;10;5
7;4;1;11;8;2;3;9;12;6;10;5;11;46762
11;46762;7;4;1;11;8;2;3;9;12;6;10;5
7;4;1;11;8;2;3;9;12;5;10;6;11;54058
11;54058;7;4;1;11;8;2;3;9;12;5;10;6
7;4;1;11;6;2;3;9;12;5;10;8;11;52586
11;52586;7;4;1;11;6;2;3;9;12;5;10;8
7;4;3;11;6;2;1;9;12;5;10;8;11;53246
11;53246;7;4;3;11;6;2;1;9;12;5;10;8
7;4;3;11;6;2;1;8;12;5;10;9;11;47604
11;47604;7;4;3;11;6;2;1;8;12;5;10;9
8;4;3;11;6;2;1;7;12;5;10;9;11;36408
12;36408;8;4;3;11;6;2;1;7;12;5;10;9
3;4;8;11;6;2;1;7;12;5;10;9;12;38154
12;38154;3;4;8;11;6;2;1;7;12;5;10;9
11;4;8;3;6;2;1;7;12;5;10;9;12;37252
12;37252;11;4;8;3;6;2;1;7;12;5;10;9
8;4;11;3;6;2;1;7;12;5;10;9;12;37254
12;37254;8;4;11;3;6;2;1;7;12;5;10;9
8;4;11;3;6;9;1;7;12;5;10;2;12;38636
12;38636;8;4;11;3;6;9;1;7;12;5;10;2
8;4;11;1;6;9;3;7;12;5;10;2;12;37580
12;37580;8;4;11;1;6;9;3;7;12;5;10;2
8;4;11;5;6;9;3;7;12;1;10;2;12;34122
12;34122;8;4;11;5;6;9;3;7;12;1;10;2
8;4;11;5;6;9;3;12;7;1;10;2;12;45072
12;34122;8;4;11;5;6;9;3;7;12;1;10;2
2;4;11;5;6;9;3;7;12;1;10;8;12;37418
12;37418;2;4;11;5;6;9;3;7;12;1;10;8
2;4;1;5;6;9;3;7;12;11;10;8;12;42672
12;42672;2;4;1;5;6;9;3;7;12;11;10;8
2;4;1;9;6;5;3;7;12;11;10;8;12;50084
12;50084;2;4;1;9;6;5;3;7;12;11;10;8
2;4;1;9;6;5;3;10;12;11;7;8;12;50186
12;50186;2;4;1;9;6;5;3;10;12;11;7;8
2;3;1;9;6;5;4;10;12;11;7;8;12;40962
12;40962;2;3;1;9;6;5;4;10;12;11;7;8
2;3;1;7;6;5;4;10;12;11;9;8;12;40500
12;40500;2;3;1;7;6;5;4;10;12;11;9;8
2;3;1;7;4;5;6;10;12;11;9;8;12;40914
12;40914;2;3;1;7;4;5;6;10;12;11;9;8
2;3;12;7;4;5;6;10;1;11;9;8;12;43780
12;40914;2;3;1;7;4;5;6;10;12;11;9;8
2;3;12;7;4;5;6;10;1;11;9;8;12;43780
12;43780;2;3;12;7;4;5;6;10;1;11;9;8
2;3;12;10;4;5;6;7;1;11;9;8;12;40168
12;40168;2;3;12;10;4;5;6;7;1;11;9;8
2;3;12;10;4;6;5;7;1;11;9;8;12;57690
12;40168;2;3;12;10;4;5;6;7;1;11;9;8
2;3;4;10;12;5;6;7;1;11;9;8;12;39378
