"X1";"X44704";"X9";"X11";"X1.1";"X7";"X6";"X8";"X4";"X5";"X2";"X12";"X3";"X10"
2;34468;8;5;4;6;12;7;9;1;10;11;2;3
8;5;4;6;2;7;9;1;10;11;12;3;2;36732
2;36732;8;5;4;6;2;7;9;1;10;11;12;3
8;5;4;6;11;7;9;1;10;2;12;3;2;30800
3;30800;8;5;4;6;11;7;9;1;10;2;12;3
8;5;4;6;11;10;9;1;7;2;12;3;3;29894
3;29894;8;5;4;6;11;10;9;1;7;2;12;3
8;10;4;6;11;5;9;1;7;2;12;3;3;26822
3;26822;8;10;4;6;11;5;9;1;7;2;12;3
8;3;4;6;11;5;9;1;7;2;12;10;3;33340
3;33340;8;3;4;6;11;5;9;1;7;2;12;10
8;3;4;6;2;5;9;1;7;11;12;10;3;42602
3;42602;8;3;4;6;2;5;9;1;7;11;12;10
8;3;4;6;7;5;9;1;2;11;12;10;3;43144
3;43144;8;3;4;6;7;5;9;1;2;11;12;10
5;3;4;6;7;8;9;1;2;11;12;10;3;37662
3;37662;5;3;4;6;7;8;9;1;2;11;12;10
5;3;4;7;6;8;9;1;2;11;12;10;3;40022
3;40022;5;3;4;7;6;8;9;1;2;11;12;10
5;3;2;7;6;8;9;1;4;11;12;10;3;42944
3;42944;5;3;2;7;6;8;9;1;4;11;12;10
5;3;2;7;6;8;9;4;1;11;12;10;3;47704
3;42944;5;3;2;7;6;8;9;1;4;11;12;10
2;3;5;7;6;8;9;1;4;11;12;10;3;57786
3;57786;2;3;5;7;6;8;9;1;4;11;12;10
2;3;5;7;12;8;9;1;4;11;6;10;3;51660
3;51660;2;3;5;7;12;8;9;1;4;11;6;10
2;3;9;7;12;8;5;1;4;11;6;10;3;51200
3;51200;2;3;9;7;12;8;5;1;4;11;6;10
2;3;9;7;12;8;5;1;6;11;4;10;3;51230
3;51230;2;3;9;7;12;8;5;1;6;11;4;10
2;3;9;1;12;8;5;7;6;11;4;10;3;52018
3;52018;2;3;9;1;12;8;5;7;6;11;4;10
2;3;9;1;12;8;5;11;6;7;4;10;3;47780
3;47780;2;3;9;1;12;8;5;11;6;7;4;10
2;11;9;1;12;8;5;3;6;7;4;10;3;41228
3;41228;2;11;9;1;12;8;5;3;6;7;4;10
2;11;9;1;12;8;10;3;6;7;4;5;3;40160
3;40160;2;11;9;1;12;8;10;3;6;7;4;5
5;11;9;1;12;8;10;3;6;7;4;2;3;34008
3;34008;5;11;9;1;12;8;10;3;6;7;4;2
5;11;9;4;12;8;10;3;6;7;1;2;3;39052
3;34008;5;11;9;1;12;8;10;3;6;7;4;2
5;11;3;1;12;8;10;9;6;7;4;2;3;28116
4;28116;5;11;3;1;12;8;10;9;6;7;4;2
10;11;3;1;12;8;5;9;6;7;4;2;4;37112
4;37112;10;11;3;1;12;8;5;9;6;7;4;2
10;11;3;1;12;8;5;9;2;7;4;6;4;43376
4;43376;10;11;3;1;12;8;5;9;2;7;4;6
4;11;3;1;12;8;5;9;2;7;10;6;4;43066
4;43066;4;11;3;1;12;8;5;9;2;7;10;6
4;11;6;1;12;8;5;9;2;7;10;3;4;41890
4;41890;4;11;6;1;12;8;5;9;2;7;10;3
1;11;6;4;12;8;5;9;2;7;10;3;4;39990
4;39990;1;11;6;4;12;8;5;9;2;7;10;3
1;11;6;4;8;12;5;9;2;7;10;3;4;35188
4;35188;1;11;6;4;8;12;5;9;2;7;10;3
1;11;6;4;8;12;5;3;2;7;10;9;4;39790
4;39790;1;11;6;4;8;12;5;3;2;7;10;9
1;11;6;3;8;12;5;4;2;7;10;9;4;36054
4;36054;1;11;6;3;8;12;5;4;2;7;10;9
1;11;2;3;8;12;5;4;6;7;10;9;4;37998
4;37998;1;11;2;3;8;12;5;4;6;7;10;9
1;11;2;3;8;12;10;4;6;7;5;9;4;36186
4;36186;1;11;2;3;8;12;10;4;6;7;5;9
1;11;8;3;2;12;10;4;6;7;5;9;4;34814
4;34814;1;11;8;3;2;12;10;4;6;7;5;9
1;11;8;3;7;12;10;4;6;2;5;9;4;30380
4;30380;1;11;8;3;7;12;10;4;6;2;5;9
1;11;8;3;7;9;10;4;6;2;5;12;4;34158
4;34158;1;11;8;3;7;9;10;4;6;2;5;12
1;11;8;3;7;9;10;4;6;12;5;2;4;43758
4;43758;1;11;8;3;7;9;10;4;6;12;5;2
1;11;8;3;7;9;10;4;6;2;5;12;4;34158
4;34158;1;11;8;3;7;9;10;4;6;2;5;12
1;10;8;3;7;9;11;4;6;2;5;12;4;33494
4;33494;1;10;8;3;7;9;11;4;6;2;5;12
1;10;8;3;7;11;9;4;6;2;5;12;4;35982
4;35982;1;10;8;3;7;11;9;4;6;2;5;12
1;10;8;3;7;11;2;4;6;9;5;12;4;37912
4;37912;1;10;8;3;7;11;2;4;6;9;5;12
1;10;8;3;7;11;2;4;12;9;5;6;4;39014
4;39014;1;10;8;3;7;11;2;4;12;9;5;6
1;10;7;3;8;11;2;4;12;9;5;6;4;38360
5;38360;1;10;7;3;8;11;2;4;12;9;5;6
1;2;7;3;8;11;10;4;12;9;5;6;5;42376
5;42376;1;2;7;3;8;11;10;4;12;9;5;6
1;4;7;3;8;11;10;2;12;9;5;6;5;37744
5;37744;1;4;7;3;8;11;10;2;12;9;5;6
1;3;7;4;8;11;10;2;12;9;5;6;5;39032
5;39032;1;3;7;4;8;11;10;2;12;9;5;6
1;3;7;4;11;8;10;2;12;9;5;6;5;42300
5;42300;1;3;7;4;11;8;10;2;12;9;5;6
1;3;7;4;11;8;10;6;12;9;5;2;5;44766
5;44766;1;3;7;4;11;8;10;6;12;9;5;2
1;3;7;9;11;8;10;6;12;4;5;2;5;42212
5;42212;1;3;7;9;11;8;10;6;12;4;5;2
1;3;7;9;11;8;10;6;12;5;4;2;5;56788
5;56788;1;3;7;9;11;8;10;6;12;5;4;2
1;3;12;9;11;8;10;6;7;5;4;2;5;58168
5;58168;1;3;12;9;11;8;10;6;7;5;4;2
1;3;12;9;11;8;10;6;2;5;4;7;5;51230
5;51230;1;3;12;9;11;8;10;6;2;5;4;7
8;3;12;9;11;1;10;6;2;5;4;7;5;46618
5;46618;8;3;12;9;11;1;10;6;2;5;4;7
1;3;12;9;11;8;10;6;2;5;4;7;5;51230
5;51230;1;3;12;9;11;8;10;6;2;5;4;7
1;3;12;10;11;8;9;6;2;5;4;7;5;45622
5;45622;1;3;12;10;11;8;9;6;2;5;4;7
1;3;12;10;4;8;9;6;2;5;11;7;5;46454
5;46454;1;3;12;10;4;8;9;6;2;5;11;7
1;3;12;10;4;8;9;6;7;5;11;2;5;51420
5;51420;1;3;12;10;4;8;9;6;7;5;11;2
1;7;12;10;4;8;9;6;3;5;11;2;5;46162
5;46162;1;7;12;10;4;8;9;6;3;5;11;2
1;7;3;10;4;8;9;6;12;5;11;2;5;47170
5;47170;1;7;3;10;4;8;9;6;12;5;11;2
1;7;3;12;4;8;9;6;10;5;11;2;5;53638
5;53638;1;7;3;12;4;8;9;6;10;5;11;2
1;7;3;12;4;8;10;6;9;5;11;2;5;51488
5;51488;1;7;3;12;4;8;10;6;9;5;11;2
1;7;3;4;12;8;10;6;9;5;11;2;5;54248
5;54248;1;7;3;4;12;8;10;6;9;5;11;2
1;7;3;11;12;8;10;6;9;5;4;2;5;55052
6;55052;1;7;3;11;12;8;10;6;9;5;4;2
1;7;8;11;12;3;10;6;9;5;4;2;6;46410
6;46410;1;7;8;11;12;3;10;6;9;5;4;2
1;7;8;11;12;5;10;6;9;3;4;2;6;42174
6;42174;1;7;8;11;12;5;10;6;9;3;4;2
1;7;8;11;12;10;5;6;9;3;4;2;6;44090
6;44090;1;7;8;11;12;10;5;6;9;3;4;2
1;9;8;11;12;10;5;6;7;3;4;2;6;66434
6;66434;1;9;8;11;12;10;5;6;7;3;4;2
10;9;8;11;12;1;5;6;7;3;4;2;6;66260
6;66260;10;9;8;11;12;1;5;6;7;3;4;2
10;7;8;11;12;1;5;6;9;3;4;2;6;44018
6;44018;10;7;8;11;12;1;5;6;9;3;4;2
10;7;8;11;12;4;5;6;9;3;1;2;6;52882
6;52882;10;7;8;11;12;4;5;6;9;3;1;2
10;7;12;11;8;4;5;6;9;3;1;2;6;49770
6;49770;10;7;12;11;8;4;5;6;9;3;1;2
10;6;12;11;8;4;5;7;9;3;1;2;6;44134
6;44134;10;6;12;11;8;4;5;7;9;3;1;2
11;6;12;10;8;4;5;7;9;3;1;2;6;33312
6;33312;11;6;12;10;8;4;5;7;9;3;1;2
11;12;6;10;8;4;5;7;9;3;1;2;6;50304
6;50304;11;12;6;10;8;4;5;7;9;3;1;2
11;12;10;6;8;4;5;7;9;3;1;2;6;43268
6;43268;11;12;10;6;8;4;5;7;9;3;1;2
11;12;10;4;8;6;5;7;9;3;1;2;6;37422
6;37422;11;12;10;4;8;6;5;7;9;3;1;2
11;12;10;4;2;6;5;7;9;3;1;8;6;42408
6;42408;11;12;10;4;2;6;5;7;9;3;1;8
11;12;6;4;2;10;5;7;9;3;1;8;6;55428
6;42408;11;12;10;4;2;6;5;7;9;3;1;8
11;12;10;4;2;5;6;7;9;3;1;8;6;51852
6;42408;11;12;10;4;2;6;5;7;9;3;1;8
11;12;10;4;2;5;6;7;9;3;1;8;6;51852
6;51852;11;12;10;4;2;5;6;7;9;3;1;8
11;12;10;4;2;5;6;7;9;1;3;8;6;39496
6;39496;11;12;10;4;2;5;6;7;9;1;3;8
11;12;4;10;2;5;6;7;9;1;3;8;6;38484
6;38484;11;12;4;10;2;5;6;7;9;1;3;8
11;10;4;12;2;5;6;7;9;1;3;8;6;34892
7;34892;11;10;4;12;2;5;6;7;9;1;3;8
11;7;4;12;2;5;6;10;9;1;3;8;7;32036
7;32036;11;7;4;12;2;5;6;10;9;1;3;8
11;7;4;12;2;5;6;10;9;3;1;8;7;43432
7;43432;11;7;4;12;2;5;6;10;9;3;1;8
5;7;4;12;2;11;6;10;9;3;1;8;7;47268
7;47268;5;7;4;12;2;11;6;10;9;3;1;8
5;7;4;1;2;11;6;10;9;3;12;8;7;43818
7;43818;5;7;4;1;2;11;6;10;9;3;12;8
5;7;4;1;2;11;6;10;9;3;8;12;7;44234
7;44234;5;7;4;1;2;11;6;10;9;3;8;12
5;7;4;1;2;10;6;11;9;3;8;12;7;35660
7;35660;5;7;4;1;2;10;6;11;9;3;8;12
7;5;4;1;2;10;6;11;9;3;8;12;7;28140
7;28140;7;5;4;1;2;10;6;11;9;3;8;12
7;5;4;2;1;10;6;11;9;3;8;12;7;27300
7;27300;7;5;4;2;1;10;6;11;9;3;8;12
7;5;4;2;11;10;6;1;9;3;8;12;7;29998
7;29998;7;5;4;2;11;10;6;1;9;3;8;12
5;7;4;2;11;10;6;1;9;3;8;12;7;28432
7;28432;5;7;4;2;11;10;6;1;9;3;8;12
5;7;4;2;3;10;6;1;9;11;8;12;7;23996
7;23996;5;7;4;2;3;10;6;1;9;11;8;12
5;7;4;2;3;10;6;11;9;1;8;12;7;31038
7;31038;5;7;4;2;3;10;6;11;9;1;8;12
5;7;4;2;9;10;6;11;3;1;8;12;7;37984
7;37984;5;7;4;2;9;10;6;11;3;1;8;12
5;7;4;2;9;10;6;11;8;1;3;12;7;37886
7;37886;5;7;4;2;9;10;6;11;8;1;3;12
5;7;4;2;3;10;6;11;8;1;9;12;7;30934
7;30934;5;7;4;2;3;10;6;11;8;1;9;12
5;7;3;2;4;10;6;11;8;1;9;12;7;40384
7;30934;5;7;4;2;3;10;6;11;8;1;9;12
5;7;11;2;3;10;6;4;8;1;9;12;7;24710
7;24710;5;7;11;2;3;10;6;4;8;1;9;12
5;7;11;2;3;10;4;6;8;1;9;12;7;34902
7;34902;5;7;11;2;3;10;4;6;8;1;9;12
4;7;11;2;3;10;5;6;8;1;9;12;7;38682
7;38682;4;7;11;2;3;10;5;6;8;1;9;12
4;7;2;11;3;10;5;6;8;1;9;12;7;45816
8;38682;4;7;11;2;3;10;5;6;8;1;9;12
4;7;11;2;3;5;10;6;8;1;9;12;8;41040
8;38682;4;7;11;2;3;10;5;6;8;1;9;12
6;7;11;2;3;10;5;4;8;1;9;12;8;47260
8;38682;4;7;11;2;3;10;5;6;8;1;9;12
4;7;3;2;11;10;5;6;8;1;9;12;8;45148
8;38682;4;7;11;2;3;10;5;6;8;1;9;12
4;7;11;2;10;3;5;6;8;1;9;12;8;49384
8;49384;4;7;11;2;10;3;5;6;8;1;9;12
4;7;9;2;10;3;5;6;8;1;11;12;8;51990
8;51990;4;7;9;2;10;3;5;6;8;1;11;12
4;7;3;2;10;9;5;6;8;1;11;12;8;46034
8;46034;4;7;3;2;10;9;5;6;8;1;11;12
4;7;3;2;8;9;5;6;10;1;11;12;8;48576
8;48576;4;7;3;2;8;9;5;6;10;1;11;12
4;7;3;2;8;9;5;12;10;1;11;6;8;50202
8;50202;4;7;3;2;8;9;5;12;10;1;11;6
4;11;3;2;8;9;5;12;10;1;7;6;8;51444
8;51444;4;11;3;2;8;9;5;12;10;1;7;6
4;11;3;2;8;7;5;12;10;1;9;6;8;57404
8;57404;4;11;3;2;8;7;5;12;10;1;9;6
4;7;3;2;8;11;5;12;10;1;9;6;8;53562
8;53562;4;7;3;2;8;11;5;12;10;1;9;6
4;7;3;2;8;11;5;1;10;12;9;6;8;50462
8;50462;4;7;3;2;8;11;5;1;10;12;9;6
3;7;4;2;8;11;5;1;10;12;9;6;8;60026
8;60026;3;7;4;2;8;11;5;1;10;12;9;6
3;6;4;2;8;11;5;1;10;12;9;7;8;57412
8;57412;3;6;4;2;8;11;5;1;10;12;9;7
3;6;4;8;2;11;5;1;10;12;9;7;8;57692
8;57692;3;6;4;8;2;11;5;1;10;12;9;7
3;6;4;11;2;8;5;1;10;12;9;7;8;66704
8;66704;3;6;4;11;2;8;5;1;10;12;9;7
3;6;8;11;2;4;5;1;10;12;9;7;8;57036
8;57036;3;6;8;11;2;4;5;1;10;12;9;7
2;6;8;11;3;4;5;1;10;12;9;7;8;51406
8;51406;2;6;8;11;3;4;5;1;10;12;9;7
2;6;3;11;8;4;5;1;10;12;9;7;8;51388
8;51388;2;6;3;11;8;4;5;1;10;12;9;7
6;2;3;11;8;4;5;1;10;12;9;7;8;50304
9;50304;6;2;3;11;8;4;5;1;10;12;9;7
6;2;3;11;8;4;12;1;10;5;9;7;9;43780
9;43780;6;2;3;11;8;4;12;1;10;5;9;7
6;2;3;7;8;4;12;1;10;5;9;11;9;48196
9;48196;6;2;3;7;8;4;12;1;10;5;9;11
6;2;3;7;8;4;12;1;9;5;10;11;9;48174
9;48174;6;2;3;7;8;4;12;1;9;5;10;11
6;2;10;7;8;4;12;1;9;5;3;11;9;47616
9;47616;6;2;10;7;8;4;12;1;9;5;3;11
6;2;10;7;4;8;12;1;9;5;3;11;9;51500
9;51500;6;2;10;7;4;8;12;1;9;5;3;11
6;12;10;7;4;8;2;1;9;5;3;11;9;45348
9;45348;6;12;10;7;4;8;2;1;9;5;3;11
6;12;10;7;3;8;2;1;9;5;4;11;9;50802
9;50802;6;12;10;7;3;8;2;1;9;5;4;11
6;10;12;7;3;8;2;1;9;5;4;11;9;44114
9;44114;6;10;12;7;3;8;2;1;9;5;4;11
6;10;12;7;2;8;3;1;9;5;4;11;9;42164
9;42164;6;10;12;7;2;8;3;1;9;5;4;11
6;10;12;7;11;8;3;1;9;5;4;2;9;43466
9;43466;6;10;12;7;11;8;3;1;9;5;4;2
6;10;12;7;11;8;9;1;3;5;4;2;9;41022
9;41022;6;10;12;7;11;8;9;1;3;5;4;2
6;10;8;7;11;12;9;1;3;5;4;2;9;53080
9;53080;6;10;8;7;11;12;9;1;3;5;4;2
6;10;8;7;11;5;9;1;3;12;4;2;9;43570
9;43570;6;10;8;7;11;5;9;1;3;12;4;2
1;10;8;7;11;5;9;6;3;12;4;2;9;25404
9;25404;1;10;8;7;11;5;9;6;3;12;4;2
7;10;8;1;11;5;9;6;3;12;4;2;9;26164
9;26164;7;10;8;1;11;5;9;6;3;12;4;2
7;10;8;1;12;5;9;6;3;11;4;2;9;21184
9;21184;7;10;8;1;12;5;9;6;3;11;4;2
7;10;8;1;5;12;9;6;3;11;4;2;9;30858
9;30858;7;10;8;1;5;12;9;6;3;11;4;2
3;10;8;1;5;12;9;6;7;11;4;2;9;43416
9;30858;7;10;8;1;5;12;9;6;3;11;4;2
7;10;8;1;12;5;9;6;3;11;4;2;9;21184
9;21184;7;10;8;1;12;5;9;6;3;11;4;2
7;10;8;1;12;2;9;6;3;11;4;5;9;20762
10;20762;7;10;8;1;12;2;9;6;3;11;4;5
7;10;8;1;12;2;9;6;5;11;4;3;10;28598
10;28598;7;10;8;1;12;2;9;6;5;11;4;3
7;1;8;10;12;2;9;6;5;11;4;3;10;26922
10;26922;7;1;8;10;12;2;9;6;5;11;4;3
7;1;8;10;12;2;4;6;5;11;9;3;10;25728
10;25728;7;1;8;10;12;2;4;6;5;11;9;3
6;1;8;10;12;2;4;7;5;11;9;3;10;49876
10;25728;7;1;8;10;12;2;4;6;5;11;9;3
7;1;2;10;12;8;4;6;5;11;9;3;10;24030
10;24030;7;1;2;10;12;8;4;6;5;11;9;3
7;1;2;10;12;8;6;4;5;11;9;3;10;37546
10;37546;7;1;2;10;12;8;6;4;5;11;9;3
7;1;8;10;12;2;6;4;5;11;9;3;10;39084
10;39084;7;1;8;10;12;2;6;4;5;11;9;3
7;1;10;8;12;2;6;4;5;11;9;3;10;41160
10;41160;7;1;10;8;12;2;6;4;5;11;9;3
5;1;10;8;12;2;6;4;7;11;9;3;10;48632
10;48632;5;1;10;8;12;2;6;4;7;11;9;3
5;1;10;8;12;9;6;4;7;11;2;3;10;55920
10;55920;5;1;10;8;12;9;6;4;7;11;2;3
5;1;10;8;12;9;3;4;7;11;2;6;10;52288
10;52288;5;1;10;8;12;9;3;4;7;11;2;6
5;1;4;8;12;9;3;10;7;11;2;6;10;52132
10;52132;5;1;4;8;12;9;3;10;7;11;2;6
5;1;4;3;12;9;8;10;7;11;2;6;10;52246
10;52246;5;1;4;3;12;9;8;10;7;11;2;6
5;1;4;3;12;9;8;10;6;11;2;7;10;58020
10;52246;5;1;4;3;12;9;8;10;7;11;2;6
5;1;4;3;7;9;8;10;12;11;2;6;10;46484
10;46484;5;1;4;3;7;9;8;10;12;11;2;6
5;1;4;3;7;9;8;10;6;11;2;12;10;49102
10;49102;5;1;4;3;7;9;8;10;6;11;2;12
11;1;4;3;7;9;8;10;6;5;2;12;10;46596
10;46596;11;1;4;3;7;9;8;10;6;5;2;12
11;1;4;3;7;9;6;10;8;5;2;12;10;46312
10;46312;11;1;4;3;7;9;6;10;8;5;2;12
11;7;4;3;1;9;6;10;8;5;2;12;10;39508
10;39508;11;7;4;3;1;9;6;10;8;5;2;12
11;5;4;3;1;9;6;10;8;7;2;12;10;33698
11;33698;11;5;4;3;1;9;6;10;8;7;2;12
5;11;4;3;1;9;6;10;8;7;2;12;11;26780
11;26780;5;11;4;3;1;9;6;10;8;7;2;12
5;11;4;3;1;7;6;10;8;9;2;12;11;39730
11;39730;5;11;4;3;1;7;6;10;8;9;2;12
5;11;4;7;1;3;6;10;8;9;2;12;11;39114
11;39114;5;11;4;7;1;3;6;10;8;9;2;12
5;11;4;7;1;9;6;10;8;3;2;12;11;38074
11;38074;5;11;4;7;1;9;6;10;8;3;2;12
5;2;4;7;1;9;6;10;8;3;11;12;11;49016
11;49016;5;2;4;7;1;9;6;10;8;3;11;12
5;2;4;7;1;9;6;10;8;11;3;12;11;50372
11;50372;5;2;4;7;1;9;6;10;8;11;3;12
5;3;4;7;1;9;6;10;8;11;2;12;11;42652
11;42652;5;3;4;7;1;9;6;10;8;11;2;12
5;3;2;7;1;9;6;10;8;11;4;12;11;42652
11;42652;5;3;2;7;1;9;6;10;8;11;4;12
2;3;5;7;1;9;6;10;8;11;4;12;11;52580
11;52580;2;3;5;7;1;9;6;10;8;11;4;12
2;3;5;7;9;1;6;10;8;11;4;12;11;49834
11;49834;2;3;5;7;9;1;6;10;8;11;4;12
2;3;5;7;9;1;6;10;8;11;12;4;11;55854
11;55854;2;3;5;7;9;1;6;10;8;11;12;4
2;9;5;7;3;1;6;10;8;11;12;4;11;56682
11;56682;2;9;5;7;3;1;6;10;8;11;12;4
2;9;5;7;3;1;10;6;8;11;12;4;11;42282
11;42282;2;9;5;7;3;1;10;6;8;11;12;4
2;9;5;7;3;1;10;6;8;4;12;11;11;44586
11;44586;2;9;5;7;3;1;10;6;8;4;12;11
2;9;11;7;3;1;10;6;8;4;12;5;11;46976
11;44586;2;9;5;7;3;1;10;6;8;4;12;11
5;9;2;7;3;1;10;6;8;4;12;11;11;46662
11;46662;5;9;2;7;3;1;10;6;8;4;12;11
5;9;2;7;1;3;10;6;8;4;12;11;11;49180
11;49180;5;9;2;7;1;3;10;6;8;4;12;11
5;7;2;9;1;3;10;6;8;4;12;11;11;37730
11;37730;5;7;2;9;1;3;10;6;8;4;12;11
5;7;2;9;1;3;10;6;4;8;12;11;11;42264
11;42264;5;7;2;9;1;3;10;6;4;8;12;11
5;7;2;9;1;3;10;6;4;11;12;8;11;31704
12;31704;5;7;2;9;1;3;10;6;4;11;12;8
5;4;2;9;1;3;10;6;7;11;12;8;12;38322
12;38322;5;4;2;9;1;3;10;6;7;11;12;8
5;1;2;9;4;3;10;6;7;11;12;8;12;40934
12;40934;5;1;2;9;4;3;10;6;7;11;12;8
5;1;2;9;4;7;10;6;3;11;12;8;12;34522
12;34522;5;1;2;9;4;7;10;6;3;11;12;8
1;5;2;9;4;7;10;6;3;11;12;8;12;27114
12;27114;1;5;2;9;4;7;10;6;3;11;12;8
6;5;2;9;4;7;10;1;3;11;12;8;12;33492
12;33492;6;5;2;9;4;7;10;1;3;11;12;8
6;5;2;9;11;7;10;1;3;4;12;8;12;30470
12;30470;6;5;2;9;11;7;10;1;3;4;12;8
6;5;2;9;11;8;10;1;3;4;12;7;12;35154
12;35154;6;5;2;9;11;8;10;1;3;4;12;7
10;5;2;9;11;8;6;1;3;4;12;7;12;34178
12;34178;10;5;2;9;11;8;6;1;3;4;12;7
10;5;2;9;11;8;6;1;12;4;3;7;12;34206
12;34206;10;5;2;9;11;8;6;1;12;4;3;7
10;5;2;9;11;12;6;1;8;4;3;7;12;42652
12;42652;10;5;2;9;11;12;6;1;8;4;3;7
8;5;2;9;11;12;6;1;10;4;3;7;12;39744
12;39744;8;5;2;9;11;12;6;1;10;4;3;7
8;9;2;5;11;12;6;1;10;4;3;7;12;34186
12;34186;8;9;2;5;11;12;6;1;10;4;3;7
8;12;2;5;11;9;6;1;10;4;3;7;12;40622
12;40622;8;12;2;5;11;9;6;1;10;4;3;7
8;12;2;5;11;3;6;1;10;4;9;7;12;46070
12;46070;8;12;2;5;11;3;6;1;10;4;9;7
8;12;2;5;11;1;6;3;10;4;9;7;12;51838
12;51838;8;12;2;5;11;1;6;3;10;4;9;7
8;12;2;9;11;1;6;3;10;4;5;7;12;49744
12;49744;8;12;2;9;11;1;6;3;10;4;5;7
8;12;2;9;1;11;6;3;10;4;5;7;12;37932
12;37932;8;12;2;9;1;11;6;3;10;4;5;7
8;12;2;9;1;11;6;7;10;4;5;3;12;39506
12;39506;8;12;2;9;1;11;6;7;10;4;5;3
8;6;2;9;1;11;12;7;10;4;5;3;12;30694
