"X1";"X6018446";"X20";"X5";"X6";"X15";"X12";"X13";"X22";"X25";"X4";"X1.1";"X16";"X14";"X2";"X9";"X11";"X7";"X26";"X17";"X8";"X10";"X18";"X23";"X24";"X21";"X19";"X3"
12;1;15;6;20;13;22;25;23;18;16;14;3;9;11;7;2;24;8;10;5;4;17;21;19;26;1;5925727
1;5925727;12;1;15;6;20;13;22;25;23;18;16;14;3;9;11;7;2;24;8;10;5;4;17;21;19;26
12;1;15;6;20;13;22;25;23;18;16;14;3;17;11;7;2;24;8;10;5;4;9;21;19;26;1;6065961
1;6065961;12;1;15;6;20;13;22;25;23;18;16;14;3;17;11;7;2;24;8;10;5;4;9;21;19;26
12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;7;22;24;8;10;5;4;9;21;19;26;1;6070033
1;6070033;12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;7;22;24;8;10;5;4;9;21;19;26
12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;24;22;7;8;10;5;4;9;21;19;26;1;6065174
1;6065174;12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;24;22;7;8;10;5;4;9;21;19;26
12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;24;22;4;8;10;5;7;9;21;19;26;1;6024104
1;6024104;12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;24;22;4;8;10;5;7;9;21;19;26
12;1;15;14;20;13;2;25;23;18;16;6;3;17;11;24;22;4;8;10;5;7;9;21;19;26;1;6138402
1;6024104;12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;24;22;4;8;10;5;7;9;21;19;26
12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;24;22;4;8;10;5;7;19;21;9;26;1;6053006
1;6053006;12;1;15;6;20;13;2;25;23;18;16;14;3;17;11;24;22;4;8;10;5;7;19;21;9;26
12;1;15;6;25;13;2;20;23;18;16;14;3;17;11;24;22;4;8;10;5;7;19;21;9;26;1;5944342
1;5944342;12;1;15;6;25;13;2;20;23;18;16;14;3;17;11;24;22;4;8;10;5;7;19;21;9;26
12;1;15;7;25;13;2;20;23;18;16;14;3;17;11;24;22;4;8;10;5;6;19;21;9;26;1;5936040
2;5936040;12;1;15;7;25;13;2;20;23;18;16;14;3;17;11;24;22;4;8;10;5;6;19;21;9;26
12;1;15;7;25;13;2;20;23;18;16;14;3;17;11;24;22;4;8;10;5;6;26;21;9;19;2;5918320
2;5918320;12;1;15;7;25;13;2;20;23;18;16;14;3;17;11;24;22;4;8;10;5;6;26;21;9;19
12;1;15;7;25;23;2;20;13;18;16;14;3;17;11;24;22;4;8;10;5;6;26;21;9;19;2;5911102
2;5911102;12;1;15;7;25;23;2;20;13;18;16;14;3;17;11;24;22;4;8;10;5;6;26;21;9;19
12;1;15;7;25;23;26;20;13;18;16;14;3;17;11;24;22;4;8;10;5;6;2;21;9;19;2;5933621
2;5933621;12;1;15;7;25;23;26;20;13;18;16;14;3;17;11;24;22;4;8;10;5;6;2;21;9;19
12;1;15;7;25;23;26;20;13;18;16;3;14;17;11;24;22;4;8;10;5;6;2;21;9;19;2;5868892
2;5868892;12;1;15;7;25;23;26;20;13;18;16;3;14;17;11;24;22;4;8;10;5;6;2;21;9;19
12;1;15;7;25;23;26;20;13;18;16;3;8;17;11;24;22;4;14;10;5;6;2;21;9;19;2;5849759
2;5849759;12;1;15;7;25;23;26;20;13;18;16;3;8;17;11;24;22;4;14;10;5;6;2;21;9;19
12;1;15;7;25;14;26;20;13;18;16;3;8;17;11;24;22;4;23;10;5;6;2;21;9;19;2;5922322
2;5922322;12;1;15;7;25;14;26;20;13;18;16;3;8;17;11;24;22;4;23;10;5;6;2;21;9;19
12;1;15;7;25;14;26;20;13;18;11;3;8;17;16;24;22;4;23;10;5;6;2;21;9;19;2;5918393
2;5918393;12;1;15;7;25;14;26;20;13;18;11;3;8;17;16;24;22;4;23;10;5;6;2;21;9;19
12;1;15;7;25;14;26;20;13;9;11;3;8;17;16;24;22;4;23;10;5;6;2;21;18;19;2;5854399
2;5854399;12;1;15;7;25;14;26;20;13;9;11;3;8;17;16;24;22;4;23;10;5;6;2;21;18;19
12;26;15;7;25;14;1;20;13;9;11;3;8;17;16;24;22;4;23;10;5;6;2;21;18;19;2;5903356
2;5903356;12;26;15;7;25;14;1;20;13;9;11;3;8;17;16;24;22;4;23;10;5;6;2;21;18;19
12;26;15;7;25;16;1;20;13;9;11;3;8;17;14;24;22;4;23;10;5;6;2;21;18;19;2;5981430
2;5981430;12;26;15;7;25;16;1;20;13;9;11;3;8;17;14;24;22;4;23;10;5;6;2;21;18;19
12;26;15;7;23;16;1;20;13;9;11;3;8;17;14;24;22;4;25;10;5;6;2;21;18;19;2;5992657
2;5992657;12;26;15;7;23;16;1;20;13;9;11;3;8;17;14;24;22;4;25;10;5;6;2;21;18;19
12;26;15;7;3;16;1;20;13;9;11;23;8;17;14;24;22;4;25;10;5;6;2;21;18;19;2;5999937
2;5999937;12;26;15;7;3;16;1;20;13;9;11;23;8;17;14;24;22;4;25;10;5;6;2;21;18;19
12;26;15;7;3;16;1;20;13;24;11;23;8;17;14;9;22;4;25;10;5;6;2;21;18;19;2;6001720
2;6001720;12;26;15;7;3;16;1;20;13;24;11;23;8;17;14;9;22;4;25;10;5;6;2;21;18;19
12;26;15;7;3;16;1;20;13;8;11;23;24;17;14;9;22;4;25;10;5;6;2;21;18;19;2;6008333
2;6008333;12;26;15;7;3;16;1;20;13;8;11;23;24;17;14;9;22;4;25;10;5;6;2;21;18;19
12;26;15;7;3;24;1;20;13;8;11;23;16;17;14;9;22;4;25;10;5;6;2;21;18;19;2;5985936
2;5985936;12;26;15;7;3;24;1;20;13;8;11;23;16;17;14;9;22;4;25;10;5;6;2;21;18;19
9;26;15;7;3;24;1;20;13;8;11;23;16;17;14;12;22;4;25;10;5;6;2;21;18;19;2;6028435
2;6028435;9;26;15;7;3;24;1;20;13;8;11;23;16;17;14;12;22;4;25;10;5;6;2;21;18;19
3;26;15;7;9;24;1;20;13;8;11;23;16;17;14;12;22;4;25;10;5;6;2;21;18;19;2;6044742
2;6044742;3;26;15;7;9;24;1;20;13;8;11;23;16;17;14;12;22;4;25;10;5;6;2;21;18;19
3;26;15;7;9;24;1;20;13;8;11;23;17;16;14;12;22;4;25;10;5;6;2;21;18;19;2;6044127
2;6044127;3;26;15;7;9;24;1;20;13;8;11;23;17;16;14;12;22;4;25;10;5;6;2;21;18;19
3;26;15;7;9;24;1;20;13;8;11;6;17;16;14;12;22;4;25;10;5;23;2;21;18;19;2;6033297
2;6033297;3;26;15;7;9;24;1;20;13;8;11;6;17;16;14;12;22;4;25;10;5;23;2;21;18;19
3;26;15;7;9;24;10;20;13;8;11;6;17;16;14;12;22;4;25;1;5;23;2;21;18;19;2;6003997
3;6003997;3;26;15;7;9;24;10;20;13;8;11;6;17;16;14;12;22;4;25;1;5;23;2;21;18;19
3;26;15;7;9;24;10;20;13;8;11;6;17;16;14;12;22;5;25;1;4;23;2;21;18;19;3;5967017
3;5967017;3;26;15;7;9;24;10;20;13;8;11;6;17;16;14;12;22;5;25;1;4;23;2;21;18;19
3;26;15;7;9;24;10;20;13;8;25;6;17;16;14;12;22;5;11;1;4;23;2;21;18;19;3;5956344
3;5956344;3;26;15;7;9;24;10;20;13;8;25;6;17;16;14;12;22;5;11;1;4;23;2;21;18;19
3;26;15;7;9;24;10;20;13;8;25;6;2;16;14;12;22;5;11;1;4;23;17;21;18;19;3;5942124
3;5942124;3;26;15;7;9;24;10;20;13;8;25;6;2;16;14;12;22;5;11;1;4;23;17;21;18;19
3;26;15;7;9;24;10;20;13;8;25;6;23;16;14;12;22;5;11;1;4;2;17;21;18;19;3;5948289
3;5948289;3;26;15;7;9;24;10;20;13;8;25;6;23;16;14;12;22;5;11;1;4;2;17;21;18;19
3;26;15;25;9;24;10;20;13;8;7;6;23;16;14;12;22;5;11;1;4;2;17;21;18;19;3;5922691
3;5922691;3;26;15;25;9;24;10;20;13;8;7;6;23;16;14;12;22;5;11;1;4;2;17;21;18;19
3;26;15;25;9;24;10;20;13;8;7;4;23;16;14;12;22;5;11;1;6;2;17;21;18;19;3;5903104
3;5903104;3;26;15;25;9;24;10;20;13;8;7;4;23;16;14;12;22;5;11;1;6;2;17;21;18;19
3;26;15;25;9;24;19;20;13;8;7;4;23;16;14;12;22;5;11;1;6;2;17;21;18;10;3;5898065
3;5898065;3;26;15;25;9;24;19;20;13;8;7;4;23;16;14;12;22;5;11;1;6;2;17;21;18;10
3;26;15;25;9;24;19;20;13;8;7;4;1;16;14;12;22;5;11;23;6;2;17;21;18;10;3;5848929
3;5848929;3;26;15;25;9;24;19;20;13;8;7;4;1;16;14;12;22;5;11;23;6;2;17;21;18;10
3;26;15;25;9;24;19;20;13;8;7;4;1;16;14;6;22;5;11;23;12;2;17;21;18;10;3;5869987
3;5869987;3;26;15;25;9;24;19;20;13;8;7;4;1;16;14;6;22;5;11;23;12;2;17;21;18;10
3;26;15;25;9;24;19;20;13;8;16;4;1;7;14;6;22;5;11;23;12;2;17;21;18;10;3;5883717
3;5883717;3;26;15;25;9;24;19;20;13;8;16;4;1;7;14;6;22;5;11;23;12;2;17;21;18;10
3;26;15;25;9;24;19;20;13;8;16;4;1;7;14;6;22;2;11;23;12;5;17;21;18;10;3;6011387
3;6011387;3;26;15;25;9;24;19;20;13;8;16;4;1;7;14;6;22;2;11;23;12;5;17;21;18;10
3;17;15;25;9;24;19;20;13;8;16;4;1;7;14;6;22;2;11;23;12;5;26;21;18;10;3;6014174
3;6014174;3;17;15;25;9;24;19;20;13;8;16;4;1;7;14;6;22;2;11;23;12;5;26;21;18;10
3;17;15;25;9;24;19;20;13;8;16;4;1;7;14;5;22;2;11;23;12;6;26;21;18;10;3;5954219
3;5954219;3;17;15;25;9;24;19;20;13;8;16;4;1;7;14;5;22;2;11;23;12;6;26;21;18;10
3;17;15;25;9;24;19;20;13;8;16;4;1;7;14;18;22;2;11;23;12;6;26;21;5;10;3;5993814
3;5993814;3;17;15;25;9;24;19;20;13;8;16;4;1;7;14;18;22;2;11;23;12;6;26;21;5;10
3;17;15;25;9;24;19;20;22;8;16;4;1;7;14;18;13;2;11;23;12;6;26;21;5;10;3;5992041
3;5992041;3;17;15;25;9;24;19;20;22;8;16;4;1;7;14;18;13;2;11;23;12;6;26;21;5;10
3;9;15;25;17;24;19;20;22;8;16;4;1;7;14;18;13;2;11;23;12;6;26;21;5;10;3;5995552
3;5995552;3;9;15;25;17;24;19;20;22;8;16;4;1;7;14;18;13;2;11;23;12;6;26;21;5;10
3;9;15;25;17;1;19;20;22;8;16;4;24;7;14;18;13;2;11;23;12;6;26;21;5;10;3;6014279
3;6014279;3;9;15;25;17;1;19;20;22;8;16;4;24;7;14;18;13;2;11;23;12;6;26;21;5;10
3;9;16;25;17;1;19;20;22;8;15;4;24;7;14;18;13;2;11;23;12;6;26;21;5;10;3;6002785
3;6002785;3;9;16;25;17;1;19;20;22;8;15;4;24;7;14;18;13;2;11;23;12;6;26;21;5;10
3;16;9;25;17;1;19;20;22;8;15;4;24;7;14;18;13;2;11;23;12;6;26;21;5;10;3;5983452
3;5983452;3;16;9;25;17;1;19;20;22;8;15;4;24;7;14;18;13;2;11;23;12;6;26;21;5;10
3;16;9;25;17;1;19;20;22;8;15;4;24;7;14;18;13;2;11;23;12;6;21;26;5;10;3;5983452
4;5983452;3;16;9;25;17;1;19;20;22;8;15;4;24;7;14;18;13;2;11;23;12;6;21;26;5;10
3;16;9;25;17;1;19;20;22;8;15;4;12;7;14;18;13;2;11;23;24;6;21;26;5;10;4;5966190
4;5966190;3;16;9;25;17;1;19;20;22;8;15;4;12;7;14;18;13;2;11;23;24;6;21;26;5;10
3;16;9;25;17;1;19;20;22;8;15;4;12;7;14;18;13;2;21;23;24;6;11;26;5;10;4;5926817
4;5926817;3;16;9;25;17;1;19;20;22;8;15;4;12;7;14;18;13;2;21;23;24;6;11;26;5;10
3;16;9;25;15;1;19;20;22;8;17;4;12;7;14;18;13;2;21;23;24;6;11;26;5;10;4;5954441
4;5954441;3;16;9;25;15;1;19;20;22;8;17;4;12;7;14;18;13;2;21;23;24;6;11;26;5;10
3;16;9;25;15;1;19;20;22;8;17;4;12;7;14;18;13;2;21;23;24;6;26;11;5;10;4;5954441
4;5954441;3;16;9;25;15;1;19;20;22;8;17;4;12;7;14;18;13;2;21;23;24;6;26;11;5;10
3;16;9;25;15;1;5;20;22;8;17;4;12;7;14;18;13;2;21;23;24;6;26;11;19;10;4;5963599
4;5963599;3;16;9;25;15;1;5;20;22;8;17;4;12;7;14;18;13;2;21;23;24;6;26;11;19;10
3;16;9;25;15;1;5;20;22;8;17;4;12;7;14;18;13;2;21;6;24;23;26;11;19;10;4;5969379
4;5969379;3;16;9;25;15;1;5;20;22;8;17;4;12;7;14;18;13;2;21;6;24;23;26;11;19;10
3;16;9;25;15;1;5;20;22;8;17;4;19;7;14;18;13;2;21;6;24;23;26;11;12;10;4;5963970
4;5963970;3;16;9;25;15;1;5;20;22;8;17;4;19;7;14;18;13;2;21;6;24;23;26;11;12;10
3;16;9;25;15;1;5;20;18;8;17;4;19;7;14;22;13;2;21;6;24;23;26;11;12;10;4;5932776
4;5932776;3;16;9;25;15;1;5;20;18;8;17;4;19;7;14;22;13;2;21;6;24;23;26;11;12;10
19;16;9;25;15;1;5;20;18;8;17;4;3;7;14;22;13;2;21;6;24;23;26;11;12;10;4;5929056
4;5929056;19;16;9;25;15;1;5;20;18;8;17;4;3;7;14;22;13;2;21;6;24;23;26;11;12;10
10;16;9;25;15;1;5;20;18;8;17;4;3;7;14;22;13;2;21;6;24;23;26;11;12;19;4;6021629
4;6021629;10;16;9;25;15;1;5;20;18;8;17;4;3;7;14;22;13;2;21;6;24;23;26;11;12;19
10;16;9;25;15;21;5;20;18;8;17;4;3;7;14;22;13;2;1;6;24;23;26;11;12;19;4;6001059
4;6001059;10;16;9;25;15;21;5;20;18;8;17;4;3;7;14;22;13;2;1;6;24;23;26;11;12;19
10;16;9;25;15;21;5;12;18;8;17;4;3;7;14;22;13;2;1;6;24;23;26;11;20;19;4;6031640
4;6031640;10;16;9;25;15;21;5;12;18;8;17;4;3;7;14;22;13;2;1;6;24;23;26;11;20;19
10;16;17;25;15;21;5;12;18;8;9;4;3;7;14;22;13;2;1;6;24;23;26;11;20;19;4;5966874
4;5966874;10;16;17;25;15;21;5;12;18;8;9;4;3;7;14;22;13;2;1;6;24;23;26;11;20;19
10;16;17;25;15;22;5;12;18;8;9;4;3;7;14;21;13;2;1;6;24;23;26;11;20;19;4;5953519
4;5953519;10;16;17;25;15;22;5;12;18;8;9;4;3;7;14;21;13;2;1;6;24;23;26;11;20;19
10;16;23;25;15;22;5;12;18;8;9;4;3;7;14;21;13;2;1;6;24;17;26;11;20;19;4;5952077
4;5952077;10;16;23;25;15;22;5;12;18;8;9;4;3;7;14;21;13;2;1;6;24;17;26;11;20;19
10;16;23;17;15;22;5;12;18;8;9;4;3;7;14;21;13;2;1;6;24;25;26;11;20;19;4;5952068
4;5952068;10;16;23;17;15;22;5;12;18;8;9;4;3;7;14;21;13;2;1;6;24;25;26;11;20;19
10;16;23;17;15;22;5;12;18;8;9;4;3;7;13;21;14;2;1;6;24;25;26;11;20;19;4;6028724
4;6028724;10;16;23;17;15;22;5;12;18;8;9;4;3;7;13;21;14;2;1;6;24;25;26;11;20;19
10;16;23;17;26;22;5;12;18;8;9;4;3;7;13;21;14;2;1;6;24;25;15;11;20;19;4;6028631
4;6028631;10;16;23;17;26;22;5;12;18;8;9;4;3;7;13;21;14;2;1;6;24;25;15;11;20;19
10;16;23;17;26;22;5;12;18;8;9;4;3;7;13;14;21;2;1;6;24;25;15;11;20;19;4;6027409
4;6027409;10;16;23;17;26;22;5;12;18;8;9;4;3;7;13;14;21;2;1;6;24;25;15;11;20;19
10;16;23;17;26;22;5;12;18;8;9;4;3;7;13;14;21;20;1;6;24;25;15;11;2;19;4;5946281
5;5946281;10;16;23;17;26;22;5;12;18;8;9;4;3;7;13;14;21;20;1;6;24;25;15;11;2;19
10;16;23;17;26;22;5;12;18;8;9;4;3;7;21;14;13;20;1;6;24;25;15;11;2;19;5;5932888
5;5932888;10;16;23;17;26;22;5;12;18;8;9;4;3;7;21;14;13;20;1;6;24;25;15;11;2;19
10;16;23;17;25;22;5;12;18;8;9;4;3;7;21;14;13;20;1;6;24;26;15;11;2;19;5;5929974
5;5929974;10;16;23;17;25;22;5;12;18;8;9;4;3;7;21;14;13;20;1;6;24;26;15;11;2;19
10;16;23;17;18;22;5;12;25;8;9;4;3;7;21;14;13;20;1;6;24;26;15;11;2;19;5;5874827
5;5874827;10;16;23;17;18;22;5;12;25;8;9;4;3;7;21;14;13;20;1;6;24;26;15;11;2;19
10;16;23;17;18;22;5;12;25;8;9;26;3;7;21;14;13;20;1;6;24;4;15;11;2;19;5;5882171
5;5882171;10;16;23;17;18;22;5;12;25;8;9;26;3;7;21;14;13;20;1;6;24;4;15;11;2;19
10;16;23;17;18;22;5;12;25;8;9;26;3;7;21;14;13;20;1;6;11;4;15;24;2;19;5;5879134
5;5879134;10;16;23;17;18;22;5;12;25;8;9;26;3;7;21;14;13;20;1;6;11;4;15;24;2;19
10;16;23;17;18;22;5;12;25;8;9;26;3;7;21;15;13;20;1;6;11;4;14;24;2;19;5;5850753
5;5850753;10;16;23;17;18;22;5;12;25;8;9;26;3;7;21;15;13;20;1;6;11;4;14;24;2;19
10;16;23;17;18;22;5;12;25;8;9;21;3;7;26;15;13;20;1;6;11;4;14;24;2;19;5;5833406
5;5833406;10;16;23;17;18;22;5;12;25;8;9;21;3;7;26;15;13;20;1;6;11;4;14;24;2;19
11;16;23;17;18;22;5;12;25;8;9;21;3;7;26;15;13;20;1;6;10;4;14;24;2;19;5;5827889
5;5827889;11;16;23;17;18;22;5;12;25;8;9;21;3;7;26;15;13;20;1;6;10;4;14;24;2;19
11;16;23;17;18;22;5;12;13;8;9;21;3;7;26;15;25;20;1;6;10;4;14;24;2;19;5;5838937
5;5838937;11;16;23;17;18;22;5;12;13;8;9;21;3;7;26;15;25;20;1;6;10;4;14;24;2;19
11;16;23;17;18;13;5;12;22;8;9;21;3;7;26;15;25;20;1;6;10;4;14;24;2;19;5;5830009
5;5830009;11;16;23;17;18;13;5;12;22;8;9;21;3;7;26;15;25;20;1;6;10;4;14;24;2;19
11;16;23;17;15;13;5;12;22;8;9;21;3;7;26;18;25;20;1;6;10;4;14;24;2;19;5;5949943
5;5949943;11;16;23;17;15;13;5;12;22;8;9;21;3;7;26;18;25;20;1;6;10;4;14;24;2;19
11;16;23;17;15;13;5;12;1;8;9;21;3;7;26;18;25;20;22;6;10;4;14;24;2;19;5;5986260
5;5986260;11;16;23;17;15;13;5;12;1;8;9;21;3;7;26;18;25;20;22;6;10;4;14;24;2;19
11;16;23;17;15;13;5;22;1;8;9;21;3;7;26;18;25;20;12;6;10;4;14;24;2;19;5;5966400
5;5966400;11;16;23;17;15;13;5;22;1;8;9;21;3;7;26;18;25;20;12;6;10;4;14;24;2;19
5;16;23;17;15;13;11;22;1;8;9;21;3;7;26;18;25;20;12;6;10;4;14;24;2;19;5;5943547
5;5943547;5;16;23;17;15;13;11;22;1;8;9;21;3;7;26;18;25;20;12;6;10;4;14;24;2;19
5;16;18;17;15;13;11;22;1;8;9;21;3;7;26;23;25;20;12;6;10;4;14;24;2;19;5;6018168
5;6018168;5;16;18;17;15;13;11;22;1;8;9;21;3;7;26;23;25;20;12;6;10;4;14;24;2;19
5;16;18;17;15;13;11;22;1;8;23;21;3;7;26;9;25;20;12;6;10;4;14;24;2;19;5;5973355
5;5973355;5;16;18;17;15;13;11;22;1;8;23;21;3;7;26;9;25;20;12;6;10;4;14;24;2;19
5;16;18;17;12;13;11;22;1;8;23;21;3;7;26;9;25;20;15;6;10;4;14;24;2;19;5;5921461
5;5921461;5;16;18;17;12;13;11;22;1;8;23;21;3;7;26;9;25;20;15;6;10;4;14;24;2;19
5;16;18;11;12;13;17;22;1;8;23;21;3;7;26;9;25;20;15;6;10;4;14;24;2;19;5;5930765
5;5930765;5;16;18;11;12;13;17;22;1;8;23;21;3;7;26;9;25;20;15;6;10;4;14;24;2;19
5;4;18;11;12;13;17;22;1;8;23;21;3;7;26;9;25;20;15;6;10;16;14;24;2;19;5;5919487
5;5919487;5;4;18;11;12;13;17;22;1;8;23;21;3;7;26;9;25;20;15;6;10;16;14;24;2;19
5;4;18;11;12;13;17;22;1;8;23;21;3;7;26;9;25;20;15;6;10;16;2;24;14;19;5;5848322
6;5848322;5;4;18;11;12;13;17;22;1;8;23;21;3;7;26;9;25;20;15;6;10;16;2;24;14;19
5;4;18;26;12;13;17;22;1;8;23;21;3;7;11;9;25;20;15;6;10;16;2;24;14;19;6;5848515
6;5848515;5;4;18;26;12;13;17;22;1;8;23;21;3;7;11;9;25;20;15;6;10;16;2;24;14;19
5;4;18;26;12;13;17;22;1;8;23;21;3;7;11;9;25;20;15;6;2;16;10;24;14;19;6;5846655
6;5846655;5;4;18;26;12;13;17;22;1;8;23;21;3;7;11;9;25;20;15;6;2;16;10;24;14;19
5;4;22;26;12;13;17;18;1;8;23;21;3;7;11;9;25;20;15;6;2;16;10;24;14;19;6;5802196
6;5802196;5;4;22;26;12;13;17;18;1;8;23;21;3;7;11;9;25;20;15;6;2;16;10;24;14;19
5;4;22;26;12;13;17;18;1;8;23;21;3;7;11;9;25;15;20;6;2;16;10;24;14;19;6;5807516
6;5807516;5;4;22;26;12;13;17;18;1;8;23;21;3;7;11;9;25;15;20;6;2;16;10;24;14;19
5;17;22;26;12;13;4;18;1;8;23;21;3;7;11;9;25;15;20;6;2;16;10;24;14;19;6;5854624
6;5854624;5;17;22;26;12;13;4;18;1;8;23;21;3;7;11;9;25;15;20;6;2;16;10;24;14;19
25;17;22;26;12;13;4;18;1;8;23;21;3;7;11;9;5;15;20;6;2;16;10;24;14;19;6;6082580
6;6082580;25;17;22;26;12;13;4;18;1;8;23;21;3;7;11;9;5;15;20;6;2;16;10;24;14;19
25;17;22;26;12;13;4;18;1;8;23;21;3;7;11;9;5;15;20;6;2;14;10;24;16;19;6;5877126
6;5877126;25;17;22;26;12;13;4;18;1;8;23;21;3;7;11;9;5;15;20;6;2;14;10;24;16;19
25;17;22;26;12;13;4;18;1;16;23;21;3;7;11;9;5;15;20;6;2;14;10;24;8;19;6;5898550
6;5898550;25;17;22;26;12;13;4;18;1;16;23;21;3;7;11;9;5;15;20;6;2;14;10;24;8;19
18;17;22;26;12;13;4;25;1;16;23;21;3;7;11;9;5;15;20;6;2;14;10;24;8;19;6;5799198
6;5799198;18;17;22;26;12;13;4;25;1;16;23;21;3;7;11;9;5;15;20;6;2;14;10;24;8;19
18;17;22;26;2;13;4;25;1;16;23;21;3;7;11;9;5;15;20;6;12;14;10;24;8;19;6;5802064
6;5802064;18;17;22;26;2;13;4;25;1;16;23;21;3;7;11;9;5;15;20;6;12;14;10;24;8;19
18;17;22;26;2;13;4;25;1;16;23;21;3;7;11;9;15;5;20;6;12;14;10;24;8;19;6;5694656
6;5694656;18;17;22;26;2;13;4;25;1;16;23;21;3;7;11;9;15;5;20;6;12;14;10;24;8;19
18;17;22;26;2;13;4;25;1;16;23;21;8;7;11;9;15;5;20;6;12;14;10;24;3;19;6;5718566
6;5718566;18;17;22;26;2;13;4;25;1;16;23;21;8;7;11;9;15;5;20;6;12;14;10;24;3;19
18;17;22;26;2;13;4;25;1;16;23;21;8;9;11;7;15;5;20;6;12;14;10;24;3;19;6;5657298
6;5657298;18;17;22;26;2;13;4;25;1;16;23;21;8;9;11;7;15;5;20;6;12;14;10;24;3;19
18;17;22;26;2;13;4;25;1;16;23;12;8;9;11;7;15;5;20;6;21;14;10;24;3;19;6;5666678
6;5666678;18;17;22;26;2;13;4;25;1;16;23;12;8;9;11;7;15;5;20;6;21;14;10;24;3;19
18;17;22;26;2;13;4;25;1;16;23;12;8;9;5;7;15;11;20;6;21;14;10;24;3;19;6;5952109
6;5952109;18;17;22;26;2;13;4;25;1;16;23;12;8;9;5;7;15;11;20;6;21;14;10;24;3;19
18;17;22;26;2;13;4;25;1;16;23;12;8;9;5;7;15;11;24;6;21;14;10;20;3;19;6;6070573
6;6070573;18;17;22;26;2;13;4;25;1;16;23;12;8;9;5;7;15;11;24;6;21;14;10;20;3;19
18;17;22;26;2;13;4;25;1;16;5;12;8;9;23;7;15;11;24;6;21;14;10;20;3;19;6;5912651
6;5912651;18;17;22;26;2;13;4;25;1;16;5;12;8;9;23;7;15;11;24;6;21;14;10;20;3;19
18;17;22;26;12;13;4;25;1;16;5;2;8;9;23;7;15;11;24;6;21;14;10;20;3;19;6;5934669
6;5934669;18;17;22;26;12;13;4;25;1;16;5;2;8;9;23;7;15;11;24;6;21;14;10;20;3;19
