"X1";"X53294";"X8";"X12";"X2";"X10";"X1.1";"X5";"X4";"X9";"X11";"X6";"X3";"X7"
3;52642;6;4;1;7;9;5;12;3;2;8;11;10
6;10;1;7;9;5;12;3;2;8;11;4;3;48722
3;48722;6;10;1;7;9;5;12;3;2;8;11;4
6;10;1;7;9;5;12;11;2;8;3;4;3;38326
3;38326;6;10;1;7;9;5;12;11;2;8;3;4
6;10;5;7;9;1;12;11;2;8;3;4;3;35934
3;35934;6;10;5;7;9;1;12;11;2;8;3;4
6;10;5;7;12;1;9;11;2;8;3;4;3;35590
3;35590;6;10;5;7;12;1;9;11;2;8;3;4
6;10;5;7;12;1;3;11;2;8;9;4;3;29954
3;29954;6;10;5;7;12;1;3;11;2;8;9;4
8;10;5;7;12;1;3;11;2;6;9;4;3;20100
4;20100;8;10;5;7;12;1;3;11;2;6;9;4
8;10;5;1;12;7;3;11;2;6;9;4;4;16778
4;16778;8;10;5;1;12;7;3;11;2;6;9;4
8;10;5;1;12;7;3;6;2;11;9;4;4;22810
4;22810;8;10;5;1;12;7;3;6;2;11;9;4
8;10;5;3;12;7;1;6;2;11;9;4;4;26830
4;26830;8;10;5;3;12;7;1;6;2;11;9;4
8;10;1;3;12;7;5;6;2;11;9;4;4;27186
4;27186;8;10;1;3;12;7;5;6;2;11;9;4
1;10;8;3;12;7;5;6;2;11;9;4;4;26720
4;26720;1;10;8;3;12;7;5;6;2;11;9;4
1;10;8;3;12;7;5;6;11;2;9;4;4;35698
4;35698;1;10;8;3;12;7;5;6;11;2;9;4
1;10;8;3;12;7;5;6;2;11;9;4;4;26720
4;26720;1;10;8;3;12;7;5;6;2;11;9;4
1;5;8;3;12;7;10;6;2;11;9;4;4;32340
4;32340;1;5;8;3;12;7;10;6;2;11;9;4
8;5;1;3;12;7;10;6;2;11;9;4;4;27006
4;27006;8;5;1;3;12;7;10;6;2;11;9;4
8;5;1;3;12;7;10;6;2;9;11;4;4;34560
4;34560;8;5;1;3;12;7;10;6;2;9;11;4
8;5;1;3;12;7;10;6;2;4;11;9;4;29568
4;29568;8;5;1;3;12;7;10;6;2;4;11;9
8;5;10;3;12;7;1;6;2;4;11;9;4;28552
4;28552;8;5;10;3;12;7;1;6;2;4;11;9
8;5;10;9;12;7;1;6;2;4;11;3;4;26356
4;26356;8;5;10;9;12;7;1;6;2;4;11;3
12;5;10;9;8;7;1;6;2;4;11;3;4;35790
4;35790;12;5;10;9;8;7;1;6;2;4;11;3
12;5;10;9;8;7;2;6;1;4;11;3;4;35238
4;35238;12;5;10;9;8;7;2;6;1;4;11;3
12;5;10;9;8;3;2;6;1;4;11;7;4;38058
4;35238;12;5;10;9;8;7;2;6;1;4;11;3
12;5;10;9;8;1;2;6;7;4;11;3;4;45322
4;45322;12;5;10;9;8;1;2;6;7;4;11;3
12;5;10;9;8;1;7;6;2;4;11;3;4;44994
4;44994;12;5;10;9;8;1;7;6;2;4;11;3
6;5;10;9;8;1;7;12;2;4;11;3;4;55314
4;55314;6;5;10;9;8;1;7;12;2;4;11;3
6;5;10;9;8;1;7;12;11;4;2;3;4;55334
5;55334;6;5;10;9;8;1;7;12;11;4;2;3
6;5;10;3;8;1;7;12;11;4;2;9;5;59232
5;59232;6;5;10;3;8;1;7;12;11;4;2;9
2;5;10;3;8;1;7;12;11;4;6;9;5;60004
5;60004;2;5;10;3;8;1;7;12;11;4;6;9
1;5;10;3;8;2;7;12;11;4;6;9;5;54748
5;54748;1;5;10;3;8;2;7;12;11;4;6;9
7;5;10;3;8;2;1;12;11;4;6;9;5;49618
5;49618;7;5;10;3;8;2;1;12;11;4;6;9
7;5;10;3;8;1;2;12;11;4;6;9;5;45500
5;45500;7;5;10;3;8;1;2;12;11;4;6;9
10;5;7;3;8;1;2;12;11;4;6;9;5;39216
5;39216;10;5;7;3;8;1;2;12;11;4;6;9
10;5;7;12;8;1;2;3;11;4;6;9;5;28750
5;28750;10;5;7;12;8;1;2;3;11;4;6;9
10;5;7;11;8;1;2;3;12;4;6;9;5;30084
5;30084;10;5;7;11;8;1;2;3;12;4;6;9
12;5;7;11;8;1;2;3;10;4;6;9;5;45864
5;45864;12;5;7;11;8;1;2;3;10;4;6;9
12;5;6;11;8;1;2;3;10;4;7;9;5;46014
5;46014;12;5;6;11;8;1;2;3;10;4;7;9
12;5;6;1;8;11;2;3;10;4;7;9;5;40158
5;40158;12;5;6;1;8;11;2;3;10;4;7;9
3;5;6;1;8;11;2;12;10;4;7;9;5;36720
5;36720;3;5;6;1;8;11;2;12;10;4;7;9
3;5;6;1;8;11;2;10;12;4;7;9;5;31660
5;31660;3;5;6;1;8;11;2;10;12;4;7;9
3;5;6;12;8;11;2;10;1;4;7;9;5;30506
5;30506;3;5;6;12;8;11;2;10;1;4;7;9
10;5;6;12;8;11;2;3;1;4;7;9;5;23332
5;23332;10;5;6;12;8;11;2;3;1;4;7;9
10;5;6;12;8;11;2;3;1;9;7;4;5;32548
5;32548;10;5;6;12;8;11;2;3;1;9;7;4
10;5;6;12;8;11;2;3;7;9;1;4;5;32568
5;32568;10;5;6;12;8;11;2;3;7;9;1;4
10;5;6;12;8;1;2;3;7;9;11;4;5;44704
5;44704;10;5;6;12;8;1;2;3;7;9;11;4
10;5;1;12;8;6;2;3;7;9;11;4;5;42498
5;42498;10;5;1;12;8;6;2;3;7;9;11;4
10;5;1;12;8;7;2;3;6;9;11;4;5;28866
6;28866;10;5;1;12;8;7;2;3;6;9;11;4
10;5;11;12;8;7;2;3;6;9;1;4;6;36338
6;28866;10;5;1;12;8;7;2;3;6;9;11;4
10;5;1;12;8;9;2;3;6;7;11;4;6;39800
6;39800;10;5;1;12;8;9;2;3;6;7;11;4
6;5;1;12;8;9;2;3;10;7;11;4;6;54958
6;54958;6;5;1;12;8;9;2;3;10;7;11;4
6;5;1;12;8;9;4;3;10;7;11;2;6;53254
6;53254;6;5;1;12;8;9;4;3;10;7;11;2
6;5;1;12;11;9;4;3;10;7;8;2;6;45160
6;45160;6;5;1;12;11;9;4;3;10;7;8;2
6;3;1;12;11;9;4;5;10;7;8;2;6;39852
6;39852;6;3;1;12;11;9;4;5;10;7;8;2
6;3;1;10;11;9;4;5;12;7;8;2;6;44654
6;44654;6;3;1;10;11;9;4;5;12;7;8;2
6;10;1;3;11;9;4;5;12;7;8;2;6;38012
6;38012;6;10;1;3;11;9;4;5;12;7;8;2
6;10;1;3;11;9;4;7;12;5;8;2;6;40852
6;40852;6;10;1;3;11;9;4;7;12;5;8;2
7;10;1;3;11;9;4;6;12;5;8;2;6;48218
6;48218;7;10;1;3;11;9;4;6;12;5;8;2
7;10;1;3;11;9;2;6;12;5;8;4;6;48960
6;48960;7;10;1;3;11;9;2;6;12;5;8;4
7;1;10;3;11;9;2;6;12;5;8;4;6;51120
6;51120;7;1;10;3;11;9;2;6;12;5;8;4
7;1;10;3;5;9;2;6;12;11;8;4;6;32596
6;32596;7;1;10;3;5;9;2;6;12;11;8;4
2;1;10;3;5;9;7;6;12;11;8;4;6;44400
6;44400;2;1;10;3;5;9;7;6;12;11;8;4
7;1;10;3;5;9;2;6;12;11;8;4;6;32596
6;32596;7;1;10;3;5;9;2;6;12;11;8;4
7;1;10;3;11;9;2;6;12;5;8;4;6;51120
6;51120;7;1;10;3;11;9;2;6;12;5;8;4
7;8;10;3;11;9;2;6;12;5;1;4;6;59150
6;59150;7;8;10;3;11;9;2;6;12;5;1;4
7;2;10;3;11;9;8;6;12;5;1;4;6;46362
6;46362;7;2;10;3;11;9;8;6;12;5;1;4
7;2;10;3;11;9;8;1;12;5;6;4;6;40680
6;40680;7;2;10;3;11;9;8;1;12;5;6;4
7;2;10;3;11;9;8;1;12;6;5;4;6;39618
7;39618;7;2;10;3;11;9;8;1;12;6;5;4
7;2;10;4;11;9;8;1;12;6;5;3;7;45356
7;45356;7;2;10;4;11;9;8;1;12;6;5;3
7;2;5;4;11;9;8;1;12;6;10;3;7;48044
7;48044;7;2;5;4;11;9;8;1;12;6;10;3
7;2;5;4;8;9;11;1;12;6;10;3;7;49118
7;49118;7;2;5;4;8;9;11;1;12;6;10;3
7;4;5;2;8;9;11;1;12;6;10;3;7;51614
7;51614;7;4;5;2;8;9;11;1;12;6;10;3
7;4;5;2;12;9;11;1;8;6;10;3;7;43388
7;43388;7;4;5;2;12;9;11;1;8;6;10;3
9;4;5;2;12;7;11;1;8;6;10;3;7;44736
7;44736;9;4;5;2;12;7;11;1;8;6;10;3
9;4;5;2;12;7;11;10;8;6;1;3;7;41180
7;41180;9;4;5;2;12;7;11;10;8;6;1;3
9;4;5;2;12;7;11;10;8;6;3;1;7;41186
7;41186;9;4;5;2;12;7;11;10;8;6;3;1
9;4;5;3;12;7;11;10;8;6;2;1;7;43446
7;43446;9;4;5;3;12;7;11;10;8;6;2;1
9;4;7;3;12;5;11;10;8;6;2;1;7;53282
7;43446;9;4;5;3;12;7;11;10;8;6;2;1
9;4;7;3;12;5;11;10;8;6;2;1;7;53282
7;53282;9;4;7;3;12;5;11;10;8;6;2;1
9;4;7;3;12;8;11;10;5;6;2;1;7;44650
7;44650;9;4;7;3;12;8;11;10;5;6;2;1
9;4;7;3;12;8;11;5;10;6;2;1;7;43676
7;43676;9;4;7;3;12;8;11;5;10;6;2;1
9;1;7;3;12;8;11;5;10;6;2;4;7;45740
7;43676;9;4;7;3;12;8;11;5;10;6;2;1
9;4;12;3;7;8;11;5;10;6;2;1;7;44104
7;44104;9;4;12;3;7;8;11;5;10;6;2;1
9;4;12;10;7;8;11;5;3;6;2;1;7;45664
7;45664;9;4;12;10;7;8;11;5;3;6;2;1
9;4;12;5;7;8;11;10;3;6;2;1;7;44616
7;44616;9;4;12;5;7;8;11;10;3;6;2;1
2;4;12;5;7;8;11;10;3;6;9;1;7;44298
7;44298;2;4;12;5;7;8;11;10;3;6;9;1
4;2;12;5;7;8;11;10;3;6;9;1;7;53480
7;44298;2;4;12;5;7;8;11;10;3;6;9;1
2;4;12;5;7;8;3;10;11;6;9;1;7;44796
8;44796;2;4;12;5;7;8;3;10;11;6;9;1
8;4;12;5;7;2;3;10;11;6;9;1;8;47576
8;47576;8;4;12;5;7;2;3;10;11;6;9;1
8;4;12;5;11;2;3;10;7;6;9;1;8;41398
8;41398;8;4;12;5;11;2;3;10;7;6;9;1
8;4;12;5;11;2;3;10;6;7;9;1;8;28710
8;28710;8;4;12;5;11;2;3;10;6;7;9;1
12;4;8;5;11;2;3;10;6;7;9;1;8;37018
8;37018;12;4;8;5;11;2;3;10;6;7;9;1
12;4;8;1;11;2;3;10;6;7;9;5;8;37596
8;37596;12;4;8;1;11;2;3;10;6;7;9;5
7;4;8;1;11;2;3;10;6;12;9;5;8;49602
8;49602;7;4;8;1;11;2;3;10;6;12;9;5
7;4;3;1;11;2;8;10;6;12;9;5;8;50670
8;50670;7;4;3;1;11;2;8;10;6;12;9;5
7;4;3;1;11;2;8;10;12;6;9;5;8;43304
8;43304;7;4;3;1;11;2;8;10;12;6;9;5
7;4;3;2;11;1;8;10;12;6;9;5;8;42804
8;42804;7;4;3;2;11;1;8;10;12;6;9;5
7;4;1;2;11;3;8;10;12;6;9;5;8;37808
8;37808;7;4;1;2;11;3;8;10;12;6;9;5
7;4;1;2;12;3;8;10;11;6;9;5;8;36504
8;36504;7;4;1;2;12;3;8;10;11;6;9;5
7;4;1;2;12;3;8;9;11;6;10;5;8;37214
8;37214;7;4;1;2;12;3;8;9;11;6;10;5
7;4;1;2;12;3;8;9;6;11;10;5;8;32198
8;32198;7;4;1;2;12;3;8;9;6;11;10;5
7;4;1;2;12;3;5;9;6;11;10;8;8;34238
8;34238;7;4;1;2;12;3;5;9;6;11;10;8
7;4;1;2;11;3;5;9;6;12;10;8;8;39530
8;39530;7;4;1;2;11;3;5;9;6;12;10;8
7;4;1;2;11;3;5;9;10;12;6;8;8;39458
8;39458;7;4;1;2;11;3;5;9;10;12;6;8
7;4;1;2;3;11;5;9;10;12;6;8;8;47920
8;39458;7;4;1;2;11;3;5;9;10;12;6;8
7;4;6;2;11;3;5;9;10;12;1;8;8;38000
8;38000;7;4;6;2;11;3;5;9;10;12;1;8
7;4;6;2;11;3;5;9;1;12;10;8;8;37986
8;37986;7;4;6;2;11;3;5;9;1;12;10;8
7;4;6;2;8;3;5;9;1;12;10;11;8;35720
9;35720;7;4;6;2;8;3;5;9;1;12;10;11
7;4;1;2;8;3;5;9;6;12;10;11;9;37264
9;37264;7;4;1;2;8;3;5;9;6;12;10;11
12;4;1;2;8;3;5;9;6;7;10;11;9;49218
9;37264;7;4;1;2;8;3;5;9;6;12;10;11
7;4;1;2;8;3;5;9;12;6;10;11;9;38680
9;37264;7;4;1;2;8;3;5;9;6;12;10;11
7;4;2;1;8;3;5;9;6;12;10;11;9;36922
9;36922;7;4;2;1;8;3;5;9;6;12;10;11
7;4;2;1;8;3;11;9;6;12;10;5;9;40642
9;40642;7;4;2;1;8;3;11;9;6;12;10;5
7;4;2;1;8;3;11;9;10;12;6;5;9;40570
9;40570;7;4;2;1;8;3;11;9;10;12;6;5
7;4;3;1;8;2;11;9;10;12;6;5;9;43348
9;43348;7;4;3;1;8;2;11;9;10;12;6;5
7;4;3;1;8;2;11;9;12;10;6;5;9;43684
9;43684;7;4;3;1;8;2;11;9;12;10;6;5
11;4;3;1;8;2;7;9;12;10;6;5;9;43626
9;43626;11;4;3;1;8;2;7;9;12;10;6;5
11;4;3;1;8;2;7;9;12;6;10;5;9;45202
9;45202;11;4;3;1;8;2;7;9;12;6;10;5
3;4;11;1;8;2;7;9;12;6;10;5;9;40432
9;40432;3;4;11;1;8;2;7;9;12;6;10;5
3;4;7;1;8;2;11;9;12;6;10;5;9;40384
9;40384;3;4;7;1;8;2;11;9;12;6;10;5
3;4;7;1;8;2;11;10;12;6;9;5;9;39614
9;39614;3;4;7;1;8;2;11;10;12;6;9;5
10;4;7;1;8;2;11;3;12;6;9;5;9;46948
9;39614;3;4;7;1;8;2;11;10;12;6;9;5
3;4;9;1;8;2;11;10;12;6;7;5;9;40878
9;40878;3;4;9;1;8;2;11;10;12;6;7;5
2;4;9;1;8;3;11;10;12;6;7;5;9;40512
9;40512;2;4;9;1;8;3;11;10;12;6;7;5
2;4;9;1;5;3;11;10;12;6;7;8;9;40878
9;40878;2;4;9;1;5;3;11;10;12;6;7;8
2;8;9;1;5;3;11;10;12;6;7;4;9;53356
9;53356;2;8;9;1;5;3;11;10;12;6;7;4
2;8;9;10;5;3;11;1;12;6;7;4;9;57660
9;53356;2;8;9;1;5;3;11;10;12;6;7;4
9;8;2;1;5;3;11;10;12;6;7;4;9;49450
10;49450;9;8;2;1;5;3;11;10;12;6;7;4
9;8;2;1;5;3;11;12;10;6;7;4;10;43842
10;43842;9;8;2;1;5;3;11;12;10;6;7;4
9;8;2;1;5;3;11;4;10;6;7;12;10;41214
10;41214;9;8;2;1;5;3;11;4;10;6;7;12
9;8;2;1;12;3;11;4;10;6;7;5;10;39736
10;39736;9;8;2;1;12;3;11;4;10;6;7;5
9;10;2;1;12;3;11;4;8;6;7;5;10;46642
10;39736;9;8;2;1;12;3;11;4;10;6;7;5
9;8;12;1;2;3;11;4;10;6;7;5;10;38296
10;38296;9;8;12;1;2;3;11;4;10;6;7;5
9;8;12;7;2;3;11;4;10;6;1;5;10;36620
10;36620;9;8;12;7;2;3;11;4;10;6;1;5
9;8;12;3;2;7;11;4;10;6;1;5;10;41076
10;41076;9;8;12;3;2;7;11;4;10;6;1;5
9;8;12;3;2;7;11;4;5;6;1;10;10;42760
10;42760;9;8;12;3;2;7;11;4;5;6;1;10
9;8;12;3;2;7;1;4;5;6;11;10;10;43632
10;43632;9;8;12;3;2;7;1;4;5;6;11;10
9;8;12;3;2;7;1;4;10;6;11;5;10;48154
10;43632;9;8;12;3;2;7;1;4;5;6;11;10
9;8;12;3;2;7;1;11;5;6;4;10;10;44288
10;44288;9;8;12;3;2;7;1;11;5;6;4;10
10;8;12;3;2;7;1;11;5;6;4;9;10;38810
10;38810;10;8;12;3;2;7;1;11;5;6;4;9
9;8;12;3;2;7;1;11;5;6;4;10;10;44288
10;44288;9;8;12;3;2;7;1;11;5;6;4;10
9;8;12;1;2;7;3;11;5;6;4;10;10;43084
10;43084;9;8;12;1;2;7;3;11;5;6;4;10
9;8;12;1;3;7;2;11;5;6;4;10;10;44604
10;44604;9;8;12;1;3;7;2;11;5;6;4;10
9;8;12;11;3;7;2;1;5;6;4;10;10;59052
10;59052;9;8;12;11;3;7;2;1;5;6;4;10
9;8;12;11;5;7;2;1;3;6;4;10;10;55584
10;55584;9;8;12;11;5;7;2;1;3;6;4;10
9;8;7;11;5;12;2;1;3;6;4;10;10;52042
10;52042;9;8;7;11;5;12;2;1;3;6;4;10
9;12;7;11;5;8;2;1;3;6;4;10;10;50068
10;50068;9;12;7;11;5;8;2;1;3;6;4;10
9;12;7;10;5;8;2;1;3;6;4;11;10;47222
11;47222;9;12;7;10;5;8;2;1;3;6;4;11
9;12;7;10;4;8;2;1;3;6;5;11;11;43230
11;43230;9;12;7;10;4;8;2;1;3;6;5;11
9;12;7;10;5;8;2;1;3;6;4;11;11;47222
11;47222;9;12;7;10;5;8;2;1;3;6;4;11
7;12;9;10;5;8;2;1;3;6;4;11;11;41898
11;41898;7;12;9;10;5;8;2;1;3;6;4;11
7;12;3;10;5;8;2;1;9;6;4;11;11;44418
11;44418;7;12;3;10;5;8;2;1;9;6;4;11
7;12;3;2;5;8;10;1;9;6;4;11;11;44668
11;44668;7;12;3;2;5;8;10;1;9;6;4;11
7;12;3;11;5;8;10;1;9;6;4;2;11;50156
11;50156;7;12;3;11;5;8;10;1;9;6;4;2
7;12;5;11;3;8;10;1;9;6;4;2;11;51474
11;51474;7;12;5;11;3;8;10;1;9;6;4;2
7;12;4;11;3;8;10;1;9;6;5;2;11;55164
11;55164;7;12;4;11;3;8;10;1;9;6;5;2
7;12;4;6;3;8;10;1;9;11;5;2;11;53566
11;53566;7;12;4;6;3;8;10;1;9;11;5;2
5;12;4;6;3;8;10;1;9;11;7;2;11;53548
11;53548;5;12;4;6;3;8;10;1;9;11;7;2
5;12;4;6;10;8;3;1;9;11;7;2;11;52660
11;52660;5;12;4;6;10;8;3;1;9;11;7;2
5;12;11;6;10;8;3;1;9;4;7;2;11;46160
11;46160;5;12;11;6;10;8;3;1;9;4;7;2
3;12;11;6;10;8;5;1;9;4;7;2;11;47640
11;47640;3;12;11;6;10;8;5;1;9;4;7;2
3;12;11;6;5;8;10;1;9;4;7;2;11;46634
11;46634;3;12;11;6;5;8;10;1;9;4;7;2
3;12;11;6;5;8;2;1;9;4;7;10;11;48064
11;48064;3;12;11;6;5;8;2;1;9;4;7;10
3;12;11;6;5;8;2;7;9;4;1;10;11;54776
11;54776;3;12;11;6;5;8;2;7;9;4;1;10
11;12;3;6;5;8;2;7;9;4;1;10;11;41536
11;41536;11;12;3;6;5;8;2;7;9;4;1;10
11;12;5;6;3;8;2;7;9;4;1;10;11;43958
11;43958;11;12;5;6;3;8;2;7;9;4;1;10
11;12;5;6;3;8;7;2;9;4;1;10;11;40146
11;40146;11;12;5;6;3;8;7;2;9;4;1;10
11;5;12;6;3;8;7;2;9;4;1;10;11;29026
12;29026;11;5;12;6;3;8;7;2;9;4;1;10
4;5;12;6;3;8;7;2;9;11;1;10;12;53996
12;29026;11;5;12;6;3;8;7;2;9;4;1;10
11;5;6;12;3;8;7;2;9;4;1;10;12;33266
12;33266;11;5;6;12;3;8;7;2;9;4;1;10
11;5;6;12;9;8;7;2;3;4;1;10;12;30570
12;30570;11;5;6;12;9;8;7;2;3;4;1;10
11;5;6;9;12;8;7;2;3;4;1;10;12;29730
12;29730;11;5;6;9;12;8;7;2;3;4;1;10
11;5;6;4;12;8;7;2;3;9;1;10;12;32248
12;32248;11;5;6;4;12;8;7;2;3;9;1;10
11;5;6;4;12;3;7;2;8;9;1;10;12;27744
12;27744;11;5;6;4;12;3;7;2;8;9;1;10
11;5;6;4;12;2;7;3;8;9;1;10;12;49624
12;27744;11;5;6;4;12;3;7;2;8;9;1;10
11;5;6;4;12;8;7;2;3;9;1;10;12;32248
12;32248;11;5;6;4;12;8;7;2;3;9;1;10
9;5;6;4;12;8;7;2;3;11;1;10;12;54544
12;32248;11;5;6;4;12;8;7;2;3;9;1;10
11;5;6;4;12;3;7;2;8;9;1;10;12;27744
12;27744;11;5;6;4;12;3;7;2;8;9;1;10
11;12;6;4;5;3;7;2;8;9;1;10;12;38294
12;38294;11;12;6;4;5;3;7;2;8;9;1;10
11;12;6;4;5;3;7;9;8;2;1;10;12;36174
12;36174;11;12;6;4;5;3;7;9;8;2;1;10
9;12;6;4;5;3;7;11;8;2;1;10;12;51546
12;51546;9;12;6;4;5;3;7;11;8;2;1;10
9;2;6;4;5;3;7;11;8;12;1;10;12;45062
12;45062;9;2;6;4;5;3;7;11;8;12;1;10
9;2;6;4;5;3;7;1;8;12;11;10;12;61048
12;61048;9;2;6;4;5;3;7;1;8;12;11;10
9;2;6;4;12;3;7;1;8;5;11;10;12;45258
12;45258;9;2;6;4;12;3;7;1;8;5;11;10
1;2;6;4;12;3;7;9;8;5;11;10;12;53120
12;45258;9;2;6;4;12;3;7;1;8;5;11;10
9;2;6;4;12;3;7;1;10;5;11;8;12;49400
12;49400;9;2;6;4;12;3;7;1;10;5;11;8
9;2;6;4;12;3;7;10;1;5;11;8;12;39162
