"X1";"X40454";"X5";"X7";"X6";"X8";"X12";"X2";"X1.1";"X10";"X4";"X11";"X9";"X3"
7;8;11;12;3;1;5;4;2;9;10;6;2;43710
2;43710;7;8;11;12;3;1;5;4;2;9;10;6
7;8;3;12;11;1;5;4;2;9;10;6;2;42334
2;42334;7;8;3;12;11;1;5;4;2;9;10;6
7;8;3;12;11;1;4;5;2;9;10;6;2;50042
2;50042;7;8;3;12;11;1;4;5;2;9;10;6
1;8;3;12;11;7;4;5;2;9;10;6;2;51562
2;51562;1;8;3;12;11;7;4;5;2;9;10;6
1;7;3;12;11;8;4;5;2;9;10;6;2;47158
2;47158;1;7;3;12;11;8;4;5;2;9;10;6
1;12;3;7;11;8;4;5;2;9;10;6;2;58154
2;47158;1;7;3;12;11;8;4;5;2;9;10;6
1;7;3;12;2;8;4;5;11;9;10;6;2;47680
2;47680;1;7;3;12;2;8;4;5;11;9;10;6
1;7;3;12;2;8;11;5;4;9;10;6;2;48170
2;48170;1;7;3;12;2;8;11;5;4;9;10;6
1;7;3;12;2;6;11;5;4;9;10;8;2;50846
2;50846;1;7;3;12;2;6;11;5;4;9;10;8
1;7;3;12;2;6;11;5;4;8;10;9;2;41822
2;41822;1;7;3;12;2;6;11;5;4;8;10;9
1;7;3;12;2;6;10;5;4;8;11;9;2;43346
2;43346;1;7;3;12;2;6;10;5;4;8;11;9
1;7;3;12;2;8;10;5;4;6;11;9;2;47390
2;43346;1;7;3;12;2;6;10;5;4;8;11;9
1;7;12;3;2;6;10;5;4;8;11;9;2;45692
2;45692;1;7;12;3;2;6;10;5;4;8;11;9
1;9;12;3;2;6;10;5;4;8;11;7;2;50970
2;50970;1;9;12;3;2;6;10;5;4;8;11;7
1;9;12;3;2;6;4;5;10;8;11;7;2;51118
2;51118;1;9;12;3;2;6;4;5;10;8;11;7
1;9;12;7;2;6;4;5;10;8;11;3;2;47790
2;47790;1;9;12;7;2;6;4;5;10;8;11;3
1;9;12;7;2;6;4;3;10;8;11;5;2;51740
3;51740;1;9;12;7;2;6;4;3;10;8;11;5
1;9;12;7;4;6;2;3;10;8;11;5;3;48332
3;48332;1;9;12;7;4;6;2;3;10;8;11;5
1;9;12;7;4;6;11;3;10;8;2;5;3;45888
3;45888;1;9;12;7;4;6;11;3;10;8;2;5
7;9;12;1;4;6;11;3;10;8;2;5;3;38528
3;38528;7;9;12;1;4;6;11;3;10;8;2;5
7;9;12;1;5;6;11;3;10;8;2;4;3;35816
3;35816;7;9;12;1;5;6;11;3;10;8;2;4
7;9;12;11;5;6;1;3;10;8;2;4;3;41982
3;41982;7;9;12;11;5;6;1;3;10;8;2;4
7;9;12;11;5;6;1;8;10;3;2;4;3;41120
3;41120;7;9;12;11;5;6;1;8;10;3;2;4
7;9;5;11;12;6;1;8;10;3;2;4;3;39728
3;39728;7;9;5;11;12;6;1;8;10;3;2;4
7;9;5;11;12;6;2;8;10;3;1;4;3;39774
3;39774;7;9;5;11;12;6;2;8;10;3;1;4
7;6;5;11;12;9;2;8;10;3;1;4;3;50774
3;50774;7;6;5;11;12;9;2;8;10;3;1;4
7;8;5;11;12;9;2;6;10;3;1;4;3;56562
3;56562;7;8;5;11;12;9;2;6;10;3;1;4
9;8;5;11;12;7;2;6;10;3;1;4;3;56594
3;56594;9;8;5;11;12;7;2;6;10;3;1;4
5;8;9;11;12;7;2;6;10;3;1;4;3;52336
3;52336;5;8;9;11;12;7;2;6;10;3;1;4
5;8;9;11;1;7;2;6;10;3;12;4;3;54876
3;54876;5;8;9;11;1;7;2;6;10;3;12;4
5;8;9;6;1;7;2;11;10;3;12;4;3;49366
3;49366;5;8;9;6;1;7;2;11;10;3;12;4
5;8;9;6;11;7;2;1;10;3;12;4;3;46002
3;46002;5;8;9;6;11;7;2;1;10;3;12;4
5;8;9;6;11;7;2;12;10;3;1;4;3;42256
3;42256;5;8;9;6;11;7;2;12;10;3;1;4
5;8;9;1;11;7;2;12;10;3;6;4;3;44172
3;44172;5;8;9;1;11;7;2;12;10;3;6;4
5;8;9;6;11;7;2;12;10;3;1;4;3;42256
3;42256;5;8;9;6;11;7;2;12;10;3;1;4
5;8;9;6;11;7;3;12;10;2;1;4;3;39876
3;39876;5;8;9;6;11;7;3;12;10;2;1;4
6;8;9;5;11;7;3;12;10;2;1;4;3;43366
4;43366;6;8;9;5;11;7;3;12;10;2;1;4
6;8;9;4;11;7;3;12;10;2;1;5;4;45044
4;45044;6;8;9;4;11;7;3;12;10;2;1;5
6;8;9;4;11;7;3;10;12;2;1;5;4;52148
4;52148;6;8;9;4;11;7;3;10;12;2;1;5
6;9;8;4;11;7;3;10;12;2;1;5;4;39160
4;39160;6;9;8;4;11;7;3;10;12;2;1;5
9;6;8;4;11;7;3;10;12;2;1;5;4;54180
4;54180;9;6;8;4;11;7;3;10;12;2;1;5
9;6;8;7;11;4;3;10;12;2;1;5;4;39400
4;39400;9;6;8;7;11;4;3;10;12;2;1;5
9;6;8;7;3;4;11;10;12;2;1;5;4;39328
4;39328;9;6;8;7;3;4;11;10;12;2;1;5
9;7;8;6;3;4;11;10;12;2;1;5;4;44910
4;44910;9;7;8;6;3;4;11;10;12;2;1;5
9;7;8;6;3;4;11;10;12;1;2;5;4;34010
4;34010;9;7;8;6;3;4;11;10;12;1;2;5
9;7;8;6;3;4;11;2;12;1;10;5;4;42670
4;42670;9;7;8;6;3;4;11;2;12;1;10;5
2;7;8;6;3;4;11;9;12;1;10;5;4;50882
4;50882;2;7;8;6;3;4;11;9;12;1;10;5
2;5;8;6;3;4;11;9;12;1;10;7;4;66254
4;66254;2;5;8;6;3;4;11;9;12;1;10;7
5;2;8;6;3;4;11;9;12;1;10;7;4;49924
4;49924;5;2;8;6;3;4;11;9;12;1;10;7
5;2;8;6;10;4;11;9;12;1;3;7;4;49106
4;49106;5;2;8;6;10;4;11;9;12;1;3;7
5;2;7;6;10;4;11;9;12;1;3;8;4;52320
4;52320;5;2;7;6;10;4;11;9;12;1;3;8
5;9;7;6;10;4;11;2;12;1;3;8;4;41736
4;41736;5;9;7;6;10;4;11;2;12;1;3;8
6;9;7;5;10;4;11;2;12;1;3;8;4;39984
4;39984;6;9;7;5;10;4;11;2;12;1;3;8
6;9;7;5;11;4;10;2;12;1;3;8;4;33000
4;33000;6;9;7;5;11;4;10;2;12;1;3;8
6;9;4;5;11;7;10;2;12;1;3;8;4;32956
4;32956;6;9;4;5;11;7;10;2;12;1;3;8
6;1;4;5;11;7;10;2;12;9;3;8;4;35048
4;35048;6;1;4;5;11;7;10;2;12;9;3;8
7;1;4;5;11;6;10;2;12;9;3;8;4;37572
5;37572;7;1;4;5;11;6;10;2;12;9;3;8
7;1;4;5;11;9;10;2;12;6;3;8;5;44032
5;44032;7;1;4;5;11;9;10;2;12;6;3;8
7;1;5;4;11;9;10;2;12;6;3;8;5;45194
5;45194;7;1;5;4;11;9;10;2;12;6;3;8
7;1;5;4;6;9;10;2;12;11;3;8;5;49706
5;45194;7;1;5;4;11;9;10;2;12;6;3;8
7;6;5;4;11;9;10;2;12;1;3;8;5;47860
5;47860;7;6;5;4;11;9;10;2;12;1;3;8
7;6;11;4;5;9;10;2;12;1;3;8;5;46950
5;46950;7;6;11;4;5;9;10;2;12;1;3;8
7;6;4;11;5;9;10;2;12;1;3;8;5;44658
5;44658;7;6;4;11;5;9;10;2;12;1;3;8
10;6;4;11;5;9;7;2;12;1;3;8;5;38624
5;38624;10;6;4;11;5;9;7;2;12;1;3;8
10;6;9;11;5;4;7;2;12;1;3;8;5;33900
5;33900;10;6;9;11;5;4;7;2;12;1;3;8
10;7;9;11;5;4;6;2;12;1;3;8;5;32300
5;32300;10;7;9;11;5;4;6;2;12;1;3;8
10;7;9;11;5;4;6;8;12;1;3;2;5;32352
5;32352;10;7;9;11;5;4;6;8;12;1;3;2
10;7;9;11;5;4;6;3;12;1;8;2;5;37978
5;37978;10;7;9;11;5;4;6;3;12;1;8;2
10;7;11;9;5;4;6;3;12;1;8;2;5;35366
5;35366;10;7;11;9;5;4;6;3;12;1;8;2
11;7;10;9;5;4;6;3;12;1;8;2;5;44402
5;44402;11;7;10;9;5;4;6;3;12;1;8;2
11;3;10;9;5;4;6;7;12;1;8;2;5;29402
5;29402;11;3;10;9;5;4;6;7;12;1;8;2
11;3;10;9;12;4;6;7;5;1;8;2;5;27578
5;27578;11;3;10;9;12;4;6;7;5;1;8;2
11;3;10;9;12;4;2;7;5;1;8;6;5;29722
5;27578;11;3;10;9;12;4;6;7;5;1;8;2
11;3;10;9;12;4;6;5;7;1;8;2;5;40376
5;27578;11;3;10;9;12;4;6;7;5;1;8;2
11;3;10;12;9;4;6;7;5;1;8;2;5;28418
5;27578;11;3;10;9;12;4;6;7;5;1;8;2
11;3;10;9;8;4;6;7;5;1;12;2;5;30046
5;30046;11;3;10;9;8;4;6;7;5;1;12;2
11;3;10;9;8;4;6;1;5;7;12;2;5;29794
6;29794;11;3;10;9;8;4;6;1;5;7;12;2
11;3;10;9;12;4;6;1;5;7;8;2;6;27326
6;27326;11;3;10;9;12;4;6;1;5;7;8;2
11;3;10;8;12;4;6;1;5;7;9;2;6;28948
6;28948;11;3;10;8;12;4;6;1;5;7;9;2
11;3;7;8;12;4;6;1;5;10;9;2;6;33168
6;33168;11;3;7;8;12;4;6;1;5;10;9;2
6;3;7;8;12;4;11;1;5;10;9;2;6;42844
6;42844;6;3;7;8;12;4;11;1;5;10;9;2
6;5;7;8;12;4;11;1;3;10;9;2;6;49026
6;49026;6;5;7;8;12;4;11;1;3;10;9;2
2;5;7;8;12;4;11;1;3;10;9;6;6;54356
6;54356;2;5;7;8;12;4;11;1;3;10;9;6
4;5;7;8;12;2;11;1;3;10;9;6;6;57258
6;57258;4;5;7;8;12;2;11;1;3;10;9;6
1;5;7;8;12;2;11;4;3;10;9;6;6;58118
6;58118;1;5;7;8;12;2;11;4;3;10;9;6
1;5;7;8;12;2;11;4;9;10;3;6;6;58042
6;58042;1;5;7;8;12;2;11;4;9;10;3;6
1;11;7;8;12;2;5;4;9;10;3;6;6;51114
6;51114;1;11;7;8;12;2;5;4;9;10;3;6
1;11;9;8;12;2;5;4;7;10;3;6;6;55270
6;55270;1;11;9;8;12;2;5;4;7;10;3;6
1;11;12;8;9;2;5;4;7;10;3;6;6;55750
6;55750;1;11;12;8;9;2;5;4;7;10;3;6
1;11;12;8;9;5;2;4;7;10;3;6;6;40596
6;40596;1;11;12;8;9;5;2;4;7;10;3;6
1;11;12;9;8;5;2;4;7;10;3;6;6;38796
6;38796;1;11;12;9;8;5;2;4;7;10;3;6
1;11;12;9;10;5;2;4;7;8;3;6;6;35872
6;35872;1;11;12;9;10;5;2;4;7;8;3;6
1;11;4;9;10;5;2;12;7;8;3;6;6;42120
6;35872;1;11;12;9;10;5;2;4;7;8;3;6
1;11;12;9;4;5;2;10;7;8;3;6;6;31302
6;31302;1;11;12;9;4;5;2;10;7;8;3;6
1;10;12;9;4;5;2;11;7;8;3;6;6;26418
6;26418;1;10;12;9;4;5;2;11;7;8;3;6
11;10;12;9;4;5;2;1;7;8;3;6;6;42302
6;26418;1;10;12;9;4;5;2;11;7;8;3;6
1;10;12;9;11;5;2;4;7;8;3;6;6;35082
7;35082;1;10;12;9;11;5;2;4;7;8;3;6
12;10;1;9;11;5;2;4;7;8;3;6;7;41090
7;41090;12;10;1;9;11;5;2;4;7;8;3;6
1;10;12;9;11;5;2;4;7;8;3;6;7;35082
7;35082;1;10;12;9;11;5;2;4;7;8;3;6
1;10;12;9;11;5;2;4;8;7;3;6;7;39780
7;39780;1;10;12;9;11;5;2;4;8;7;3;6
3;10;12;9;11;5;2;4;8;7;1;6;7;45432
7;45432;3;10;12;9;11;5;2;4;8;7;1;6
6;10;12;9;11;5;2;4;8;7;1;3;7;34710
7;34710;6;10;12;9;11;5;2;4;8;7;1;3
6;10;5;9;11;12;2;4;8;7;1;3;7;50796
7;34710;6;10;12;9;11;5;2;4;8;7;1;3
6;10;12;9;11;5;2;4;8;7;3;1;7;32940
7;32940;6;10;12;9;11;5;2;4;8;7;3;1
6;10;12;9;11;5;2;4;1;7;3;8;7;37780
7;37780;6;10;12;9;11;5;2;4;1;7;3;8
6;11;12;9;10;5;2;4;1;7;3;8;7;30768
7;30768;6;11;12;9;10;5;2;4;1;7;3;8
6;11;12;7;10;5;2;4;1;9;3;8;7;28822
7;28822;6;11;12;7;10;5;2;4;1;9;3;8
6;5;12;7;10;11;2;4;1;9;3;8;7;40316
7;40316;6;5;12;7;10;11;2;4;1;9;3;8
6;5;12;7;10;11;2;3;1;9;4;8;7;44132
7;44132;6;5;12;7;10;11;2;3;1;9;4;8
1;5;12;7;10;11;2;3;6;9;4;8;7;36364
7;36364;1;5;12;7;10;11;2;3;6;9;4;8
1;5;6;7;10;11;2;3;12;9;4;8;7;42406
7;42406;1;5;6;7;10;11;2;3;12;9;4;8
1;3;6;7;10;11;2;5;12;9;4;8;7;50418
7;50418;1;3;6;7;10;11;2;5;12;9;4;8
1;3;6;10;7;11;2;5;12;9;4;8;7;50098
7;50098;1;3;6;10;7;11;2;5;12;9;4;8
1;3;6;5;7;11;2;10;12;9;4;8;7;49406
7;49406;1;3;6;5;7;11;2;10;12;9;4;8
1;4;6;5;7;11;2;10;12;9;3;8;7;45554
7;45554;1;4;6;5;7;11;2;10;12;9;3;8
1;4;6;5;11;7;2;10;12;9;3;8;7;44902
7;44902;1;4;6;5;11;7;2;10;12;9;3;8
1;4;6;5;11;7;2;10;9;12;3;8;7;52134
8;52134;1;4;6;5;11;7;2;10;9;12;3;8
11;4;6;5;1;7;2;10;9;12;3;8;8;55770
8;55770;11;4;6;5;1;7;2;10;9;12;3;8
11;4;6;5;1;12;2;10;9;7;3;8;8;48452
8;48452;11;4;6;5;1;12;2;10;9;7;3;8
11;4;6;5;1;9;2;10;12;7;3;8;8;39656
8;39656;11;4;6;5;1;9;2;10;12;7;3;8
11;4;1;5;6;9;2;10;12;7;3;8;8;34292
8;34292;11;4;1;5;6;9;2;10;12;7;3;8
11;4;1;5;6;9;2;7;12;10;3;8;8;28782
8;28782;11;4;1;5;6;9;2;7;12;10;3;8
11;7;1;5;6;9;2;4;12;10;3;8;8;33918
8;33918;11;7;1;5;6;9;2;4;12;10;3;8
11;7;1;5;9;6;2;4;12;10;3;8;8;48010
8;48010;11;7;1;5;9;6;2;4;12;10;3;8
11;7;1;5;3;6;2;4;12;10;9;8;8;47560
8;47560;11;7;1;5;3;6;2;4;12;10;9;8
3;7;1;5;11;6;2;4;12;10;9;8;8;48310
8;48310;3;7;1;5;11;6;2;4;12;10;9;8
4;7;1;5;11;6;2;3;12;10;9;8;8;54004
8;48310;3;7;1;5;11;6;2;4;12;10;9;8
3;7;1;2;11;6;5;4;12;10;9;8;8;52404
8;52404;3;7;1;2;11;6;5;4;12;10;9;8
3;8;1;2;11;6;5;4;12;10;9;7;8;46554
8;46554;3;8;1;2;11;6;5;4;12;10;9;7
3;8;1;2;11;9;5;4;12;10;6;7;8;44674
8;44674;3;8;1;2;11;9;5;4;12;10;6;7
3;8;1;2;9;11;5;4;12;10;6;7;8;40830
8;40830;3;8;1;2;9;11;5;4;12;10;6;7
3;8;1;2;9;11;4;5;12;10;6;7;8;34026
8;34026;3;8;1;2;9;11;4;5;12;10;6;7
3;8;1;2;5;11;4;9;12;10;6;7;8;38808
8;38808;3;8;1;2;5;11;4;9;12;10;6;7
3;8;1;2;5;4;11;9;12;10;6;7;8;44382
8;38808;3;8;1;2;5;11;4;9;12;10;6;7
3;8;1;2;11;5;4;9;12;10;6;7;8;45172
8;38808;3;8;1;2;5;11;4;9;12;10;6;7
3;8;1;2;5;4;11;9;12;10;6;7;8;44382
8;38808;3;8;1;2;5;11;4;9;12;10;6;7
3;8;4;2;5;11;1;9;12;10;6;7;8;36804
9;36804;3;8;4;2;5;11;1;9;12;10;6;7
3;8;4;1;5;11;2;9;12;10;6;7;9;36398
9;36398;3;8;4;1;5;11;2;9;12;10;6;7
3;8;4;1;5;11;2;7;12;10;6;9;9;30432
9;30432;3;8;4;1;5;11;2;7;12;10;6;9
8;3;4;1;5;11;2;7;12;10;6;9;9;38390
9;38390;8;3;4;1;5;11;2;7;12;10;6;9
8;3;4;1;5;11;10;7;12;2;6;9;9;40568
9;40568;8;3;4;1;5;11;10;7;12;2;6;9
6;3;4;1;5;11;10;7;12;2;8;9;9;53014
9;53014;6;3;4;1;5;11;10;7;12;2;8;9
3;6;4;1;5;11;10;7;12;2;8;9;9;38218
9;38218;3;6;4;1;5;11;10;7;12;2;8;9
3;6;4;1;5;11;10;8;12;2;7;9;9;44748
9;44748;3;6;4;1;5;11;10;8;12;2;7;9
3;6;4;10;5;11;1;8;12;2;7;9;9;43926
9;43926;3;6;4;10;5;11;1;8;12;2;7;9
3;6;4;10;5;11;1;12;8;2;7;9;9;39964
9;39964;3;6;4;10;5;11;1;12;8;2;7;9
12;6;4;10;5;11;1;3;8;2;7;9;9;41786
9;41786;12;6;4;10;5;11;1;3;8;2;7;9
12;9;4;10;5;11;1;3;8;2;7;6;9;50172
9;50172;12;9;4;10;5;11;1;3;8;2;7;6
12;9;5;10;4;11;1;3;8;2;7;6;9;52130
9;52130;12;9;5;10;4;11;1;3;8;2;7;6
12;9;5;7;4;11;1;3;8;2;10;6;9;45758
9;45758;12;9;5;7;4;11;1;3;8;2;10;6
12;9;5;7;6;11;1;3;8;2;10;4;9;39670
9;39670;12;9;5;7;6;11;1;3;8;2;10;4
12;9;5;1;6;11;7;3;8;2;10;4;9;39530
9;39530;12;9;5;1;6;11;7;3;8;2;10;4
12;9;8;1;6;11;7;3;5;2;10;4;9;45670
9;45670;12;9;8;1;6;11;7;3;5;2;10;4
12;9;8;6;1;11;7;3;5;2;10;4;9;48110
9;48110;12;9;8;6;1;11;7;3;5;2;10;4
12;9;8;6;1;5;7;3;11;2;10;4;9;57754
9;57754;12;9;8;6;1;5;7;3;11;2;10;4
12;9;8;6;1;5;10;3;11;2;7;4;9;53250
9;53250;12;9;8;6;1;5;10;3;11;2;7;4
2;9;8;6;1;5;10;3;11;12;7;4;9;51380
10;51380;2;9;8;6;1;5;10;3;11;12;7;4
2;9;8;6;1;11;10;3;5;12;7;4;10;41910
10;41910;2;9;8;6;1;11;10;3;5;12;7;4
12;9;8;6;1;11;10;3;5;2;7;4;10;43780
10;43780;12;9;8;6;1;11;10;3;5;2;7;4
12;5;8;6;1;11;10;3;9;2;7;4;10;47344
10;47344;12;5;8;6;1;11;10;3;9;2;7;4
12;5;8;2;1;11;10;3;9;6;7;4;10;50342
10;50342;12;5;8;2;1;11;10;3;9;6;7;4
12;5;8;2;1;11;9;3;10;6;7;4;10;50676
10;50676;12;5;8;2;1;11;9;3;10;6;7;4
12;5;8;2;1;11;9;3;10;4;7;6;10;36084
10;36084;12;5;8;2;1;11;9;3;10;4;7;6
12;5;8;2;6;11;9;3;10;4;7;1;10;31874
10;31874;12;5;8;2;6;11;9;3;10;4;7;1
12;1;8;2;6;11;9;3;10;4;7;5;10;47468
10;47468;12;1;8;2;6;11;9;3;10;4;7;5
12;1;8;2;6;11;9;4;10;3;7;5;10;40494
10;40494;12;1;8;2;6;11;9;4;10;3;7;5
12;1;8;2;6;5;9;4;10;3;7;11;10;45930
10;45930;12;1;8;2;6;5;9;4;10;3;7;11
12;1;8;2;6;5;9;10;4;3;7;11;10;54898
10;45930;12;1;8;2;6;5;9;4;10;3;7;11
11;1;8;2;6;5;9;4;10;3;7;12;10;35530
10;35530;11;1;8;2;6;5;9;4;10;3;7;12
11;1;8;2;6;5;9;12;10;3;7;4;10;41766
10;41766;11;1;8;2;6;5;9;12;10;3;7;4
11;1;8;2;6;10;9;12;5;3;7;4;10;34026
10;34026;11;1;8;2;6;10;9;12;5;3;7;4
11;1;8;2;6;10;9;12;5;7;3;4;10;31174
10;31174;11;1;8;2;6;10;9;12;5;7;3;4
11;1;8;2;6;10;9;12;5;3;7;4;10;34026
10;34026;11;1;8;2;6;10;9;12;5;3;7;4
11;1;8;12;6;10;9;2;5;3;7;4;10;33076
10;33076;11;1;8;12;6;10;9;2;5;3;7;4
11;1;8;12;6;10;9;2;3;5;7;4;10;44832
10;44832;11;1;8;12;6;10;9;2;3;5;7;4
11;1;9;12;6;10;8;2;3;5;7;4;10;43936
10;43936;11;1;9;12;6;10;8;2;3;5;7;4
7;1;9;12;6;10;8;2;3;5;11;4;10;46094
11;46094;7;1;9;12;6;10;8;2;3;5;11;4
7;1;10;12;6;9;8;2;3;5;11;4;11;55166
11;55166;7;1;10;12;6;9;8;2;3;5;11;4
7;1;10;9;6;12;8;2;3;5;11;4;11;57878
11;57878;7;1;10;9;6;12;8;2;3;5;11;4
8;1;10;9;6;12;7;2;3;5;11;4;11;59234
11;59234;8;1;10;9;6;12;7;2;3;5;11;4
8;1;10;9;5;12;7;2;3;6;11;4;11;44860
11;44860;8;1;10;9;5;12;7;2;3;6;11;4
8;1;10;9;5;3;7;2;12;6;11;4;11;35556
11;35556;8;1;10;9;5;3;7;2;12;6;11;4
8;1;10;9;5;3;7;2;11;6;12;4;11;35538
11;35538;8;1;10;9;5;3;7;2;11;6;12;4
1;8;10;9;5;3;7;2;11;6;12;4;11;41940
11;41940;1;8;10;9;5;3;7;2;11;6;12;4
1;10;8;9;5;3;7;2;11;6;12;4;11;43172
11;43172;1;10;8;9;5;3;7;2;11;6;12;4
1;10;12;9;5;3;7;2;11;6;8;4;11;40482
11;40482;1;10;12;9;5;3;7;2;11;6;8;4
1;10;11;9;5;3;7;2;12;6;8;4;11;45654
11;45654;1;10;11;9;5;3;7;2;12;6;8;4
1;10;11;9;12;3;7;2;5;6;8;4;11;45686
11;45686;1;10;11;9;12;3;7;2;5;6;8;4
1;10;11;4;12;3;7;2;5;6;8;9;11;45172
11;45172;1;10;11;4;12;3;7;2;5;6;8;9
1;10;11;4;12;3;6;2;5;7;8;9;11;36662
11;36662;1;10;11;4;12;3;6;2;5;7;8;9
1;10;11;4;12;3;9;2;5;7;8;6;11;43204
11;43204;1;10;11;4;12;3;9;2;5;7;8;6
1;4;11;10;12;3;9;2;5;7;8;6;11;37370
11;37370;1;4;11;10;12;3;9;2;5;7;8;6
1;10;11;4;12;3;9;2;5;7;8;6;11;43204
11;43204;1;10;11;4;12;3;9;2;5;7;8;6
1;2;11;4;12;3;9;10;5;7;8;6;11;44800
11;44800;1;2;11;4;12;3;9;10;5;7;8;6
1;2;11;4;12;7;9;10;5;3;8;6;11;46896
11;46896;1;2;11;4;12;7;9;10;5;3;8;6
1;2;11;3;12;7;9;10;5;4;8;6;11;39398
11;39398;1;2;11;3;12;7;9;10;5;4;8;6
1;2;11;3;7;12;9;10;5;4;8;6;11;33200
12;33200;1;2;11;3;7;12;9;10;5;4;8;6
1;2;8;3;7;12;9;10;5;4;11;6;12;29972
12;29972;1;2;8;3;7;12;9;10;5;4;11;6
1;7;8;3;2;12;9;10;5;4;11;6;12;27610
12;27610;1;7;8;3;2;12;9;10;5;4;11;6
1;9;8;3;2;12;7;10;5;4;11;6;12;41534
12;27610;1;7;8;3;2;12;9;10;5;4;11;6
1;7;8;3;2;12;9;10;11;4;5;6;12;27494
12;27494;1;7;8;3;2;12;9;10;11;4;5;6
1;7;8;3;2;9;12;10;11;4;5;6;12;29056
12;29056;1;7;8;3;2;9;12;10;11;4;5;6
1;7;3;8;2;9;12;10;11;4;5;6;12;29220
12;29220;1;7;3;8;2;9;12;10;11;4;5;6
1;7;12;8;2;9;3;10;11;4;5;6;12;30840
12;29220;1;7;3;8;2;9;12;10;11;4;5;6
12;7;3;8;2;9;1;10;11;4;5;6;12;36088
12;29220;1;7;3;8;2;9;12;10;11;4;5;6
1;7;3;8;12;9;2;10;11;4;5;6;12;34814
12;34814;1;7;3;8;12;9;2;10;11;4;5;6
1;7;3;8;10;9;2;12;11;4;5;6;12;35274
12;35274;1;7;3;8;10;9;2;12;11;4;5;6
7;1;3;8;10;9;2;12;11;4;5;6;12;44836
12;44836;7;1;3;8;10;9;2;12;11;4;5;6
7;1;3;8;10;9;12;2;11;4;5;6;12;35036
12;35036;7;1;3;8;10;9;12;2;11;4;5;6
7;1;3;8;10;9;12;2;5;4;11;6;12;35110
12;35110;7;1;3;8;10;9;12;2;5;4;11;6
7;1;3;8;10;6;12;2;5;4;11;9;12;35704
12;35704;7;1;3;8;10;6;12;2;5;4;11;9
8;1;3;7;10;6;12;2;5;4;11;9;12;40450
12;40450;8;1;3;7;10;6;12;2;5;4;11;9
8;1;3;7;10;6;12;11;5;4;2;9;12;51108
12;51108;8;1;3;7;10;6;12;11;5;4;2;9
8;4;3;7;10;6;12;11;5;1;2;9;12;40512
12;40512;8;4;3;7;10;6;12;11;5;1;2;9
8;4;3;5;10;6;12;11;7;1;2;9;12;34612
12;34612;8;4;3;5;10;6;12;11;7;1;2;9
8;4;3;5;10;6;7;11;12;1;2;9;12;34576
