"X1";"X54060";"X3";"X8";"X7";"X10";"X6";"X1.1";"X12";"X11";"X5";"X4";"X9";"X2"
3;7;11;6;8;1;12;9;5;10;2;4;2;46604
2;46604;3;7;11;6;8;1;12;9;5;10;2;4
3;7;11;6;8;2;12;9;5;10;1;4;2;48564
2;48564;3;7;11;6;8;2;12;9;5;10;1;4
3;7;1;6;8;2;12;9;5;10;11;4;2;50716
2;50716;3;7;1;6;8;2;12;9;5;10;11;4
3;7;1;6;8;2;12;5;9;10;11;4;2;42722
2;42722;3;7;1;6;8;2;12;5;9;10;11;4
3;7;1;6;4;2;12;5;9;10;11;8;2;36188
2;36188;3;7;1;6;4;2;12;5;9;10;11;8
3;7;1;6;4;2;10;5;9;12;11;8;2;48684
2;48684;3;7;1;6;4;2;10;5;9;12;11;8
7;3;1;6;4;2;10;5;9;12;11;8;2;57456
2;57456;7;3;1;6;4;2;10;5;9;12;11;8
7;3;1;2;4;6;10;5;9;12;11;8;2;58650
2;58650;7;3;1;2;4;6;10;5;9;12;11;8
7;3;1;2;4;6;9;5;10;12;11;8;2;63704
2;58650;7;3;1;2;4;6;10;5;9;12;11;8
7;3;1;2;4;11;10;5;9;12;6;8;2;51026
2;51026;7;3;1;2;4;11;10;5;9;12;6;8
7;3;1;2;4;12;10;5;9;11;6;8;2;34156
2;34156;7;3;1;2;4;12;10;5;9;11;6;8
7;3;1;2;4;12;10;11;9;5;6;8;2;34776
2;34776;7;3;1;2;4;12;10;11;9;5;6;8
7;2;1;3;4;12;10;11;9;5;6;8;2;26272
2;26272;7;2;1;3;4;12;10;11;9;5;6;8
7;2;1;3;4;12;10;11;9;8;6;5;2;28192
3;28192;7;2;1;3;4;12;10;11;9;8;6;5
7;2;1;3;4;6;10;11;9;8;12;5;3;31784
3;31784;7;2;1;3;4;6;10;11;9;8;12;5
12;2;1;3;4;6;10;11;9;8;7;5;3;38284
3;38284;12;2;1;3;4;6;10;11;9;8;7;5
12;2;1;3;4;8;10;11;9;6;7;5;3;41526
3;41526;12;2;1;3;4;8;10;11;9;6;7;5
12;2;1;3;8;4;10;11;9;6;7;5;3;33514
3;33514;12;2;1;3;8;4;10;11;9;6;7;5
12;2;1;3;5;4;10;11;9;6;7;8;3;32504
3;32504;12;2;1;3;5;4;10;11;9;6;7;8
12;2;3;1;5;4;10;11;9;6;7;8;3;35880
3;35880;12;2;3;1;5;4;10;11;9;6;7;8
4;2;3;1;5;12;10;11;9;6;7;8;3;33316
3;33316;4;2;3;1;5;12;10;11;9;6;7;8
4;2;3;1;5;12;10;7;9;6;11;8;3;52108
3;52108;4;2;3;1;5;12;10;7;9;6;11;8
4;2;3;1;5;12;8;7;9;6;11;10;3;52294
3;52294;4;2;3;1;5;12;8;7;9;6;11;10
4;2;3;5;1;12;8;7;9;6;11;10;3;49614
3;49614;4;2;3;5;1;12;8;7;9;6;11;10
4;2;12;5;1;3;8;7;9;6;11;10;3;57534
3;57534;4;2;12;5;1;3;8;7;9;6;11;10
4;2;12;11;1;3;8;7;9;6;5;10;3;58530
3;58530;4;2;12;11;1;3;8;7;9;6;5;10
4;2;12;9;1;3;8;7;11;6;5;10;3;52956
3;52956;4;2;12;9;1;3;8;7;11;6;5;10
4;2;12;9;1;3;8;7;10;6;5;11;3;49612
3;49612;4;2;12;9;1;3;8;7;10;6;5;11
4;2;10;9;1;3;8;7;12;6;5;11;3;47988
3;47988;4;2;10;9;1;3;8;7;12;6;5;11
6;2;10;9;1;3;8;7;12;4;5;11;3;51682
3;47988;4;2;10;9;1;3;8;7;12;6;5;11
4;2;10;9;1;6;8;7;12;3;5;11;3;41990
3;41990;4;2;10;9;1;6;8;7;12;3;5;11
8;2;10;9;1;6;4;7;12;3;5;11;3;51892
3;41990;4;2;10;9;1;6;8;7;12;3;5;11
4;2;10;9;3;6;8;7;12;1;5;11;3;31560
3;31560;4;2;10;9;3;6;8;7;12;1;5;11
3;2;10;9;4;6;8;7;12;1;5;11;3;40132
4;40132;3;2;10;9;4;6;8;7;12;1;5;11
3;12;10;9;4;6;8;7;2;1;5;11;4;34968
4;34968;3;12;10;9;4;6;8;7;2;1;5;11
3;12;10;5;4;6;8;7;2;1;9;11;4;29064
4;29064;3;12;10;5;4;6;8;7;2;1;9;11
3;12;10;9;4;6;8;7;2;1;5;11;4;34968
4;34968;3;12;10;9;4;6;8;7;2;1;5;11
3;12;1;9;4;6;8;7;2;10;5;11;4;38068
4;38068;3;12;1;9;4;6;8;7;2;10;5;11
3;12;1;9;4;6;8;7;2;5;10;11;4;29438
4;29438;3;12;1;9;4;6;8;7;2;5;10;11
10;12;1;9;4;6;8;7;2;5;3;11;4;36612
4;36612;10;12;1;9;4;6;8;7;2;5;3;11
10;12;11;9;4;6;8;7;2;5;3;1;4;42184
4;42184;10;12;11;9;4;6;8;7;2;5;3;1
10;12;2;9;4;6;8;7;11;5;3;1;4;42890
4;42890;10;12;2;9;4;6;8;7;11;5;3;1
10;2;12;9;4;6;8;7;11;5;3;1;4;40722
4;40722;10;2;12;9;4;6;8;7;11;5;3;1
10;2;12;9;4;6;5;7;11;8;3;1;4;53640
4;53640;10;2;12;9;4;6;5;7;11;8;3;1
10;2;12;9;4;6;8;7;11;5;3;1;4;40722
4;40722;10;2;12;9;4;6;8;7;11;5;3;1
12;2;10;9;4;6;8;7;11;5;3;1;4;36670
4;36670;12;2;10;9;4;6;8;7;11;5;3;1
12;2;11;9;4;6;8;7;10;5;3;1;4;37420
4;37420;12;2;11;9;4;6;8;7;10;5;3;1
12;9;11;2;4;6;8;7;10;5;3;1;4;33498
4;33498;12;9;11;2;4;6;8;7;10;5;3;1
12;9;11;2;4;3;8;7;10;5;6;1;4;38562
4;38562;12;9;11;2;4;3;8;7;10;5;6;1
12;9;10;2;4;3;8;7;11;5;6;1;4;35180
4;35180;12;9;10;2;4;3;8;7;11;5;6;1
12;9;10;1;4;3;8;7;11;5;6;2;4;40188
4;40188;12;9;10;1;4;3;8;7;11;5;6;2
12;3;10;1;4;9;8;7;11;5;6;2;4;45558
4;45558;12;3;10;1;4;9;8;7;11;5;6;2
12;3;8;1;4;9;10;7;11;5;6;2;4;47742
4;47742;12;3;8;1;4;9;10;7;11;5;6;2
12;3;8;1;11;9;10;7;4;5;6;2;4;42672
5;42672;12;3;8;1;11;9;10;7;4;5;6;2
12;2;8;1;11;9;10;7;4;5;6;3;5;25908
5;25908;12;2;8;1;11;9;10;7;4;5;6;3
2;12;8;1;11;9;10;7;4;5;6;3;5;28048
5;28048;2;12;8;1;11;9;10;7;4;5;6;3
2;12;8;1;11;9;10;4;7;5;6;3;5;48436
5;48436;2;12;8;1;11;9;10;4;7;5;6;3
2;12;8;5;11;9;10;4;7;1;6;3;5;41312
5;41312;2;12;8;5;11;9;10;4;7;1;6;3
2;3;8;5;11;9;10;4;7;1;6;12;5;57342
5;57342;2;3;8;5;11;9;10;4;7;1;6;12
2;5;8;3;11;9;10;4;7;1;6;12;5;60852
5;60852;2;5;8;3;11;9;10;4;7;1;6;12
2;5;8;3;11;9;10;1;7;4;6;12;5;59920
5;59920;2;5;8;3;11;9;10;1;7;4;6;12
2;5;7;3;11;9;10;1;8;4;6;12;5;55748
5;55748;2;5;7;3;11;9;10;1;8;4;6;12
2;5;7;10;11;9;3;1;8;4;6;12;5;56858
5;56858;2;5;7;10;11;9;3;1;8;4;6;12
5;2;7;10;11;9;3;1;8;4;6;12;5;41490
5;41490;5;2;7;10;11;9;3;1;8;4;6;12
5;2;7;10;11;9;3;1;6;4;8;12;5;41478
5;41478;5;2;7;10;11;9;3;1;6;4;8;12
5;2;7;8;11;9;3;1;6;4;10;12;5;42018
5;42018;5;2;7;8;11;9;3;1;6;4;10;12
5;1;7;8;11;9;3;2;6;4;10;12;5;46582
5;46582;5;1;7;8;11;9;3;2;6;4;10;12
5;6;7;8;11;9;3;2;1;4;10;12;5;38202
5;38202;5;6;7;8;11;9;3;2;1;4;10;12
5;6;7;4;11;9;3;2;1;8;10;12;5;49032
5;49032;5;6;7;4;11;9;3;2;1;8;10;12
5;6;7;4;11;3;9;2;1;8;10;12;5;58170
5;58170;5;6;7;4;11;3;9;2;1;8;10;12
5;6;7;4;11;3;9;2;1;12;10;8;5;50106
5;50106;5;6;7;4;11;3;9;2;1;12;10;8
8;6;7;4;11;3;9;2;1;12;10;5;5;48172
5;48172;8;6;7;4;11;3;9;2;1;12;10;5
8;6;7;4;11;3;9;10;1;12;2;5;5;58266
5;48172;8;6;7;4;11;3;9;2;1;12;10;5
3;6;7;4;11;8;9;2;1;12;10;5;5;50280
6;50280;3;6;7;4;11;8;9;2;1;12;10;5
3;6;11;4;7;8;9;2;1;12;10;5;6;52320
6;52320;3;6;11;4;7;8;9;2;1;12;10;5
2;6;11;4;7;8;9;3;1;12;10;5;6;48420
6;48420;2;6;11;4;7;8;9;3;1;12;10;5
2;6;1;4;7;8;9;3;11;12;10;5;6;52676
6;52676;2;6;1;4;7;8;9;3;11;12;10;5
2;6;1;4;10;8;9;3;11;12;7;5;6;53068
6;53068;2;6;1;4;10;8;9;3;11;12;7;5
2;6;1;4;10;3;9;8;11;12;7;5;6;63162
6;63162;2;6;1;4;10;3;9;8;11;12;7;5
2;10;1;4;6;3;9;8;11;12;7;5;6;55510
6;55510;2;10;1;4;6;3;9;8;11;12;7;5
2;10;1;4;6;3;9;8;7;12;11;5;6;55518
6;55518;2;10;1;4;6;3;9;8;7;12;11;5
2;10;1;6;4;3;9;8;7;12;11;5;6;54598
6;54598;2;10;1;6;4;3;9;8;7;12;11;5
3;10;1;6;4;2;9;8;7;12;11;5;6;55560
6;55560;3;10;1;6;4;2;9;8;7;12;11;5
3;10;1;6;4;2;9;8;7;11;12;5;6;36724
6;36724;3;10;1;6;4;2;9;8;7;11;12;5
3;10;1;6;4;2;9;8;7;5;12;11;6;39412
6;39412;3;10;1;6;4;2;9;8;7;5;12;11
3;8;1;6;4;2;9;10;7;5;12;11;6;43256
6;43256;3;8;1;6;4;2;9;10;7;5;12;11
3;8;1;6;11;2;9;10;7;5;12;4;6;52606
6;52606;3;8;1;6;11;2;9;10;7;5;12;4
3;8;1;6;11;7;9;10;2;5;12;4;6;53428
6;53428;3;8;1;6;11;7;9;10;2;5;12;4
3;8;1;6;11;7;9;5;2;10;12;4;6;51442
6;51442;3;8;1;6;11;7;9;5;2;10;12;4
3;8;1;6;11;2;9;5;7;10;12;4;6;50620
6;50620;3;8;1;6;11;2;9;5;7;10;12;4
3;8;1;6;11;10;9;5;7;2;12;4;6;52212
6;50620;3;8;1;6;11;2;9;5;7;10;12;4
3;8;12;6;11;2;9;5;7;10;1;4;6;47328
6;47328;3;8;12;6;11;2;9;5;7;10;1;4
3;8;12;6;11;1;9;5;7;10;2;4;6;40760
6;40760;3;8;12;6;11;1;9;5;7;10;2;4
3;8;12;6;11;1;9;5;7;10;4;2;6;41392
7;41392;3;8;12;6;11;1;9;5;7;10;4;2
3;8;7;6;11;1;9;5;12;10;4;2;7;41558
7;41558;3;8;7;6;11;1;9;5;12;10;4;2
3;8;7;6;11;1;9;12;5;10;4;2;7;56414
7;56414;3;8;7;6;11;1;9;12;5;10;4;2
3;8;7;6;4;1;9;12;5;10;11;2;7;48472
7;48472;3;8;7;6;4;1;9;12;5;10;11;2
11;8;7;6;4;1;9;12;5;10;3;2;7;39122
7;39122;11;8;7;6;4;1;9;12;5;10;3;2
11;8;7;6;4;1;9;2;5;10;3;12;7;33942
7;33942;11;8;7;6;4;1;9;2;5;10;3;12
11;8;7;10;4;1;9;2;5;6;3;12;7;36002
7;36002;11;8;7;10;4;1;9;2;5;6;3;12
11;8;7;10;4;5;9;2;1;6;3;12;7;37674
7;37674;11;8;7;10;4;5;9;2;1;6;3;12
11;8;7;10;2;5;9;4;1;6;3;12;7;30300
7;30300;11;8;7;10;2;5;9;4;1;6;3;12
11;8;3;10;2;5;9;4;1;6;7;12;7;28618
7;28618;11;8;3;10;2;5;9;4;1;6;7;12
11;8;12;10;2;5;9;4;1;6;7;3;7;32736
7;32736;11;8;12;10;2;5;9;4;1;6;7;3
11;8;12;3;2;5;9;4;1;6;7;10;7;28818
7;28818;11;8;12;3;2;5;9;4;1;6;7;10
11;8;12;3;2;5;6;4;1;9;7;10;7;34410
7;34410;11;8;12;3;2;5;6;4;1;9;7;10
11;8;12;3;10;5;6;4;1;9;7;2;7;31490
7;31490;11;8;12;3;10;5;6;4;1;9;7;2
11;8;12;3;10;5;9;4;1;6;7;2;7;28340
7;28340;11;8;12;3;10;5;9;4;1;6;7;2
12;8;11;3;10;5;9;4;1;6;7;2;7;41598
7;41598;12;8;11;3;10;5;9;4;1;6;7;2
12;8;11;3;7;5;9;4;1;6;10;2;7;37848
7;37848;12;8;11;3;7;5;9;4;1;6;10;2
12;7;11;3;8;5;9;4;1;6;10;2;7;29582
7;29582;12;7;11;3;8;5;9;4;1;6;10;2
12;11;7;3;8;5;9;4;1;6;10;2;7;25630
7;25630;12;11;7;3;8;5;9;4;1;6;10;2
12;11;7;3;8;10;9;4;1;6;5;2;7;39422
7;39422;12;11;7;3;8;10;9;4;1;6;5;2
12;11;7;6;8;10;9;4;1;3;5;2;7;40926
8;40926;12;11;7;6;8;10;9;4;1;3;5;2
12;1;7;6;8;10;9;4;11;3;5;2;8;42432
8;42432;12;1;7;6;8;10;9;4;11;3;5;2
12;1;7;6;4;10;9;8;11;3;5;2;8;52686
8;52686;12;1;7;6;4;10;9;8;11;3;5;2
12;6;7;1;4;10;9;8;11;3;5;2;8;51024
8;51024;12;6;7;1;4;10;9;8;11;3;5;2
12;6;7;1;4;8;9;10;11;3;5;2;8;47826
8;47826;12;6;7;1;4;8;9;10;11;3;5;2
12;1;7;6;4;8;9;10;11;3;5;2;8;52304
8;52304;12;1;7;6;4;8;9;10;11;3;5;2
12;1;7;6;11;8;9;10;4;3;5;2;8;51696
8;51696;12;1;7;6;11;8;9;10;4;3;5;2
12;1;2;6;11;8;9;10;4;3;5;7;8;51622
8;51622;12;1;2;6;11;8;9;10;4;3;5;7
12;1;2;9;11;8;6;10;4;3;5;7;8;52772
8;52772;12;1;2;9;11;8;6;10;4;3;5;7
8;1;2;9;11;12;6;10;4;3;5;7;8;53706
8;53706;8;1;2;9;11;12;6;10;4;3;5;7
8;10;2;9;11;12;6;1;4;3;5;7;8;46562
8;46562;8;10;2;9;11;12;6;1;4;3;5;7
8;10;1;9;11;12;6;2;4;3;5;7;8;50058
8;50058;8;10;1;9;11;12;6;2;4;3;5;7
8;10;1;9;11;7;6;2;4;3;5;12;8;37150
8;37150;8;10;1;9;11;7;6;2;4;3;5;12
8;10;1;9;11;5;6;2;4;3;7;12;8;35398
8;35398;8;10;1;9;11;5;6;2;4;3;7;12
12;10;1;9;11;5;6;2;4;3;7;8;8;49912
8;35398;8;10;1;9;11;5;6;2;4;3;7;12
8;10;1;9;7;5;6;2;4;3;11;12;8;42522
8;42522;8;10;1;9;7;5;6;2;4;3;11;12
9;10;1;8;7;5;6;2;4;3;11;12;8;48654
8;48654;9;10;1;8;7;5;6;2;4;3;11;12
9;10;1;8;3;5;6;2;4;7;11;12;8;41398
8;41398;9;10;1;8;3;5;6;2;4;7;11;12
9;10;1;3;8;5;6;2;4;7;11;12;8;40398
8;40398;9;10;1;3;8;5;6;2;4;7;11;12
9;10;1;8;3;5;6;2;4;7;11;12;8;41398
8;41398;9;10;1;8;3;5;6;2;4;7;11;12
9;10;1;8;3;5;6;4;2;7;11;12;8;44782
9;44782;9;10;1;8;3;5;6;4;2;7;11;12
9;10;1;2;3;5;6;4;8;7;11;12;9;40534
9;40534;9;10;1;2;3;5;6;4;8;7;11;12
8;10;1;2;3;5;6;4;9;7;11;12;9;33480
9;33480;8;10;1;2;3;5;6;4;9;7;11;12
8;10;1;2;3;5;6;4;9;12;11;7;9;40968
9;40968;8;10;1;2;3;5;6;4;9;12;11;7
11;10;1;2;3;5;6;4;9;12;8;7;9;50952
9;50952;11;10;1;2;3;5;6;4;9;12;8;7
11;10;1;2;3;9;6;4;5;12;8;7;9;58530
9;58530;11;10;1;2;3;9;6;4;5;12;8;7
11;10;1;2;3;9;7;4;5;12;8;6;9;55032
9;55032;11;10;1;2;3;9;7;4;5;12;8;6
3;10;1;2;11;9;7;4;5;12;8;6;9;53296
9;53296;3;10;1;2;11;9;7;4;5;12;8;6
3;10;11;2;1;9;7;4;5;12;8;6;9;57084
9;57084;3;10;11;2;1;9;7;4;5;12;8;6
3;10;12;2;1;9;7;4;5;11;8;6;9;51040
9;51040;3;10;12;2;1;9;7;4;5;11;8;6
3;4;12;2;1;9;7;10;5;11;8;6;9;39504
9;39504;3;4;12;2;1;9;7;10;5;11;8;6
3;4;12;2;1;9;7;8;5;11;10;6;9;27998
9;27998;3;4;12;2;1;9;7;8;5;11;10;6
3;9;12;2;1;4;7;8;5;11;10;6;9;36672
9;36672;3;9;12;2;1;4;7;8;5;11;10;6
3;9;12;2;1;10;7;8;5;11;4;6;9;45736
9;45736;3;9;12;2;1;10;7;8;5;11;4;6
11;9;12;2;1;10;7;8;5;3;4;6;9;55994
9;55994;11;9;12;2;1;10;7;8;5;3;4;6
11;9;8;2;1;10;7;12;5;3;4;6;9;57750
9;57750;11;9;8;2;1;10;7;12;5;3;4;6
9;11;8;2;1;10;7;12;5;3;4;6;9;60200
9;60200;9;11;8;2;1;10;7;12;5;3;4;6
9;11;8;10;1;2;7;12;5;3;4;6;9;63266
9;60200;9;11;8;2;1;10;7;12;5;3;4;6
9;11;6;2;1;10;7;12;5;3;4;8;9;56990
9;56990;9;11;6;2;1;10;7;12;5;3;4;8
9;11;6;2;1;10;8;12;5;3;4;7;9;54266
9;54266;9;11;6;2;1;10;8;12;5;3;4;7
9;11;6;12;1;10;8;2;5;3;4;7;9;56862
10;56862;9;11;6;12;1;10;8;2;5;3;4;7
9;11;6;12;1;7;8;2;5;3;4;10;10;54598
10;54598;9;11;6;12;1;7;8;2;5;3;4;10
5;11;6;12;1;7;8;2;9;3;4;10;10;46068
10;46068;5;11;6;12;1;7;8;2;9;3;4;10
5;12;6;11;1;7;8;2;9;3;4;10;10;52238
10;46068;5;11;6;12;1;7;8;2;9;3;4;10
5;11;6;12;1;10;8;2;9;3;4;7;10;48368
10;48368;5;11;6;12;1;10;8;2;9;3;4;7
5;11;6;9;1;10;8;2;12;3;4;7;10;51196
10;51196;5;11;6;9;1;10;8;2;12;3;4;7
5;12;6;9;1;10;8;2;11;3;4;7;10;65774
10;65774;5;12;6;9;1;10;8;2;11;3;4;7
5;12;6;11;1;10;8;2;9;3;4;7;10;60698
10;60698;5;12;6;11;1;10;8;2;9;3;4;7
5;12;1;11;6;10;8;2;9;3;4;7;10;59232
10;59232;5;12;1;11;6;10;8;2;9;3;4;7
5;12;1;11;6;10;8;3;9;2;4;7;10;57736
10;57736;5;12;1;11;6;10;8;3;9;2;4;7
2;12;1;11;6;10;8;3;9;5;4;7;10;39018
10;39018;2;12;1;11;6;10;8;3;9;5;4;7
2;12;10;11;6;1;8;3;9;5;4;7;10;39872
10;39872;2;12;10;11;6;1;8;3;9;5;4;7
2;1;10;11;6;12;8;3;9;5;4;7;10;39780
10;39780;2;1;10;11;6;12;8;3;9;5;4;7
2;1;5;11;6;12;8;3;9;10;4;7;10;50188
10;39780;2;1;10;11;6;12;8;3;9;5;4;7
2;1;3;11;6;12;8;10;9;5;4;7;10;44320
10;44320;2;1;3;11;6;12;8;10;9;5;4;7
12;1;3;11;6;2;8;10;9;5;4;7;10;39490
10;39490;12;1;3;11;6;2;8;10;9;5;4;7
9;1;3;11;6;2;8;10;12;5;4;7;10;40826
10;40826;9;1;3;11;6;2;8;10;12;5;4;7
9;1;3;11;12;2;8;10;6;5;4;7;10;36206
10;36206;9;1;3;11;12;2;8;10;6;5;4;7
9;1;3;11;12;2;8;10;7;5;4;6;10;42488
10;42488;9;1;3;11;12;2;8;10;7;5;4;6
9;1;3;12;11;2;8;10;7;5;4;6;10;42728
10;42728;9;1;3;12;11;2;8;10;7;5;4;6
5;1;3;12;11;2;8;10;7;9;4;6;10;44294
11;44294;5;1;3;12;11;2;8;10;7;9;4;6
5;1;4;12;11;2;8;10;7;9;3;6;11;44882
11;44882;5;1;4;12;11;2;8;10;7;9;3;6
5;1;4;12;11;2;8;10;6;9;3;7;11;46978
11;46978;5;1;4;12;11;2;8;10;6;9;3;7
5;1;3;12;11;2;8;10;6;9;4;7;11;42156
11;42156;5;1;3;12;11;2;8;10;6;9;4;7
5;1;3;9;11;2;8;10;6;12;4;7;11;46528
11;46528;5;1;3;9;11;2;8;10;6;12;4;7
5;11;3;9;1;2;8;10;6;12;4;7;11;49020
11;49020;5;11;3;9;1;2;8;10;6;12;4;7
3;11;5;9;1;2;8;10;6;12;4;7;11;53724
11;53724;3;11;5;9;1;2;8;10;6;12;4;7
7;11;5;9;1;2;8;10;6;12;4;3;11;50474
11;50474;7;11;5;9;1;2;8;10;6;12;4;3
7;11;5;9;1;2;8;10;6;4;12;3;11;41346
11;41346;7;11;5;9;1;2;8;10;6;4;12;3
7;11;5;12;1;2;8;10;6;4;9;3;11;41670
11;41670;7;11;5;12;1;2;8;10;6;4;9;3
7;12;5;11;1;2;8;10;6;4;9;3;11;31556
11;31556;7;12;5;11;1;2;8;10;6;4;9;3
7;6;5;11;1;2;8;10;12;4;9;3;11;45714
11;31556;7;12;5;11;1;2;8;10;6;4;9;3
7;12;5;11;1;2;8;9;6;4;10;3;11;32292
11;32292;7;12;5;11;1;2;8;9;6;4;10;3
5;12;7;11;1;2;8;9;6;4;10;3;11;42762
11;42762;5;12;7;11;1;2;8;9;6;4;10;3
5;12;7;11;1;2;8;9;6;4;3;10;11;47254
11;47254;5;12;7;11;1;2;8;9;6;4;3;10
5;12;7;11;1;2;8;9;6;3;4;10;11;49430
11;49430;5;12;7;11;1;2;8;9;6;3;4;10
5;12;7;11;1;2;4;9;6;3;8;10;11;50000
11;50000;5;12;7;11;1;2;4;9;6;3;8;10
5;12;7;11;1;10;4;9;6;3;8;2;11;59680
11;59680;5;12;7;11;1;10;4;9;6;3;8;2
5;12;7;11;6;10;4;9;1;3;8;2;11;58818
11;58818;5;12;7;11;6;10;4;9;1;3;8;2
5;9;7;11;6;10;4;12;1;3;8;2;11;53858
11;53858;5;9;7;11;6;10;4;12;1;3;8;2
5;9;7;11;6;12;4;10;1;3;8;2;11;47342
12;47342;5;9;7;11;6;12;4;10;1;3;8;2
5;4;7;11;6;12;9;10;1;3;8;2;12;58982
12;58982;5;4;7;11;6;12;9;10;1;3;8;2
11;4;7;5;6;12;9;10;1;3;8;2;12;49998
12;49998;11;4;7;5;6;12;9;10;1;3;8;2
12;4;7;5;6;11;9;10;1;3;8;2;12;55778
12;55778;12;4;7;5;6;11;9;10;1;3;8;2
12;4;7;5;6;11;9;2;1;3;8;10;12;57802
12;57802;12;4;7;5;6;11;9;2;1;3;8;10
12;4;7;5;6;10;9;2;1;3;8;11;12;53706
12;53706;12;4;7;5;6;10;9;2;1;3;8;11
3;4;7;5;6;10;9;2;1;12;8;11;12;35220
12;35220;3;4;7;5;6;10;9;2;1;12;8;11
3;6;7;5;4;10;9;2;1;12;8;11;12;43420
12;43420;3;6;7;5;4;10;9;2;1;12;8;11
3;5;7;6;4;10;9;2;1;12;8;11;12;25074
12;25074;3;5;7;6;4;10;9;2;1;12;8;11
3;5;7;6;4;10;9;2;1;8;12;11;12;36454
12;25074;3;5;7;6;4;10;9;2;1;12;8;11
3;5;7;6;4;10;12;2;1;9;8;11;12;26540
12;26540;3;5;7;6;4;10;12;2;1;9;8;11
8;5;7;6;4;10;12;2;1;9;3;11;12;31322
12;31322;8;5;7;6;4;10;12;2;1;9;3;11
8;5;7;6;4;10;9;2;1;12;3;11;12;29856
12;29856;8;5;7;6;4;10;9;2;1;12;3;11
8;1;7;6;4;10;9;2;5;12;3;11;12;28378
12;28378;8;1;7;6;4;10;9;2;5;12;3;11
8;4;7;6;1;10;9;2;5;12;3;11;12;34398
12;34398;8;4;7;6;1;10;9;2;5;12;3;11
12;4;7;6;1;10;9;2;5;8;3;11;12;53700
12;34398;8;4;7;6;1;10;9;2;5;12;3;11
8;4;7;6;1;10;9;12;5;2;3;11;12;39136
12;39136;8;4;7;6;1;10;9;12;5;2;3;11
8;4;3;6;1;10;9;12;5;2;7;11;12;41106
12;41106;8;4;3;6;1;10;9;12;5;2;7;11
8;4;1;6;3;10;9;12;5;2;7;11;12;44762
12;41106;8;4;3;6;1;10;9;12;5;2;7;11
8;4;9;6;1;10;3;12;5;2;7;11;12;39706
