"X1";"X34200";"X12";"X7";"X10";"X8";"X1.1";"X5";"X2";"X4";"X6";"X3";"X11";"X9"
1;7;3;10;4;11;2;12;9;5;8;6;3;43344
3;43344;1;7;3;10;4;11;2;12;9;5;8;6
1;7;12;10;4;11;2;3;9;5;8;6;3;29568
3;29568;1;7;12;10;4;11;2;3;9;5;8;6
1;7;12;10;4;11;2;9;3;5;8;6;3;42586
3;29568;1;7;12;10;4;11;2;3;9;5;8;6
1;7;6;10;4;11;2;3;9;5;8;12;3;32228
3;32228;1;7;6;10;4;11;2;3;9;5;8;12
1;7;6;10;4;3;2;11;9;5;8;12;3;28576
3;28576;1;7;6;10;4;3;2;11;9;5;8;12
1;7;6;10;4;3;2;11;8;5;9;12;3;28570
3;28570;1;7;6;10;4;3;2;11;8;5;9;12
1;7;6;10;4;3;2;11;9;5;8;12;3;28576
3;28576;1;7;6;10;4;3;2;11;9;5;8;12
1;7;6;10;4;3;11;2;9;5;8;12;3;43736
3;43736;1;7;6;10;4;3;11;2;9;5;8;12
1;6;7;10;4;3;11;2;9;5;8;12;3;62696
3;43736;1;7;6;10;4;3;11;2;9;5;8;12
1;7;6;10;4;12;11;2;9;5;8;3;3;35084
3;35084;1;7;6;10;4;12;11;2;9;5;8;3
1;7;6;10;4;12;11;8;9;5;2;3;3;22754
3;22754;1;7;6;10;4;12;11;8;9;5;2;3
8;7;6;10;4;12;11;1;9;5;2;3;3;43012
3;22754;1;7;6;10;4;12;11;8;9;5;2;3
1;7;6;10;4;3;11;8;9;5;2;12;3;31406
3;31406;1;7;6;10;4;3;11;8;9;5;2;12
1;7;6;10;4;3;11;8;12;5;2;9;3;31452
3;31452;1;7;6;10;4;3;11;8;12;5;2;9
1;7;6;10;4;2;11;8;12;5;3;9;3;28036
3;28036;1;7;6;10;4;2;11;8;12;5;3;9
1;7;5;10;4;2;11;8;12;6;3;9;3;29384
3;29384;1;7;5;10;4;2;11;8;12;6;3;9
1;7;5;10;3;2;11;8;12;6;4;9;3;33068
4;33068;1;7;5;10;3;2;11;8;12;6;4;9
6;7;5;10;3;2;11;8;12;1;4;9;4;53230
4;33068;1;7;5;10;3;2;11;8;12;6;4;9
1;11;5;10;3;2;7;8;12;6;4;9;4;48352
4;33068;1;7;5;10;3;2;11;8;12;6;4;9
1;7;5;10;12;2;11;8;3;6;4;9;4;32956
4;32956;1;7;5;10;12;2;11;8;3;6;4;9
1;7;5;10;2;12;11;8;3;6;4;9;4;29094
4;29094;1;7;5;10;2;12;11;8;3;6;4;9
1;7;5;10;2;12;3;8;11;6;4;9;4;31990
4;31990;1;7;5;10;2;12;3;8;11;6;4;9
1;7;5;10;12;2;3;8;11;6;4;9;4;35954
4;35954;1;7;5;10;12;2;3;8;11;6;4;9
6;7;5;10;12;2;3;8;11;1;4;9;4;47172
4;35954;1;7;5;10;12;2;3;8;11;6;4;9
1;7;5;6;12;2;3;8;11;10;4;9;4;32152
4;32152;1;7;5;6;12;2;3;8;11;10;4;9
1;8;5;6;12;2;3;7;11;10;4;9;4;44140
4;44140;1;8;5;6;12;2;3;7;11;10;4;9
1;8;5;6;12;2;3;7;4;10;11;9;4;44052
4;44052;1;8;5;6;12;2;3;7;4;10;11;9
1;8;5;6;12;9;3;7;4;10;11;2;4;36592
4;36592;1;8;5;6;12;9;3;7;4;10;11;2
1;8;5;2;12;9;3;7;4;10;11;6;4;35676
4;35676;1;8;5;2;12;9;3;7;4;10;11;6
9;8;5;2;12;1;3;7;4;10;11;6;4;30656
4;30656;9;8;5;2;12;1;3;7;4;10;11;6
3;8;5;2;12;1;9;7;4;10;11;6;4;41056
4;41056;3;8;5;2;12;1;9;7;4;10;11;6
3;8;5;2;12;1;9;7;4;11;10;6;4;44540
4;44540;3;8;5;2;12;1;9;7;4;11;10;6
3;8;12;2;5;1;9;7;4;11;10;6;4;39830
4;39830;3;8;12;2;5;1;9;7;4;11;10;6
3;8;12;4;5;1;9;7;2;11;10;6;4;37226
4;37226;3;8;12;4;5;1;9;7;2;11;10;6
3;8;12;4;5;1;9;7;2;11;6;10;4;43218
4;43218;3;8;12;4;5;1;9;7;2;11;6;10
10;8;12;4;5;1;9;7;2;11;6;3;4;34532
4;34532;10;8;12;4;5;1;9;7;2;11;6;3
10;8;12;4;5;1;9;7;6;11;2;3;4;34604
5;34604;10;8;12;4;5;1;9;7;6;11;2;3
10;8;12;4;6;1;9;7;5;11;2;3;5;39702
5;39702;10;8;12;4;6;1;9;7;5;11;2;3
1;8;12;4;6;10;9;7;5;11;2;3;5;40420
5;40420;1;8;12;4;6;10;9;7;5;11;2;3
1;8;12;4;6;10;9;7;2;11;5;3;5;40476
5;40476;1;8;12;4;6;10;9;7;2;11;5;3
1;8;12;4;6;10;2;7;9;11;5;3;5;39860
5;39860;1;8;12;4;6;10;2;7;9;11;5;3
1;8;12;4;6;10;2;9;7;11;5;3;5;32244
5;32244;1;8;12;4;6;10;2;9;7;11;5;3
2;8;12;4;6;10;1;9;7;11;5;3;5;41262
5;41262;2;8;12;4;6;10;1;9;7;11;5;3
2;8;12;7;6;10;1;9;4;11;5;3;5;46210
5;46210;2;8;12;7;6;10;1;9;4;11;5;3
2;8;12;7;6;4;1;9;10;11;5;3;5;46672
5;46672;2;8;12;7;6;4;1;9;10;11;5;3
10;8;12;7;6;4;1;9;2;11;5;3;5;38840
5;38840;10;8;12;7;6;4;1;9;2;11;5;3
10;9;12;7;6;4;1;8;2;11;5;3;5;44568
5;44568;10;9;12;7;6;4;1;8;2;11;5;3
1;9;12;7;6;4;10;8;2;11;5;3;5;48436
5;48436;1;9;12;7;6;4;10;8;2;11;5;3
1;9;12;7;6;4;10;8;5;11;2;3;5;48552
5;48552;1;9;12;7;6;4;10;8;5;11;2;3
1;9;12;7;6;4;10;11;5;8;2;3;5;47456
5;47456;1;9;12;7;6;4;10;11;5;8;2;3
1;9;12;7;6;4;10;11;5;8;3;2;5;43704
5;43704;1;9;12;7;6;4;10;11;5;8;3;2
1;9;12;7;11;4;10;6;5;8;3;2;5;49660
5;49660;1;9;12;7;11;4;10;6;5;8;3;2
1;9;12;7;11;4;10;6;3;8;5;2;5;49516
5;49516;1;9;12;7;11;4;10;6;3;8;5;2
1;11;12;7;9;4;10;6;3;8;5;2;5;51870
5;51870;1;11;12;7;9;4;10;6;3;8;5;2
1;11;12;7;9;10;4;6;3;8;5;2;5;52250
5;52250;1;11;12;7;9;10;4;6;3;8;5;2
1;11;7;12;9;10;4;6;3;8;5;2;5;54442
5;54442;1;11;7;12;9;10;4;6;3;8;5;2
10;11;7;12;9;1;4;6;3;8;5;2;5;52860
6;52860;10;11;7;12;9;1;4;6;3;8;5;2
10;11;1;12;9;7;4;6;3;8;5;2;6;52940
6;52940;10;11;1;12;9;7;4;6;3;8;5;2
1;11;10;12;9;7;4;6;3;8;5;2;6;50892
6;50892;1;11;10;12;9;7;4;6;3;8;5;2
1;11;10;12;9;7;2;6;3;8;5;4;6;47872
6;47872;1;11;10;12;9;7;2;6;3;8;5;4
1;11;10;12;9;7;2;6;3;8;4;5;6;47696
6;47696;1;11;10;12;9;7;2;6;3;8;4;5
1;11;10;12;9;7;2;6;3;5;4;8;6;49424
6;49424;1;11;10;12;9;7;2;6;3;5;4;8
1;11;10;12;5;7;2;6;3;9;4;8;6;43822
6;43822;1;11;10;12;5;7;2;6;3;9;4;8
1;11;12;10;5;7;2;6;3;9;4;8;6;40738
6;40738;1;11;12;10;5;7;2;6;3;9;4;8
1;11;12;10;5;7;2;6;3;4;9;8;6;38234
6;38234;1;11;12;10;5;7;2;6;3;4;9;8
1;11;4;10;5;7;2;6;3;12;9;8;6;43282
6;43282;1;11;4;10;5;7;2;6;3;12;9;8
1;11;5;10;4;7;2;6;3;12;9;8;6;45628
6;45628;1;11;5;10;4;7;2;6;3;12;9;8
1;8;5;10;4;7;2;6;3;12;9;11;6;43632
6;43632;1;8;5;10;4;7;2;6;3;12;9;11
9;8;5;10;4;7;2;6;3;12;1;11;6;48010
6;48010;9;8;5;10;4;7;2;6;3;12;1;11
9;8;11;10;4;7;2;6;3;12;1;5;6;48942
6;48942;9;8;11;10;4;7;2;6;3;12;1;5
12;8;11;10;4;7;2;6;3;9;1;5;6;60910
6;60910;12;8;11;10;4;7;2;6;3;9;1;5
12;8;11;10;7;4;2;6;3;9;1;5;6;49140
6;49140;12;8;11;10;7;4;2;6;3;9;1;5
12;7;11;10;8;4;2;6;3;9;1;5;6;46154
6;46154;12;7;11;10;8;4;2;6;3;9;1;5
12;7;11;10;9;4;2;6;3;8;1;5;6;41898
6;41898;12;7;11;10;9;4;2;6;3;8;1;5
12;7;11;6;9;4;2;10;3;8;1;5;6;33490
6;33490;12;7;11;6;9;4;2;10;3;8;1;5
12;7;11;6;9;4;2;10;3;1;8;5;6;37366
6;37366;12;7;11;6;9;4;2;10;3;1;8;5
12;7;11;6;1;4;2;10;3;9;8;5;6;52980
7;37366;12;7;11;6;9;4;2;10;3;1;8;5
9;7;11;6;12;4;2;10;3;1;8;5;7;37610
7;37610;9;7;11;6;12;4;2;10;3;1;8;5
9;7;11;5;12;4;2;10;3;1;8;6;7;40320
7;40320;9;7;11;5;12;4;2;10;3;1;8;6
9;7;11;5;12;4;2;6;3;1;8;10;7;44570
7;44570;9;7;11;5;12;4;2;6;3;1;8;10
9;7;1;5;12;4;2;6;3;11;8;10;7;35536
7;35536;9;7;1;5;12;4;2;6;3;11;8;10
9;7;1;5;12;4;11;6;3;2;8;10;7;45268
7;45268;9;7;1;5;12;4;11;6;3;2;8;10
9;7;1;5;12;3;11;6;4;2;8;10;7;45872
7;45872;9;7;1;5;12;3;11;6;4;2;8;10
9;7;1;6;12;3;11;5;4;2;8;10;7;49852
7;49852;9;7;1;6;12;3;11;5;4;2;8;10
9;7;1;10;12;3;11;5;4;2;8;6;7;52084
7;52084;9;7;1;10;12;3;11;5;4;2;8;6
9;7;1;4;12;3;11;5;10;2;8;6;7;49298
7;49298;9;7;1;4;12;3;11;5;10;2;8;6
9;7;1;4;12;3;11;6;10;2;8;5;7;45938
7;45938;9;7;1;4;12;3;11;6;10;2;8;5
9;7;1;4;12;3;11;6;2;10;8;5;7;43546
7;43546;9;7;1;4;12;3;11;6;2;10;8;5
9;7;1;4;12;3;11;8;2;10;6;5;7;33106
7;33106;9;7;1;4;12;3;11;8;2;10;6;5
9;3;1;4;12;7;11;8;2;10;6;5;7;39140
7;33106;9;7;1;4;12;3;11;8;2;10;6;5
10;7;1;4;12;3;11;8;2;9;6;5;7;43194
7;43194;10;7;1;4;12;3;11;8;2;9;6;5
10;7;1;4;8;3;11;12;2;9;6;5;7;36670
7;36670;10;7;1;4;8;3;11;12;2;9;6;5
10;7;1;8;4;3;11;12;2;9;6;5;7;38110
7;38110;10;7;1;8;4;3;11;12;2;9;6;5
5;7;1;8;4;3;11;12;2;9;6;10;7;41634
7;41634;5;7;1;8;4;3;11;12;2;9;6;10
5;7;8;1;4;3;11;12;2;9;6;10;7;40322
7;40322;5;7;8;1;4;3;11;12;2;9;6;10
5;7;8;1;4;3;11;12;6;9;2;10;7;40370
7;40370;5;7;8;1;4;3;11;12;6;9;2;10
12;7;8;1;4;3;11;5;6;9;2;10;7;54742
8;40370;5;7;8;1;4;3;11;12;6;9;2;10
5;7;8;1;4;3;11;9;6;12;2;10;8;40846
8;40846;5;7;8;1;4;3;11;9;6;12;2;10
5;7;1;8;4;3;11;9;6;12;2;10;8;42798
8;42798;5;7;1;8;4;3;11;9;6;12;2;10
5;3;1;8;4;7;11;9;6;12;2;10;8;43696
8;43696;5;3;1;8;4;7;11;9;6;12;2;10
5;3;1;8;4;7;11;9;10;12;2;6;8;38866
8;38866;5;3;1;8;4;7;11;9;10;12;2;6
5;3;1;4;8;7;11;9;10;12;2;6;8;36306
8;36306;5;3;1;4;8;7;11;9;10;12;2;6
4;3;1;5;8;7;11;9;10;12;2;6;8;38572
8;38572;4;3;1;5;8;7;11;9;10;12;2;6
4;2;1;5;8;7;11;9;10;12;3;6;8;37150
8;37150;4;2;1;5;8;7;11;9;10;12;3;6
4;10;1;5;8;7;11;9;2;12;3;6;8;36880
8;36880;4;10;1;5;8;7;11;9;2;12;3;6
4;11;1;5;8;7;10;9;2;12;3;6;8;46892
8;46892;4;11;1;5;8;7;10;9;2;12;3;6
4;11;1;5;3;7;10;9;2;12;8;6;8;45548
8;45548;4;11;1;5;3;7;10;9;2;12;8;6
4;5;1;11;3;7;10;9;2;12;8;6;8;39922
8;39922;4;5;1;11;3;7;10;9;2;12;8;6
4;8;1;11;3;7;10;9;2;12;5;6;8;44806
8;44806;4;8;1;11;3;7;10;9;2;12;5;6
4;5;1;11;3;7;10;9;2;12;8;6;8;39922
8;39922;4;5;1;11;3;7;10;9;2;12;8;6
4;5;1;11;3;7;10;6;2;12;8;9;8;39816
8;39816;4;5;1;11;3;7;10;6;2;12;8;9
4;2;1;11;3;7;10;6;5;12;8;9;8;30884
8;30884;4;2;1;11;3;7;10;6;5;12;8;9
7;2;1;11;3;4;10;6;5;12;8;9;8;33330
8;33330;7;2;1;11;3;4;10;6;5;12;8;9
7;4;1;11;3;2;10;6;5;12;8;9;8;36204
8;36204;7;4;1;11;3;2;10;6;5;12;8;9
12;4;1;11;3;2;10;6;5;7;8;9;8;55678
8;36204;7;4;1;11;3;2;10;6;5;12;8;9
7;2;1;11;3;4;10;6;5;12;8;9;8;33330
8;33330;7;2;1;11;3;4;10;6;5;12;8;9
11;2;1;7;3;4;10;6;5;12;8;9;8;42546
9;42546;11;2;1;7;3;4;10;6;5;12;8;9
11;2;1;7;3;4;9;6;5;12;8;10;9;49692
9;49692;11;2;1;7;3;4;9;6;5;12;8;10
11;2;1;7;3;4;9;8;5;12;6;10;9;59338
9;59338;11;2;1;7;3;4;9;8;5;12;6;10
11;2;1;7;4;3;9;8;5;12;6;10;9;67064
9;67064;11;2;1;7;4;3;9;8;5;12;6;10
11;2;4;7;1;3;9;8;5;12;6;10;9;63620
9;63620;11;2;4;7;1;3;9;8;5;12;6;10
3;2;4;7;1;11;9;8;5;12;6;10;9;63426
9;63426;3;2;4;7;1;11;9;8;5;12;6;10
3;2;4;7;1;11;9;8;5;6;12;10;9;56954
9;56954;3;2;4;7;1;11;9;8;5;6;12;10
2;3;4;7;1;11;9;8;5;6;12;10;9;49998
9;49998;2;3;4;7;1;11;9;8;5;6;12;10
2;6;4;7;1;11;9;8;5;3;12;10;9;40424
9;40424;2;6;4;7;1;11;9;8;5;3;12;10
2;6;10;7;1;11;9;8;5;3;12;4;9;38152
9;38152;2;6;10;7;1;11;9;8;5;3;12;4
2;6;10;8;1;11;9;7;5;3;12;4;9;38792
9;38792;2;6;10;8;1;11;9;7;5;3;12;4
10;6;2;8;1;11;9;7;5;3;12;4;9;32502
9;32502;10;6;2;8;1;11;9;7;5;3;12;4
10;4;2;8;1;11;9;7;5;3;12;6;9;49014
9;49014;10;4;2;8;1;11;9;7;5;3;12;6
12;4;2;8;1;11;9;7;5;3;10;6;9;61870
9;49014;10;4;2;8;1;11;9;7;5;3;12;6
10;4;2;5;1;11;9;7;8;3;12;6;9;49450
9;49450;10;4;2;5;1;11;9;7;8;3;12;6
10;4;2;5;1;11;9;7;6;3;12;8;9;44458
9;44458;10;4;2;5;1;11;9;7;6;3;12;8
10;4;6;5;1;11;9;7;2;3;12;8;9;47200
9;47200;10;4;6;5;1;11;9;7;2;3;12;8
10;4;6;3;1;11;9;7;2;5;12;8;9;36356
9;36356;10;4;6;3;1;11;9;7;2;5;12;8
10;3;6;4;1;11;9;7;2;5;12;8;9;35634
9;35634;10;3;6;4;1;11;9;7;2;5;12;8
4;3;6;10;1;11;9;7;2;5;12;8;9;28368
9;28368;4;3;6;10;1;11;9;7;2;5;12;8
4;3;6;10;1;5;9;7;2;11;12;8;9;29402
10;29402;4;3;6;10;1;5;9;7;2;11;12;8
4;3;5;10;1;6;9;7;2;11;12;8;10;45334
10;29402;4;3;6;10;1;5;9;7;2;11;12;8
7;3;6;10;1;5;9;4;2;11;12;8;10;34194
10;34194;7;3;6;10;1;5;9;4;2;11;12;8
7;11;6;10;1;5;9;4;2;3;12;8;10;27704
10;27704;7;11;6;10;1;5;9;4;2;3;12;8
3;11;6;10;1;5;9;4;2;7;12;8;10;39592
10;39592;3;11;6;10;1;5;9;4;2;7;12;8
3;12;6;10;1;5;9;4;2;7;11;8;10;56202
10;39592;3;11;6;10;1;5;9;4;2;7;12;8
3;11;6;10;1;7;9;4;2;5;12;8;10;53476
10;39592;3;11;6;10;1;5;9;4;2;7;12;8
3;11;6;10;4;5;9;1;2;7;12;8;10;31570
10;31570;3;11;6;10;4;5;9;1;2;7;12;8
4;11;6;10;3;5;9;1;2;7;12;8;10;31792
10;31792;4;11;6;10;3;5;9;1;2;7;12;8
4;11;6;10;3;1;9;5;2;7;12;8;10;37876
10;37876;4;11;6;10;3;1;9;5;2;7;12;8
8;11;6;10;3;1;9;5;2;7;12;4;10;28672
10;28672;8;11;6;10;3;1;9;5;2;7;12;4
8;11;6;10;7;1;9;5;2;3;12;4;10;29244
10;29244;8;11;6;10;7;1;9;5;2;3;12;4
12;11;6;10;7;1;9;5;2;3;8;4;10;31248
10;31248;12;11;6;10;7;1;9;5;2;3;8;4
12;11;6;10;7;1;9;4;2;3;8;5;10;30882
10;30882;12;11;6;10;7;1;9;4;2;3;8;5
6;11;12;10;7;1;9;4;2;3;8;5;10;33320
10;30882;12;11;6;10;7;1;9;4;2;3;8;5
11;12;6;10;7;1;9;4;2;3;8;5;10;39724
10;39724;11;12;6;10;7;1;9;4;2;3;8;5
11;12;4;10;7;1;9;6;2;3;8;5;10;55624
10;39724;11;12;6;10;7;1;9;4;2;3;8;5
11;12;6;10;7;1;2;4;9;3;8;5;10;38878
10;38878;11;12;6;10;7;1;2;4;9;3;8;5
11;6;12;10;7;1;2;4;9;3;8;5;10;33142
10;33142;11;6;12;10;7;1;2;4;9;3;8;5
11;6;7;10;12;1;2;4;9;3;8;5;10;29074
10;29074;11;6;7;10;12;1;2;4;9;3;8;5
11;6;7;3;12;1;2;4;9;10;8;5;10;33966
11;33966;11;6;7;3;12;1;2;4;9;10;8;5
11;6;7;10;12;1;2;4;9;3;8;5;11;29074
11;29074;11;6;7;10;12;1;2;4;9;3;8;5
11;9;7;10;12;1;2;4;6;3;8;5;11;37950
11;37950;11;9;7;10;12;1;2;4;6;3;8;5
8;9;7;10;12;1;2;4;6;3;11;5;11;38864
11;38864;8;9;7;10;12;1;2;4;6;3;11;5
8;12;7;10;9;1;2;4;6;3;11;5;11;45064
11;38864;8;9;7;10;12;1;2;4;6;3;11;5
8;9;3;10;12;1;2;4;6;7;11;5;11;44390
11;44390;8;9;3;10;12;1;2;4;6;7;11;5
8;9;3;6;12;1;2;4;10;7;11;5;11;50318
11;50318;8;9;3;6;12;1;2;4;10;7;11;5
8;9;5;6;12;1;2;4;10;7;11;3;11;56688
11;56688;8;9;5;6;12;1;2;4;10;7;11;3
8;9;5;6;11;1;2;4;10;7;12;3;11;52026
11;52026;8;9;5;6;11;1;2;4;10;7;12;3
10;9;5;6;11;1;2;4;8;7;12;3;11;59736
11;52026;8;9;5;6;11;1;2;4;10;7;12;3
8;9;5;6;2;1;11;4;10;7;12;3;11;53024
11;53024;8;9;5;6;2;1;11;4;10;7;12;3
8;9;5;6;4;1;11;2;10;7;12;3;11;46588
11;46588;8;9;5;6;4;1;11;2;10;7;12;3
8;9;5;6;4;1;11;10;2;7;12;3;11;37710
11;37710;8;9;5;6;4;1;11;10;2;7;12;3
8;9;5;6;10;1;11;4;2;7;12;3;11;44486
11;37710;8;9;5;6;4;1;11;10;2;7;12;3
4;9;5;6;8;1;11;10;2;7;12;3;11;35752
11;35752;4;9;5;6;8;1;11;10;2;7;12;3
4;1;5;6;8;9;11;10;2;7;12;3;11;33770
11;33770;4;1;5;6;8;9;11;10;2;7;12;3
4;1;5;9;8;6;11;10;2;7;12;3;11;33734
11;33734;4;1;5;9;8;6;11;10;2;7;12;3
4;1;5;8;9;6;11;10;2;7;12;3;11;33614
11;33614;4;1;5;8;9;6;11;10;2;7;12;3
4;1;5;8;9;10;11;6;2;7;12;3;11;41762
11;41762;4;1;5;8;9;10;11;6;2;7;12;3
4;1;5;8;9;10;12;6;2;7;11;3;11;47948
11;47948;4;1;5;8;9;10;12;6;2;7;11;3
4;1;6;8;9;10;12;5;2;7;11;3;11;26672
12;26672;4;1;6;8;9;10;12;5;2;7;11;3
4;1;6;8;7;10;12;5;2;9;11;3;12;41892
12;26672;4;1;6;8;9;10;12;5;2;7;11;3
3;1;6;8;9;10;12;5;2;7;11;4;12;36472
12;26672;4;1;6;8;9;10;12;5;2;7;11;3
4;12;6;8;9;10;1;5;2;7;11;3;12;51412
12;51412;4;12;6;8;9;10;1;5;2;7;11;3
4;12;6;8;9;10;1;5;2;3;11;7;12;52372
12;52372;4;12;6;8;9;10;1;5;2;3;11;7
4;12;6;8;9;10;2;5;1;3;11;7;12;49676
12;49676;4;12;6;8;9;10;2;5;1;3;11;7
4;12;6;8;7;10;2;5;1;3;11;9;12;51264
12;51264;4;12;6;8;7;10;2;5;1;3;11;9
4;6;12;8;7;10;2;5;1;3;11;9;12;33192
12;33192;4;6;12;8;7;10;2;5;1;3;11;9
11;6;12;8;7;10;2;5;1;3;4;9;12;28242
12;28242;11;6;12;8;7;10;2;5;1;3;4;9
11;6;12;8;7;10;2;5;1;3;9;4;12;27764
12;27764;11;6;12;8;7;10;2;5;1;3;9;4
11;6;12;8;3;10;2;5;1;7;9;4;12;28482
12;28482;11;6;12;8;3;10;2;5;1;7;9;4
10;6;12;8;3;11;2;5;1;7;9;4;12;30580
12;30580;10;6;12;8;3;11;2;5;1;7;9;4
10;12;6;8;3;11;2;5;1;7;9;4;12;39628
12;30580;10;6;12;8;3;11;2;5;1;7;9;4
10;6;12;8;3;7;2;5;1;11;9;4;12;49030
12;49030;10;6;12;8;3;7;2;5;1;11;9;4
10;6;3;8;12;7;2;5;1;11;9;4;12;50492
12;50492;10;6;3;8;12;7;2;5;1;11;9;4
10;6;3;8;12;7;2;5;9;11;1;4;12;50544
12;50544;10;6;3;8;12;7;2;5;9;11;1;4
10;6;3;8;11;7;2;5;9;12;1;4;12;64058
12;50544;10;6;3;8;12;7;2;5;9;11;1;4
1;6;3;8;12;7;2;5;9;11;10;4;12;54560
12;54560;1;6;3;8;12;7;2;5;9;11;10;4
1;10;3;8;12;7;2;5;9;11;6;4;12;28192
12;28192;1;10;3;8;12;7;2;5;9;11;6;4
1;10;3;8;11;7;2;5;9;12;6;4;12;38868
