"X1";"X32470";"X1.1";"X11";"X12";"X10";"X7";"X9";"X3";"X2";"X5";"X4";"X8";"X6"
4;33630;2;9;3;7;1;12;6;4;5;8;10;11
11;9;3;7;1;12;6;4;5;8;10;2;4;40688
4;33630;2;9;3;7;1;12;6;4;5;8;10;11
2;9;3;7;10;12;6;4;5;8;1;11;4;36812
4;36812;2;9;3;7;10;12;6;4;5;8;1;11
2;9;3;1;10;12;6;4;5;8;7;11;4;33956
4;33956;2;9;3;1;10;12;6;4;5;8;7;11
2;9;3;5;10;12;6;4;1;8;7;11;4;36710
5;33956;2;9;3;1;10;12;6;4;5;8;7;11
2;4;3;1;10;12;6;9;5;8;7;11;5;45412
5;33956;2;9;3;1;10;12;6;4;5;8;7;11
2;12;3;1;10;9;6;4;5;8;7;11;5;34136
5;34136;2;12;3;1;10;9;6;4;5;8;7;11
2;12;3;1;10;7;6;4;5;8;9;11;5;38816
5;38816;2;12;3;1;10;7;6;4;5;8;9;11
5;12;3;1;10;7;6;4;2;8;9;11;5;41078
5;41078;5;12;3;1;10;7;6;4;2;8;9;11
5;4;3;1;10;7;6;12;2;8;9;11;5;54746
5;41078;5;12;3;1;10;7;6;4;2;8;9;11
5;12;3;9;10;7;6;4;2;8;1;11;5;41918
5;41918;5;12;3;9;10;7;6;4;2;8;1;11
5;12;11;9;10;7;6;4;2;8;1;3;5;42052
5;42052;5;12;11;9;10;7;6;4;2;8;1;3
6;12;11;9;10;7;5;4;2;8;1;3;5;36172
5;36172;6;12;11;9;10;7;5;4;2;8;1;3
6;12;11;9;10;7;8;4;2;5;1;3;5;42724
5;42724;6;12;11;9;10;7;8;4;2;5;1;3
6;12;11;9;10;7;8;4;2;3;1;5;5;28900
5;28900;6;12;11;9;10;7;8;4;2;3;1;5
2;12;11;9;10;7;8;4;6;3;1;5;5;32062
5;32062;2;12;11;9;10;7;8;4;6;3;1;5
2;12;10;9;11;7;8;4;6;3;1;5;5;33576
5;33576;2;12;10;9;11;7;8;4;6;3;1;5
2;12;10;9;11;7;8;4;5;3;1;6;5;39078
5;33576;2;12;10;9;11;7;8;4;6;3;1;5
2;12;10;9;11;7;6;4;8;3;1;5;5;33530
5;33530;2;12;10;9;11;7;6;4;8;3;1;5
2;12;10;1;11;7;6;4;8;3;9;5;5;34156
5;34156;2;12;10;1;11;7;6;4;8;3;9;5
2;12;10;6;11;7;1;4;8;3;9;5;5;33244
5;33244;2;12;10;6;11;7;1;4;8;3;9;5
2;12;10;6;11;1;7;4;8;3;9;5;5;43042
5;43042;2;12;10;6;11;1;7;4;8;3;9;5
2;12;6;10;11;1;7;4;8;3;9;5;5;45946
5;45946;2;12;6;10;11;1;7;4;8;3;9;5
2;12;6;10;11;7;1;4;8;3;9;5;5;34588
5;34588;2;12;6;10;11;7;1;4;8;3;9;5
2;12;6;8;11;7;1;4;10;3;9;5;5;37168
6;34588;2;12;6;10;11;7;1;4;8;3;9;5
2;11;6;10;12;7;1;4;8;3;9;5;6;41974
6;41974;2;11;6;10;12;7;1;4;8;3;9;5
2;11;6;10;12;7;1;3;8;4;9;5;6;50836
6;50836;2;11;6;10;12;7;1;3;8;4;9;5
2;11;6;10;1;7;12;3;8;4;9;5;6;48860
6;48860;2;11;6;10;1;7;12;3;8;4;9;5
9;11;6;10;1;7;12;3;8;4;2;5;6;47850
6;47850;9;11;6;10;1;7;12;3;8;4;2;5
9;4;6;10;1;7;12;3;8;11;2;5;6;45554
6;45554;9;4;6;10;1;7;12;3;8;11;2;5
9;12;6;10;1;7;4;3;8;11;2;5;6;42106
6;42106;9;12;6;10;1;7;4;3;8;11;2;5
12;9;6;10;1;7;4;3;8;11;2;5;6;44062
6;44062;12;9;6;10;1;7;4;3;8;11;2;5
12;3;6;10;1;7;4;9;8;11;2;5;6;48742
6;44062;12;9;6;10;1;7;4;3;8;11;2;5
4;9;6;10;1;7;12;3;8;11;2;5;6;37804
6;37804;4;9;6;10;1;7;12;3;8;11;2;5
4;9;6;10;1;5;12;3;8;11;2;7;6;48686
6;37804;4;9;6;10;1;7;12;3;8;11;2;5
4;9;6;10;1;7;12;11;8;3;2;5;6;35070
6;35070;4;9;6;10;1;7;12;11;8;3;2;5
4;9;10;6;1;7;12;11;8;3;2;5;6;39078
6;39078;4;9;10;6;1;7;12;11;8;3;2;5
4;9;10;6;1;7;12;11;5;3;2;8;6;43762
6;39078;4;9;10;6;1;7;12;11;8;3;2;5
4;9;10;6;1;7;8;11;12;3;2;5;6;32702
6;32702;4;9;10;6;1;7;8;11;12;3;2;5
4;9;10;6;12;7;8;11;1;3;2;5;6;37720
6;37720;4;9;10;6;12;7;8;11;1;3;2;5
11;9;10;6;12;7;8;4;1;3;2;5;6;25166
6;25166;11;9;10;6;12;7;8;4;1;3;2;5
8;9;10;6;12;7;11;4;1;3;2;5;6;35784
6;35784;8;9;10;6;12;7;11;4;1;3;2;5
8;2;10;6;12;7;11;4;1;3;9;5;6;43518
6;35784;8;9;10;6;12;7;11;4;1;3;2;5
8;9;10;6;12;7;4;11;1;3;2;5;6;41680
6;41680;8;9;10;6;12;7;4;11;1;3;2;5
8;9;10;12;6;7;4;11;1;3;2;5;6;40680
7;40680;8;9;10;12;6;7;4;11;1;3;2;5
8;6;10;12;9;7;4;11;1;3;2;5;7;52450
7;52450;8;6;10;12;9;7;4;11;1;3;2;5
8;6;3;12;9;7;4;11;1;10;2;5;7;55130
7;52450;8;6;10;12;9;7;4;11;1;3;2;5
8;6;2;12;9;7;4;11;1;3;10;5;7;52280
7;52280;8;6;2;12;9;7;4;11;1;3;10;5
8;6;2;12;9;5;4;11;1;3;10;7;7;50300
7;50300;8;6;2;12;9;5;4;11;1;3;10;7
8;4;2;12;9;5;6;11;1;3;10;7;7;53900
7;50300;8;6;2;12;9;5;4;11;1;3;10;7
4;6;2;12;9;5;8;11;1;3;10;7;7;43564
7;43564;4;6;2;12;9;5;8;11;1;3;10;7
4;6;2;12;9;5;7;11;1;3;10;8;7;41660
7;41660;4;6;2;12;9;5;7;11;1;3;10;8
4;6;2;10;9;5;7;11;1;3;12;8;7;44482
7;44482;4;6;2;10;9;5;7;11;1;3;12;8
4;6;2;10;9;5;7;11;12;3;1;8;7;44516
7;44516;4;6;2;10;9;5;7;11;12;3;1;8
4;5;2;10;9;6;7;11;12;3;1;8;7;59012
7;59012;4;5;2;10;9;6;7;11;12;3;1;8
4;5;2;10;9;1;7;11;12;3;6;8;7;54716
7;54716;4;5;2;10;9;1;7;11;12;3;6;8
4;5;2;9;10;1;7;11;12;3;6;8;7;55156
7;55156;4;5;2;9;10;1;7;11;12;3;6;8
4;5;2;9;10;1;7;3;12;11;6;8;7;51190
7;51190;4;5;2;9;10;1;7;3;12;11;6;8
4;5;2;9;8;1;7;3;12;11;6;10;7;54572
7;54572;4;5;2;9;8;1;7;3;12;11;6;10
4;5;2;8;9;1;7;3;12;11;6;10;7;54452
7;54452;4;5;2;8;9;1;7;3;12;11;6;10
9;5;2;8;4;1;7;3;12;11;6;10;7;51576
7;51576;9;5;2;8;4;1;7;3;12;11;6;10
4;5;2;8;9;1;7;3;12;11;6;10;7;54452
7;54452;4;5;2;8;9;1;7;3;12;11;6;10
4;5;2;8;7;1;9;3;12;11;6;10;7;55486
7;55486;4;5;2;8;7;1;9;3;12;11;6;10
3;5;2;8;7;1;9;4;12;11;6;10;7;45006
7;45006;3;5;2;8;7;1;9;4;12;11;6;10
3;5;2;8;7;1;6;4;12;11;9;10;7;46144
8;46144;3;5;2;8;7;1;6;4;12;11;9;10
3;8;2;5;7;1;6;4;12;11;9;10;8;49248
8;49248;3;8;2;5;7;1;6;4;12;11;9;10
7;8;2;5;3;1;6;4;12;11;9;10;8;51218
8;51218;7;8;2;5;3;1;6;4;12;11;9;10
7;5;2;8;3;1;6;4;12;11;9;10;8;45166
8;45166;7;5;2;8;3;1;6;4;12;11;9;10
7;5;2;8;12;1;6;4;3;11;9;10;8;45366
8;45366;7;5;2;8;12;1;6;4;3;11;9;10
7;5;8;2;12;1;6;4;3;11;9;10;8;43992
8;43992;7;5;8;2;12;1;6;4;3;11;9;10
7;5;8;2;3;1;6;4;12;11;9;10;8;43792
8;43792;7;5;8;2;3;1;6;4;12;11;9;10
7;5;8;1;3;2;6;4;12;11;9;10;8;48164
8;43792;7;5;8;2;3;1;6;4;12;11;9;10
7;1;8;2;3;5;6;4;12;11;9;10;8;44474
8;44474;7;1;8;2;3;5;6;4;12;11;9;10
1;7;8;2;3;5;6;4;12;11;9;10;8;33922
8;33922;1;7;8;2;3;5;6;4;12;11;9;10
9;7;8;2;3;5;6;4;12;11;1;10;8;43642
8;43642;9;7;8;2;3;5;6;4;12;11;1;10
9;7;8;12;3;5;6;4;2;11;1;10;8;40156
8;40156;9;7;8;12;3;5;6;4;2;11;1;10
9;7;8;1;3;5;6;4;2;11;12;10;8;42272
8;42272;9;7;8;1;3;5;6;4;2;11;12;10
9;7;8;1;3;2;6;4;5;11;12;10;8;48992
8;48992;9;7;8;1;3;2;6;4;5;11;12;10
9;7;8;1;5;2;6;4;3;11;12;10;8;48806
8;48806;9;7;8;1;5;2;6;4;3;11;12;10
9;7;8;1;5;2;10;4;3;11;12;6;8;41390
8;41390;9;7;8;1;5;2;10;4;3;11;12;6
4;7;8;1;5;2;10;9;3;11;12;6;8;36874
8;36874;4;7;8;1;5;2;10;9;3;11;12;6
4;7;8;3;5;2;10;9;1;11;12;6;8;38426
8;38426;4;7;8;3;5;2;10;9;1;11;12;6
4;8;7;3;5;2;10;9;1;11;12;6;8;45574
8;45574;4;8;7;3;5;2;10;9;1;11;12;6
4;8;7;3;5;2;10;11;1;9;12;6;8;49058
8;49058;4;8;7;3;5;2;10;11;1;9;12;6
4;9;7;3;5;2;10;11;1;8;12;6;8;37600
9;37600;4;9;7;3;5;2;10;11;1;8;12;6
4;3;7;9;5;2;10;11;1;8;12;6;9;42144
9;42144;4;3;7;9;5;2;10;11;1;8;12;6
4;3;7;9;5;8;10;11;1;2;12;6;9;53418
9;42144;4;3;7;9;5;2;10;11;1;8;12;6
4;3;7;9;5;2;1;11;10;8;12;6;9;41534
9;41534;4;3;7;9;5;2;1;11;10;8;12;6
4;3;7;9;5;8;1;11;10;2;12;6;9;52748
9;52748;4;3;7;9;5;8;1;11;10;2;12;6
4;3;1;9;5;8;7;11;10;2;12;6;9;52028
9;52028;4;3;1;9;5;8;7;11;10;2;12;6
4;3;1;9;8;5;7;11;10;2;12;6;9;37622
9;37622;4;3;1;9;8;5;7;11;10;2;12;6
4;3;1;9;2;5;7;11;10;8;12;6;9;24682
9;24682;4;3;1;9;2;5;7;11;10;8;12;6
4;3;1;9;2;6;7;11;10;8;12;5;9;38146
9;38146;4;3;1;9;2;6;7;11;10;8;12;5
4;3;11;9;2;6;7;1;10;8;12;5;9;45078
9;45078;4;3;11;9;2;6;7;1;10;8;12;5
4;10;11;9;2;6;7;1;3;8;12;5;9;41122
9;41122;4;10;11;9;2;6;7;1;3;8;12;5
4;9;11;10;2;6;7;1;3;8;12;5;9;36832
9;36832;4;9;11;10;2;6;7;1;3;8;12;5
4;9;11;10;8;6;7;1;3;2;12;5;9;42160
9;42160;4;9;11;10;8;6;7;1;3;2;12;5
4;9;11;10;8;2;7;1;3;6;12;5;9;46572
9;46572;4;9;11;10;8;2;7;1;3;6;12;5
4;9;11;10;8;2;7;1;3;6;5;12;9;41278
9;41278;4;9;11;10;8;2;7;1;3;6;5;12
4;9;5;10;8;2;7;1;3;6;11;12;9;42094
9;42094;4;9;5;10;8;2;7;1;3;6;11;12
4;9;5;7;8;2;10;1;3;6;11;12;9;42574
9;42574;4;9;5;7;8;2;10;1;3;6;11;12
4;9;5;7;8;2;10;1;6;3;11;12;9;38102
9;38102;4;9;5;7;8;2;10;1;6;3;11;12
4;9;5;7;1;2;10;8;6;3;11;12;9;38242
9;38242;4;9;5;7;1;2;10;8;6;3;11;12
9;4;5;7;1;2;10;8;6;3;11;12;9;41954
9;41954;9;4;5;7;1;2;10;8;6;3;11;12
9;4;5;7;12;2;10;8;6;3;11;1;9;37332
10;37332;9;4;5;7;12;2;10;8;6;3;11;1
9;4;12;7;5;2;10;8;6;3;11;1;10;45442
10;45442;9;4;12;7;5;2;10;8;6;3;11;1
9;4;12;7;5;2;1;8;6;3;11;10;10;46428
10;46428;9;4;12;7;5;2;1;8;6;3;11;10
9;4;12;7;5;2;1;8;6;10;11;3;10;36060
10;36060;9;4;12;7;5;2;1;8;6;10;11;3
9;4;2;7;5;12;1;8;6;10;11;3;10;41720
10;41720;9;4;2;7;5;12;1;8;6;10;11;3
9;4;2;11;5;12;1;8;6;10;7;3;10;47472
10;41720;9;4;2;7;5;12;1;8;6;10;11;3
9;4;11;7;5;12;1;8;6;10;2;3;10;43668
10;43668;9;4;11;7;5;12;1;8;6;10;2;3
9;7;11;4;5;12;1;8;6;10;2;3;10;34952
10;34952;9;7;11;4;5;12;1;8;6;10;2;3
9;7;11;10;5;12;1;8;6;4;2;3;10;38610
10;38610;9;7;11;10;5;12;1;8;6;4;2;3
9;7;11;10;5;1;12;8;6;4;2;3;10;32302
10;32302;9;7;11;10;5;1;12;8;6;4;2;3
12;7;11;10;5;1;9;8;6;4;2;3;10;34346
10;34346;12;7;11;10;5;1;9;8;6;4;2;3
12;7;11;10;5;2;9;8;6;4;1;3;10;38826
10;38826;12;7;11;10;5;2;9;8;6;4;1;3
12;7;11;10;8;2;9;5;6;4;1;3;10;49026
10;49026;12;7;11;10;8;2;9;5;6;4;1;3
12;5;11;10;8;2;9;7;6;4;1;3;10;59214
10;59214;12;5;11;10;8;2;9;7;6;4;1;3
12;6;11;10;8;2;9;7;5;4;1;3;10;45332
10;45332;12;6;11;10;8;2;9;7;5;4;1;3
6;12;11;10;8;2;9;7;5;4;1;3;10;37478
10;37478;6;12;11;10;8;2;9;7;5;4;1;3
6;11;12;10;8;2;9;7;5;4;1;3;10;38686
10;38686;6;11;12;10;8;2;9;7;5;4;1;3
6;10;12;11;8;2;9;7;5;4;1;3;10;39762
10;39762;6;10;12;11;8;2;9;7;5;4;1;3
6;10;12;11;1;2;9;7;5;4;8;3;10;39484
10;39484;6;10;12;11;1;2;9;7;5;4;8;3
6;3;12;11;1;2;9;7;5;4;8;10;10;54326
10;54326;6;3;12;11;1;2;9;7;5;4;8;10
6;7;12;11;1;2;9;3;5;4;8;10;10;42610
11;42610;6;7;12;11;1;2;9;3;5;4;8;10
6;7;12;9;1;2;11;3;5;4;8;10;11;43578
11;43578;6;7;12;9;1;2;11;3;5;4;8;10
6;7;12;9;1;2;8;3;5;4;11;10;11;45410
11;45410;6;7;12;9;1;2;8;3;5;4;11;10
6;7;12;10;1;2;8;3;5;4;11;9;11;45332
11;45332;6;7;12;10;1;2;8;3;5;4;11;9
6;7;12;3;1;2;8;10;5;4;11;9;11;53230
11;45332;6;7;12;10;1;2;8;3;5;4;11;9
6;7;12;10;1;2;8;11;5;4;3;9;11;53206
11;53206;6;7;12;10;1;2;8;11;5;4;3;9
6;7;12;10;1;2;11;8;5;4;3;9;11;46590
11;46590;6;7;12;10;1;2;11;8;5;4;3;9
6;3;12;10;1;2;11;8;5;4;7;9;11;54048
11;54048;6;3;12;10;1;2;11;8;5;4;7;9
12;3;6;10;1;2;11;8;5;4;7;9;11;49642
11;49642;12;3;6;10;1;2;11;8;5;4;7;9
12;3;6;1;10;2;11;8;5;4;7;9;11;49282
11;49282;12;3;6;1;10;2;11;8;5;4;7;9
12;3;6;1;10;2;11;8;4;5;7;9;11;52324
11;52324;12;3;6;1;10;2;11;8;4;5;7;9
12;3;6;1;10;4;11;8;2;5;7;9;11;42244
11;42244;12;3;6;1;10;4;11;8;2;5;7;9
12;3;6;1;4;10;11;8;2;5;7;9;11;49216
11;49216;12;3;6;1;4;10;11;8;2;5;7;9
12;3;6;1;4;5;11;8;2;10;7;9;11;36180
11;36180;12;3;6;1;4;5;11;8;2;10;7;9
12;2;6;1;4;5;11;8;3;10;7;9;11;46864
11;46864;12;2;6;1;4;5;11;8;3;10;7;9
12;2;1;6;4;5;11;8;3;10;7;9;11;46998
11;46998;12;2;1;6;4;5;11;8;3;10;7;9
12;2;1;6;4;5;11;3;8;10;7;9;11;58534
11;58534;12;2;1;6;4;5;11;3;8;10;7;9
12;2;1;6;4;5;11;3;7;10;8;9;11;58486
11;58486;12;2;1;6;4;5;11;3;7;10;8;9
12;2;1;6;4;5;10;3;7;11;8;9;11;53784
11;53784;12;2;1;6;4;5;10;3;7;11;8;9
12;2;1;9;4;5;10;3;7;11;8;6;11;50852
11;50852;12;2;1;9;4;5;10;3;7;11;8;6
12;2;1;9;4;5;10;3;11;7;8;6;11;54780
12;54780;12;2;1;9;4;5;10;3;11;7;8;6
12;3;1;9;4;5;10;2;11;7;8;6;12;39608
12;39608;12;3;1;9;4;5;10;2;11;7;8;6
12;3;1;9;8;5;10;2;11;7;4;6;12;42252
12;42252;12;3;1;9;8;5;10;2;11;7;4;6
12;3;1;9;7;5;10;2;11;8;4;6;12;44736
12;44736;12;3;1;9;7;5;10;2;11;8;4;6
12;3;1;9;7;8;10;2;11;5;4;6;12;57582
12;57582;12;3;1;9;7;8;10;2;11;5;4;6
12;3;1;9;7;8;4;2;11;5;10;6;12;58166
12;58166;12;3;1;9;7;8;4;2;11;5;10;6
12;3;1;6;7;8;4;2;11;5;10;9;12;59100
12;59100;12;3;1;6;7;8;4;2;11;5;10;9
12;3;1;6;5;8;4;2;11;7;10;9;12;47900
12;47900;12;3;1;6;5;8;4;2;11;7;10;9
12;3;1;6;9;8;4;2;11;7;10;5;12;41982
12;41982;12;3;1;6;9;8;4;2;11;7;10;5
12;3;1;6;9;8;4;2;10;7;11;5;12;41976
12;41976;12;3;1;6;9;8;4;2;10;7;11;5
12;3;1;11;9;8;4;2;10;7;6;5;12;40312
12;40312;12;3;1;11;9;8;4;2;10;7;6;5
12;3;1;11;10;8;4;2;9;7;6;5;12;44006
12;40312;12;3;1;11;9;8;4;2;10;7;6;5
10;3;1;11;9;8;4;2;12;7;6;5;12;42426
12;40312;12;3;1;11;9;8;4;2;10;7;6;5
12;3;1;11;9;8;4;6;10;7;2;5;12;53556
12;53556;12;3;1;11;9;8;4;6;10;7;2;5
8;3;1;11;9;12;4;6;10;7;2;5;12;53304
12;53304;8;3;1;11;9;12;4;6;10;7;2;5
8;3;1;11;9;10;4;6;12;7;2;5;12;52488
12;52488;8;3;1;11;9;10;4;6;12;7;2;5
8;10;1;11;9;3;4;6;12;7;2;5;12;42722
12;42722;8;10;1;11;9;3;4;6;12;7;2;5
4;10;1;11;9;3;8;6;12;7;2;5;12;51294
12;42722;8;10;1;11;9;3;4;6;12;7;2;5
8;10;1;11;12;3;4;6;9;7;2;5;12;45772
12;45772;8;10;1;11;12;3;4;6;9;7;2;5
8;10;1;11;4;3;12;6;9;7;2;5;12;45920
