"X1";"X5961806";"X20";"X22";"X21";"X8";"X2";"X9";"X25";"X13";"X4";"X19";"X6";"X18";"X10";"X14";"X7";"X12";"X23";"X16";"X15";"X26";"X24";"X5";"X11";"X3";"X1.1";"X17"
15;12;21;25;26;9;16;6;4;17;13;18;10;14;7;22;23;8;20;2;24;5;11;3;1;19;1;5810369
1;5810369;15;12;21;25;26;9;16;6;4;17;13;18;10;14;7;22;23;8;20;2;24;5;11;3;1;19
15;12;21;25;1;9;16;6;4;17;13;18;10;14;7;22;23;8;20;2;24;5;11;3;26;19;1;5825443
1;5825443;15;12;21;25;1;9;16;6;4;17;13;18;10;14;7;22;23;8;20;2;24;5;11;3;26;19
15;12;21;25;1;9;16;6;4;2;13;18;10;14;7;22;23;8;20;17;24;5;11;3;26;19;1;5774806
1;5774806;15;12;21;25;1;9;16;6;4;2;13;18;10;14;7;22;23;8;20;17;24;5;11;3;26;19
15;12;21;25;1;9;16;6;8;2;13;18;10;14;7;22;23;4;20;17;24;5;11;3;26;19;1;5788103
1;5788103;15;12;21;25;1;9;16;6;8;2;13;18;10;14;7;22;23;4;20;17;24;5;11;3;26;19
15;16;21;25;1;9;12;6;8;2;13;18;10;14;7;22;23;4;20;17;24;5;11;3;26;19;1;5771771
1;5771771;15;16;21;25;1;9;12;6;8;2;13;18;10;14;7;22;23;4;20;17;24;5;11;3;26;19
15;16;21;25;1;9;12;6;14;2;13;18;10;8;7;22;23;4;20;17;24;5;11;3;26;19;1;5837862
1;5771771;15;16;21;25;1;9;12;6;8;2;13;18;10;14;7;22;23;4;20;17;24;5;11;3;26;19
15;16;21;25;1;9;12;6;8;2;13;18;10;14;7;22;23;4;20;17;24;5;11;26;3;19;1;5844136
1;5844136;15;16;21;25;1;9;12;6;8;2;13;18;10;14;7;22;23;4;20;17;24;5;11;26;3;19
15;16;21;25;1;9;12;6;8;2;13;18;10;14;7;22;23;17;20;4;24;5;11;26;3;19;1;5943575
1;5943575;15;16;21;25;1;9;12;6;8;2;13;18;10;14;7;22;23;17;20;4;24;5;11;26;3;19
15;16;21;25;1;9;12;6;17;2;13;18;10;14;7;22;23;8;20;4;24;5;11;26;3;19;1;5887203
1;5887203;15;16;21;25;1;9;12;6;17;2;13;18;10;14;7;22;23;8;20;4;24;5;11;26;3;19
16;15;21;25;1;9;12;6;17;2;13;18;10;14;7;22;23;8;20;4;24;5;11;26;3;19;1;5884224
1;5884224;16;15;21;25;1;9;12;6;17;2;13;18;10;14;7;22;23;8;20;4;24;5;11;26;3;19
16;15;21;25;1;9;12;6;17;2;13;18;10;14;7;26;23;8;20;4;24;5;11;22;3;19;1;5884604
1;5884604;16;15;21;25;1;9;12;6;17;2;13;18;10;14;7;26;23;8;20;4;24;5;11;22;3;19
16;15;1;25;21;9;12;6;17;2;13;18;10;14;7;26;23;8;20;4;24;5;11;22;3;19;1;5871741
2;5871741;16;15;1;25;21;9;12;6;17;2;13;18;10;14;7;26;23;8;20;4;24;5;11;22;3;19
16;15;1;21;25;9;12;6;17;2;13;18;10;14;7;26;23;8;20;4;24;5;11;22;3;19;2;5904061
2;5904061;16;15;1;21;25;9;12;6;17;2;13;18;10;14;7;26;23;8;20;4;24;5;11;22;3;19
16;15;1;21;25;9;12;6;17;2;26;18;10;14;7;13;23;8;20;4;24;5;11;22;3;19;2;5908624
2;5908624;16;15;1;21;25;9;12;6;17;2;26;18;10;14;7;13;23;8;20;4;24;5;11;22;3;19
16;15;1;21;25;9;12;6;17;2;26;18;10;14;5;13;23;8;20;4;24;7;11;22;3;19;2;5931124
2;5931124;16;15;1;21;25;9;12;6;17;2;26;18;10;14;5;13;23;8;20;4;24;7;11;22;3;19
16;15;1;21;25;9;12;6;17;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;3;19;2;5936184
2;5936184;16;15;1;21;25;9;12;6;17;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;3;19
16;21;1;15;25;9;12;6;17;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;3;19;2;5927224
2;5927224;16;21;1;15;25;9;12;6;17;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;3;19
16;21;1;15;25;9;12;6;3;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;17;19;2;5968997
2;5968997;16;21;1;15;25;9;12;6;3;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;17;19
16;21;17;15;25;9;12;6;3;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;1;19;2;6012698
2;6012698;16;21;17;15;25;9;12;6;3;2;26;18;10;14;5;13;23;20;8;4;24;7;11;22;1;19
16;21;24;15;25;9;12;6;3;2;26;18;10;14;5;13;23;20;8;4;17;7;11;22;1;19;2;6012553
2;6012553;16;21;24;15;25;9;12;6;3;2;26;18;10;14;5;13;23;20;8;4;17;7;11;22;1;19
16;21;24;15;25;9;17;6;3;2;26;18;10;14;5;13;23;20;8;4;12;7;11;22;1;19;2;5998731
2;5998731;16;21;24;15;25;9;17;6;3;2;26;18;10;14;5;13;23;20;8;4;12;7;11;22;1;19
16;5;24;15;25;9;17;6;3;2;26;18;10;14;21;13;23;20;8;4;12;7;11;22;1;19;2;6059602
2;6059602;16;5;24;15;25;9;17;6;3;2;26;18;10;14;21;13;23;20;8;4;12;7;11;22;1;19
16;5;24;10;25;9;17;6;3;2;26;18;15;14;21;13;23;20;8;4;12;7;11;22;1;19;2;6006501
2;6006501;16;5;24;10;25;9;17;6;3;2;26;18;15;14;21;13;23;20;8;4;12;7;11;22;1;19
16;5;24;10;14;9;17;6;3;2;26;18;15;25;21;13;23;20;8;4;12;7;11;22;1;19;2;6086046
2;6086046;16;5;24;10;14;9;17;6;3;2;26;18;15;25;21;13;23;20;8;4;12;7;11;22;1;19
16;5;24;10;14;9;17;6;3;2;26;18;15;25;21;13;23;20;8;19;12;7;11;22;1;4;2;6051548
2;6051548;16;5;24;10;14;9;17;6;3;2;26;18;15;25;21;13;23;20;8;19;12;7;11;22;1;4
16;5;24;10;14;9;17;6;3;2;26;18;15;25;21;13;23;20;8;12;19;7;11;22;1;4;2;6057356
2;6057356;16;5;24;10;14;9;17;6;3;2;26;18;15;25;21;13;23;20;8;12;19;7;11;22;1;4
16;5;24;10;14;9;17;6;3;2;26;18;15;7;21;13;23;20;8;12;19;25;11;22;1;4;2;6020577
2;6020577;16;5;24;10;14;9;17;6;3;2;26;18;15;7;21;13;23;20;8;12;19;25;11;22;1;4
16;5;3;10;14;9;17;6;24;2;26;18;15;7;21;13;23;20;8;12;19;25;11;22;1;4;2;5968611
2;5968611;16;5;3;10;14;9;17;6;24;2;26;18;15;7;21;13;23;20;8;12;19;25;11;22;1;4
16;5;3;10;14;9;17;6;24;2;26;18;15;7;21;13;23;20;22;12;19;25;11;8;1;4;2;6053797
2;6053797;16;5;3;10;14;9;17;6;24;2;26;18;15;7;21;13;23;20;22;12;19;25;11;8;1;4
16;5;3;10;14;9;17;6;24;2;26;22;15;7;21;13;23;20;18;12;19;25;11;8;1;4;2;5956525
2;5956525;16;5;3;10;14;9;17;6;24;2;26;22;15;7;21;13;23;20;18;12;19;25;11;8;1;4
16;23;3;10;14;9;17;6;24;2;26;22;15;7;21;13;5;20;18;12;19;25;11;8;1;4;2;5828379
2;5828379;16;23;3;10;14;9;17;6;24;2;26;22;15;7;21;13;5;20;18;12;19;25;11;8;1;4
16;23;3;10;14;9;20;6;24;2;26;22;15;7;21;13;5;17;18;12;19;25;11;8;1;4;2;5921223
3;5921223;16;23;3;10;14;9;20;6;24;2;26;22;15;7;21;13;5;17;18;12;19;25;11;8;1;4
16;23;3;10;14;9;20;2;24;6;26;22;15;7;21;13;5;17;18;12;19;25;11;8;1;4;3;5921203
3;5921203;16;23;3;10;14;9;20;2;24;6;26;22;15;7;21;13;5;17;18;12;19;25;11;8;1;4
16;23;3;10;14;9;20;2;24;6;26;22;15;7;21;13;18;17;5;12;19;25;11;8;1;4;3;5815129
3;5815129;16;23;3;10;14;9;20;2;24;6;26;22;15;7;21;13;18;17;5;12;19;25;11;8;1;4
16;23;3;10;14;9;26;2;24;6;20;22;15;7;21;13;18;17;5;12;19;25;11;8;1;4;3;5758857
3;5758857;16;23;3;10;14;9;26;2;24;6;20;22;15;7;21;13;18;17;5;12;19;25;11;8;1;4
16;23;3;10;15;9;26;2;24;6;20;22;14;7;21;13;18;17;5;12;19;25;11;8;1;4;3;5751090
3;5751090;16;23;3;10;15;9;26;2;24;6;20;22;14;7;21;13;18;17;5;12;19;25;11;8;1;4
16;23;3;10;15;9;26;2;24;6;20;22;14;7;21;13;18;17;5;12;4;25;11;8;1;19;3;5756350
3;5756350;16;23;3;10;15;9;26;2;24;6;20;22;14;7;21;13;18;17;5;12;4;25;11;8;1;19
16;23;3;10;15;9;26;21;24;6;20;22;14;7;2;13;18;17;5;12;4;25;11;8;1;19;3;5770253
3;5770253;16;23;3;10;15;9;26;21;24;6;20;22;14;7;2;13;18;17;5;12;4;25;11;8;1;19
16;23;3;10;15;9;26;21;24;6;2;22;14;7;20;13;18;17;5;12;4;25;11;8;1;19;3;5792076
3;5792076;16;23;3;10;15;9;26;21;24;6;2;22;14;7;20;13;18;17;5;12;4;25;11;8;1;19
16;23;3;10;15;9;26;21;24;22;2;6;14;7;20;13;18;17;5;12;4;25;11;8;1;19;3;5777691
3;5777691;16;23;3;10;15;9;26;21;24;22;2;6;14;7;20;13;18;17;5;12;4;25;11;8;1;19
16;23;3;10;15;9;26;18;24;22;2;6;14;7;20;13;21;17;5;12;4;25;11;8;1;19;3;5835309
3;5835309;16;23;3;10;15;9;26;18;24;22;2;6;14;7;20;13;21;17;5;12;4;25;11;8;1;19
16;23;3;10;15;9;26;18;24;14;2;6;22;7;20;13;21;17;5;12;4;25;11;8;1;19;3;5946285
3;5946285;16;23;3;10;15;9;26;18;24;14;2;6;22;7;20;13;21;17;5;12;4;25;11;8;1;19
16;11;3;10;15;9;26;18;24;14;2;6;22;7;20;13;21;17;5;12;4;25;23;8;1;19;3;5943694
3;5943694;16;11;3;10;15;9;26;18;24;14;2;6;22;7;20;13;21;17;5;12;4;25;23;8;1;19
16;11;3;10;15;9;26;18;5;14;2;6;22;7;20;13;21;17;24;12;4;25;23;8;1;19;3;6028973
3;6028973;16;11;3;10;15;9;26;18;5;14;2;6;22;7;20;13;21;17;24;12;4;25;23;8;1;19
1;11;3;10;15;9;26;18;5;14;2;6;22;7;20;13;21;17;24;12;4;25;23;8;16;19;3;6059829
3;6059829;1;11;3;10;15;9;26;18;5;14;2;6;22;7;20;13;21;17;24;12;4;25;23;8;16;19
1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;13;21;17;24;12;4;25;23;8;16;19;3;6052758
3;6052758;1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;13;21;17;24;12;4;25;23;8;16;19
1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;13;21;17;24;12;25;4;23;8;16;19;3;6052941
3;6052941;1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;13;21;17;24;12;25;4;23;8;16;19
1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;13;21;23;24;12;25;4;17;8;16;19;3;6053985
3;6053985;1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;13;21;23;24;12;25;4;17;8;16;19
1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;25;21;23;24;12;13;4;17;8;16;19;3;6040326
3;6040326;1;11;3;10;15;9;26;18;5;14;22;6;2;7;20;25;21;23;24;12;13;4;17;8;16;19
1;11;3;10;15;9;26;18;19;14;22;6;2;7;20;25;21;23;24;12;13;4;17;8;16;5;3;6113423
3;6113423;1;11;3;10;15;9;26;18;19;14;22;6;2;7;20;25;21;23;24;12;13;4;17;8;16;5
1;11;3;10;15;20;26;18;19;14;22;6;2;7;9;25;21;23;24;12;13;4;17;8;16;5;3;6080910
3;6080910;1;11;3;10;15;20;26;18;19;14;22;6;2;7;9;25;21;23;24;12;13;4;17;8;16;5
1;11;3;10;15;20;26;18;19;14;22;25;2;7;9;6;21;23;24;12;13;4;17;8;16;5;3;6098048
4;6098048;1;11;3;10;15;20;26;18;19;14;22;25;2;7;9;6;21;23;24;12;13;4;17;8;16;5
5;11;3;10;15;20;26;18;19;14;22;25;2;7;9;6;21;23;24;12;13;4;17;8;16;1;4;6030916
4;6030916;5;11;3;10;15;20;26;18;19;14;22;25;2;7;9;6;21;23;24;12;13;4;17;8;16;1
5;11;3;19;15;20;26;18;10;14;22;25;2;7;9;6;21;23;24;12;13;4;17;8;16;1;4;6067519
4;6067519;5;11;3;19;15;20;26;18;10;14;22;25;2;7;9;6;21;23;24;12;13;4;17;8;16;1
5;11;3;19;15;20;26;18;10;14;22;25;2;7;9;6;21;23;24;12;13;16;17;8;4;1;4;6055263
4;6055263;5;11;3;19;15;20;26;18;10;14;22;25;2;7;9;6;21;23;24;12;13;16;17;8;4;1
26;11;3;19;15;20;5;18;10;14;22;25;2;7;9;6;21;23;24;12;13;16;17;8;4;1;4;6113699
4;6113699;26;11;3;19;15;20;5;18;10;14;22;25;2;7;9;6;21;23;24;12;13;16;17;8;4;1
26;11;3;19;15;20;5;18;21;14;22;25;2;7;9;6;10;23;24;12;13;16;17;8;4;1;4;6117577
4;6117577;26;11;3;19;15;20;5;18;21;14;22;25;2;7;9;6;10;23;24;12;13;16;17;8;4;1
26;11;3;19;15;20;5;12;21;14;22;25;2;7;9;6;10;23;24;18;13;16;17;8;4;1;4;6068329
4;6068329;26;11;3;19;15;20;5;12;21;14;22;25;2;7;9;6;10;23;24;18;13;16;17;8;4;1
26;11;3;19;15;20;5;12;21;23;22;25;2;7;9;6;10;14;24;18;13;16;17;8;4;1;4;5973307
4;5973307;26;11;3;19;15;20;5;12;21;23;22;25;2;7;9;6;10;14;24;18;13;16;17;8;4;1
26;11;3;19;15;20;5;12;21;2;22;25;23;7;9;6;10;14;24;18;13;16;17;8;4;1;4;5991222
4;5991222;26;11;3;19;15;20;5;12;21;2;22;25;23;7;9;6;10;14;24;18;13;16;17;8;4;1
26;22;3;19;15;20;5;12;21;2;11;25;23;7;9;6;10;14;24;18;13;16;17;8;4;1;4;5985836
4;5985836;26;22;3;19;15;20;5;12;21;2;11;25;23;7;9;6;10;14;24;18;13;16;17;8;4;1
26;22;3;19;15;20;5;16;21;2;11;25;23;7;9;6;10;14;24;18;13;12;17;8;4;1;4;5963717
4;5963717;26;22;3;19;15;20;5;16;21;2;11;25;23;7;9;6;10;14;24;18;13;12;17;8;4;1
26;16;3;19;15;20;5;22;21;2;11;25;23;7;9;6;10;14;24;18;13;12;17;8;4;1;4;5973932
4;5973932;26;16;3;19;15;20;5;22;21;2;11;25;23;7;9;6;10;14;24;18;13;12;17;8;4;1
26;16;3;19;15;20;5;22;21;2;11;25;23;7;9;6;4;14;24;18;13;12;17;8;10;1;4;5893985
4;5893985;26;16;3;19;15;20;5;22;21;2;11;25;23;7;9;6;4;14;24;18;13;12;17;8;10;1
26;16;3;19;15;20;5;22;21;2;11;25;23;7;9;6;4;14;24;18;13;12;17;10;8;1;4;5874634
4;5874634;26;16;3;19;15;20;5;22;21;2;11;25;23;7;9;6;4;14;24;18;13;12;17;10;8;1
26;16;3;19;15;20;5;22;21;2;11;10;23;7;9;6;4;14;24;18;13;12;17;25;8;1;4;5875071
4;5875071;26;16;3;19;15;20;5;22;21;2;11;10;23;7;9;6;4;14;24;18;13;12;17;25;8;1
26;16;3;19;15;20;5;22;21;2;11;10;23;8;9;6;4;14;24;18;13;12;17;25;7;1;4;5905290
4;5905290;26;16;3;19;15;20;5;22;21;2;11;10;23;8;9;6;4;14;24;18;13;12;17;25;7;1
26;16;3;19;15;20;5;24;21;2;11;10;23;8;9;6;4;14;22;18;13;12;17;25;7;1;4;5904677
4;5904677;26;16;3;19;15;20;5;24;21;2;11;10;23;8;9;6;4;14;22;18;13;12;17;25;7;1
26;16;3;19;15;20;5;24;21;2;11;10;23;8;9;6;4;14;22;18;13;12;7;25;17;1;4;5829349
4;5829349;26;16;3;19;15;20;5;24;21;2;11;10;23;8;9;6;4;14;22;18;13;12;7;25;17;1
23;16;3;19;15;20;5;24;21;2;11;10;26;8;9;6;4;14;22;18;13;12;7;25;17;1;4;5829570
4;5829570;23;16;3;19;15;20;5;24;21;2;11;10;26;8;9;6;4;14;22;18;13;12;7;25;17;1
23;16;3;19;15;20;13;24;21;2;11;10;26;8;9;6;4;14;22;18;5;12;7;25;17;1;4;6060290
4;6060290;23;16;3;19;15;20;13;24;21;2;11;10;26;8;9;6;4;14;22;18;5;12;7;25;17;1
14;16;3;19;15;20;13;24;21;2;11;10;26;8;9;6;4;23;22;18;5;12;7;25;17;1;4;6193779
5;6193779;14;16;3;19;15;20;13;24;21;2;11;10;26;8;9;6;4;23;22;18;5;12;7;25;17;1
14;16;3;19;15;5;13;24;21;2;11;10;26;8;9;6;4;23;22;18;20;12;7;25;17;1;5;5954529
5;5954529;14;16;3;19;15;5;13;24;21;2;11;10;26;8;9;6;4;23;22;18;20;12;7;25;17;1
14;16;3;19;24;5;13;15;21;2;11;10;26;8;9;6;4;23;22;18;20;12;7;25;17;1;5;5908873
5;5908873;14;16;3;19;24;5;13;15;21;2;11;10;26;8;9;6;4;23;22;18;20;12;7;25;17;1
14;16;3;19;24;5;13;15;21;2;11;10;20;8;9;6;4;23;22;18;26;12;7;25;17;1;5;5821245
5;5821245;14;16;3;19;24;5;13;15;21;2;11;10;20;8;9;6;4;23;22;18;26;12;7;25;17;1
14;16;3;19;22;5;13;15;21;2;11;10;20;8;9;6;4;23;24;18;26;12;7;25;17;1;5;5810938
5;5810938;14;16;3;19;22;5;13;15;21;2;11;10;20;8;9;6;4;23;24;18;26;12;7;25;17;1
14;16;3;26;22;5;13;15;21;2;11;10;20;8;9;6;4;23;24;18;19;12;7;25;17;1;5;5823981
5;5823981;14;16;3;26;22;5;13;15;21;2;11;10;20;8;9;6;4;23;24;18;19;12;7;25;17;1
14;16;3;26;22;5;13;15;21;2;11;10;20;8;12;6;4;23;24;18;19;9;7;25;17;1;5;5865710
5;5865710;14;16;3;26;22;5;13;15;21;2;11;10;20;8;12;6;4;23;24;18;19;9;7;25;17;1
14;16;3;26;22;5;13;15;21;2;11;18;20;8;12;6;4;23;24;10;19;9;7;25;17;1;5;5828854
5;5828854;14;16;3;26;22;5;13;15;21;2;11;18;20;8;12;6;4;23;24;10;19;9;7;25;17;1
14;16;3;26;22;5;13;1;21;2;11;18;20;8;12;6;4;23;24;10;19;9;7;25;17;15;5;5813476
5;5813476;14;16;3;26;22;5;13;1;21;2;11;18;20;8;12;6;4;23;24;10;19;9;7;25;17;15
14;16;3;26;22;5;15;1;21;2;11;18;20;8;12;6;4;23;24;10;19;9;7;25;17;13;5;5835386
5;5835386;14;16;3;26;22;5;15;1;21;2;11;18;20;8;12;6;4;23;24;10;19;9;7;25;17;13
14;16;3;26;22;5;15;24;21;2;11;18;20;8;12;6;4;23;1;10;19;9;7;25;17;13;5;5814176
5;5814176;14;16;3;26;22;5;15;24;21;2;11;18;20;8;12;6;4;23;1;10;19;9;7;25;17;13
14;16;18;26;22;5;15;24;21;2;11;3;20;8;12;6;4;23;1;10;19;9;7;25;17;13;5;5819337
5;5819337;14;16;18;26;22;5;15;24;21;2;11;3;20;8;12;6;4;23;1;10;19;9;7;25;17;13
14;16;18;26;22;12;15;24;21;2;11;3;20;8;5;6;4;23;1;10;19;9;7;25;17;13;5;6061155
5;6061155;14;16;18;26;22;12;15;24;21;2;11;3;20;8;5;6;4;23;1;10;19;9;7;25;17;13
14;16;18;26;22;12;15;24;21;2;13;3;20;8;5;6;4;23;1;10;19;9;7;25;17;11;5;6063856
5;6063856;14;16;18;26;22;12;15;24;21;2;13;3;20;8;5;6;4;23;1;10;19;9;7;25;17;11
14;16;18;26;22;2;15;24;21;12;13;3;20;8;5;6;4;23;1;10;19;9;7;25;17;11;5;6059171
5;6059171;14;16;18;26;22;2;15;24;21;12;13;3;20;8;5;6;4;23;1;10;19;9;7;25;17;11
14;16;18;26;22;2;15;24;21;12;13;17;20;8;5;6;4;23;1;10;19;9;7;25;3;11;5;6064998
5;6064998;14;16;18;26;22;2;15;24;21;12;13;17;20;8;5;6;4;23;1;10;19;9;7;25;3;11
14;16;18;26;22;3;15;24;21;12;13;17;20;8;5;6;4;23;1;10;19;9;7;25;2;11;5;6067207
5;6067207;14;16;18;26;22;3;15;24;21;12;13;17;20;8;5;6;4;23;1;10;19;9;7;25;2;11
14;16;18;26;22;3;21;24;15;12;13;17;20;8;5;6;4;23;1;10;19;9;7;25;2;11;5;6066304
5;6066304;14;16;18;26;22;3;21;24;15;12;13;17;20;8;5;6;4;23;1;10;19;9;7;25;2;11
14;16;18;26;22;3;21;4;15;12;13;17;20;8;5;6;24;23;1;10;19;9;7;25;2;11;5;6069866
5;6069866;14;16;18;26;22;3;21;4;15;12;13;17;20;8;5;6;24;23;1;10;19;9;7;25;2;11
14;9;18;26;22;3;21;4;15;12;13;17;20;8;5;6;24;23;1;10;19;16;7;25;2;11;5;6035793
5;6035793;14;9;18;26;22;3;21;4;15;12;13;17;20;8;5;6;24;23;1;10;19;16;7;25;2;11
14;9;18;26;22;3;21;4;15;12;5;17;20;8;13;6;24;23;1;10;19;16;7;25;2;11;5;5901830
6;5901830;14;9;18;26;22;3;21;4;15;12;5;17;20;8;13;6;24;23;1;10;19;16;7;25;2;11
14;9;18;26;22;3;21;15;4;12;5;17;20;8;13;6;24;23;1;10;19;16;7;25;2;11;6;5913690
6;5913690;14;9;18;26;22;3;21;15;4;12;5;17;20;8;13;6;24;23;1;10;19;16;7;25;2;11
14;9;18;20;22;3;21;15;4;12;5;17;26;8;13;6;24;23;1;10;19;16;7;25;2;11;6;5967124
6;5967124;14;9;18;20;22;3;21;15;4;12;5;17;26;8;13;6;24;23;1;10;19;16;7;25;2;11
14;9;18;20;17;3;21;15;4;12;5;22;26;8;13;6;24;23;1;10;19;16;7;25;2;11;6;5966415
6;5966415;14;9;18;20;17;3;21;15;4;12;5;22;26;8;13;6;24;23;1;10;19;16;7;25;2;11
14;3;18;20;17;9;21;15;4;12;5;22;26;8;13;6;24;23;1;10;19;16;7;25;2;11;6;5865902
6;5865902;14;3;18;20;17;9;21;15;4;12;5;22;26;8;13;6;24;23;1;10;19;16;7;25;2;11
14;3;18;4;17;9;21;15;20;12;5;22;26;8;13;6;24;23;1;10;19;16;7;25;2;11;6;5846399
6;5846399;14;3;18;4;17;9;21;15;20;12;5;22;26;8;13;6;24;23;1;10;19;16;7;25;2;11
14;3;18;4;17;9;21;15;20;10;5;22;26;8;13;6;24;23;1;12;19;16;7;25;2;11;6;5850794
6;5850794;14;3;18;4;17;9;21;15;20;10;5;22;26;8;13;6;24;23;1;12;19;16;7;25;2;11
14;3;18;4;17;9;21;15;20;24;5;22;26;8;13;6;10;23;1;12;19;16;7;25;2;11;6;5850551
6;5850551;14;3;18;4;17;9;21;15;20;24;5;22;26;8;13;6;10;23;1;12;19;16;7;25;2;11
14;3;5;4;17;9;21;15;20;24;18;22;26;8;13;6;10;23;1;12;19;16;7;25;2;11;6;5886211
6;5886211;14;3;5;4;17;9;21;15;20;24;18;22;26;8;13;6;10;23;1;12;19;16;7;25;2;11
14;3;5;4;17;9;23;15;20;24;18;22;26;8;13;6;10;21;1;12;19;16;7;25;2;11;6;5858587
6;5858587;14;3;5;4;17;9;23;15;20;24;18;22;26;8;13;6;10;21;1;12;19;16;7;25;2;11
14;6;5;4;17;9;23;15;20;24;18;22;26;8;13;3;10;21;1;12;19;16;7;25;2;11;6;5852385
6;5852385;14;6;5;4;17;9;23;15;20;24;18;22;26;8;13;3;10;21;1;12;19;16;7;25;2;11
14;6;5;4;17;24;23;15;20;9;18;22;26;8;13;3;10;21;1;12;19;16;7;25;2;11;6;5838265
6;5838265;14;6;5;4;17;24;23;15;20;9;18;22;26;8;13;3;10;21;1;12;19;16;7;25;2;11
14;6;5;4;17;24;23;15;20;9;18;22;26;8;13;3;10;16;1;12;19;21;7;25;2;11;6;5912111
6;5912111;14;6;5;4;17;24;23;15;20;9;18;22;26;8;13;3;10;16;1;12;19;21;7;25;2;11
14;6;5;4;20;24;23;15;17;9;18;22;26;8;13;3;10;16;1;12;19;21;7;25;2;11;6;5981683
6;5981683;14;6;5;4;20;24;23;15;17;9;18;22;26;8;13;3;10;16;1;12;19;21;7;25;2;11
20;6;5;4;14;24;23;15;17;9;18;22;26;8;13;3;10;16;1;12;19;21;7;25;2;11;6;6004304
6;6004304;20;6;5;4;14;24;23;15;17;9;18;22;26;8;13;3;10;16;1;12;19;21;7;25;2;11
20;6;5;4;14;24;23;15;17;9;18;22;26;8;13;3;10;16;1;12;25;21;7;19;2;11;6;6007907
6;6007907;20;6;5;4;14;24;23;15;17;9;18;22;26;8;13;3;10;16;1;12;25;21;7;19;2;11
20;6;5;4;14;12;23;15;17;9;18;22;26;8;13;3;10;16;1;24;25;21;7;19;2;11;6;5979627
6;5979627;20;6;5;4;14;12;23;15;17;9;18;22;26;8;13;3;10;16;1;24;25;21;7;19;2;11
20;6;5;4;14;12;23;15;17;9;18;22;26;8;24;3;10;16;1;13;25;21;7;19;2;11;6;5988741
6;5988741;20;6;5;4;14;12;23;15;17;9;18;22;26;8;24;3;10;16;1;13;25;21;7;19;2;11
20;6;5;4;14;10;23;15;17;9;18;22;26;8;24;3;12;16;1;13;25;21;7;19;2;11;6;5963670
6;5963670;20;6;5;4;14;10;23;15;17;9;18;22;26;8;24;3;12;16;1;13;25;21;7;19;2;11
