"X1";"X6478096";"X15";"X13";"X19";"X14";"X9";"X6";"X21";"X25";"X2";"X11";"X26";"X16";"X4";"X24";"X12";"X22";"X17";"X23";"X3";"X7";"X1.1";"X20";"X8";"X5";"X10";"X18"
2;6026793;5;13;2;14;11;6;19;15;24;25;4;18;21;9;26;12;3;7;10;16;1;23;22;20;8;17
5;13;2;14;11;6;19;15;24;25;4;18;21;9;26;23;3;7;10;16;1;12;22;20;8;17;2;6077459
2;6077459;5;13;2;14;11;6;19;15;24;25;4;18;21;9;26;23;3;7;10;16;1;12;22;20;8;17
5;13;2;14;11;6;16;15;24;25;4;18;21;9;26;23;3;7;10;19;1;12;22;20;8;17;2;6210400
2;6210400;5;13;2;14;11;6;16;15;24;25;4;18;21;9;26;23;3;7;10;19;1;12;22;20;8;17
5;13;16;14;11;6;2;15;24;25;4;18;21;9;26;23;3;7;10;19;1;12;22;20;8;17;2;6180426
2;6180426;5;13;16;14;11;6;2;15;24;25;4;18;21;9;26;23;3;7;10;19;1;12;22;20;8;17
5;13;16;14;11;6;2;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;22;20;8;17;2;6272023
2;6272023;5;13;16;14;11;6;2;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;22;20;8;17
5;13;16;14;11;6;2;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;20;22;17;2;6285205
2;6285205;5;13;16;14;11;6;2;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;20;22;17
5;13;16;14;11;6;2;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;22;20;17;2;6113041
2;6113041;5;13;16;14;11;6;2;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;22;20;17
5;13;2;14;11;6;16;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;22;20;17;2;6133836
2;6133836;5;13;2;14;11;6;16;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;22;20;17
5;13;14;2;11;6;16;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;22;20;17;2;6121559
2;6121559;5;13;14;2;11;6;16;15;24;25;4;12;21;9;26;23;3;7;10;19;1;18;8;22;20;17
5;13;14;2;11;6;16;15;24;25;12;4;21;9;26;23;3;7;10;19;1;18;8;22;20;17;2;6123156
2;6123156;5;13;14;2;11;6;16;15;24;25;12;4;21;9;26;23;3;7;10;19;1;18;8;22;20;17
5;13;14;2;11;6;16;15;24;25;12;3;21;9;26;23;4;7;10;19;1;18;8;22;20;17;2;6143134
2;6143134;5;13;14;2;11;6;16;15;24;25;12;3;21;9;26;23;4;7;10;19;1;18;8;22;20;17
5;13;14;2;11;6;16;15;24;25;12;3;21;9;10;23;4;7;26;19;1;18;8;22;20;17;2;6137288
3;6137288;5;13;14;2;11;6;16;15;24;25;12;3;21;9;10;23;4;7;26;19;1;18;8;22;20;17
5;13;14;2;11;6;16;15;9;25;12;3;21;24;10;23;4;7;26;19;1;18;8;22;20;17;3;6097523
3;6097523;5;13;14;2;11;6;16;15;9;25;12;3;21;24;10;23;4;7;26;19;1;18;8;22;20;17
5;13;14;2;11;26;16;15;9;25;12;3;21;24;10;23;4;7;6;19;1;18;8;22;20;17;3;6103261
3;6103261;5;13;14;2;11;26;16;15;9;25;12;3;21;24;10;23;4;7;6;19;1;18;8;22;20;17
5;13;14;1;11;26;16;15;9;25;12;3;21;24;10;23;4;7;6;19;2;18;8;22;20;17;3;6088011
3;6088011;5;13;14;1;11;26;16;15;9;25;12;3;21;24;10;23;4;7;6;19;2;18;8;22;20;17
10;13;14;1;11;26;16;15;9;25;12;3;21;24;5;23;4;7;6;19;2;18;8;22;20;17;3;6041872
3;6041872;10;13;14;1;11;26;16;15;9;25;12;3;21;24;5;23;4;7;6;19;2;18;8;22;20;17
10;13;14;1;11;26;16;15;9;25;12;3;21;24;5;23;4;7;22;19;2;18;8;6;20;17;3;6068950
3;6068950;10;13;14;1;11;26;16;15;9;25;12;3;21;24;5;23;4;7;22;19;2;18;8;6;20;17
16;13;14;1;11;26;10;15;9;25;12;3;21;24;5;23;4;7;22;19;2;18;8;6;20;17;3;6086888
3;6086888;16;13;14;1;11;26;10;15;9;25;12;3;21;24;5;23;4;7;22;19;2;18;8;6;20;17
16;13;23;1;11;26;10;15;9;25;12;3;21;24;5;14;4;7;22;19;2;18;8;6;20;17;3;6024582
3;6024582;16;13;23;1;11;26;10;15;9;25;12;3;21;24;5;14;4;7;22;19;2;18;8;6;20;17
16;13;23;1;11;26;10;15;9;25;12;3;21;24;5;22;4;7;14;19;2;18;8;6;20;17;3;6009139
3;6009139;16;13;23;1;11;26;10;15;9;25;12;3;21;24;5;22;4;7;14;19;2;18;8;6;20;17
16;13;23;1;11;26;10;15;9;25;12;3;21;24;17;22;4;7;14;19;2;18;8;6;20;5;3;6020906
3;6020906;16;13;23;1;11;26;10;15;9;25;12;3;21;24;17;22;4;7;14;19;2;18;8;6;20;5
16;13;23;1;11;26;10;15;22;25;12;3;21;24;17;9;4;7;14;19;2;18;8;6;20;5;3;5982041
3;5982041;16;13;23;1;11;26;10;15;22;25;12;3;21;24;17;9;4;7;14;19;2;18;8;6;20;5
11;13;23;1;16;26;10;15;22;25;12;3;21;24;17;9;4;7;14;19;2;18;8;6;20;5;3;5979377
3;5979377;11;13;23;1;16;26;10;15;22;25;12;3;21;24;17;9;4;7;14;19;2;18;8;6;20;5
11;13;23;1;16;26;10;15;22;25;12;3;21;24;8;9;4;7;14;19;2;18;17;6;20;5;3;5940090
3;5940090;11;13;23;1;16;26;10;15;22;25;12;3;21;24;8;9;4;7;14;19;2;18;17;6;20;5
11;16;23;1;13;26;10;15;22;25;12;3;21;24;8;9;4;7;14;19;2;18;17;6;20;5;3;5938898
3;5938898;11;16;23;1;13;26;10;15;22;25;12;3;21;24;8;9;4;7;14;19;2;18;17;6;20;5
14;16;23;1;13;26;10;15;22;25;12;3;21;24;8;9;4;7;11;19;2;18;17;6;20;5;3;5954972
3;5954972;14;16;23;1;13;26;10;15;22;25;12;3;21;24;8;9;4;7;11;19;2;18;17;6;20;5
14;16;23;1;13;26;10;15;22;25;12;3;21;24;8;9;4;7;11;19;18;2;17;6;20;5;3;5958056
3;5958056;14;16;23;1;13;26;10;15;22;25;12;3;21;24;8;9;4;7;11;19;18;2;17;6;20;5
14;16;23;1;13;26;10;15;22;25;12;3;21;24;7;9;4;8;11;19;18;2;17;6;20;5;3;5916861
3;5916861;14;16;23;1;13;26;10;15;22;25;12;3;21;24;7;9;4;8;11;19;18;2;17;6;20;5
14;16;23;1;13;26;10;15;22;25;12;24;21;3;7;9;4;8;11;19;18;2;17;6;20;5;3;5922072
3;5922072;14;16;23;1;13;26;10;15;22;25;12;24;21;3;7;9;4;8;11;19;18;2;17;6;20;5
14;16;23;1;19;26;10;15;22;25;12;24;21;3;7;9;4;8;11;13;18;2;17;6;20;5;3;5907104
3;5907104;14;16;23;1;19;26;10;15;22;25;12;24;21;3;7;9;4;8;11;13;18;2;17;6;20;5
17;16;23;1;19;26;10;15;22;25;12;24;21;3;7;9;4;8;11;13;18;2;14;6;20;5;3;5957748
3;5957748;17;16;23;1;19;26;10;15;22;25;12;24;21;3;7;9;4;8;11;13;18;2;14;6;20;5
17;16;23;24;19;26;10;15;22;25;12;1;21;3;7;9;4;8;11;13;18;2;14;6;20;5;3;5891528
4;5891528;17;16;23;24;19;26;10;15;22;25;12;1;21;3;7;9;4;8;11;13;18;2;14;6;20;5
17;16;23;24;19;26;8;15;22;25;12;1;21;3;7;9;4;10;11;13;18;2;14;6;20;5;4;5930133
4;5930133;17;16;23;24;19;26;8;15;22;25;12;1;21;3;7;9;4;10;11;13;18;2;14;6;20;5
17;16;23;24;19;26;25;15;22;8;12;1;21;3;7;9;4;10;11;13;18;2;14;6;20;5;4;5897916
4;5897916;17;16;23;24;19;26;25;15;22;8;12;1;21;3;7;9;4;10;11;13;18;2;14;6;20;5
17;16;3;24;19;26;25;15;22;8;12;1;21;23;7;9;4;10;11;13;18;2;14;6;20;5;4;5917156
4;5917156;17;16;3;24;19;26;25;15;22;8;12;1;21;23;7;9;4;10;11;13;18;2;14;6;20;5
3;16;17;24;19;26;25;15;22;8;12;1;21;23;7;9;4;10;11;13;18;2;14;6;20;5;4;5917729
4;5917729;3;16;17;24;19;26;25;15;22;8;12;1;21;23;7;9;4;10;11;13;18;2;14;6;20;5
3;16;17;24;19;26;25;15;22;8;12;6;21;23;7;9;4;10;11;13;18;2;14;1;20;5;4;5953972
4;5953972;3;16;17;24;19;26;25;15;22;8;12;6;21;23;7;9;4;10;11;13;18;2;14;1;20;5
3;16;17;24;19;26;25;15;22;8;12;6;21;23;7;9;4;13;11;10;18;2;14;1;20;5;4;5952931
4;5952931;3;16;17;24;19;26;25;15;22;8;12;6;21;23;7;9;4;13;11;10;18;2;14;1;20;5
3;16;17;24;19;26;25;15;22;8;12;6;21;18;7;9;4;13;11;10;23;2;14;1;20;5;4;5918732
4;5918732;3;16;17;24;19;26;25;15;22;8;12;6;21;18;7;9;4;13;11;10;23;2;14;1;20;5
3;16;17;24;19;26;25;15;22;8;12;6;21;18;9;7;4;13;11;10;23;2;14;1;20;5;4;5918422
4;5918422;3;16;17;24;19;26;25;15;22;8;12;6;21;18;9;7;4;13;11;10;23;2;14;1;20;5
3;16;17;24;19;7;25;15;22;8;12;6;21;18;9;26;4;13;11;10;23;2;14;1;20;5;4;5939296
4;5939296;3;16;17;24;19;7;25;15;22;8;12;6;21;18;9;26;4;13;11;10;23;2;14;1;20;5
13;16;17;24;19;7;25;15;22;8;12;6;21;18;9;26;4;3;11;10;23;2;14;1;20;5;4;5962091
4;5962091;13;16;17;24;19;7;25;15;22;8;12;6;21;18;9;26;4;3;11;10;23;2;14;1;20;5
13;16;17;20;19;7;25;15;22;8;12;6;21;18;9;26;4;3;11;10;23;2;14;1;24;5;4;6024986
4;6024986;13;16;17;20;19;7;25;15;22;8;12;6;21;18;9;26;4;3;11;10;23;2;14;1;24;5
13;16;17;20;19;7;25;15;22;8;12;6;11;18;9;26;4;3;21;10;23;2;14;1;24;5;4;5979548
4;5979548;13;16;17;20;19;7;25;15;22;8;12;6;11;18;9;26;4;3;21;10;23;2;14;1;24;5
13;16;17;20;19;7;25;15;22;8;12;6;2;18;9;26;4;3;21;10;23;11;14;1;24;5;4;5977021
4;5977021;13;16;17;20;19;7;25;15;22;8;12;6;2;18;9;26;4;3;21;10;23;11;14;1;24;5
13;16;17;20;19;7;25;15;22;8;12;6;2;18;9;5;4;3;21;10;23;11;14;1;24;26;4;5913503
4;5913503;13;16;17;20;19;7;25;15;22;8;12;6;2;18;9;5;4;3;21;10;23;11;14;1;24;26
13;16;17;20;19;7;25;15;22;8;12;6;2;18;9;5;4;3;21;10;23;26;14;1;24;11;4;5914428
4;5914428;13;16;17;20;19;7;25;15;22;8;12;6;2;18;9;5;4;3;21;10;23;26;14;1;24;11
13;16;17;20;19;7;25;15;22;8;12;6;2;18;5;9;4;3;21;10;23;26;14;1;24;11;4;6021947
4;6021947;13;16;17;20;19;7;25;15;22;8;12;6;2;18;5;9;4;3;21;10;23;26;14;1;24;11
13;8;17;20;19;7;25;15;22;16;12;6;2;18;5;9;4;3;21;10;23;26;14;1;24;11;4;6024224
4;6024224;13;8;17;20;19;7;25;15;22;16;12;6;2;18;5;9;4;3;21;10;23;26;14;1;24;11
13;8;17;22;19;7;25;15;20;16;12;6;2;18;5;9;4;3;21;10;23;26;14;1;24;11;4;5902276
4;5902276;13;8;17;22;19;7;25;15;20;16;12;6;2;18;5;9;4;3;21;10;23;26;14;1;24;11
13;8;17;22;18;7;25;15;20;16;12;6;2;19;5;9;4;3;21;10;23;26;14;1;24;11;4;5906350
4;5906350;13;8;17;22;18;7;25;15;20;16;12;6;2;19;5;9;4;3;21;10;23;26;14;1;24;11
13;8;17;22;18;7;25;15;20;16;12;6;2;19;5;9;4;3;21;24;23;26;14;1;10;11;4;5901017
5;5901017;13;8;17;22;18;7;25;15;20;16;12;6;2;19;5;9;4;3;21;24;23;26;14;1;10;11
13;8;17;22;24;7;25;15;20;16;12;6;2;19;5;9;4;3;21;18;23;26;14;1;10;11;5;5917638
5;5917638;13;8;17;22;24;7;25;15;20;16;12;6;2;19;5;9;4;3;21;18;23;26;14;1;10;11
13;8;17;22;24;7;25;15;23;16;12;6;2;19;5;9;4;3;21;18;20;26;14;1;10;11;5;6026909
5;6026909;13;8;17;22;24;7;25;15;23;16;12;6;2;19;5;9;4;3;21;18;20;26;14;1;10;11
2;8;17;22;24;7;25;15;23;16;12;6;13;19;5;9;4;3;21;18;20;26;14;1;10;11;5;6029481
5;6029481;2;8;17;22;24;7;25;15;23;16;12;6;13;19;5;9;4;3;21;18;20;26;14;1;10;11
2;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;3;21;18;20;26;23;1;10;11;5;5963096
5;5963096;2;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;3;21;18;20;26;23;1;10;11
23;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;3;21;18;20;26;2;1;10;11;5;5960452
5;5960452;23;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;3;21;18;20;26;2;1;10;11
3;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;20;26;2;1;10;11;5;6007566
5;6007566;3;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;20;26;2;1;10;11
3;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;20;26;11;1;10;2;5;5990906
5;5990906;3;8;17;22;24;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;20;26;11;1;10;2
3;8;20;22;24;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;17;26;11;1;10;2;5;5954258
5;5954258;3;8;20;22;24;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;17;26;11;1;10;2
3;8;20;22;10;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;17;26;11;1;24;2;5;5961247
5;5961247;3;8;20;22;10;7;25;15;14;16;12;6;13;19;5;9;4;23;21;18;17;26;11;1;24;2
3;8;20;22;10;7;23;15;14;16;12;6;13;19;5;9;4;25;21;18;17;26;11;1;24;2;5;5965283
5;5965283;3;8;20;22;10;7;23;15;14;16;12;6;13;19;5;9;4;25;21;18;17;26;11;1;24;2
3;8;20;22;4;7;23;15;14;16;12;6;13;19;5;9;10;25;21;18;17;26;11;1;24;2;5;6026341
5;6026341;3;8;20;22;4;7;23;15;14;16;12;6;13;19;5;9;10;25;21;18;17;26;11;1;24;2
3;8;20;22;4;7;23;15;14;16;13;6;12;19;5;9;10;25;21;18;17;26;11;1;24;2;5;6028273
5;6028273;3;8;20;22;4;7;23;15;14;16;13;6;12;19;5;9;10;25;21;18;17;26;11;1;24;2
3;17;20;22;4;7;23;15;14;16;13;6;12;19;5;9;10;25;21;18;8;26;11;1;24;2;5;6053817
5;6053817;3;17;20;22;4;7;23;15;14;16;13;6;12;19;5;9;10;25;21;18;8;26;11;1;24;2
3;17;20;22;4;6;23;15;14;16;13;7;12;19;5;9;10;25;21;18;8;26;11;1;24;2;5;6059231
5;6059231;3;17;20;22;4;6;23;15;14;16;13;7;12;19;5;9;10;25;21;18;8;26;11;1;24;2
3;17;20;22;4;6;23;15;14;16;13;26;12;19;5;9;10;25;21;18;8;7;11;1;24;2;5;6073054
5;6073054;3;17;20;22;4;6;23;15;14;16;13;26;12;19;5;9;10;25;21;18;8;7;11;1;24;2
19;17;20;22;4;6;23;15;14;16;13;26;12;3;5;9;10;25;21;18;8;7;11;1;24;2;5;6084997
5;6084997;19;17;20;22;4;6;23;15;14;16;13;26;12;3;5;9;10;25;21;18;8;7;11;1;24;2
19;17;20;22;18;6;23;15;14;16;13;26;12;3;5;9;10;25;21;4;8;7;11;1;24;2;5;6041479
5;6041479;19;17;20;22;18;6;23;15;14;16;13;26;12;3;5;9;10;25;21;4;8;7;11;1;24;2
8;17;20;22;18;6;23;15;14;16;13;26;12;3;5;9;10;25;21;4;19;7;11;1;24;2;5;6036521
5;6036521;8;17;20;22;18;6;23;15;14;16;13;26;12;3;5;9;10;25;21;4;19;7;11;1;24;2
8;17;20;22;18;6;19;15;14;16;13;26;12;3;5;9;10;25;21;4;23;7;11;1;24;2;5;5995772
5;5995772;8;17;20;22;18;6;19;15;14;16;13;26;12;3;5;9;10;25;21;4;23;7;11;1;24;2
8;17;9;22;18;6;19;15;14;16;13;26;12;3;5;20;10;25;21;4;23;7;11;1;24;2;5;6043357
6;6043357;8;17;9;22;18;6;19;15;14;16;13;26;12;3;5;20;10;25;21;4;23;7;11;1;24;2
8;17;9;22;18;6;19;15;14;16;13;26;12;3;11;20;10;25;21;4;23;7;5;1;24;2;6;6217481
6;6217481;8;17;9;22;18;6;19;15;14;16;13;26;12;3;11;20;10;25;21;4;23;7;5;1;24;2
8;11;9;22;18;6;19;15;14;16;13;26;12;3;17;20;10;25;21;4;23;7;5;1;24;2;6;6216086
6;6216086;8;11;9;22;18;6;19;15;14;16;13;26;12;3;17;20;10;25;21;4;23;7;5;1;24;2
8;11;4;22;18;6;19;15;14;16;13;26;12;3;17;20;10;25;21;9;23;7;5;1;24;2;6;6249259
6;6249259;8;11;4;22;18;6;19;15;14;16;13;26;12;3;17;20;10;25;21;9;23;7;5;1;24;2
8;11;4;22;18;25;19;15;14;16;13;26;12;3;17;20;10;6;21;9;23;7;5;1;24;2;6;6239887
6;6239887;8;11;4;22;18;25;19;15;14;16;13;26;12;3;17;20;10;6;21;9;23;7;5;1;24;2
8;11;4;22;18;25;13;15;14;16;19;26;12;3;17;20;10;6;21;9;23;7;5;1;24;2;6;6210884
6;6210884;8;11;4;22;18;25;13;15;14;16;19;26;12;3;17;20;10;6;21;9;23;7;5;1;24;2
8;11;4;22;18;25;12;15;14;16;19;26;13;3;17;20;10;6;21;9;23;7;5;1;24;2;6;6207828
6;6207828;8;11;4;22;18;25;12;15;14;16;19;26;13;3;17;20;10;6;21;9;23;7;5;1;24;2
8;11;4;22;18;25;12;19;14;16;15;26;13;3;17;20;10;6;21;9;23;7;5;1;24;2;6;6187007
6;6187007;8;11;4;22;18;25;12;19;14;16;15;26;13;3;17;20;10;6;21;9;23;7;5;1;24;2
8;11;4;22;18;25;9;19;14;16;15;26;13;3;17;20;10;6;21;12;23;7;5;1;24;2;6;6156162
6;6156162;8;11;4;22;18;25;9;19;14;16;15;26;13;3;17;20;10;6;21;12;23;7;5;1;24;2
13;11;4;22;18;25;9;19;14;16;15;26;8;3;17;20;10;6;21;12;23;7;5;1;24;2;6;6117104
6;6117104;13;11;4;22;18;25;9;19;14;16;15;26;8;3;17;20;10;6;21;12;23;7;5;1;24;2
18;11;4;22;13;25;9;19;14;16;15;26;8;3;17;20;10;6;21;12;23;7;5;1;24;2;6;6031655
6;6031655;18;11;4;22;13;25;9;19;14;16;15;26;8;3;17;20;10;6;21;12;23;7;5;1;24;2
18;11;4;22;13;25;9;19;14;16;15;26;8;3;24;20;10;6;21;12;23;7;5;1;17;2;6;6031635
6;6031635;18;11;4;22;13;25;9;19;14;16;15;26;8;3;24;20;10;6;21;12;23;7;5;1;17;2
18;13;4;22;11;25;9;19;14;16;15;26;8;3;24;20;10;6;21;12;23;7;5;1;17;2;6;6015214
6;6015214;18;13;4;22;11;25;9;19;14;16;15;26;8;3;24;20;10;6;21;12;23;7;5;1;17;2
18;13;4;22;11;25;9;19;14;16;15;7;8;3;24;20;10;6;21;12;23;26;5;1;17;2;6;6000028
6;6000028;18;13;4;22;11;25;9;19;14;16;15;7;8;3;24;20;10;6;21;12;23;26;5;1;17;2
18;13;4;22;11;25;9;2;14;16;15;7;8;3;24;20;10;6;21;12;23;26;5;1;17;19;6;6036715
6;6036715;18;13;4;22;11;25;9;2;14;16;15;7;8;3;24;20;10;6;21;12;23;26;5;1;17;19
18;13;4;22;11;25;9;2;14;16;15;7;8;3;24;20;10;6;21;12;23;26;5;19;17;1;6;5956506
6;5956506;18;13;4;22;11;25;9;2;14;16;15;7;8;3;24;20;10;6;21;12;23;26;5;19;17;1
18;13;4;22;11;26;9;2;14;16;15;7;8;3;24;20;10;6;21;12;23;25;5;19;17;1;6;5952800
6;5952800;18;13;4;22;11;26;9;2;14;16;15;7;8;3;24;20;10;6;21;12;23;25;5;19;17;1
18;13;4;22;11;7;9;2;14;16;15;26;8;3;24;20;10;6;21;12;23;25;5;19;17;1;6;5948324
6;5948324;18;13;4;22;11;7;9;2;14;16;15;26;8;3;24;20;10;6;21;12;23;25;5;19;17;1
15;13;4;22;11;7;9;2;14;16;18;26;8;3;24;20;10;6;21;12;23;25;5;19;17;1;6;5906278
6;5906278;15;13;4;22;11;7;9;2;14;16;18;26;8;3;24;20;10;6;21;12;23;25;5;19;17;1
