"X1";"X48286";"X10";"X2";"X11";"X5";"X12";"X4";"X7";"X9";"X8";"X3";"X6";"X1.1"
2;43608;8;2;4;12;11;1;3;5;7;10;6;9
8;12;4;2;11;1;3;5;7;10;6;9;2;54260
2;54260;8;12;4;2;11;1;3;5;7;10;6;9
8;11;4;2;12;1;3;5;7;10;6;9;2;39526
2;39526;8;11;4;2;12;1;3;5;7;10;6;9
8;11;4;2;12;3;1;5;7;10;6;9;2;41292
2;39526;8;11;4;2;12;1;3;5;7;10;6;9
8;11;4;2;7;1;3;5;12;10;6;9;2;36360
2;36360;8;11;4;2;7;1;3;5;12;10;6;9
8;11;4;2;7;1;3;5;12;6;10;9;2;46668
2;46668;8;11;4;2;7;1;3;5;12;6;10;9
8;3;4;2;7;1;11;5;12;6;10;9;2;59700
3;46668;8;11;4;2;7;1;3;5;12;6;10;9
12;11;4;2;7;1;3;5;8;6;10;9;3;37806
3;37806;12;11;4;2;7;1;3;5;8;6;10;9
12;11;4;7;2;1;3;5;8;6;10;9;3;37766
3;37766;12;11;4;7;2;1;3;5;8;6;10;9
12;11;4;7;3;1;2;5;8;6;10;9;3;40816
3;40816;12;11;4;7;3;1;2;5;8;6;10;9
8;11;4;7;3;1;2;5;12;6;10;9;3;46164
3;46164;8;11;4;7;3;1;2;5;12;6;10;9
8;1;4;7;3;11;2;5;12;6;10;9;3;49430
3;49430;8;1;4;7;3;11;2;5;12;6;10;9
8;11;4;7;3;1;2;5;12;6;10;9;3;46164
3;46164;8;11;4;7;3;1;2;5;12;6;10;9
8;11;4;7;3;1;2;5;10;6;12;9;3;46008
3;46008;8;11;4;7;3;1;2;5;10;6;12;9
12;11;4;7;3;1;2;5;10;6;8;9;3;40782
3;40782;12;11;4;7;3;1;2;5;10;6;8;9
12;11;4;2;3;1;7;5;10;6;8;9;3;41308
3;41308;12;11;4;2;3;1;7;5;10;6;8;9
12;11;4;2;3;5;7;1;10;6;8;9;3;33482
3;33482;12;11;4;2;3;5;7;1;10;6;8;9
12;11;4;5;3;2;7;1;10;6;8;9;3;48402
3;48402;12;11;4;5;3;2;7;1;10;6;8;9
12;11;4;5;7;2;3;1;10;6;8;9;3;44866
3;44866;12;11;4;5;7;2;3;1;10;6;8;9
12;11;4;5;7;2;3;1;8;6;10;9;3;44934
3;44934;12;11;4;5;7;2;3;1;8;6;10;9
7;11;4;5;12;2;3;1;8;6;10;9;3;47728
3;47728;7;11;4;5;12;2;3;1;8;6;10;9
7;11;4;5;12;1;3;2;8;6;10;9;3;39432
3;39432;7;11;4;5;12;1;3;2;8;6;10;9
7;11;6;5;12;1;3;2;8;4;10;9;3;40630
3;40630;7;11;6;5;12;1;3;2;8;4;10;9
7;11;6;10;12;1;3;2;8;4;5;9;3;41892
3;41892;7;11;6;10;12;1;3;2;8;4;5;9
7;11;6;12;10;1;3;2;8;4;5;9;3;40852
3;40852;7;11;6;12;10;1;3;2;8;4;5;9
7;3;6;12;10;1;11;2;8;4;5;9;3;37576
3;37576;7;3;6;12;10;1;11;2;8;4;5;9
7;5;6;12;10;1;11;2;8;4;3;9;3;31062
4;31062;7;5;6;12;10;1;11;2;8;4;3;9
7;5;9;12;10;1;11;2;8;4;3;6;4;29284
4;29284;7;5;9;12;10;1;11;2;8;4;3;6
9;5;7;12;10;1;11;2;8;4;3;6;4;47162
4;47162;9;5;7;12;10;1;11;2;8;4;3;6
9;5;7;12;10;1;8;2;11;4;3;6;4;47894
4;47894;9;5;7;12;10;1;8;2;11;4;3;6
9;5;7;3;10;1;8;2;11;4;12;6;4;47462
4;47462;9;5;7;3;10;1;8;2;11;4;12;6
9;5;7;3;10;1;8;11;2;4;12;6;4;55654
4;55654;9;5;7;3;10;1;8;11;2;4;12;6
12;5;7;3;10;1;8;11;2;4;9;6;4;57252
4;57252;12;5;7;3;10;1;8;11;2;4;9;6
12;5;11;3;10;1;8;7;2;4;9;6;4;49112
4;49112;12;5;11;3;10;1;8;7;2;4;9;6
1;5;11;3;10;12;8;7;2;4;9;6;4;43256
4;43256;1;5;11;3;10;12;8;7;2;4;9;6
1;5;11;4;10;12;8;7;2;3;9;6;4;50562
4;50562;1;5;11;4;10;12;8;7;2;3;9;6
1;5;11;4;10;12;8;6;2;3;9;7;4;53372
4;53372;1;5;11;4;10;12;8;6;2;3;9;7
1;5;11;4;10;12;8;9;2;3;6;7;4;50578
4;50578;1;5;11;4;10;12;8;9;2;3;6;7
1;5;6;4;10;12;8;9;2;3;11;7;4;54364
4;54364;1;5;6;4;10;12;8;9;2;3;11;7
1;5;4;6;10;12;8;9;2;3;11;7;4;54748
4;54748;1;5;4;6;10;12;8;9;2;3;11;7
1;3;4;6;10;12;8;9;2;5;11;7;4;48982
4;48982;1;3;4;6;10;12;8;9;2;5;11;7
1;3;2;6;10;12;8;9;4;5;11;7;4;50554
4;50554;1;3;2;6;10;12;8;9;4;5;11;7
1;3;2;6;7;12;8;9;4;5;11;10;4;50680
4;50680;1;3;2;6;7;12;8;9;4;5;11;10
1;3;2;6;7;5;8;9;4;12;11;10;4;38292
4;38292;1;3;2;6;7;5;8;9;4;12;11;10
1;3;2;5;7;6;8;9;4;12;11;10;4;52844
4;52844;1;3;2;5;7;6;8;9;4;12;11;10
1;3;2;5;7;6;8;4;9;12;11;10;4;61198
4;61198;1;3;2;5;7;6;8;4;9;12;11;10
1;3;2;5;7;6;9;4;8;12;11;10;4;57604
5;57604;1;3;2;5;7;6;9;4;8;12;11;10
1;3;2;9;7;6;5;4;8;12;11;10;5;61384
5;61384;1;3;2;9;7;6;5;4;8;12;11;10
8;3;2;9;7;6;5;4;1;12;11;10;5;70970
5;70970;8;3;2;9;7;6;5;4;1;12;11;10
8;3;2;9;11;6;5;4;1;12;7;10;5;62976
5;62976;8;3;2;9;11;6;5;4;1;12;7;10
8;3;2;10;11;6;5;4;1;12;7;9;5;57582
5;57582;8;3;2;10;11;6;5;4;1;12;7;9
8;3;2;10;11;9;5;4;1;12;7;6;5;52742
5;52742;8;3;2;10;11;9;5;4;1;12;7;6
5;3;2;10;11;9;8;4;1;12;7;6;5;41602
5;41602;5;3;2;10;11;9;8;4;1;12;7;6
5;3;2;10;11;9;8;4;1;6;7;12;5;27586
5;27586;5;3;2;10;11;9;8;4;1;6;7;12
5;2;3;10;11;9;8;4;1;6;7;12;5;33330
5;33330;5;2;3;10;11;9;8;4;1;6;7;12
5;2;3;1;11;9;8;4;10;6;7;12;5;35394
5;35394;5;2;3;1;11;9;8;4;10;6;7;12
5;2;3;9;11;1;8;4;10;6;7;12;5;36258
5;36258;5;2;3;9;11;1;8;4;10;6;7;12
5;2;3;9;11;1;8;4;10;6;12;7;5;45196
5;45196;5;2;3;9;11;1;8;4;10;6;12;7
5;2;3;9;12;1;8;4;10;6;11;7;5;50374
5;50374;5;2;3;9;12;1;8;4;10;6;11;7
5;2;3;9;12;1;8;4;6;10;11;7;5;47046
5;47046;5;2;3;9;12;1;8;4;6;10;11;7
5;2;3;9;12;11;8;4;6;10;1;7;5;58646
5;58646;5;2;3;9;12;11;8;4;6;10;1;7
3;2;5;9;12;11;8;4;6;10;1;7;5;54526
5;54526;3;2;5;9;12;11;8;4;6;10;1;7
3;2;5;9;11;12;8;4;6;10;1;7;5;46252
5;46252;3;2;5;9;11;12;8;4;6;10;1;7
2;3;5;9;11;12;8;4;6;10;1;7;5;53190
5;46252;3;2;5;9;11;12;8;4;6;10;1;7
3;2;5;9;11;12;8;4;7;10;1;6;5;45786
5;45786;3;2;5;9;11;12;8;4;7;10;1;6
3;9;5;2;11;12;8;4;7;10;1;6;5;44722
5;44722;3;9;5;2;11;12;8;4;7;10;1;6
3;9;5;2;11;7;8;4;12;10;1;6;5;50062
6;44722;3;9;5;2;11;12;8;4;7;10;1;6
3;9;5;2;11;4;8;12;7;10;1;6;6;52196
6;52196;3;9;5;2;11;4;8;12;7;10;1;6
3;9;5;2;11;4;8;12;6;10;1;7;6;52600
6;52600;3;9;5;2;11;4;8;12;6;10;1;7
3;9;5;2;11;4;8;12;6;1;10;7;6;53136
6;53136;3;9;5;2;11;4;8;12;6;1;10;7
3;9;5;2;6;4;8;12;11;1;10;7;6;57874
6;53136;3;9;5;2;11;4;8;12;6;1;10;7
3;9;5;2;11;10;8;12;6;1;4;7;6;55536
6;55536;3;9;5;2;11;10;8;12;6;1;4;7
1;9;5;2;11;10;8;12;6;3;4;7;6;53408
6;53408;1;9;5;2;11;10;8;12;6;3;4;7
1;9;5;4;11;10;8;12;6;3;2;7;6;55616
6;55616;1;9;5;4;11;10;8;12;6;3;2;7
1;9;5;6;11;10;8;12;4;3;2;7;6;56386
6;56386;1;9;5;6;11;10;8;12;4;3;2;7
1;9;5;6;11;10;3;12;4;8;2;7;6;60512
6;56386;1;9;5;6;11;10;8;12;4;3;2;7
1;10;5;6;11;9;8;12;4;3;2;7;6;45204
6;45204;1;10;5;6;11;9;8;12;4;3;2;7
1;10;6;5;11;9;8;12;4;3;2;7;6;44874
6;44874;1;10;6;5;11;9;8;12;4;3;2;7
1;10;6;5;11;3;8;12;4;9;2;7;6;36852
6;36852;1;10;6;5;11;3;8;12;4;9;2;7
1;10;6;5;11;2;8;12;4;9;3;7;6;33076
6;33076;1;10;6;5;11;2;8;12;4;9;3;7
5;10;6;1;11;2;8;12;4;9;3;7;6;29210
6;29210;5;10;6;1;11;2;8;12;4;9;3;7
5;11;6;1;10;2;8;12;4;9;3;7;6;34336
6;29210;5;10;6;1;11;2;8;12;4;9;3;7
5;12;6;1;11;2;8;10;4;9;3;7;6;45194
6;29210;5;10;6;1;11;2;8;12;4;9;3;7
5;10;6;9;11;2;8;12;4;1;3;7;6;39972
6;39972;5;10;6;9;11;2;8;12;4;1;3;7
5;10;6;1;11;2;8;12;4;9;3;7;6;29210
6;29210;5;10;6;1;11;2;8;12;4;9;3;7
5;10;6;1;11;2;8;9;4;12;3;7;6;29486
6;29486;5;10;6;1;11;2;8;9;4;12;3;7
5;10;6;3;11;2;8;9;4;12;1;7;6;27522
7;27522;5;10;6;3;11;2;8;9;4;12;1;7
5;10;3;6;11;2;8;9;4;12;1;7;7;30490
7;30490;5;10;3;6;11;2;8;9;4;12;1;7
5;10;3;6;7;2;8;9;4;12;1;11;7;29084
7;29084;5;10;3;6;7;2;8;9;4;12;1;11
5;10;3;6;7;2;8;12;4;9;1;11;7;30446
7;30446;5;10;3;6;7;2;8;12;4;9;1;11
5;11;3;6;7;2;8;12;4;9;1;10;7;36476
7;36476;5;11;3;6;7;2;8;12;4;9;1;10
5;11;3;6;8;2;7;12;4;9;1;10;7;38124
7;38124;5;11;3;6;8;2;7;12;4;9;1;10
5;11;3;6;12;2;7;8;4;9;1;10;7;44374
7;44374;5;11;3;6;12;2;7;8;4;9;1;10
5;11;3;6;12;2;7;8;4;1;9;10;7;39614
7;39614;5;11;3;6;12;2;7;8;4;1;9;10
5;11;3;12;6;2;7;8;4;1;9;10;7;39134
7;39134;5;11;3;12;6;2;7;8;4;1;9;10
5;2;3;12;6;11;7;8;4;1;9;10;7;54500
7;54500;5;2;3;12;6;11;7;8;4;1;9;10
5;2;3;7;6;11;12;8;4;1;9;10;7;51494
7;51494;5;2;3;7;6;11;12;8;4;1;9;10
5;2;3;7;6;11;12;8;4;10;9;1;7;47270
7;47270;5;2;3;7;6;11;12;8;4;10;9;1
5;2;3;10;6;11;12;8;4;7;9;1;7;60816
7;60816;5;2;3;10;6;11;12;8;4;7;9;1
5;6;3;10;2;11;12;8;4;7;9;1;7;44468
7;44468;5;6;3;10;2;11;12;8;4;7;9;1
1;6;3;10;2;11;12;8;4;7;9;5;7;41894
7;41894;1;6;3;10;2;11;12;8;4;7;9;5
1;6;11;10;2;3;12;8;4;7;9;5;7;54740
7;54740;1;6;11;10;2;3;12;8;4;7;9;5
1;6;3;10;2;11;12;8;4;7;9;5;7;41894
7;41894;1;6;3;10;2;11;12;8;4;7;9;5
1;6;3;10;2;11;12;8;9;7;4;5;7;41836
7;41836;1;6;3;10;2;11;12;8;9;7;4;5
1;6;3;11;2;10;12;8;9;7;4;5;7;52724
7;52724;1;6;3;11;2;10;12;8;9;7;4;5
3;6;1;11;2;10;12;8;9;7;4;5;7;61414
7;61414;3;6;1;11;2;10;12;8;9;7;4;5
3;6;1;11;2;7;12;8;9;10;4;5;7;55930
8;55930;3;6;1;11;2;7;12;8;9;10;4;5
3;10;1;11;2;7;12;8;9;6;4;5;8;46298
8;46298;3;10;1;11;2;7;12;8;9;6;4;5
3;10;1;11;2;7;12;8;9;6;5;4;8;44712
8;44712;3;10;1;11;2;7;12;8;9;6;5;4
4;10;1;11;2;7;12;8;9;6;5;3;8;45478
8;45478;4;10;1;11;2;7;12;8;9;6;5;3
9;10;1;11;2;7;12;8;4;6;5;3;8;49092
8;49092;9;10;1;11;2;7;12;8;4;6;5;3
9;10;1;2;11;7;12;8;4;6;5;3;8;49252
8;49252;9;10;1;2;11;7;12;8;4;6;5;3
9;10;1;2;6;7;12;8;4;11;5;3;8;38304
8;38304;9;10;1;2;6;7;12;8;4;11;5;3
9;12;1;2;6;7;10;8;4;11;5;3;8;33244
8;33244;9;12;1;2;6;7;10;8;4;11;5;3
9;12;1;2;6;7;5;8;4;11;10;3;8;32818
8;32818;9;12;1;2;6;7;5;8;4;11;10;3
10;12;1;2;6;7;5;8;4;11;9;3;8;42270
8;32818;9;12;1;2;6;7;5;8;4;11;10;3
9;12;1;5;6;7;2;8;4;11;10;3;8;33508
8;33508;9;12;1;5;6;7;2;8;4;11;10;3
9;12;1;2;6;7;5;8;4;11;10;3;8;32818
8;32818;9;12;1;2;6;7;5;8;4;11;10;3
9;12;1;2;6;7;5;8;4;3;10;11;8;42610
8;42610;9;12;1;2;6;7;5;8;4;3;10;11
9;12;1;2;6;4;5;8;7;3;10;11;8;48912
8;42610;9;12;1;2;6;7;5;8;4;3;10;11
9;12;1;2;6;4;5;8;7;3;10;11;8;48912
8;48912;9;12;1;2;6;4;5;8;7;3;10;11
9;12;1;5;6;4;2;8;7;3;10;11;8;49602
8;49602;9;12;1;5;6;4;2;8;7;3;10;11
12;9;1;5;6;4;2;8;7;3;10;11;8;41130
8;41130;12;9;1;5;6;4;2;8;7;3;10;11
4;9;1;5;6;12;2;8;7;3;10;11;8;38638
8;38638;4;9;1;5;6;12;2;8;7;3;10;11
4;9;2;5;6;12;1;8;7;3;10;11;8;40226
8;40226;4;9;2;5;6;12;1;8;7;3;10;11
4;10;2;5;6;12;1;8;7;3;9;11;8;52926
8;52926;4;10;2;5;6;12;1;8;7;3;9;11
4;11;2;5;6;12;1;8;7;3;9;10;8;45076
9;45076;4;11;2;5;6;12;1;8;7;3;9;10
4;1;2;5;6;12;11;8;7;3;9;10;9;53304
9;53304;4;1;2;5;6;12;11;8;7;3;9;10
4;1;2;5;6;11;12;8;7;3;9;10;9;42482
9;42482;4;1;2;5;6;11;12;8;7;3;9;10
4;1;2;5;6;9;12;8;7;3;11;10;9;49466
9;49466;4;1;2;5;6;9;12;8;7;3;11;10
8;1;2;5;6;9;12;4;7;3;11;10;9;42504
9;42504;8;1;2;5;6;9;12;4;7;3;11;10
8;1;6;5;2;9;12;4;7;3;11;10;9;43182
9;43182;8;1;6;5;2;9;12;4;7;3;11;10
11;1;6;5;2;9;12;4;7;3;8;10;9;44790
9;44790;11;1;6;5;2;9;12;4;7;3;8;10
11;1;6;5;2;9;12;4;8;3;7;10;9;44808
9;44808;11;1;6;5;2;9;12;4;8;3;7;10
11;1;6;5;2;9;12;4;8;10;7;3;9;49992
9;49992;11;1;6;5;2;9;12;4;8;10;7;3
11;9;6;5;2;1;12;4;8;10;7;3;9;48712
9;48712;11;9;6;5;2;1;12;4;8;10;7;3
11;9;6;12;2;1;5;4;8;10;7;3;9;50870
9;50870;11;9;6;12;2;1;5;4;8;10;7;3
11;10;6;12;2;1;5;4;8;9;7;3;9;44018
9;44018;11;10;6;12;2;1;5;4;8;9;7;3
11;10;6;9;2;1;5;4;8;12;7;3;9;53756
9;53756;11;10;6;9;2;1;5;4;8;12;7;3
11;10;6;9;8;1;5;4;2;12;7;3;9;45182
9;45182;11;10;6;9;8;1;5;4;2;12;7;3
11;10;6;9;8;1;5;4;2;7;12;3;9;37672
9;37672;11;10;6;9;8;1;5;4;2;7;12;3
10;11;6;9;8;1;5;4;2;7;12;3;9;44748
9;44748;10;11;6;9;8;1;5;4;2;7;12;3
10;11;6;9;8;1;5;4;3;7;12;2;9;44278
9;44278;10;11;6;9;8;1;5;4;3;7;12;2
10;11;6;5;8;1;9;4;3;7;12;2;9;40718
9;40718;10;11;6;5;8;1;9;4;3;7;12;2
10;11;6;12;8;1;9;4;3;7;5;2;9;40864
9;40864;10;11;6;12;8;1;9;4;3;7;5;2
10;11;6;12;8;1;3;4;9;7;5;2;9;47810
9;40864;10;11;6;12;8;1;9;4;3;7;5;2
10;11;6;12;8;1;9;4;3;7;2;5;9;42668
10;42668;10;11;6;12;8;1;9;4;3;7;2;5
10;11;6;12;8;1;9;4;3;2;7;5;10;45976
10;45976;10;11;6;12;8;1;9;4;3;2;7;5
10;12;6;11;8;1;9;4;3;2;7;5;10;56744
10;56744;10;12;6;11;8;1;9;4;3;2;7;5
10;12;6;11;8;1;9;5;3;2;7;4;10;64898
10;64898;10;12;6;11;8;1;9;5;3;2;7;4
10;12;6;11;8;1;9;5;3;2;4;7;10;62382
10;62382;10;12;6;11;8;1;9;5;3;2;4;7
5;12;6;11;8;1;9;10;3;2;4;7;10;50102
10;50102;5;12;6;11;8;1;9;10;3;2;4;7
5;2;6;11;8;1;9;10;3;12;4;7;10;50820
10;50820;5;2;6;11;8;1;9;10;3;12;4;7
5;7;6;11;8;1;9;10;3;12;4;2;10;30694
10;30694;5;7;6;11;8;1;9;10;3;12;4;2
5;4;6;11;8;1;9;10;3;12;7;2;10;51672
10;30694;5;7;6;11;8;1;9;10;3;12;4;2
5;7;6;8;11;1;9;10;3;12;4;2;10;29734
10;29734;5;7;6;8;11;1;9;10;3;12;4;2
5;10;6;8;11;1;9;7;3;12;4;2;10;25058
10;25058;5;10;6;8;11;1;9;7;3;12;4;2
5;10;9;8;11;1;6;7;3;12;4;2;10;23346
10;23346;5;10;9;8;11;1;6;7;3;12;4;2
5;10;9;8;11;6;1;7;3;12;4;2;10;32076
10;32076;5;10;9;8;11;6;1;7;3;12;4;2
7;10;9;8;11;6;1;5;3;12;4;2;10;46026
10;46026;7;10;9;8;11;6;1;5;3;12;4;2
7;10;9;8;11;2;1;5;3;12;4;6;10;44070
10;44070;7;10;9;8;11;2;1;5;3;12;4;6
7;10;2;8;11;9;1;5;3;12;4;6;10;45694
10;45694;7;10;2;8;11;9;1;5;3;12;4;6
7;10;2;8;1;9;11;5;3;12;4;6;10;43888
10;43888;7;10;2;8;1;9;11;5;3;12;4;6
7;10;2;8;1;3;11;5;9;12;4;6;10;44288
10;44288;7;10;2;8;1;3;11;5;9;12;4;6
7;10;2;8;1;4;11;5;9;12;3;6;10;43792
10;43792;7;10;2;8;1;4;11;5;9;12;3;6
7;10;2;8;1;4;6;5;9;12;3;11;10;41516
10;41516;7;10;2;8;1;4;6;5;9;12;3;11
7;10;2;1;8;4;6;5;9;12;3;11;10;44476
11;44476;7;10;2;1;8;4;6;5;9;12;3;11
1;10;2;7;8;4;6;5;9;12;3;11;11;41462
11;41462;1;10;2;7;8;4;6;5;9;12;3;11
8;10;2;7;1;4;6;5;9;12;3;11;11;44806
11;44806;8;10;2;7;1;4;6;5;9;12;3;11
8;10;2;7;9;4;6;5;1;12;3;11;11;44774
11;44774;8;10;2;7;9;4;6;5;1;12;3;11
8;10;2;7;9;4;6;5;1;12;11;3;11;47640
11;47640;8;10;2;7;9;4;6;5;1;12;11;3
8;10;2;6;9;4;7;5;1;12;11;3;11;44896
11;44896;8;10;2;6;9;4;7;5;1;12;11;3
8;10;2;6;9;4;7;5;1;11;12;3;11;33440
11;33440;8;10;2;6;9;4;7;5;1;11;12;3
8;10;9;6;2;4;7;5;1;11;12;3;11;35496
11;35496;8;10;9;6;2;4;7;5;1;11;12;3
8;10;7;6;2;4;9;5;1;11;12;3;11;34004
11;34004;8;10;7;6;2;4;9;5;1;11;12;3
8;10;5;6;2;4;9;7;1;11;12;3;11;44848
11;34004;8;10;7;6;2;4;9;5;1;11;12;3
8;5;7;6;2;4;9;10;1;11;12;3;11;57656
11;34004;8;10;7;6;2;4;9;5;1;11;12;3
8;10;6;7;2;4;9;5;1;11;12;3;11;36776
11;36776;8;10;6;7;2;4;9;5;1;11;12;3
8;10;6;7;2;4;9;5;11;1;12;3;11;42762
11;36776;8;10;6;7;2;4;9;5;1;11;12;3
6;10;8;7;2;4;9;5;1;11;12;3;11;42406
11;36776;8;10;6;7;2;4;9;5;1;11;12;3
8;1;6;7;2;4;9;5;10;11;12;3;11;36386
11;36386;8;1;6;7;2;4;9;5;10;11;12;3
8;1;6;7;10;4;9;5;2;11;12;3;11;27784
11;27784;8;1;6;7;10;4;9;5;2;11;12;3
8;1;6;7;11;4;9;5;2;10;12;3;11;30672
11;30672;8;1;6;7;11;4;9;5;2;10;12;3
5;1;6;7;11;4;9;8;2;10;12;3;11;29848
11;29848;5;1;6;7;11;4;9;8;2;10;12;3
5;1;6;7;11;8;9;4;2;10;12;3;11;36878
11;36878;5;1;6;7;11;8;9;4;2;10;12;3
5;1;12;7;11;8;9;4;2;10;6;3;11;40470
11;40470;5;1;12;7;11;8;9;4;2;10;6;3
5;1;12;7;11;8;9;4;6;10;2;3;11;40424
12;40424;5;1;12;7;11;8;9;4;6;10;2;3
5;1;12;8;11;7;9;4;6;10;2;3;12;37210
12;37210;5;1;12;8;11;7;9;4;6;10;2;3
4;1;12;8;11;7;9;5;6;10;2;3;12;30942
12;30942;4;1;12;8;11;7;9;5;6;10;2;3
12;1;4;8;11;7;9;5;6;10;2;3;12;41654
12;30942;4;1;12;8;11;7;9;5;6;10;2;3
4;11;12;8;1;7;9;5;6;10;2;3;12;43162
12;43162;4;11;12;8;1;7;9;5;6;10;2;3
8;11;12;4;1;7;9;5;6;10;2;3;12;34210
12;34210;8;11;12;4;1;7;9;5;6;10;2;3
8;11;12;5;1;7;9;4;6;10;2;3;12;40136
12;40136;8;11;12;5;1;7;9;4;6;10;2;3
8;11;6;5;1;7;9;4;12;10;2;3;12;36166
12;36166;8;11;6;5;1;7;9;4;12;10;2;3
8;7;6;5;1;11;9;4;12;10;2;3;12;48368
12;48368;8;7;6;5;1;11;9;4;12;10;2;3
1;7;6;5;8;11;9;4;12;10;2;3;12;36768
12;36768;1;7;6;5;8;11;9;4;12;10;2;3
1;7;6;5;8;11;9;4;3;10;2;12;12;40836
12;40836;1;7;6;5;8;11;9;4;3;10;2;12
1;7;10;5;8;11;9;4;3;6;2;12;12;31480
12;31480;1;7;10;5;8;11;9;4;3;6;2;12
1;7;10;5;8;11;9;4;3;6;12;2;12;32676
12;32676;1;7;10;5;8;11;9;4;3;6;12;2
1;7;10;5;8;11;12;4;3;6;9;2;12;34168
12;34168;1;7;10;5;8;11;12;4;3;6;9;2
1;7;10;5;8;11;12;6;3;4;9;2;12;32658
12;32658;1;7;10;5;8;11;12;6;3;4;9;2
1;7;10;5;3;11;12;6;8;4;9;2;12;32850
12;32850;1;7;10;5;3;11;12;6;8;4;9;2
1;7;10;5;3;11;12;9;8;4;6;2;12;38608
12;38608;1;7;10;5;3;11;12;9;8;4;6;2
3;7;10;5;1;11;12;9;8;4;6;2;12;46054
12;38608;1;7;10;5;3;11;12;9;8;4;6;2
3;7;10;5;1;11;12;9;8;4;6;2;12;46054
12;46054;3;7;10;5;1;11;12;9;8;4;6;2
3;7;10;5;1;11;12;9;2;4;6;8;12;46726
