"X1";"X56140";"X9";"X2";"X4";"X10";"X7";"X11";"X1.1";"X8";"X6";"X12";"X3";"X5"
1;6;8;4;2;7;10;9;11;12;5;3;3;48260
3;48260;1;6;8;4;2;7;10;9;11;12;5;3
1;2;8;4;6;7;10;9;11;12;5;3;3;33260
3;33260;1;2;8;4;6;7;10;9;11;12;5;3
1;2;12;4;6;7;10;9;11;8;5;3;3;40310
3;40310;1;2;12;4;6;7;10;9;11;8;5;3
1;2;12;4;6;7;10;9;11;3;5;8;3;45110
3;45110;1;2;12;4;6;7;10;9;11;3;5;8
1;12;2;4;6;7;10;9;11;3;5;8;3;53662
3;45110;1;2;12;4;6;7;10;9;11;3;5;8
1;2;12;4;6;7;10;9;11;3;8;5;3;41546
3;41546;1;2;12;4;6;7;10;9;11;3;8;5
1;2;12;4;6;9;10;7;11;3;8;5;3;40408
3;40408;1;2;12;4;6;9;10;7;11;3;8;5
1;2;10;4;6;9;12;7;11;3;8;5;3;38016
4;38016;1;2;10;4;6;9;12;7;11;3;8;5
1;2;9;4;6;10;12;7;11;3;8;5;4;38914
4;38914;1;2;9;4;6;10;12;7;11;3;8;5
10;2;9;4;6;1;12;7;11;3;8;5;4;38062
4;38062;10;2;9;4;6;1;12;7;11;3;8;5
5;2;9;4;6;1;12;7;11;3;8;10;4;53286
4;38062;10;2;9;4;6;1;12;7;11;3;8;5
10;3;9;4;6;1;12;7;11;2;8;5;4;44834
4;44834;10;3;9;4;6;1;12;7;11;2;8;5
9;3;10;4;6;1;12;7;11;2;8;5;4;46380
4;46380;9;3;10;4;6;1;12;7;11;2;8;5
9;3;10;4;6;1;12;7;2;11;8;5;4;48716
4;48716;9;3;10;4;6;1;12;7;2;11;8;5
9;3;6;4;10;1;12;7;2;11;8;5;4;50448
4;50448;9;3;6;4;10;1;12;7;2;11;8;5
9;11;6;4;10;1;12;7;2;3;8;5;4;44394
4;44394;9;11;6;4;10;1;12;7;2;3;8;5
9;11;6;4;10;1;12;7;5;3;8;2;4;46260
4;46260;9;11;6;4;10;1;12;7;5;3;8;2
9;11;6;4;10;8;12;7;5;3;1;2;4;42484
4;42484;9;11;6;4;10;8;12;7;5;3;1;2
9;11;4;6;10;8;12;7;5;3;1;2;4;43562
4;43562;9;11;4;6;10;8;12;7;5;3;1;2
9;11;4;6;7;8;12;10;5;3;1;2;4;41708
4;41708;9;11;4;6;7;8;12;10;5;3;1;2
8;11;4;6;7;9;12;10;5;3;1;2;4;46676
4;46676;8;11;4;6;7;9;12;10;5;3;1;2
8;11;4;6;7;9;3;10;5;12;1;2;4;45410
4;45410;8;11;4;6;7;9;3;10;5;12;1;2
8;11;4;6;7;9;3;2;5;12;1;10;4;39094
4;39094;8;11;4;6;7;9;3;2;5;12;1;10
8;1;4;6;7;9;3;2;5;12;11;10;4;46422
4;46422;8;1;4;6;7;9;3;2;5;12;11;10
8;1;4;12;7;9;3;2;5;6;11;10;4;49428
4;49428;8;1;4;12;7;9;3;2;5;6;11;10
8;6;4;12;7;9;3;2;5;1;11;10;4;39030
4;39030;8;6;4;12;7;9;3;2;5;1;11;10
8;6;4;12;7;9;3;2;5;10;11;1;4;40566
4;40566;8;6;4;12;7;9;3;2;5;10;11;1
8;6;4;2;7;9;3;12;5;10;11;1;4;50138
5;50138;8;6;4;2;7;9;3;12;5;10;11;1
8;6;4;2;7;9;3;12;1;10;11;5;5;52448
5;50138;8;6;4;2;7;9;3;12;5;10;11;1
8;6;4;2;7;9;1;12;5;10;11;3;5;53654
5;53654;8;6;4;2;7;9;1;12;5;10;11;3
8;6;4;2;9;7;1;12;5;10;11;3;5;60366
5;60366;8;6;4;2;9;7;1;12;5;10;11;3
7;6;4;2;9;8;1;12;5;10;11;3;5;57716
5;57716;7;6;4;2;9;8;1;12;5;10;11;3
7;11;4;2;9;8;1;12;5;10;6;3;5;46898
5;46898;7;11;4;2;9;8;1;12;5;10;6;3
7;11;4;5;9;8;1;12;2;10;6;3;5;45498
5;45498;7;11;4;5;9;8;1;12;2;10;6;3
7;12;4;5;9;8;1;11;2;10;6;3;5;49902
5;49902;7;12;4;5;9;8;1;11;2;10;6;3
7;6;4;5;9;8;1;11;2;10;12;3;5;54846
5;54846;7;6;4;5;9;8;1;11;2;10;12;3
7;6;4;5;9;8;1;11;10;2;12;3;5;60230
5;60230;7;6;4;5;9;8;1;11;10;2;12;3
7;6;4;5;9;8;10;11;1;2;12;3;5;61940
5;61940;7;6;4;5;9;8;10;11;1;2;12;3
12;6;4;5;9;8;10;11;1;2;7;3;5;49666
5;49666;12;6;4;5;9;8;10;11;1;2;7;3
3;6;4;5;9;8;10;11;1;2;7;12;5;57048
5;57048;3;6;4;5;9;8;10;11;1;2;7;12
3;6;4;5;9;8;10;1;11;2;7;12;5;50136
5;50136;3;6;4;5;9;8;10;1;11;2;7;12
3;10;4;5;9;8;6;1;11;2;7;12;5;34216
5;34216;3;10;4;5;9;8;6;1;11;2;7;12
3;10;11;5;9;8;6;1;4;2;7;12;5;34362
5;34362;3;10;11;5;9;8;6;1;4;2;7;12
3;10;9;5;11;8;6;1;4;2;7;12;5;36404
5;36404;3;10;9;5;11;8;6;1;4;2;7;12
3;10;9;5;11;8;6;1;2;4;7;12;5;37258
5;37258;3;10;9;5;11;8;6;1;2;4;7;12
3;1;9;5;11;8;6;10;2;4;7;12;5;43614
5;37258;3;10;9;5;11;8;6;1;2;4;7;12
3;10;9;5;11;8;6;1;2;7;4;12;5;30732
5;30732;3;10;9;5;11;8;6;1;2;7;4;12
3;10;9;5;12;8;6;1;2;7;4;11;5;32912
6;32912;3;10;9;5;12;8;6;1;2;7;4;11
10;3;9;5;12;8;6;1;2;7;4;11;6;44570
6;44570;10;3;9;5;12;8;6;1;2;7;4;11
10;3;6;5;12;8;9;1;2;7;4;11;6;44146
6;44146;10;3;6;5;12;8;9;1;2;7;4;11
10;3;6;5;12;1;9;8;2;7;4;11;6;55614
6;55614;10;3;6;5;12;1;9;8;2;7;4;11
10;3;6;5;12;1;8;9;2;7;4;11;6;46738
6;46738;10;3;6;5;12;1;8;9;2;7;4;11
10;3;6;1;12;5;8;9;2;7;4;11;6;39148
6;39148;10;3;6;1;12;5;8;9;2;7;4;11
10;3;6;12;1;5;8;9;2;7;4;11;6;36388
6;36388;10;3;6;12;1;5;8;9;2;7;4;11
10;1;6;12;3;5;8;9;2;7;4;11;6;40876
6;40876;10;1;6;12;3;5;8;9;2;7;4;11
10;1;7;12;3;5;8;9;2;6;4;11;6;37808
6;37808;10;1;7;12;3;5;8;9;2;6;4;11
10;1;7;12;3;5;8;2;9;6;4;11;6;41576
6;41576;10;1;7;12;3;5;8;2;9;6;4;11
10;1;7;12;2;5;8;3;9;6;4;11;6;48498
6;48498;10;1;7;12;2;5;8;3;9;6;4;11
10;4;7;12;2;5;8;3;9;6;1;11;6;62498
6;62498;10;4;7;12;2;5;8;3;9;6;1;11
10;7;4;12;2;5;8;3;9;6;1;11;6;37670
6;37670;10;7;4;12;2;5;8;3;9;6;1;11
12;7;4;10;2;5;8;3;9;6;1;11;6;42402
6;42402;12;7;4;10;2;5;8;3;9;6;1;11
9;7;4;10;2;5;8;3;12;6;1;11;6;40912
6;40912;9;7;4;10;2;5;8;3;12;6;1;11
9;7;4;10;2;5;8;11;12;6;1;3;6;30970
6;30970;9;7;4;10;2;5;8;11;12;6;1;3
9;7;4;10;1;5;8;11;12;6;2;3;6;31332
6;31332;9;7;4;10;1;5;8;11;12;6;2;3
9;7;3;10;1;5;8;11;12;6;2;4;6;26586
6;26586;9;7;3;10;1;5;8;11;12;6;2;4
2;7;3;10;1;5;8;11;12;6;9;4;6;20974
6;20974;2;7;3;10;1;5;8;11;12;6;9;4
2;7;3;10;1;5;8;11;12;4;9;6;6;34030
6;34030;2;7;3;10;1;5;8;11;12;4;9;6
2;7;3;10;11;5;8;1;12;4;9;6;6;29664
7;29664;2;7;3;10;11;5;8;1;12;4;9;6
2;8;3;10;11;5;7;1;12;4;9;6;7;42112
7;42112;2;8;3;10;11;5;7;1;12;4;9;6
2;5;3;10;11;8;7;1;12;4;9;6;7;44280
7;44280;2;5;3;10;11;8;7;1;12;4;9;6
2;5;3;10;11;12;7;1;8;4;9;6;7;53190
7;53190;2;5;3;10;11;12;7;1;8;4;9;6
2;5;3;6;11;12;7;1;8;4;9;10;7;56498
7;56498;2;5;3;6;11;12;7;1;8;4;9;10
2;5;3;9;11;12;7;1;8;4;6;10;7;56078
7;56078;2;5;3;9;11;12;7;1;8;4;6;10
2;5;3;6;11;12;7;1;8;4;9;10;7;56498
7;56498;2;5;3;6;11;12;7;1;8;4;9;10
2;8;3;6;11;12;7;1;5;4;9;10;7;56890
7;56890;2;8;3;6;11;12;7;1;5;4;9;10
11;8;3;6;2;12;7;1;5;4;9;10;7;42502
7;42502;11;8;3;6;2;12;7;1;5;4;9;10
11;8;3;9;2;12;7;1;5;4;6;10;7;43600
7;43600;11;8;3;9;2;12;7;1;5;4;6;10
11;8;3;9;1;12;7;2;5;4;6;10;7;43098
7;43098;11;8;3;9;1;12;7;2;5;4;6;10
5;8;3;9;1;12;7;2;11;4;6;10;7;43730
7;43730;5;8;3;9;1;12;7;2;11;4;6;10
5;8;3;9;1;12;7;2;11;10;6;4;7;45458
7;45458;5;8;3;9;1;12;7;2;11;10;6;4
5;8;3;9;1;12;7;2;11;10;4;6;7;49846
7;49846;5;8;3;9;1;12;7;2;11;10;4;6
5;8;3;6;1;12;7;2;11;10;4;9;7;50034
7;50034;5;8;3;6;1;12;7;2;11;10;4;9
5;8;3;6;1;12;7;9;11;10;4;2;7;52266
7;52266;5;8;3;6;1;12;7;9;11;10;4;2
9;8;3;6;1;12;7;5;11;10;4;2;7;45566
7;45566;9;8;3;6;1;12;7;5;11;10;4;2
9;8;3;6;1;4;7;5;11;10;12;2;7;35726
7;35726;9;8;3;6;1;4;7;5;11;10;12;2
9;8;11;6;1;4;7;5;3;10;12;2;7;37378
7;37378;9;8;11;6;1;4;7;5;3;10;12;2
9;8;11;6;1;2;7;5;3;10;12;4;7;44466
7;44466;9;8;11;6;1;2;7;5;3;10;12;4
9;8;3;6;1;2;7;5;11;10;12;4;7;42732
8;42732;9;8;3;6;1;2;7;5;11;10;12;4
9;4;3;6;1;2;7;5;11;10;12;8;8;31240
8;31240;9;4;3;6;1;2;7;5;11;10;12;8
2;4;3;6;1;9;7;5;11;10;12;8;8;28454
8;28454;2;4;3;6;1;9;7;5;11;10;12;8
8;4;3;6;1;9;7;5;11;10;12;2;8;31272
8;31272;8;4;3;6;1;9;7;5;11;10;12;2
12;4;3;6;1;9;7;5;11;10;8;2;8;43418
8;43418;12;4;3;6;1;9;7;5;11;10;8;2
12;4;3;7;1;9;6;5;11;10;8;2;8;45584
8;45584;12;4;3;7;1;9;6;5;11;10;8;2
12;8;3;7;1;9;6;5;11;10;4;2;8;48990
8;48990;12;8;3;7;1;9;6;5;11;10;4;2
12;8;3;7;5;9;6;1;11;10;4;2;8;48956
8;48956;12;8;3;7;5;9;6;1;11;10;4;2
12;8;3;7;5;9;6;1;11;4;10;2;8;50134
8;50134;12;8;3;7;5;9;6;1;11;4;10;2
12;8;3;7;5;9;6;10;11;4;1;2;8;53190
8;53190;12;8;3;7;5;9;6;10;11;4;1;2
12;8;7;3;5;9;6;10;11;4;1;2;8;52214
8;52214;12;8;7;3;5;9;6;10;11;4;1;2
12;8;9;3;5;7;6;10;11;4;1;2;8;57712
8;57712;12;8;9;3;5;7;6;10;11;4;1;2
12;8;9;10;5;7;6;3;11;4;1;2;8;53746
8;53746;12;8;9;10;5;7;6;3;11;4;1;2
12;8;9;10;5;7;1;3;11;4;6;2;8;53210
8;53210;12;8;9;10;5;7;1;3;11;4;6;2
12;8;9;5;10;7;1;3;11;4;6;2;8;53610
8;53610;12;8;9;5;10;7;1;3;11;4;6;2
12;4;9;5;10;7;1;3;11;8;6;2;8;59820
8;59820;12;4;9;5;10;7;1;3;11;8;6;2
12;1;9;5;10;7;4;3;11;8;6;2;8;52924
8;52924;12;1;9;5;10;7;4;3;11;8;6;2
12;1;9;5;11;7;4;3;10;8;6;2;8;50118
8;50118;12;1;9;5;11;7;4;3;10;8;6;2
5;1;9;12;11;7;4;3;10;8;6;2;8;43380
8;43380;5;1;9;12;11;7;4;3;10;8;6;2
5;6;9;12;11;7;4;3;10;8;1;2;8;57446
8;57446;5;6;9;12;11;7;4;3;10;8;1;2
5;6;9;12;11;4;7;3;10;8;1;2;8;42632
9;42632;5;6;9;12;11;4;7;3;10;8;1;2
5;1;9;12;11;4;7;3;10;8;6;2;9;46342
9;46342;5;1;9;12;11;4;7;3;10;8;6;2
5;1;4;12;11;9;7;3;10;8;6;2;9;55078
9;55078;5;1;4;12;11;9;7;3;10;8;6;2
5;1;4;12;11;6;7;3;10;8;9;2;9;54406
9;54406;5;1;4;12;11;6;7;3;10;8;9;2
5;1;11;12;4;6;7;3;10;8;9;2;9;61790
9;61790;5;1;11;12;4;6;7;3;10;8;9;2
4;1;11;12;5;6;7;3;10;8;9;2;9;57524
9;57524;4;1;11;12;5;6;7;3;10;8;9;2
2;1;11;12;5;6;7;3;10;8;9;4;9;54220
9;54220;2;1;11;12;5;6;7;3;10;8;9;4
2;1;11;12;5;6;3;7;10;8;9;4;9;57444
9;57444;2;1;11;12;5;6;3;7;10;8;9;4
2;1;11;12;5;10;3;7;6;8;9;4;9;46256
9;46256;2;1;11;12;5;10;3;7;6;8;9;4
2;1;11;12;4;10;3;7;6;8;9;5;9;40712
9;40712;2;1;11;12;4;10;3;7;6;8;9;5
2;1;11;12;4;8;3;7;6;10;9;5;9;28920
9;28920;2;1;11;12;4;8;3;7;6;10;9;5
2;1;11;12;9;8;3;7;6;10;4;5;9;27412
9;27412;2;1;11;12;9;8;3;7;6;10;4;5
2;1;8;12;9;11;3;7;6;10;4;5;9;30882
9;30882;2;1;8;12;9;11;3;7;6;10;4;5
2;1;8;12;6;11;3;7;9;10;4;5;9;34388
9;34388;2;1;8;12;6;11;3;7;9;10;4;5
2;1;8;12;6;11;5;7;9;10;4;3;9;35794
9;35794;2;1;8;12;6;11;5;7;9;10;4;3
2;5;8;12;6;11;1;7;9;10;4;3;9;38558
9;38558;2;5;8;12;6;11;1;7;9;10;4;3
2;9;8;12;6;11;1;7;5;10;4;3;9;37822
9;37822;2;9;8;12;6;11;1;7;5;10;4;3
2;7;8;12;6;11;1;9;5;10;4;3;9;48842
9;48842;2;7;8;12;6;11;1;9;5;10;4;3
2;7;3;12;6;11;1;9;5;10;4;8;9;46956
9;46956;2;7;3;12;6;11;1;9;5;10;4;8
2;7;3;1;6;11;12;9;5;10;4;8;9;47424
9;47424;2;7;3;1;6;11;12;9;5;10;4;8
2;7;3;1;6;11;12;9;5;8;4;10;9;43584
10;43584;2;7;3;1;6;11;12;9;5;8;4;10
2;11;3;1;6;7;12;9;5;8;4;10;10;52404
10;52404;2;11;3;1;6;7;12;9;5;8;4;10
2;11;9;1;6;7;12;3;5;8;4;10;10;54308
10;54308;2;11;9;1;6;7;12;3;5;8;4;10
6;11;9;1;2;7;12;3;5;8;4;10;10;41804
10;41804;6;11;9;1;2;7;12;3;5;8;4;10
6;7;9;1;2;11;12;3;5;8;4;10;10;59084
10;41804;6;11;9;1;2;7;12;3;5;8;4;10
6;11;9;1;2;7;12;10;5;8;4;3;10;35272
10;35272;6;11;9;1;2;7;12;10;5;8;4;3
6;11;9;4;2;7;12;10;5;8;1;3;10;30540
10;30540;6;11;9;4;2;7;12;10;5;8;1;3
6;1;9;4;2;7;12;10;5;8;11;3;10;32096
10;32096;6;1;9;4;2;7;12;10;5;8;11;3
6;7;9;4;2;1;12;10;5;8;11;3;10;36524
10;36524;6;7;9;4;2;1;12;10;5;8;11;3
6;7;9;4;12;1;2;10;5;8;11;3;10;34564
10;34564;6;7;9;4;12;1;2;10;5;8;11;3
6;7;9;4;12;3;2;10;5;8;11;1;10;40722
10;40722;6;7;9;4;12;3;2;10;5;8;11;1
6;7;9;4;10;3;2;12;5;8;11;1;10;54506
10;54506;6;7;9;4;10;3;2;12;5;8;11;1
5;7;9;4;10;3;2;12;6;8;11;1;10;39228
10;39228;5;7;9;4;10;3;2;12;6;8;11;1
5;7;9;4;10;11;2;12;6;8;3;1;10;44308
10;44308;5;7;9;4;10;11;2;12;6;8;3;1
5;7;9;4;10;11;12;2;6;8;3;1;10;43884
10;43884;5;7;9;4;10;11;12;2;6;8;3;1
5;7;9;4;10;11;12;2;8;6;3;1;10;41088
10;41088;5;7;9;4;10;11;12;2;8;6;3;1
10;7;9;4;5;11;12;2;8;6;3;1;10;39858
10;39858;10;7;9;4;5;11;12;2;8;6;3;1
9;7;10;4;5;11;12;2;8;6;3;1;10;51876
10;51876;9;7;10;4;5;11;12;2;8;6;3;1
9;7;10;4;5;11;12;2;8;3;6;1;10;52786
10;52786;9;7;10;4;5;11;12;2;8;3;6;1
12;7;10;4;5;11;9;2;8;3;6;1;10;54650
10;54650;12;7;10;4;5;11;9;2;8;3;6;1
12;7;10;9;5;11;4;2;8;3;6;1;10;51426
11;51426;12;7;10;9;5;11;4;2;8;3;6;1
12;7;10;9;5;11;4;8;2;3;6;1;11;49360
11;49360;12;7;10;9;5;11;4;8;2;3;6;1
12;7;6;9;5;11;4;8;2;3;10;1;11;47012
11;47012;12;7;6;9;5;11;4;8;2;3;10;1
1;7;6;9;5;11;4;8;2;3;10;12;11;44052
11;44052;1;7;6;9;5;11;4;8;2;3;10;12
1;7;10;9;5;11;4;8;2;3;6;12;11;44260
11;44260;1;7;10;9;5;11;4;8;2;3;6;12
1;7;5;9;10;11;4;8;2;3;6;12;11;44372
11;44372;1;7;5;9;10;11;4;8;2;3;6;12
1;7;4;9;10;11;5;8;2;3;6;12;11;44064
11;44064;1;7;4;9;10;11;5;8;2;3;6;12
1;12;4;9;10;11;5;8;2;3;6;7;11;52486
11;52486;1;12;4;9;10;11;5;8;2;3;6;7
1;12;4;9;10;11;6;8;2;3;5;7;11;50130
11;50130;1;12;4;9;10;11;6;8;2;3;5;7
1;12;4;9;10;7;6;8;2;3;5;11;11;53080
11;53080;1;12;4;9;10;7;6;8;2;3;5;11
1;12;4;9;8;7;6;10;2;3;5;11;11;53838
11;53838;1;12;4;9;8;7;6;10;2;3;5;11
1;8;4;9;12;7;6;10;2;3;5;11;11;56200
11;56200;1;8;4;9;12;7;6;10;2;3;5;11
1;8;11;9;12;7;6;10;2;3;5;4;11;54238
11;54238;1;8;11;9;12;7;6;10;2;3;5;4
1;8;11;9;2;7;6;10;12;3;5;4;11;48366
11;48366;1;8;11;9;2;7;6;10;12;3;5;4
1;8;11;9;2;7;6;10;3;12;5;4;11;54116
11;54116;1;8;11;9;2;7;6;10;3;12;5;4
6;8;11;9;2;7;1;10;3;12;5;4;11;59374
11;59374;6;8;11;9;2;7;1;10;3;12;5;4
6;8;11;9;2;7;1;12;3;10;5;4;11;54972
11;54972;6;8;11;9;2;7;1;12;3;10;5;4
6;8;11;9;2;7;4;12;3;10;5;1;11;53822
11;53822;6;8;11;9;2;7;4;12;3;10;5;1
6;8;11;9;2;4;7;12;3;10;5;1;11;45556
11;45556;6;8;11;9;2;4;7;12;3;10;5;1
3;8;11;9;2;4;7;12;6;10;5;1;11;54446
11;54446;3;8;11;9;2;4;7;12;6;10;5;1
1;8;11;9;2;4;7;12;6;10;5;3;11;49060
12;49060;1;8;11;9;2;4;7;12;6;10;5;3
1;8;11;9;2;4;3;12;6;10;5;7;12;45256
12;45256;1;8;11;9;2;4;3;12;6;10;5;7
1;8;11;4;2;9;3;12;6;10;5;7;12;43574
12;43574;1;8;11;4;2;9;3;12;6;10;5;7
1;8;11;4;2;3;9;12;6;10;5;7;12;46784
12;46784;1;8;11;4;2;3;9;12;6;10;5;7
1;8;11;4;2;3;9;5;6;10;12;7;12;31188
12;31188;1;8;11;4;2;3;9;5;6;10;12;7
1;8;11;4;2;3;12;5;6;10;9;7;12;30328
12;30328;1;8;11;4;2;3;12;5;6;10;9;7
1;8;11;4;2;6;12;5;3;10;9;7;12;30190
12;30190;1;8;11;4;2;6;12;5;3;10;9;7
1;8;11;4;2;6;3;5;12;10;9;7;12;29848
12;29848;1;8;11;4;2;6;3;5;12;10;9;7
1;3;11;4;2;6;8;5;12;10;9;7;12;38812
12;38812;1;3;11;4;2;6;8;5;12;10;9;7
1;3;11;4;2;12;8;5;6;10;9;7;12;33118
12;33118;1;3;11;4;2;12;8;5;6;10;9;7
1;3;11;4;2;12;8;10;6;5;9;7;12;34754
12;34754;1;3;11;4;2;12;8;10;6;5;9;7
1;3;11;4;12;2;8;10;6;5;9;7;12;41636
12;34754;1;3;11;4;2;12;8;10;6;5;9;7
2;3;11;4;1;12;8;10;6;5;9;7;12;39248
12;39248;2;3;11;4;1;12;8;10;6;5;9;7
2;3;11;4;1;12;8;7;6;5;9;10;12;37502
12;37502;2;3;11;4;1;12;8;7;6;5;9;10
2;4;11;3;1;12;8;7;6;5;9;10;12;36282
12;36282;2;4;11;3;1;12;8;7;6;5;9;10
2;4;11;3;1;9;8;7;6;5;12;10;12;27610
12;27610;2;4;11;3;1;9;8;7;6;5;12;10
2;4;11;9;1;3;8;7;6;5;12;10;12;23164
12;23164;2;4;11;9;1;3;8;7;6;5;12;10
2;4;12;9;1;3;8;7;6;5;11;10;12;23104
12;23104;2;4;12;9;1;3;8;7;6;5;11;10
2;4;11;9;1;3;8;7;6;5;12;10;12;23164
12;23164;2;4;11;9;1;3;8;7;6;5;12;10
2;4;11;9;10;3;8;7;6;5;12;1;12;27034
