"X1";"X6011080";"X11";"X16";"X2";"X23";"X1.1";"X20";"X18";"X5";"X26";"X3";"X21";"X14";"X7";"X15";"X17";"X22";"X10";"X25";"X13";"X4";"X24";"X19";"X12";"X6";"X9";"X8"
21;10;2;26;15;8;6;19;7;4;11;14;18;1;17;22;16;25;13;3;24;9;12;23;5;20;1;5897777
1;5897777;21;10;2;26;15;8;6;19;7;4;11;14;18;1;17;22;16;25;13;3;24;9;12;23;5;20
21;10;2;26;15;8;6;3;7;4;11;14;18;1;17;22;16;25;13;19;24;9;12;23;5;20;1;5916721
1;5916721;21;10;2;26;15;8;6;3;7;4;11;14;18;1;17;22;16;25;13;19;24;9;12;23;5;20
21;10;2;11;15;8;6;3;7;4;26;14;18;1;17;22;16;25;13;19;24;9;12;23;5;20;1;5924770
1;5924770;21;10;2;11;15;8;6;3;7;4;26;14;18;1;17;22;16;25;13;19;24;9;12;23;5;20
21;4;2;11;15;8;6;3;7;10;26;14;18;1;17;22;16;25;13;19;24;9;12;23;5;20;1;5927392
1;5927392;21;4;2;11;15;8;6;3;7;10;26;14;18;1;17;22;16;25;13;19;24;9;12;23;5;20
21;4;2;11;15;8;6;3;7;20;26;14;18;1;17;22;16;25;13;19;24;9;12;23;5;10;1;5921322
1;5921322;21;4;2;11;15;8;6;3;7;20;26;14;18;1;17;22;16;25;13;19;24;9;12;23;5;10
21;4;2;11;15;8;6;3;7;20;26;14;12;1;17;22;16;25;13;19;24;9;18;23;5;10;1;5939967
1;5939967;21;4;2;11;15;8;6;3;7;20;26;14;12;1;17;22;16;25;13;19;24;9;18;23;5;10
21;4;2;11;15;8;13;3;7;20;26;14;12;1;17;22;16;25;6;19;24;9;18;23;5;10;1;5956445
1;5956445;21;4;2;11;15;8;13;3;7;20;26;14;12;1;17;22;16;25;6;19;24;9;18;23;5;10
21;4;2;11;15;8;13;3;7;20;16;14;12;1;17;22;26;25;6;19;24;9;18;23;5;10;1;5965543
1;5965543;21;4;2;11;15;8;13;3;7;20;16;14;12;1;17;22;26;25;6;19;24;9;18;23;5;10
21;4;2;11;1;8;13;3;7;20;16;14;12;15;17;22;26;25;6;19;24;9;18;23;5;10;1;5985057
1;5985057;21;4;2;11;1;8;13;3;7;20;16;14;12;15;17;22;26;25;6;19;24;9;18;23;5;10
21;4;2;11;1;8;16;3;7;20;13;14;12;15;17;22;26;25;6;19;24;9;18;23;5;10;1;5961701
2;5961701;21;4;2;11;1;8;16;3;7;20;13;14;12;15;17;22;26;25;6;19;24;9;18;23;5;10
21;4;2;11;1;18;16;3;7;20;13;14;12;15;17;22;26;25;6;19;24;9;8;23;5;10;2;6003440
2;6003440;21;4;2;11;1;18;16;3;7;20;13;14;12;15;17;22;26;25;6;19;24;9;8;23;5;10
21;4;2;11;1;18;16;3;7;20;13;14;12;26;17;22;15;25;6;19;24;9;8;23;5;10;2;6017636
2;6017636;21;4;2;11;1;18;16;3;7;20;13;14;12;26;17;22;15;25;6;19;24;9;8;23;5;10
10;4;2;11;1;18;16;3;7;20;13;14;12;26;17;22;15;25;6;19;24;9;8;23;5;21;2;6005829
2;6005829;10;4;2;11;1;18;16;3;7;20;13;14;12;26;17;22;15;25;6;19;24;9;8;23;5;21
10;4;2;11;1;18;16;3;7;22;13;14;12;26;17;20;15;25;6;19;24;9;8;23;5;21;2;6005172
2;6005172;10;4;2;11;1;18;16;3;7;22;13;14;12;26;17;20;15;25;6;19;24;9;8;23;5;21
10;4;2;11;1;18;6;3;7;22;13;14;12;26;17;20;15;25;16;19;24;9;8;23;5;21;2;6023203
2;6023203;10;4;2;11;1;18;6;3;7;22;13;14;12;26;17;20;15;25;16;19;24;9;8;23;5;21
10;4;2;11;1;18;6;3;7;22;24;14;12;26;17;20;15;25;16;19;13;9;8;23;5;21;2;6042355
2;6042355;10;4;2;11;1;18;6;3;7;22;24;14;12;26;17;20;15;25;16;19;13;9;8;23;5;21
10;4;2;11;1;18;8;3;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;21;2;6098307
2;6098307;10;4;2;11;1;18;8;3;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;21
10;4;2;11;1;18;8;21;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;3;2;6143697
2;6143697;10;4;2;11;1;18;8;21;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;3
10;4;2;11;3;18;8;21;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;1;2;6091454
2;6091454;10;4;2;11;3;18;8;21;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;1
10;4;2;11;3;21;8;18;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;1;2;5988790
2;5988790;10;4;2;11;3;21;8;18;7;22;24;14;12;26;17;20;15;25;16;19;13;9;6;23;5;1
10;4;2;14;3;21;8;18;7;22;24;11;12;26;17;20;15;25;16;19;13;9;6;23;5;1;2;6013855
2;6013855;10;4;2;14;3;21;8;18;7;22;24;11;12;26;17;20;15;25;16;19;13;9;6;23;5;1
10;4;2;14;3;21;8;18;7;22;24;11;12;17;26;20;15;25;16;19;13;9;6;23;5;1;2;6015077
2;6015077;10;4;2;14;3;21;8;18;7;22;24;11;12;17;26;20;15;25;16;19;13;9;6;23;5;1
10;4;2;14;3;21;8;18;25;22;24;11;12;17;26;20;15;7;16;19;13;9;6;23;5;1;2;6005195
2;6005195;10;4;2;14;3;21;8;18;25;22;24;11;12;17;26;20;15;7;16;19;13;9;6;23;5;1
10;4;2;14;3;18;8;21;25;22;24;11;12;17;26;20;15;7;16;19;13;9;6;23;5;1;2;6105579
2;6105579;10;4;2;14;3;18;8;21;25;22;24;11;12;17;26;20;15;7;16;19;13;9;6;23;5;1
10;4;2;14;3;18;21;8;25;22;24;11;12;17;26;20;15;7;16;19;13;9;6;23;5;1;2;6090133
2;6090133;10;4;2;14;3;18;21;8;25;22;24;11;12;17;26;20;15;7;16;19;13;9;6;23;5;1
10;4;2;14;3;18;21;8;25;22;24;11;12;17;26;20;15;7;16;19;13;1;6;23;5;9;2;6057386
2;6057386;10;4;2;14;3;18;21;8;25;22;24;11;12;17;26;20;15;7;16;19;13;1;6;23;5;9
10;4;2;14;3;18;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;1;6;23;5;9;2;6096181
2;6096181;10;4;2;14;3;18;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;1;6;23;5;9
10;4;2;14;3;1;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;18;6;23;5;9;2;5831102
2;5831102;10;4;2;14;3;1;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;18;6;23;5;9
10;4;2;14;3;1;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;18;23;6;5;9;2;5831102
2;5831102;10;4;2;14;3;1;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;18;23;6;5;9
10;4;14;2;3;1;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;18;23;6;5;9;2;5827730
3;5827730;10;4;14;2;3;1;21;8;12;22;24;11;25;17;26;20;15;7;16;19;13;18;23;6;5;9
10;4;14;2;25;1;21;8;12;22;24;11;3;17;26;20;15;7;16;19;13;18;23;6;5;9;3;5813420
3;5813420;10;4;14;2;25;1;21;8;12;22;24;11;3;17;26;20;15;7;16;19;13;18;23;6;5;9
15;4;14;2;25;1;21;8;12;22;24;11;3;17;26;20;10;7;16;19;13;18;23;6;5;9;3;5871005
3;5871005;15;4;14;2;25;1;21;8;12;22;24;11;3;17;26;20;10;7;16;19;13;18;23;6;5;9
15;4;14;2;25;1;21;8;12;22;24;11;3;17;26;20;6;7;16;19;13;18;23;10;5;9;3;5883049
3;5883049;15;4;14;2;25;1;21;8;12;22;24;11;3;17;26;20;6;7;16;19;13;18;23;10;5;9
15;4;14;16;25;1;21;8;12;22;24;11;3;17;26;20;6;7;2;19;13;18;23;10;5;9;3;5915714
3;5915714;15;4;14;16;25;1;21;8;12;22;24;11;3;17;26;20;6;7;2;19;13;18;23;10;5;9
15;4;14;16;25;1;21;8;12;22;24;2;3;17;26;20;6;7;11;19;13;18;23;10;5;9;3;5895946
3;5895946;15;4;14;16;25;1;21;8;12;22;24;2;3;17;26;20;6;7;11;19;13;18;23;10;5;9
15;4;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;11;19;13;18;23;10;5;9;3;5962721
3;5962721;15;4;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;11;19;13;18;23;10;5;9
15;4;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;11;19;13;18;23;10;9;5;3;5962721
3;5962721;15;4;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;11;19;13;18;23;10;9;5
15;4;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;23;19;13;18;11;10;9;5;3;5980576
3;5980576;15;4;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;23;19;13;18;11;10;9;5
15;9;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;23;19;13;18;11;10;4;5;3;5954121
3;5954121;15;9;14;16;25;3;21;8;12;22;24;2;1;17;26;20;6;7;23;19;13;18;11;10;4;5
22;9;14;16;25;3;21;8;12;15;24;2;1;17;26;20;6;7;23;19;13;18;11;10;4;5;3;5906914
3;5906914;22;9;14;16;25;3;21;8;12;15;24;2;1;17;26;20;6;7;23;19;13;18;11;10;4;5
22;9;14;16;25;3;21;8;12;15;24;2;1;7;26;20;6;17;23;19;13;18;11;10;4;5;3;5875401
3;5875401;22;9;14;16;25;3;21;8;12;15;24;2;1;7;26;20;6;17;23;19;13;18;11;10;4;5
22;9;14;16;25;3;23;8;12;15;24;2;1;7;26;20;6;17;21;19;13;18;11;10;4;5;3;5857350
3;5857350;22;9;14;16;25;3;23;8;12;15;24;2;1;7;26;20;6;17;21;19;13;18;11;10;4;5
22;9;14;16;25;3;23;8;11;15;24;2;1;7;26;20;6;17;21;19;13;18;12;10;4;5;3;5862999
3;5862999;22;9;14;16;25;3;23;8;11;15;24;2;1;7;26;20;6;17;21;19;13;18;12;10;4;5
22;9;14;16;25;3;23;8;11;15;24;2;1;7;13;20;6;17;21;19;26;18;12;10;4;5;3;5847846
3;5847846;22;9;14;16;25;3;23;8;11;15;24;2;1;7;13;20;6;17;21;19;26;18;12;10;4;5
22;9;14;16;25;3;23;8;11;15;24;2;19;7;13;20;6;17;21;1;26;18;12;10;4;5;3;5847730
3;5847730;22;9;14;16;25;3;23;8;11;15;24;2;19;7;13;20;6;17;21;1;26;18;12;10;4;5
22;9;14;16;25;8;23;3;11;15;24;2;19;7;13;20;6;17;21;1;26;18;12;10;4;5;3;5871159
3;5871159;22;9;14;16;25;8;23;3;11;15;24;2;19;7;13;20;6;17;21;1;26;18;12;10;4;5
22;9;14;16;25;8;20;3;11;15;24;2;19;7;13;23;6;17;21;1;26;18;12;10;4;5;3;5895208
3;5895208;22;9;14;16;25;8;20;3;11;15;24;2;19;7;13;23;6;17;21;1;26;18;12;10;4;5
22;9;14;16;25;8;21;3;11;15;24;2;19;7;13;23;6;17;20;1;26;18;12;10;4;5;3;5866364
3;5866364;22;9;14;16;25;8;21;3;11;15;24;2;19;7;13;23;6;17;20;1;26;18;12;10;4;5
6;9;14;16;25;8;21;3;11;15;24;2;19;7;13;23;22;17;20;1;26;18;12;10;4;5;3;5885039
3;5885039;6;9;14;16;25;8;21;3;11;15;24;2;19;7;13;23;22;17;20;1;26;18;12;10;4;5
6;9;14;16;17;8;21;3;11;15;24;2;19;7;13;23;22;25;20;1;26;18;12;10;4;5;3;5882904
4;5882904;6;9;14;16;17;8;21;3;11;15;24;2;19;7;13;23;22;25;20;1;26;18;12;10;4;5
6;9;22;16;17;8;21;3;11;15;24;2;19;7;13;23;14;25;20;1;26;18;12;10;4;5;4;5945947
4;5945947;6;9;22;16;17;8;21;3;11;15;24;2;19;7;13;23;14;25;20;1;26;18;12;10;4;5
6;9;22;24;17;8;21;3;11;15;16;2;19;7;13;23;14;25;20;1;26;18;12;10;4;5;4;5939100
4;5939100;6;9;22;24;17;8;21;3;11;15;16;2;19;7;13;23;14;25;20;1;26;18;12;10;4;5
6;9;7;24;17;8;21;3;11;15;16;2;19;22;13;23;14;25;20;1;26;18;12;10;4;5;4;5962125
4;5962125;6;9;7;24;17;8;21;3;11;15;16;2;19;22;13;23;14;25;20;1;26;18;12;10;4;5
6;9;7;24;17;8;21;3;11;15;14;2;19;22;13;23;16;25;20;1;26;18;12;10;4;5;4;5843812
4;5843812;6;9;7;24;17;8;21;3;11;15;14;2;19;22;13;23;16;25;20;1;26;18;12;10;4;5
6;9;7;24;17;8;21;3;11;15;14;2;23;22;13;19;16;25;20;1;26;18;12;10;4;5;4;5891139
4;5891139;6;9;7;24;17;8;21;3;11;15;14;2;23;22;13;19;16;25;20;1;26;18;12;10;4;5
6;9;7;24;17;8;21;3;11;15;14;2;23;22;13;19;16;25;20;26;1;18;12;10;4;5;4;5873434
4;5873434;6;9;7;24;17;8;21;3;11;15;14;2;23;22;13;19;16;25;20;26;1;18;12;10;4;5
6;9;7;24;17;8;21;3;11;15;13;2;23;22;14;19;16;25;20;26;1;18;12;10;4;5;4;5908852
4;5908852;6;9;7;24;17;8;21;3;11;15;13;2;23;22;14;19;16;25;20;26;1;18;12;10;4;5
6;9;7;24;17;8;21;3;11;15;13;2;16;22;14;19;23;25;20;26;1;18;12;10;4;5;4;5918480
4;5918480;6;9;7;24;17;8;21;3;11;15;13;2;16;22;14;19;23;25;20;26;1;18;12;10;4;5
6;9;7;24;17;8;23;3;11;15;13;2;16;22;14;19;21;25;20;26;1;18;12;10;4;5;4;5911619
4;5911619;6;9;7;24;17;8;23;3;11;15;13;2;16;22;14;19;21;25;20;26;1;18;12;10;4;5
6;9;7;24;5;8;23;3;11;15;13;2;16;22;14;19;21;25;20;26;1;18;12;10;4;17;4;6105587
4;6105587;6;9;7;24;5;8;23;3;11;15;13;2;16;22;14;19;21;25;20;26;1;18;12;10;4;17
6;9;7;24;5;8;23;3;11;15;13;2;16;22;14;19;21;25;20;26;1;18;4;10;12;17;4;6188243
4;6105587;6;9;7;24;5;8;23;3;11;15;13;2;16;22;14;19;21;25;20;26;1;18;12;10;4;17
6;9;7;24;5;15;23;3;11;8;13;2;16;22;14;19;21;25;20;26;1;18;12;10;4;17;4;6107390
4;6107390;6;9;7;24;5;15;23;3;11;8;13;2;16;22;14;19;21;25;20;26;1;18;12;10;4;17
6;9;7;24;5;15;23;3;10;8;13;2;16;22;14;19;21;25;20;26;1;18;12;11;4;17;4;6124553
4;6124553;6;9;7;24;5;15;23;3;10;8;13;2;16;22;14;19;21;25;20;26;1;18;12;11;4;17
6;9;7;24;5;15;23;3;10;21;13;2;16;22;14;19;8;25;20;26;1;18;12;11;4;17;4;6087322
4;6087322;6;9;7;24;5;15;23;3;10;21;13;2;16;22;14;19;8;25;20;26;1;18;12;11;4;17
6;9;7;24;5;15;23;3;10;21;20;2;16;22;14;19;8;25;13;26;1;18;12;11;4;17;4;6121293
4;6121293;6;9;7;24;5;15;23;3;10;21;20;2;16;22;14;19;8;25;13;26;1;18;12;11;4;17
6;9;7;24;5;18;23;3;10;21;20;2;16;22;14;19;8;25;13;26;1;15;12;11;4;17;4;6011730
4;6011730;6;9;7;24;5;18;23;3;10;21;20;2;16;22;14;19;8;25;13;26;1;15;12;11;4;17
6;9;7;24;5;18;23;3;10;21;20;2;16;15;14;19;8;25;13;26;1;22;12;11;4;17;4;5982626
4;5982626;6;9;7;24;5;18;23;3;10;21;20;2;16;15;14;19;8;25;13;26;1;22;12;11;4;17
6;26;7;24;5;18;23;3;10;21;20;2;16;15;14;19;8;25;13;9;1;22;12;11;4;17;4;6025258
4;6025258;6;26;7;24;5;18;23;3;10;21;20;2;16;15;14;19;8;25;13;9;1;22;12;11;4;17
6;5;7;24;26;18;23;3;10;21;20;2;16;15;14;19;8;25;13;9;1;22;12;11;4;17;4;5967051
4;5967051;6;5;7;24;26;18;23;3;10;21;20;2;16;15;14;19;8;25;13;9;1;22;12;11;4;17
6;5;7;24;26;12;23;3;10;21;20;2;16;15;14;19;8;25;13;9;1;22;18;11;4;17;4;6040352
5;6040352;6;5;7;24;26;12;23;3;10;21;20;2;16;15;14;19;8;25;13;9;1;22;18;11;4;17
6;5;7;24;26;12;23;3;10;21;20;2;16;4;14;19;8;25;13;9;1;22;18;11;15;17;5;6133044
5;6133044;6;5;7;24;26;12;23;3;10;21;20;2;16;4;14;19;8;25;13;9;1;22;18;11;15;17
6;5;8;24;26;12;23;3;10;21;20;2;16;4;14;19;7;25;13;9;1;22;18;11;15;17;5;6124143
5;6124143;6;5;8;24;26;12;23;3;10;21;20;2;16;4;14;19;7;25;13;9;1;22;18;11;15;17
6;5;8;24;26;12;23;3;10;21;20;2;16;4;25;19;7;14;13;9;1;22;18;11;15;17;5;5966350
5;5966350;6;5;8;24;26;12;23;3;10;21;20;2;16;4;25;19;7;14;13;9;1;22;18;11;15;17
6;5;8;24;10;12;23;3;26;21;20;2;16;4;25;19;7;14;13;9;1;22;18;11;15;17;5;5965863
5;5965863;6;5;8;24;10;12;23;3;26;21;20;2;16;4;25;19;7;14;13;9;1;22;18;11;15;17
6;5;8;14;10;12;23;3;26;21;20;2;16;4;25;19;7;24;13;9;1;22;18;11;15;17;5;6136222
5;6136222;6;5;8;14;10;12;23;3;26;21;20;2;16;4;25;19;7;24;13;9;1;22;18;11;15;17
6;5;8;14;10;13;23;3;26;21;20;2;16;4;25;19;7;24;12;9;1;22;18;11;15;17;5;6129799
5;6129799;6;5;8;14;10;13;23;3;26;21;20;2;16;4;25;19;7;24;12;9;1;22;18;11;15;17
6;25;8;14;10;13;23;3;26;21;20;2;16;4;5;19;7;24;12;9;1;22;18;11;15;17;5;6135723
5;6135723;6;25;8;14;10;13;23;3;26;21;20;2;16;4;5;19;7;24;12;9;1;22;18;11;15;17
6;25;8;5;10;13;23;3;26;21;20;2;16;4;14;19;7;24;12;9;1;22;18;11;15;17;5;6229582
5;6229582;6;25;8;5;10;13;23;3;26;21;20;2;16;4;14;19;7;24;12;9;1;22;18;11;15;17
6;25;8;5;10;13;23;17;26;21;20;2;16;4;14;19;7;24;12;9;1;22;18;11;15;3;5;6239164
5;6239164;6;25;8;5;10;13;23;17;26;21;20;2;16;4;14;19;7;24;12;9;1;22;18;11;15;3
6;25;8;5;10;13;23;17;26;21;4;2;16;20;14;19;7;24;12;9;1;22;18;11;15;3;5;6223585
5;6223585;6;25;8;5;10;13;23;17;26;21;4;2;16;20;14;19;7;24;12;9;1;22;18;11;15;3
6;25;8;5;17;13;23;10;26;21;4;2;16;20;14;19;7;24;12;9;1;22;18;11;15;3;5;6218772
5;6218772;6;25;8;5;17;13;23;10;26;21;4;2;16;20;14;19;7;24;12;9;1;22;18;11;15;3
6;25;8;5;17;13;23;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;18;11;15;3;5;6217422
5;6217422;6;25;8;5;17;13;23;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;18;11;15;3
6;25;8;5;17;13;23;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;11;15;18;5;6032855
5;6032855;6;25;8;5;17;13;23;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;11;15;18
6;25;8;5;17;23;13;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;11;15;18;5;6032855
5;6032855;6;25;8;5;17;23;13;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;11;15;18
6;25;11;5;17;23;13;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;8;15;18;5;6062084
5;6062084;6;25;11;5;17;23;13;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;8;15;18
6;15;11;5;17;23;13;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;8;25;18;5;6068507
5;6068507;6;15;11;5;17;23;13;10;26;21;4;2;16;20;14;19;7;24;12;1;9;22;3;8;25;18
6;15;11;5;17;23;13;10;26;9;4;2;16;20;14;19;7;24;12;1;21;22;3;8;25;18;5;5980879
5;5980879;6;15;11;5;17;23;13;10;26;9;4;2;16;20;14;19;7;24;12;1;21;22;3;8;25;18
6;15;11;5;24;23;13;10;26;9;4;2;16;20;14;19;7;17;12;1;21;22;3;8;25;18;5;5981349
5;5981349;6;15;11;5;24;23;13;10;26;9;4;2;16;20;14;19;7;17;12;1;21;22;3;8;25;18
16;15;11;5;24;23;13;10;26;9;4;2;6;20;14;19;7;17;12;1;21;22;3;8;25;18;5;5970295
5;5970295;16;15;11;5;24;23;13;10;26;9;4;2;6;20;14;19;7;17;12;1;21;22;3;8;25;18
8;15;11;5;24;23;13;10;26;9;4;2;6;20;14;19;7;17;12;1;21;22;3;16;25;18;5;5942256
6;5942256;8;15;11;5;24;23;13;10;26;9;4;2;6;20;14;19;7;17;12;1;21;22;3;16;25;18
8;15;11;5;24;23;13;10;26;9;4;2;6;20;14;25;7;17;12;1;21;22;3;16;19;18;6;5953755
6;5953755;8;15;11;5;24;23;13;10;26;9;4;2;6;20;14;25;7;17;12;1;21;22;3;16;19;18
8;15;11;5;24;23;13;10;26;9;4;2;6;20;14;17;7;25;12;1;21;22;3;16;19;18;6;5953073
6;5953073;8;15;11;5;24;23;13;10;26;9;4;2;6;20;14;17;7;25;12;1;21;22;3;16;19;18
12;15;11;5;24;23;13;10;26;9;4;2;6;20;14;17;7;25;8;1;21;22;3;16;19;18;6;5934355
6;5934355;12;15;11;5;24;23;13;10;26;9;4;2;6;20;14;17;7;25;8;1;21;22;3;16;19;18
12;20;11;5;24;23;13;10;26;9;4;2;6;15;14;17;7;25;8;1;21;22;3;16;19;18;6;5944113
6;5944113;12;20;11;5;24;23;13;10;26;9;4;2;6;15;14;17;7;25;8;1;21;22;3;16;19;18
12;20;11;5;17;23;13;10;26;9;4;2;6;15;14;24;7;25;8;1;21;22;3;16;19;18;6;5943142
6;5943142;12;20;11;5;17;23;13;10;26;9;4;2;6;15;14;24;7;25;8;1;21;22;3;16;19;18
12;20;11;5;17;23;13;10;26;9;4;2;6;15;14;24;7;25;8;1;16;22;3;21;19;18;6;5936144
6;5936144;12;20;11;5;17;23;13;10;26;9;4;2;6;15;14;24;7;25;8;1;16;22;3;21;19;18
12;20;11;5;17;23;13;10;26;9;4;2;6;15;14;24;21;25;8;1;16;22;3;7;19;18;6;5978874
6;5978874;12;20;11;5;17;23;13;10;26;9;4;2;6;15;14;24;21;25;8;1;16;22;3;7;19;18
12;20;11;5;17;23;13;10;26;9;4;18;6;15;14;24;21;25;8;1;16;22;3;7;19;2;6;5975835
6;5975835;12;20;11;5;17;23;13;10;26;9;4;18;6;15;14;24;21;25;8;1;16;22;3;7;19;2
12;20;11;5;17;23;13;1;26;9;4;18;6;15;14;24;21;25;8;10;16;22;3;7;19;2;6;5890020
6;5890020;12;20;11;5;17;23;13;1;26;9;4;18;6;15;14;24;21;25;8;10;16;22;3;7;19;2
12;20;11;5;17;23;13;1;26;9;15;18;6;4;14;24;21;25;8;10;16;22;3;7;19;2;6;5910994
6;5910994;12;20;11;5;17;23;13;1;26;9;15;18;6;4;14;24;21;25;8;10;16;22;3;7;19;2
12;20;11;5;17;23;13;1;26;9;15;18;6;4;22;24;21;25;8;10;16;14;3;7;19;2;6;5904424
6;5904424;12;20;11;5;17;23;13;1;26;9;15;18;6;4;22;24;21;25;8;10;16;14;3;7;19;2
12;20;11;5;17;23;13;1;26;9;15;18;6;4;25;24;21;22;8;10;16;14;3;7;19;2;6;5898946
6;5898946;12;20;11;5;17;23;13;1;26;9;15;18;6;4;25;24;21;22;8;10;16;14;3;7;19;2
12;20;11;5;17;23;13;1;26;9;15;18;6;4;25;24;21;22;8;10;16;3;14;7;19;2;6;5986530
6;5986530;12;20;11;5;17;23;13;1;26;9;15;18;6;4;25;24;21;22;8;10;16;3;14;7;19;2
12;20;11;5;17;23;13;2;26;9;15;18;6;4;25;24;21;22;8;10;16;3;14;7;19;1;6;6016697
6;6016697;12;20;11;5;17;23;13;2;26;9;15;18;6;4;25;24;21;22;8;10;16;3;14;7;19;1
12;20;11;5;17;23;13;2;16;9;15;18;6;4;25;24;21;22;8;10;26;3;14;7;19;1;6;6036139
6;6036139;12;20;11;5;17;23;13;2;16;9;15;18;6;4;25;24;21;22;8;10;26;3;14;7;19;1
12;20;11;5;17;8;13;2;16;9;15;18;6;4;25;24;21;22;23;10;26;3;14;7;19;1;6;6053255
6;6053255;12;20;11;5;17;8;13;2;16;9;15;18;6;4;25;24;21;22;23;10;26;3;14;7;19;1
12;20;11;5;17;25;13;2;16;9;15;18;6;4;8;24;21;22;23;10;26;3;14;7;19;1;6;6094531
6;6094531;12;20;11;5;17;25;13;2;16;9;15;18;6;4;8;24;21;22;23;10;26;3;14;7;19;1
12;20;11;5;17;25;13;15;16;9;2;18;6;4;8;24;21;22;23;10;26;3;14;7;19;1;6;6094983
6;6094983;12;20;11;5;17;25;13;15;16;9;2;18;6;4;8;24;21;22;23;10;26;3;14;7;19;1
