"X1";"X49166";"X10";"X4";"X12";"X7";"X11";"X1.1";"X3";"X5";"X8";"X9";"X2";"X6"
1;47818;7;6;3;1;2;9;10;8;5;4;11;12
7;6;9;1;2;3;10;8;5;4;11;12;1;57062
2;57062;7;6;9;1;2;3;10;8;5;4;11;12
7;6;9;4;2;3;10;8;5;1;11;12;2;58352
2;58352;7;6;9;4;2;3;10;8;5;1;11;12
7;6;9;4;2;3;10;8;5;12;11;1;2;67184
2;67184;7;6;9;4;2;3;10;8;5;12;11;1
2;6;9;4;7;3;10;8;5;12;11;1;2;59838
2;59838;2;6;9;4;7;3;10;8;5;12;11;1
12;6;9;4;7;3;10;8;5;2;11;1;2;53630
2;53630;12;6;9;4;7;3;10;8;5;2;11;1
12;6;4;9;7;3;10;8;5;2;11;1;2;51318
2;51318;12;6;4;9;7;3;10;8;5;2;11;1
12;6;4;9;7;3;10;8;5;1;11;2;2;42870
2;42870;12;6;4;9;7;3;10;8;5;1;11;2
12;6;4;9;10;3;7;8;5;1;11;2;2;46980
2;46980;12;6;4;9;10;3;7;8;5;1;11;2
12;6;4;9;10;2;7;8;5;1;11;3;2;41608
2;41608;12;6;4;9;10;2;7;8;5;1;11;3
12;10;4;9;6;2;7;8;5;1;11;3;2;44032
2;44032;12;10;4;9;6;2;7;8;5;1;11;3
12;8;4;9;6;2;7;10;5;1;11;3;2;45928
2;45928;12;8;4;9;6;2;7;10;5;1;11;3
12;8;4;9;6;2;7;10;5;1;3;11;2;45626
2;45626;12;8;4;9;6;2;7;10;5;1;3;11
9;8;4;12;6;2;7;10;5;1;3;11;2;38530
2;38530;9;8;4;12;6;2;7;10;5;1;3;11
7;8;4;12;6;2;9;10;5;1;3;11;2;50434
2;38530;9;8;4;12;6;2;7;10;5;1;3;11
9;8;4;12;6;10;7;2;5;1;3;11;2;29998
2;29998;9;8;4;12;6;10;7;2;5;1;3;11
9;8;10;12;6;4;7;2;5;1;3;11;2;34088
2;29998;9;8;4;12;6;10;7;2;5;1;3;11
9;4;8;12;6;10;7;2;5;1;3;11;2;38514
2;38514;9;4;8;12;6;10;7;2;5;1;3;11
9;4;8;12;6;1;7;2;5;10;3;11;2;38040
2;38040;9;4;8;12;6;1;7;2;5;10;3;11
10;4;8;12;6;1;7;2;5;9;3;11;2;39172
2;39172;10;4;8;12;6;1;7;2;5;9;3;11
1;4;8;12;6;10;7;2;5;9;3;11;2;41400
2;39172;10;4;8;12;6;1;7;2;5;9;3;11
10;4;6;12;8;1;7;2;5;9;3;11;2;36436
3;36436;10;4;6;12;8;1;7;2;5;9;3;11
10;12;6;4;8;1;7;2;5;9;3;11;3;53672
3;53672;10;12;6;4;8;1;7;2;5;9;3;11
10;12;6;4;8;5;7;2;1;9;3;11;3;52880
3;52880;10;12;6;4;8;5;7;2;1;9;3;11
10;12;6;4;8;5;9;2;1;7;3;11;3;50162
3;50162;10;12;6;4;8;5;9;2;1;7;3;11
10;12;6;4;8;5;2;9;1;7;3;11;3;51522
3;51522;10;12;6;4;8;5;2;9;1;7;3;11
10;12;6;1;8;5;2;9;4;7;3;11;3;48250
3;48250;10;12;6;1;8;5;2;9;4;7;3;11
10;12;6;1;8;5;2;4;9;7;3;11;3;52280
3;52280;10;12;6;1;8;5;2;4;9;7;3;11
10;12;6;9;8;5;2;4;1;7;3;11;3;53538
3;53538;10;12;6;9;8;5;2;4;1;7;3;11
10;12;9;6;8;5;2;4;1;7;3;11;3;52882
3;52882;10;12;9;6;8;5;2;4;1;7;3;11
12;10;9;6;8;5;2;4;1;7;3;11;3;46630
3;46630;12;10;9;6;8;5;2;4;1;7;3;11
12;10;6;9;8;5;2;4;1;7;3;11;3;47000
3;47000;12;10;6;9;8;5;2;4;1;7;3;11
12;10;6;9;8;5;2;4;1;7;11;3;3;46684
3;46684;12;10;6;9;8;5;2;4;1;7;11;3
12;7;6;9;8;5;2;4;1;10;11;3;3;36534
3;36534;12;7;6;9;8;5;2;4;1;10;11;3
12;7;6;1;8;5;2;4;9;10;11;3;3;39014
3;36534;12;7;6;9;8;5;2;4;1;10;11;3
12;7;1;9;8;5;2;4;6;10;11;3;3;34400
3;34400;12;7;1;9;8;5;2;4;6;10;11;3
12;7;1;9;8;5;2;4;6;11;10;3;3;40854
3;40854;12;7;1;9;8;5;2;4;6;11;10;3
12;7;1;9;4;5;2;8;6;11;10;3;3;31364
3;31364;12;7;1;9;4;5;2;8;6;11;10;3
12;7;6;9;4;5;2;8;1;11;10;3;3;29804
3;29804;12;7;6;9;4;5;2;8;1;11;10;3
12;7;10;9;4;5;2;8;1;11;6;3;3;31930
3;31930;12;7;10;9;4;5;2;8;1;11;6;3
12;7;9;10;4;5;2;8;1;11;6;3;3;33864
3;33864;12;7;9;10;4;5;2;8;1;11;6;3
12;7;9;10;4;5;3;8;1;11;6;2;3;37482
4;37482;12;7;9;10;4;5;3;8;1;11;6;2
12;7;9;10;4;8;3;5;1;11;6;2;4;50264
4;50264;12;7;9;10;4;8;3;5;1;11;6;2
12;7;9;10;4;8;5;3;1;11;6;2;4;59812
4;50264;12;7;9;10;4;8;3;5;1;11;6;2
3;7;9;10;4;8;12;5;1;11;6;2;4;46238
4;46238;3;7;9;10;4;8;12;5;1;11;6;2
3;7;9;10;4;8;1;5;12;11;6;2;4;46518
4;46518;3;7;9;10;4;8;1;5;12;11;6;2
3;7;9;10;1;8;4;5;12;11;6;2;4;47172
4;47172;3;7;9;10;1;8;4;5;12;11;6;2
3;7;9;10;1;8;4;5;2;11;6;12;4;44046
4;44046;3;7;9;10;1;8;4;5;2;11;6;12
3;7;9;6;1;8;4;5;2;11;10;12;4;44890
4;44890;3;7;9;6;1;8;4;5;2;11;10;12
3;7;9;1;6;8;4;5;2;11;10;12;4;46610
4;46610;3;7;9;1;6;8;4;5;2;11;10;12
3;7;9;11;6;8;4;5;2;1;10;12;4;62676
4;62676;3;7;9;11;6;8;4;5;2;1;10;12
3;7;9;11;10;8;4;5;2;1;6;12;4;60392
4;60392;3;7;9;11;10;8;4;5;2;1;6;12
3;7;9;4;10;8;11;5;2;1;6;12;4;58978
4;58978;3;7;9;4;10;8;11;5;2;1;6;12
3;8;9;4;10;7;11;5;2;1;6;12;4;60322
4;60322;3;8;9;4;10;7;11;5;2;1;6;12
3;8;9;4;10;12;11;5;2;1;6;7;4;53442
4;53442;3;8;9;4;10;12;11;5;2;1;6;7
5;8;9;4;10;12;11;3;2;1;6;7;4;45180
4;45180;5;8;9;4;10;12;11;3;2;1;6;7
5;8;9;4;10;12;11;7;2;1;6;3;4;38782
4;38782;5;8;9;4;10;12;11;7;2;1;6;3
5;8;9;4;10;12;2;7;11;1;6;3;4;35174
4;35174;5;8;9;4;10;12;2;7;11;1;6;3
5;8;10;4;9;12;2;7;11;1;6;3;4;38834
4;38834;5;8;10;4;9;12;2;7;11;1;6;3
5;8;10;4;12;9;2;7;11;1;6;3;4;32540
4;32540;5;8;10;4;12;9;2;7;11;1;6;3
5;8;10;4;11;9;2;7;12;1;6;3;4;28394
4;28394;5;8;10;4;11;9;2;7;12;1;6;3
5;8;2;4;11;9;10;7;12;1;6;3;4;30482
5;30482;5;8;2;4;11;9;10;7;12;1;6;3
2;8;5;4;11;9;10;7;12;1;6;3;5;40742
5;40742;2;8;5;4;11;9;10;7;12;1;6;3
2;8;9;4;11;5;10;7;12;1;6;3;5;40544
5;40544;2;8;9;4;11;5;10;7;12;1;6;3
2;7;9;4;11;5;10;8;12;1;6;3;5;32768
5;32768;2;7;9;4;11;5;10;8;12;1;6;3
2;3;9;4;11;5;10;8;12;1;6;7;5;38058
5;38058;2;3;9;4;11;5;10;8;12;1;6;7
2;3;9;4;11;5;10;1;12;8;6;7;5;44654
5;44654;2;3;9;4;11;5;10;1;12;8;6;7
2;4;9;3;11;5;10;1;12;8;6;7;5;54170
5;54170;2;4;9;3;11;5;10;1;12;8;6;7
2;4;9;3;7;5;10;1;12;8;6;11;5;44924
5;44924;2;4;9;3;7;5;10;1;12;8;6;11
2;4;9;3;7;5;10;1;6;8;12;11;5;44900
5;44900;2;4;9;3;7;5;10;1;6;8;12;11
2;4;6;3;7;5;10;1;9;8;12;11;5;44582
5;44582;2;4;6;3;7;5;10;1;9;8;12;11
2;4;6;3;7;10;5;1;9;8;12;11;5;37158
5;37158;2;4;6;3;7;10;5;1;9;8;12;11
2;5;6;3;7;10;4;1;9;8;12;11;5;38722
5;38722;2;5;6;3;7;10;4;1;9;8;12;11
2;5;6;3;7;10;4;1;11;8;12;9;5;40010
5;40010;2;5;6;3;7;10;4;1;11;8;12;9
4;5;6;3;7;10;2;1;11;8;12;9;5;41006
5;41006;4;5;6;3;7;10;2;1;11;8;12;9
7;5;6;3;4;10;2;1;11;8;12;9;5;28548
5;28548;7;5;6;3;4;10;2;1;11;8;12;9
7;5;6;3;4;10;2;8;11;1;12;9;5;30594
5;30594;7;5;6;3;4;10;2;8;11;1;12;9
7;5;6;3;4;9;2;8;11;1;12;10;5;36504
5;36504;7;5;6;3;4;9;2;8;11;1;12;10
7;5;6;3;4;9;2;8;11;12;1;10;5;52066
5;52066;7;5;6;3;4;9;2;8;11;12;1;10
12;5;6;3;4;9;2;8;11;7;1;10;5;62216
5;62216;12;5;6;3;4;9;2;8;11;7;1;10
12;5;6;1;4;9;2;8;11;7;3;10;5;64152
5;64152;12;5;6;1;4;9;2;8;11;7;3;10
12;5;6;1;4;9;2;3;11;7;8;10;5;58434
6;58434;12;5;6;1;4;9;2;3;11;7;8;10
12;5;6;11;4;9;2;3;1;7;8;10;6;56074
6;56074;12;5;6;11;4;9;2;3;1;7;8;10
4;5;6;11;12;9;2;3;1;7;8;10;6;60994
6;60994;4;5;6;11;12;9;2;3;1;7;8;10
4;5;6;11;12;9;1;3;2;7;8;10;6;64186
6;64186;4;5;6;11;12;9;1;3;2;7;8;10
4;5;6;1;12;9;11;3;2;7;8;10;6;58510
6;58510;4;5;6;1;12;9;11;3;2;7;8;10
4;5;6;1;12;9;11;10;2;7;8;3;6;51588
6;51588;4;5;6;1;12;9;11;10;2;7;8;3
4;5;6;1;12;10;11;9;2;7;8;3;6;45142
6;45142;4;5;6;1;12;10;11;9;2;7;8;3
4;5;1;6;12;10;11;9;2;7;8;3;6;48482
6;48482;4;5;1;6;12;10;11;9;2;7;8;3
4;5;1;6;12;10;11;9;2;7;3;8;6;50042
6;50042;4;5;1;6;12;10;11;9;2;7;3;8
4;5;1;6;12;10;11;8;2;7;3;9;6;54266
6;54266;4;5;1;6;12;10;11;8;2;7;3;9
4;5;3;6;12;10;11;8;2;7;1;9;6;53460
6;53460;4;5;3;6;12;10;11;8;2;7;1;9
2;5;3;6;12;10;11;8;4;7;1;9;6;51290
6;51290;2;5;3;6;12;10;11;8;4;7;1;9
2;12;3;6;5;10;11;8;4;7;1;9;6;58534
6;58534;2;12;3;6;5;10;11;8;4;7;1;9
2;9;3;6;5;10;11;8;4;7;1;12;6;54630
6;54630;2;9;3;6;5;10;11;8;4;7;1;12
2;9;1;6;5;10;11;8;4;7;3;12;6;52160
6;52160;2;9;1;6;5;10;11;8;4;7;3;12
2;9;1;6;5;11;10;8;4;7;3;12;6;46292
6;46292;2;9;1;6;5;11;10;8;4;7;3;12
9;2;1;6;5;11;10;8;4;7;3;12;6;52068
6;52068;9;2;1;6;5;11;10;8;4;7;3;12
9;6;1;2;5;11;10;8;4;7;3;12;6;38566
6;38566;9;6;1;2;5;11;10;8;4;7;3;12
9;6;3;2;5;11;10;8;4;7;1;12;6;41968
6;41968;9;6;3;2;5;11;10;8;4;7;1;12
9;6;3;2;5;11;10;8;12;7;1;4;6;46536
6;46536;9;6;3;2;5;11;10;8;12;7;1;4
9;6;3;2;5;11;1;8;12;7;10;4;6;45650
7;45650;9;6;3;2;5;11;1;8;12;7;10;4
9;12;3;2;5;11;1;8;6;7;10;4;7;46026
7;46026;9;12;3;2;5;11;1;8;6;7;10;4
9;12;3;2;5;11;1;8;4;7;10;6;7;49514
7;49514;9;12;3;2;5;11;1;8;4;7;10;6
9;2;3;12;5;11;1;8;4;7;10;6;7;60518
7;60518;9;2;3;12;5;11;1;8;4;7;10;6
9;2;3;12;5;4;1;8;11;7;10;6;7;54050
7;54050;9;2;3;12;5;4;1;8;11;7;10;6
9;2;3;10;5;4;1;8;11;7;12;6;7;52460
7;52460;9;2;3;10;5;4;1;8;11;7;12;6
9;8;3;10;5;4;1;2;11;7;12;6;7;45008
7;45008;9;8;3;10;5;4;1;2;11;7;12;6
9;8;3;1;5;4;10;2;11;7;12;6;7;46062
7;46062;9;8;3;1;5;4;10;2;11;7;12;6
9;8;12;1;5;4;10;2;11;7;3;6;7;47546
7;47546;9;8;12;1;5;4;10;2;11;7;3;6
9;8;12;4;5;1;10;2;11;7;3;6;7;44514
7;44514;9;8;12;4;5;1;10;2;11;7;3;6
9;8;12;4;5;1;10;3;11;7;2;6;7;52204
7;44514;9;8;12;4;5;1;10;2;11;7;3;6
9;8;12;4;5;1;10;2;7;11;3;6;7;46976
7;46976;9;8;12;4;5;1;10;2;7;11;3;6
9;8;12;4;6;1;10;2;7;11;3;5;7;44078
7;44078;9;8;12;4;6;1;10;2;7;11;3;5
9;8;12;4;6;1;10;2;7;5;3;11;7;46190
7;44078;9;8;12;4;6;1;10;2;7;11;3;5
9;8;2;4;6;1;10;12;7;11;3;5;7;30222
7;30222;9;8;2;4;6;1;10;12;7;11;3;5
9;8;2;4;1;6;10;12;7;11;3;5;7;37618
7;37618;9;8;2;4;1;6;10;12;7;11;3;5
2;8;9;4;1;6;10;12;7;11;3;5;7;40892
7;40892;2;8;9;4;1;6;10;12;7;11;3;5
2;8;9;4;1;6;10;12;3;11;7;5;7;40894
7;40894;2;8;9;4;1;6;10;12;3;11;7;5
6;8;9;4;1;2;10;12;3;11;7;5;7;42852
7;40894;2;8;9;4;1;6;10;12;3;11;7;5
2;8;9;7;1;6;10;12;3;11;4;5;7;38518
7;38518;2;8;9;7;1;6;10;12;3;11;4;5
2;8;9;7;1;6;10;12;4;11;3;5;7;38348
8;38348;2;8;9;7;1;6;10;12;4;11;3;5
2;8;9;7;1;6;5;12;4;11;3;10;8;43782
8;43782;2;8;9;7;1;6;5;12;4;11;3;10
2;1;9;7;8;6;5;12;4;11;3;10;8;42826
8;42826;2;1;9;7;8;6;5;12;4;11;3;10
2;1;9;11;8;6;5;12;4;7;3;10;8;44362
8;44362;2;1;9;11;8;6;5;12;4;7;3;10
2;1;9;11;8;6;5;12;7;4;3;10;8;58630
8;58630;2;1;9;11;8;6;5;12;7;4;3;10
2;1;9;11;8;6;7;12;5;4;3;10;8;53650
8;53650;2;1;9;11;8;6;7;12;5;4;3;10
2;1;9;11;8;6;3;12;5;4;7;10;8;55128
8;55128;2;1;9;11;8;6;3;12;5;4;7;10
2;1;9;4;8;6;3;12;5;11;7;10;8;41868
8;41868;2;1;9;4;8;6;3;12;5;11;7;10
2;1;9;4;8;6;3;5;12;11;7;10;8;42544
8;42544;2;1;9;4;8;6;3;5;12;11;7;10
2;1;11;4;8;6;3;5;12;9;7;10;8;53560
8;53560;2;1;11;4;8;6;3;5;12;9;7;10
2;1;11;4;8;10;3;5;12;9;7;6;8;42060
8;42060;2;1;11;4;8;10;3;5;12;9;7;6
2;1;11;4;8;10;3;7;12;9;5;6;8;38082
8;38082;2;1;11;4;8;10;3;7;12;9;5;6
2;1;8;4;11;10;3;7;12;9;5;6;8;39636
8;38082;2;1;11;4;8;10;3;7;12;9;5;6
2;1;11;4;8;10;3;6;12;9;5;7;8;36644
8;36644;2;1;11;4;8;10;3;6;12;9;5;7
2;1;11;4;8;10;3;9;12;6;5;7;8;42406
8;36644;2;1;11;4;8;10;3;6;12;9;5;7
1;2;11;4;8;10;3;6;12;9;5;7;8;36538
8;36538;1;2;11;4;8;10;3;6;12;9;5;7
1;2;11;12;8;10;3;6;4;9;5;7;8;40622
8;36538;1;2;11;4;8;10;3;6;12;9;5;7
1;2;11;4;8;10;3;6;12;7;5;9;8;47674
8;47674;1;2;11;4;8;10;3;6;12;7;5;9
1;11;2;4;8;10;3;6;12;7;5;9;8;56694
8;56694;1;11;2;4;8;10;3;6;12;7;5;9
1;11;5;4;8;10;3;6;12;7;2;9;8;51750
8;51750;1;11;5;4;8;10;3;6;12;7;2;9
1;11;5;4;6;10;3;8;12;7;2;9;8;51402
9;51402;1;11;5;4;6;10;3;8;12;7;2;9
1;11;5;4;6;9;3;8;12;7;2;10;9;44064
9;44064;1;11;5;4;6;9;3;8;12;7;2;10
1;11;5;6;4;9;3;8;12;7;2;10;9;42224
9;42224;1;11;5;6;4;9;3;8;12;7;2;10
1;11;5;6;4;9;10;8;12;7;2;3;9;46014
9;42224;1;11;5;6;4;9;3;8;12;7;2;10
1;11;5;6;4;2;3;8;12;7;9;10;9;49096
9;49096;1;11;5;6;4;2;3;8;12;7;9;10
6;11;5;1;4;2;3;8;12;7;9;10;9;39712
9;39712;6;11;5;1;4;2;3;8;12;7;9;10
6;12;5;1;4;2;3;8;11;7;9;10;9;38698
9;38698;6;12;5;1;4;2;3;8;11;7;9;10
6;12;5;4;1;2;3;8;11;7;9;10;9;41098
9;41098;6;12;5;4;1;2;3;8;11;7;9;10
6;12;5;4;7;2;3;8;11;1;9;10;9;34198
9;34198;6;12;5;4;7;2;3;8;11;1;9;10
6;12;5;8;7;2;3;4;11;1;9;10;9;36688
9;36688;6;12;5;8;7;2;3;4;11;1;9;10
6;10;5;8;7;2;3;4;11;1;9;12;9;47468
9;36688;6;12;5;8;7;2;3;4;11;1;9;10
6;11;5;8;7;2;3;4;12;1;9;10;9;37702
9;37702;6;11;5;8;7;2;3;4;12;1;9;10
6;11;3;8;7;2;5;4;12;1;9;10;9;36058
9;36058;6;11;3;8;7;2;5;4;12;1;9;10
6;11;3;8;7;2;5;4;1;12;9;10;9;55160
9;55160;6;11;3;8;7;2;5;4;1;12;9;10
6;11;3;8;7;2;5;4;9;12;1;10;9;55158
9;55158;6;11;3;8;7;2;5;4;9;12;1;10
6;11;3;8;7;2;10;4;9;12;1;5;9;57070
9;57070;6;11;3;8;7;2;10;4;9;12;1;5
7;11;3;8;6;2;10;4;9;12;1;5;9;67658
9;67658;7;11;3;8;6;2;10;4;9;12;1;5
7;11;3;8;6;2;10;1;9;12;4;5;9;68198
9;67658;7;11;3;8;6;2;10;4;9;12;1;5
11;7;3;8;6;2;10;4;9;12;1;5;9;47570
9;47570;11;7;3;8;6;2;10;4;9;12;1;5
11;2;3;8;6;7;10;4;9;12;1;5;9;51710
9;51710;11;2;3;8;6;7;10;4;9;12;1;5
11;2;3;8;6;9;10;4;7;12;1;5;9;48530
10;48530;11;2;3;8;6;9;10;4;7;12;1;5
11;2;6;8;3;9;10;4;7;12;1;5;10;51442
10;51442;11;2;6;8;3;9;10;4;7;12;1;5
11;2;6;8;3;9;12;4;7;10;1;5;10;38858
10;38858;11;2;6;8;3;9;12;4;7;10;1;5
11;8;6;2;3;9;12;4;7;10;1;5;10;31866
10;31866;11;8;6;2;3;9;12;4;7;10;1;5
11;12;6;2;3;9;8;4;7;10;1;5;10;31562
10;31562;11;12;6;2;3;9;8;4;7;10;1;5
12;11;6;2;3;9;8;4;7;10;1;5;10;32094
10;32094;12;11;6;2;3;9;8;4;7;10;1;5
12;11;6;2;3;9;5;4;7;10;1;8;10;32266
10;32266;12;11;6;2;3;9;5;4;7;10;1;8
12;11;6;3;2;9;5;4;7;10;1;8;10;31186
10;31186;12;11;6;3;2;9;5;4;7;10;1;8
12;11;6;3;10;9;5;4;7;2;1;8;10;37874
10;37874;12;11;6;3;10;9;5;4;7;2;1;8
12;11;6;3;10;9;5;7;4;2;1;8;10;40592
10;40592;12;11;6;3;10;9;5;7;4;2;1;8
12;11;6;3;10;9;5;8;4;2;1;7;10;44944
10;44944;12;11;6;3;10;9;5;8;4;2;1;7
3;11;6;12;10;9;5;8;4;2;1;7;10;50534
10;50534;3;11;6;12;10;9;5;8;4;2;1;7
10;11;6;12;3;9;5;8;4;2;1;7;10;53612
10;53612;10;11;6;12;3;9;5;8;4;2;1;7
10;11;6;12;3;9;5;4;8;2;1;7;10;44458
10;44458;10;11;6;12;3;9;5;4;8;2;1;7
10;11;8;12;3;9;5;4;6;2;1;7;10;44886
10;44886;10;11;8;12;3;9;5;4;6;2;1;7
10;11;4;12;3;9;5;8;6;2;1;7;10;57190
10;57190;10;11;4;12;3;9;5;8;6;2;1;7
10;11;4;12;3;9;5;8;6;7;1;2;10;58150
10;58150;10;11;4;12;3;9;5;8;6;7;1;2
10;4;11;12;3;9;5;8;6;7;1;2;10;48902
10;48902;10;4;11;12;3;9;5;8;6;7;1;2
10;1;11;12;3;9;5;8;6;7;4;2;10;47234
10;47234;10;1;11;12;3;9;5;8;6;7;4;2
10;1;9;12;3;11;5;8;6;7;4;2;10;45850
10;45850;10;1;9;12;3;11;5;8;6;7;4;2
2;1;9;12;3;11;5;8;6;7;4;10;10;46016
11;46016;2;1;9;12;3;11;5;8;6;7;4;10
2;3;9;12;1;11;5;8;6;7;4;10;11;50902
11;50902;2;3;9;12;1;11;5;8;6;7;4;10
2;3;9;12;6;11;5;8;1;7;4;10;11;53698
11;53698;2;3;9;12;6;11;5;8;1;7;4;10
4;3;9;12;6;11;5;8;1;7;2;10;11;43256
11;43256;4;3;9;12;6;11;5;8;1;7;2;10
4;3;9;12;6;11;5;8;7;1;2;10;11;33964
11;33964;4;3;9;12;6;11;5;8;7;1;2;10
4;3;9;12;6;11;5;8;7;2;1;10;11;43192
11;43192;4;3;9;12;6;11;5;8;7;2;1;10
10;3;9;12;6;11;5;8;7;2;1;4;11;53924
11;53924;10;3;9;12;6;11;5;8;7;2;1;4
10;3;9;4;6;11;5;8;7;2;1;12;11;52250
11;52250;10;3;9;4;6;11;5;8;7;2;1;12
3;10;9;4;6;11;5;8;7;2;1;12;11;57622
11;57622;3;10;9;4;6;11;5;8;7;2;1;12
3;10;9;4;6;11;5;8;7;2;12;1;11;59246
11;59246;3;10;9;4;6;11;5;8;7;2;12;1
5;10;9;4;6;11;3;8;7;2;12;1;11;51396
11;51396;5;10;9;4;6;11;3;8;7;2;12;1
5;10;4;9;6;11;3;8;7;2;12;1;11;48330
11;48330;5;10;4;9;6;11;3;8;7;2;12;1
5;10;4;7;6;11;3;8;9;2;12;1;11;44798
11;44798;5;10;4;7;6;11;3;8;9;2;12;1
5;10;4;7;6;11;3;8;12;2;9;1;11;44756
11;44756;5;10;4;7;6;11;3;8;12;2;9;1
12;10;4;7;6;11;3;8;5;2;9;1;11;58556
11;58556;12;10;4;7;6;11;3;8;5;2;9;1
12;10;4;7;6;11;8;3;5;2;9;1;11;57976
11;57976;12;10;4;7;6;11;8;3;5;2;9;1
12;10;4;9;6;11;8;3;5;2;7;1;11;53674
11;53674;12;10;4;9;6;11;8;3;5;2;7;1
12;10;4;2;6;11;8;3;5;9;7;1;11;56226
11;56226;12;10;4;2;6;11;8;3;5;9;7;1
12;10;4;2;11;6;8;3;5;9;7;1;11;52152
11;52152;12;10;4;2;11;6;8;3;5;9;7;1
12;10;4;8;11;6;2;3;5;9;7;1;11;53916
11;52152;12;10;4;2;11;6;8;3;5;9;7;1
12;11;4;2;10;6;8;3;5;9;7;1;11;36256
12;36256;12;11;4;2;10;6;8;3;5;9;7;1
12;11;4;3;10;6;8;2;5;9;7;1;12;31418
12;31418;12;11;4;3;10;6;8;2;5;9;7;1
12;11;4;3;5;6;8;2;10;9;7;1;12;30886
12;30886;12;11;4;3;5;6;8;2;10;9;7;1
12;11;4;3;6;5;8;2;10;9;7;1;12;28078
12;28078;12;11;4;3;6;5;8;2;10;9;7;1
12;11;4;3;6;5;9;2;10;8;7;1;12;32848
12;32848;12;11;4;3;6;5;9;2;10;8;7;1
12;11;4;7;6;5;9;2;10;8;3;1;12;34552
12;34552;12;11;4;7;6;5;9;2;10;8;3;1
12;11;4;3;6;5;9;2;10;8;7;1;12;32848
12;32848;12;11;4;3;6;5;9;2;10;8;7;1
5;11;4;3;6;12;9;2;10;8;7;1;12;33238
12;33238;5;11;4;3;6;12;9;2;10;8;7;1
5;11;4;3;6;12;9;10;2;8;7;1;12;21984
12;21984;5;11;4;3;6;12;9;10;2;8;7;1
5;11;4;3;6;1;9;10;2;8;7;12;12;30316
12;30316;5;11;4;3;6;1;9;10;2;8;7;12
5;11;4;3;1;6;9;10;2;8;7;12;12;21834
12;21834;5;11;4;3;1;6;9;10;2;8;7;12
5;11;4;3;1;6;9;10;2;7;8;12;12;21244
12;21244;5;11;4;3;1;6;9;10;2;7;8;12
5;11;4;2;1;6;9;10;3;7;8;12;12;24306
12;24306;5;11;4;2;1;6;9;10;3;7;8;12
7;11;4;2;1;6;9;10;3;5;8;12;12;29332
12;29332;7;11;4;2;1;6;9;10;3;5;8;12
7;11;12;2;1;6;9;10;3;5;8;4;12;31418
12;31418;7;11;12;2;1;6;9;10;3;5;8;4
7;11;12;3;1;6;9;10;2;5;8;4;12;33324
12;33324;7;11;12;3;1;6;9;10;2;5;8;4
7;11;2;3;1;6;9;10;12;5;8;4;12;32012
12;32012;7;11;2;3;1;6;9;10;12;5;8;4
7;11;2;4;1;6;9;10;12;5;8;3;12;25318
12;25318;7;11;2;4;1;6;9;10;12;5;8;3
7;11;2;4;1;10;9;6;12;5;8;3;12;47406
12;25318;7;11;2;4;1;6;9;10;12;5;8;3
7;11;2;4;1;6;9;12;10;5;8;3;12;32678
