"X1";"X44988";"X12";"X9";"X2";"X7";"X6";"X1.1";"X3";"X8";"X4";"X11";"X5";"X10"
8;7;4;9;6;1;2;3;10;5;12;11;2;33882
2;33882;8;7;4;9;6;1;2;3;10;5;12;11
8;7;4;9;6;1;2;3;5;10;12;11;2;47988
2;47988;8;7;4;9;6;1;2;3;5;10;12;11
10;7;4;9;6;1;2;3;5;8;12;11;2;32912
2;32912;10;7;4;9;6;1;2;3;5;8;12;11
10;7;4;11;6;1;2;3;5;8;12;9;2;35334
2;35334;10;7;4;11;6;1;2;3;5;8;12;9
10;7;4;11;6;1;5;3;2;8;12;9;2;35984
2;35984;10;7;4;11;6;1;5;3;2;8;12;9
10;7;4;11;5;1;6;3;2;8;12;9;2;28504
2;28504;10;7;4;11;5;1;6;3;2;8;12;9
10;7;4;11;3;1;6;5;2;8;12;9;2;27574
2;27574;10;7;4;11;3;1;6;5;2;8;12;9
10;7;4;12;3;1;6;5;2;8;11;9;2;30804
2;27574;10;7;4;11;3;1;6;5;2;8;12;9
10;7;4;11;3;9;6;5;2;8;12;1;2;31408
2;31408;10;7;4;11;3;9;6;5;2;8;12;1
10;7;4;11;3;6;9;5;2;8;12;1;2;43490
2;43490;10;7;4;11;3;6;9;5;2;8;12;1
10;7;4;11;3;6;9;1;2;8;12;5;2;41936
2;41936;10;7;4;11;3;6;9;1;2;8;12;5
10;7;4;11;3;5;9;1;2;8;12;6;2;27908
2;27908;10;7;4;11;3;5;9;1;2;8;12;6
10;7;4;11;3;2;9;1;5;8;12;6;2;34628
2;34628;10;7;4;11;3;2;9;1;5;8;12;6
10;12;4;11;3;2;9;1;5;8;7;6;2;45066
2;34628;10;7;4;11;3;2;9;1;5;8;12;6
10;7;4;11;3;2;9;1;12;8;5;6;2;34520
2;34520;10;7;4;11;3;2;9;1;12;8;5;6
10;7;4;5;3;2;9;1;12;8;11;6;2;28672
2;28672;10;7;4;5;3;2;9;1;12;8;11;6
10;7;4;5;8;2;9;1;12;3;11;6;2;31406
2;31406;10;7;4;5;8;2;9;1;12;3;11;6
10;7;4;5;8;1;9;2;12;3;11;6;2;31764
2;31764;10;7;4;5;8;1;9;2;12;3;11;6
10;7;2;5;8;1;9;4;12;3;11;6;2;21596
2;21596;10;7;2;5;8;1;9;4;12;3;11;6
10;7;2;5;8;1;12;4;9;3;11;6;2;22834
3;22834;10;7;2;5;8;1;12;4;9;3;11;6
10;7;2;12;8;1;5;4;9;3;11;6;3;28862
3;28862;10;7;2;12;8;1;5;4;9;3;11;6
10;7;2;12;8;1;6;4;9;3;11;5;3;20760
3;20760;10;7;2;12;8;1;6;4;9;3;11;5
10;7;2;12;8;1;6;4;3;9;11;5;3;29536
3;29536;10;7;2;12;8;1;6;4;3;9;11;5
10;7;2;12;8;3;6;4;1;9;11;5;3;37696
3;29536;10;7;2;12;8;1;6;4;3;9;11;5
10;7;2;12;8;1;11;4;3;9;6;5;3;33122
3;33122;10;7;2;12;8;1;11;4;3;9;6;5
10;7;1;12;8;2;11;4;3;9;6;5;3;34312
3;34312;10;7;1;12;8;2;11;4;3;9;6;5
8;7;1;12;10;2;11;4;3;9;6;5;3;47336
3;47336;8;7;1;12;10;2;11;4;3;9;6;5
8;7;1;12;5;2;11;4;3;9;6;10;3;47910
3;47910;8;7;1;12;5;2;11;4;3;9;6;10
8;7;1;12;10;2;11;4;3;9;6;5;3;47336
3;47336;8;7;1;12;10;2;11;4;3;9;6;5
8;3;1;12;10;2;11;4;7;9;6;5;3;51700
3;51700;8;3;1;12;10;2;11;4;7;9;6;5
8;3;1;12;10;2;5;4;7;9;6;11;3;49638
3;49638;8;3;1;12;10;2;5;4;7;9;6;11
8;3;1;12;10;11;5;4;7;9;6;2;3;46050
3;46050;8;3;1;12;10;11;5;4;7;9;6;2
12;3;1;8;10;11;5;4;7;9;6;2;3;53094
3;53094;12;3;1;8;10;11;5;4;7;9;6;2
12;3;1;8;10;11;5;4;7;6;9;2;3;46458
3;46458;12;3;1;8;10;11;5;4;7;6;9;2
6;3;1;8;10;11;5;4;7;12;9;2;3;60604
3;60604;6;3;1;8;10;11;5;4;7;12;9;2
11;3;1;8;10;6;5;4;7;12;9;2;3;59528
3;59528;11;3;1;8;10;6;5;4;7;12;9;2
10;3;1;8;11;6;5;4;7;12;9;2;3;60070
3;60070;10;3;1;8;11;6;5;4;7;12;9;2
10;3;1;8;11;6;5;7;4;12;9;2;3;50258
3;50258;10;3;1;8;11;6;5;7;4;12;9;2
10;3;5;8;11;6;1;7;4;12;9;2;3;50110
3;50110;10;3;5;8;11;6;1;7;4;12;9;2
11;3;5;8;10;6;1;7;4;12;9;2;3;48768
4;48768;11;3;5;8;10;6;1;7;4;12;9;2
11;3;5;8;10;6;1;7;9;12;4;2;4;48820
4;48820;11;3;5;8;10;6;1;7;9;12;4;2
11;3;9;8;10;6;1;7;5;12;4;2;4;54800
4;54800;11;3;9;8;10;6;1;7;5;12;4;2
3;11;9;8;10;6;1;7;5;12;4;2;4;39900
4;39900;3;11;9;8;10;6;1;7;5;12;4;2
6;11;9;8;10;3;1;7;5;12;4;2;4;37848
4;37848;6;11;9;8;10;3;1;7;5;12;4;2
6;11;9;8;10;4;1;7;5;12;3;2;4;35664
4;35664;6;11;9;8;10;4;1;7;5;12;3;2
6;11;10;8;9;4;1;7;5;12;3;2;4;30616
4;30616;6;11;10;8;9;4;1;7;5;12;3;2
6;9;10;8;11;4;1;7;5;12;3;2;4;28732
4;28732;6;9;10;8;11;4;1;7;5;12;3;2
6;9;10;8;4;11;1;7;5;12;3;2;4;29940
4;29940;6;9;10;8;4;11;1;7;5;12;3;2
6;9;10;8;4;11;1;12;5;7;3;2;4;31896
4;31896;6;9;10;8;4;11;1;12;5;7;3;2
6;9;10;12;4;11;1;8;5;7;3;2;4;37394
4;37394;6;9;10;12;4;11;1;8;5;7;3;2
6;9;10;12;1;11;4;8;5;7;3;2;4;44166
4;44166;6;9;10;12;1;11;4;8;5;7;3;2
6;12;10;9;1;11;4;8;5;7;3;2;4;39934
4;39934;6;12;10;9;1;11;4;8;5;7;3;2
6;12;1;9;10;11;4;8;5;7;3;2;4;38306
4;38306;6;12;1;9;10;11;4;8;5;7;3;2
6;12;1;9;10;2;4;8;5;7;3;11;4;43568
4;43568;6;12;1;9;10;2;4;8;5;7;3;11
6;12;1;9;10;2;4;8;11;7;3;5;4;42324
4;42324;6;12;1;9;10;2;4;8;11;7;3;5
6;12;5;9;10;2;4;8;11;7;3;1;4;45784
4;45784;6;12;5;9;10;2;4;8;11;7;3;1
6;12;5;9;10;2;4;8;3;7;11;1;4;45772
4;45772;6;12;5;9;10;2;4;8;3;7;11;1
6;12;1;9;10;2;4;8;3;7;11;5;4;42312
4;42312;6;12;1;9;10;2;4;8;3;7;11;5
6;5;1;9;10;2;4;8;3;7;11;12;4;59584
4;59584;6;5;1;9;10;2;4;8;3;7;11;12
6;5;1;2;10;9;4;8;3;7;11;12;4;58032
5;58032;6;5;1;2;10;9;4;8;3;7;11;12
6;5;1;2;10;12;4;8;3;7;11;9;5;57872
5;57872;6;5;1;2;10;12;4;8;3;7;11;9
6;5;8;2;10;12;4;1;3;7;11;9;5;44052
5;44052;6;5;8;2;10;12;4;1;3;7;11;9
6;5;4;2;10;12;8;1;3;7;11;9;5;42936
5;42936;6;5;4;2;10;12;8;1;3;7;11;9
6;5;12;2;10;4;8;1;3;7;11;9;5;50572
5;50572;6;5;12;2;10;4;8;1;3;7;11;9
6;5;12;2;10;8;4;1;3;7;11;9;5;39658
5;39658;6;5;12;2;10;8;4;1;3;7;11;9
6;5;12;2;1;8;4;10;3;7;11;9;5;41302
5;41302;6;5;12;2;1;8;4;10;3;7;11;9
6;5;12;2;9;8;4;10;3;7;11;1;5;36454
5;36454;6;5;12;2;9;8;4;10;3;7;11;1
6;5;10;2;9;8;4;12;3;7;11;1;5;39922
5;39922;6;5;10;2;9;8;4;12;3;7;11;1
6;5;1;2;9;8;4;12;3;7;11;10;5;39574
5;39574;6;5;1;2;9;8;4;12;3;7;11;10
6;5;9;2;1;8;4;12;3;7;11;10;5;40406
5;40406;6;5;9;2;1;8;4;12;3;7;11;10
6;5;9;2;1;12;4;8;3;7;11;10;5;57856
5;40406;6;5;9;2;1;8;4;12;3;7;11;10
6;3;9;2;1;8;4;12;5;7;11;10;5;49942
5;49942;6;3;9;2;1;8;4;12;5;7;11;10
11;3;9;2;1;8;4;12;5;7;6;10;5;44374
5;44374;11;3;9;2;1;8;4;12;5;7;6;10
11;3;9;2;1;5;4;12;8;7;6;10;5;33996
5;33996;11;3;9;2;1;5;4;12;8;7;6;10
11;3;9;2;7;5;4;12;8;1;6;10;5;46436
5;33996;11;3;9;2;1;5;4;12;8;7;6;10
11;3;7;2;1;5;4;12;8;9;6;10;5;38086
5;38086;11;3;7;2;1;5;4;12;8;9;6;10
11;9;7;2;1;5;4;12;8;3;6;10;5;52540
5;38086;11;3;7;2;1;5;4;12;8;9;6;10
11;2;7;3;1;5;4;12;8;9;6;10;5;55516
5;55516;11;2;7;3;1;5;4;12;8;9;6;10
11;7;2;3;1;5;4;12;8;9;6;10;5;36272
5;36272;11;7;2;3;1;5;4;12;8;9;6;10
11;9;2;3;1;5;4;12;8;7;6;10;5;42554
6;42554;11;9;2;3;1;5;4;12;8;7;6;10
11;9;2;10;1;5;4;12;8;7;6;3;6;46768
6;42554;11;9;2;3;1;5;4;12;8;7;6;10
11;3;2;9;1;5;4;12;8;7;6;10;6;32948
6;32948;11;3;2;9;1;5;4;12;8;7;6;10
11;3;2;9;8;5;4;12;1;7;6;10;6;31328
6;31328;11;3;2;9;8;5;4;12;1;7;6;10
11;3;9;2;8;5;4;12;1;7;6;10;6;32376
6;32376;11;3;9;2;8;5;4;12;1;7;6;10
11;9;3;2;8;5;4;12;1;7;6;10;6;41720
6;41720;11;9;3;2;8;5;4;12;1;7;6;10
11;9;3;2;8;5;4;12;1;7;10;6;6;44820
6;44820;11;9;3;2;8;5;4;12;1;7;10;6
11;1;3;2;8;5;4;12;9;7;10;6;6;45848
6;45848;11;1;3;2;8;5;4;12;9;7;10;6
11;2;3;1;8;5;4;12;9;7;10;6;6;55726
6;55726;11;2;3;1;8;5;4;12;9;7;10;6
11;2;4;1;8;5;3;12;9;7;10;6;6;56710
6;56710;11;2;4;1;8;5;3;12;9;7;10;6
11;2;3;1;8;5;4;12;9;7;10;6;6;55726
6;55726;11;2;3;1;8;5;4;12;9;7;10;6
11;2;3;1;8;5;10;12;9;7;4;6;6;56240
6;56240;11;2;3;1;8;5;10;12;9;7;4;6
5;2;3;1;8;11;10;12;9;7;4;6;6;57132
6;57132;5;2;3;1;8;11;10;12;9;7;4;6
5;2;3;1;8;11;10;12;4;7;9;6;6;57190
6;57190;5;2;3;1;8;11;10;12;4;7;9;6
5;2;3;1;8;9;10;12;4;7;11;6;6;51182
6;51182;5;2;3;1;8;9;10;12;4;7;11;6
5;7;3;1;8;9;10;12;4;2;11;6;6;32878
6;32878;5;7;3;1;8;9;10;12;4;2;11;6
5;7;6;1;8;9;10;12;4;2;11;3;6;33776
6;33776;5;7;6;1;8;9;10;12;4;2;11;3
5;12;6;1;8;9;10;7;4;2;11;3;6;47036
6;47036;5;12;6;1;8;9;10;7;4;2;11;3
5;12;6;3;8;9;10;7;4;2;11;1;6;42044
6;42044;5;12;6;3;8;9;10;7;4;2;11;1
5;12;8;3;6;9;10;7;4;2;11;1;6;41754
6;41754;5;12;8;3;6;9;10;7;4;2;11;1
5;12;8;3;2;9;10;7;4;6;11;1;6;59326
7;41754;5;12;8;3;6;9;10;7;4;2;11;1
5;12;8;3;4;9;10;7;6;2;11;1;7;40306
7;40306;5;12;8;3;4;9;10;7;6;2;11;1
5;12;8;3;4;2;10;7;6;9;11;1;7;45016
7;45016;5;12;8;3;4;2;10;7;6;9;11;1
5;12;8;3;4;1;10;7;6;9;11;2;7;52172
7;52172;5;12;8;3;4;1;10;7;6;9;11;2
5;12;8;3;11;1;10;7;6;9;4;2;7;45300
7;45300;5;12;8;3;11;1;10;7;6;9;4;2
5;12;6;3;11;1;10;7;8;9;4;2;7;50148
7;50148;5;12;6;3;11;1;10;7;8;9;4;2
5;12;6;3;11;1;10;2;8;9;4;7;7;48932
7;48932;5;12;6;3;11;1;10;2;8;9;4;7
5;12;6;2;11;1;10;3;8;9;4;7;7;60388
7;60388;5;12;6;2;11;1;10;3;8;9;4;7
8;12;6;2;11;1;10;3;5;9;4;7;7;64360
7;60388;5;12;6;2;11;1;10;3;8;9;4;7
11;12;6;2;5;1;10;3;8;9;4;7;7;48162
7;48162;11;12;6;2;5;1;10;3;8;9;4;7
11;12;2;6;5;1;10;3;8;9;4;7;7;44820
7;44820;11;12;2;6;5;1;10;3;8;9;4;7
11;3;2;6;5;1;10;12;8;9;4;7;7;35988
7;35988;11;3;2;6;5;1;10;12;8;9;4;7
11;10;2;6;5;1;3;12;8;9;4;7;7;33864
7;33864;11;10;2;6;5;1;3;12;8;9;4;7
11;6;2;10;5;1;3;12;8;9;4;7;7;34164
7;34164;11;6;2;10;5;1;3;12;8;9;4;7
11;6;2;10;12;1;3;5;8;9;4;7;7;45266
7;34164;11;6;2;10;5;1;3;12;8;9;4;7
11;6;2;3;5;1;10;12;8;9;4;7;7;31920
7;31920;11;6;2;3;5;1;10;12;8;9;4;7
11;6;2;3;5;1;10;12;4;9;8;7;7;31904
7;31904;11;6;2;3;5;1;10;12;4;9;8;7
11;8;2;3;5;1;10;12;4;9;6;7;7;26292
7;26292;11;8;2;3;5;1;10;12;4;9;6;7
11;8;2;9;5;1;10;12;4;3;6;7;7;33064
7;33064;11;8;2;9;5;1;10;12;4;3;6;7
8;11;2;9;5;1;10;12;4;3;6;7;7;37450
7;33064;11;8;2;9;5;1;10;12;4;3;6;7
11;2;8;9;5;1;10;12;4;3;6;7;7;43400
8;43400;11;2;8;9;5;1;10;12;4;3;6;7
11;12;8;9;5;1;10;2;4;3;6;7;8;44660
8;44660;11;12;8;9;5;1;10;2;4;3;6;7
11;12;8;9;4;1;10;2;5;3;6;7;8;53160
8;53160;11;12;8;9;4;1;10;2;5;3;6;7
11;12;8;4;9;1;10;2;5;3;6;7;8;52000
8;52000;11;12;8;4;9;1;10;2;5;3;6;7
11;12;4;8;9;1;10;2;5;3;6;7;8;51118
8;51118;11;12;4;8;9;1;10;2;5;3;6;7
11;12;4;8;9;1;6;2;5;3;10;7;8;46462
8;46462;11;12;4;8;9;1;6;2;5;3;10;7
11;1;4;8;9;12;6;2;5;3;10;7;8;51536
8;51536;11;1;4;8;9;12;6;2;5;3;10;7
11;1;4;8;9;12;6;2;10;3;5;7;8;51556
8;51556;11;1;4;8;9;12;6;2;10;3;5;7
11;1;4;8;9;12;2;6;10;3;5;7;8;56624
8;56624;11;1;4;8;9;12;2;6;10;3;5;7
11;7;4;8;9;12;2;6;10;3;5;1;8;47920
8;47920;11;7;4;8;9;12;2;6;10;3;5;1
11;7;1;8;9;12;2;6;10;3;5;4;8;47010
8;47010;11;7;1;8;9;12;2;6;10;3;5;4
5;7;1;8;9;12;2;6;10;3;11;4;8;45048
8;45048;5;7;1;8;9;12;2;6;10;3;11;4
5;10;1;8;9;12;2;6;7;3;11;4;8;54742
8;54742;5;10;1;8;9;12;2;6;7;3;11;4
10;5;1;8;9;12;2;6;7;3;11;4;8;50328
8;50328;10;5;1;8;9;12;2;6;7;3;11;4
4;5;1;8;9;12;2;6;7;3;11;10;8;66294
8;66294;4;5;1;8;9;12;2;6;7;3;11;10
4;5;1;7;9;12;2;6;8;3;11;10;8;64278
8;64278;4;5;1;7;9;12;2;6;8;3;11;10
4;5;1;11;9;12;2;6;8;3;7;10;8;69234
8;69234;4;5;1;11;9;12;2;6;8;3;7;10
7;5;1;11;9;12;2;6;8;3;4;10;8;49836
8;49836;7;5;1;11;9;12;2;6;8;3;4;10
7;5;1;11;9;12;2;6;8;3;10;4;8;45252
8;45252;7;5;1;11;9;12;2;6;8;3;10;4
7;6;1;11;9;12;2;5;8;3;10;4;8;37120
8;37120;7;6;1;11;9;12;2;5;8;3;10;4
11;6;1;7;9;12;2;5;8;3;10;4;8;20924
9;20924;11;6;1;7;9;12;2;5;8;3;10;4
11;8;1;7;9;12;2;5;6;3;10;4;9;34064
9;34064;11;8;1;7;9;12;2;5;6;3;10;4
12;8;1;7;9;11;2;5;6;3;10;4;9;33846
9;33846;12;8;1;7;9;11;2;5;6;3;10;4
12;8;1;7;5;11;2;9;6;3;10;4;9;49512
9;49512;12;8;1;7;5;11;2;9;6;3;10;4
12;8;1;2;5;11;7;9;6;3;10;4;9;48062
9;48062;12;8;1;2;5;11;7;9;6;3;10;4
12;2;1;8;5;11;7;9;6;3;10;4;9;53430
9;53430;12;2;1;8;5;11;7;9;6;3;10;4
12;2;8;1;5;11;7;9;6;3;10;4;9;56548
9;56548;12;2;8;1;5;11;7;9;6;3;10;4
12;2;8;10;5;11;7;9;6;3;1;4;9;57178
9;57178;12;2;8;10;5;11;7;9;6;3;1;4
5;2;8;10;12;11;7;9;6;3;1;4;9;62658
9;62658;5;2;8;10;12;11;7;9;6;3;1;4
5;2;8;10;12;4;7;9;6;3;1;11;9;57380
9;57380;5;2;8;10;12;4;7;9;6;3;1;11
1;2;8;10;12;4;7;9;6;3;5;11;9;48976
9;48976;1;2;8;10;12;4;7;9;6;3;5;11
1;2;8;10;12;4;7;9;6;11;5;3;9;43216
9;43216;1;2;8;10;12;4;7;9;6;11;5;3
3;2;8;10;12;4;7;9;6;11;5;1;9;49196
9;49196;3;2;8;10;12;4;7;9;6;11;5;1
3;2;8;4;12;10;7;9;6;11;5;1;9;49024
9;49024;3;2;8;4;12;10;7;9;6;11;5;1
11;2;8;4;12;10;7;9;6;3;5;1;9;53728
9;53728;11;2;8;4;12;10;7;9;6;3;5;1
11;7;8;4;12;10;2;9;6;3;5;1;9;43520
9;43520;11;7;8;4;12;10;2;9;6;3;5;1
10;7;8;4;12;11;2;9;6;3;5;1;9;48100
9;48100;10;7;8;4;12;11;2;9;6;3;5;1
10;7;8;5;12;11;2;9;6;3;4;1;9;43612
9;43612;10;7;8;5;12;11;2;9;6;3;4;1
10;7;8;11;12;5;2;9;6;3;4;1;9;37248
9;37248;10;7;8;11;12;5;2;9;6;3;4;1
10;7;8;11;12;5;4;9;6;3;2;1;9;37940
9;37940;10;7;8;11;12;5;4;9;6;3;2;1
10;7;4;11;12;5;8;9;6;3;2;1;9;38436
10;38436;10;7;4;11;12;5;8;9;6;3;2;1
10;7;4;2;12;5;8;9;6;3;11;1;10;33876
10;33876;10;7;4;2;12;5;8;9;6;3;11;1
10;7;4;2;12;5;8;9;6;11;3;1;10;33150
10;33150;10;7;4;2;12;5;8;9;6;11;3;1
10;7;8;2;12;5;4;9;6;11;3;1;10;32654
10;32654;10;7;8;2;12;5;4;9;6;11;3;1
10;7;8;2;12;5;4;9;1;11;3;6;10;26746
10;26746;10;7;8;2;12;5;4;9;1;11;3;6
10;7;8;4;12;5;2;9;1;11;3;6;10;28906
10;28906;10;7;8;4;12;5;2;9;1;11;3;6
10;8;7;4;12;5;2;9;1;11;3;6;10;30506
10;30506;10;8;7;4;12;5;2;9;1;11;3;6
10;8;7;4;12;2;5;9;1;11;3;6;10;37784
10;37784;10;8;7;4;12;2;5;9;1;11;3;6
10;8;7;4;12;2;5;1;9;11;3;6;10;39164
10;39164;10;8;7;4;12;2;5;1;9;11;3;6
10;8;7;5;12;2;4;1;9;11;3;6;10;39824
10;39824;10;8;7;5;12;2;4;1;9;11;3;6
10;8;1;5;12;2;4;7;9;11;3;6;10;40824
10;40824;10;8;1;5;12;2;4;7;9;11;3;6
10;8;11;5;12;2;4;7;9;1;3;6;10;41876
10;41876;10;8;11;5;12;2;4;7;9;1;3;6
10;8;11;5;12;2;4;6;9;1;3;7;10;47518
10;47518;10;8;11;5;12;2;4;6;9;1;3;7
10;8;11;5;12;2;3;6;9;1;4;7;10;44934
10;44934;10;8;11;5;12;2;3;6;9;1;4;7
10;8;4;5;12;2;3;6;9;1;11;7;10;43278
10;43278;10;8;4;5;12;2;3;6;9;1;11;7
10;2;4;5;12;8;3;6;9;1;11;7;10;49056
10;49056;10;2;4;5;12;8;3;6;9;1;11;7
10;2;4;5;12;8;3;6;11;1;9;7;10;48998
10;48998;10;2;4;5;12;8;3;6;11;1;9;7
10;2;4;5;12;8;3;6;7;1;9;11;10;51640
10;51640;10;2;4;5;12;8;3;6;7;1;9;11
10;2;4;7;12;8;3;6;5;1;9;11;10;53680
10;53680;10;2;4;7;12;8;3;6;5;1;9;11
10;2;4;9;12;8;3;6;5;1;7;11;10;52000
10;52000;10;2;4;9;12;8;3;6;5;1;7;11
10;3;4;9;12;8;2;6;5;1;7;11;10;53676
11;53676;10;3;4;9;12;8;2;6;5;1;7;11
10;3;6;9;12;8;2;4;5;1;7;11;11;46160
11;46160;10;3;6;9;12;8;2;4;5;1;7;11
10;3;6;2;12;8;9;4;5;1;7;11;11;44200
11;44200;10;3;6;2;12;8;9;4;5;1;7;11
10;3;6;2;12;8;9;1;5;4;7;11;11;47748
11;47748;10;3;6;2;12;8;9;1;5;4;7;11
4;3;6;2;12;8;9;1;5;10;7;11;11;37628
11;37628;4;3;6;2;12;8;9;1;5;10;7;11
4;3;5;2;12;8;9;1;6;10;7;11;11;46138
11;46138;4;3;5;2;12;8;9;1;6;10;7;11
3;4;5;2;12;8;9;1;6;10;7;11;11;39758
11;39758;3;4;5;2;12;8;9;1;6;10;7;11
3;4;5;2;12;6;9;1;8;10;7;11;11;34076
11;34076;3;4;5;2;12;6;9;1;8;10;7;11
3;4;5;2;7;6;9;1;8;10;12;11;11;33472
11;33472;3;4;5;2;7;6;9;1;8;10;12;11
3;4;2;5;7;6;9;1;8;10;12;11;11;28966
11;28966;3;4;2;5;7;6;9;1;8;10;12;11
3;4;2;5;11;6;9;1;8;10;12;7;11;24256
11;24256;3;4;2;5;11;6;9;1;8;10;12;7
3;9;2;5;11;6;4;1;8;10;12;7;11;37472
11;37472;3;9;2;5;11;6;4;1;8;10;12;7
3;9;8;5;11;6;4;1;2;10;12;7;11;34982
11;34982;3;9;8;5;11;6;4;1;2;10;12;7
4;9;8;5;11;6;3;1;2;10;12;7;11;35076
11;35076;4;9;8;5;11;6;3;1;2;10;12;7
4;9;8;5;11;6;3;1;12;10;2;7;11;35028
11;35028;4;9;8;5;11;6;3;1;12;10;2;7
10;9;8;5;11;6;3;1;12;4;2;7;11;40276
11;35028;4;9;8;5;11;6;3;1;12;10;2;7
4;9;8;5;2;6;3;1;12;10;11;7;11;31146
11;31146;4;9;8;5;2;6;3;1;12;10;11;7
11;9;8;5;2;6;3;1;12;10;4;7;11;34628
11;34628;11;9;8;5;2;6;3;1;12;10;4;7
2;9;8;5;11;6;3;1;12;10;4;7;11;39078
11;39078;2;9;8;5;11;6;3;1;12;10;4;7
2;4;8;5;11;6;3;1;12;10;9;7;11;31486
11;31486;2;4;8;5;11;6;3;1;12;10;9;7
7;4;8;5;11;6;3;1;12;10;9;2;11;30120
12;30120;7;4;8;5;11;6;3;1;12;10;9;2
7;8;4;5;11;6;3;1;12;10;9;2;12;41012
12;41012;7;8;4;5;11;6;3;1;12;10;9;2
7;8;12;5;11;6;3;1;4;10;9;2;12;45412
12;45412;7;8;12;5;11;6;3;1;4;10;9;2
1;8;12;5;11;6;3;7;4;10;9;2;12;36368
12;36368;1;8;12;5;11;6;3;7;4;10;9;2
1;8;12;5;11;6;3;7;10;4;9;2;12;44072
12;36368;1;8;12;5;11;6;3;7;4;10;9;2
1;6;12;5;11;8;3;7;4;10;9;2;12;43264
12;43264;1;6;12;5;11;8;3;7;4;10;9;2
1;6;12;5;11;2;3;7;4;10;9;8;12;41414
12;41414;1;6;12;5;11;2;3;7;4;10;9;8
1;6;12;9;11;2;3;7;4;10;5;8;12;45582
12;45582;1;6;12;9;11;2;3;7;4;10;5;8
1;7;12;9;11;2;3;6;4;10;5;8;12;37474
12;37474;1;7;12;9;11;2;3;6;4;10;5;8
1;7;12;9;11;2;3;6;4;10;8;5;12;34696
12;34696;1;7;12;9;11;2;3;6;4;10;8;5
1;9;12;7;11;2;3;6;4;10;8;5;12;44956
12;34696;1;7;12;9;11;2;3;6;4;10;8;5
1;7;12;8;11;2;3;6;4;10;9;5;12;32452
12;32452;1;7;12;8;11;2;3;6;4;10;9;5
1;7;12;8;11;2;3;6;4;10;5;9;12;39252
12;39252;1;7;12;8;11;2;3;6;4;10;5;9
1;7;12;8;11;2;3;5;4;10;6;9;12;28602
12;28602;1;7;12;8;11;2;3;5;4;10;6;9
1;7;12;8;11;2;3;10;4;5;6;9;12;29810
12;29810;1;7;12;8;11;2;3;10;4;5;6;9
1;12;7;8;11;2;3;10;4;5;6;9;12;41966
12;41966;1;12;7;8;11;2;3;10;4;5;6;9
1;11;7;8;12;2;3;10;4;5;6;9;12;44928
12;44928;1;11;7;8;12;2;3;10;4;5;6;9
1;2;7;8;12;11;3;10;4;5;6;9;12;43194
12;43194;1;2;7;8;12;11;3;10;4;5;6;9
1;2;7;8;6;11;3;10;4;5;12;9;12;45450
12;45450;1;2;7;8;6;11;3;10;4;5;12;9
1;2;7;8;10;11;3;6;4;5;12;9;12;52656
