"X1";"X5966794";"X24";"X16";"X6";"X25";"X2";"X7";"X9";"X17";"X20";"X3";"X15";"X13";"X8";"X12";"X14";"X5";"X26";"X11";"X19";"X4";"X21";"X18";"X10";"X1.1";"X22";"X23"
10;2;24;3;25;13;8;14;17;1;15;12;6;26;7;11;9;20;19;22;4;18;16;23;21;5;2;5909135
2;5909135;10;2;24;3;25;13;8;14;17;1;15;12;6;26;7;11;9;20;19;22;4;18;16;23;21;5
10;2;24;3;25;13;8;14;17;1;15;12;6;26;7;11;9;20;19;22;4;23;16;18;21;5;2;5907278
2;5907278;10;2;24;3;25;13;8;14;17;1;15;12;6;26;7;11;9;20;19;22;4;23;16;18;21;5
10;2;24;3;25;13;8;14;17;1;15;12;6;26;18;11;9;20;19;22;4;23;16;7;21;5;2;5900581
2;5900581;10;2;24;3;25;13;8;14;17;1;15;12;6;26;18;11;9;20;19;22;4;23;16;7;21;5
10;24;2;3;25;13;8;14;17;1;15;12;6;26;18;11;9;20;19;22;4;23;16;7;21;5;2;5898718
2;5898718;10;24;2;3;25;13;8;14;17;1;15;12;6;26;18;11;9;20;19;22;4;23;16;7;21;5
10;24;2;3;25;13;8;14;17;1;15;12;6;26;18;11;9;20;19;23;4;22;16;7;21;5;2;5894016
2;5894016;10;24;2;3;25;13;8;14;17;1;15;12;6;26;18;11;9;20;19;23;4;22;16;7;21;5
10;24;2;3;25;13;8;14;17;1;15;12;6;26;18;11;19;20;9;23;4;22;16;7;21;5;2;5873778
2;5873778;10;24;2;3;25;13;8;14;17;1;15;12;6;26;18;11;19;20;9;23;4;22;16;7;21;5
10;24;2;3;25;13;8;14;17;1;15;4;6;26;18;11;19;20;9;23;12;22;16;7;21;5;2;5880681
2;5880681;10;24;2;3;25;13;8;14;17;1;15;4;6;26;18;11;19;20;9;23;12;22;16;7;21;5
10;24;2;3;25;13;8;14;11;1;15;4;6;26;18;17;19;20;9;23;12;22;16;7;21;5;2;5881108
2;5881108;10;24;2;3;25;13;8;14;11;1;15;4;6;26;18;17;19;20;9;23;12;22;16;7;21;5
3;24;2;10;25;13;8;14;11;1;15;4;6;26;18;17;19;20;9;23;12;22;16;7;21;5;2;5881083
2;5881083;3;24;2;10;25;13;8;14;11;1;15;4;6;26;18;17;19;20;9;23;12;22;16;7;21;5
3;24;2;10;25;13;16;14;11;1;15;4;6;26;18;17;19;20;9;23;12;22;8;7;21;5;2;5890215
2;5890215;3;24;2;10;25;13;16;14;11;1;15;4;6;26;18;17;19;20;9;23;12;22;8;7;21;5
3;24;2;10;25;13;16;14;11;1;5;4;6;26;18;17;19;20;9;23;12;22;8;7;21;15;2;5764672
2;5764672;3;24;2;10;25;13;16;14;11;1;5;4;6;26;18;17;19;20;9;23;12;22;8;7;21;15
3;24;2;22;25;13;16;14;11;1;5;4;6;26;18;17;19;20;9;23;12;10;8;7;21;15;2;5764550
3;5764550;3;24;2;22;25;13;16;14;11;1;5;4;6;26;18;17;19;20;9;23;12;10;8;7;21;15
3;24;2;22;25;13;16;14;18;1;5;4;6;26;11;17;19;20;9;23;12;10;8;7;21;15;3;5734142
3;5734142;3;24;2;22;25;13;16;14;18;1;5;4;6;26;11;17;19;20;9;23;12;10;8;7;21;15
3;24;2;22;25;13;14;16;18;1;5;4;6;26;11;17;19;20;9;23;12;10;8;7;21;15;3;5775894
3;5775894;3;24;2;22;25;13;14;16;18;1;5;4;6;26;11;17;19;20;9;23;12;10;8;7;21;15
3;24;2;22;25;13;14;16;18;1;5;4;6;26;11;17;19;20;23;9;12;10;8;7;21;15;3;5908154
3;5908154;3;24;2;22;25;13;14;16;18;1;5;4;6;26;11;17;19;20;23;9;12;10;8;7;21;15
3;24;2;22;25;13;17;16;18;1;5;4;6;26;11;14;19;20;23;9;12;10;8;7;21;15;3;5854899
3;5854899;3;24;2;22;25;13;17;16;18;1;5;4;6;26;11;14;19;20;23;9;12;10;8;7;21;15
3;24;2;22;18;13;17;16;25;1;5;4;6;26;11;14;19;20;23;9;12;10;8;7;21;15;3;5923586
3;5923586;3;24;2;22;18;13;17;16;25;1;5;4;6;26;11;14;19;20;23;9;12;10;8;7;21;15
3;5;2;22;18;13;17;16;25;1;24;4;6;26;11;14;19;20;23;9;12;10;8;7;21;15;3;6093382
3;6093382;3;5;2;22;18;13;17;16;25;1;24;4;6;26;11;14;19;20;23;9;12;10;8;7;21;15
3;5;2;22;18;9;17;16;25;1;24;4;6;26;11;14;19;20;23;13;12;10;8;7;21;15;3;5984779
3;5984779;3;5;2;22;18;9;17;16;25;1;24;4;6;26;11;14;19;20;23;13;12;10;8;7;21;15
3;5;2;22;18;1;17;16;25;9;24;4;6;26;11;14;19;20;23;13;12;10;8;7;21;15;3;5975520
3;5975520;3;5;2;22;18;1;17;16;25;9;24;4;6;26;11;14;19;20;23;13;12;10;8;7;21;15
3;5;2;22;24;1;17;16;25;9;18;4;6;26;11;14;19;20;23;13;12;10;8;7;21;15;3;5879648
3;5879648;3;5;2;22;24;1;17;16;25;9;18;4;6;26;11;14;19;20;23;13;12;10;8;7;21;15
3;5;2;22;24;1;17;12;25;9;18;4;6;26;11;14;19;20;23;13;16;10;8;7;21;15;3;5852821
3;5852821;3;5;2;22;24;1;17;12;25;9;18;4;6;26;11;14;19;20;23;13;16;10;8;7;21;15
4;5;2;22;24;1;17;12;25;9;18;3;6;26;11;14;19;20;23;13;16;10;8;7;21;15;3;5862256
3;5862256;4;5;2;22;24;1;17;12;25;9;18;3;6;26;11;14;19;20;23;13;16;10;8;7;21;15
4;5;2;6;24;1;17;12;25;9;18;3;22;26;11;14;19;20;23;13;16;10;8;7;21;15;3;5867100
3;5867100;4;5;2;6;24;1;17;12;25;9;18;3;22;26;11;14;19;20;23;13;16;10;8;7;21;15
4;5;2;6;24;8;17;12;25;9;18;3;22;26;11;14;19;20;23;13;16;10;1;7;21;15;3;5786698
3;5786698;4;5;2;6;24;8;17;12;25;9;18;3;22;26;11;14;19;20;23;13;16;10;1;7;21;15
4;5;2;6;24;8;17;3;25;9;18;12;22;26;11;14;19;20;23;13;16;10;1;7;21;15;3;5855317
3;5855317;4;5;2;6;24;8;17;3;25;9;18;12;22;26;11;14;19;20;23;13;16;10;1;7;21;15
4;21;2;6;24;8;17;3;25;9;18;12;22;26;11;14;19;20;23;13;16;10;1;7;5;15;3;5981466
3;5981466;4;21;2;6;24;8;17;3;25;9;18;12;22;26;11;14;19;20;23;13;16;10;1;7;5;15
14;21;2;6;24;8;17;3;25;9;18;12;22;26;11;4;19;20;23;13;16;10;1;7;5;15;3;5968651
3;5968651;14;21;2;6;24;8;17;3;25;9;18;12;22;26;11;4;19;20;23;13;16;10;1;7;5;15
14;21;2;6;5;8;17;3;25;9;18;12;22;26;11;4;19;20;23;13;16;10;1;7;24;15;3;5943373
3;5943373;14;21;2;6;5;8;17;3;25;9;18;12;22;26;11;4;19;20;23;13;16;10;1;7;24;15
14;21;2;6;5;8;17;3;13;9;18;12;22;26;11;4;19;20;23;25;16;10;1;7;24;15;3;5917634
3;5917634;14;21;2;6;5;8;17;3;13;9;18;12;22;26;11;4;19;20;23;25;16;10;1;7;24;15
14;21;2;6;5;8;17;3;13;9;19;12;22;26;11;4;18;20;23;25;16;10;1;7;24;15;3;5918583
3;5918583;14;21;2;6;5;8;17;3;13;9;19;12;22;26;11;4;18;20;23;25;16;10;1;7;24;15
14;13;2;6;5;8;17;3;21;9;19;12;22;26;11;4;18;20;23;25;16;10;1;7;24;15;3;5874283
4;5874283;14;13;2;6;5;8;17;3;21;9;19;12;22;26;11;4;18;20;23;25;16;10;1;7;24;15
14;13;2;6;5;8;17;3;21;9;19;12;22;4;11;26;18;20;23;25;16;10;1;7;24;15;4;5902860
4;5902860;14;13;2;6;5;8;17;3;21;9;19;12;22;4;11;26;18;20;23;25;16;10;1;7;24;15
14;13;2;6;5;8;17;3;22;9;19;12;21;4;11;26;18;20;23;25;16;10;1;7;24;15;4;5928440
4;5928440;14;13;2;6;5;8;17;3;22;9;19;12;21;4;11;26;18;20;23;25;16;10;1;7;24;15
4;13;2;6;5;8;17;3;22;9;19;12;21;14;11;26;18;20;23;25;16;10;1;7;24;15;4;5859216
4;5859216;4;13;2;6;5;8;17;3;22;9;19;12;21;14;11;26;18;20;23;25;16;10;1;7;24;15
4;13;2;6;5;8;17;3;22;9;19;12;21;14;11;26;18;20;15;25;16;10;1;7;24;23;4;5835417
4;5835417;4;13;2;6;5;8;17;3;22;9;19;12;21;14;11;26;18;20;15;25;16;10;1;7;24;23
4;13;2;6;5;8;17;3;22;16;19;12;21;14;11;26;18;20;15;25;9;10;1;7;24;23;4;5969974
4;5969974;4;13;2;6;5;8;17;3;22;16;19;12;21;14;11;26;18;20;15;25;9;10;1;7;24;23
4;13;2;6;5;25;17;3;22;16;19;12;21;14;11;26;18;20;15;8;9;10;1;7;24;23;4;5966707
4;5966707;4;13;2;6;5;25;17;3;22;16;19;12;21;14;11;26;18;20;15;8;9;10;1;7;24;23
4;13;2;18;5;25;17;3;22;16;19;12;21;14;11;26;6;20;15;8;9;10;1;7;24;23;4;6113396
4;6113396;4;13;2;18;5;25;17;3;22;16;19;12;21;14;11;26;6;20;15;8;9;10;1;7;24;23
4;13;2;18;5;25;17;3;14;16;19;12;21;22;11;26;6;20;15;8;9;10;1;7;24;23;4;6030824
4;6030824;4;13;2;18;5;25;17;3;14;16;19;12;21;22;11;26;6;20;15;8;9;10;1;7;24;23
4;13;2;18;1;25;17;3;14;16;19;12;21;22;11;26;6;20;15;8;9;10;5;7;24;23;4;6136230
4;6136230;4;13;2;18;1;25;17;3;14;16;19;12;21;22;11;26;6;20;15;8;9;10;5;7;24;23
4;13;2;18;1;11;17;3;14;16;19;12;21;22;25;26;6;20;15;8;9;10;5;7;24;23;4;6118800
4;6118800;4;13;2;18;1;11;17;3;14;16;19;12;21;22;25;26;6;20;15;8;9;10;5;7;24;23
4;13;2;15;1;11;17;3;14;16;19;12;21;22;25;26;6;20;18;8;9;10;5;7;24;23;4;5885792
4;5885792;4;13;2;15;1;11;17;3;14;16;19;12;21;22;25;26;6;20;18;8;9;10;5;7;24;23
4;13;2;15;1;11;17;3;14;16;19;12;21;22;25;18;6;20;26;8;9;10;5;7;24;23;4;5896973
4;5896973;4;13;2;15;1;11;17;3;14;16;19;12;21;22;25;18;6;20;26;8;9;10;5;7;24;23
4;13;2;15;1;11;17;21;14;16;19;12;3;22;25;18;6;20;26;8;9;10;5;7;24;23;4;5995108
4;5995108;4;13;2;15;1;11;17;21;14;16;19;12;3;22;25;18;6;20;26;8;9;10;5;7;24;23
4;13;2;15;1;11;8;21;14;16;19;12;3;22;25;18;6;20;26;17;9;10;5;7;24;23;4;5892360
4;5892360;4;13;2;15;1;11;8;21;14;16;19;12;3;22;25;18;6;20;26;17;9;10;5;7;24;23
4;13;2;15;1;11;8;21;14;16;19;25;3;22;12;18;6;20;26;17;9;10;5;7;24;23;4;5926456
4;5926456;4;13;2;15;1;11;8;21;14;16;19;25;3;22;12;18;6;20;26;17;9;10;5;7;24;23
4;13;2;15;1;23;8;21;14;16;19;25;3;22;12;18;6;20;26;17;9;10;5;7;24;11;4;5925788
4;5925788;4;13;2;15;1;23;8;21;14;16;19;25;3;22;12;18;6;20;26;17;9;10;5;7;24;11
4;13;2;15;1;22;8;21;14;16;19;25;3;23;12;18;6;20;26;17;9;10;5;7;24;11;4;5930374
4;5930374;4;13;2;15;1;22;8;21;14;16;19;25;3;23;12;18;6;20;26;17;9;10;5;7;24;11
4;13;2;15;1;22;8;21;14;16;19;25;3;23;12;18;20;6;26;17;9;10;5;7;24;11;4;5953182
4;5953182;4;13;2;15;1;22;8;21;14;16;19;25;3;23;12;18;20;6;26;17;9;10;5;7;24;11
4;13;2;15;1;22;8;21;14;26;19;25;3;23;12;18;20;6;16;17;9;10;5;7;24;11;4;5955449
4;5955449;4;13;2;15;1;22;8;21;14;26;19;25;3;23;12;18;20;6;16;17;9;10;5;7;24;11
4;13;2;15;1;22;8;21;14;26;19;5;3;23;12;18;20;6;16;17;9;10;25;7;24;11;4;5786965
5;5786965;4;13;2;15;1;22;8;21;14;26;19;5;3;23;12;18;20;6;16;17;9;10;25;7;24;11
4;13;21;15;1;22;8;2;14;26;19;5;3;23;12;18;20;6;16;17;9;10;25;7;24;11;5;5755099
5;5755099;4;13;21;15;1;22;8;2;14;26;19;5;3;23;12;18;20;6;16;17;9;10;25;7;24;11
4;13;21;15;1;22;8;2;25;26;19;5;3;23;12;18;20;6;16;17;9;10;14;7;24;11;5;6039302
5;6039302;4;13;21;15;1;22;8;2;25;26;19;5;3;23;12;18;20;6;16;17;9;10;14;7;24;11
4;13;20;15;1;22;8;2;25;26;19;5;3;23;12;18;21;6;16;17;9;10;14;7;24;11;5;6034444
5;6034444;4;13;20;15;1;22;8;2;25;26;19;5;3;23;12;18;21;6;16;17;9;10;14;7;24;11
4;13;20;15;1;22;8;2;25;26;19;5;3;23;21;18;12;6;16;17;9;10;14;7;24;11;5;6036494
5;6036494;4;13;20;15;1;22;8;2;25;26;19;5;3;23;21;18;12;6;16;17;9;10;14;7;24;11
4;13;20;15;1;22;8;2;25;26;19;5;3;23;21;18;12;17;16;6;9;10;14;7;24;11;5;6065526
5;6065526;4;13;20;15;1;22;8;2;25;26;19;5;3;23;21;18;12;17;16;6;9;10;14;7;24;11
4;13;20;15;6;22;8;2;25;26;19;5;3;23;21;18;12;17;16;1;9;10;14;7;24;11;5;6060308
5;6060308;4;13;20;15;6;22;8;2;25;26;19;5;3;23;21;18;12;17;16;1;9;10;14;7;24;11
4;13;20;15;6;22;8;2;16;26;19;5;3;23;21;18;12;17;25;1;9;10;14;7;24;11;5;6060752
5;6060752;4;13;20;15;6;22;8;2;16;26;19;5;3;23;21;18;12;17;25;1;9;10;14;7;24;11
4;13;23;15;6;22;8;2;16;26;19;5;3;20;21;18;12;17;25;1;9;10;14;7;24;11;5;6015025
5;6015025;4;13;23;15;6;22;8;2;16;26;19;5;3;20;21;18;12;17;25;1;9;10;14;7;24;11
10;13;23;15;6;22;8;2;16;26;19;5;3;20;21;18;12;17;25;1;9;4;14;7;24;11;5;6022706
5;6022706;10;13;23;15;6;22;8;2;16;26;19;5;3;20;21;18;12;17;25;1;9;4;14;7;24;11
10;13;24;15;6;22;8;2;16;26;19;5;3;20;21;18;12;17;25;1;9;4;14;7;23;11;5;6006063
5;6006063;10;13;24;15;6;22;8;2;16;26;19;5;3;20;21;18;12;17;25;1;9;4;14;7;23;11
10;13;24;15;6;22;16;2;8;26;19;5;3;20;21;18;12;17;25;1;9;4;14;7;23;11;5;6000421
5;6000421;10;13;24;15;6;22;16;2;8;26;19;5;3;20;21;18;12;17;25;1;9;4;14;7;23;11
10;13;24;15;6;22;16;2;8;26;19;5;3;20;21;18;12;17;25;1;9;4;23;7;14;11;5;5739090
5;5739090;10;13;24;15;6;22;16;2;8;26;19;5;3;20;21;18;12;17;25;1;9;4;23;7;14;11
10;13;24;15;6;22;16;2;8;26;19;5;3;20;21;11;12;17;25;1;9;4;23;7;14;18;5;5747438
5;5747438;10;13;24;15;6;22;16;2;8;26;19;5;3;20;21;11;12;17;25;1;9;4;23;7;14;18
10;21;24;15;6;22;16;2;8;26;19;5;3;20;13;11;12;17;25;1;9;4;23;7;14;18;5;5725375
5;5725375;10;21;24;15;6;22;16;2;8;26;19;5;3;20;13;11;12;17;25;1;9;4;23;7;14;18
10;21;24;15;6;22;16;2;19;26;8;5;3;20;13;11;12;17;25;1;9;4;23;7;14;18;5;5723186
5;5723186;10;21;24;15;6;22;16;2;19;26;8;5;3;20;13;11;12;17;25;1;9;4;23;7;14;18
10;21;24;15;6;22;16;2;19;14;8;5;3;20;13;11;12;17;25;1;9;4;23;7;26;18;5;5723104
5;5723104;10;21;24;15;6;22;16;2;19;14;8;5;3;20;13;11;12;17;25;1;9;4;23;7;26;18
10;21;24;9;6;22;16;2;19;14;8;5;3;20;13;11;12;17;25;1;15;4;23;7;26;18;5;5695047
5;5695047;10;21;24;9;6;22;16;2;19;14;8;5;3;20;13;11;12;17;25;1;15;4;23;7;26;18
10;21;24;9;6;22;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;7;26;18;5;5691493
5;5691493;10;21;24;9;6;22;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;7;26;18
10;22;24;9;6;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;7;26;18;5;5738352
5;5738352;10;22;24;9;6;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;7;26;18
10;7;24;9;6;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;22;26;18;5;5744212
6;5744212;10;7;24;9;6;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;22;26;18
10;9;24;7;6;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;22;26;18;6;5718107
6;5718107;10;9;24;7;6;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;22;26;18
10;6;24;7;9;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;22;26;18;6;5696403
6;5696403;10;6;24;7;9;21;16;2;19;25;8;5;3;20;13;11;12;17;14;1;15;4;23;22;26;18
10;6;17;7;9;21;16;2;19;25;8;5;3;20;13;11;12;24;14;1;15;4;23;22;26;18;6;5695450
6;5695450;10;6;17;7;9;21;16;2;19;25;8;5;3;20;13;11;12;24;14;1;15;4;23;22;26;18
10;6;17;7;9;21;16;2;19;25;8;5;3;20;13;11;22;24;14;1;15;4;23;12;26;18;6;5772248
6;5772248;10;6;17;7;9;21;16;2;19;25;8;5;3;20;13;11;22;24;14;1;15;4;23;12;26;18
10;6;17;7;9;21;16;2;19;25;8;5;3;12;13;11;22;24;14;1;15;4;23;20;26;18;6;5786884
6;5786884;10;6;17;7;9;21;16;2;19;25;8;5;3;12;13;11;22;24;14;1;15;4;23;20;26;18
10;6;17;16;9;21;7;2;19;25;8;5;3;12;13;11;22;24;14;1;15;4;23;20;26;18;6;5785078
6;5785078;10;6;17;16;9;21;7;2;19;25;8;5;3;12;13;11;22;24;14;1;15;4;23;20;26;18
10;6;17;16;9;21;7;2;19;25;8;5;14;12;13;11;22;24;3;1;15;4;23;20;26;18;6;5845495
6;5845495;10;6;17;16;9;21;7;2;19;25;8;5;14;12;13;11;22;24;3;1;15;4;23;20;26;18
10;6;17;16;9;21;7;2;19;13;8;5;14;12;25;11;22;24;3;1;15;4;23;20;26;18;6;5810991
6;5810991;10;6;17;16;9;21;7;2;19;13;8;5;14;12;25;11;22;24;3;1;15;4;23;20;26;18
10;6;17;16;9;1;7;2;19;13;8;5;14;12;25;11;22;24;3;21;15;4;23;20;26;18;6;5780158
6;5780158;10;6;17;16;9;1;7;2;19;13;8;5;14;12;25;11;22;24;3;21;15;4;23;20;26;18
10;6;17;16;9;1;7;2;19;13;8;5;14;12;25;11;22;24;3;21;15;4;20;23;26;18;6;5780158
6;5780158;10;6;17;16;9;1;7;2;19;13;8;5;14;12;25;11;22;24;3;21;15;4;20;23;26;18
10;6;17;13;9;1;7;2;19;16;8;5;14;12;25;11;22;24;3;21;15;4;20;23;26;18;6;5806181
6;5806181;10;6;17;13;9;1;7;2;19;16;8;5;14;12;25;11;22;24;3;21;15;4;20;23;26;18
10;4;17;13;9;1;7;2;19;16;8;5;14;12;25;11;22;24;3;21;15;6;20;23;26;18;6;5846440
6;5846440;10;4;17;13;9;1;7;2;19;16;8;5;14;12;25;11;22;24;3;21;15;6;20;23;26;18
10;4;17;13;9;1;7;2;19;16;8;5;14;12;25;11;22;23;3;21;15;6;20;24;26;18;6;5824908
6;5824908;10;4;17;13;9;1;7;2;19;16;8;5;14;12;25;11;22;23;3;21;15;6;20;24;26;18
10;4;17;13;9;1;7;2;20;16;8;5;14;12;25;11;22;23;3;21;15;6;19;24;26;18;6;5818512
6;5818512;10;4;17;13;9;1;7;2;20;16;8;5;14;12;25;11;22;23;3;21;15;6;19;24;26;18
10;4;5;13;9;1;7;2;20;16;8;17;14;12;25;11;22;23;3;21;15;6;19;24;26;18;6;5998022
6;5998022;10;4;5;13;9;1;7;2;20;16;8;17;14;12;25;11;22;23;3;21;15;6;19;24;26;18
10;4;5;13;9;1;7;2;20;16;8;17;14;12;25;11;22;23;26;21;15;6;19;24;3;18;6;6006281
6;6006281;10;4;5;13;9;1;7;2;20;16;8;17;14;12;25;11;22;23;26;21;15;6;19;24;3;18
10;4;5;13;9;1;7;2;21;16;8;17;14;12;25;11;22;23;26;20;15;6;19;24;3;18;6;6114909
6;6114909;10;4;5;13;9;1;7;2;21;16;8;17;14;12;25;11;22;23;26;20;15;6;19;24;3;18
10;4;5;13;9;1;24;2;21;16;8;17;14;12;25;11;22;23;26;20;15;6;19;7;3;18;6;6176122
6;6176122;10;4;5;13;9;1;24;2;21;16;8;17;14;12;25;11;22;23;26;20;15;6;19;7;3;18
