"X1";"X34752";"X5";"X3";"X8";"X2";"X7";"X10";"X9";"X6";"X12";"X4";"X1.1";"X11"
3;5;10;2;6;7;4;1;9;8;12;11;2;28262
2;28262;3;5;10;2;6;7;4;1;9;8;12;11
3;5;10;6;2;7;4;1;9;8;12;11;2;27302
2;27302;3;5;10;6;2;7;4;1;9;8;12;11
3;5;10;6;9;7;4;1;2;8;12;11;2;27122
2;27122;3;5;10;6;9;7;4;1;2;8;12;11
3;5;10;8;9;7;4;1;2;6;12;11;2;31882
2;31882;3;5;10;8;9;7;4;1;2;6;12;11
3;5;10;8;9;7;4;11;2;6;12;1;2;25082
2;25082;3;5;10;8;9;7;4;11;2;6;12;1
3;5;10;1;9;7;4;11;2;6;12;8;2;23272
2;23272;3;5;10;1;9;7;4;11;2;6;12;8
3;5;10;1;9;7;4;11;2;12;6;8;2;29854
2;29854;3;5;10;1;9;7;4;11;2;12;6;8
3;5;10;1;9;2;4;11;7;12;6;8;2;47018
2;47018;3;5;10;1;9;2;4;11;7;12;6;8
3;5;10;1;9;2;4;11;7;12;8;6;2;42860
2;42860;3;5;10;1;9;2;4;11;7;12;8;6
3;5;7;1;9;2;4;11;10;12;8;6;2;38158
2;38158;3;5;7;1;9;2;4;11;10;12;8;6
3;5;7;12;9;2;4;11;10;1;8;6;2;46760
2;46760;3;5;7;12;9;2;4;11;10;1;8;6
3;5;7;12;6;2;4;11;10;1;8;9;2;49686
2;49686;3;5;7;12;6;2;4;11;10;1;8;9
3;5;7;12;6;10;4;11;2;1;8;9;2;40490
2;40490;3;5;7;12;6;10;4;11;2;1;8;9
3;4;7;12;6;10;5;11;2;1;8;9;2;45970
2;45970;3;4;7;12;6;10;5;11;2;1;8;9
3;4;7;12;6;2;5;11;10;1;8;9;2;39854
2;39854;3;4;7;12;6;2;5;11;10;1;8;9
9;4;7;12;6;2;5;11;10;1;8;3;2;33970
2;33970;9;4;7;12;6;2;5;11;10;1;8;3
9;6;7;12;4;2;5;11;10;1;8;3;2;38112
3;33970;9;4;7;12;6;2;5;11;10;1;8;3
9;4;7;12;6;2;5;11;8;1;10;3;3;34038
3;34038;9;4;7;12;6;2;5;11;8;1;10;3
9;3;7;12;6;2;5;11;8;1;10;4;3;44414
3;44414;9;3;7;12;6;2;5;11;8;1;10;4
9;3;7;12;6;11;5;2;8;1;10;4;3;38192
3;38192;9;3;7;12;6;11;5;2;8;1;10;4
9;3;7;12;6;11;4;2;8;1;10;5;3;42766
3;42766;9;3;7;12;6;11;4;2;8;1;10;5
9;3;8;12;6;11;4;2;7;1;10;5;3;44194
3;44194;9;3;8;12;6;11;4;2;7;1;10;5
9;3;8;12;7;11;4;2;6;1;10;5;3;46318
3;46318;9;3;8;12;7;11;4;2;6;1;10;5
8;3;9;12;7;11;4;2;6;1;10;5;3;50536
3;46318;9;3;8;12;7;11;4;2;6;1;10;5
7;3;8;12;9;11;4;2;6;1;10;5;3;45302
3;45302;7;3;8;12;9;11;4;2;6;1;10;5
7;3;8;12;9;11;4;2;5;1;10;6;3;44070
3;44070;7;3;8;12;9;11;4;2;5;1;10;6
7;3;8;12;9;11;4;2;10;1;5;6;3;44200
3;44200;7;3;8;12;9;11;4;2;10;1;5;6
7;6;8;12;9;11;4;2;10;1;5;3;3;40204
3;40204;7;6;8;12;9;11;4;2;10;1;5;3
10;6;8;12;9;11;4;2;7;1;5;3;3;35306
3;35306;10;6;8;12;9;11;4;2;7;1;5;3
12;6;8;10;9;11;4;2;7;1;5;3;3;30400
3;30400;12;6;8;10;9;11;4;2;7;1;5;3
12;6;8;10;9;4;11;2;7;1;5;3;3;31192
3;31192;12;6;8;10;9;4;11;2;7;1;5;3
9;6;8;10;12;4;11;2;7;1;5;3;3;30180
3;30180;9;6;8;10;12;4;11;2;7;1;5;3
9;6;8;10;12;4;11;2;5;1;7;3;3;30274
3;30274;9;6;8;10;12;4;11;2;5;1;7;3
9;8;6;10;12;4;11;2;5;1;7;3;3;34742
3;34742;9;8;6;10;12;4;11;2;5;1;7;3
9;8;6;7;12;4;11;2;5;1;10;3;3;34046
3;34046;9;8;6;7;12;4;11;2;5;1;10;3
9;8;6;5;12;4;11;2;7;1;10;3;3;35548
3;35548;9;8;6;5;12;4;11;2;7;1;10;3
11;8;6;5;12;4;9;2;7;1;10;3;3;26988
4;26988;11;8;6;5;12;4;9;2;7;1;10;3
11;7;6;5;12;4;9;2;8;1;10;3;4;35470
4;26988;11;8;6;5;12;4;9;2;7;1;10;3
11;8;6;5;7;4;9;2;12;1;10;3;4;34684
4;26988;11;8;6;5;12;4;9;2;7;1;10;3
11;4;6;5;12;8;9;2;7;1;10;3;4;36602
4;26988;11;8;6;5;12;4;9;2;7;1;10;3
11;8;6;5;12;4;9;2;1;7;10;3;4;26440
4;26440;11;8;6;5;12;4;9;2;1;7;10;3
11;8;6;3;12;4;9;2;1;7;10;5;4;24772
4;24772;11;8;6;3;12;4;9;2;1;7;10;5
11;1;6;3;12;4;9;2;8;7;10;5;4;27626
4;27626;11;1;6;3;12;4;9;2;8;7;10;5
11;1;6;3;12;4;5;2;8;7;10;9;4;31198
4;31198;11;1;6;3;12;4;5;2;8;7;10;9
11;1;6;3;9;4;5;2;8;7;10;12;4;33152
4;33152;11;1;6;3;9;4;5;2;8;7;10;12
11;1;6;3;9;4;5;8;2;7;10;12;4;45078
4;45078;11;1;6;3;9;4;5;8;2;7;10;12
11;1;6;3;9;12;5;8;2;7;10;4;4;57890
4;57890;11;1;6;3;9;12;5;8;2;7;10;4
11;1;6;3;9;12;5;7;2;8;10;4;4;58758
4;58758;11;1;6;3;9;12;5;7;2;8;10;4
11;5;6;3;9;12;1;7;2;8;10;4;4;48450
4;48450;11;5;6;3;9;12;1;7;2;8;10;4
11;5;6;3;10;12;1;7;2;8;9;4;4;50594
4;50594;11;5;6;3;10;12;1;7;2;8;9;4
11;5;9;3;10;12;1;7;2;8;6;4;4;51120
4;50594;11;5;6;3;10;12;1;7;2;8;9;4
11;5;3;6;10;12;1;7;2;8;9;4;4;47038
4;47038;11;5;3;6;10;12;1;7;2;8;9;4
11;5;10;6;3;12;1;7;2;8;9;4;4;42554
4;42554;11;5;10;6;3;12;1;7;2;8;9;4
5;11;10;6;3;12;1;7;2;8;9;4;4;30426
4;30426;5;11;10;6;3;12;1;7;2;8;9;4
4;11;10;6;3;12;1;7;2;8;9;5;4;40146
4;40146;4;11;10;6;3;12;1;7;2;8;9;5
4;11;12;6;3;10;1;7;2;8;9;5;4;54942
4;40146;4;11;10;6;3;12;1;7;2;8;9;5
2;11;10;6;3;12;1;7;4;8;9;5;4;48848
5;40146;4;11;10;6;3;12;1;7;2;8;9;5
4;11;10;6;3;12;7;1;2;8;9;5;5;30618
5;30618;4;11;10;6;3;12;7;1;2;8;9;5
4;11;10;6;3;12;8;1;2;7;9;5;5;24094
5;24094;4;11;10;6;3;12;8;1;2;7;9;5
4;11;10;6;3;12;8;1;2;9;7;5;5;42498
5;24094;4;11;10;6;3;12;8;1;2;7;9;5
4;11;10;6;3;12;8;1;2;7;5;9;5;29504
5;29504;4;11;10;6;3;12;8;1;2;7;5;9
7;11;10;6;3;12;8;1;2;4;5;9;5;37062
5;37062;7;11;10;6;3;12;8;1;2;4;5;9
2;11;10;6;3;12;8;1;7;4;5;9;5;36476
5;36476;2;11;10;6;3;12;8;1;7;4;5;9
2;11;10;6;4;12;8;1;7;3;5;9;5;40952
5;40952;2;11;10;6;4;12;8;1;7;3;5;9
2;11;8;6;4;12;10;1;7;3;5;9;5;42176
5;42176;2;11;8;6;4;12;10;1;7;3;5;9
2;7;8;6;4;12;10;1;11;3;5;9;5;36662
5;36662;2;7;8;6;4;12;10;1;11;3;5;9
2;5;8;6;4;12;10;1;11;3;7;9;5;57284
5;36662;2;7;8;6;4;12;10;1;11;3;5;9
2;7;8;4;6;12;10;1;11;3;5;9;5;37582
5;37582;2;7;8;4;6;12;10;1;11;3;5;9
2;3;8;4;6;12;10;1;11;7;5;9;5;38742
5;38742;2;3;8;4;6;12;10;1;11;7;5;9
2;3;5;4;6;12;10;1;11;7;8;9;5;40570
5;40570;2;3;5;4;6;12;10;1;11;7;8;9
2;3;5;10;6;12;4;1;11;7;8;9;5;44988
5;44988;2;3;5;10;6;12;4;1;11;7;8;9
2;3;5;10;6;9;4;1;11;7;8;12;5;46234
5;46234;2;3;5;10;6;9;4;1;11;7;8;12
2;3;12;10;6;9;4;1;11;7;8;5;5;43522
5;43522;2;3;12;10;6;9;4;1;11;7;8;5
2;3;12;10;6;9;4;1;11;8;7;5;5;52476
5;52476;2;3;12;10;6;9;4;1;11;8;7;5
2;3;12;10;6;9;4;7;11;8;1;5;5;59448
5;52476;2;3;12;10;6;9;4;1;11;8;7;5
2;3;8;10;6;9;4;1;11;12;7;5;5;64214
5;52476;2;3;12;10;6;9;4;1;11;8;7;5
2;5;12;10;6;9;4;1;11;8;7;3;5;59506
6;59506;2;5;12;10;6;9;4;1;11;8;7;3
2;5;12;11;6;9;4;1;10;8;7;3;6;58556
6;58556;2;5;12;11;6;9;4;1;10;8;7;3
2;5;12;10;6;9;4;1;11;8;7;3;6;59506
6;58556;2;5;12;11;6;9;4;1;10;8;7;3
2;5;12;11;6;9;4;1;7;8;10;3;6;58498
6;58498;2;5;12;11;6;9;4;1;7;8;10;3
12;5;2;11;6;9;4;1;7;8;10;3;6;46620
6;46620;12;5;2;11;6;9;4;1;7;8;10;3
12;5;2;11;6;9;4;3;7;8;10;1;6;51580
6;46620;12;5;2;11;6;9;4;1;7;8;10;3
12;5;2;11;1;9;4;6;7;8;10;3;6;56602
6;56602;12;5;2;11;1;9;4;6;7;8;10;3
12;10;2;11;1;9;4;6;7;8;5;3;6;55942
6;55942;12;10;2;11;1;9;4;6;7;8;5;3
12;10;2;11;8;9;4;6;7;1;5;3;6;57028
6;57028;12;10;2;11;8;9;4;6;7;1;5;3
12;1;2;11;8;9;4;6;7;10;5;3;6;58350
6;58350;12;1;2;11;8;9;4;6;7;10;5;3
12;1;2;11;3;9;4;6;7;10;5;8;6;53262
6;53262;12;1;2;11;3;9;4;6;7;10;5;8
12;9;2;11;3;1;4;6;7;10;5;8;6;42050
6;42050;12;9;2;11;3;1;4;6;7;10;5;8
12;9;2;11;3;5;4;6;7;10;1;8;6;41746
6;41746;12;9;2;11;3;5;4;6;7;10;1;8
12;9;11;2;3;5;4;6;7;10;1;8;6;42074
6;42074;12;9;11;2;3;5;4;6;7;10;1;8
12;9;1;2;3;5;4;6;7;10;11;8;6;46460
6;46460;12;9;1;2;3;5;4;6;7;10;11;8
12;9;7;2;3;5;4;6;1;10;11;8;6;46636
6;46636;12;9;7;2;3;5;4;6;1;10;11;8
12;9;7;2;3;5;4;1;6;10;11;8;6;34090
6;34090;12;9;7;2;3;5;4;1;6;10;11;8
12;9;7;2;3;10;4;1;6;5;11;8;6;41280
6;41280;12;9;7;2;3;10;4;1;6;5;11;8
12;9;7;11;3;10;4;1;6;5;2;8;6;43816
6;43816;12;9;7;11;3;10;4;1;6;5;2;8
12;4;7;11;3;10;9;1;6;5;2;8;6;49788
6;49788;12;4;7;11;3;10;9;1;6;5;2;8
12;4;7;11;3;10;9;1;6;8;2;5;6;44988
7;44988;12;4;7;11;3;10;9;1;6;8;2;5
4;12;7;11;3;10;9;1;6;8;2;5;7;50544
7;50544;4;12;7;11;3;10;9;1;6;8;2;5
4;12;7;11;3;10;1;9;6;8;2;5;7;51944
7;51944;4;12;7;11;3;10;1;9;6;8;2;5
4;12;7;11;3;5;1;9;6;8;2;10;7;48946
7;48946;4;12;7;11;3;5;1;9;6;8;2;10
4;12;7;9;3;5;1;11;6;8;2;10;7;42624
7;42624;4;12;7;9;3;5;1;11;6;8;2;10
4;12;5;9;3;7;1;11;6;8;2;10;7;37732
7;37732;4;12;5;9;3;7;1;11;6;8;2;10
4;12;5;9;3;7;1;11;6;2;8;10;7;52214
7;52214;4;12;5;9;3;7;1;11;6;2;8;10
4;12;5;9;3;2;1;11;6;7;8;10;7;45104
7;45104;4;12;5;9;3;2;1;11;6;7;8;10
4;12;5;9;3;2;1;11;8;7;6;10;7;45144
7;45144;4;12;5;9;3;2;1;11;8;7;6;10
4;12;5;9;3;2;1;11;7;8;6;10;7;39628
7;39628;4;12;5;9;3;2;1;11;7;8;6;10
4;12;5;1;3;2;9;11;7;8;6;10;7;40006
7;40006;4;12;5;1;3;2;9;11;7;8;6;10
4;12;6;1;3;2;9;11;7;8;5;10;7;30972
7;30972;4;12;6;1;3;2;9;11;7;8;5;10
4;12;6;1;3;2;9;5;7;8;11;10;7;38666
7;30972;4;12;6;1;3;2;9;11;7;8;5;10
4;12;6;1;3;2;9;11;10;8;5;7;7;36892
7;36892;4;12;6;1;3;2;9;11;10;8;5;7
4;11;6;1;3;2;9;12;10;8;5;7;7;54968
7;36892;4;12;6;1;3;2;9;11;10;8;5;7
4;12;6;1;8;2;9;11;10;3;5;7;7;44164
7;44164;4;12;6;1;8;2;9;11;10;3;5;7
4;6;12;1;8;2;9;11;10;3;5;7;7;36672
7;36672;4;6;12;1;8;2;9;11;10;3;5;7
4;6;12;1;8;9;2;11;10;3;5;7;7;33348
7;33348;4;6;12;1;8;9;2;11;10;3;5;7
4;12;6;1;8;9;2;11;10;3;5;7;7;44716
7;33348;4;6;12;1;8;9;2;11;10;3;5;7
4;6;12;1;8;9;3;11;10;2;5;7;7;37480
7;33348;4;6;12;1;8;9;2;11;10;3;5;7
12;6;4;1;8;9;2;11;10;3;5;7;7;45470
8;33348;4;6;12;1;8;9;2;11;10;3;5;7
4;10;12;1;8;9;2;11;6;3;5;7;8;47136
8;33348;4;6;12;1;8;9;2;11;10;3;5;7
4;6;12;1;8;5;2;11;10;3;9;7;8;40612
8;40612;4;6;12;1;8;5;2;11;10;3;9;7
4;12;6;1;8;5;2;11;10;3;9;7;8;54972
8;54972;4;12;6;1;8;5;2;11;10;3;9;7
4;12;6;1;9;5;2;11;10;3;8;7;8;51698
8;51698;4;12;6;1;9;5;2;11;10;3;8;7
4;12;6;1;9;5;2;3;10;11;8;7;8;54654
8;51698;4;12;6;1;9;5;2;11;10;3;8;7
4;12;6;1;9;5;2;3;10;11;8;7;8;54654
8;54654;4;12;6;1;9;5;2;3;10;11;8;7
11;12;6;1;9;5;2;3;10;4;8;7;8;36370
8;36370;11;12;6;1;9;5;2;3;10;4;8;7
11;12;6;1;9;5;4;3;10;2;8;7;8;42778
8;42778;11;12;6;1;9;5;4;3;10;2;8;7
11;12;6;1;9;5;4;3;10;8;2;7;8;47212
8;47212;11;12;6;1;9;5;4;3;10;8;2;7
11;12;9;1;6;5;4;3;10;8;2;7;8;45042
8;45042;11;12;9;1;6;5;4;3;10;8;2;7
11;12;9;1;7;5;4;3;10;8;2;6;8;47786
8;47786;11;12;9;1;7;5;4;3;10;8;2;6
11;8;9;1;7;5;4;3;10;12;2;6;8;36844
8;36844;11;8;9;1;7;5;4;3;10;12;2;6
11;8;9;1;3;5;4;7;10;12;2;6;8;30592
8;30592;11;8;9;1;3;5;4;7;10;12;2;6
11;4;9;1;3;5;8;7;10;12;2;6;8;51760
8;30592;11;8;9;1;3;5;4;7;10;12;2;6
11;4;9;1;3;5;8;7;10;12;2;6;8;51760
8;30592;11;8;9;1;3;5;4;7;10;12;2;6
11;8;9;2;3;5;4;7;10;12;1;6;8;30544
8;30544;11;8;9;2;3;5;4;7;10;12;1;6
11;10;9;2;3;5;4;7;8;12;1;6;8;39168
8;30544;11;8;9;2;3;5;4;7;10;12;1;6
8;11;9;2;3;5;4;7;10;12;1;6;8;27406
8;27406;8;11;9;2;3;5;4;7;10;12;1;6
8;11;9;2;3;5;4;7;10;1;12;6;8;28844
8;28844;8;11;9;2;3;5;4;7;10;1;12;6
8;11;2;9;3;5;4;7;10;1;12;6;8;27696
9;27696;8;11;2;9;3;5;4;7;10;1;12;6
8;11;6;9;3;5;4;7;10;1;12;2;9;25488
9;25488;8;11;6;9;3;5;4;7;10;1;12;2
8;10;6;9;3;5;4;7;11;1;12;2;9;22918
9;22918;8;10;6;9;3;5;4;7;11;1;12;2
8;4;6;9;3;5;10;7;11;1;12;2;9;43694
9;43694;8;4;6;9;3;5;10;7;11;1;12;2
8;4;6;7;3;5;10;9;11;1;12;2;9;57072
9;57072;8;4;6;7;3;5;10;9;11;1;12;2
8;7;6;4;3;5;10;9;11;1;12;2;9;47346
9;47346;8;7;6;4;3;5;10;9;11;1;12;2
7;8;6;4;3;5;10;9;11;1;12;2;9;51978
9;51978;7;8;6;4;3;5;10;9;11;1;12;2
7;8;6;4;3;2;10;9;11;1;12;5;9;62452
9;62452;7;8;6;4;3;2;10;9;11;1;12;5
7;8;6;4;10;2;3;9;11;1;12;5;9;60646
9;60646;7;8;6;4;10;2;3;9;11;1;12;5
7;8;6;4;10;2;3;1;11;9;12;5;9;62992
9;62992;7;8;6;4;10;2;3;1;11;9;12;5
7;8;6;12;10;2;3;1;11;9;4;5;9;65478
9;65478;7;8;6;12;10;2;3;1;11;9;4;5
7;8;6;12;10;2;11;1;3;9;4;5;9;57696
9;57696;7;8;6;12;10;2;11;1;3;9;4;5
7;8;6;12;10;4;11;1;3;9;2;5;9;53920
9;53920;7;8;6;12;10;4;11;1;3;9;2;5
7;9;6;12;10;4;11;1;3;8;2;5;9;32634
9;32634;7;9;6;12;10;4;11;1;3;8;2;5
7;9;6;12;10;8;11;1;3;4;2;5;9;37156
9;37156;7;9;6;12;10;8;11;1;3;4;2;5
7;9;6;12;1;8;11;10;3;4;2;5;9;40632
9;40632;7;9;6;12;1;8;11;10;3;4;2;5
7;9;6;12;3;8;11;10;1;4;2;5;9;42636
9;42636;7;9;6;12;3;8;11;10;1;4;2;5
7;11;6;12;3;8;9;10;1;4;2;5;9;43288
9;43288;7;11;6;12;3;8;9;10;1;4;2;5
7;11;6;12;3;8;9;2;1;4;10;5;9;39818
9;39818;7;11;6;12;3;8;9;2;1;4;10;5
7;11;6;4;3;8;9;2;1;12;10;5;9;39166
9;39166;7;11;6;4;3;8;9;2;1;12;10;5
9;11;6;4;3;8;7;2;1;12;10;5;9;38494
10;38494;9;11;6;4;3;8;7;2;1;12;10;5
9;11;6;4;3;5;7;2;1;12;10;8;10;37080
10;37080;9;11;6;4;3;5;7;2;1;12;10;8
9;11;6;5;3;4;7;2;1;12;10;8;10;49896
10;49896;9;11;6;5;3;4;7;2;1;12;10;8
9;11;7;5;3;4;6;2;1;12;10;8;10;48940
10;48940;9;11;7;5;3;4;6;2;1;12;10;8
9;11;7;5;3;4;2;6;1;12;10;8;10;47236
10;47236;9;11;7;5;3;4;2;6;1;12;10;8
9;11;7;5;3;2;4;6;1;12;10;8;10;50024
10;50024;9;11;7;5;3;2;4;6;1;12;10;8
7;11;9;5;3;2;4;6;1;12;10;8;10;46548
10;46548;7;11;9;5;3;2;4;6;1;12;10;8
8;11;9;5;3;2;4;6;1;12;10;7;10;37958
10;37958;8;11;9;5;3;2;4;6;1;12;10;7
8;11;9;5;10;2;4;6;1;12;3;7;10;35460
10;35460;8;11;9;5;10;2;4;6;1;12;3;7
8;2;9;5;10;11;4;6;1;12;3;7;10;46820
10;46820;8;2;9;5;10;11;4;6;1;12;3;7
8;2;9;7;10;11;4;6;1;12;3;5;10;52190
10;52190;8;2;9;7;10;11;4;6;1;12;3;5
8;11;9;7;10;2;4;6;1;12;3;5;10;40830
10;40830;8;11;9;7;10;2;4;6;1;12;3;5
8;11;9;7;10;2;4;3;1;12;6;5;10;48434
10;40830;8;11;9;7;10;2;4;6;1;12;3;5
8;11;9;7;10;2;4;12;1;6;3;5;10;39782
10;39782;8;11;9;7;10;2;4;12;1;6;3;5
8;11;9;2;10;7;4;12;1;6;3;5;10;35450
10;35450;8;11;9;2;10;7;4;12;1;6;3;5
8;11;6;2;10;7;4;12;1;9;3;5;10;35098
10;35098;8;11;6;2;10;7;4;12;1;9;3;5
8;11;3;2;10;7;4;12;1;9;6;5;10;37758
10;37758;8;11;3;2;10;7;4;12;1;9;6;5
8;11;12;2;10;7;4;3;1;9;6;5;10;48278
10;48278;8;11;12;2;10;7;4;3;1;9;6;5
2;11;12;8;10;7;4;3;1;9;6;5;10;61670
10;48278;8;11;12;2;10;7;4;3;1;9;6;5
8;11;12;2;10;7;4;9;1;3;6;5;10;42434
10;42434;8;11;12;2;10;7;4;9;1;3;6;5
8;11;7;2;10;12;4;9;1;3;6;5;10;34014
11;34014;8;11;7;2;10;12;4;9;1;3;6;5
8;11;6;2;10;12;4;9;1;3;7;5;11;28128
11;28128;8;11;6;2;10;12;4;9;1;3;7;5
8;11;6;2;7;12;4;9;1;3;10;5;11;34698
11;34698;8;11;6;2;7;12;4;9;1;3;10;5
8;11;5;2;7;12;4;9;1;3;10;6;11;46044
11;46044;8;11;5;2;7;12;4;9;1;3;10;6
8;11;5;2;1;12;4;9;7;3;10;6;11;41366
11;41366;8;11;5;2;1;12;4;9;7;3;10;6
12;11;5;2;1;8;4;9;7;3;10;6;11;45724
11;45724;12;11;5;2;1;8;4;9;7;3;10;6
12;11;5;2;1;8;4;9;7;6;10;3;11;39772
11;39772;12;11;5;2;1;8;4;9;7;6;10;3
4;11;5;2;1;8;12;9;7;6;10;3;11;42248
11;39772;12;11;5;2;1;8;4;9;7;6;10;3
12;11;5;2;1;8;4;7;9;6;10;3;11;51632
11;39772;12;11;5;2;1;8;4;9;7;6;10;3
12;8;5;2;1;11;4;9;7;6;10;3;11;50878
11;50878;12;8;5;2;1;11;4;9;7;6;10;3
12;8;5;2;1;7;4;9;11;6;10;3;11;66268
11;50878;12;8;5;2;1;11;4;9;7;6;10;3
12;8;5;2;1;11;4;9;7;3;10;6;11;56830
11;56830;12;8;5;2;1;11;4;9;7;3;10;6
12;8;5;2;3;11;4;9;7;1;10;6;11;54148
11;54148;12;8;5;2;3;11;4;9;7;1;10;6
12;8;5;9;3;11;4;2;7;1;10;6;11;46202
11;46202;12;8;5;9;3;11;4;2;7;1;10;6
12;8;5;6;3;11;4;2;7;1;10;9;11;46766
11;46766;12;8;5;6;3;11;4;2;7;1;10;9
8;12;5;6;3;11;4;2;7;1;10;9;11;47578
11;47578;8;12;5;6;3;11;4;2;7;1;10;9
8;12;4;6;3;11;5;2;7;1;10;9;11;46038
11;46038;8;12;4;6;3;11;5;2;7;1;10;9
8;12;4;10;3;11;5;2;7;1;6;9;11;48990
11;48990;8;12;4;10;3;11;5;2;7;1;6;9
8;12;4;10;2;11;5;3;7;1;6;9;11;53030
11;53030;8;12;4;10;2;11;5;3;7;1;6;9
8;12;4;10;6;11;5;3;7;1;2;9;11;47224
11;47224;8;12;4;10;6;11;5;3;7;1;2;9
8;12;2;10;6;11;5;3;7;1;4;9;11;50420
12;50420;8;12;2;10;6;11;5;3;7;1;4;9
8;2;12;10;6;11;5;3;7;1;4;9;12;59788
12;59788;8;2;12;10;6;11;5;3;7;1;4;9
8;2;12;10;9;11;5;3;7;1;4;6;12;58324
12;58324;8;2;12;10;9;11;5;3;7;1;4;6
8;2;12;10;5;11;9;3;7;1;4;6;12;54798
12;54798;8;2;12;10;5;11;9;3;7;1;4;6
8;2;12;10;5;11;9;3;1;7;4;6;12;56162
12;56162;8;2;12;10;5;11;9;3;1;7;4;6
8;10;12;2;5;11;9;3;1;7;4;6;12;45734
12;45734;8;10;12;2;5;11;9;3;1;7;4;6
8;10;12;2;5;11;4;3;1;7;9;6;12;51512
12;45734;8;10;12;2;5;11;9;3;1;7;4;6
9;10;12;2;5;11;8;3;1;7;4;6;12;58662
12;58662;9;10;12;2;5;11;8;3;1;7;4;6
9;10;12;2;5;11;8;3;7;1;4;6;12;57298
12;57298;9;10;12;2;5;11;8;3;7;1;4;6
9;1;12;2;5;11;8;3;7;10;4;6;12;55786
12;55786;9;1;12;2;5;11;8;3;7;10;4;6
9;1;2;12;5;11;8;3;7;10;4;6;12;55950
12;55950;9;1;2;12;5;11;8;3;7;10;4;6
9;4;2;12;5;11;8;3;7;10;1;6;12;50116
12;50116;9;4;2;12;5;11;8;3;7;10;1;6
9;4;1;12;5;11;8;3;7;10;2;6;12;49318
12;49318;9;4;1;12;5;11;8;3;7;10;2;6
9;4;1;6;5;11;8;3;7;10;2;12;12;51916
12;51916;9;4;1;6;5;11;8;3;7;10;2;12
9;4;2;6;5;11;8;3;7;10;1;12;12;52714
12;52714;9;4;2;6;5;11;8;3;7;10;1;12
9;4;2;6;5;11;8;7;3;10;1;12;12;44344
12;44344;9;4;2;6;5;11;8;7;3;10;1;12
9;2;4;6;5;11;8;7;3;10;1;12;12;44496
12;44496;9;2;4;6;5;11;8;7;3;10;1;12
9;2;3;6;5;11;8;7;4;10;1;12;12;45276
12;45276;9;2;3;6;5;11;8;7;4;10;1;12
9;2;3;6;5;11;8;7;10;4;1;12;12;51404
12;51404;9;2;3;6;5;11;8;7;10;4;1;12
9;4;3;6;5;11;8;7;10;2;1;12;12;43130
