"X1";"X27646";"X3";"X5";"X11";"X12";"X4";"X8";"X2";"X1.1";"X9";"X10";"X7";"X6"
2;33448;5;7;4;8;12;1;3;6;2;10;11;9
5;7;10;8;12;1;3;6;2;4;11;9;2;25270
2;25270;5;7;10;8;12;1;3;6;2;4;11;9
5;7;3;8;12;1;10;6;2;4;11;9;2;26526
2;26526;5;7;3;8;12;1;10;6;2;4;11;9
5;7;3;8;12;1;11;6;2;4;10;9;2;24132
2;24132;5;7;3;8;12;1;11;6;2;4;10;9
5;9;3;8;12;1;11;6;2;4;10;7;2;49898
2;24132;5;7;3;8;12;1;11;6;2;4;10;9
8;7;3;5;12;1;11;6;2;4;10;9;2;39636
2;39636;8;7;3;5;12;1;11;6;2;4;10;9
8;12;3;5;7;1;11;6;2;4;10;9;2;54490
2;54490;8;12;3;5;7;1;11;6;2;4;10;9
8;12;11;5;7;1;3;6;2;4;10;9;2;50366
2;50366;8;12;11;5;7;1;3;6;2;4;10;9
2;12;11;5;7;1;3;6;8;4;10;9;2;40114
2;40114;2;12;11;5;7;1;3;6;8;4;10;9
2;12;11;5;7;10;3;6;8;4;1;9;2;39762
2;39762;2;12;11;5;7;10;3;6;8;4;1;9
7;12;11;5;2;10;3;6;8;4;1;9;2;35572
2;35572;7;12;11;5;2;10;3;6;8;4;1;9
7;12;1;5;2;10;3;6;8;4;11;9;2;35834
2;35834;7;12;1;5;2;10;3;6;8;4;11;9
7;4;1;5;2;10;3;6;8;12;11;9;2;34694
2;34694;7;4;1;5;2;10;3;6;8;12;11;9
7;4;1;11;2;10;3;6;8;12;5;9;2;37852
3;37852;7;4;1;11;2;10;3;6;8;12;5;9
7;4;1;11;10;2;3;6;8;12;5;9;3;34062
3;34062;7;4;1;11;10;2;3;6;8;12;5;9
7;4;1;11;10;2;3;6;12;8;5;9;3;41550
3;34062;7;4;1;11;10;2;3;6;8;12;5;9
12;4;1;11;10;2;3;6;8;7;5;9;3;59556
3;59556;12;4;1;11;10;2;3;6;8;7;5;9
12;4;11;1;10;2;3;6;8;7;5;9;3;59254
3;59254;12;4;11;1;10;2;3;6;8;7;5;9
12;4;11;1;10;3;2;6;8;7;5;9;3;58066
3;58066;12;4;11;1;10;3;2;6;8;7;5;9
12;5;11;1;10;3;2;6;8;7;4;9;3;55148
3;55148;12;5;11;1;10;3;2;6;8;7;4;9
12;5;11;9;10;3;2;6;8;7;4;1;3;50372
3;50372;12;5;11;9;10;3;2;6;8;7;4;1
12;5;11;9;1;3;2;6;8;7;4;10;3;51294
3;51294;12;5;11;9;1;3;2;6;8;7;4;10
12;5;2;9;1;3;11;6;8;7;4;10;3;53510
3;53510;12;5;2;9;1;3;11;6;8;7;4;10
12;5;2;9;1;7;11;6;8;3;4;10;3;56556
3;56556;12;5;2;9;1;7;11;6;8;3;4;10
12;5;2;9;1;11;7;6;8;3;4;10;3;53872
3;53872;12;5;2;9;1;11;7;6;8;3;4;10
10;5;2;9;1;11;7;6;8;3;4;12;3;38098
3;38098;10;5;2;9;1;11;7;6;8;3;4;12
10;5;2;9;1;6;7;11;8;3;4;12;3;40978
3;40978;10;5;2;9;1;6;7;11;8;3;4;12
10;7;2;9;1;6;5;11;8;3;4;12;3;48830
3;48830;10;7;2;9;1;6;5;11;8;3;4;12
10;7;2;9;1;5;6;11;8;3;4;12;3;31098
3;31098;10;7;2;9;1;5;6;11;8;3;4;12
10;7;2;9;1;5;6;11;8;4;3;12;3;36922
3;36922;10;7;2;9;1;5;6;11;8;4;3;12
10;7;2;9;12;5;6;11;8;4;3;1;3;38490
3;38490;10;7;2;9;12;5;6;11;8;4;3;1
6;7;2;9;12;5;10;11;8;4;3;1;3;47674
3;47674;6;7;2;9;12;5;10;11;8;4;3;1
6;7;2;5;12;9;10;11;8;4;3;1;3;54180
3;47674;6;7;2;9;12;5;10;11;8;4;3;1
6;7;2;9;12;5;10;3;8;4;11;1;3;35500
4;35500;6;7;2;9;12;5;10;3;8;4;11;1
4;7;2;9;12;5;10;3;8;6;11;1;4;48376
4;48376;4;7;2;9;12;5;10;3;8;6;11;1
4;7;2;11;12;5;10;3;8;6;9;1;4;51484
4;51484;4;7;2;11;12;5;10;3;8;6;9;1
4;7;2;9;12;5;10;3;8;6;11;1;4;48376
4;48376;4;7;2;9;12;5;10;3;8;6;11;1
4;7;2;12;9;5;10;3;8;6;11;1;4;46456
4;46456;4;7;2;12;9;5;10;3;8;6;11;1
4;7;2;12;9;5;10;1;8;6;11;3;4;42322
4;42322;4;7;2;12;9;5;10;1;8;6;11;3
12;7;2;4;9;5;10;1;8;6;11;3;4;40378
4;40378;12;7;2;4;9;5;10;1;8;6;11;3
12;7;2;4;9;5;1;10;8;6;11;3;4;36762
4;36762;12;7;2;4;9;5;1;10;8;6;11;3
7;12;2;4;9;5;1;10;8;6;11;3;4;47516
4;47516;7;12;2;4;9;5;1;10;8;6;11;3
7;9;2;4;12;5;1;10;8;6;11;3;4;47328
4;47328;7;9;2;4;12;5;1;10;8;6;11;3
7;9;2;8;12;5;1;10;4;6;11;3;4;52232
4;52232;7;9;2;8;12;5;1;10;4;6;11;3
7;9;2;8;11;5;1;10;4;6;12;3;4;54852
4;54852;7;9;2;8;11;5;1;10;4;6;12;3
7;9;2;8;11;6;1;10;4;5;12;3;4;34268
4;34268;7;9;2;8;11;6;1;10;4;5;12;3
7;9;2;8;3;6;1;10;4;5;12;11;4;34070
4;34070;7;9;2;8;3;6;1;10;4;5;12;11
7;9;2;8;3;11;1;10;4;5;12;6;4;38724
4;38724;7;9;2;8;3;11;1;10;4;5;12;6
7;9;2;5;3;11;1;10;4;8;12;6;4;33702
4;33702;7;9;2;5;3;11;1;10;4;8;12;6
7;9;2;5;3;11;8;10;4;1;12;6;4;38104
4;38104;7;9;2;5;3;11;8;10;4;1;12;6
7;9;2;8;3;11;5;10;4;1;12;6;4;42316
4;42316;7;9;2;8;3;11;5;10;4;1;12;6
7;9;2;8;3;12;5;10;4;1;11;6;4;40308
4;40308;7;9;2;8;3;12;5;10;4;1;11;6
7;5;2;8;3;12;9;10;4;1;11;6;4;39616
4;39616;7;5;2;8;3;12;9;10;4;1;11;6
7;5;2;8;3;12;9;10;6;1;11;4;4;32166
5;32166;7;5;2;8;3;12;9;10;6;1;11;4
7;5;2;12;3;8;9;10;6;1;11;4;5;21820
5;21820;7;5;2;12;3;8;9;10;6;1;11;4
7;5;2;12;3;8;9;11;6;1;10;4;5;31640
5;21820;7;5;2;12;3;8;9;10;6;1;11;4
7;4;2;12;3;8;9;10;6;1;11;5;5;33578
5;21820;7;5;2;12;3;8;9;10;6;1;11;4
7;5;3;12;2;8;9;10;6;1;11;4;5;22284
5;22284;7;5;3;12;2;8;9;10;6;1;11;4
7;5;11;12;2;8;9;10;6;1;3;4;5;26598
5;26598;7;5;11;12;2;8;9;10;6;1;3;4
7;5;8;12;2;11;9;10;6;1;3;4;5;21208
5;21208;7;5;8;12;2;11;9;10;6;1;3;4
7;5;4;12;2;11;9;10;6;1;3;8;5;21848
5;21848;7;5;4;12;2;11;9;10;6;1;3;8
11;5;4;12;2;7;9;10;6;1;3;8;5;25820
5;25820;11;5;4;12;2;7;9;10;6;1;3;8
11;5;4;12;1;7;9;10;6;2;3;8;5;31422
5;31422;11;5;4;12;1;7;9;10;6;2;3;8
11;5;4;10;1;7;9;12;6;2;3;8;5;33462
5;33462;11;5;4;10;1;7;9;12;6;2;3;8
11;5;3;10;1;7;9;12;6;2;4;8;5;29212
5;29212;11;5;3;10;1;7;9;12;6;2;4;8
11;5;3;10;1;2;9;12;6;7;4;8;5;44658
5;44658;11;5;3;10;1;2;9;12;6;7;4;8
11;5;3;10;12;2;9;1;6;7;4;8;5;36586
5;36586;11;5;3;10;12;2;9;1;6;7;4;8
11;9;3;10;12;2;5;1;6;7;4;8;5;29958
5;29958;11;9;3;10;12;2;5;1;6;7;4;8
11;9;3;8;12;2;5;1;6;7;4;10;5;22100
5;22100;11;9;3;8;12;2;5;1;6;7;4;10
11;9;3;8;12;2;5;6;1;7;4;10;5;40948
5;22100;11;9;3;8;12;2;5;1;6;7;4;10
11;9;3;8;1;2;5;12;6;7;4;10;5;30172
5;22100;11;9;3;8;12;2;5;1;6;7;4;10
11;9;7;8;12;2;5;1;6;3;4;10;5;32780
5;22100;11;9;3;8;12;2;5;1;6;7;4;10
11;9;3;12;8;2;5;1;6;7;4;10;5;21980
5;21980;11;9;3;12;8;2;5;1;6;7;4;10
1;9;3;12;8;2;5;11;6;7;4;10;5;43380
6;21980;11;9;3;12;8;2;5;1;6;7;4;10
11;2;3;12;8;9;5;1;6;7;4;10;6;29140
6;29140;11;2;3;12;8;9;5;1;6;7;4;10
11;2;7;12;8;9;5;1;6;3;4;10;6;39820
6;39820;11;2;7;12;8;9;5;1;6;3;4;10
8;2;7;12;11;9;5;1;6;3;4;10;6;43032
6;43032;8;2;7;12;11;9;5;1;6;3;4;10
8;2;7;12;11;9;5;1;6;10;4;3;6;35928
6;35928;8;2;7;12;11;9;5;1;6;10;4;3
8;2;7;12;11;9;1;5;6;10;4;3;6;35816
6;35816;8;2;7;12;11;9;1;5;6;10;4;3
8;2;7;6;11;9;1;5;12;10;4;3;6;38890
6;38890;8;2;7;6;11;9;1;5;12;10;4;3
8;6;7;2;11;9;1;5;12;10;4;3;6;36336
6;36336;8;6;7;2;11;9;1;5;12;10;4;3
8;6;7;2;11;9;10;5;12;1;4;3;6;44178
6;36336;8;6;7;2;11;9;1;5;12;10;4;3
8;6;11;2;7;9;1;5;12;10;4;3;6;42748
6;42748;8;6;11;2;7;9;1;5;12;10;4;3
8;11;6;2;7;9;1;5;12;10;4;3;6;39764
6;39764;8;11;6;2;7;9;1;5;12;10;4;3
4;11;6;2;7;9;1;5;12;10;8;3;6;42994
6;42994;4;11;6;2;7;9;1;5;12;10;8;3
4;11;6;2;7;9;8;5;12;10;1;3;6;42980
6;42980;4;11;6;2;7;9;8;5;12;10;1;3
4;11;6;5;7;9;8;2;12;10;1;3;6;50832
6;42980;4;11;6;2;7;9;8;5;12;10;1;3
4;11;10;2;7;9;8;5;12;6;1;3;6;51808
6;42980;4;11;6;2;7;9;8;5;12;10;1;3
9;11;6;2;7;4;8;5;12;10;1;3;6;42542
6;42542;9;11;6;2;7;4;8;5;12;10;1;3
9;11;3;2;7;4;8;5;12;10;1;6;6;41488
6;41488;9;11;3;2;7;4;8;5;12;10;1;6
1;11;3;2;7;4;8;5;12;10;9;6;6;36662
6;36662;1;11;3;2;7;4;8;5;12;10;9;6
1;9;3;2;7;4;8;5;12;10;11;6;6;36276
6;36276;1;9;3;2;7;4;8;5;12;10;11;6
1;9;2;3;7;4;8;5;12;10;11;6;6;39928
6;39928;1;9;2;3;7;4;8;5;12;10;11;6
1;7;2;3;9;4;8;5;12;10;11;6;6;34932
7;34932;1;7;2;3;9;4;8;5;12;10;11;6
1;7;6;3;9;4;8;5;12;10;11;2;7;32884
7;32884;1;7;6;3;9;4;8;5;12;10;11;2
1;7;6;3;9;2;8;5;12;10;11;4;7;30266
7;30266;1;7;6;3;9;2;8;5;12;10;11;4
1;7;6;3;9;2;12;5;8;10;11;4;7;29084
7;29084;1;7;6;3;9;2;12;5;8;10;11;4
1;7;6;3;9;2;5;12;8;10;11;4;7;43124
7;43124;1;7;6;3;9;2;5;12;8;10;11;4
2;7;6;3;9;1;5;12;8;10;11;4;7;39930
7;39930;2;7;6;3;9;1;5;12;8;10;11;4
2;7;6;3;11;1;5;12;8;10;9;4;7;45396
7;45396;2;7;6;3;11;1;5;12;8;10;9;4
2;11;6;3;7;1;5;12;8;10;9;4;7;56514
7;56514;2;11;6;3;7;1;5;12;8;10;9;4
9;11;6;3;7;1;5;12;8;10;2;4;7;51132
7;51132;9;11;6;3;7;1;5;12;8;10;2;4
9;11;6;8;7;1;5;12;3;10;2;4;7;49732
7;49732;9;11;6;8;7;1;5;12;3;10;2;4
9;11;6;8;3;1;5;12;7;10;2;4;7;50072
7;50072;9;11;6;8;3;1;5;12;7;10;2;4
9;11;6;8;7;1;5;12;3;10;2;4;7;49732
7;49732;9;11;6;8;7;1;5;12;3;10;2;4
1;11;6;8;7;9;5;12;3;10;2;4;7;47774
7;47774;1;11;6;8;7;9;5;12;3;10;2;4
1;11;9;8;7;6;5;12;3;10;2;4;7;41698
7;41698;1;11;9;8;7;6;5;12;3;10;2;4
1;11;9;8;7;6;5;12;3;4;2;10;7;41506
7;41506;1;11;9;8;7;6;5;12;3;4;2;10
1;11;9;8;7;6;5;12;3;4;10;2;7;39848
7;39848;1;11;9;8;7;6;5;12;3;4;10;2
1;11;9;6;7;8;5;12;3;4;10;2;7;44174
7;44174;1;11;9;6;7;8;5;12;3;4;10;2
1;11;9;10;7;8;5;12;3;4;6;2;7;43732
7;43732;1;11;9;10;7;8;5;12;3;4;6;2
1;11;9;10;2;8;5;12;3;4;6;7;7;46868
7;46868;1;11;9;10;2;8;5;12;3;4;6;7
1;11;4;10;2;8;5;12;3;9;6;7;7;37558
7;37558;1;11;4;10;2;8;5;12;3;9;6;7
1;11;4;10;2;3;5;12;8;9;6;7;7;41986
8;41986;1;11;4;10;2;3;5;12;8;9;6;7
1;11;4;10;2;9;5;12;8;3;6;7;8;46764
8;41986;1;11;4;10;2;3;5;12;8;9;6;7
1;11;4;10;2;8;5;12;3;9;6;7;8;37558
8;37558;1;11;4;10;2;8;5;12;3;9;6;7
9;11;4;10;2;8;5;12;3;1;6;7;8;48574
8;37558;1;11;4;10;2;8;5;12;3;9;6;7
9;11;4;10;2;8;5;12;3;1;6;7;8;48574
8;37558;1;11;4;10;2;8;5;12;3;9;6;7
1;5;4;10;2;8;11;12;3;9;6;7;8;41062
8;41062;1;5;4;10;2;8;11;12;3;9;6;7
5;1;4;10;2;8;11;12;3;9;6;7;8;47880
8;47880;5;1;4;10;2;8;11;12;3;9;6;7
2;1;4;10;5;8;11;12;3;9;6;7;8;43868
8;43868;2;1;4;10;5;8;11;12;3;9;6;7
2;6;4;10;5;8;11;12;3;9;1;7;8;49030
8;49030;2;6;4;10;5;8;11;12;3;9;1;7
2;6;4;10;5;8;3;12;11;9;1;7;8;46020
8;46020;2;6;4;10;5;8;3;12;11;9;1;7
2;6;4;10;5;1;3;12;11;9;8;7;8;47276
8;47276;2;6;4;10;5;1;3;12;11;9;8;7
2;6;4;10;5;1;11;12;3;9;8;7;8;52694
8;47276;2;6;4;10;5;1;3;12;11;9;8;7
2;5;4;10;6;1;3;12;11;9;8;7;8;47996
8;47996;2;5;4;10;6;1;3;12;11;9;8;7
2;7;4;10;6;1;3;12;11;9;8;5;8;31430
8;31430;2;7;4;10;6;1;3;12;11;9;8;5
2;7;5;10;6;1;3;12;11;9;8;4;8;28784
8;28784;2;7;5;10;6;1;3;12;11;9;8;4
2;7;5;10;6;1;12;3;11;9;8;4;8;37016
8;37016;2;7;5;10;6;1;12;3;11;9;8;4
8;7;5;10;6;1;12;3;11;9;2;4;8;47318
8;47318;8;7;5;10;6;1;12;3;11;9;2;4
8;7;5;9;6;1;12;3;11;10;2;4;8;48068
8;48068;8;7;5;9;6;1;12;3;11;10;2;4
8;9;5;7;6;1;12;3;11;10;2;4;8;55162
8;55162;8;9;5;7;6;1;12;3;11;10;2;4
8;9;12;7;6;1;5;3;11;10;2;4;8;57878
8;57878;8;9;12;7;6;1;5;3;11;10;2;4
8;9;12;7;6;1;2;3;11;10;5;4;8;51506
9;51506;8;9;12;7;6;1;2;3;11;10;5;4
8;9;12;7;2;1;6;3;11;10;5;4;9;53380
9;53380;8;9;12;7;2;1;6;3;11;10;5;4
8;9;3;7;2;1;6;12;11;10;5;4;9;61176
9;53380;8;9;12;7;2;1;6;3;11;10;5;4
7;9;12;8;2;1;6;3;11;10;5;4;9;46772
9;46772;7;9;12;8;2;1;6;3;11;10;5;4
7;9;12;8;2;3;6;1;11;10;5;4;9;37604
9;37604;7;9;12;8;2;3;6;1;11;10;5;4
7;9;12;8;2;3;6;1;11;4;5;10;9;39332
9;39332;7;9;12;8;2;3;6;1;11;4;5;10
7;9;8;12;2;3;6;1;11;4;5;10;9;37276
9;37276;7;9;8;12;2;3;6;1;11;4;5;10
7;9;8;12;5;3;6;1;11;4;2;10;9;39418
9;39418;7;9;8;12;5;3;6;1;11;4;2;10
7;11;8;12;5;3;6;1;9;4;2;10;9;38036
9;38036;7;11;8;12;5;3;6;1;9;4;2;10
5;11;8;12;7;3;6;1;9;4;2;10;9;29570
9;29570;5;11;8;12;7;3;6;1;9;4;2;10
9;11;8;12;7;3;6;1;5;4;2;10;9;39664
9;29570;5;11;8;12;7;3;6;1;9;4;2;10
5;11;8;12;7;3;6;10;9;4;2;1;9;31462
9;31462;5;11;8;12;7;3;6;10;9;4;2;1
10;11;8;12;7;3;6;5;9;4;2;1;9;52982
9;31462;5;11;8;12;7;3;6;10;9;4;2;1
5;11;8;12;10;3;6;7;9;4;2;1;9;34296
9;34296;5;11;8;12;10;3;6;7;9;4;2;1
5;11;7;12;10;3;6;8;9;4;2;1;9;34796
9;34796;5;11;7;12;10;3;6;8;9;4;2;1
5;11;7;12;10;9;6;8;3;4;2;1;9;34360
9;34360;5;11;7;12;10;9;6;8;3;4;2;1
5;11;7;12;10;4;6;8;3;9;2;1;9;44058
9;44058;5;11;7;12;10;4;6;8;3;9;2;1
5;11;7;10;12;4;6;8;3;9;2;1;9;46458
9;46458;5;11;7;10;12;4;6;8;3;9;2;1
5;11;7;1;12;4;6;8;3;9;2;10;9;47326
9;47326;5;11;7;1;12;4;6;8;3;9;2;10
5;11;7;3;12;4;6;8;1;9;2;10;9;42936
9;42936;5;11;7;3;12;4;6;8;1;9;2;10
5;11;2;3;12;4;6;8;1;9;7;10;9;40934
10;40934;5;11;2;3;12;4;6;8;1;9;7;10
5;11;2;6;12;4;3;8;1;9;7;10;10;44198
10;44198;5;11;2;6;12;4;3;8;1;9;7;10
5;11;2;10;12;4;3;8;1;9;7;6;10;40066
10;40066;5;11;2;10;12;4;3;8;1;9;7;6
5;10;2;11;12;4;3;8;1;9;7;6;10;38020
10;38020;5;10;2;11;12;4;3;8;1;9;7;6
5;10;2;11;12;7;3;8;1;9;4;6;10;32460
10;32460;5;10;2;11;12;7;3;8;1;9;4;6
5;10;2;11;12;9;3;8;1;7;4;6;10;53708
10;32460;5;10;2;11;12;7;3;8;1;9;4;6
5;3;2;11;12;7;10;8;1;9;4;6;10;38144
10;38144;5;3;2;11;12;7;10;8;1;9;4;6
5;3;9;11;12;7;10;8;1;2;4;6;10;45824
10;45824;5;3;9;11;12;7;10;8;1;2;4;6
5;3;9;6;12;7;10;8;1;2;4;11;10;50092
10;50092;5;3;9;6;12;7;10;8;1;2;4;11
5;3;9;6;12;7;10;2;1;8;4;11;10;45068
10;45068;5;3;9;6;12;7;10;2;1;8;4;11
5;3;9;6;12;10;7;2;1;8;4;11;10;44104
10;44104;5;3;9;6;12;10;7;2;1;8;4;11
5;3;9;1;12;10;7;2;6;8;4;11;10;43136
10;43136;5;3;9;1;12;10;7;2;6;8;4;11
5;9;3;1;12;10;7;2;6;8;4;11;10;56636
10;56636;5;9;3;1;12;10;7;2;6;8;4;11
5;9;3;1;8;10;7;2;6;12;4;11;10;44752
10;44752;5;9;3;1;8;10;7;2;6;12;4;11
1;9;3;5;8;10;7;2;6;12;4;11;10;46602
10;46602;1;9;3;5;8;10;7;2;6;12;4;11
1;9;3;12;8;10;7;2;6;5;4;11;10;57664
10;57664;1;9;3;12;8;10;7;2;6;5;4;11
1;9;2;12;8;10;7;3;6;5;4;11;10;40488
10;40488;1;9;2;12;8;10;7;3;6;5;4;11
1;6;2;12;8;10;7;3;9;5;4;11;10;38938
10;38938;1;6;2;12;8;10;7;3;9;5;4;11
1;6;2;12;8;10;5;3;9;7;4;11;10;55048
10;38938;1;6;2;12;8;10;7;3;9;5;4;11
1;6;2;12;8;3;7;10;9;5;4;11;10;46740
10;46740;1;6;2;12;8;3;7;10;9;5;4;11
1;6;2;12;8;5;7;10;9;3;4;11;10;53212
11;46740;1;6;2;12;8;3;7;10;9;5;4;11
1;6;2;11;8;3;7;10;9;5;4;12;11;49740
11;49740;1;6;2;11;8;3;7;10;9;5;4;12
10;6;2;11;8;3;7;1;9;5;4;12;11;53872
11;53872;10;6;2;11;8;3;7;1;9;5;4;12
10;6;2;11;8;7;3;1;9;5;4;12;11;55864
11;55864;10;6;2;11;8;7;3;1;9;5;4;12
10;6;2;11;8;7;4;1;9;5;3;12;11;55744
11;55744;10;6;2;11;8;7;4;1;9;5;3;12
8;6;2;11;10;7;4;1;9;5;3;12;11;54074
11;54074;8;6;2;11;10;7;4;1;9;5;3;12
8;6;2;4;10;7;11;1;9;5;3;12;11;57512
11;57512;8;6;2;4;10;7;11;1;9;5;3;12
8;6;2;4;10;5;11;1;9;7;3;12;11;39476
11;39476;8;6;2;4;10;5;11;1;9;7;3;12
5;6;2;4;10;8;11;1;9;7;3;12;11;42470
11;42470;5;6;2;4;10;8;11;1;9;7;3;12
5;6;2;4;10;8;3;1;9;7;11;12;11;40418
11;40418;5;6;2;4;10;8;3;1;9;7;11;12
5;6;2;9;10;8;3;1;4;7;11;12;11;41310
11;41310;5;6;2;9;10;8;3;1;4;7;11;12
5;6;2;9;12;8;3;1;4;7;11;10;11;44546
11;44546;5;6;2;9;12;8;3;1;4;7;11;10
5;3;2;9;12;8;6;1;4;7;11;10;11;35982
11;35982;5;3;2;9;12;8;6;1;4;7;11;10
5;3;2;6;12;8;9;1;4;7;11;10;11;34234
11;34234;5;3;2;6;12;8;9;1;4;7;11;10
5;3;2;6;12;8;1;9;4;7;11;10;11;39246
11;39246;5;3;2;6;12;8;1;9;4;7;11;10
5;3;2;6;12;8;1;4;9;7;11;10;11;39684
11;39684;5;3;2;6;12;8;1;4;9;7;11;10
5;3;2;6;12;8;1;4;7;9;11;10;11;42942
11;42942;5;3;2;6;12;8;1;4;7;9;11;10
5;3;4;6;12;8;1;2;7;9;11;10;11;42098
11;42098;5;3;4;6;12;8;1;2;7;9;11;10
5;3;12;6;4;8;1;2;7;9;11;10;11;46840
11;46840;5;3;12;6;4;8;1;2;7;9;11;10
8;3;12;6;4;5;1;2;7;9;11;10;11;42016
11;42016;8;3;12;6;4;5;1;2;7;9;11;10
8;3;12;6;4;9;1;2;7;5;11;10;11;59468
12;42016;8;3;12;6;4;5;1;2;7;9;11;10
3;8;12;6;4;5;1;2;7;9;11;10;12;45318
12;45318;3;8;12;6;4;5;1;2;7;9;11;10
3;8;12;6;9;5;1;2;7;4;11;10;12;48262
12;48262;3;8;12;6;9;5;1;2;7;4;11;10
3;12;8;6;9;5;1;2;7;4;11;10;12;54226
12;54226;3;12;8;6;9;5;1;2;7;4;11;10
3;12;1;6;9;5;8;2;7;4;11;10;12;52642
12;52642;3;12;1;6;9;5;8;2;7;4;11;10
3;12;1;7;9;5;8;2;6;4;11;10;12;47718
12;47718;3;12;1;7;9;5;8;2;6;4;11;10
10;12;1;7;9;5;8;2;6;4;11;3;12;46528
12;46528;10;12;1;7;9;5;8;2;6;4;11;3
10;7;1;12;9;5;8;2;6;4;11;3;12;23982
12;23982;10;7;1;12;9;5;8;2;6;4;11;3
10;9;1;12;7;5;8;2;6;4;11;3;12;41460
12;23982;10;7;1;12;9;5;8;2;6;4;11;3
10;7;1;12;11;5;8;2;6;4;9;3;12;26702
12;23982;10;7;1;12;9;5;8;2;6;4;11;3
8;7;1;12;9;5;10;2;6;4;11;3;12;34402
12;23982;10;7;1;12;9;5;8;2;6;4;11;3
9;7;1;12;10;5;8;2;6;4;11;3;12;27104
12;27104;9;7;1;12;10;5;8;2;6;4;11;3
9;7;1;12;10;5;8;2;11;4;6;3;12;26986
12;26986;9;7;1;12;10;5;8;2;11;4;6;3
9;7;1;12;10;11;8;2;5;4;6;3;12;39674
12;26986;9;7;1;12;10;5;8;2;11;4;6;3
6;7;1;12;10;5;8;2;11;4;9;3;12;39274
12;39274;6;7;1;12;10;5;8;2;11;4;9;3
6;7;1;12;10;4;8;2;11;5;9;3;12;56362
12;56362;6;7;1;12;10;4;8;2;11;5;9;3
6;7;1;8;10;4;12;2;11;5;9;3;12;60500
12;56362;6;7;1;12;10;4;8;2;11;5;9;3
6;7;1;3;10;4;8;2;11;5;9;12;12;64144
12;64144;6;7;1;3;10;4;8;2;11;5;9;12
6;4;1;3;10;7;8;2;11;5;9;12;12;49000
12;49000;6;4;1;3;10;7;8;2;11;5;9;12
3;4;1;6;10;7;8;2;11;5;9;12;12;50862
