"X1";"X32600";"X11";"X5";"X10";"X1.1";"X9";"X6";"X8";"X7";"X2";"X4";"X12";"X3"
5;33742;6;8;9;11;4;5;12;1;10;2;3;7
6;8;9;11;4;5;12;1;10;7;3;2;5;28558
5;28558;6;8;9;11;4;5;12;1;10;7;3;2
6;7;9;11;4;5;12;1;10;8;3;2;5;40066
5;28558;6;8;9;11;4;5;12;1;10;7;3;2
6;3;9;11;4;5;12;1;10;7;8;2;5;29932
5;29932;6;3;9;11;4;5;12;1;10;7;8;2
7;3;9;11;4;5;12;1;10;6;8;2;5;42520
6;42520;7;3;9;11;4;5;12;1;10;6;8;2
7;3;5;11;4;9;12;1;10;6;8;2;6;53996
6;53996;7;3;5;11;4;9;12;1;10;6;8;2
2;3;5;11;4;9;12;1;10;6;8;7;6;61320
6;61320;2;3;5;11;4;9;12;1;10;6;8;7
2;7;5;11;4;9;12;1;10;6;8;3;6;47670
6;47670;2;7;5;11;4;9;12;1;10;6;8;3
2;7;11;5;4;9;12;1;10;6;8;3;6;44524
6;44524;2;7;11;5;4;9;12;1;10;6;8;3
2;7;11;5;4;1;12;9;10;6;8;3;6;33102
6;33102;2;7;11;5;4;1;12;9;10;6;8;3
2;7;4;5;11;1;12;9;10;6;8;3;6;39426
6;39426;2;7;4;5;11;1;12;9;10;6;8;3
2;7;12;5;11;1;4;9;10;6;8;3;6;39318
6;39318;2;7;12;5;11;1;4;9;10;6;8;3
2;7;12;5;11;1;4;3;10;6;8;9;6;47240
6;47240;2;7;12;5;11;1;4;3;10;6;8;9
2;7;12;6;11;1;4;3;10;5;8;9;6;31876
6;31876;2;7;12;6;11;1;4;3;10;5;8;9
2;7;12;6;11;8;4;3;10;5;1;9;6;45180
6;31876;2;7;12;6;11;1;4;3;10;5;8;9
2;7;12;6;11;1;4;3;10;9;8;5;6;43204
6;31876;2;7;12;6;11;1;4;3;10;5;8;9
2;7;6;12;11;1;4;3;10;5;8;9;6;28596
6;28596;2;7;6;12;11;1;4;3;10;5;8;9
2;7;12;6;11;1;4;3;10;5;8;9;6;31876
6;31876;2;7;12;6;11;1;4;3;10;5;8;9
2;7;12;6;11;1;4;3;5;10;8;9;6;41850
6;41850;2;7;12;6;11;1;4;3;5;10;8;9
2;6;12;7;11;1;4;3;5;10;8;9;6;56690
6;56690;2;6;12;7;11;1;4;3;5;10;8;9
2;6;12;8;11;1;4;3;5;10;7;9;6;57506
6;57506;2;6;12;8;11;1;4;3;5;10;7;9
2;6;12;3;11;1;4;8;5;10;7;9;6;48412
6;48412;2;6;12;3;11;1;4;8;5;10;7;9
2;6;12;3;9;1;4;8;5;10;7;11;6;45072
6;45072;2;6;12;3;9;1;4;8;5;10;7;11
2;6;12;3;9;1;5;8;4;10;7;11;6;46916
6;45072;2;6;12;3;9;1;4;8;5;10;7;11
2;6;12;8;9;1;4;3;5;10;7;11;6;54166
7;54166;2;6;12;8;9;1;4;3;5;10;7;11
2;6;12;8;9;1;11;3;5;10;7;4;7;49054
7;49054;2;6;12;8;9;1;11;3;5;10;7;4
2;5;12;8;9;1;11;3;6;10;7;4;7;57830
7;57830;2;5;12;8;9;1;11;3;6;10;7;4
2;5;12;8;9;10;11;3;6;1;7;4;7;47254
7;47254;2;5;12;8;9;10;11;3;6;1;7;4
2;5;12;4;9;10;11;3;6;1;7;8;7;45868
7;45868;2;5;12;4;9;10;11;3;6;1;7;8
2;5;12;4;9;10;11;7;6;1;3;8;7;36454
7;36454;2;5;12;4;9;10;11;7;6;1;3;8
2;5;12;4;9;10;11;6;7;1;3;8;7;46106
7;46106;2;5;12;4;9;10;11;6;7;1;3;8
2;10;12;4;9;5;11;6;7;1;3;8;7;37814
7;37814;2;10;12;4;9;5;11;6;7;1;3;8
2;10;12;4;9;5;11;6;7;8;3;1;7;34550
7;34550;2;10;12;4;9;5;11;6;7;8;3;1
2;10;11;4;9;5;12;6;7;8;3;1;7;34322
7;34322;2;10;11;4;9;5;12;6;7;8;3;1
2;10;11;4;9;5;12;6;1;8;3;7;7;37824
7;34322;2;10;11;4;9;5;12;6;7;8;3;1
2;10;7;4;9;5;12;6;11;8;3;1;7;37170
7;37170;2;10;7;4;9;5;12;6;11;8;3;1
2;10;7;4;12;5;9;6;11;8;3;1;7;37152
7;37152;2;10;7;4;12;5;9;6;11;8;3;1
2;10;6;4;12;5;9;7;11;8;3;1;7;43244
7;43244;2;10;6;4;12;5;9;7;11;8;3;1
2;10;6;4;12;5;1;7;11;8;3;9;7;45752
7;45752;2;10;6;4;12;5;1;7;11;8;3;9
8;10;6;4;12;5;1;7;11;2;3;9;7;33104
7;33104;8;10;6;4;12;5;1;7;11;2;3;9
5;10;6;4;12;8;1;7;11;2;3;9;7;35414
7;35414;5;10;6;4;12;8;1;7;11;2;3;9
5;10;12;4;6;8;1;7;11;2;3;9;7;33930
7;33930;5;10;12;4;6;8;1;7;11;2;3;9
1;10;12;4;6;8;5;7;11;2;3;9;7;31108
7;31108;1;10;12;4;6;8;5;7;11;2;3;9
9;10;12;4;6;8;5;7;11;2;3;1;7;35984
7;35984;9;10;12;4;6;8;5;7;11;2;3;1
9;10;12;4;6;8;5;11;7;2;3;1;7;45152
8;35984;9;10;12;4;6;8;5;7;11;2;3;1
9;10;12;4;6;8;5;7;3;2;11;1;8;36086
8;36086;9;10;12;4;6;8;5;7;3;2;11;1
9;10;12;4;6;8;5;7;1;2;11;3;8;38296
8;38296;9;10;12;4;6;8;5;7;1;2;11;3
9;10;12;4;1;8;5;7;6;2;11;3;8;39196
8;39196;9;10;12;4;1;8;5;7;6;2;11;3
12;10;9;4;1;8;5;7;6;2;11;3;8;46676
8;46676;12;10;9;4;1;8;5;7;6;2;11;3
12;10;8;4;1;9;5;7;6;2;11;3;8;55826
8;46676;12;10;9;4;1;8;5;7;6;2;11;3
12;10;8;4;1;9;5;7;6;2;11;3;8;55826
8;55826;12;10;8;4;1;9;5;7;6;2;11;3
6;10;8;4;1;9;5;7;12;2;11;3;8;45264
8;45264;6;10;8;4;1;9;5;7;12;2;11;3
6;10;8;4;1;3;5;7;12;2;11;9;8;41984
8;41984;6;10;8;4;1;3;5;7;12;2;11;9
6;10;8;4;1;3;5;9;12;2;11;7;8;41326
8;41326;6;10;8;4;1;3;5;9;12;2;11;7
5;10;8;4;1;3;6;9;12;2;11;7;8;37926
8;37926;5;10;8;4;1;3;6;9;12;2;11;7
1;10;8;4;5;3;6;9;12;2;11;7;8;35124
8;35124;1;10;8;4;5;3;6;9;12;2;11;7
1;10;8;4;5;3;6;2;12;9;11;7;8;36582
8;36582;1;10;8;4;5;3;6;2;12;9;11;7
1;10;8;3;5;4;6;2;12;9;11;7;8;35626
8;35626;1;10;8;3;5;4;6;2;12;9;11;7
11;10;8;3;5;4;6;2;12;9;1;7;8;44608
8;44608;11;10;8;3;5;4;6;2;12;9;1;7
11;10;8;3;5;7;6;2;12;9;1;4;8;38148
8;38148;11;10;8;3;5;7;6;2;12;9;1;4
11;1;8;3;5;7;6;2;12;9;10;4;8;32954
8;32954;11;1;8;3;5;7;6;2;12;9;10;4
11;1;5;3;8;7;6;2;12;9;10;4;8;34466
8;34466;11;1;5;3;8;7;6;2;12;9;10;4
11;1;5;3;9;7;6;2;12;8;10;4;8;45008
8;45008;11;1;5;3;9;7;6;2;12;8;10;4
11;1;5;2;9;7;6;3;12;8;10;4;8;41294
8;41294;11;1;5;2;9;7;6;3;12;8;10;4
11;7;5;2;9;1;6;3;12;8;10;4;8;43210
9;43210;11;7;5;2;9;1;6;3;12;8;10;4
11;7;5;2;9;1;6;3;4;8;10;12;9;43828
9;43828;11;7;5;2;9;1;6;3;4;8;10;12
11;4;5;2;9;1;6;3;7;8;10;12;9;46800
9;46800;11;4;5;2;9;1;6;3;7;8;10;12
10;4;5;2;9;1;6;3;7;8;11;12;9;46570
9;46570;10;4;5;2;9;1;6;3;7;8;11;12
10;4;9;2;5;1;6;3;7;8;11;12;9;43938
9;43938;10;4;9;2;5;1;6;3;7;8;11;12
10;4;9;2;11;1;6;3;7;8;5;12;9;45624
9;45624;10;4;9;2;11;1;6;3;7;8;5;12
10;4;9;2;7;1;6;3;11;8;5;12;9;40624
9;40624;10;4;9;2;7;1;6;3;11;8;5;12
10;4;9;2;7;8;6;3;11;1;5;12;9;41832
9;41832;10;4;9;2;7;8;6;3;11;1;5;12
10;2;9;4;7;8;6;3;11;1;5;12;9;47984
9;41832;10;4;9;2;7;8;6;3;11;1;5;12
10;4;9;12;7;8;6;3;11;1;5;2;9;39398
9;39398;10;4;9;12;7;8;6;3;11;1;5;2
10;4;9;12;7;8;6;3;5;1;11;2;9;39426
9;39426;10;4;9;12;7;8;6;3;5;1;11;2
10;4;9;8;7;12;6;3;5;1;11;2;9;44036
9;44036;10;4;9;8;7;12;6;3;5;1;11;2
10;4;9;8;7;12;6;11;5;1;3;2;9;41830
9;41830;10;4;9;8;7;12;6;11;5;1;3;2
10;3;9;8;7;12;6;11;5;1;4;2;9;45112
9;45112;10;3;9;8;7;12;6;11;5;1;4;2
10;3;9;8;7;4;6;11;5;1;12;2;9;36768
9;36768;10;3;9;8;7;4;6;11;5;1;12;2
10;3;2;8;7;4;6;11;5;1;12;9;9;41870
9;41870;10;3;2;8;7;4;6;11;5;1;12;9
10;3;2;8;1;4;6;11;5;7;12;9;9;41050
9;41050;10;3;2;8;1;4;6;11;5;7;12;9
5;3;2;8;1;4;6;11;10;7;12;9;9;37674
9;37674;5;3;2;8;1;4;6;11;10;7;12;9
5;3;2;8;7;4;6;11;10;1;12;9;9;34366
9;34366;5;3;2;8;7;4;6;11;10;1;12;9
5;3;2;8;7;4;1;11;10;6;12;9;9;21356
9;21356;5;3;2;8;7;4;1;11;10;6;12;9
5;3;2;8;7;4;9;11;10;6;12;1;9;23820
10;21356;5;3;2;8;7;4;1;11;10;6;12;9
5;3;2;8;10;4;1;11;7;6;12;9;10;19456
10;19456;5;3;2;8;10;4;1;11;7;6;12;9
5;3;2;6;10;4;1;11;7;8;12;9;10;24390
10;24390;5;3;2;6;10;4;1;11;7;8;12;9
5;3;2;6;10;4;1;11;7;9;12;8;10;28998
10;24390;5;3;2;6;10;4;1;11;7;8;12;9
5;3;2;6;4;10;1;11;7;8;12;9;10;37982
10;24390;5;3;2;6;10;4;1;11;7;8;12;9
5;4;2;6;10;3;1;11;7;8;12;9;10;39354
10;39354;5;4;2;6;10;3;1;11;7;8;12;9
4;5;2;6;10;3;1;11;7;8;12;9;10;36678
10;36678;4;5;2;6;10;3;1;11;7;8;12;9
4;5;2;6;10;3;12;11;7;8;1;9;10;35054
10;35054;4;5;2;6;10;3;12;11;7;8;1;9
4;5;2;10;6;3;12;11;7;8;1;9;10;33614
10;33614;4;5;2;10;6;3;12;11;7;8;1;9
4;5;2;1;6;3;12;11;7;8;10;9;10;32718
10;32718;4;5;2;1;6;3;12;11;7;8;10;9
2;5;4;1;6;3;12;11;7;8;10;9;10;38790
10;38790;2;5;4;1;6;3;12;11;7;8;10;9
2;10;4;1;6;3;12;11;7;8;5;9;10;39138
10;39138;2;10;4;1;6;3;12;11;7;8;5;9
2;7;4;1;6;3;12;11;10;8;5;9;10;36734
10;36734;2;7;4;1;6;3;12;11;10;8;5;9
2;6;4;1;7;3;12;11;10;8;5;9;10;46230
10;46230;2;6;4;1;7;3;12;11;10;8;5;9
2;6;4;8;7;3;12;11;10;1;5;9;10;56704
10;46230;2;6;4;1;7;3;12;11;10;8;5;9
2;6;4;1;7;9;12;11;10;8;5;3;10;37480
10;37480;2;6;4;1;7;9;12;11;10;8;5;3
2;6;4;1;7;9;12;11;8;10;5;3;10;48384
10;48384;2;6;4;1;7;9;12;11;8;10;5;3
2;5;4;1;7;9;12;11;8;10;6;3;10;62340
10;48384;2;6;4;1;7;9;12;11;8;10;5;3
2;6;10;1;7;9;12;11;8;4;5;3;10;45336
10;45336;2;6;10;1;7;9;12;11;8;4;5;3
2;6;9;1;7;10;12;11;8;4;5;3;10;44160
10;44160;2;6;9;1;7;10;12;11;8;4;5;3
2;6;9;1;7;10;5;11;8;4;12;3;10;49354
11;49354;2;6;9;1;7;10;5;11;8;4;12;3
9;6;2;1;7;10;5;11;8;4;12;3;11;50170
11;50170;9;6;2;1;7;10;5;11;8;4;12;3
9;6;2;1;7;10;4;11;8;5;12;3;11;34400
11;34400;9;6;2;1;7;10;4;11;8;5;12;3
9;12;2;1;7;10;4;11;8;5;6;3;11;37682
11;37682;9;12;2;1;7;10;4;11;8;5;6;3
9;12;2;1;7;10;5;11;8;4;6;3;11;53452
11;53452;9;12;2;1;7;10;5;11;8;4;6;3
4;12;2;1;7;10;5;11;8;9;6;3;11;59304
11;53452;9;12;2;1;7;10;5;11;8;4;6;3
9;12;7;1;2;10;5;11;8;4;6;3;11;48296
11;48296;9;12;7;1;2;10;5;11;8;4;6;3
9;3;7;1;2;10;5;11;8;4;6;12;11;55112
11;55112;9;3;7;1;2;10;5;11;8;4;6;12
9;3;7;2;1;10;5;11;8;4;6;12;11;56872
11;56872;9;3;7;2;1;10;5;11;8;4;6;12
9;3;12;2;1;10;5;11;8;4;6;7;11;56422
11;56422;9;3;12;2;1;10;5;11;8;4;6;7
9;3;12;2;1;10;8;11;5;4;6;7;11;57160
11;57160;9;3;12;2;1;10;8;11;5;4;6;7
9;3;12;2;8;10;1;11;5;4;6;7;11;54930
11;54930;9;3;12;2;8;10;1;11;5;4;6;7
9;3;12;2;8;10;1;5;11;4;6;7;11;57982
11;57982;9;3;12;2;8;10;1;5;11;4;6;7
6;3;12;2;8;10;1;5;11;4;9;7;11;67308
11;57982;9;3;12;2;8;10;1;5;11;4;6;7
9;3;12;2;8;10;1;5;11;7;6;4;11;41086
11;41086;9;3;12;2;8;10;1;5;11;7;6;4
9;3;12;2;8;10;1;5;7;11;6;4;11;48164
11;41086;9;3;12;2;8;10;1;5;11;7;6;4
9;3;12;6;8;10;1;5;11;7;2;4;11;45806
11;41086;9;3;12;2;8;10;1;5;11;7;6;4
9;3;10;2;8;12;1;5;11;7;6;4;11;35978
11;35978;9;3;10;2;8;12;1;5;11;7;6;4
9;3;10;11;8;12;1;5;2;7;6;4;11;39562
11;39562;9;3;10;11;8;12;1;5;2;7;6;4
9;3;10;11;2;12;1;5;8;7;6;4;11;38702
11;38702;9;3;10;11;2;12;1;5;8;7;6;4
9;3;10;11;5;12;1;2;8;7;6;4;11;47924
12;47924;9;3;10;11;5;12;1;2;8;7;6;4
9;3;10;11;5;12;4;2;8;7;6;1;12;46798
12;46798;9;3;10;11;5;12;4;2;8;7;6;1
9;3;10;11;5;12;4;2;8;7;1;6;12;52018
12;52018;9;3;10;11;5;12;4;2;8;7;1;6
9;3;10;5;11;12;4;2;8;7;1;6;12;50538
12;50538;9;3;10;5;11;12;4;2;8;7;1;6
9;3;10;5;1;12;4;2;8;7;11;6;12;52876
12;52876;9;3;10;5;1;12;4;2;8;7;11;6
9;3;11;5;1;12;4;2;8;7;10;6;12;54362
12;54362;9;3;11;5;1;12;4;2;8;7;10;6
9;3;11;5;1;12;10;2;8;7;4;6;12;56090
12;56090;9;3;11;5;1;12;10;2;8;7;4;6
9;3;11;5;2;12;10;1;8;7;4;6;12;47218
12;47218;9;3;11;5;2;12;10;1;8;7;4;6
9;3;11;12;2;5;10;1;8;7;4;6;12;35810
12;35810;9;3;11;12;2;5;10;1;8;7;4;6
9;4;11;12;2;5;10;1;8;7;3;6;12;46166
12;35810;9;3;11;12;2;5;10;1;8;7;4;6
9;3;11;12;2;5;8;1;10;7;4;6;12;33388
12;33388;9;3;11;12;2;5;8;1;10;7;4;6
9;3;11;12;5;2;8;1;10;7;4;6;12;48058
12;33388;9;3;11;12;2;5;8;1;10;7;4;6
9;3;11;12;2;4;8;1;10;7;5;6;12;33532
12;33532;9;3;11;12;2;4;8;1;10;7;5;6
2;3;11;12;9;4;8;1;10;7;5;6;12;35190
12;35190;2;3;11;12;9;4;8;1;10;7;5;6
2;8;11;12;9;4;3;1;10;7;5;6;12;41462
12;41462;2;8;11;12;9;4;3;1;10;7;5;6
2;12;11;8;9;4;3;1;10;7;5;6;12;43754
12;43754;2;12;11;8;9;4;3;1;10;7;5;6
2;12;11;1;9;4;3;8;10;7;5;6;12;55038
12;43754;2;12;11;8;9;4;3;1;10;7;5;6
2;12;11;8;9;4;3;1;6;7;5;10;12;40176
12;40176;2;12;11;8;9;4;3;1;6;7;5;10
2;11;12;8;9;4;3;1;6;7;5;10;12;46100
12;46100;2;11;12;8;9;4;3;1;6;7;5;10
5;11;12;8;9;4;3;1;6;7;2;10;12;34504
