"X1";"X51502";"X11";"X3";"X4";"X12";"X7";"X10";"X9";"X1.1";"X6";"X5";"X8";"X2"
5;7;4;11;8;9;12;3;6;2;1;10;3;38260
3;38260;5;7;4;11;8;9;12;3;6;2;1;10
10;7;4;11;8;9;12;3;6;2;1;5;3;43372
3;43372;10;7;4;11;8;9;12;3;6;2;1;5
1;7;4;11;8;9;12;3;6;2;10;5;3;42316
4;42316;1;7;4;11;8;9;12;3;6;2;10;5
1;7;4;11;8;9;12;3;6;5;10;2;4;30220
4;30220;1;7;4;11;8;9;12;3;6;5;10;2
1;7;4;11;8;9;2;3;6;5;10;12;4;26584
4;26584;1;7;4;11;8;9;2;3;6;5;10;12
7;1;4;11;8;9;2;3;6;5;10;12;4;39402
4;39402;7;1;4;11;8;9;2;3;6;5;10;12
10;1;4;11;8;9;2;3;6;5;7;12;4;37856
4;37856;10;1;4;11;8;9;2;3;6;5;7;12
7;1;4;11;8;9;2;3;6;5;10;12;4;39402
4;39402;7;1;4;11;8;9;2;3;6;5;10;12
7;1;4;11;8;9;6;3;2;5;10;12;4;37620
4;37620;7;1;4;11;8;9;6;3;2;5;10;12
7;12;4;11;8;9;6;3;2;5;10;1;4;33306
4;33306;7;12;4;11;8;9;6;3;2;5;10;1
7;3;4;11;8;9;6;12;2;5;10;1;4;58142
4;58142;7;3;4;11;8;9;6;12;2;5;10;1
7;3;4;11;9;8;6;12;2;5;10;1;4;53572
4;53572;7;3;4;11;9;8;6;12;2;5;10;1
7;3;4;11;9;8;6;12;2;1;10;5;4;57220
4;57220;7;3;4;11;9;8;6;12;2;1;10;5
7;3;4;11;1;8;6;12;2;9;10;5;4;44338
4;44338;7;3;4;11;1;8;6;12;2;9;10;5
12;3;4;11;1;8;6;7;2;9;10;5;4;50802
4;50802;12;3;4;11;1;8;6;7;2;9;10;5
12;3;4;11;1;8;6;5;2;9;10;7;4;57144
4;57144;12;3;4;11;1;8;6;5;2;9;10;7
12;3;4;11;1;8;6;9;2;5;10;7;4;53132
4;53132;12;3;4;11;1;8;6;9;2;5;10;7
12;3;4;7;1;8;6;9;2;5;10;11;4;54006
4;54006;12;3;4;7;1;8;6;9;2;5;10;11
12;3;7;4;1;8;6;9;2;5;10;11;4;59558
4;59558;12;3;7;4;1;8;6;9;2;5;10;11
10;3;7;4;1;8;6;9;2;5;12;11;4;49804
4;49804;10;3;7;4;1;8;6;9;2;5;12;11
10;3;7;4;1;8;6;2;9;5;12;11;4;52090
4;52090;10;3;7;4;1;8;6;2;9;5;12;11
10;3;7;4;1;8;6;2;9;12;5;11;4;45178
4;45178;10;3;7;4;1;8;6;2;9;12;5;11
10;3;7;4;1;8;12;2;9;6;5;11;4;45002
5;45002;10;3;7;4;1;8;12;2;9;6;5;11
10;3;7;11;1;8;12;2;9;6;5;4;5;46902
5;46902;10;3;7;11;1;8;12;2;9;6;5;4
10;3;7;11;1;8;4;2;9;6;5;12;5;48998
5;48998;10;3;7;11;1;8;4;2;9;6;5;12
10;7;3;11;1;8;4;2;9;6;5;12;5;44066
5;44066;10;7;3;11;1;8;4;2;9;6;5;12
10;7;3;11;1;8;4;6;9;2;5;12;5;44982
5;44982;10;7;3;11;1;8;4;6;9;2;5;12
10;7;3;11;1;9;4;6;8;2;5;12;5;33808
5;33808;10;7;3;11;1;9;4;6;8;2;5;12
11;7;3;10;1;9;4;6;8;2;5;12;5;44262
5;33808;10;7;3;11;1;9;4;6;8;2;5;12
10;11;3;7;1;9;4;6;8;2;5;12;5;42418
5;42418;10;11;3;7;1;9;4;6;8;2;5;12
1;11;3;7;10;9;4;6;8;2;5;12;5;37866
5;37866;1;11;3;7;10;9;4;6;8;2;5;12
1;11;3;4;10;9;7;6;8;2;5;12;5;40572
5;40572;1;11;3;4;10;9;7;6;8;2;5;12
1;11;3;6;10;9;7;4;8;2;5;12;5;35840
5;35840;1;11;3;6;10;9;7;4;8;2;5;12
1;11;7;6;10;9;3;4;8;2;5;12;5;35740
5;35740;1;11;7;6;10;9;3;4;8;2;5;12
1;11;7;6;10;9;2;4;8;3;5;12;5;33594
5;33594;1;11;7;6;10;9;2;4;8;3;5;12
1;12;7;6;10;9;2;4;8;3;5;11;5;40692
5;40692;1;12;7;6;10;9;2;4;8;3;5;11
1;12;7;6;10;9;2;4;8;3;11;5;5;36624
5;36624;1;12;7;6;10;9;2;4;8;3;11;5
1;12;7;6;11;9;2;4;8;3;10;5;5;38944
5;36624;1;12;7;6;10;9;2;4;8;3;11;5
1;12;7;6;10;9;2;4;5;3;11;8;5;40252
5;36624;1;12;7;6;10;9;2;4;8;3;11;5
1;12;2;6;10;9;7;4;8;3;11;5;5;36812
5;36812;1;12;2;6;10;9;7;4;8;3;11;5
1;12;2;6;7;9;10;4;8;3;11;5;5;36852
5;36852;1;12;2;6;7;9;10;4;8;3;11;5
1;12;10;6;7;9;2;4;8;3;11;5;5;36888
5;36888;1;12;10;6;7;9;2;4;8;3;11;5
1;12;10;6;7;9;2;4;8;11;3;5;5;48500
6;48500;1;12;10;6;7;9;2;4;8;11;3;5
1;12;10;6;7;2;9;4;8;11;3;5;6;50136
6;50136;1;12;10;6;7;2;9;4;8;11;3;5
9;12;10;6;7;2;1;4;8;11;3;5;6;38144
6;38144;9;12;10;6;7;2;1;4;8;11;3;5
9;12;10;6;7;1;2;4;8;11;3;5;6;49844
6;49844;9;12;10;6;7;1;2;4;8;11;3;5
9;12;10;6;7;2;1;4;8;11;3;5;6;38144
6;38144;9;12;10;6;7;2;1;4;8;11;3;5
12;9;10;6;7;2;1;4;8;11;3;5;6;38396
6;38396;12;9;10;6;7;2;1;4;8;11;3;5
12;9;10;6;7;4;1;2;8;11;3;5;6;40656
6;40656;12;9;10;6;7;4;1;2;8;11;3;5
12;9;5;6;7;4;1;2;8;11;3;10;6;48922
6;48922;12;9;5;6;7;4;1;2;8;11;3;10
12;9;5;6;7;2;1;4;8;11;3;10;6;46630
6;46630;12;9;5;6;7;2;1;4;8;11;3;10
9;12;5;6;7;2;1;4;8;11;3;10;6;46818
6;46818;9;12;5;6;7;2;1;4;8;11;3;10
9;12;5;6;11;2;1;4;8;7;3;10;6;38572
6;38572;9;12;5;6;11;2;1;4;8;7;3;10
9;12;10;6;11;2;1;4;8;7;3;5;6;34264
6;34264;9;12;10;6;11;2;1;4;8;7;3;5
5;12;10;6;11;2;1;4;8;7;3;9;6;41536
6;41536;5;12;10;6;11;2;1;4;8;7;3;9
5;12;10;7;11;2;1;4;8;6;3;9;6;32516
6;32516;5;12;10;7;11;2;1;4;8;6;3;9
5;12;10;7;11;2;3;4;8;6;1;9;6;32948
6;32948;5;12;10;7;11;2;3;4;8;6;1;9
5;12;10;7;11;2;3;4;8;9;1;6;6;37748
6;37748;5;12;10;7;11;2;3;4;8;9;1;6
5;12;10;7;11;2;3;4;6;9;1;8;6;40356
6;37748;5;12;10;7;11;2;3;4;8;9;1;6
5;1;10;7;11;2;3;4;8;9;12;6;6;37356
6;37356;5;1;10;7;11;2;3;4;8;9;12;6
5;1;9;7;11;2;3;4;8;10;12;6;6;41916
6;41916;5;1;9;7;11;2;3;4;8;10;12;6
12;1;9;7;11;2;3;4;8;10;5;6;6;47168
6;47168;12;1;9;7;11;2;3;4;8;10;5;6
4;1;9;7;11;2;3;12;8;10;5;6;6;46710
7;46710;4;1;9;7;11;2;3;12;8;10;5;6
4;12;9;7;11;2;3;1;8;10;5;6;7;45554
7;45554;4;12;9;7;11;2;3;1;8;10;5;6
4;12;5;7;11;2;3;1;8;10;9;6;7;43836
7;43836;4;12;5;7;11;2;3;1;8;10;9;6
4;12;8;7;11;2;3;1;5;10;9;6;7;46768
7;43836;4;12;5;7;11;2;3;1;8;10;9;6
4;12;5;8;11;2;3;1;7;10;9;6;7;42942
7;42942;4;12;5;8;11;2;3;1;7;10;9;6
4;1;5;8;11;2;3;12;7;10;9;6;7;46114
7;46114;4;1;5;8;11;2;3;12;7;10;9;6
2;1;5;8;11;4;3;12;7;10;9;6;7;48820
7;48820;2;1;5;8;11;4;3;12;7;10;9;6
2;1;5;8;11;4;3;12;7;10;6;9;7;53098
7;53098;2;1;5;8;11;4;3;12;7;10;6;9
2;1;5;12;11;4;3;8;7;10;6;9;7;35454
7;35454;2;1;5;12;11;4;3;8;7;10;6;9
2;1;5;12;11;4;3;8;9;10;6;7;7;28150
7;28150;2;1;5;12;11;4;3;8;9;10;6;7
2;1;5;6;11;4;3;8;9;10;12;7;7;28872
7;28872;2;1;5;6;11;4;3;8;9;10;12;7
2;1;5;6;11;4;3;8;12;10;9;7;7;28968
7;28968;2;1;5;6;11;4;3;8;12;10;9;7
2;1;4;6;11;5;3;8;12;10;9;7;7;34582
7;34582;2;1;4;6;11;5;3;8;12;10;9;7
2;1;9;6;11;5;3;8;12;10;4;7;7;40222
7;40222;2;1;9;6;11;5;3;8;12;10;4;7
2;1;9;6;3;5;11;8;12;10;4;7;7;38146
7;38146;2;1;9;6;3;5;11;8;12;10;4;7
2;1;9;6;3;5;10;8;12;11;4;7;7;43352
7;43352;2;1;9;6;3;5;10;8;12;11;4;7
2;1;9;10;3;5;6;8;12;11;4;7;7;41356
7;41356;2;1;9;10;3;5;6;8;12;11;4;7
2;1;9;10;3;11;6;8;12;5;4;7;7;37866
7;37866;2;1;9;10;3;11;6;8;12;5;4;7
2;1;9;10;11;3;6;8;12;5;4;7;7;39880
7;39880;2;1;9;10;11;3;6;8;12;5;4;7
2;1;9;10;11;12;6;8;3;5;4;7;7;43384
7;43384;2;1;9;10;11;12;6;8;3;5;4;7
2;1;9;10;11;12;6;8;3;4;5;7;7;47892
8;47892;2;1;9;10;11;12;6;8;3;4;5;7
2;1;9;10;11;12;6;3;8;4;5;7;8;46180
8;46180;2;1;9;10;11;12;6;3;8;4;5;7
2;5;9;10;11;12;6;3;8;4;1;7;8;52846
8;52846;2;5;9;10;11;12;6;3;8;4;1;7
7;5;9;10;11;12;6;3;8;4;1;2;8;33236
8;33236;7;5;9;10;11;12;6;3;8;4;1;2
7;5;9;10;11;8;6;3;12;4;1;2;8;28502
8;28502;7;5;9;10;11;8;6;3;12;4;1;2
7;5;4;10;11;8;6;3;12;9;1;2;8;35050
8;35050;7;5;4;10;11;8;6;3;12;9;1;2
7;5;4;10;11;8;12;3;6;9;1;2;8;37462
8;37462;7;5;4;10;11;8;12;3;6;9;1;2
7;5;4;10;11;8;1;3;6;9;12;2;8;32190
8;32190;7;5;4;10;11;8;1;3;6;9;12;2
7;5;4;10;11;8;6;3;1;9;12;2;8;34958
8;34958;7;5;4;10;11;8;6;3;1;9;12;2
7;5;10;4;11;8;6;3;1;9;12;2;8;39332
8;39332;7;5;10;4;11;8;6;3;1;9;12;2
9;5;10;4;11;8;6;3;1;7;12;2;8;48814
8;39332;7;5;10;4;11;8;6;3;1;9;12;2
7;5;10;4;8;11;6;3;1;9;12;2;8;37454
8;37454;7;5;10;4;8;11;6;3;1;9;12;2
1;5;10;4;8;11;6;3;7;9;12;2;8;38816
8;38816;1;5;10;4;8;11;6;3;7;9;12;2
6;5;10;4;8;11;1;3;7;9;12;2;8;39694
8;39694;6;5;10;4;8;11;1;3;7;9;12;2
6;5;10;4;8;7;1;3;11;9;12;2;8;38592
8;38592;6;5;10;4;8;7;1;3;11;9;12;2
3;5;10;4;8;7;1;6;11;9;12;2;8;24196
8;24196;3;5;10;4;8;7;1;6;11;9;12;2
3;9;10;4;8;7;1;6;11;5;12;2;8;49158
8;49158;3;9;10;4;8;7;1;6;11;5;12;2
9;3;10;4;8;7;1;6;11;5;12;2;8;52110
8;52110;9;3;10;4;8;7;1;6;11;5;12;2
9;11;10;4;8;7;1;6;3;5;12;2;8;48972
8;48972;9;11;10;4;8;7;1;6;3;5;12;2
9;11;10;1;8;7;4;6;3;5;12;2;8;52516
8;52516;9;11;10;1;8;7;4;6;3;5;12;2
12;11;10;1;8;7;4;6;3;5;9;2;8;53356
9;53356;12;11;10;1;8;7;4;6;3;5;9;2
12;11;1;10;8;7;4;6;3;5;9;2;9;52554
9;52554;12;11;1;10;8;7;4;6;3;5;9;2
12;9;1;10;8;7;4;6;3;5;11;2;9;50688
9;50688;12;9;1;10;8;7;4;6;3;5;11;2
4;9;1;10;8;7;12;6;3;5;11;2;9;48428
9;48428;4;9;1;10;8;7;12;6;3;5;11;2
4;9;3;10;8;7;12;6;1;5;11;2;9;46902
9;46902;4;9;3;10;8;7;12;6;1;5;11;2
10;9;3;4;8;7;12;6;1;5;11;2;9;50154
9;50154;10;9;3;4;8;7;12;6;1;5;11;2
10;9;3;4;8;1;12;6;7;5;11;2;9;58478
9;58478;10;9;3;4;8;1;12;6;7;5;11;2
10;1;3;4;8;9;12;6;7;5;11;2;9;50070
9;50070;10;1;3;4;8;9;12;6;7;5;11;2
10;1;3;4;7;9;12;6;8;5;11;2;9;47624
9;47624;10;1;3;4;7;9;12;6;8;5;11;2
10;1;3;4;2;9;12;6;8;5;11;7;9;44172
9;44172;10;1;3;4;2;9;12;6;8;5;11;7
10;1;6;4;2;9;12;3;8;5;11;7;9;32156
9;32156;10;1;6;4;2;9;12;3;8;5;11;7
10;1;6;4;2;12;9;3;8;5;11;7;9;35252
9;35252;10;1;6;4;2;12;9;3;8;5;11;7
10;1;6;9;2;12;4;3;8;5;11;7;9;34636
9;34636;10;1;6;9;2;12;4;3;8;5;11;7
10;1;7;9;2;12;4;3;8;5;11;6;9;38662
9;38662;10;1;7;9;2;12;4;3;8;5;11;6
10;1;2;9;7;12;4;3;8;5;11;6;9;36392
9;36392;10;1;2;9;7;12;4;3;8;5;11;6
10;1;2;9;7;12;4;3;8;5;6;11;9;34346
9;34346;10;1;2;9;7;12;4;3;8;5;6;11
10;1;9;2;7;12;4;3;8;5;6;11;9;33802
9;33802;10;1;9;2;7;12;4;3;8;5;6;11
10;1;9;2;7;12;4;3;5;8;6;11;9;45808
9;45808;10;1;9;2;7;12;4;3;5;8;6;11
1;10;9;2;7;12;4;3;5;8;6;11;9;43984
9;43984;1;10;9;2;7;12;4;3;5;8;6;11
1;10;9;2;7;6;4;3;5;8;12;11;9;39024
9;39024;1;10;9;2;7;6;4;3;5;8;12;11
1;2;9;10;7;6;4;3;5;8;12;11;9;42274
10;42274;1;2;9;10;7;6;4;3;5;8;12;11
1;2;4;10;7;6;9;3;5;8;12;11;10;39678
10;39678;1;2;4;10;7;6;9;3;5;8;12;11
1;2;11;10;7;6;9;3;5;8;12;4;10;43088
10;43088;1;2;11;10;7;6;9;3;5;8;12;4
1;2;11;10;7;12;9;3;5;8;6;4;10;38544
10;38544;1;2;11;10;7;12;9;3;5;8;6;4
1;2;11;10;3;12;9;7;5;8;6;4;10;45742
10;45742;1;2;11;10;3;12;9;7;5;8;6;4
1;3;11;10;2;12;9;7;5;8;6;4;10;52186
10;52186;1;3;11;10;2;12;9;7;5;8;6;4
1;3;9;10;2;12;11;7;5;8;6;4;10;52174
10;52174;1;3;9;10;2;12;11;7;5;8;6;4
1;3;9;10;2;12;11;7;5;8;4;6;10;54966
10;54966;1;3;9;10;2;12;11;7;5;8;4;6
1;3;9;4;2;12;11;7;5;8;10;6;10;50914
10;50914;1;3;9;4;2;12;11;7;5;8;10;6
1;3;9;4;2;7;11;12;5;8;10;6;10;49252
10;49252;1;3;9;4;2;7;11;12;5;8;10;6
1;7;9;4;2;3;11;12;5;8;10;6;10;41162
10;41162;1;7;9;4;2;3;11;12;5;8;10;6
1;7;9;4;2;5;11;12;3;8;10;6;10;34444
10;34444;1;7;9;4;2;5;11;12;3;8;10;6
1;5;9;4;2;7;11;12;3;8;10;6;10;43540
10;43540;1;5;9;4;2;7;11;12;3;8;10;6
11;5;9;4;2;7;1;12;3;8;10;6;10;40730
10;40730;11;5;9;4;2;7;1;12;3;8;10;6
11;5;9;8;2;7;1;12;3;4;10;6;10;36070
10;36070;11;5;9;8;2;7;1;12;3;4;10;6
11;5;9;8;2;7;1;4;3;12;10;6;10;37826
10;37826;11;5;9;8;2;7;1;4;3;12;10;6
11;5;9;4;2;7;1;8;3;12;10;6;10;39528
10;37826;11;5;9;8;2;7;1;4;3;12;10;6
11;5;9;8;2;7;1;3;4;12;10;6;10;33848
10;33848;11;5;9;8;2;7;1;3;4;12;10;6
11;5;9;8;2;7;1;12;4;3;10;6;10;37358
10;37358;11;5;9;8;2;7;1;12;4;3;10;6
11;5;3;8;2;7;1;12;4;9;10;6;10;27192
10;27192;11;5;3;8;2;7;1;12;4;9;10;6
4;5;3;8;2;7;1;12;11;9;10;6;10;41034
11;41034;4;5;3;8;2;7;1;12;11;9;10;6
4;5;3;8;2;7;11;12;1;9;10;6;11;37866
11;37866;4;5;3;8;2;7;11;12;1;9;10;6
4;5;3;1;2;7;11;12;8;9;10;6;11;37080
11;37080;4;5;3;1;2;7;11;12;8;9;10;6
4;5;3;1;9;7;11;12;8;2;10;6;11;39308
11;39308;4;5;3;1;9;7;11;12;8;2;10;6
4;5;3;12;9;7;11;1;8;2;10;6;11;41734
11;41734;4;5;3;12;9;7;11;1;8;2;10;6
4;5;3;12;6;7;11;1;8;2;10;9;11;37882
11;37882;4;5;3;12;6;7;11;1;8;2;10;9
9;5;3;12;6;7;11;1;8;2;10;4;11;35626
11;35626;9;5;3;12;6;7;11;1;8;2;10;4
9;7;3;12;6;5;11;1;8;2;10;4;11;28138
11;28138;9;7;3;12;6;5;11;1;8;2;10;4
11;7;3;12;6;5;9;1;8;2;10;4;11;28440
11;28440;11;7;3;12;6;5;9;1;8;2;10;4
8;7;3;12;6;5;9;1;11;2;10;4;11;44438
11;44438;8;7;3;12;6;5;9;1;11;2;10;4
3;7;8;12;6;5;9;1;11;2;10;4;11;40828
11;40828;3;7;8;12;6;5;9;1;11;2;10;4
3;7;8;12;6;5;9;1;11;10;2;4;11;38664
11;38664;3;7;8;12;6;5;9;1;11;10;2;4
12;7;8;3;6;5;9;1;11;10;2;4;11;29746
11;29746;12;7;8;3;6;5;9;1;11;10;2;4
11;7;8;3;6;5;9;1;12;10;2;4;11;26176
11;26176;11;7;8;3;6;5;9;1;12;10;2;4
11;7;8;4;6;5;9;1;12;10;2;3;11;27782
11;27782;11;7;8;4;6;5;9;1;12;10;2;3
11;7;2;4;6;5;9;1;12;10;8;3;11;31210
11;31210;11;7;2;4;6;5;9;1;12;10;8;3
11;7;2;4;6;5;9;1;12;10;3;8;11;26598
11;26598;11;7;2;4;6;5;9;1;12;10;3;8
11;7;2;5;6;4;9;1;12;10;3;8;11;30934
11;30934;11;7;2;5;6;4;9;1;12;10;3;8
11;10;2;5;6;4;9;1;12;7;3;8;11;37524
11;37524;11;10;2;5;6;4;9;1;12;7;3;8
11;10;2;5;6;4;8;1;12;7;3;9;11;36208
11;36208;11;10;2;5;6;4;8;1;12;7;3;9
11;10;2;5;6;4;8;9;12;7;3;1;11;39244
12;39244;11;10;2;5;6;4;8;9;12;7;3;1
11;10;2;5;6;4;8;9;12;7;1;3;12;44726
12;44726;11;10;2;5;6;4;8;9;12;7;1;3
12;10;2;5;6;4;8;9;11;7;1;3;12;50060
12;50060;12;10;2;5;6;4;8;9;11;7;1;3
12;10;3;5;6;4;8;9;11;7;1;2;12;48992
12;48992;12;10;3;5;6;4;8;9;11;7;1;2
12;10;3;5;6;4;11;9;8;7;1;2;12;47616
12;47616;12;10;3;5;6;4;11;9;8;7;1;2
12;5;3;10;6;4;11;9;8;7;1;2;12;54196
12;54196;12;5;3;10;6;4;11;9;8;7;1;2
12;5;3;10;9;4;11;6;8;7;1;2;12;66718
12;66718;12;5;3;10;9;4;11;6;8;7;1;2
12;5;3;10;9;4;11;7;8;6;1;2;12;67542
12;67542;12;5;3;10;9;4;11;7;8;6;1;2
12;4;3;10;9;5;11;7;8;6;1;2;12;69140
12;69140;12;4;3;10;9;5;11;7;8;6;1;2
12;4;3;10;8;5;11;7;9;6;1;2;12;75886
12;75886;12;4;3;10;8;5;11;7;9;6;1;2
12;4;3;10;8;5;11;7;9;2;1;6;12;63214
12;63214;12;4;3;10;8;5;11;7;9;2;1;6
12;2;3;10;8;5;11;7;9;4;1;6;12;53534
12;53534;12;2;3;10;8;5;11;7;9;4;1;6
12;2;9;10;8;5;11;7;3;4;1;6;12;49836
12;49836;12;2;9;10;8;5;11;7;3;4;1;6
12;6;9;10;8;5;11;7;3;4;1;2;12;46602
12;46602;12;6;9;10;8;5;11;7;3;4;1;2
6;12;9;10;8;5;11;7;3;4;1;2;12;45192
12;45192;6;12;9;10;8;5;11;7;3;4;1;2
6;12;9;10;8;5;11;7;4;3;1;2;12;48850
12;48850;6;12;9;10;8;5;11;7;4;3;1;2
6;12;4;10;8;5;11;7;9;3;1;2;12;53230
12;53230;6;12;4;10;8;5;11;7;9;3;1;2
6;12;4;10;3;5;11;7;9;8;1;2;12;62012
12;62012;6;12;4;10;3;5;11;7;9;8;1;2
8;12;4;10;3;5;11;7;9;6;1;2;12;67270
12;67270;8;12;4;10;3;5;11;7;9;6;1;2
9;12;4;10;3;5;11;7;8;6;1;2;12;58696
