"X1";"X48982";"X7";"X5";"X12";"X11";"X8";"X9";"X1.1";"X6";"X2";"X10";"X3";"X4"
4;46330;4;2;9;7;11;10;6;3;8;1;12;5
4;2;9;7;11;12;6;3;8;1;10;5;4;41114
4;41114;4;2;9;7;11;12;6;3;8;1;10;5
3;2;9;7;11;12;6;4;8;1;10;5;4;41542
4;41542;3;2;9;7;11;12;6;4;8;1;10;5
3;2;9;10;11;12;6;4;8;1;7;5;4;45798
4;45798;3;2;9;10;11;12;6;4;8;1;7;5
3;2;9;7;11;12;6;4;8;1;10;5;4;41542
4;41542;3;2;9;7;11;12;6;4;8;1;10;5
3;2;9;10;11;12;6;4;8;1;7;5;4;45798
4;45798;3;2;9;10;11;12;6;4;8;1;7;5
3;2;9;10;11;12;6;4;8;7;1;5;4;42800
4;42800;3;2;9;10;11;12;6;4;8;7;1;5
3;2;4;10;11;12;6;9;8;7;1;5;4;38376
4;38376;3;2;4;10;11;12;6;9;8;7;1;5
3;7;4;10;11;12;6;9;8;2;1;5;4;42142
4;42142;3;7;4;10;11;12;6;9;8;2;1;5
3;7;4;10;2;12;6;9;8;11;1;5;4;38254
5;38254;3;7;4;10;2;12;6;9;8;11;1;5
1;7;4;10;2;12;6;9;8;11;3;5;5;26184
5;26184;1;7;4;10;2;12;6;9;8;11;3;5
1;7;4;10;2;12;6;9;8;11;5;3;5;27664
5;27664;1;7;4;10;2;12;6;9;8;11;5;3
1;7;9;10;2;12;6;4;8;11;5;3;5;35644
5;35644;1;7;9;10;2;12;6;4;8;11;5;3
1;7;9;10;2;12;6;11;8;4;5;3;5;33266
5;33266;1;7;9;10;2;12;6;11;8;4;5;3
1;7;5;10;2;12;6;11;8;4;9;3;5;34000
5;34000;1;7;5;10;2;12;6;11;8;4;9;3
1;7;3;10;2;12;6;11;8;4;9;5;5;42512
5;42512;1;7;3;10;2;12;6;11;8;4;9;5
1;7;3;10;2;6;12;11;8;4;9;5;5;51078
5;51078;1;7;3;10;2;6;12;11;8;4;9;5
5;7;3;10;2;6;12;11;8;4;9;1;5;49118
5;49118;5;7;3;10;2;6;12;11;8;4;9;1
5;7;3;9;2;6;12;11;8;4;10;1;5;50022
5;50022;5;7;3;9;2;6;12;11;8;4;10;1
10;7;3;9;2;6;12;11;8;4;5;1;5;48600
5;48600;10;7;3;9;2;6;12;11;8;4;5;1
10;7;3;9;2;6;8;11;12;4;5;1;5;51440
5;51440;10;7;3;9;2;6;8;11;12;4;5;1
10;7;3;9;2;6;8;11;4;12;5;1;5;47888
5;47888;10;7;3;9;2;6;8;11;4;12;5;1
10;7;3;9;2;5;8;11;4;12;6;1;5;27336
5;27336;10;7;3;9;2;5;8;11;4;12;6;1
10;7;12;9;2;5;8;11;4;3;6;1;5;31290
5;31290;10;7;12;9;2;5;8;11;4;3;6;1
10;7;12;9;2;4;8;11;5;3;6;1;5;41522
5;31290;10;7;12;9;2;5;8;11;4;3;6;1
10;7;8;9;2;5;12;11;4;3;6;1;5;29714
5;29714;10;7;8;9;2;5;12;11;4;3;6;1
10;7;8;9;2;5;12;11;1;3;6;4;5;30684
5;30684;10;7;8;9;2;5;12;11;1;3;6;4
10;7;8;9;2;5;6;11;1;3;12;4;5;30718
5;30718;10;7;8;9;2;5;6;11;1;3;12;4
7;10;8;9;2;5;6;11;1;3;12;4;5;31536
5;31536;7;10;8;9;2;5;6;11;1;3;12;4
7;10;8;9;2;3;6;11;1;5;12;4;5;35366
6;35366;7;10;8;9;2;3;6;11;1;5;12;4
7;10;8;1;2;3;6;11;9;5;12;4;6;30604
6;30604;7;10;8;1;2;3;6;11;9;5;12;4
7;10;8;9;2;3;6;11;1;5;12;4;6;35366
6;35366;7;10;8;9;2;3;6;11;1;5;12;4
7;10;8;9;2;3;12;11;1;5;6;4;6;35332
6;35332;7;10;8;9;2;3;12;11;1;5;6;4
7;10;8;1;2;3;12;11;9;5;6;4;6;32194
6;32194;7;10;8;1;2;3;12;11;9;5;6;4
7;10;8;1;11;3;12;2;9;5;6;4;6;52766
6;32194;7;10;8;1;2;3;12;11;9;5;6;4
7;10;8;1;3;2;12;11;9;5;6;4;6;31542
6;31542;7;10;8;1;3;2;12;11;9;5;6;4
7;10;8;3;1;2;12;11;9;5;6;4;6;29582
6;29582;7;10;8;3;1;2;12;11;9;5;6;4
7;10;8;3;1;6;12;11;9;5;2;4;6;31174
6;31174;7;10;8;3;1;6;12;11;9;5;2;4
7;10;8;5;1;6;12;11;9;3;2;4;6;32816
6;32816;7;10;8;5;1;6;12;11;9;3;2;4
7;10;4;5;1;6;12;11;9;3;2;8;6;37362
6;37362;7;10;4;5;1;6;12;11;9;3;2;8
7;10;4;5;1;8;12;11;9;3;2;6;6;32276
6;32276;7;10;4;5;1;8;12;11;9;3;2;6
7;10;4;5;1;3;12;11;9;8;2;6;6;30354
6;30354;7;10;4;5;1;3;12;11;9;8;2;6
7;12;4;5;1;3;10;11;9;8;2;6;6;33462
6;33462;7;12;4;5;1;3;10;11;9;8;2;6
7;12;2;5;1;3;10;11;9;8;4;6;6;33402
6;33402;7;12;2;5;1;3;10;11;9;8;4;6
7;2;12;5;1;3;10;11;9;8;4;6;6;34274
6;34274;7;2;12;5;1;3;10;11;9;8;4;6
9;2;12;5;1;3;10;11;7;8;4;6;6;44880
6;44880;9;2;12;5;1;3;10;11;7;8;4;6
10;2;12;5;1;3;9;11;7;8;4;6;6;36712
6;36712;10;2;12;5;1;3;9;11;7;8;4;6
10;11;12;5;1;3;9;2;7;8;4;6;6;50720
6;36712;10;2;12;5;1;3;9;11;7;8;4;6
5;2;12;10;1;3;9;11;7;8;4;6;6;48404
6;48404;5;2;12;10;1;3;9;11;7;8;4;6
5;2;12;8;1;3;9;11;7;10;4;6;6;59488
7;48404;5;2;12;10;1;3;9;11;7;8;4;6
7;2;12;10;1;3;9;11;5;8;4;6;7;34924
7;34924;7;2;12;10;1;3;9;11;5;8;4;6
7;2;12;10;1;3;9;11;4;8;5;6;7;34946
7;34946;7;2;12;10;1;3;9;11;4;8;5;6
7;2;12;10;1;3;9;11;5;8;4;6;7;34924
7;34924;7;2;12;10;1;3;9;11;5;8;4;6
7;2;3;10;1;12;9;11;5;8;4;6;7;31988
7;31988;7;2;3;10;1;12;9;11;5;8;4;6
7;2;3;10;1;12;9;4;5;8;11;6;7;30628
7;30628;7;2;3;10;1;12;9;4;5;8;11;6
8;2;3;10;1;12;9;4;5;7;11;6;7;45810
7;45810;8;2;3;10;1;12;9;4;5;7;11;6
8;2;3;10;1;12;9;6;5;7;11;4;7;54142
7;54142;8;2;3;10;1;12;9;6;5;7;11;4
9;2;3;10;1;12;8;6;5;7;11;4;7;52568
7;52568;9;2;3;10;1;12;8;6;5;7;11;4
9;2;3;10;1;11;8;6;5;7;12;4;7;64112
7;64112;9;2;3;10;1;11;8;6;5;7;12;4
12;2;3;10;1;11;8;6;5;7;9;4;7;66560
7;66560;12;2;3;10;1;11;8;6;5;7;9;4
12;5;3;10;1;11;8;6;2;7;9;4;7;58506
7;58506;12;5;3;10;1;11;8;6;2;7;9;4
12;5;3;10;1;11;4;6;2;7;9;8;7;58904
7;58904;12;5;3;10;1;11;4;6;2;7;9;8
12;5;3;10;1;11;9;6;2;7;4;8;7;61400
7;61400;12;5;3;10;1;11;9;6;2;7;4;8
1;5;3;10;12;11;9;6;2;7;4;8;7;54986
7;54986;1;5;3;10;12;11;9;6;2;7;4;8
12;5;3;10;1;11;9;6;2;7;4;8;7;61400
7;54986;1;5;3;10;12;11;9;6;2;7;4;8
1;5;3;10;12;11;6;9;2;7;4;8;7;43834
7;43834;1;5;3;10;12;11;6;9;2;7;4;8
1;5;3;10;12;11;2;9;6;7;4;8;7;41094
7;41094;1;5;3;10;12;11;2;9;6;7;4;8
1;5;3;11;12;10;2;9;6;7;4;8;7;44472
7;44472;1;5;3;11;12;10;2;9;6;7;4;8
1;5;3;11;12;10;2;6;9;7;4;8;7;58550
7;58550;1;5;3;11;12;10;2;6;9;7;4;8
1;5;3;11;12;10;8;6;9;7;4;2;7;54264
8;54264;1;5;3;11;12;10;8;6;9;7;4;2
1;5;8;11;12;10;3;6;9;7;4;2;8;52520
8;52520;1;5;8;11;12;10;3;6;9;7;4;2
3;5;8;11;12;10;1;6;9;7;4;2;8;40292
8;40292;3;5;8;11;12;10;1;6;9;7;4;2
3;5;8;11;4;10;1;6;9;7;12;2;8;36448
8;36448;3;5;8;11;4;10;1;6;9;7;12;2
3;5;8;10;4;11;1;6;9;7;12;2;8;34784
8;34784;3;5;8;10;4;11;1;6;9;7;12;2
3;5;8;10;4;11;1;6;9;2;12;7;8;27488
8;27488;3;5;8;10;4;11;1;6;9;2;12;7
3;2;8;10;4;11;1;6;9;5;12;7;8;51154
8;51154;3;2;8;10;4;11;1;6;9;5;12;7
3;2;1;10;4;11;8;6;9;5;12;7;8;51458
8;51458;3;2;1;10;4;11;8;6;9;5;12;7
3;2;1;10;5;11;8;6;9;4;12;7;8;43562
8;43562;3;2;1;10;5;11;8;6;9;4;12;7
3;8;1;10;5;11;2;6;9;4;12;7;8;31142
8;31142;3;8;1;10;5;11;2;6;9;4;12;7
3;1;8;10;5;11;2;6;9;4;12;7;8;36318
8;36318;3;1;8;10;5;11;2;6;9;4;12;7
3;11;8;10;5;1;2;6;9;4;12;7;8;36398
8;36398;3;11;8;10;5;1;2;6;9;4;12;7
3;6;8;10;5;1;2;11;9;4;12;7;8;58186
8;58186;3;6;8;10;5;1;2;11;9;4;12;7
3;6;8;10;5;1;2;7;9;4;12;11;8;57766
8;57766;3;6;8;10;5;1;2;7;9;4;12;11
3;6;8;10;5;1;9;7;2;4;12;11;8;56086
8;56086;3;6;8;10;5;1;9;7;2;4;12;11
3;6;8;10;7;1;9;5;2;4;12;11;8;67510
8;67510;3;6;8;10;7;1;9;5;2;4;12;11
3;6;8;10;7;1;9;5;12;4;2;11;8;67628
8;67628;3;6;8;10;7;1;9;5;12;4;2;11
3;11;8;10;7;1;9;5;12;4;2;6;8;51168
8;51168;3;11;8;10;7;1;9;5;12;4;2;6
3;11;8;10;7;1;12;5;9;4;2;6;8;52950
8;52950;3;11;8;10;7;1;12;5;9;4;2;6
4;11;8;10;7;1;12;5;9;3;2;6;8;43674
8;43674;4;11;8;10;7;1;12;5;9;3;2;6
4;11;8;10;7;1;6;5;9;3;2;12;8;39858
9;39858;4;11;8;10;7;1;6;5;9;3;2;12
4;11;8;10;7;2;6;5;9;3;1;12;9;48130
9;48130;4;11;8;10;7;2;6;5;9;3;1;12
4;11;10;8;7;2;6;5;9;3;1;12;9;47454
9;47454;4;11;10;8;7;2;6;5;9;3;1;12
4;11;10;8;7;2;1;5;9;3;6;12;9;43152
9;43152;4;11;10;8;7;2;1;5;9;3;6;12
4;1;10;8;7;2;11;5;9;3;6;12;9;30780
9;30780;4;1;10;8;7;2;11;5;9;3;6;12
4;1;10;8;7;2;11;12;9;3;6;5;9;39274
9;39274;4;1;10;8;7;2;11;12;9;3;6;5
2;1;10;8;7;4;11;12;9;3;6;5;9;39610
9;39610;2;1;10;8;7;4;11;12;9;3;6;5
2;10;1;8;7;4;11;12;9;3;6;5;9;43802
9;39610;2;1;10;8;7;4;11;12;9;3;6;5
10;1;2;8;7;4;11;12;9;3;6;5;9;30388
9;30388;10;1;2;8;7;4;11;12;9;3;6;5
10;1;7;8;2;4;11;12;9;3;6;5;9;31402
9;31402;10;1;7;8;2;4;11;12;9;3;6;5
10;1;7;8;2;4;11;12;9;5;6;3;9;33898
9;33898;10;1;7;8;2;4;11;12;9;5;6;3
10;11;7;8;2;4;1;12;9;5;6;3;9;48386
9;48386;10;11;7;8;2;4;1;12;9;5;6;3
10;11;7;8;2;9;1;12;4;5;6;3;9;41774
9;41774;10;11;7;8;2;9;1;12;4;5;6;3
10;11;7;8;1;9;2;12;4;5;6;3;9;40544
9;40544;10;11;7;8;1;9;2;12;4;5;6;3
10;11;7;8;4;9;2;12;1;5;6;3;9;46774
9;46774;10;11;7;8;4;9;2;12;1;5;6;3
7;11;10;8;4;9;2;12;1;5;6;3;9;49644
9;49644;7;11;10;8;4;9;2;12;1;5;6;3
1;11;10;8;4;9;2;12;7;5;6;3;9;45294
9;45294;1;11;10;8;4;9;2;12;7;5;6;3
1;11;10;8;4;9;2;12;5;7;6;3;9;39584
9;39584;1;11;10;8;4;9;2;12;5;7;6;3
1;11;10;8;4;7;2;12;5;9;6;3;9;42480
9;42480;1;11;10;8;4;7;2;12;5;9;6;3
1;11;10;8;4;9;2;12;5;7;6;3;9;39584
9;39584;1;11;10;8;4;9;2;12;5;7;6;3
1;11;10;8;4;9;5;12;2;7;6;3;9;37698
10;37698;1;11;10;8;4;9;5;12;2;7;6;3
11;1;10;8;4;9;5;12;2;7;6;3;10;48536
10;37698;1;11;10;8;4;9;5;12;2;7;6;3
1;11;10;8;4;12;5;9;2;7;6;3;10;32916
10;32916;1;11;10;8;4;12;5;9;2;7;6;3
1;11;10;8;4;12;3;9;2;7;6;5;10;31334
10;31334;1;11;10;8;4;12;3;9;2;7;6;5
1;11;10;8;4;12;3;9;5;7;6;2;10;33612
10;33612;1;11;10;8;4;12;3;9;5;7;6;2
1;11;10;8;4;12;9;3;5;7;6;2;10;38088
10;38088;1;11;10;8;4;12;9;3;5;7;6;2
6;11;10;8;4;12;9;3;5;7;1;2;10;30020
10;30020;6;11;10;8;4;12;9;3;5;7;1;2
6;3;10;8;4;12;9;11;5;7;1;2;10;55304
10;30020;6;11;10;8;4;12;9;3;5;7;1;2
6;11;10;8;5;12;9;3;4;7;1;2;10;32596
10;32596;6;11;10;8;5;12;9;3;4;7;1;2
6;11;10;8;3;12;9;5;4;7;1;2;10;23818
10;23818;6;11;10;8;3;12;9;5;4;7;1;2
2;11;10;8;3;12;9;5;4;7;1;6;10;41716
10;23818;6;11;10;8;3;12;9;5;4;7;1;2
6;11;10;8;3;12;1;5;4;7;9;2;10;22012
10;22012;6;11;10;8;3;12;1;5;4;7;9;2
4;11;10;8;3;12;1;5;6;7;9;2;10;26862
10;26862;4;11;10;8;3;12;1;5;6;7;9;2
4;11;10;12;3;8;1;5;6;7;9;2;10;28446
10;28446;4;11;10;12;3;8;1;5;6;7;9;2
3;11;10;12;4;8;1;5;6;7;9;2;10;25174
10;25174;3;11;10;12;4;8;1;5;6;7;9;2
3;11;10;12;1;8;4;5;6;7;9;2;10;29624
10;29624;3;11;10;12;1;8;4;5;6;7;9;2
10;11;3;12;1;8;4;5;6;7;9;2;10;28784
10;28784;10;11;3;12;1;8;4;5;6;7;9;2
2;11;3;12;1;8;4;5;6;7;9;10;10;28572
10;28572;2;11;3;12;1;8;4;5;6;7;9;10
2;7;3;12;1;8;4;5;6;11;9;10;10;36086
10;36086;2;7;3;12;1;8;4;5;6;11;9;10
2;7;3;12;1;8;4;10;6;11;9;5;10;45388
10;45388;2;7;3;12;1;8;4;10;6;11;9;5
2;7;3;12;10;8;4;1;6;11;9;5;10;41244
11;41244;2;7;3;12;10;8;4;1;6;11;9;5
2;8;3;12;10;7;4;1;6;11;9;5;11;49966
11;49966;2;8;3;12;10;7;4;1;6;11;9;5
2;8;3;9;10;7;4;1;6;11;12;5;11;49688
11;49688;2;8;3;9;10;7;4;1;6;11;12;5
2;8;3;12;10;7;4;1;6;11;9;5;11;49966
11;49966;2;8;3;12;10;7;4;1;6;11;9;5
2;8;3;12;10;7;4;1;9;11;6;5;11;49844
11;49844;2;8;3;12;10;7;4;1;9;11;6;5
2;8;3;12;10;7;5;1;9;11;6;4;11;53934
11;53934;2;8;3;12;10;7;5;1;9;11;6;4
2;8;3;12;10;7;5;1;9;6;11;4;11;54840
11;54840;2;8;3;12;10;7;5;1;9;6;11;4
2;8;3;12;10;7;5;1;9;4;11;6;11;46008
11;46008;2;8;3;12;10;7;5;1;9;4;11;6
2;8;3;12;4;7;5;1;9;10;11;6;11;46614
11;46614;2;8;3;12;4;7;5;1;9;10;11;6
2;8;3;12;11;7;5;1;9;10;4;6;11;50282
11;50282;2;8;3;12;11;7;5;1;9;10;4;6
11;8;3;12;2;7;5;1;9;10;4;6;11;37734
11;37734;11;8;3;12;2;7;5;1;9;10;4;6
11;8;3;12;2;4;5;1;9;10;7;6;11;30054
11;30054;11;8;3;12;2;4;5;1;9;10;7;6
11;7;3;12;2;4;5;1;9;10;8;6;11;39012
11;30054;11;8;3;12;2;4;5;1;9;10;7;6
11;8;12;3;2;4;5;1;9;10;7;6;11;35734
11;35734;11;8;12;3;2;4;5;1;9;10;7;6
11;8;12;2;3;4;5;1;9;10;7;6;11;34734
11;34734;11;8;12;2;3;4;5;1;9;10;7;6
11;8;12;2;3;4;5;7;9;10;1;6;11;34278
11;34278;11;8;12;2;3;4;5;7;9;10;1;6
11;8;12;2;3;4;1;7;9;10;5;6;11;35092
11;35092;11;8;12;2;3;4;1;7;9;10;5;6
5;8;12;2;3;4;1;7;9;10;11;6;11;33348
11;33348;5;8;12;2;3;4;1;7;9;10;11;6
5;8;4;2;3;12;1;7;9;10;11;6;11;37420
11;37420;5;8;4;2;3;12;1;7;9;10;11;6
5;8;6;2;3;12;1;7;9;10;11;4;11;40388
11;37420;5;8;4;2;3;12;1;7;9;10;11;6
5;8;4;2;3;12;10;7;9;1;11;6;11;39512
12;39512;5;8;4;2;3;12;10;7;9;1;11;6
5;8;4;2;3;12;11;7;9;1;10;6;12;42002
12;42002;5;8;4;2;3;12;11;7;9;1;10;6
5;8;4;9;3;12;11;7;2;1;10;6;12;40204
12;40204;5;8;4;9;3;12;11;7;2;1;10;6
5;8;4;3;9;12;11;7;2;1;10;6;12;42844
12;42844;5;8;4;3;9;12;11;7;2;1;10;6
5;1;4;3;9;12;11;7;2;8;10;6;12;63834
12;63834;5;1;4;3;9;12;11;7;2;8;10;6
9;1;4;3;5;12;11;7;2;8;10;6;12;69028
12;63834;5;1;4;3;9;12;11;7;2;8;10;6
5;1;4;2;9;12;11;7;3;8;10;6;12;68554
12;68554;5;1;4;2;9;12;11;7;3;8;10;6
3;1;4;2;9;12;11;7;5;8;10;6;12;62246
12;62246;3;1;4;2;9;12;11;7;5;8;10;6
3;1;4;8;9;12;11;7;5;2;10;6;12;51970
12;51970;3;1;4;8;9;12;11;7;5;2;10;6
3;1;4;8;9;10;11;7;5;2;12;6;12;41602
12;41602;3;1;4;8;9;10;11;7;5;2;12;6
5;1;4;8;9;10;11;7;3;2;12;6;12;42178
12;42178;5;1;4;8;9;10;11;7;3;2;12;6
11;1;4;8;9;10;5;7;3;2;12;6;12;36812
12;36812;11;1;4;8;9;10;5;7;3;2;12;6
11;1;4;8;9;10;5;6;3;2;12;7;12;39028
12;39028;11;1;4;8;9;10;5;6;3;2;12;7
11;1;4;10;9;8;5;6;3;2;12;7;12;44560
12;44560;11;1;4;10;9;8;5;6;3;2;12;7
11;2;4;10;9;8;5;6;3;1;12;7;12;59378
12;59378;11;2;4;10;9;8;5;6;3;1;12;7
2;11;4;10;9;8;5;6;3;1;12;7;12;46090
12;46090;2;11;4;10;9;8;5;6;3;1;12;7
2;11;5;10;9;8;4;6;3;1;12;7;12;48854
12;48854;2;11;5;10;9;8;4;6;3;1;12;7
2;11;10;5;9;8;4;6;3;1;12;7;12;47390
12;47390;2;11;10;5;9;8;4;6;3;1;12;7
2;11;10;5;4;8;9;6;3;1;12;7;12;48222
12;48222;2;11;10;5;4;8;9;6;3;1;12;7
2;12;10;5;4;8;9;6;3;1;11;7;12;51400
