"X1";"X58014";"X3";"X10";"X2";"X7";"X9";"X4";"X6";"X5";"X11";"X12";"X8";"X1.1"
2;38092;8;5;6;4;1;7;2;9;11;10;3;12
8;5;6;12;1;7;2;9;11;10;3;4;2;37120
2;37120;8;5;6;12;1;7;2;9;11;10;3;4
8;5;6;12;9;7;2;1;11;10;3;4;2;30044
2;30044;8;5;6;12;9;7;2;1;11;10;3;4
8;5;6;12;9;7;2;11;1;10;3;4;2;37822
2;37822;8;5;6;12;9;7;2;11;1;10;3;4
8;5;6;12;9;7;2;11;4;10;3;1;2;33688
2;33688;8;5;6;12;9;7;2;11;4;10;3;1
8;5;10;12;9;7;2;11;4;6;3;1;2;24970
2;24970;8;5;10;12;9;7;2;11;4;6;3;1
8;5;10;12;4;7;2;11;9;6;3;1;2;27388
2;27388;8;5;10;12;4;7;2;11;9;6;3;1
8;5;10;12;4;1;2;11;9;6;3;7;2;38756
3;38756;8;5;10;12;4;1;2;11;9;6;3;7
8;5;7;12;4;1;2;11;9;6;3;10;3;35892
3;35892;8;5;7;12;4;1;2;11;9;6;3;10
8;5;7;9;4;1;2;11;12;6;3;10;3;33920
3;33920;8;5;7;9;4;1;2;11;12;6;3;10
8;5;12;9;4;1;2;11;7;6;3;10;3;32494
3;32494;8;5;12;9;4;1;2;11;7;6;3;10
8;5;12;9;2;1;4;11;7;6;3;10;3;38310
3;38310;8;5;12;9;2;1;4;11;7;6;3;10
2;5;12;9;8;1;4;11;7;6;3;10;3;47996
3;47996;2;5;12;9;8;1;4;11;7;6;3;10
2;5;12;9;8;10;4;11;7;6;3;1;3;41764
3;41764;2;5;12;9;8;10;4;11;7;6;3;1
2;10;12;9;8;5;4;11;7;6;3;1;3;33472
3;33472;2;10;12;9;8;5;4;11;7;6;3;1
2;10;12;9;8;5;4;1;7;6;3;11;3;44432
3;44432;2;10;12;9;8;5;4;1;7;6;3;11
2;10;12;6;8;5;4;1;7;9;3;11;3;49720
3;49720;2;10;12;6;8;5;4;1;7;9;3;11
2;10;12;6;8;4;5;1;7;9;3;11;3;54966
3;54966;2;10;12;6;8;4;5;1;7;9;3;11
11;10;12;6;8;4;5;1;7;9;3;2;3;50904
3;50904;11;10;12;6;8;4;5;1;7;9;3;2
11;10;12;4;8;6;5;1;7;9;3;2;3;55188
3;55188;11;10;12;4;8;6;5;1;7;9;3;2
11;10;12;7;8;6;5;1;4;9;3;2;3;52322
3;52322;11;10;12;7;8;6;5;1;4;9;3;2
11;10;12;7;8;6;5;1;4;3;9;2;3;51262
3;51262;11;10;12;7;8;6;5;1;4;3;9;2
11;10;9;7;8;6;5;1;4;3;12;2;3;53954
3;53954;11;10;9;7;8;6;5;1;4;3;12;2
11;10;9;7;3;6;5;1;4;8;12;2;3;53838
3;53838;11;10;9;7;3;6;5;1;4;8;12;2
11;10;9;7;3;5;6;1;4;8;12;2;3;45336
3;45336;11;10;9;7;3;5;6;1;4;8;12;2
7;10;9;11;3;5;6;1;4;8;12;2;3;34980
3;34980;7;10;9;11;3;5;6;1;4;8;12;2
3;10;9;11;7;5;6;1;4;8;12;2;3;44568
3;44568;3;10;9;11;7;5;6;1;4;8;12;2
3;10;9;11;7;5;1;6;4;8;12;2;3;49420
4;49420;3;10;9;11;7;5;1;6;4;8;12;2
2;10;9;11;7;5;1;6;4;8;12;3;4;43534
4;43534;2;10;9;11;7;5;1;6;4;8;12;3
12;10;9;11;7;5;1;6;4;8;2;3;4;45950
4;45950;12;10;9;11;7;5;1;6;4;8;2;3
12;10;9;2;7;5;1;6;4;8;11;3;4;48692
4;48692;12;10;9;2;7;5;1;6;4;8;11;3
8;10;9;2;7;5;1;6;4;12;11;3;4;37226
4;37226;8;10;9;2;7;5;1;6;4;12;11;3
8;10;6;2;7;5;1;9;4;12;11;3;4;36890
4;36890;8;10;6;2;7;5;1;9;4;12;11;3
8;10;6;2;7;5;1;9;11;12;4;3;4;36714
4;36714;8;10;6;2;7;5;1;9;11;12;4;3
8;10;1;2;7;5;6;9;11;12;4;3;4;37606
4;37606;8;10;1;2;7;5;6;9;11;12;4;3
8;10;1;2;7;5;6;4;11;12;9;3;4;44212
4;44212;8;10;1;2;7;5;6;4;11;12;9;3
8;10;1;6;7;5;2;4;11;12;9;3;4;41282
4;41282;8;10;1;6;7;5;2;4;11;12;9;3
8;12;1;6;7;5;2;4;11;10;9;3;4;56830
4;56830;8;12;1;6;7;5;2;4;11;10;9;3
8;12;9;6;7;5;2;4;11;10;1;3;4;57736
4;57736;8;12;9;6;7;5;2;4;11;10;1;3
8;12;9;6;7;5;2;4;11;10;3;1;4;54944
4;54944;8;12;9;6;7;5;2;4;11;10;3;1
8;9;12;6;7;5;2;4;11;10;3;1;4;50772
4;50772;8;9;12;6;7;5;2;4;11;10;3;1
8;9;12;2;7;5;6;4;11;10;3;1;4;51726
4;51726;8;9;12;2;7;5;6;4;11;10;3;1
8;9;12;2;7;4;6;5;11;10;3;1;4;38556
4;38556;8;9;12;2;7;4;6;5;11;10;3;1
8;4;12;2;7;9;6;5;11;10;3;1;4;37778
4;37778;8;4;12;2;7;9;6;5;11;10;3;1
8;4;12;2;1;9;6;5;11;10;3;7;4;33120
4;33120;8;4;12;2;1;9;6;5;11;10;3;7
8;4;12;2;1;3;6;5;11;10;9;7;4;29464
4;29464;8;4;12;2;1;3;6;5;11;10;9;7
8;4;12;9;1;3;6;5;11;10;2;7;4;30220
4;29464;8;4;12;2;1;3;6;5;11;10;9;7
8;4;12;2;1;11;6;5;3;10;9;7;4;39476
5;39476;8;4;12;2;1;11;6;5;3;10;9;7
8;4;9;2;1;11;6;5;3;10;12;7;5;38616
5;38616;8;4;9;2;1;11;6;5;3;10;12;7
8;4;9;2;1;12;6;5;3;10;11;7;5;41104
5;41104;8;4;9;2;1;12;6;5;3;10;11;7
2;4;9;8;1;12;6;5;3;10;11;7;5;40196
5;40196;2;4;9;8;1;12;6;5;3;10;11;7
2;10;9;8;1;12;6;5;3;4;11;7;5;59366
5;59366;2;10;9;8;1;12;6;5;3;4;11;7
2;10;9;6;1;12;8;5;3;4;11;7;5;58758
5;58758;2;10;9;6;1;12;8;5;3;4;11;7
2;10;9;6;1;12;8;7;3;4;11;5;5;51900
5;51900;2;10;9;6;1;12;8;7;3;4;11;5
2;4;9;6;1;12;8;7;3;10;11;5;5;37686
5;37686;2;4;9;6;1;12;8;7;3;10;11;5
2;3;9;6;1;12;8;7;4;10;11;5;5;41510
5;41510;2;3;9;6;1;12;8;7;4;10;11;5
2;3;9;8;1;12;6;7;4;10;11;5;5;42118
5;42118;2;3;9;8;1;12;6;7;4;10;11;5
2;3;9;4;1;12;6;7;8;10;11;5;5;37056
5;37056;2;3;9;4;1;12;6;7;8;10;11;5
2;5;9;4;1;12;6;7;8;10;11;3;5;45734
5;45734;2;5;9;4;1;12;6;7;8;10;11;3
5;2;9;4;1;12;6;7;8;10;11;3;5;44160
5;44160;5;2;9;4;1;12;6;7;8;10;11;3
5;2;1;4;9;12;6;7;8;10;11;3;5;46218
5;46218;5;2;1;4;9;12;6;7;8;10;11;3
1;2;5;4;9;12;6;7;8;10;11;3;5;33130
5;33130;1;2;5;4;9;12;6;7;8;10;11;3
1;2;5;4;9;12;11;7;8;10;6;3;5;32382
5;32382;1;2;5;4;9;12;11;7;8;10;6;3
1;2;5;4;11;12;9;7;8;10;6;3;5;33236
5;33236;1;2;5;4;11;12;9;7;8;10;6;3
1;2;5;8;11;12;9;7;4;10;6;3;5;31120
5;31120;1;2;5;8;11;12;9;7;4;10;6;3
1;2;6;8;11;12;9;7;4;10;5;3;5;37014
5;37014;1;2;6;8;11;12;9;7;4;10;5;3
1;2;8;6;11;12;9;7;4;10;5;3;5;37898
5;37898;1;2;8;6;11;12;9;7;4;10;5;3
1;2;8;6;9;12;11;7;4;10;5;3;5;39228
6;39228;1;2;8;6;9;12;11;7;4;10;5;3
1;2;8;6;9;11;12;7;4;10;5;3;6;50142
6;39228;1;2;8;6;9;12;11;7;4;10;5;3
1;10;8;6;9;12;11;7;4;2;5;3;6;49144
6;49144;1;10;8;6;9;12;11;7;4;2;5;3
1;9;8;6;10;12;11;7;4;2;5;3;6;45644
6;45644;1;9;8;6;10;12;11;7;4;2;5;3
1;9;7;6;10;12;11;8;4;2;5;3;6;56492
6;56492;1;9;7;6;10;12;11;8;4;2;5;3
1;9;7;6;10;12;3;8;4;2;5;11;6;57040
6;57040;1;9;7;6;10;12;3;8;4;2;5;11
1;11;7;6;10;12;3;8;4;2;5;9;6;45204
6;45204;1;11;7;6;10;12;3;8;4;2;5;9
1;11;7;6;3;12;10;8;4;2;5;9;6;45942
6;45204;1;11;7;6;10;12;3;8;4;2;5;9
1;11;7;6;12;10;3;8;4;2;5;9;6;60990
6;60990;1;11;7;6;12;10;3;8;4;2;5;9
1;11;7;6;4;10;3;8;12;2;5;9;6;54146
6;54146;1;11;7;6;4;10;3;8;12;2;5;9
1;11;7;9;4;10;3;8;12;2;5;6;6;56170
6;56170;1;11;7;9;4;10;3;8;12;2;5;6
1;2;7;9;4;10;3;8;12;11;5;6;6;33406
6;33406;1;2;7;9;4;10;3;8;12;11;5;6
6;2;7;9;4;10;3;8;12;11;5;1;6;39420
6;33406;1;2;7;9;4;10;3;8;12;11;5;6
1;2;7;9;4;10;3;12;8;11;5;6;6;29636
6;29636;1;2;7;9;4;10;3;12;8;11;5;6
1;2;7;9;4;10;12;3;8;11;5;6;6;36128
6;36128;1;2;7;9;4;10;12;3;8;11;5;6
1;2;12;9;4;10;7;3;8;11;5;6;6;38008
6;38008;1;2;12;9;4;10;7;3;8;11;5;6
1;2;8;9;4;10;7;3;12;11;5;6;6;42150
6;42150;1;2;8;9;4;10;7;3;12;11;5;6
1;2;8;9;4;6;7;3;12;11;5;10;6;49690
6;49690;1;2;8;9;4;6;7;3;12;11;5;10
1;2;10;9;4;6;7;3;12;11;5;8;6;41376
6;41376;1;2;10;9;4;6;7;3;12;11;5;8
1;2;10;9;3;6;7;4;12;11;5;8;6;46056
6;46056;1;2;10;9;3;6;7;4;12;11;5;8
1;2;10;9;3;8;7;4;12;11;5;6;6;48558
7;48558;1;2;10;9;3;8;7;4;12;11;5;6
1;2;10;7;3;8;9;4;12;11;5;6;7;48094
7;48094;1;2;10;7;3;8;9;4;12;11;5;6
1;2;7;10;3;8;9;4;12;11;5;6;7;46730
7;46730;1;2;7;10;3;8;9;4;12;11;5;6
1;2;7;10;3;8;5;4;12;11;9;6;7;42676
7;42676;1;2;7;10;3;8;5;4;12;11;9;6
1;2;7;10;3;8;5;4;6;11;9;12;7;44248
7;44248;1;2;7;10;3;8;5;4;6;11;9;12
1;9;7;10;3;8;5;4;6;11;2;12;7;47164
7;47164;1;9;7;10;3;8;5;4;6;11;2;12
1;12;7;10;3;8;5;4;6;11;2;9;7;57934
7;47164;1;9;7;10;3;8;5;4;6;11;2;12
1;9;7;10;3;8;5;2;6;11;4;12;7;46096
7;46096;1;9;7;10;3;8;5;2;6;11;4;12
1;3;7;10;9;8;5;2;6;11;4;12;7;47618
7;47618;1;3;7;10;9;8;5;2;6;11;4;12
1;11;7;10;9;8;5;2;6;3;4;12;7;39380
7;39380;1;11;7;10;9;8;5;2;6;3;4;12
1;11;7;10;9;5;8;2;6;3;4;12;7;41694
7;41694;1;11;7;10;9;5;8;2;6;3;4;12
1;11;7;10;9;5;8;3;6;2;4;12;7;40592
7;40592;1;11;7;10;9;5;8;3;6;2;4;12
1;11;7;10;5;9;8;3;6;2;4;12;7;44804
7;44804;1;11;7;10;5;9;8;3;6;2;4;12
1;9;7;10;5;11;8;3;6;2;4;12;7;50668
7;50668;1;9;7;10;5;11;8;3;6;2;4;12
1;9;7;10;5;11;12;3;6;2;4;8;7;51384
7;51384;1;9;7;10;5;11;12;3;6;2;4;8
1;9;7;10;5;11;6;3;12;2;4;8;7;58722
7;58722;1;9;7;10;5;11;6;3;12;2;4;8
1;12;7;10;5;11;6;3;9;2;4;8;7;55164
7;55164;1;12;7;10;5;11;6;3;9;2;4;8
1;12;7;11;5;10;6;3;9;2;4;8;7;68516
7;68516;1;12;7;11;5;10;6;3;9;2;4;8
1;9;7;11;5;10;6;3;12;2;4;8;7;64592
7;64592;1;9;7;11;5;10;6;3;12;2;4;8
1;9;7;11;5;10;6;12;3;2;4;8;7;53054
7;53054;1;9;7;11;5;10;6;12;3;2;4;8
7;9;1;11;5;10;6;12;3;2;4;8;7;41558
8;41558;7;9;1;11;5;10;6;12;3;2;4;8
7;9;1;11;5;10;6;12;2;3;4;8;8;46632
8;46632;7;9;1;11;5;10;6;12;2;3;4;8
7;9;1;11;5;10;6;12;8;3;4;2;8;47376
8;47376;7;9;1;11;5;10;6;12;8;3;4;2
7;9;1;11;5;4;6;12;8;3;10;2;8;41056
8;41056;7;9;1;11;5;4;6;12;8;3;10;2
7;9;5;11;1;4;6;12;8;3;10;2;8;40296
8;40296;7;9;5;11;1;4;6;12;8;3;10;2
2;9;5;11;1;4;6;12;8;3;10;7;8;44266
8;44266;2;9;5;11;1;4;6;12;8;3;10;7
2;9;10;11;1;4;6;12;8;3;5;7;8;44132
8;44132;2;9;10;11;1;4;6;12;8;3;5;7
2;9;10;11;1;4;6;3;8;12;5;7;8;41778
8;41778;2;9;10;11;1;4;6;3;8;12;5;7
2;9;10;6;1;4;11;3;8;12;5;7;8;41644
8;41644;2;9;10;6;1;4;11;3;8;12;5;7
8;9;10;6;1;4;11;3;2;12;5;7;8;45842
8;45842;8;9;10;6;1;4;11;3;2;12;5;7
8;9;10;6;1;4;11;2;3;12;5;7;8;35446
8;35446;8;9;10;6;1;4;11;2;3;12;5;7
8;2;10;6;1;4;11;9;3;12;5;7;8;41278
8;41278;8;2;10;6;1;4;11;9;3;12;5;7
8;2;3;6;1;4;11;9;10;12;5;7;8;42088
8;42088;8;2;3;6;1;4;11;9;10;12;5;7
8;2;3;12;1;4;11;9;10;6;5;7;8;48564
8;48564;8;2;3;12;1;4;11;9;10;6;5;7
8;2;3;12;9;4;11;1;10;6;5;7;8;55472
8;55472;8;2;3;12;9;4;11;1;10;6;5;7
8;2;3;12;9;5;11;1;10;6;4;7;8;66944
8;66944;8;2;3;12;9;5;11;1;10;6;4;7
8;1;3;12;9;5;11;2;10;6;4;7;8;51488
8;51488;8;1;3;12;9;5;11;2;10;6;4;7
8;9;3;12;1;5;11;2;10;6;4;7;8;55420
8;55420;8;9;3;12;1;5;11;2;10;6;4;7
8;9;3;1;12;5;11;2;10;6;4;7;8;57260
8;57260;8;9;3;1;12;5;11;2;10;6;4;7
8;9;2;1;12;5;11;3;10;6;4;7;8;66288
8;66288;8;9;2;1;12;5;11;3;10;6;4;7
8;11;2;1;12;5;9;3;10;6;4;7;8;46284
9;46284;8;11;2;1;12;5;9;3;10;6;4;7
8;11;2;1;12;5;9;4;10;6;3;7;9;29502
9;29502;8;11;2;1;12;5;9;4;10;6;3;7
8;10;2;1;12;5;9;4;11;6;3;7;9;30470
9;30470;8;10;2;1;12;5;9;4;11;6;3;7
8;11;2;1;12;5;9;4;10;6;3;7;9;29502
9;29502;8;11;2;1;12;5;9;4;10;6;3;7
8;11;2;1;4;5;9;12;10;6;3;7;9;30318
9;30318;8;11;2;1;4;5;9;12;10;6;3;7
8;2;11;1;4;5;9;12;10;6;3;7;9;54990
9;30318;8;11;2;1;4;5;9;12;10;6;3;7
8;12;2;1;4;5;9;11;10;6;3;7;9;49362
9;49362;8;12;2;1;4;5;9;11;10;6;3;7
8;9;2;1;4;5;12;11;10;6;3;7;9;42934
9;42934;8;9;2;1;4;5;12;11;10;6;3;7
8;9;2;1;4;5;12;11;10;3;6;7;9;50084
9;50084;8;9;2;1;4;5;12;11;10;3;6;7
8;9;4;1;2;5;12;11;10;3;6;7;9;54788
9;50084;8;9;2;1;4;5;12;11;10;3;6;7
8;9;2;1;4;6;12;11;10;3;5;7;9;41268
9;41268;8;9;2;1;4;6;12;11;10;3;5;7
8;1;2;9;4;6;12;11;10;3;5;7;9;45912
9;45912;8;1;2;9;4;6;12;11;10;3;5;7
8;1;2;9;4;7;12;11;10;3;5;6;9;37624
9;37624;8;1;2;9;4;7;12;11;10;3;5;6
8;1;2;9;4;7;5;11;10;3;12;6;9;44492
9;44492;8;1;2;9;4;7;5;11;10;3;12;6
8;1;2;9;4;7;12;11;10;3;5;6;9;37624
9;37624;8;1;2;9;4;7;12;11;10;3;5;6
8;2;1;9;4;7;12;11;10;3;5;6;9;50372
9;50372;8;2;1;9;4;7;12;11;10;3;5;6
8;2;1;6;4;7;12;11;10;3;5;9;9;48806
9;48806;8;2;1;6;4;7;12;11;10;3;5;9
8;2;1;6;4;7;12;5;10;3;11;9;9;43906
9;43906;8;2;1;6;4;7;12;5;10;3;11;9
8;2;1;6;4;7;12;5;11;3;10;9;9;43996
9;43996;8;2;1;6;4;7;12;5;11;3;10;9
8;2;6;1;4;7;12;5;11;3;10;9;9;40438
9;40438;8;2;6;1;4;7;12;5;11;3;10;9
8;2;6;11;4;7;12;5;1;3;10;9;9;36396
10;36396;8;2;6;11;4;7;12;5;1;3;10;9
8;2;6;11;5;7;12;4;1;3;10;9;10;35898
10;35898;8;2;6;11;5;7;12;4;1;3;10;9
8;2;6;11;7;5;12;4;1;3;10;9;10;51202
10;35898;8;2;6;11;5;7;12;4;1;3;10;9
8;2;6;9;5;7;12;4;1;3;10;11;10;36122
10;36122;8;2;6;9;5;7;12;4;1;3;10;11
8;3;6;9;5;7;12;4;1;2;10;11;10;43428
10;36122;8;2;6;9;5;7;12;4;1;3;10;11
8;2;6;9;5;7;4;12;1;3;10;11;10;43746
10;43746;8;2;6;9;5;7;4;12;1;3;10;11
9;2;6;8;5;7;4;12;1;3;10;11;10;39708
10;39708;9;2;6;8;5;7;4;12;1;3;10;11
4;2;6;8;5;7;9;12;1;3;10;11;10;41818
10;41818;4;2;6;8;5;7;9;12;1;3;10;11
4;6;2;8;5;7;9;12;1;3;10;11;10;49662
10;49662;4;6;2;8;5;7;9;12;1;3;10;11
4;6;2;8;11;7;9;12;1;3;10;5;10;44256
10;44256;4;6;2;8;11;7;9;12;1;3;10;5
4;6;2;8;1;7;9;12;11;3;10;5;10;43812
10;43812;4;6;2;8;1;7;9;12;11;3;10;5
8;6;2;4;1;7;9;12;11;3;10;5;10;53100
10;43812;4;6;2;8;1;7;9;12;11;3;10;5
4;6;10;8;1;7;9;12;11;3;2;5;10;47702
10;47702;4;6;10;8;1;7;9;12;11;3;2;5
4;6;10;9;1;7;8;12;11;3;2;5;10;44860
10;44860;4;6;10;9;1;7;8;12;11;3;2;5
4;6;3;9;1;7;8;12;11;10;2;5;10;51252
10;51252;4;6;3;9;1;7;8;12;11;10;2;5
4;6;3;5;1;7;8;12;11;10;2;9;10;57380
10;51252;4;6;3;9;1;7;8;12;11;10;2;5
4;6;3;8;1;7;9;12;11;10;2;5;10;51546
10;51546;4;6;3;8;1;7;9;12;11;10;2;5
4;6;3;8;1;7;9;11;12;10;2;5;10;45654
10;45654;4;6;3;8;1;7;9;11;12;10;2;5
7;6;3;8;1;4;9;11;12;10;2;5;10;47342
10;47342;7;6;3;8;1;4;9;11;12;10;2;5
7;6;3;11;1;4;9;8;12;10;2;5;10;35348
10;35348;7;6;3;11;1;4;9;8;12;10;2;5
7;6;3;1;11;4;9;8;12;10;2;5;10;37228
11;37228;7;6;3;1;11;4;9;8;12;10;2;5
7;6;12;1;11;4;9;8;3;10;2;5;11;37402
11;37402;7;6;12;1;11;4;9;8;3;10;2;5
7;6;2;1;11;4;9;8;3;10;12;5;11;36722
11;36722;7;6;2;1;11;4;9;8;3;10;12;5
2;6;7;1;11;4;9;8;3;10;12;5;11;33262
11;33262;2;6;7;1;11;4;9;8;3;10;12;5
2;10;7;1;11;4;9;8;3;6;12;5;11;48886
11;48886;2;10;7;1;11;4;9;8;3;6;12;5
4;10;7;1;11;2;9;8;3;6;12;5;11;47920
11;47920;4;10;7;1;11;2;9;8;3;6;12;5
4;10;7;1;11;2;9;8;5;6;12;3;11;51150
11;51150;4;10;7;1;11;2;9;8;5;6;12;3
4;10;7;1;11;12;9;8;5;6;2;3;11;59326
11;59326;4;10;7;1;11;12;9;8;5;6;2;3
4;10;3;1;11;12;9;8;5;6;2;7;11;59976
11;59976;4;10;3;1;11;12;9;8;5;6;2;7
4;10;3;1;7;12;9;8;5;6;2;11;11;50980
11;50980;4;10;3;1;7;12;9;8;5;6;2;11
4;6;3;1;7;12;9;8;5;10;2;11;11;32272
11;32272;4;6;3;1;7;12;9;8;5;10;2;11
4;9;3;1;7;12;6;8;5;10;2;11;11;38052
11;38052;4;9;3;1;7;12;6;8;5;10;2;11
4;2;3;1;7;12;6;8;5;10;9;11;11;37408
11;37408;4;2;3;1;7;12;6;8;5;10;9;11
4;2;3;1;7;12;6;8;5;9;10;11;11;37778
11;37778;4;2;3;1;7;12;6;8;5;9;10;11
4;12;3;1;7;2;6;8;5;9;10;11;11;46806
11;37778;4;2;3;1;7;12;6;8;5;9;10;11
4;3;2;1;7;12;6;8;5;9;10;11;11;38646
11;38646;4;3;2;1;7;12;6;8;5;9;10;11
5;3;2;1;7;12;6;8;4;9;10;11;11;37632
11;37632;5;3;2;1;7;12;6;8;4;9;10;11
5;11;2;1;7;12;6;8;4;9;10;3;11;31032
11;31032;5;11;2;1;7;12;6;8;4;9;10;3
5;11;2;4;7;12;6;8;1;9;10;3;11;30818
11;30818;5;11;2;4;7;12;6;8;1;9;10;3
5;11;2;4;7;3;6;8;1;9;10;12;11;34408
11;34408;5;11;2;4;7;3;6;8;1;9;10;12
5;11;2;4;7;8;6;3;1;9;10;12;11;32144
12;32144;5;11;2;4;7;8;6;3;1;9;10;12
5;11;2;4;7;9;6;3;1;8;10;12;12;39360
12;32144;5;11;2;4;7;8;6;3;1;9;10;12
5;11;8;4;7;2;6;3;1;9;10;12;12;41812
12;41812;5;11;8;4;7;2;6;3;1;9;10;12
5;7;8;4;11;2;6;3;1;9;10;12;12;33188
12;33188;5;7;8;4;11;2;6;3;1;9;10;12
5;7;8;9;11;2;6;3;1;4;10;12;12;27038
12;27038;5;7;8;9;11;2;6;3;1;4;10;12
5;7;2;9;11;8;6;3;1;4;10;12;12;37962
12;37962;5;7;2;9;11;8;6;3;1;4;10;12
5;7;2;9;11;8;6;12;1;4;10;3;12;44330
12;44330;5;7;2;9;11;8;6;12;1;4;10;3
8;7;2;9;11;5;6;12;1;4;10;3;12;43840
12;43840;8;7;2;9;11;5;6;12;1;4;10;3
8;7;2;9;5;11;6;12;1;4;10;3;12;53994
12;53994;8;7;2;9;5;11;6;12;1;4;10;3
8;7;2;1;5;11;6;12;9;4;10;3;12;56246
12;56246;8;7;2;1;5;11;6;12;9;4;10;3
8;3;2;1;5;11;6;12;9;4;10;7;12;54684
12;54684;8;3;2;1;5;11;6;12;9;4;10;7
8;3;2;1;5;7;6;12;9;4;10;11;12;57008
12;54684;8;3;2;1;5;11;6;12;9;4;10;7
10;3;2;1;5;11;6;12;9;4;8;7;12;50044
12;50044;10;3;2;1;5;11;6;12;9;4;8;7
10;3;2;1;5;11;6;4;9;12;8;7;12;49346
12;49346;10;3;2;1;5;11;6;4;9;12;8;7
10;3;5;1;2;11;6;4;9;12;8;7;12;53362
12;53362;10;3;5;1;2;11;6;4;9;12;8;7
10;9;5;1;2;11;6;4;3;12;8;7;12;52568
12;52568;10;9;5;1;2;11;6;4;3;12;8;7
10;7;5;1;2;11;6;4;3;12;8;9;12;45724
12;45724;10;7;5;1;2;11;6;4;3;12;8;9
10;7;12;1;2;11;6;4;3;5;8;9;12;50026
12;50026;10;7;12;1;2;11;6;4;3;5;8;9
10;7;12;1;2;11;6;4;3;9;8;5;12;39274
12;39274;10;7;12;1;2;11;6;4;3;9;8;5
10;7;12;1;8;11;6;4;3;9;2;5;12;36928
