"X1";"X53720";"X7";"X12";"X6";"X10";"X1.1";"X8";"X9";"X3";"X4";"X2";"X11";"X5"
2;52014;12;3;1;2;9;10;8;4;5;11;6;7
12;3;1;6;9;10;8;4;5;11;2;7;2;53430
2;53430;12;3;1;6;9;10;8;4;5;11;2;7
7;3;1;6;9;10;8;4;5;11;2;12;2;51022
2;51022;7;3;1;6;9;10;8;4;5;11;2;12
7;2;1;6;9;10;8;4;5;11;3;12;2;38350
2;38350;7;2;1;6;9;10;8;4;5;11;3;12
7;2;1;6;9;10;8;11;5;4;3;12;2;43948
2;43948;7;2;1;6;9;10;8;11;5;4;3;12
7;2;1;6;9;10;8;11;12;4;3;5;2;47754
2;47754;7;2;1;6;9;10;8;11;12;4;3;5
7;2;1;8;9;10;6;11;12;4;3;5;2;49132
2;47754;7;2;1;6;9;10;8;11;12;4;3;5
7;2;1;6;9;10;8;11;12;3;4;5;2;40200
2;40200;7;2;1;6;9;10;8;11;12;3;4;5
7;2;1;6;9;10;8;11;4;3;12;5;2;40124
2;40124;7;2;1;6;9;10;8;11;4;3;12;5
7;11;1;6;9;10;8;2;4;3;12;5;2;52708
2;40124;7;2;1;6;9;10;8;11;4;3;12;5
7;2;1;6;9;10;11;8;4;3;12;5;2;42668
3;42668;7;2;1;6;9;10;11;8;4;3;12;5
10;2;1;6;9;7;11;8;4;3;12;5;3;43442
3;43442;10;2;1;6;9;7;11;8;4;3;12;5
10;2;1;6;9;7;11;8;3;4;12;5;3;43340
3;43340;10;2;1;6;9;7;11;8;3;4;12;5
4;2;1;6;9;7;11;8;3;10;12;5;3;26572
3;26572;4;2;1;6;9;7;11;8;3;10;12;5
6;2;1;4;9;7;11;8;3;10;12;5;3;31718
3;31718;6;2;1;4;9;7;11;8;3;10;12;5
6;4;1;2;9;7;11;8;3;10;12;5;3;28370
3;28370;6;4;1;2;9;7;11;8;3;10;12;5
6;10;1;2;9;7;11;8;3;4;12;5;3;40844
3;40844;6;10;1;2;9;7;11;8;3;4;12;5
6;10;1;2;9;8;11;7;3;4;12;5;3;41388
3;41388;6;10;1;2;9;8;11;7;3;4;12;5
6;10;1;2;9;8;11;7;5;4;12;3;3;36740
3;36740;6;10;1;2;9;8;11;7;5;4;12;3
6;7;1;2;9;8;11;10;5;4;12;3;3;57436
3;57436;6;7;1;2;9;8;11;10;5;4;12;3
8;7;1;2;9;6;11;10;5;4;12;3;3;58130
3;58130;8;7;1;2;9;6;11;10;5;4;12;3
8;7;3;2;9;6;11;10;5;4;12;1;3;60964
3;60964;8;7;3;2;9;6;11;10;5;4;12;1
8;7;3;2;9;1;11;10;5;4;12;6;3;44606
3;44606;8;7;3;2;9;1;11;10;5;4;12;6
8;7;3;2;9;1;4;10;5;11;12;6;3;46226
3;46226;8;7;3;2;9;1;4;10;5;11;12;6
8;10;3;2;9;1;4;7;5;11;12;6;3;32070
3;32070;8;10;3;2;9;1;4;7;5;11;12;6
8;10;3;2;9;1;4;7;11;5;12;6;3;23624
3;23624;8;10;3;2;9;1;4;7;11;5;12;6
8;10;3;2;7;1;4;9;11;5;12;6;3;40962
3;40962;8;10;3;2;7;1;4;9;11;5;12;6
8;10;7;2;3;1;4;9;11;5;12;6;3;40052
3;40052;8;10;7;2;3;1;4;9;11;5;12;6
8;10;4;2;3;1;7;9;11;5;12;6;3;39256
3;39256;8;10;4;2;3;1;7;9;11;5;12;6
8;10;4;2;9;1;7;3;11;5;12;6;3;24180
3;24180;8;10;4;2;9;1;7;3;11;5;12;6
8;10;4;2;12;1;7;3;11;5;9;6;3;28494
4;28494;8;10;4;2;12;1;7;3;11;5;9;6
5;10;4;2;12;1;7;3;11;8;9;6;4;40568
4;40568;5;10;4;2;12;1;7;3;11;8;9;6
5;10;4;2;12;1;3;7;11;8;9;6;4;43332
4;43332;5;10;4;2;12;1;3;7;11;8;9;6
5;10;4;2;7;1;3;12;11;8;9;6;4;37898
4;37898;5;10;4;2;7;1;3;12;11;8;9;6
5;10;4;2;8;1;3;12;11;7;9;6;4;34740
4;34740;5;10;4;2;8;1;3;12;11;7;9;6
5;10;4;2;8;1;3;6;11;7;9;12;4;39366
4;39366;5;10;4;2;8;1;3;6;11;7;9;12
7;10;4;2;8;1;3;6;11;5;9;12;4;36152
4;36152;7;10;4;2;8;1;3;6;11;5;9;12
7;10;4;12;8;1;3;6;11;5;9;2;4;37510
4;37510;7;10;4;12;8;1;3;6;11;5;9;2
7;10;3;12;8;1;4;6;11;5;9;2;4;40470
4;40470;7;10;3;12;8;1;4;6;11;5;9;2
11;10;3;12;8;1;4;6;7;5;9;2;4;43982
4;43982;11;10;3;12;8;1;4;6;7;5;9;2
11;10;8;12;3;1;4;6;7;5;9;2;4;46200
4;43982;11;10;3;12;8;1;4;6;7;5;9;2
11;10;3;12;9;1;4;6;7;5;8;2;4;48830
4;48830;11;10;3;12;9;1;4;6;7;5;8;2
10;11;3;12;9;1;4;6;7;5;8;2;4;59352
4;59352;10;11;3;12;9;1;4;6;7;5;8;2
10;11;2;12;9;1;4;6;7;5;8;3;4;52572
4;52572;10;11;2;12;9;1;4;6;7;5;8;3
10;11;2;12;9;1;4;6;3;5;8;7;4;51306
4;51306;10;11;2;12;9;1;4;6;3;5;8;7
5;11;2;12;9;1;4;6;3;10;8;7;4;39622
4;39622;5;11;2;12;9;1;4;6;3;10;8;7
5;11;2;12;9;1;4;8;3;10;6;7;4;33996
4;33996;5;11;2;12;9;1;4;8;3;10;6;7
5;11;2;4;9;1;12;8;3;10;6;7;4;34830
4;34830;5;11;2;4;9;1;12;8;3;10;6;7
5;11;2;4;9;10;12;8;3;1;6;7;4;43144
4;43144;5;11;2;4;9;10;12;8;3;1;6;7
5;11;2;4;9;10;12;6;3;1;8;7;4;48002
4;48002;5;11;2;4;9;10;12;6;3;1;8;7
5;6;2;4;9;10;12;11;3;1;8;7;4;51486
5;51486;5;6;2;4;9;10;12;11;3;1;8;7
5;6;10;4;9;2;12;11;3;1;8;7;5;53046
5;53046;5;6;10;4;9;2;12;11;3;1;8;7
2;6;10;4;9;5;12;11;3;1;8;7;5;47262
5;47262;2;6;10;4;9;5;12;11;3;1;8;7
2;9;10;4;6;5;12;11;3;1;8;7;5;47212
5;47212;2;9;10;4;6;5;12;11;3;1;8;7
2;9;10;4;6;8;12;11;3;1;5;7;5;38444
5;38444;2;9;10;4;6;8;12;11;3;1;5;7
1;9;10;4;6;8;12;11;3;2;5;7;5;54504
5;54504;1;9;10;4;6;8;12;11;3;2;5;7
10;9;1;4;6;8;12;11;3;2;5;7;5;50968
5;50968;10;9;1;4;6;8;12;11;3;2;5;7
2;9;1;4;6;8;12;11;3;10;5;7;5;42740
5;42740;2;9;1;4;6;8;12;11;3;10;5;7
2;3;1;4;6;8;12;11;9;10;5;7;5;57236
5;42740;2;9;1;4;6;8;12;11;3;10;5;7
2;9;4;1;6;8;12;11;3;10;5;7;5;42950
5;42950;2;9;4;1;6;8;12;11;3;10;5;7
1;9;4;2;6;8;12;11;3;10;5;7;5;51894
5;51894;1;9;4;2;6;8;12;11;3;10;5;7
1;9;6;2;4;8;12;11;3;10;5;7;5;44030
5;44030;1;9;6;2;4;8;12;11;3;10;5;7
1;6;9;2;4;8;12;11;3;10;5;7;5;46042
5;46042;1;6;9;2;4;8;12;11;3;10;5;7
1;6;8;2;4;9;12;11;3;10;5;7;5;43832
5;43832;1;6;8;2;4;9;12;11;3;10;5;7
4;6;8;2;1;9;12;11;3;10;5;7;5;33106
5;33106;4;6;8;2;1;9;12;11;3;10;5;7
4;5;8;2;1;9;12;11;3;10;6;7;5;59420
5;59420;4;5;8;2;1;9;12;11;3;10;6;7
8;5;4;2;1;9;12;11;3;10;6;7;5;52522
5;52522;8;5;4;2;1;9;12;11;3;10;6;7
8;5;3;2;1;9;12;11;4;10;6;7;5;46456
5;46456;8;5;3;2;1;9;12;11;4;10;6;7
8;5;7;2;1;9;12;11;4;10;6;3;5;49208
5;49208;8;5;7;2;1;9;12;11;4;10;6;3
8;5;10;2;1;9;12;11;4;7;6;3;5;47874
5;47874;8;5;10;2;1;9;12;11;4;7;6;3
8;5;10;2;1;9;12;11;3;7;6;4;5;51980
6;51980;8;5;10;2;1;9;12;11;3;7;6;4
8;5;2;10;1;9;12;11;3;7;6;4;6;47952
6;47952;8;5;2;10;1;9;12;11;3;7;6;4
8;11;2;10;1;9;12;5;3;7;6;4;6;29480
6;29480;8;11;2;10;1;9;12;5;3;7;6;4
8;11;2;10;4;9;12;5;3;7;6;1;6;27258
6;27258;8;11;2;10;4;9;12;5;3;7;6;1
8;11;2;10;4;9;12;5;7;3;6;1;6;31422
6;27258;8;11;2;10;4;9;12;5;3;7;6;1
8;11;2;10;5;9;12;4;3;7;6;1;6;32424
6;32424;8;11;2;10;5;9;12;4;3;7;6;1
8;11;2;10;6;9;12;4;3;7;5;1;6;29614
6;29614;8;11;2;10;6;9;12;4;3;7;5;1
8;11;2;10;6;9;1;4;3;7;5;12;6;31686
6;31686;8;11;2;10;6;9;1;4;3;7;5;12
8;6;2;10;11;9;1;4;3;7;5;12;6;35270
6;35270;8;6;2;10;11;9;1;4;3;7;5;12
8;6;2;10;3;9;1;4;11;7;5;12;6;39306
6;39306;8;6;2;10;3;9;1;4;11;7;5;12
9;6;2;10;3;8;1;4;11;7;5;12;6;40980
6;40980;9;6;2;10;3;8;1;4;11;7;5;12
9;2;6;10;3;8;1;4;11;7;5;12;6;45684
6;45684;9;2;6;10;3;8;1;4;11;7;5;12
9;2;6;10;3;8;1;4;5;7;11;12;6;45712
6;45712;9;2;6;10;3;8;1;4;5;7;11;12
9;2;6;10;3;8;1;4;7;5;11;12;6;60688
6;60688;9;2;6;10;3;8;1;4;7;5;11;12
9;7;6;10;3;8;1;4;2;5;11;12;6;62892
6;62892;9;7;6;10;3;8;1;4;2;5;11;12
9;7;6;10;3;8;1;4;2;11;5;12;6;54438
6;54438;9;7;6;10;3;8;1;4;2;11;5;12
9;7;6;10;3;8;1;4;2;5;11;12;6;62892
6;62892;9;7;6;10;3;8;1;4;2;5;11;12
9;7;8;10;3;6;1;4;2;5;11;12;6;64180
6;64180;9;7;8;10;3;6;1;4;2;5;11;12
9;7;8;10;3;6;1;12;2;5;11;4;6;63454
6;63454;9;7;8;10;3;6;1;12;2;5;11;4
9;1;8;10;3;6;7;12;2;5;11;4;6;69698
6;69698;9;1;8;10;3;6;7;12;2;5;11;4
9;10;8;1;3;6;7;12;2;5;11;4;6;64520
7;64520;9;10;8;1;3;6;7;12;2;5;11;4
4;10;8;1;3;6;7;12;2;5;11;9;7;53736
7;53736;4;10;8;1;3;6;7;12;2;5;11;9
9;10;8;1;3;6;7;12;2;5;11;4;7;64520
7;64520;9;10;8;1;3;6;7;12;2;5;11;4
9;10;8;6;3;1;7;12;2;5;11;4;7;56078
7;56078;9;10;8;6;3;1;7;12;2;5;11;4
9;10;8;5;3;1;7;12;2;6;11;4;7;43768
7;43768;9;10;8;5;3;1;7;12;2;6;11;4
9;10;8;5;3;1;7;12;2;6;4;11;7;40328
7;40328;9;10;8;5;3;1;7;12;2;6;4;11
9;10;8;6;3;1;7;12;2;5;4;11;7;47014
7;47014;9;10;8;6;3;1;7;12;2;5;4;11
9;10;8;6;3;1;7;4;2;5;12;11;7;49056
7;49056;9;10;8;6;3;1;7;4;2;5;12;11
9;10;8;7;3;1;6;4;2;5;12;11;7;47462
7;47462;9;10;8;7;3;1;6;4;2;5;12;11
9;10;2;7;3;1;6;4;8;5;12;11;7;49826
7;47462;9;10;8;7;3;1;6;4;2;5;12;11
7;10;8;9;3;1;6;4;2;5;12;11;7;37756
7;37756;7;10;8;9;3;1;6;4;2;5;12;11
7;10;8;9;3;1;12;4;2;5;6;11;7;40332
7;40332;7;10;8;9;3;1;12;4;2;5;6;11
7;8;10;9;3;1;12;4;2;5;6;11;7;55412
7;40332;7;10;8;9;3;1;12;4;2;5;6;11
7;10;12;9;3;1;8;4;2;5;6;11;7;40852
7;40852;7;10;12;9;3;1;8;4;2;5;6;11
7;10;12;9;3;1;8;4;6;5;2;11;7;40924
7;40924;7;10;12;9;3;1;8;4;6;5;2;11
7;3;12;9;10;1;8;4;6;5;2;11;7;51854
7;51854;7;3;12;9;10;1;8;4;6;5;2;11
7;11;12;9;10;1;8;4;6;5;2;3;7;50456
7;50456;7;11;12;9;10;1;8;4;6;5;2;3
7;11;12;9;10;3;8;4;6;5;2;1;7;55540
7;55540;7;11;12;9;10;3;8;4;6;5;2;1
7;11;12;9;10;3;8;4;5;6;2;1;7;42632
7;42632;7;11;12;9;10;3;8;4;5;6;2;1
7;11;3;9;10;12;8;4;5;6;2;1;7;34072
7;34072;7;11;3;9;10;12;8;4;5;6;2;1
7;4;3;9;10;12;8;11;5;6;2;1;7;42816
8;42816;7;4;3;9;10;12;8;11;5;6;2;1
1;4;3;9;10;12;8;11;5;6;2;7;8;43452
8;43452;1;4;3;9;10;12;8;11;5;6;2;7
1;12;3;9;10;4;8;11;5;6;2;7;8;55906
8;43452;1;4;3;9;10;12;8;11;5;6;2;7
1;12;3;9;10;4;8;11;5;6;2;7;8;55906
8;55906;1;12;3;9;10;4;8;11;5;6;2;7
1;12;3;9;10;6;8;11;5;4;2;7;8;56228
8;56228;1;12;3;9;10;6;8;11;5;4;2;7
1;12;10;9;3;6;8;11;5;4;2;7;8;56374
8;56374;1;12;10;9;3;6;8;11;5;4;2;7
8;12;10;9;3;6;1;11;5;4;2;7;8;53256
8;53256;8;12;10;9;3;6;1;11;5;4;2;7
8;12;10;9;3;5;1;11;6;4;2;7;8;58792
8;58792;8;12;10;9;3;5;1;11;6;4;2;7
8;12;10;9;3;5;1;4;6;11;2;7;8;58828
8;58828;8;12;10;9;3;5;1;4;6;11;2;7
8;12;10;9;3;5;1;4;11;6;2;7;8;52136
8;52136;8;12;10;9;3;5;1;4;11;6;2;7
8;12;10;9;2;5;1;4;11;6;3;7;8;51718
8;51718;8;12;10;9;2;5;1;4;11;6;3;7
8;12;11;9;2;5;1;4;10;6;3;7;8;54354
8;54354;8;12;11;9;2;5;1;4;10;6;3;7
8;12;11;3;2;5;1;4;10;6;9;7;8;55540
8;55540;8;12;11;3;2;5;1;4;10;6;9;7
8;12;11;3;2;10;1;4;5;6;9;7;8;57996
8;57996;8;12;11;3;2;10;1;4;5;6;9;7
3;12;11;8;2;10;1;4;5;6;9;7;8;55286
8;55286;3;12;11;8;2;10;1;4;5;6;9;7
5;12;11;8;2;10;1;4;3;6;9;7;8;56090
8;56090;5;12;11;8;2;10;1;4;3;6;9;7
5;12;11;8;3;10;1;4;2;6;9;7;8;47204
8;47204;5;12;11;8;3;10;1;4;2;6;9;7
12;5;11;8;3;10;1;4;2;6;9;7;8;42048
8;42048;12;5;11;8;3;10;1;4;2;6;9;7
12;5;9;8;3;10;1;4;2;6;11;7;8;45624
8;45624;12;5;9;8;3;10;1;4;2;6;11;7
12;5;3;8;9;10;1;4;2;6;11;7;8;41832
8;41832;12;5;3;8;9;10;1;4;2;6;11;7
12;6;3;8;9;10;1;4;2;5;11;7;8;49778
9;49778;12;6;3;8;9;10;1;4;2;5;11;7
12;5;3;8;9;10;1;4;2;6;11;7;9;41832
9;41832;12;5;3;8;9;10;1;4;2;6;11;7
12;5;3;8;9;10;1;11;2;6;4;7;9;38032
9;38032;12;5;3;8;9;10;1;11;2;6;4;7
12;11;3;8;9;10;1;5;2;6;4;7;9;47976
9;47976;12;11;3;8;9;10;1;5;2;6;4;7
12;11;1;8;9;10;3;5;2;6;4;7;9;50184
9;50184;12;11;1;8;9;10;3;5;2;6;4;7
12;3;1;8;9;10;11;5;2;6;4;7;9;56284
9;56284;12;3;1;8;9;10;11;5;2;6;4;7
12;3;7;8;9;10;11;5;2;6;4;1;9;52140
9;52140;12;3;7;8;9;10;11;5;2;6;4;1
12;3;7;8;9;10;11;2;5;6;4;1;9;55096
9;55096;12;3;7;8;9;10;11;2;5;6;4;1
12;3;7;8;9;10;11;2;5;4;6;1;9;45594
9;45594;12;3;7;8;9;10;11;2;5;4;6;1
12;3;7;5;9;10;11;2;8;4;6;1;9;44880
9;44880;12;3;7;5;9;10;11;2;8;4;6;1
12;3;7;5;9;10;11;1;8;4;6;2;9;43146
9;43146;12;3;7;5;9;10;11;1;8;4;6;2
12;5;7;3;9;10;11;1;8;4;6;2;9;36968
9;36968;12;5;7;3;9;10;11;1;8;4;6;2
12;5;7;10;9;3;11;1;8;4;6;2;9;37078
9;37078;12;5;7;10;9;3;11;1;8;4;6;2
12;5;4;10;9;3;11;1;8;7;6;2;9;35572
9;35572;12;5;4;10;9;3;11;1;8;7;6;2
12;5;9;10;4;3;11;1;8;7;6;2;9;39192
9;39192;12;5;9;10;4;3;11;1;8;7;6;2
12;3;9;10;4;5;11;1;8;7;6;2;9;36778
9;36778;12;3;9;10;4;5;11;1;8;7;6;2
4;3;9;10;12;5;11;1;8;7;6;2;9;27550
9;27550;4;3;9;10;12;5;11;1;8;7;6;2
4;3;9;10;12;5;11;1;2;7;6;8;9;31768
9;31768;4;3;9;10;12;5;11;1;2;7;6;8
4;3;9;10;12;5;11;2;1;7;6;8;9;35142
9;35142;4;3;9;10;12;5;11;2;1;7;6;8
4;3;9;10;12;5;7;2;1;11;6;8;9;39310
9;39310;4;3;9;10;12;5;7;2;1;11;6;8
4;3;9;10;1;5;7;2;12;11;6;8;9;32066
10;32066;4;3;9;10;1;5;7;2;12;11;6;8
4;3;9;10;7;5;1;2;12;11;6;8;10;36074
10;36074;4;3;9;10;7;5;1;2;12;11;6;8
4;3;6;10;7;5;1;2;12;11;9;8;10;35888
10;35888;4;3;6;10;7;5;1;2;12;11;9;8
2;3;6;10;7;5;1;4;12;11;9;8;10;41024
10;41024;2;3;6;10;7;5;1;4;12;11;9;8
2;3;6;10;7;5;1;4;12;9;11;8;10;36348
10;36348;2;3;6;10;7;5;1;4;12;9;11;8
2;3;6;10;4;5;1;7;12;9;11;8;10;39082
10;39082;2;3;6;10;4;5;1;7;12;9;11;8
3;2;6;10;4;5;1;7;12;9;11;8;10;53520
10;53520;3;2;6;10;4;5;1;7;12;9;11;8
3;5;6;10;4;2;1;7;12;9;11;8;10;42100
10;42100;3;5;6;10;4;2;1;7;12;9;11;8
3;5;6;10;8;2;1;7;12;9;11;4;10;45452
10;45452;3;5;6;10;8;2;1;7;12;9;11;4
3;5;8;10;6;2;1;7;12;9;11;4;10;45106
10;45106;3;5;8;10;6;2;1;7;12;9;11;4
3;5;8;10;6;2;4;7;12;9;11;1;10;48526
10;48526;3;5;8;10;6;2;4;7;12;9;11;1
3;5;7;10;6;2;4;8;12;9;11;1;10;50406
10;50406;3;5;7;10;6;2;4;8;12;9;11;1
3;5;7;6;10;2;4;8;12;9;11;1;10;48966
10;48966;3;5;7;6;10;2;4;8;12;9;11;1
3;5;7;6;10;2;12;8;4;9;11;1;10;51396
10;51396;3;5;7;6;10;2;12;8;4;9;11;1
12;5;7;6;10;2;3;8;4;9;11;1;10;63200
10;63200;12;5;7;6;10;2;3;8;4;9;11;1
11;5;7;6;10;2;3;8;4;9;12;1;10;48846
10;48846;11;5;7;6;10;2;3;8;4;9;12;1
12;5;7;6;10;2;3;8;4;9;11;1;10;63200
10;48846;11;5;7;6;10;2;3;8;4;9;12;1
11;5;7;3;10;2;6;8;4;9;12;1;10;53306
10;53306;11;5;7;3;10;2;6;8;4;9;12;1
11;5;7;3;10;6;2;8;4;9;12;1;10;45252
10;45252;11;5;7;3;10;6;2;8;4;9;12;1
9;5;7;3;10;6;2;8;4;11;12;1;10;49776
10;45252;11;5;7;3;10;6;2;8;4;9;12;1
9;5;7;3;10;6;2;8;4;11;12;1;10;49776
11;49776;9;5;7;3;10;6;2;8;4;11;12;1
9;5;7;3;10;4;2;8;6;11;12;1;11;51922
11;51922;9;5;7;3;10;4;2;8;6;11;12;1
12;5;7;3;10;4;2;8;6;11;9;1;11;53810
11;51922;9;5;7;3;10;4;2;8;6;11;12;1
9;5;7;3;10;4;2;11;6;8;12;1;11;50170
11;50170;9;5;7;3;10;4;2;11;6;8;12;1
5;9;7;3;10;4;2;11;6;8;12;1;11;32872
11;32872;5;9;7;3;10;4;2;11;6;8;12;1
7;9;5;3;10;4;2;11;6;8;12;1;11;28758
11;28758;7;9;5;3;10;4;2;11;6;8;12;1
7;9;5;3;10;4;2;8;6;11;12;1;11;30414
11;30414;7;9;5;3;10;4;2;8;6;11;12;1
7;9;5;3;10;4;8;2;6;11;12;1;11;41482
11;30414;7;9;5;3;10;4;2;8;6;11;12;1
11;9;5;3;10;4;2;8;6;7;12;1;11;46342
11;46342;11;9;5;3;10;4;2;8;6;7;12;1
11;9;12;3;10;4;2;8;6;7;5;1;11;47166
11;47166;11;9;12;3;10;4;2;8;6;7;5;1
11;9;12;3;10;1;2;8;6;7;5;4;11;57416
11;57416;11;9;12;3;10;1;2;8;6;7;5;4
11;9;7;3;10;1;2;8;6;12;5;4;11;60270
11;60270;11;9;7;3;10;1;2;8;6;12;5;4
11;9;7;3;10;1;2;12;6;8;5;4;11;55468
11;55468;11;9;7;3;10;1;2;12;6;8;5;4
11;9;10;3;7;1;2;12;6;8;5;4;11;56840
11;56840;11;9;10;3;7;1;2;12;6;8;5;4
11;9;10;3;7;1;6;12;2;8;5;4;11;58796
11;58796;11;9;10;3;7;1;6;12;2;8;5;4
11;9;6;3;7;1;10;12;2;8;5;4;11;55732
11;55732;11;9;6;3;7;1;10;12;2;8;5;4
11;9;6;3;7;4;10;12;2;8;5;1;11;47894
11;47894;11;9;6;3;7;4;10;12;2;8;5;1
11;9;6;3;5;4;10;12;2;8;7;1;11;40028
11;40028;11;9;6;3;5;4;10;12;2;8;7;1
11;9;6;3;5;4;10;12;1;8;7;2;11;42048
11;42048;11;9;6;3;5;4;10;12;1;8;7;2
11;9;6;3;5;1;10;12;4;8;7;2;11;51586
11;51586;11;9;6;3;5;1;10;12;4;8;7;2
11;9;6;3;5;1;10;8;4;12;7;2;11;49150
12;49150;11;9;6;3;5;1;10;8;4;12;7;2
11;9;6;3;5;1;10;4;8;12;7;2;12;50896
12;50896;11;9;6;3;5;1;10;4;8;12;7;2
11;9;6;1;5;3;10;4;8;12;7;2;12;48832
12;48832;11;9;6;1;5;3;10;4;8;12;7;2
10;9;6;1;5;3;11;4;8;12;7;2;12;51216
12;51216;10;9;6;1;5;3;11;4;8;12;7;2
10;9;6;1;5;3;11;4;2;12;7;8;12;51412
12;51412;10;9;6;1;5;3;11;4;2;12;7;8
10;9;6;1;5;3;2;4;11;12;7;8;12;55898
12;55898;10;9;6;1;5;3;2;4;11;12;7;8
10;9;6;1;3;5;2;4;11;12;7;8;12;60902
12;60902;10;9;6;1;3;5;2;4;11;12;7;8
10;9;6;1;12;5;2;4;11;3;7;8;12;49728
12;49728;10;9;6;1;12;5;2;4;11;3;7;8
10;11;6;1;12;5;2;4;9;3;7;8;12;37236
12;37236;10;11;6;1;12;5;2;4;9;3;7;8
10;11;3;1;12;5;2;4;9;6;7;8;12;35902
12;35902;10;11;3;1;12;5;2;4;9;6;7;8
10;11;3;2;12;5;1;4;9;6;7;8;12;36156
12;36156;10;11;3;2;12;5;1;4;9;6;7;8
12;11;3;2;10;5;1;4;9;6;7;8;12;26468
12;26468;12;11;3;2;10;5;1;4;9;6;7;8
12;11;3;2;10;5;1;7;9;6;4;8;12;43896
12;26468;12;11;3;2;10;5;1;4;9;6;7;8
12;11;3;8;10;5;1;4;9;6;7;2;12;28714
12;26468;12;11;3;2;10;5;1;4;9;6;7;8
12;11;3;2;4;5;1;10;9;6;7;8;12;35726
12;35726;12;11;3;2;4;5;1;10;9;6;7;8
12;11;3;2;4;10;1;5;9;6;7;8;12;47430
12;35726;12;11;3;2;4;5;1;10;9;6;7;8
12;11;3;2;4;5;1;10;8;6;7;9;12;37158
12;35726;12;11;3;2;4;5;1;10;9;6;7;8
12;11;3;2;4;5;1;10;6;9;7;8;12;40346
12;40346;12;11;3;2;4;5;1;10;6;9;7;8
12;11;3;2;4;5;7;10;6;9;1;8;12;39162
12;39162;12;11;3;2;4;5;7;10;6;9;1;8
12;3;11;2;4;5;7;10;6;9;1;8;12;47426
