"X1";"X43896";"X9";"X8";"X7";"X5";"X3";"X6";"X10";"X12";"X1.1";"X2";"X4";"X11"
2;50318;1;10;11;3;6;12;4;2;5;7;9;8
1;10;3;11;6;12;4;2;5;7;9;8;2;47474
2;47474;1;10;3;11;6;12;4;2;5;7;9;8
1;11;3;10;6;12;4;2;5;7;9;8;2;39392
2;39392;1;11;3;10;6;12;4;2;5;7;9;8
1;11;3;10;6;4;12;2;5;7;9;8;2;50410
2;50410;1;11;3;10;6;4;12;2;5;7;9;8
3;11;1;10;6;4;12;2;5;7;9;8;2;56504
2;50410;1;11;3;10;6;4;12;2;5;7;9;8
1;11;3;10;2;4;12;6;5;7;9;8;2;60754
2;60754;1;11;3;10;2;4;12;6;5;7;9;8
1;11;3;9;2;4;12;6;5;7;10;8;2;60126
2;60126;1;11;3;9;2;4;12;6;5;7;10;8
1;11;3;9;2;4;12;6;5;7;8;10;2;55552
2;55552;1;11;3;9;2;4;12;6;5;7;8;10
1;11;3;9;2;4;12;6;5;10;8;7;2;47488
2;47488;1;11;3;9;2;4;12;6;5;10;8;7
1;11;3;9;10;4;12;6;5;2;8;7;2;48028
2;48028;1;11;3;9;10;4;12;6;5;2;8;7
1;9;3;11;10;4;12;6;5;2;8;7;2;46994
2;46994;1;9;3;11;10;4;12;6;5;2;8;7
1;9;3;11;10;4;6;12;5;2;8;7;2;43450
2;43450;1;9;3;11;10;4;6;12;5;2;8;7
1;9;3;11;10;4;6;7;5;2;8;12;2;42582
2;42582;1;9;3;11;10;4;6;7;5;2;8;12
1;9;3;11;10;4;6;12;5;2;8;7;2;43450
2;43450;1;9;3;11;10;4;6;12;5;2;8;7
1;9;3;11;10;4;12;6;5;2;8;7;2;46994
2;46994;1;9;3;11;10;4;12;6;5;2;8;7
2;9;3;11;10;4;12;6;5;1;8;7;2;44428
2;44428;2;9;3;11;10;4;12;6;5;1;8;7
5;9;3;11;10;4;12;6;2;1;8;7;2;47462
2;47462;5;9;3;11;10;4;12;6;2;1;8;7
5;11;3;9;10;4;12;6;2;1;8;7;2;43404
2;43404;5;11;3;9;10;4;12;6;2;1;8;7
5;11;3;9;10;4;2;6;12;1;8;7;2;44140
3;44140;5;11;3;9;10;4;2;6;12;1;8;7
5;11;3;7;10;4;2;6;12;1;8;9;3;46054
3;46054;5;11;3;7;10;4;2;6;12;1;8;9
6;11;3;7;10;4;2;5;12;1;8;9;3;49068
3;49068;6;11;3;7;10;4;2;5;12;1;8;9
6;11;3;7;10;2;4;5;12;1;8;9;3;48202
3;48202;6;11;3;7;10;2;4;5;12;1;8;9
6;11;3;7;2;10;4;5;12;1;8;9;3;47062
3;47062;6;11;3;7;2;10;4;5;12;1;8;9
6;11;3;5;2;10;4;7;12;1;8;9;3;37526
3;37526;6;11;3;5;2;10;4;7;12;1;8;9
6;11;3;5;2;10;4;7;12;8;1;9;3;50014
3;37526;6;11;3;5;2;10;4;7;12;1;8;9
6;11;3;10;2;5;4;7;12;1;8;9;3;25606
3;25606;6;11;3;10;2;5;4;7;12;1;8;9
6;11;9;10;2;5;4;7;12;1;8;3;3;22672
3;22672;6;11;9;10;2;5;4;7;12;1;8;3
6;11;10;9;2;5;4;7;12;1;8;3;3;22060
3;22060;6;11;10;9;2;5;4;7;12;1;8;3
6;11;10;9;2;5;4;3;12;1;8;7;3;28970
3;28970;6;11;10;9;2;5;4;3;12;1;8;7
6;11;10;9;2;5;4;3;12;8;1;7;3;37620
3;28970;6;11;10;9;2;5;4;3;12;1;8;7
6;11;10;7;2;5;4;3;12;1;8;9;3;36818
3;36818;6;11;10;7;2;5;4;3;12;1;8;9
6;11;8;7;2;5;4;3;12;1;10;9;3;36930
3;36930;6;11;8;7;2;5;4;3;12;1;10;9
6;11;8;7;2;9;4;3;12;1;10;5;3;41348
3;41348;6;11;8;7;2;9;4;3;12;1;10;5
6;11;8;7;2;9;4;3;12;5;10;1;3;32900
3;32900;6;11;8;7;2;9;4;3;12;5;10;1
5;11;8;7;2;9;4;3;12;6;10;1;3;49512
3;49512;5;11;8;7;2;9;4;3;12;6;10;1
5;11;7;8;2;9;4;3;12;6;10;1;3;50192
3;50192;5;11;7;8;2;9;4;3;12;6;10;1
5;11;7;8;2;9;4;12;3;6;10;1;3;36046
3;36046;5;11;7;8;2;9;4;12;3;6;10;1
5;11;7;8;2;9;4;12;10;6;3;1;3;36036
3;36036;5;11;7;8;2;9;4;12;10;6;3;1
5;11;7;8;12;9;4;2;10;6;3;1;3;39216
4;39216;5;11;7;8;12;9;4;2;10;6;3;1
5;11;6;8;12;9;4;2;10;7;3;1;4;29486
4;29486;5;11;6;8;12;9;4;2;10;7;3;1
5;11;6;8;12;9;4;7;10;2;3;1;4;32700
4;32700;5;11;6;8;12;9;4;7;10;2;3;1
5;11;6;8;7;9;4;12;10;2;3;1;4;25762
4;25762;5;11;6;8;7;9;4;12;10;2;3;1
5;11;6;8;7;12;4;9;10;2;3;1;4;22046
4;22046;5;11;6;8;7;12;4;9;10;2;3;1
3;11;6;8;7;12;4;9;10;2;5;1;4;35176
4;22046;5;11;6;8;7;12;4;9;10;2;3;1
5;10;6;8;7;12;4;9;11;2;3;1;4;35452
4;35452;5;10;6;8;7;12;4;9;11;2;3;1
5;10;6;8;3;12;4;9;11;2;7;1;4;35998
4;35998;5;10;6;8;3;12;4;9;11;2;7;1
5;10;6;1;3;12;4;9;11;2;7;8;4;40486
4;40486;5;10;6;1;3;12;4;9;11;2;7;8
12;10;6;1;3;5;4;9;11;2;7;8;4;46354
4;40486;5;10;6;1;3;12;4;9;11;2;7;8
4;10;6;1;3;12;5;9;11;2;7;8;4;47338
4;47338;4;10;6;1;3;12;5;9;11;2;7;8
4;10;6;1;3;12;8;9;11;2;7;5;4;47758
4;47758;4;10;6;1;3;12;8;9;11;2;7;5
4;10;6;8;3;12;1;9;11;2;7;5;4;49286
4;49286;4;10;6;8;3;12;1;9;11;2;7;5
4;10;2;8;3;12;1;9;11;6;7;5;4;46430
4;46430;4;10;2;8;3;12;1;9;11;6;7;5
4;10;2;9;3;12;1;8;11;6;7;5;4;50932
4;50932;4;10;2;9;3;12;1;8;11;6;7;5
4;10;2;5;3;12;1;8;11;6;7;9;4;51584
4;51584;4;10;2;5;3;12;1;8;11;6;7;9
4;10;2;1;3;12;5;8;11;6;7;9;4;51310
4;51310;4;10;2;1;3;12;5;8;11;6;7;9
4;10;8;1;3;12;5;2;11;6;7;9;4;48814
4;48814;4;10;8;1;3;12;5;2;11;6;7;9
4;10;8;2;3;12;5;1;11;6;7;9;4;50508
4;50508;4;10;8;2;3;12;5;1;11;6;7;9
7;10;8;2;3;12;5;1;11;6;4;9;4;48356
4;48356;7;10;8;2;3;12;5;1;11;6;4;9
7;10;1;2;3;12;5;8;11;6;4;9;4;45172
5;45172;7;10;1;2;3;12;5;8;11;6;4;9
7;10;1;2;3;12;11;8;5;6;4;9;5;46062
5;46062;7;10;1;2;3;12;11;8;5;6;4;9
7;10;1;2;6;12;11;8;5;3;4;9;5;53736
5;53736;7;10;1;2;6;12;11;8;5;3;4;9
7;2;1;10;6;12;11;8;5;3;4;9;5;47482
5;47482;7;2;1;10;6;12;11;8;5;3;4;9
7;2;1;10;6;5;11;8;12;3;4;9;5;56522
5;56522;7;2;1;10;6;5;11;8;12;3;4;9
6;2;1;10;7;5;11;8;12;3;4;9;5;64800
5;64800;6;2;1;10;7;5;11;8;12;3;4;9
6;2;1;10;3;5;11;8;12;7;4;9;5;65634
5;65634;6;2;1;10;3;5;11;8;12;7;4;9
6;2;1;10;3;5;11;8;12;4;7;9;5;54742
5;54742;6;2;1;10;3;5;11;8;12;4;7;9
6;11;1;10;3;5;2;8;12;4;7;9;5;28822
5;28822;6;11;1;10;3;5;2;8;12;4;7;9
6;8;1;10;3;5;2;11;12;4;7;9;5;48706
5;48706;6;8;1;10;3;5;2;11;12;4;7;9
6;8;1;10;4;5;2;11;12;3;7;9;5;41076
5;41076;6;8;1;10;4;5;2;11;12;3;7;9
6;8;1;10;4;5;9;11;12;3;7;2;5;43608
5;43608;6;8;1;10;4;5;9;11;12;3;7;2
11;8;1;10;4;5;9;6;12;3;7;2;5;50528
5;50528;11;8;1;10;4;5;9;6;12;3;7;2
11;7;1;10;4;5;9;6;12;3;8;2;5;56178
5;56178;11;7;1;10;4;5;9;6;12;3;8;2
11;7;1;10;4;8;9;6;12;3;5;2;5;69682
5;69682;11;7;1;10;4;8;9;6;12;3;5;2
11;7;1;8;4;10;9;6;12;3;5;2;5;54492
5;54492;11;7;1;8;4;10;9;6;12;3;5;2
11;7;1;8;4;9;10;6;12;3;5;2;5;55386
5;55386;11;7;1;8;4;9;10;6;12;3;5;2
11;7;1;9;4;8;10;6;12;3;5;2;5;65032
5;65032;11;7;1;9;4;8;10;6;12;3;5;2
11;3;1;9;4;8;10;6;12;7;5;2;5;58306
5;58306;11;3;1;9;4;8;10;6;12;7;5;2
11;3;1;9;4;8;10;5;12;7;6;2;5;37982
5;37982;11;3;1;9;4;8;10;5;12;7;6;2
11;3;2;9;4;8;10;5;12;7;6;1;5;39484
6;39484;11;3;2;9;4;8;10;5;12;7;6;1
11;3;2;6;4;8;10;5;12;7;9;1;6;37632
6;37632;11;3;2;6;4;8;10;5;12;7;9;1
11;3;2;6;4;8;5;10;12;7;9;1;6;39704
6;39704;11;3;2;6;4;8;5;10;12;7;9;1
11;3;2;4;6;8;5;10;12;7;9;1;6;36984
6;36984;11;3;2;4;6;8;5;10;12;7;9;1
11;3;2;4;6;8;5;10;12;9;7;1;6;52572
6;52572;11;3;2;4;6;8;5;10;12;9;7;1
11;3;2;4;10;8;5;6;12;9;7;1;6;54048
6;54048;11;3;2;4;10;8;5;6;12;9;7;1
11;3;2;4;10;7;5;6;12;9;8;1;6;55048
6;55048;11;3;2;4;10;7;5;6;12;9;8;1
11;3;2;4;9;7;5;6;12;10;8;1;6;50866
6;50866;11;3;2;4;9;7;5;6;12;10;8;1
11;3;2;6;9;7;5;4;12;10;8;1;6;45850
6;45850;11;3;2;6;9;7;5;4;12;10;8;1
11;3;2;6;8;7;5;4;12;10;9;1;6;41060
6;41060;11;3;2;6;8;7;5;4;12;10;9;1
1;3;2;6;8;7;5;4;12;10;9;11;6;49068
6;49068;1;3;2;6;8;7;5;4;12;10;9;11
1;3;2;6;8;5;7;4;12;10;9;11;6;37578
6;37578;1;3;2;6;8;5;7;4;12;10;9;11
1;10;2;6;8;5;7;4;12;3;9;11;6;25606
6;25606;1;10;2;6;8;5;7;4;12;3;9;11
1;10;11;6;8;5;7;4;12;3;9;2;6;29620
6;29620;1;10;11;6;8;5;7;4;12;3;9;2
1;3;11;6;8;5;7;4;12;10;9;2;6;38262
6;38262;1;3;11;6;8;5;7;4;12;10;9;2
1;3;11;6;8;4;7;5;12;10;9;2;6;32056
6;32056;1;3;11;6;8;4;7;5;12;10;9;2
1;3;11;6;8;4;7;5;9;10;12;2;6;31960
6;31960;1;3;11;6;8;4;7;5;9;10;12;2
1;3;11;6;4;8;7;5;9;10;12;2;6;39206
6;31960;1;3;11;6;8;4;7;5;9;10;12;2
7;3;11;6;8;4;1;5;9;10;12;2;6;37678
6;31960;1;3;11;6;8;4;7;5;9;10;12;2
1;3;2;6;8;4;7;5;9;10;12;11;6;35052
6;35052;1;3;2;6;8;4;7;5;9;10;12;11
1;3;2;6;8;4;7;10;9;5;12;11;6;28770
7;28770;1;3;2;6;8;4;7;10;9;5;12;11
1;10;2;6;8;4;7;3;9;5;12;11;7;26638
7;26638;1;10;2;6;8;4;7;3;9;5;12;11
1;10;2;6;8;3;7;4;9;5;12;11;7;43710
7;43710;1;10;2;6;8;3;7;4;9;5;12;11
1;3;2;6;8;10;7;4;9;5;12;11;7;50360
7;50360;1;3;2;6;8;10;7;4;9;5;12;11
1;3;4;6;8;10;7;2;9;5;12;11;7;50416
7;50416;1;3;4;6;8;10;7;2;9;5;12;11
1;3;4;6;8;10;7;5;9;2;12;11;7;57748
7;57748;1;3;4;6;8;10;7;5;9;2;12;11
1;3;12;6;8;10;7;5;9;2;4;11;7;58348
7;58348;1;3;12;6;8;10;7;5;9;2;4;11
1;3;12;6;9;10;7;5;8;2;4;11;7;62288
7;62288;1;3;12;6;9;10;7;5;8;2;4;11
1;3;12;6;9;10;11;5;8;2;4;7;7;57674
7;57674;1;3;12;6;9;10;11;5;8;2;4;7
1;3;12;9;6;10;11;5;8;2;4;7;7;57394
7;57394;1;3;12;9;6;10;11;5;8;2;4;7
1;3;12;9;6;10;11;5;8;7;4;2;7;41074
7;41074;1;3;12;9;6;10;11;5;8;7;4;2
10;3;12;9;6;1;11;5;8;7;4;2;7;38728
7;38728;10;3;12;9;6;1;11;5;8;7;4;2
10;3;11;9;6;1;12;5;8;7;4;2;7;36136
7;36136;10;3;11;9;6;1;12;5;8;7;4;2
10;3;11;8;6;1;12;5;9;7;4;2;7;33660
7;33660;10;3;11;8;6;1;12;5;9;7;4;2
3;10;11;8;6;1;12;5;9;7;4;2;7;33010
7;33010;3;10;11;8;6;1;12;5;9;7;4;2
3;12;11;8;6;1;10;5;9;7;4;2;7;49802
7;49802;3;12;11;8;6;1;10;5;9;7;4;2
3;12;11;8;6;4;10;5;9;7;1;2;7;50394
7;50394;3;12;11;8;6;4;10;5;9;7;1;2
3;12;11;8;6;4;10;7;9;5;1;2;7;56466
7;56466;3;12;11;8;6;4;10;7;9;5;1;2
3;12;11;9;6;4;10;7;8;5;1;2;7;54000
7;54000;3;12;11;9;6;4;10;7;8;5;1;2
3;10;11;9;6;4;12;7;8;5;1;2;7;44424
7;44424;3;10;11;9;6;4;12;7;8;5;1;2
3;10;11;9;6;5;12;7;8;4;1;2;7;42572
8;42572;3;10;11;9;6;5;12;7;8;4;1;2
3;10;11;9;6;5;12;7;1;4;8;2;8;42632
8;42632;3;10;11;9;6;5;12;7;1;4;8;2
4;10;11;9;6;5;12;7;1;3;8;2;8;36906
8;36906;4;10;11;9;6;5;12;7;1;3;8;2
4;10;11;9;6;12;5;7;1;3;8;2;8;48622
8;36906;4;10;11;9;6;5;12;7;1;3;8;2
4;11;10;9;6;5;12;7;1;3;8;2;8;40266
8;40266;4;11;10;9;6;5;12;7;1;3;8;2
4;11;10;9;6;5;12;7;1;3;2;8;8;39864
8;39864;4;11;10;9;6;5;12;7;1;3;2;8
4;11;7;9;6;5;12;10;1;3;2;8;8;37852
8;37852;4;11;7;9;6;5;12;10;1;3;2;8
4;5;7;9;6;11;12;10;1;3;2;8;8;42326
8;37852;4;11;7;9;6;5;12;10;1;3;2;8
4;11;7;9;6;5;8;10;1;3;2;12;8;40022
8;40022;4;11;7;9;6;5;8;10;1;3;2;12
4;11;7;9;6;5;8;12;1;3;2;10;8;41090
8;41090;4;11;7;9;6;5;8;12;1;3;2;10
4;11;7;9;6;5;2;12;1;3;8;10;8;38218
8;38218;4;11;7;9;6;5;2;12;1;3;8;10
4;11;7;12;6;5;2;9;1;3;8;10;8;41514
8;41514;4;11;7;12;6;5;2;9;1;3;8;10
4;11;7;9;6;5;2;12;1;3;8;10;8;38218
8;38218;4;11;7;9;6;5;2;12;1;3;8;10
4;11;7;10;6;5;2;12;1;3;8;9;8;39316
8;38218;4;11;7;9;6;5;2;12;1;3;8;10
4;11;7;9;6;3;2;12;1;5;8;10;8;45998
8;38218;4;11;7;9;6;5;2;12;1;3;8;10
4;11;5;9;6;7;2;12;1;3;8;10;8;52402
8;38218;4;11;7;9;6;5;2;12;1;3;8;10
4;11;7;9;12;5;2;6;1;3;8;10;8;52912
8;38218;4;11;7;9;6;5;2;12;1;3;8;10
5;11;7;9;6;4;2;12;1;3;8;10;8;43346
8;43346;5;11;7;9;6;4;2;12;1;3;8;10
5;11;1;9;6;4;2;12;7;3;8;10;8;49476
8;49476;5;11;1;9;6;4;2;12;7;3;8;10
5;11;1;9;6;7;2;12;4;3;8;10;8;44870
8;44870;5;11;1;9;6;7;2;12;4;3;8;10
5;8;1;9;6;7;2;12;4;3;11;10;8;55566
9;55566;5;8;1;9;6;7;2;12;4;3;11;10
5;8;1;9;6;7;12;2;4;3;11;10;9;58666
9;58666;5;8;1;9;6;7;12;2;4;3;11;10
5;8;1;9;4;7;12;2;6;3;11;10;9;57316
9;57316;5;8;1;9;4;7;12;2;6;3;11;10
5;8;1;9;10;7;12;2;6;3;11;4;9;47734
9;47734;5;8;1;9;10;7;12;2;6;3;11;4
5;8;7;9;10;1;12;2;6;3;11;4;9;34774
9;34774;5;8;7;9;10;1;12;2;6;3;11;4
5;12;7;9;10;1;8;2;6;3;11;4;9;56362
9;34774;5;8;7;9;10;1;12;2;6;3;11;4
5;8;7;9;10;4;12;2;6;3;11;1;9;38152
9;38152;5;8;7;9;10;4;12;2;6;3;11;1
5;8;7;9;10;4;12;11;6;3;2;1;9;38700
9;38700;5;8;7;9;10;4;12;11;6;3;2;1
5;8;7;9;10;4;12;6;11;3;2;1;9;49566
9;38700;5;8;7;9;10;4;12;11;6;3;2;1
5;8;7;9;10;6;12;11;4;3;2;1;9;40006
9;40006;5;8;7;9;10;6;12;11;4;3;2;1
5;8;7;9;3;6;12;11;4;10;2;1;9;39824
9;39824;5;8;7;9;3;6;12;11;4;10;2;1
5;8;7;6;3;9;12;11;4;10;2;1;9;37386
9;37386;5;8;7;6;3;9;12;11;4;10;2;1
5;8;7;2;3;9;12;11;4;10;6;1;9;37248
9;37248;5;8;7;2;3;9;12;11;4;10;6;1
5;10;7;2;3;9;12;11;4;8;6;1;9;29126
9;29126;5;10;7;2;3;9;12;11;4;8;6;1
5;10;7;2;8;9;12;11;4;3;6;1;9;39728
9;39728;5;10;7;2;8;9;12;11;4;3;6;1
5;10;7;2;8;9;12;11;1;3;6;4;9;40850
9;40850;5;10;7;2;8;9;12;11;1;3;6;4
5;10;7;2;8;9;12;11;1;6;3;4;9;28772
9;28772;5;10;7;2;8;9;12;11;1;6;3;4
5;10;7;2;8;9;3;11;1;6;12;4;9;32242
9;32242;5;10;7;2;8;9;3;11;1;6;12;4
5;10;2;7;8;9;3;11;1;6;12;4;9;31548
9;31548;5;10;2;7;8;9;3;11;1;6;12;4
12;10;2;7;8;9;3;11;1;6;5;4;9;46838
9;31548;5;10;2;7;8;9;3;11;1;6;12;4
5;10;2;7;8;9;3;11;12;6;1;4;9;31456
10;31456;5;10;2;7;8;9;3;11;12;6;1;4
5;10;12;7;8;9;3;11;2;6;1;4;10;25286
10;25286;5;10;12;7;8;9;3;11;2;6;1;4
5;12;10;7;8;9;3;11;2;6;1;4;10;30990
10;25286;5;10;12;7;8;9;3;11;2;6;1;4
5;10;12;7;8;9;3;11;2;1;6;4;10;36430
10;36430;5;10;12;7;8;9;3;11;2;1;6;4
5;10;12;8;7;9;3;11;2;1;6;4;10;35470
10;35470;5;10;12;8;7;9;3;11;2;1;6;4
5;6;12;8;7;9;3;11;2;1;10;4;10;38722
10;38722;5;6;12;8;7;9;3;11;2;1;10;4
5;6;7;8;12;9;3;11;2;1;10;4;10;44364
10;44364;5;6;7;8;12;9;3;11;2;1;10;4
5;6;7;8;12;9;11;3;2;1;10;4;10;45860
10;45860;5;6;7;8;12;9;11;3;2;1;10;4
5;6;7;8;12;9;11;3;1;2;10;4;10;48696
10;48696;5;6;7;8;12;9;11;3;1;2;10;4
5;6;7;2;12;9;11;3;1;8;10;4;10;50528
10;50528;5;6;7;2;12;9;11;3;1;8;10;4
5;11;7;2;12;9;6;3;1;8;10;4;10;42164
10;42164;5;11;7;2;12;9;6;3;1;8;10;4
5;11;7;10;12;9;6;3;1;8;2;4;10;39862
10;39862;5;11;7;10;12;9;6;3;1;8;2;4
5;11;7;10;12;4;6;3;1;8;2;9;10;45156
10;45156;5;11;7;10;12;4;6;3;1;8;2;9
5;11;7;10;12;9;6;3;1;8;2;4;10;39862
10;39862;5;11;7;10;12;9;6;3;1;8;2;4
5;11;7;10;12;9;8;3;1;6;2;4;10;43066
10;43066;5;11;7;10;12;9;8;3;1;6;2;4
5;11;7;10;12;9;8;3;1;2;6;4;10;42248
10;42248;5;11;7;10;12;9;8;3;1;2;6;4
5;11;7;10;12;9;8;3;4;2;6;1;10;38758
10;38758;5;11;7;10;12;9;8;3;4;2;6;1
5;11;7;10;12;3;8;9;4;2;6;1;10;33334
10;33334;5;11;7;10;12;3;8;9;4;2;6;1
5;11;7;10;1;3;8;9;4;2;6;12;10;31872
10;31872;5;11;7;10;1;3;8;9;4;2;6;12
5;11;9;10;1;3;8;7;4;2;6;12;10;30304
10;30304;5;11;9;10;1;3;8;7;4;2;6;12
5;11;9;8;1;3;10;7;4;2;6;12;10;31942
11;31942;5;11;9;8;1;3;10;7;4;2;6;12
5;11;9;8;1;3;10;7;2;4;6;12;11;41412
11;41412;5;11;9;8;1;3;10;7;2;4;6;12
5;11;9;1;8;3;10;7;2;4;6;12;11;40212
11;40212;5;11;9;1;8;3;10;7;2;4;6;12
5;11;9;1;8;2;10;7;3;4;6;12;11;46874
11;40212;5;11;9;1;8;3;10;7;2;4;6;12
5;11;9;4;8;3;10;7;2;1;6;12;11;35412
11;35412;5;11;9;4;8;3;10;7;2;1;6;12
5;11;9;12;8;3;10;7;2;1;6;4;11;29524
11;29524;5;11;9;12;8;3;10;7;2;1;6;4
5;4;9;12;8;3;10;7;2;1;6;11;11;41036
11;41036;5;4;9;12;8;3;10;7;2;1;6;11
5;4;9;12;8;3;2;7;10;1;6;11;11;39272
11;39272;5;4;9;12;8;3;2;7;10;1;6;11
5;4;9;10;8;3;2;7;12;1;6;11;11;35356
11;35356;5;4;9;10;8;3;2;7;12;1;6;11
10;4;9;5;8;3;2;7;12;1;6;11;11;25554
11;25554;10;4;9;5;8;3;2;7;12;1;6;11
10;4;3;5;8;9;2;7;12;1;6;11;11;30962
11;30962;10;4;3;5;8;9;2;7;12;1;6;11
7;4;3;5;8;9;2;10;12;1;6;11;11;37774
11;37774;7;4;3;5;8;9;2;10;12;1;6;11
3;4;7;5;8;9;2;10;12;1;6;11;11;28206
11;28206;3;4;7;5;8;9;2;10;12;1;6;11
3;8;7;5;4;9;2;10;12;1;6;11;11;33668
11;33668;3;8;7;5;4;9;2;10;12;1;6;11
10;8;7;5;4;9;2;3;12;1;6;11;11;34214
11;34214;10;8;7;5;4;9;2;3;12;1;6;11
10;8;2;5;4;9;7;3;12;1;6;11;11;35354
11;34214;10;8;7;5;4;9;2;3;12;1;6;11
10;8;7;3;4;9;2;5;12;1;6;11;11;35548
11;35548;10;8;7;3;4;9;2;5;12;1;6;11
10;3;7;8;4;9;2;5;12;1;6;11;11;46514
11;46514;10;3;7;8;4;9;2;5;12;1;6;11
10;3;7;8;4;9;5;2;12;1;6;11;11;41598
11;41598;10;3;7;8;4;9;5;2;12;1;6;11
10;3;7;8;4;9;5;2;6;1;12;11;11;41608
11;41608;10;3;7;8;4;9;5;2;6;1;12;11
10;3;7;8;5;9;4;2;6;1;12;11;11;40988
12;40988;10;3;7;8;5;9;4;2;6;1;12;11
10;3;2;8;5;9;4;7;6;1;12;11;12;35892
12;35892;10;3;2;8;5;9;4;7;6;1;12;11
10;3;2;12;5;9;4;7;6;1;8;11;12;40514
12;40514;10;3;2;12;5;9;4;7;6;1;8;11
10;7;2;12;5;9;4;3;6;1;8;11;12;35546
12;35546;10;7;2;12;5;9;4;3;6;1;8;11
10;7;2;9;5;12;4;3;6;1;8;11;12;34878
12;34878;10;7;2;9;5;12;4;3;6;1;8;11
10;7;2;9;5;12;4;1;6;3;8;11;12;34286
12;34286;10;7;2;9;5;12;4;1;6;3;8;11
10;3;2;9;5;12;4;1;6;7;8;11;12;39370
12;39370;10;3;2;9;5;12;4;1;6;7;8;11
10;3;2;9;11;12;4;1;6;7;8;5;12;40240
12;40240;10;3;2;9;11;12;4;1;6;7;8;5
10;3;4;9;11;12;2;1;6;7;8;5;12;40000
12;40000;10;3;4;9;11;12;2;1;6;7;8;5
10;4;3;9;11;12;2;1;6;7;8;5;12;44664
12;44664;10;4;3;9;11;12;2;1;6;7;8;5
10;4;3;9;11;12;2;7;6;1;8;5;12;48788
12;48788;10;4;3;9;11;12;2;7;6;1;8;5
10;4;3;9;12;11;2;7;6;1;8;5;12;47104
12;47104;10;4;3;9;12;11;2;7;6;1;8;5
10;4;3;9;12;1;2;7;6;11;8;5;12;44884
12;44884;10;4;3;9;12;1;2;7;6;11;8;5
10;2;3;9;12;1;4;7;6;11;8;5;12;43220
12;43220;10;2;3;9;12;1;4;7;6;11;8;5
10;4;3;9;12;1;2;7;6;11;8;5;12;44884
12;44884;10;4;3;9;12;1;2;7;6;11;8;5
10;4;3;2;12;1;9;7;6;11;8;5;12;43756
12;43756;10;4;3;2;12;1;9;7;6;11;8;5
10;4;3;2;6;1;9;7;12;11;8;5;12;42500
12;42500;10;4;3;2;6;1;9;7;12;11;8;5
10;4;3;2;6;1;9;7;12;11;5;8;12;43008
12;43008;10;4;3;2;6;1;9;7;12;11;5;8
10;4;3;2;6;8;9;7;12;11;5;1;12;47736
12;47736;10;4;3;2;6;8;9;7;12;11;5;1
10;4;3;6;2;8;9;7;12;11;5;1;12;47336
