"X1";"X52560";"X1.1";"X2";"X9";"X4";"X6";"X10";"X3";"X8";"X11";"X12";"X7";"X5"
6;47848;10;5;3;2;11;4;12;7;1;9;6;8
10;5;9;2;11;4;12;7;1;3;6;8;6;51656
6;51656;10;5;9;2;11;4;12;7;1;3;6;8
10;5;1;2;11;4;12;7;9;3;6;8;6;51158
6;51158;10;5;1;2;11;4;12;7;9;3;6;8
3;5;1;2;11;4;12;7;9;10;6;8;6;37756
6;37756;3;5;1;2;11;4;12;7;9;10;6;8
3;5;1;11;2;4;12;7;9;10;6;8;6;38516
6;38516;3;5;1;11;2;4;12;7;9;10;6;8
3;5;1;11;2;8;12;7;9;10;6;4;6;29930
6;29930;3;5;1;11;2;8;12;7;9;10;6;4
2;5;1;11;3;8;12;7;9;10;6;4;6;45120
6;45120;2;5;1;11;3;8;12;7;9;10;6;4
2;5;1;4;3;8;12;7;9;10;6;11;6;44724
6;44724;2;5;1;4;3;8;12;7;9;10;6;11
2;5;1;3;4;8;12;7;9;10;6;11;6;43204
6;43204;2;5;1;3;4;8;12;7;9;10;6;11
2;8;1;3;4;5;12;7;9;10;6;11;6;41108
6;41108;2;8;1;3;4;5;12;7;9;10;6;11
2;8;5;3;4;1;12;7;9;10;6;11;6;41958
6;41958;2;8;5;3;4;1;12;7;9;10;6;11
2;8;5;3;4;1;11;7;9;10;6;12;6;39450
6;39450;2;8;5;3;4;1;11;7;9;10;6;12
2;8;5;3;11;1;4;7;9;10;6;12;6;47810
6;39450;2;8;5;3;4;1;11;7;9;10;6;12
2;8;5;3;10;1;11;7;9;4;6;12;6;46870
6;46870;2;8;5;3;10;1;11;7;9;4;6;12
12;8;5;3;10;1;11;7;9;4;6;2;6;46402
7;46402;12;8;5;3;10;1;11;7;9;4;6;2
12;8;5;3;7;1;11;10;9;4;6;2;7;42924
7;42924;12;8;5;3;7;1;11;10;9;4;6;2
12;8;5;3;7;1;11;4;9;10;6;2;7;46054
7;46054;12;8;5;3;7;1;11;4;9;10;6;2
9;8;5;3;7;1;11;4;12;10;6;2;7;39478
7;39478;9;8;5;3;7;1;11;4;12;10;6;2
4;8;5;3;7;1;11;9;12;10;6;2;7;40364
7;40364;4;8;5;3;7;1;11;9;12;10;6;2
4;8;11;3;7;1;5;9;12;10;6;2;7;38680
7;38680;4;8;11;3;7;1;5;9;12;10;6;2
10;8;11;3;7;1;5;9;12;4;6;2;7;26660
7;26660;10;8;11;3;7;1;5;9;12;4;6;2
10;2;11;3;7;1;5;9;12;4;6;8;7;33142
7;33142;10;2;11;3;7;1;5;9;12;4;6;8
10;2;9;3;7;1;5;11;12;4;6;8;7;42666
7;33142;10;2;11;3;7;1;5;9;12;4;6;8
10;2;11;3;7;1;12;9;5;4;6;8;7;35486
7;35486;10;2;11;3;7;1;12;9;5;4;6;8
10;2;11;3;7;1;5;9;12;4;6;8;7;33142
7;33142;10;2;11;3;7;1;5;9;12;4;6;8
10;2;11;3;7;1;5;9;4;12;6;8;7;33920
7;33920;10;2;11;3;7;1;5;9;4;12;6;8
10;2;11;8;7;1;5;9;4;12;6;3;7;30408
7;30408;10;2;11;8;7;1;5;9;4;12;6;3
1;2;11;8;7;10;5;9;4;12;6;3;7;30780
7;30780;1;2;11;8;7;10;5;9;4;12;6;3
6;2;11;8;7;10;5;9;4;12;1;3;7;43080
7;43080;6;2;11;8;7;10;5;9;4;12;1;3
6;2;11;8;7;10;5;9;12;4;1;3;7;44818
7;44818;6;2;11;8;7;10;5;9;12;4;1;3
6;2;1;8;7;10;5;9;12;4;11;3;7;45880
7;44818;6;2;11;8;7;10;5;9;12;4;1;3
7;2;11;8;6;10;5;9;12;4;1;3;7;42186
7;42186;7;2;11;8;6;10;5;9;12;4;1;3
7;2;12;8;6;10;5;9;11;4;1;3;7;42432
7;42432;7;2;12;8;6;10;5;9;11;4;1;3
7;2;12;8;6;10;5;1;11;4;9;3;7;41898
7;41898;7;2;12;8;6;10;5;1;11;4;9;3
7;11;12;8;6;10;5;1;2;4;9;3;7;50870
8;50870;7;11;12;8;6;10;5;1;2;4;9;3
7;11;12;8;6;10;5;1;2;3;9;4;8;56246
8;56246;7;11;12;8;6;10;5;1;2;3;9;4
7;11;9;8;6;10;5;1;2;3;12;4;8;55752
8;55752;7;11;9;8;6;10;5;1;2;3;12;4
7;11;12;8;6;10;5;1;2;3;9;4;8;56246
8;56246;7;11;12;8;6;10;5;1;2;3;9;4
7;11;12;8;6;10;5;9;2;3;1;4;8;57200
8;57200;7;11;12;8;6;10;5;9;2;3;1;4
7;4;12;8;6;10;5;9;2;3;1;11;8;53970
8;53970;7;4;12;8;6;10;5;9;2;3;1;11
7;4;12;9;6;10;5;8;2;3;1;11;8;52690
8;52690;7;4;12;9;6;10;5;8;2;3;1;11
8;4;12;9;6;10;5;7;2;3;1;11;8;46446
8;46446;8;4;12;9;6;10;5;7;2;3;1;11
8;4;12;9;6;10;5;7;2;3;11;1;8;48940
8;46446;8;4;12;9;6;10;5;7;2;3;1;11
8;4;12;2;6;10;5;7;9;3;1;11;8;50544
8;50544;8;4;12;2;6;10;5;7;9;3;1;11
8;4;12;2;9;10;5;7;6;3;1;11;8;49172
8;49172;8;4;12;2;9;10;5;7;6;3;1;11
8;12;4;2;9;10;5;7;6;3;1;11;8;63432
8;49172;8;4;12;2;9;10;5;7;6;3;1;11
8;4;12;2;9;7;5;10;6;3;1;11;8;51048
8;51048;8;4;12;2;9;7;5;10;6;3;1;11
1;4;12;2;9;7;5;10;6;3;8;11;8;48920
8;48920;1;4;12;2;9;7;5;10;6;3;8;11
1;4;6;2;9;7;5;10;12;3;8;11;8;48144
8;48144;1;4;6;2;9;7;5;10;12;3;8;11
1;4;6;2;9;7;5;10;11;3;8;12;8;45078
8;45078;1;4;6;2;9;7;5;10;11;3;8;12
8;4;6;2;9;7;5;10;11;3;1;12;8;47978
8;47978;8;4;6;2;9;7;5;10;11;3;1;12
8;4;6;2;1;7;5;10;11;3;9;12;8;46712
8;46712;8;4;6;2;1;7;5;10;11;3;9;12
8;4;6;3;1;7;5;10;11;2;9;12;8;40898
8;40898;8;4;6;3;1;7;5;10;11;2;9;12
8;4;6;3;1;9;5;10;11;2;7;12;8;40266
8;40266;8;4;6;3;1;9;5;10;11;2;7;12
8;4;6;3;1;9;2;10;11;5;7;12;8;37538
9;37538;8;4;6;3;1;9;2;10;11;5;7;12
8;4;6;3;5;9;2;10;11;1;7;12;9;38706
9;38706;8;4;6;3;5;9;2;10;11;1;7;12
8;4;6;3;5;9;7;10;11;1;2;12;9;42016
9;42016;8;4;6;3;5;9;7;10;11;1;2;12
8;4;6;3;12;9;7;10;11;1;2;5;9;43738
9;43738;8;4;6;3;12;9;7;10;11;1;2;5
8;4;6;10;12;9;7;3;11;1;2;5;9;49734
9;43738;8;4;6;3;12;9;7;10;11;1;2;5
8;4;6;3;2;9;7;10;11;1;12;5;9;40028
9;40028;8;4;6;3;2;9;7;10;11;1;12;5
8;12;6;3;2;9;7;10;11;1;4;5;9;49424
9;40028;8;4;6;3;2;9;7;10;11;1;12;5
6;4;8;3;2;9;7;10;11;1;12;5;9;32674
9;32674;6;4;8;3;2;9;7;10;11;1;12;5
6;4;10;3;2;9;7;8;11;1;12;5;9;32174
9;32174;6;4;10;3;2;9;7;8;11;1;12;5
6;4;10;3;2;9;7;12;11;1;8;5;9;46080
9;46080;6;4;10;3;2;9;7;12;11;1;8;5
6;4;2;3;10;9;7;12;11;1;8;5;9;45204
9;45204;6;4;2;3;10;9;7;12;11;1;8;5
9;4;2;3;10;6;7;12;11;1;8;5;9;44338
9;44338;9;4;2;3;10;6;7;12;11;1;8;5
7;4;2;3;10;6;9;12;11;1;8;5;9;41054
9;41054;7;4;2;3;10;6;9;12;11;1;8;5
11;4;2;3;10;6;9;12;7;1;8;5;9;55020
9;55020;11;4;2;3;10;6;9;12;7;1;8;5
11;12;2;3;10;6;9;4;7;1;8;5;9;36612
9;36612;11;12;2;3;10;6;9;4;7;1;8;5
11;12;2;3;10;6;9;4;7;8;1;5;9;32788
9;32788;11;12;2;3;10;6;9;4;7;8;1;5
11;10;2;3;12;6;9;4;7;8;1;5;9;41196
9;41196;11;10;2;3;12;6;9;4;7;8;1;5
11;10;2;12;3;6;9;4;7;8;1;5;9;42636
9;42636;11;10;2;12;3;6;9;4;7;8;1;5
11;10;2;12;1;6;9;4;7;8;3;5;9;44790
9;44790;11;10;2;12;1;6;9;4;7;8;3;5
2;10;11;12;1;6;9;4;7;8;3;5;9;41342
9;41342;2;10;11;12;1;6;9;4;7;8;3;5
3;10;11;12;1;6;9;4;7;8;2;5;9;45068
10;45068;3;10;11;12;1;6;9;4;7;8;2;5
3;10;11;12;1;2;9;4;7;8;6;5;10;47004
10;47004;3;10;11;12;1;2;9;4;7;8;6;5
3;10;11;7;1;2;9;4;12;8;6;5;10;43190
10;43190;3;10;11;7;1;2;9;4;12;8;6;5
3;10;11;9;1;2;7;4;12;8;6;5;10;44580
10;44580;3;10;11;9;1;2;7;4;12;8;6;5
3;10;11;9;1;2;4;7;12;8;6;5;10;53076
10;53076;3;10;11;9;1;2;4;7;12;8;6;5
5;10;11;9;1;2;4;7;12;8;6;3;10;47486
10;47486;5;10;11;9;1;2;4;7;12;8;6;3
5;3;11;9;1;2;4;7;12;8;6;10;10;47514
10;47514;5;3;11;9;1;2;4;7;12;8;6;10
5;3;2;9;1;11;4;7;12;8;6;10;10;43286
10;43286;5;3;2;9;1;11;4;7;12;8;6;10
5;3;4;9;1;11;2;7;12;8;6;10;10;43858
10;43858;5;3;4;9;1;11;2;7;12;8;6;10
5;3;4;9;1;11;2;8;12;7;6;10;10;43592
10;43592;5;3;4;9;1;11;2;8;12;7;6;10
5;3;4;9;1;11;2;12;8;7;6;10;10;37412
10;37412;5;3;4;9;1;11;2;12;8;7;6;10
5;3;4;9;1;6;2;12;8;7;11;10;10;42740
10;42740;5;3;4;9;1;6;2;12;8;7;11;10
5;3;4;9;10;6;2;12;8;7;11;1;10;38894
10;38894;5;3;4;9;10;6;2;12;8;7;11;1
2;3;4;9;10;6;5;12;8;7;11;1;10;52612
10;38894;5;3;4;9;10;6;2;12;8;7;11;1
5;9;4;3;10;6;2;12;8;7;11;1;10;37354
10;37354;5;9;4;3;10;6;2;12;8;7;11;1
5;11;4;3;10;6;2;12;8;7;9;1;10;19568
10;19568;5;11;4;3;10;6;2;12;8;7;9;1
5;11;4;3;10;6;2;12;1;7;9;8;10;27108
10;27108;5;11;4;3;10;6;2;12;1;7;9;8
5;8;4;3;10;6;2;12;1;7;9;11;10;39110
10;39110;5;8;4;3;10;6;2;12;1;7;9;11
5;8;11;3;10;6;2;12;1;7;9;4;10;36754
10;36754;5;8;11;3;10;6;2;12;1;7;9;4
5;8;11;3;6;10;2;12;1;7;9;4;10;33204
10;33204;5;8;11;3;6;10;2;12;1;7;9;4
5;8;11;3;6;10;2;9;1;7;12;4;10;34420
11;34420;5;8;11;3;6;10;2;9;1;7;12;4
5;8;11;3;6;10;2;9;1;12;7;4;11;31934
11;31934;5;8;11;3;6;10;2;9;1;12;7;4
5;8;11;3;6;10;9;2;1;12;7;4;11;31710
11;31710;5;8;11;3;6;10;9;2;1;12;7;4
5;8;11;3;6;7;9;2;1;12;10;4;11;44654
11;44654;5;8;11;3;6;7;9;2;1;12;10;4
5;8;11;3;6;7;9;2;1;4;10;12;11;44462
11;44462;5;8;11;3;6;7;9;2;1;4;10;12
5;8;11;3;6;1;9;2;7;4;10;12;11;35490
11;35490;5;8;11;3;6;1;9;2;7;4;10;12
5;10;11;3;6;1;9;2;7;4;8;12;11;34334
11;34334;5;10;11;3;6;1;9;2;7;4;8;12
5;10;7;3;6;1;9;2;11;4;8;12;11;28688
11;28688;5;10;7;3;6;1;9;2;11;4;8;12
5;10;4;3;6;1;9;2;11;7;8;12;11;26200
11;26200;5;10;4;3;6;1;9;2;11;7;8;12
5;10;4;3;6;12;9;2;11;7;8;1;11;36216
11;26200;5;10;4;3;6;1;9;2;11;7;8;12
5;9;4;3;6;1;10;2;11;7;8;12;11;48484
11;48484;5;9;4;3;6;1;10;2;11;7;8;12
5;9;4;1;6;3;10;2;11;7;8;12;11;48994
11;48994;5;9;4;1;6;3;10;2;11;7;8;12
5;12;4;1;6;3;10;2;11;7;8;9;11;47790
11;47790;5;12;4;1;6;3;10;2;11;7;8;9
5;12;4;1;6;3;10;2;7;11;8;9;11;61446
11;47790;5;12;4;1;6;3;10;2;11;7;8;9
5;9;4;1;6;3;10;2;11;7;8;12;11;48994
11;48994;5;9;4;1;6;3;10;2;11;7;8;12
2;9;4;1;6;3;10;5;11;7;8;12;11;35936
11;35936;2;9;4;1;6;3;10;5;11;7;8;12
2;9;4;1;6;3;5;10;11;7;8;12;11;37988
11;37988;2;9;4;1;6;3;5;10;11;7;8;12
2;9;4;1;6;3;5;10;11;7;12;8;11;41566
11;41566;2;9;4;1;6;3;5;10;11;7;12;8
12;9;4;1;6;3;5;10;11;7;2;8;11;46394
11;46394;12;9;4;1;6;3;5;10;11;7;2;8
12;9;4;10;6;3;5;1;11;7;2;8;11;44892
11;44892;12;9;4;10;6;3;5;1;11;7;2;8
12;9;4;10;6;3;5;2;11;7;1;8;11;47298
12;47298;12;9;4;10;6;3;5;2;11;7;1;8
12;9;8;10;6;3;5;2;11;7;1;4;12;42508
12;42508;12;9;8;10;6;3;5;2;11;7;1;4
12;9;8;10;2;3;5;6;11;7;1;4;12;54616
12;42508;12;9;8;10;6;3;5;2;11;7;1;4
12;9;8;10;6;3;5;2;1;7;11;4;12;42508
12;42508;12;9;8;10;6;3;5;2;1;7;11;4
5;9;8;10;6;3;12;2;1;7;11;4;12;51240
12;51240;5;9;8;10;6;3;12;2;1;7;11;4
5;11;8;10;6;3;12;2;1;7;9;4;12;37734
12;37734;5;11;8;10;6;3;12;2;1;7;9;4
5;11;8;10;3;6;12;2;1;7;9;4;12;23622
12;23622;5;11;8;10;3;6;12;2;1;7;9;4
1;11;8;10;3;6;12;2;5;7;9;4;12;34742
12;23622;5;11;8;10;3;6;12;2;1;7;9;4
5;11;8;9;3;6;12;2;1;7;10;4;12;22786
12;22786;5;11;8;9;3;6;12;2;1;7;10;4
5;11;8;9;3;6;12;4;1;7;10;2;12;23458
12;23458;5;11;8;9;3;6;12;4;1;7;10;2
12;11;8;9;3;6;5;4;1;7;10;2;12;26746
12;23458;5;11;8;9;3;6;12;4;1;7;10;2
5;11;8;9;3;6;4;12;1;7;10;2;12;20930
12;20930;5;11;8;9;3;6;4;12;1;7;10;2
5;11;8;9;3;6;1;12;4;7;10;2;12;22296
12;22296;5;11;8;9;3;6;1;12;4;7;10;2
5;11;8;2;3;6;1;12;4;7;10;9;12;23310
12;23310;5;11;8;2;3;6;1;12;4;7;10;9
5;11;9;2;3;6;1;12;4;7;10;8;12;28638
12;28638;5;11;9;2;3;6;1;12;4;7;10;8
5;4;9;2;3;6;1;12;11;7;10;8;12;47842
12;47842;5;4;9;2;3;6;1;12;11;7;10;8
3;4;9;2;5;6;1;12;11;7;10;8;12;33960
12;33960;3;4;9;2;5;6;1;12;11;7;10;8
3;4;9;2;5;6;1;12;11;10;7;8;12;37302
12;37302;3;4;9;2;5;6;1;12;11;10;7;8
3;1;9;2;5;6;4;12;11;10;7;8;12;51618
12;51618;3;1;9;2;5;6;4;12;11;10;7;8
3;1;2;9;5;6;4;12;11;10;7;8;12;51506
