"X1";"X52098";"X2";"X6";"X9";"X8";"X5";"X1.1";"X10";"X12";"X3";"X7";"X4";"X11"
4;1;11;12;7;3;5;9;2;8;10;6;2;40134
2;40134;4;1;11;12;7;3;5;9;2;8;10;6
5;1;11;12;7;3;4;9;2;8;10;6;2;44150
2;44150;5;1;11;12;7;3;4;9;2;8;10;6
3;1;11;12;7;5;4;9;2;8;10;6;2;49104
2;49104;3;1;11;12;7;5;4;9;2;8;10;6
3;1;11;12;7;5;4;9;2;6;10;8;2;47952
2;47952;3;1;11;12;7;5;4;9;2;6;10;8
3;1;4;12;7;5;11;9;2;6;10;8;2;47228
2;47228;3;1;4;12;7;5;11;9;2;6;10;8
3;1;4;11;7;5;12;9;2;6;10;8;2;47698
2;47698;3;1;4;11;7;5;12;9;2;6;10;8
3;1;4;11;7;5;6;9;2;12;10;8;2;44792
2;44792;3;1;4;11;7;5;6;9;2;12;10;8
3;1;4;11;10;5;6;9;2;12;7;8;2;44238
2;44238;3;1;4;11;10;5;6;9;2;12;7;8
3;2;4;11;10;5;6;9;1;12;7;8;2;51834
2;51834;3;2;4;11;10;5;6;9;1;12;7;8
3;2;4;11;10;8;6;9;1;12;7;5;2;49376
2;49376;3;2;4;11;10;8;6;9;1;12;7;5
2;3;4;11;10;8;6;9;1;12;7;5;2;47232
2;47232;2;3;4;11;10;8;6;9;1;12;7;5
2;3;4;11;10;8;6;1;9;12;7;5;2;60312
2;60312;2;3;4;11;10;8;6;1;9;12;7;5
10;3;4;11;2;8;6;1;9;12;7;5;2;57998
2;57998;10;3;4;11;2;8;6;1;9;12;7;5
10;3;4;11;2;12;6;1;9;8;7;5;2;42258
2;42258;10;3;4;11;2;12;6;1;9;8;7;5
12;3;4;11;2;10;6;1;9;8;7;5;2;39988
3;39988;12;3;4;11;2;10;6;1;9;8;7;5
12;8;4;11;2;10;6;1;9;3;7;5;3;36858
3;36858;12;8;4;11;2;10;6;1;9;3;7;5
12;8;4;11;2;10;1;6;9;3;7;5;3;45394
3;45394;12;8;4;11;2;10;1;6;9;3;7;5
12;8;4;11;2;10;5;6;9;3;7;1;3;52134
3;45394;12;8;4;11;2;10;1;6;9;3;7;5
12;8;4;11;2;7;1;6;9;3;10;5;3;59514
3;59514;12;8;4;11;2;7;1;6;9;3;10;5
12;8;4;11;2;6;1;7;9;3;10;5;3;48192
3;48192;12;8;4;11;2;6;1;7;9;3;10;5
12;8;3;11;2;6;1;7;9;4;10;5;3;53430
3;53430;12;8;3;11;2;6;1;7;9;4;10;5
11;8;3;12;2;6;1;7;9;4;10;5;3;45248
3;45248;11;8;3;12;2;6;1;7;9;4;10;5
11;8;3;10;2;6;1;7;9;4;12;5;3;45842
3;45842;11;8;3;10;2;6;1;7;9;4;12;5
11;8;3;10;2;6;1;7;5;4;12;9;3;44244
3;44244;11;8;3;10;2;6;1;7;5;4;12;9
2;8;3;10;11;6;1;7;5;4;12;9;3;54768
3;54768;2;8;3;10;11;6;1;7;5;4;12;9
5;8;3;10;11;6;1;7;2;4;12;9;3;34704
3;34704;5;8;3;10;11;6;1;7;2;4;12;9
5;8;3;10;11;6;1;7;2;9;12;4;3;32592
3;32592;5;8;3;10;11;6;1;7;2;9;12;4
5;8;3;11;10;6;1;7;2;9;12;4;3;33032
3;33032;5;8;3;11;10;6;1;7;2;9;12;4
8;5;3;11;10;6;1;7;2;9;12;4;3;35852
3;35852;8;5;3;11;10;6;1;7;2;9;12;4
8;3;5;11;10;6;1;7;2;9;12;4;3;46144
3;35852;8;5;3;11;10;6;1;7;2;9;12;4
8;5;3;10;11;6;1;7;2;9;12;4;3;35972
3;35972;8;5;3;10;11;6;1;7;2;9;12;4
6;5;3;10;11;8;1;7;2;9;12;4;3;37414
3;37414;6;5;3;10;11;8;1;7;2;9;12;4
6;5;3;10;11;8;7;1;2;9;12;4;3;45942
3;45942;6;5;3;10;11;8;7;1;2;9;12;4
11;5;3;10;6;8;7;1;2;9;12;4;3;35198
3;35198;11;5;3;10;6;8;7;1;2;9;12;4
11;4;3;10;6;8;7;1;2;9;12;5;3;51360
4;51360;11;4;3;10;6;8;7;1;2;9;12;5
11;4;3;10;6;2;7;1;8;9;12;5;4;53032
4;53032;11;4;3;10;6;2;7;1;8;9;12;5
2;4;3;10;6;11;7;1;8;9;12;5;4;56946
4;56946;2;4;3;10;6;11;7;1;8;9;12;5
2;4;3;10;6;11;7;1;8;9;5;12;4;50806
4;50806;2;4;3;10;6;11;7;1;8;9;5;12
2;4;3;10;6;11;7;1;8;5;9;12;4;51018
4;51018;2;4;3;10;6;11;7;1;8;5;9;12
2;4;3;10;6;7;11;1;8;5;9;12;4;47074
4;47074;2;4;3;10;6;7;11;1;8;5;9;12
2;4;3;10;6;12;11;1;8;5;9;7;4;48678
4;48678;2;4;3;10;6;12;11;1;8;5;9;7
2;4;3;10;6;12;11;1;8;5;7;9;4;56194
4;48678;2;4;3;10;6;12;11;1;8;5;9;7
9;4;3;10;6;12;11;1;8;5;2;7;4;50130
4;50130;9;4;3;10;6;12;11;1;8;5;2;7
11;4;3;10;6;12;9;1;8;5;2;7;4;53198
4;53198;11;4;3;10;6;12;9;1;8;5;2;7
3;4;11;10;6;12;9;1;8;5;2;7;4;50850
4;50850;3;4;11;10;6;12;9;1;8;5;2;7
3;4;11;10;9;12;6;1;8;5;2;7;4;46414
4;46414;3;4;11;10;9;12;6;1;8;5;2;7
3;4;11;10;9;8;6;1;12;5;2;7;4;36058
4;36058;3;4;11;10;9;8;6;1;12;5;2;7
8;4;11;10;9;3;6;1;12;5;2;7;4;30916
4;30916;8;4;11;10;9;3;6;1;12;5;2;7
8;4;11;10;9;3;6;2;12;5;1;7;4;41346
4;30916;8;4;11;10;9;3;6;1;12;5;2;7
6;4;11;10;9;3;8;1;12;5;2;7;4;27772
4;27772;6;4;11;10;9;3;8;1;12;5;2;7
7;4;11;10;9;3;8;1;12;5;2;6;4;37142
4;37142;7;4;11;10;9;3;8;1;12;5;2;6
7;4;11;10;2;3;8;1;12;5;9;6;4;36538
4;36538;7;4;11;10;2;3;8;1;12;5;9;6
7;4;11;10;8;3;2;1;12;5;9;6;4;44424
4;44424;7;4;11;10;8;3;2;1;12;5;9;6
7;4;11;10;8;2;3;1;12;5;9;6;4;45534
4;45534;7;4;11;10;8;2;3;1;12;5;9;6
7;8;11;10;4;2;3;1;12;5;9;6;4;56580
5;56580;7;8;11;10;4;2;3;1;12;5;9;6
2;8;11;10;4;7;3;1;12;5;9;6;5;57594
5;57594;2;8;11;10;4;7;3;1;12;5;9;6
2;8;11;10;4;7;3;1;5;12;9;6;5;64716
5;64716;2;8;11;10;4;7;3;1;5;12;9;6
4;8;11;10;2;7;3;1;5;12;9;6;5;57840
5;57840;4;8;11;10;2;7;3;1;5;12;9;6
3;8;11;10;2;7;4;1;5;12;9;6;5;66834
5;66834;3;8;11;10;2;7;4;1;5;12;9;6
3;8;11;2;10;7;4;1;5;12;9;6;5;66354
5;66354;3;8;11;2;10;7;4;1;5;12;9;6
3;8;5;2;10;7;4;1;11;12;9;6;5;65146
5;65146;3;8;5;2;10;7;4;1;11;12;9;6
3;8;5;2;9;7;4;1;11;12;10;6;5;67632
5;67632;3;8;5;2;9;7;4;1;11;12;10;6
3;8;5;2;12;7;4;1;11;9;10;6;5;64340
5;64340;3;8;5;2;12;7;4;1;11;9;10;6
11;8;5;2;12;7;4;1;3;9;10;6;5;50948
5;50948;11;8;5;2;12;7;4;1;3;9;10;6
2;8;5;11;12;7;4;1;3;9;10;6;5;65536
5;65536;2;8;5;11;12;7;4;1;3;9;10;6
8;2;5;11;12;7;4;1;3;9;10;6;5;55828
5;55828;8;2;5;11;12;7;4;1;3;9;10;6
2;8;5;11;12;7;4;1;3;9;10;6;5;65536
5;65536;2;8;5;11;12;7;4;1;3;9;10;6
2;8;7;11;12;5;4;1;3;9;10;6;5;50692
5;50692;2;8;7;11;12;5;4;1;3;9;10;6
2;8;7;11;6;5;4;1;3;9;10;12;5;52214
5;52214;2;8;7;11;6;5;4;1;3;9;10;12
2;8;7;11;6;10;4;1;3;9;5;12;5;46366
5;46366;2;8;7;11;6;10;4;1;3;9;5;12
2;8;7;11;6;10;3;1;4;9;5;12;5;51778
5;51778;2;8;7;11;6;10;3;1;4;9;5;12
2;8;9;11;6;10;3;1;4;7;5;12;5;41546
5;41546;2;8;9;11;6;10;3;1;4;7;5;12
2;12;9;11;6;10;3;1;4;7;5;8;5;50414
5;50414;2;12;9;11;6;10;3;1;4;7;5;8
4;12;9;11;6;10;3;1;2;7;5;8;5;54630
5;54630;4;12;9;11;6;10;3;1;2;7;5;8
4;2;9;11;6;10;3;1;12;7;5;8;5;37510
6;37510;4;2;9;11;6;10;3;1;12;7;5;8
4;2;7;11;6;10;3;1;12;9;5;8;6;45432
6;45432;4;2;7;11;6;10;3;1;12;9;5;8
4;2;7;11;6;12;3;1;10;9;5;8;6;40544
6;40544;4;2;7;11;6;12;3;1;10;9;5;8
4;2;7;11;6;12;3;1;9;10;5;8;6;29646
6;29646;4;2;7;11;6;12;3;1;9;10;5;8
4;10;7;11;6;12;3;1;9;2;5;8;6;49318
6;49318;4;10;7;11;6;12;3;1;9;2;5;8
4;10;7;11;3;12;6;1;9;2;5;8;6;52068
6;52068;4;10;7;11;3;12;6;1;9;2;5;8
4;10;7;11;3;12;2;1;9;6;5;8;6;53846
6;53846;4;10;7;11;3;12;2;1;9;6;5;8
4;10;7;11;3;12;2;9;1;6;5;8;6;47288
6;47288;4;10;7;11;3;12;2;9;1;6;5;8
4;10;7;11;3;1;2;9;12;6;5;8;6;36130
6;36130;4;10;7;11;3;1;2;9;12;6;5;8
4;10;7;11;8;1;2;9;12;6;5;3;6;40872
6;40872;4;10;7;11;8;1;2;9;12;6;5;3
4;10;7;3;8;1;2;9;12;6;5;11;6;31532
6;31532;4;10;7;3;8;1;2;9;12;6;5;11
4;5;7;3;8;1;2;9;12;6;10;11;6;47604
6;47604;4;5;7;3;8;1;2;9;12;6;10;11
4;5;7;10;8;1;2;9;12;6;3;11;6;47512
6;47512;4;5;7;10;8;1;2;9;12;6;3;11
4;5;10;7;8;1;2;9;12;6;3;11;6;49116
6;49116;4;5;10;7;8;1;2;9;12;6;3;11
4;5;10;7;8;12;2;9;1;6;3;11;6;51586
6;51586;4;5;10;7;8;12;2;9;1;6;3;11
4;1;10;7;8;12;2;9;5;6;3;11;6;40280
6;40280;4;1;10;7;8;12;2;9;5;6;3;11
4;1;6;7;8;12;2;9;5;10;3;11;6;49628
6;40280;4;1;10;7;8;12;2;9;5;6;3;11
10;1;4;7;8;12;2;9;5;6;3;11;6;33310
6;33310;10;1;4;7;8;12;2;9;5;6;3;11
10;1;4;3;8;12;2;9;5;6;7;11;6;35320
6;33310;10;1;4;7;8;12;2;9;5;6;3;11
10;1;4;7;8;12;5;9;2;6;3;11;6;39900
6;33310;10;1;4;7;8;12;2;9;5;6;3;11
10;1;4;7;8;12;2;5;9;6;3;11;6;43430
7;33310;10;1;4;7;8;12;2;9;5;6;3;11
10;1;6;7;8;12;2;9;5;4;3;11;7;39498
7;33310;10;1;4;7;8;12;2;9;5;6;3;11
10;9;4;7;8;12;2;1;5;6;3;11;7;37034
7;33310;10;1;4;7;8;12;2;9;5;6;3;11
10;1;4;7;3;12;2;9;5;6;8;11;7;38626
7;38626;10;1;4;7;3;12;2;9;5;6;8;11
10;1;4;7;3;12;2;8;5;6;9;11;7;44712
7;44712;10;1;4;7;3;12;2;8;5;6;9;11
9;1;4;7;3;12;2;8;5;6;10;11;7;53964
7;53964;9;1;4;7;3;12;2;8;5;6;10;11
9;1;4;7;3;12;2;8;5;11;10;6;7;46284
7;46284;9;1;4;7;3;12;2;8;5;11;10;6
9;1;4;7;3;10;2;8;5;11;12;6;7;35916
7;35916;9;1;4;7;3;10;2;8;5;11;12;6
9;8;4;7;3;10;2;1;5;11;12;6;7;34240
7;34240;9;8;4;7;3;10;2;1;5;11;12;6
11;8;4;7;3;10;2;1;5;9;12;6;7;38464
7;38464;11;8;4;7;3;10;2;1;5;9;12;6
11;8;4;7;9;10;2;1;5;3;12;6;7;36740
7;36740;11;8;4;7;9;10;2;1;5;3;12;6
11;1;4;7;9;10;2;8;5;3;12;6;7;45952
7;45952;11;1;4;7;9;10;2;8;5;3;12;6
11;1;5;7;9;10;2;8;4;3;12;6;7;47786
7;47786;11;1;5;7;9;10;2;8;4;3;12;6
11;1;5;7;9;10;2;3;4;8;12;6;7;44070
7;44070;11;1;5;7;9;10;2;3;4;8;12;6
11;1;5;7;9;3;2;10;4;8;12;6;7;40352
7;40352;11;1;5;7;9;3;2;10;4;8;12;6
11;1;5;7;9;12;2;10;4;8;3;6;7;43984
7;43984;11;1;5;7;9;12;2;10;4;8;3;6
11;1;5;7;9;12;2;8;4;10;3;6;7;44326
7;44326;11;1;5;7;9;12;2;8;4;10;3;6
6;1;5;7;9;12;2;8;4;10;3;11;7;53124
7;53124;6;1;5;7;9;12;2;8;4;10;3;11
6;12;5;7;9;1;2;8;4;10;3;11;7;46166
7;46166;6;12;5;7;9;1;2;8;4;10;3;11
6;12;5;8;9;1;2;7;4;10;3;11;7;43320
7;43320;6;12;5;8;9;1;2;7;4;10;3;11
6;12;4;8;9;1;2;7;5;10;3;11;7;40160
8;40160;6;12;4;8;9;1;2;7;5;10;3;11
6;1;4;8;9;12;2;7;5;10;3;11;8;47034
8;47034;6;1;4;8;9;12;2;7;5;10;3;11
6;1;4;8;2;12;9;7;5;10;3;11;8;48858
8;48858;6;1;4;8;2;12;9;7;5;10;3;11
6;1;4;5;2;12;9;7;8;10;3;11;8;52528
8;52528;6;1;4;5;2;12;9;7;8;10;3;11
6;1;11;5;2;12;9;7;8;10;3;4;8;51084
8;51084;6;1;11;5;2;12;9;7;8;10;3;4
6;1;11;12;2;5;9;7;8;10;3;4;8;43266
8;43266;6;1;11;12;2;5;9;7;8;10;3;4
6;1;7;12;2;5;9;11;8;10;3;4;8;56306
8;56306;6;1;7;12;2;5;9;11;8;10;3;4
6;1;7;12;2;9;5;11;8;10;3;4;8;58296
8;58296;6;1;7;12;2;9;5;11;8;10;3;4
6;1;2;12;7;9;5;11;8;10;3;4;8;65960
8;58296;6;1;7;12;2;9;5;11;8;10;3;4
6;1;7;12;2;9;5;11;10;8;3;4;8;46894
8;46894;6;1;7;12;2;9;5;11;10;8;3;4
6;1;7;12;2;9;5;11;3;8;10;4;8;46904
8;46904;6;1;7;12;2;9;5;11;3;8;10;4
6;1;7;12;2;9;11;5;3;8;10;4;8;50612
8;50612;6;1;7;12;2;9;11;5;3;8;10;4
6;1;7;12;2;9;11;5;3;4;10;8;8;62900
8;62900;6;1;7;12;2;9;11;5;3;4;10;8
6;9;7;12;2;1;11;5;3;4;10;8;8;56750
8;56750;6;9;7;12;2;1;11;5;3;4;10;8
6;9;7;12;2;1;11;5;3;10;4;8;8;37574
8;37574;6;9;7;12;2;1;11;5;3;10;4;8
6;11;7;12;2;1;9;5;3;10;4;8;8;23834
8;23834;6;11;7;12;2;1;9;5;3;10;4;8
6;11;7;12;5;1;9;2;3;10;4;8;8;30526
8;30526;6;11;7;12;5;1;9;2;3;10;4;8
1;11;7;12;5;6;9;2;3;10;4;8;8;31432
8;31432;1;11;7;12;5;6;9;2;3;10;4;8
1;11;8;12;5;6;9;2;3;10;4;7;8;33862
8;33862;1;11;8;12;5;6;9;2;3;10;4;7
1;11;8;12;10;6;9;2;3;5;4;7;8;38638
8;38638;1;11;8;12;10;6;9;2;3;5;4;7
1;11;9;12;10;6;8;2;3;5;4;7;8;38162
9;38162;1;11;9;12;10;6;8;2;3;5;4;7
6;11;9;12;10;1;8;2;3;5;4;7;9;37448
9;37448;6;11;9;12;10;1;8;2;3;5;4;7
6;11;9;12;4;1;8;2;3;5;10;7;9;36156
9;36156;6;11;9;12;4;1;8;2;3;5;10;7
6;11;12;9;4;1;8;2;3;5;10;7;9;38164
9;38164;6;11;12;9;4;1;8;2;3;5;10;7
6;11;12;9;4;1;8;3;2;5;10;7;9;22646
9;22646;6;11;12;9;4;1;8;3;2;5;10;7
6;8;12;9;4;1;11;3;2;5;10;7;9;27210
9;27210;6;8;12;9;4;1;11;3;2;5;10;7
6;8;12;9;4;1;10;3;2;5;11;7;9;32776
9;32776;6;8;12;9;4;1;10;3;2;5;11;7
6;9;12;8;4;1;10;3;2;5;11;7;9;38418
9;38418;6;9;12;8;4;1;10;3;2;5;11;7
6;9;12;8;4;1;10;11;2;5;3;7;9;35670
9;35670;6;9;12;8;4;1;10;11;2;5;3;7
6;7;12;8;4;1;10;11;2;5;3;9;9;39044
9;39044;6;7;12;8;4;1;10;11;2;5;3;9
6;7;12;8;10;1;4;11;2;5;3;9;9;42604
9;42604;6;7;12;8;10;1;4;11;2;5;3;9
6;7;8;12;10;1;4;11;2;5;3;9;9;39622
9;39622;6;7;8;12;10;1;4;11;2;5;3;9
6;7;8;12;11;1;4;10;2;5;3;9;9;36994
9;36994;6;7;8;12;11;1;4;10;2;5;3;9
6;7;8;12;3;1;4;10;2;5;11;9;9;45684
9;45684;6;7;8;12;3;1;4;10;2;5;11;9
6;4;8;12;3;1;7;10;2;5;11;9;9;35792
9;35792;6;4;8;12;3;1;7;10;2;5;11;9
7;4;8;12;3;1;6;10;2;5;11;9;9;37800
9;37800;7;4;8;12;3;1;6;10;2;5;11;9
4;7;8;12;3;1;6;10;2;5;11;9;9;32974
9;32974;4;7;8;12;3;1;6;10;2;5;11;9
4;2;8;12;3;1;6;10;7;5;11;9;9;34358
9;34358;4;2;8;12;3;1;6;10;7;5;11;9
4;2;5;12;3;1;6;10;7;8;11;9;9;32878
9;32878;4;2;5;12;3;1;6;10;7;8;11;9
4;1;5;12;3;2;6;10;7;8;11;9;9;31300
9;31300;4;1;5;12;3;2;6;10;7;8;11;9
4;1;6;12;3;2;5;10;7;8;11;9;9;30896
10;30896;4;1;6;12;3;2;5;10;7;8;11;9
4;9;6;12;3;2;5;10;7;8;11;1;10;31960
10;31960;4;9;6;12;3;2;5;10;7;8;11;1
4;9;6;12;3;2;11;10;7;8;5;1;10;25674
10;25674;4;9;6;12;3;2;11;10;7;8;5;1
4;9;6;12;10;2;11;3;7;8;5;1;10;39740
10;39740;4;9;6;12;10;2;11;3;7;8;5;1
10;9;6;12;4;2;11;3;7;8;5;1;10;45486
10;45486;10;9;6;12;4;2;11;3;7;8;5;1
10;9;6;12;4;2;11;7;3;8;5;1;10;49094
10;49094;10;9;6;12;4;2;11;7;3;8;5;1
10;9;6;1;4;2;11;7;3;8;5;12;10;49324
10;49324;10;9;6;1;4;2;11;7;3;8;5;12
5;9;6;1;4;2;11;7;3;8;10;12;10;60444
10;60444;5;9;6;1;4;2;11;7;3;8;10;12
5;9;6;10;4;2;11;7;3;8;1;12;10;58060
10;58060;5;9;6;10;4;2;11;7;3;8;1;12
1;9;6;10;4;2;11;7;3;8;5;12;10;50492
10;50492;1;9;6;10;4;2;11;7;3;8;5;12
1;9;3;10;4;2;11;7;6;8;5;12;10;54826
10;54826;1;9;3;10;4;2;11;7;6;8;5;12
1;9;3;10;4;2;11;12;6;8;5;7;10;54632
10;54632;1;9;3;10;4;2;11;12;6;8;5;7
1;9;3;10;7;2;11;12;6;8;5;4;10;49988
10;49988;1;9;3;10;7;2;11;12;6;8;5;4
1;9;3;10;12;2;11;7;6;8;5;4;10;57800
10;57800;1;9;3;10;12;2;11;7;6;8;5;4
1;9;3;10;12;2;5;7;6;8;11;4;10;51800
10;51800;1;9;3;10;12;2;5;7;6;8;11;4
1;9;3;10;12;2;6;7;5;8;11;4;10;56678
10;56678;1;9;3;10;12;2;6;7;5;8;11;4
1;9;3;10;12;11;6;7;5;8;2;4;10;62142
10;56678;1;9;3;10;12;2;6;7;5;8;11;4
1;4;3;10;12;2;6;7;5;8;11;9;10;47434
10;47434;1;4;3;10;12;2;6;7;5;8;11;9
1;4;3;10;12;2;6;5;7;8;11;9;10;38368
10;38368;1;4;3;10;12;2;6;5;7;8;11;9
1;4;3;2;12;10;6;5;7;8;11;9;10;41492
10;38368;1;4;3;10;12;2;6;5;7;8;11;9
1;4;3;10;12;2;6;5;7;11;8;9;10;34956
11;34956;1;4;3;10;12;2;6;5;7;11;8;9
1;4;3;10;6;2;12;5;7;11;8;9;11;31210
11;31210;1;4;3;10;6;2;12;5;7;11;8;9
1;4;3;10;6;2;12;8;7;11;5;9;11;30398
11;30398;1;4;3;10;6;2;12;8;7;11;5;9
1;4;3;10;6;2;12;11;7;8;5;9;11;30384
11;30384;1;4;3;10;6;2;12;11;7;8;5;9
1;4;3;11;6;2;12;10;7;8;5;9;11;31366
11;31366;1;4;3;11;6;2;12;10;7;8;5;9
1;4;6;11;3;2;12;10;7;8;5;9;11;28446
11;28446;1;4;6;11;3;2;12;10;7;8;5;9
1;4;6;11;3;2;12;10;8;7;5;9;11;29076
11;29076;1;4;6;11;3;2;12;10;8;7;5;9
12;4;6;11;3;2;1;10;8;7;5;9;11;40398
11;29076;1;4;6;11;3;2;12;10;8;7;5;9
1;4;6;11;3;2;12;10;8;9;5;7;11;39252
11;39252;1;4;6;11;3;2;12;10;8;9;5;7
1;4;6;11;3;2;12;10;7;9;5;8;11;38430
11;38430;1;4;6;11;3;2;12;10;7;9;5;8
1;4;9;11;3;2;12;10;7;6;5;8;11;37732
11;37732;1;4;9;11;3;2;12;10;7;6;5;8
1;4;8;11;3;2;12;10;7;6;5;9;11;36354
11;36354;1;4;8;11;3;2;12;10;7;6;5;9
1;4;8;11;3;2;12;9;7;6;5;10;11;35490
11;35490;1;4;8;11;3;2;12;9;7;6;5;10
1;4;8;11;2;3;12;9;7;6;5;10;11;31534
11;31534;1;4;8;11;2;3;12;9;7;6;5;10
1;4;8;11;2;3;12;9;10;6;5;7;11;35286
11;31534;1;4;8;11;2;3;12;9;7;6;5;10
1;9;8;11;2;3;12;4;7;6;5;10;11;44402
11;44402;1;9;8;11;2;3;12;4;7;6;5;10
1;9;8;11;2;4;12;3;7;6;5;10;11;55898
11;44402;1;9;8;11;2;3;12;4;7;6;5;10
1;9;8;11;4;3;12;2;7;6;5;10;11;53590
11;53590;1;9;8;11;4;3;12;2;7;6;5;10
1;9;3;11;4;8;12;2;7;6;5;10;11;48596
11;48596;1;9;3;11;4;8;12;2;7;6;5;10
1;9;3;11;4;8;12;6;7;2;5;10;11;48624
11;48624;1;9;3;11;4;8;12;6;7;2;5;10
1;9;3;11;4;8;12;6;2;7;5;10;11;58398
12;48624;1;9;3;11;4;8;12;6;7;2;5;10
1;2;3;11;4;8;12;6;7;9;5;10;12;44508
12;44508;1;2;3;11;4;8;12;6;7;9;5;10
5;2;3;11;4;8;12;6;7;9;1;10;12;57456
12;57456;5;2;3;11;4;8;12;6;7;9;1;10
5;2;1;11;4;8;12;6;7;9;3;10;12;62142
12;62142;5;2;1;11;4;8;12;6;7;9;3;10
5;2;11;1;4;8;12;6;7;9;3;10;12;57238
12;57238;5;2;11;1;4;8;12;6;7;9;3;10
5;2;11;1;8;4;12;6;7;9;3;10;12;44092
12;44092;5;2;11;1;8;4;12;6;7;9;3;10
5;2;11;1;8;4;9;6;7;12;3;10;12;46044
12;46044;5;2;11;1;8;4;9;6;7;12;3;10
9;2;11;1;8;4;5;6;7;12;3;10;12;37266
12;37266;9;2;11;1;8;4;5;6;7;12;3;10
9;2;10;1;8;4;5;6;7;12;3;11;12;35034
12;35034;9;2;10;1;8;4;5;6;7;12;3;11
9;2;10;1;8;4;5;6;12;7;3;11;12;50118
12;50118;9;2;10;1;8;4;5;6;12;7;3;11
9;2;10;1;5;4;8;6;12;7;3;11;12;52662
12;52662;9;2;10;1;5;4;8;6;12;7;3;11
9;2;4;1;5;10;8;6;12;7;3;11;12;53820
12;53820;9;2;4;1;5;10;8;6;12;7;3;11
9;2;4;1;5;10;8;6;11;7;3;12;12;51860
12;51860;9;2;4;1;5;10;8;6;11;7;3;12
12;2;4;1;5;10;8;6;11;7;3;9;12;53588
12;53588;12;2;4;1;5;10;8;6;11;7;3;9
11;2;4;1;5;10;8;6;12;7;3;9;12;53182
12;53182;11;2;4;1;5;10;8;6;12;7;3;9
11;2;4;1;5;10;12;6;8;7;3;9;12;55548
12;53182;11;2;4;1;5;10;8;6;12;7;3;9
12;2;4;1;5;10;8;6;11;7;3;9;12;53588
12;53588;12;2;4;1;5;10;8;6;11;7;3;9
11;2;4;1;5;10;8;6;12;7;3;9;12;53182
12;53182;11;2;4;1;5;10;8;6;12;7;3;9
11;2;4;1;5;9;8;6;12;7;3;10;12;49716
12;49716;11;2;4;1;5;9;8;6;12;7;3;10
11;2;4;1;5;9;3;6;12;7;8;10;12;49714
