"X1";"X43586";"X12";"X2";"X9";"X4";"X8";"X7";"X10";"X1.1";"X3";"X6";"X5";"X11"
2;58120;11;10;4;2;8;3;7;9;5;1;12;6
11;10;4;9;8;3;7;2;5;1;12;6;2;47960
2;47960;11;10;4;9;8;3;7;2;5;1;12;6
11;10;4;9;7;3;8;2;5;1;12;6;2;51174
2;51174;11;10;4;9;7;3;8;2;5;1;12;6
11;10;4;9;7;3;12;2;5;1;8;6;2;50788
2;50788;11;10;4;9;7;3;12;2;5;1;8;6
11;10;4;12;7;3;9;2;5;1;8;6;2;47326
2;47326;11;10;4;12;7;3;9;2;5;1;8;6
11;1;4;12;7;3;9;2;5;10;8;6;2;41978
2;41978;11;1;4;12;7;3;9;2;5;10;8;6
11;1;4;12;7;3;9;8;5;10;2;6;2;39532
2;39532;11;1;4;12;7;3;9;8;5;10;2;6
10;1;4;12;7;3;9;8;5;11;2;6;2;29750
2;29750;10;1;4;12;7;3;9;8;5;11;2;6
10;1;4;12;7;3;9;8;5;11;6;2;2;34088
2;34088;10;1;4;12;7;3;9;8;5;11;6;2
10;1;4;8;7;3;9;12;5;11;6;2;2;32700
2;32700;10;1;4;8;7;3;9;12;5;11;6;2
10;7;4;8;1;3;9;12;5;11;6;2;2;32840
2;32840;10;7;4;8;1;3;9;12;5;11;6;2
10;7;4;8;9;3;1;12;5;11;6;2;2;36310
2;36310;10;7;4;8;9;3;1;12;5;11;6;2
7;10;4;8;9;3;1;12;5;11;6;2;2;37570
2;37570;7;10;4;8;9;3;1;12;5;11;6;2
7;6;4;8;9;3;1;12;5;11;10;2;2;56422
2;56422;7;6;4;8;9;3;1;12;5;11;10;2
7;6;4;8;9;3;12;1;5;11;10;2;2;62978
3;62978;7;6;4;8;9;3;12;1;5;11;10;2
7;6;4;8;9;3;12;2;5;11;10;1;3;67160
3;67160;7;6;4;8;9;3;12;2;5;11;10;1
7;6;5;8;9;3;12;2;4;11;10;1;3;69510
3;69510;7;6;5;8;9;3;12;2;4;11;10;1
10;6;5;8;9;3;12;2;4;11;7;1;3;61282
3;61282;10;6;5;8;9;3;12;2;4;11;7;1
10;6;5;8;9;3;12;2;4;1;7;11;3;53026
3;53026;10;6;5;8;9;3;12;2;4;1;7;11
8;6;5;10;9;3;12;2;4;1;7;11;3;51746
3;51746;8;6;5;10;9;3;12;2;4;1;7;11
8;4;5;10;9;3;12;2;6;1;7;11;3;38722
3;38722;8;4;5;10;9;3;12;2;6;1;7;11
8;1;5;10;9;3;12;2;6;4;7;11;3;44886
3;44886;8;1;5;10;9;3;12;2;6;4;7;11
8;1;5;2;9;3;12;10;6;4;7;11;3;48050
3;44886;8;1;5;10;9;3;12;2;6;4;7;11
8;1;5;9;10;3;12;2;6;4;7;11;3;43606
3;43606;8;1;5;9;10;3;12;2;6;4;7;11
7;1;5;9;10;3;12;2;6;4;8;11;3;35748
3;35748;7;1;5;9;10;3;12;2;6;4;8;11
7;1;5;9;12;3;10;2;6;4;8;11;3;34864
3;34864;7;1;5;9;12;3;10;2;6;4;8;11
10;1;5;9;12;3;7;2;6;4;8;11;3;41500
3;41500;10;1;5;9;12;3;7;2;6;4;8;11
10;1;5;9;12;8;7;2;6;4;3;11;3;40332
3;40332;10;1;5;9;12;8;7;2;6;4;3;11
2;1;5;9;12;8;7;10;6;4;3;11;3;39726
3;39726;2;1;5;9;12;8;7;10;6;4;3;11
8;1;5;9;12;2;7;10;6;4;3;11;3;42702
3;42702;8;1;5;9;12;2;7;10;6;4;3;11
8;1;5;9;12;2;7;10;3;4;6;11;3;42732
3;42732;8;1;5;9;12;2;7;10;3;4;6;11
10;1;5;9;12;2;7;8;3;4;6;11;3;39728
3;39728;10;1;5;9;12;2;7;8;3;4;6;11
10;1;5;9;12;2;4;8;3;7;6;11;3;51672
3;39728;10;1;5;9;12;2;7;8;3;4;6;11
10;1;6;9;12;2;7;8;3;4;5;11;3;41006
3;41006;10;1;6;9;12;2;7;8;3;4;5;11
10;11;6;9;12;2;7;8;3;4;5;1;3;55006
4;55006;10;11;6;9;12;2;7;8;3;4;5;1
10;11;6;9;12;1;7;8;3;4;5;2;4;49826
4;49826;10;11;6;9;12;1;7;8;3;4;5;2
10;11;1;9;12;6;7;8;3;4;5;2;4;35880
4;35880;10;11;1;9;12;6;7;8;3;4;5;2
10;11;1;9;12;6;7;4;3;8;5;2;4;38806
4;38806;10;11;1;9;12;6;7;4;3;8;5;2
10;11;1;9;7;6;12;4;3;8;5;2;4;36828
4;36828;10;11;1;9;7;6;12;4;3;8;5;2
10;11;1;7;9;6;12;4;3;8;5;2;4;38948
4;38948;10;11;1;7;9;6;12;4;3;8;5;2
10;11;1;7;3;6;12;4;9;8;5;2;4;42400
4;42400;10;11;1;7;3;6;12;4;9;8;5;2
10;11;1;7;3;6;4;12;9;8;5;2;4;48700
4;48700;10;11;1;7;3;6;4;12;9;8;5;2
10;4;1;7;3;6;11;12;9;8;5;2;4;47892
4;47892;10;4;1;7;3;6;11;12;9;8;5;2
10;4;1;7;3;5;11;12;9;8;6;2;4;60020
4;60020;10;4;1;7;3;5;11;12;9;8;6;2
10;4;1;7;3;5;9;12;11;8;6;2;4;59390
4;59390;10;4;1;7;3;5;9;12;11;8;6;2
9;4;1;7;3;5;10;12;11;8;6;2;4;57218
4;57218;9;4;1;7;3;5;10;12;11;8;6;2
12;4;1;7;3;5;10;9;11;8;6;2;4;58330
4;58330;12;4;1;7;3;5;10;9;11;8;6;2
12;8;1;7;3;5;10;9;11;4;6;2;4;41640
4;41640;12;8;1;7;3;5;10;9;11;4;6;2
12;4;1;7;3;5;10;9;11;8;6;2;4;58330
4;41640;12;8;1;7;3;5;10;9;11;4;6;2
5;8;1;7;3;12;10;9;11;4;6;2;4;34712
4;34712;5;8;1;7;3;12;10;9;11;4;6;2
5;8;12;7;3;1;10;9;11;4;6;2;4;29128
4;29128;5;8;12;7;3;1;10;9;11;4;6;2
5;9;12;7;3;1;10;8;11;4;6;2;4;47588
4;29128;5;8;12;7;3;1;10;9;11;4;6;2
5;8;12;7;3;1;11;9;10;4;6;2;4;28666
4;28666;5;8;12;7;3;1;11;9;10;4;6;2
5;8;12;7;3;10;11;9;1;4;6;2;4;25838
4;25838;5;8;12;7;3;10;11;9;1;4;6;2
5;8;12;7;3;10;6;9;1;4;11;2;4;25162
5;25162;5;8;12;7;3;10;6;9;1;4;11;2
5;8;12;7;3;2;6;9;1;4;11;10;5;37778
5;25162;5;8;12;7;3;10;6;9;1;4;11;2
5;8;12;7;3;10;6;1;9;4;11;2;5;24722
5;24722;5;8;12;7;3;10;6;1;9;4;11;2
5;8;12;7;3;10;6;1;2;4;11;9;5;27150
5;27150;5;8;12;7;3;10;6;1;2;4;11;9
5;8;11;7;3;10;6;1;2;4;12;9;5;19900
5;19900;5;8;11;7;3;10;6;1;2;4;12;9
5;8;11;7;3;10;2;1;6;4;12;9;5;23912
5;23912;5;8;11;7;3;10;2;1;6;4;12;9
11;8;5;7;3;10;2;1;6;4;12;9;5;28510
5;28510;11;8;5;7;3;10;2;1;6;4;12;9
2;8;5;7;3;10;11;1;6;4;12;9;5;37568
5;37568;2;8;5;7;3;10;11;1;6;4;12;9
2;3;5;7;8;10;11;1;6;4;12;9;5;45722
5;45722;2;3;5;7;8;10;11;1;6;4;12;9
2;11;5;7;8;10;3;1;6;4;12;9;5;48646
5;48646;2;11;5;7;8;10;3;1;6;4;12;9
2;11;5;9;8;10;3;1;6;4;12;7;5;49542
5;49542;2;11;5;9;8;10;3;1;6;4;12;7
2;11;5;9;8;10;3;1;7;4;12;6;5;47114
5;47114;2;11;5;9;8;10;3;1;7;4;12;6
4;11;5;9;8;10;3;1;7;2;12;6;5;47342
5;47342;4;11;5;9;8;10;3;1;7;2;12;6
3;11;5;9;8;10;4;1;7;2;12;6;5;51186
5;51186;3;11;5;9;8;10;4;1;7;2;12;6
3;11;5;9;8;10;1;4;7;2;12;6;5;50314
5;50314;3;11;5;9;8;10;1;4;7;2;12;6
3;11;5;9;8;10;6;4;7;2;12;1;5;48946
5;48946;3;11;5;9;8;10;6;4;7;2;12;1
3;11;5;9;8;10;6;4;2;7;12;1;5;49068
5;49068;3;11;5;9;8;10;6;4;2;7;12;1
3;2;5;9;8;10;6;4;11;7;12;1;5;46920
5;46920;3;2;5;9;8;10;6;4;11;7;12;1
2;3;5;9;8;10;6;4;11;7;12;1;5;50980
5;50980;2;3;5;9;8;10;6;4;11;7;12;1
2;3;5;9;8;10;6;4;11;12;7;1;5;67036
5;50980;2;3;5;9;8;10;6;4;11;7;12;1
2;10;5;9;8;3;6;4;11;7;12;1;5;45728
6;45728;2;10;5;9;8;3;6;4;11;7;12;1
2;10;5;3;8;9;6;4;11;7;12;1;6;47974
6;47974;2;10;5;3;8;9;6;4;11;7;12;1
2;7;5;3;8;9;6;4;11;10;12;1;6;41326
6;41326;2;7;5;3;8;9;6;4;11;10;12;1
4;7;5;3;8;9;6;2;11;10;12;1;6;37742
6;37742;4;7;5;3;8;9;6;2;11;10;12;1
4;7;5;3;10;9;6;2;11;8;12;1;6;46216
6;46216;4;7;5;3;10;9;6;2;11;8;12;1
4;7;5;12;10;9;6;2;11;8;3;1;6;51248
6;51248;4;7;5;12;10;9;6;2;11;8;3;1
4;7;5;12;2;9;6;10;11;8;3;1;6;35090
6;35090;4;7;5;12;2;9;6;10;11;8;3;1
4;7;5;12;6;9;2;10;11;8;3;1;6;34464
6;34464;4;7;5;12;6;9;2;10;11;8;3;1
4;7;5;12;6;11;2;10;9;8;3;1;6;39030
6;39030;4;7;5;12;6;11;2;10;9;8;3;1
11;7;5;12;6;4;2;10;9;8;3;1;6;33192
6;33192;11;7;5;12;6;4;2;10;9;8;3;1
11;7;5;3;6;4;2;10;9;8;12;1;6;32760
6;32760;11;7;5;3;6;4;2;10;9;8;12;1
11;7;5;3;6;4;9;10;2;8;12;1;6;32202
6;32202;11;7;5;3;6;4;9;10;2;8;12;1
11;7;8;3;6;4;9;10;2;5;12;1;6;33228
6;33228;11;7;8;3;6;4;9;10;2;5;12;1
11;7;8;3;12;4;9;10;2;5;6;1;6;36052
6;36052;11;7;8;3;12;4;9;10;2;5;6;1
11;12;8;3;7;4;9;10;2;5;6;1;6;39344
6;39344;11;12;8;3;7;4;9;10;2;5;6;1
3;12;8;11;7;4;9;10;2;5;6;1;6;48636
6;48636;3;12;8;11;7;4;9;10;2;5;6;1
3;12;8;11;7;4;9;6;2;5;10;1;6;58416
6;58416;3;12;8;11;7;4;9;6;2;5;10;1
3;12;8;11;7;4;9;1;2;5;10;6;6;57154
6;57154;3;12;8;11;7;4;9;1;2;5;10;6
3;12;8;11;7;4;9;1;6;5;10;2;6;59612
6;59612;3;12;8;11;7;4;9;1;6;5;10;2
2;12;8;11;7;4;9;1;6;5;10;3;6;47814
6;47814;2;12;8;11;7;4;9;1;6;5;10;3
2;12;8;11;7;4;9;5;6;1;10;3;6;50910
7;50910;2;12;8;11;7;4;9;5;6;1;10;3
2;11;8;12;7;4;9;5;6;1;10;3;7;53680
7;53680;2;11;8;12;7;4;9;5;6;1;10;3
2;11;8;12;1;4;9;5;6;7;10;3;7;44124
7;44124;2;11;8;12;1;4;9;5;6;7;10;3
2;11;8;12;1;4;9;5;7;6;10;3;7;55912
7;55912;2;11;8;12;1;4;9;5;7;6;10;3
2;11;8;12;9;4;1;5;7;6;10;3;7;55306
7;55306;2;11;8;12;9;4;1;5;7;6;10;3
2;11;8;12;9;4;1;5;10;6;7;3;7;55310
7;55310;2;11;8;12;9;4;1;5;10;6;7;3
2;11;8;12;9;4;6;5;10;1;7;3;7;52260
7;52260;2;11;8;12;9;4;6;5;10;1;7;3
2;11;8;12;9;4;3;5;10;1;7;6;7;54164
7;54164;2;11;8;12;9;4;3;5;10;1;7;6
1;11;8;12;9;4;3;5;10;2;7;6;7;58758
7;58758;1;11;8;12;9;4;3;5;10;2;7;6
1;11;8;12;9;4;3;6;10;2;7;5;7;55814
7;55814;1;11;8;12;9;4;3;6;10;2;7;5
8;11;1;12;9;4;3;6;10;2;7;5;7;46454
7;46454;8;11;1;12;9;4;3;6;10;2;7;5
8;11;5;12;9;4;3;6;10;2;7;1;7;39814
7;39814;8;11;5;12;9;4;3;6;10;2;7;1
8;11;5;12;6;4;3;9;10;2;7;1;7;36728
7;36728;8;11;5;12;6;4;3;9;10;2;7;1
8;11;12;5;6;4;3;9;10;2;7;1;7;36782
7;36782;8;11;12;5;6;4;3;9;10;2;7;1
8;11;3;5;6;4;12;9;10;2;7;1;7;37654
7;37654;8;11;3;5;6;4;12;9;10;2;7;1
8;11;3;9;6;4;12;5;10;2;7;1;7;47016
7;47016;8;11;3;9;6;4;12;5;10;2;7;1
8;1;3;9;6;4;12;5;10;2;7;11;7;46226
7;46226;8;1;3;9;6;4;12;5;10;2;7;11
8;1;6;9;3;4;12;5;10;2;7;11;7;47172
7;47172;8;1;6;9;3;4;12;5;10;2;7;11
8;1;6;7;3;4;12;5;10;2;9;11;7;52040
7;52040;8;1;6;7;3;4;12;5;10;2;9;11
12;1;6;7;3;4;8;5;10;2;9;11;7;61318
7;61318;12;1;6;7;3;4;8;5;10;2;9;11
4;1;6;7;3;12;8;5;10;2;9;11;7;57480
8;57480;4;1;6;7;3;12;8;5;10;2;9;11
4;1;12;7;3;6;8;5;10;2;9;11;8;56512
8;56512;4;1;12;7;3;6;8;5;10;2;9;11
4;1;11;7;3;6;8;5;10;2;9;12;8;47338
8;47338;4;1;11;7;3;6;8;5;10;2;9;12
4;1;11;9;3;6;8;5;10;2;7;12;8;43850
8;43850;4;1;11;9;3;6;8;5;10;2;7;12
9;1;11;4;3;6;8;5;10;2;7;12;8;56938
8;56938;9;1;11;4;3;6;8;5;10;2;7;12
9;1;11;4;3;8;6;5;10;2;7;12;8;49386
8;49386;9;1;11;4;3;8;6;5;10;2;7;12
12;1;11;4;3;8;6;5;10;2;7;9;8;53464
8;53464;12;1;11;4;3;8;6;5;10;2;7;9
12;11;1;4;3;8;6;5;10;2;7;9;8;43272
8;43272;12;11;1;4;3;8;6;5;10;2;7;9
12;11;1;4;3;8;6;7;10;2;5;9;8;30442
8;30442;12;11;1;4;3;8;6;7;10;2;5;9
12;6;1;4;3;8;11;7;10;2;5;9;8;39010
8;39010;12;6;1;4;3;8;11;7;10;2;5;9
1;6;12;4;3;8;11;7;10;2;5;9;8;41802
8;41802;1;6;12;4;3;8;11;7;10;2;5;9
1;6;12;5;3;8;11;7;10;2;4;9;8;45176
8;45176;1;6;12;5;3;8;11;7;10;2;4;9
1;6;9;5;3;8;11;7;10;2;4;12;8;45958
8;45958;1;6;9;5;3;8;11;7;10;2;4;12
1;6;9;5;3;8;11;12;10;2;4;7;8;46602
8;46602;1;6;9;5;3;8;11;12;10;2;4;7
1;6;9;5;3;8;11;7;10;2;4;12;8;45958
8;45958;1;6;9;5;3;8;11;7;10;2;4;12
1;6;9;5;7;8;11;3;10;2;4;12;8;51432
8;51432;1;6;9;5;7;8;11;3;10;2;4;12
1;6;9;5;3;8;11;7;10;2;4;12;8;45958
8;45958;1;6;9;5;3;8;11;7;10;2;4;12
1;6;11;5;3;8;9;7;10;2;4;12;8;45970
8;45970;1;6;11;5;3;8;9;7;10;2;4;12
1;6;11;3;5;8;9;7;10;2;4;12;8;46170
8;46170;1;6;11;3;5;8;9;7;10;2;4;12
1;6;11;3;5;4;9;7;10;2;8;12;8;36586
8;36586;1;6;11;3;5;4;9;7;10;2;8;12
1;6;3;11;5;4;9;7;10;2;8;12;8;38002
9;38002;1;6;3;11;5;4;9;7;10;2;8;12
1;6;5;11;3;4;9;7;10;2;8;12;9;36340
9;36340;1;6;5;11;3;4;9;7;10;2;8;12
1;6;5;11;3;4;9;2;10;7;8;12;9;39134
9;39134;1;6;5;11;3;4;9;2;10;7;8;12
1;6;5;11;3;4;12;2;10;7;8;9;9;38986
9;38986;1;6;5;11;3;4;12;2;10;7;8;9
7;6;5;11;3;4;12;2;10;1;8;9;9;47438
9;47438;7;6;5;11;3;4;12;2;10;1;8;9
7;11;5;6;3;4;12;2;10;1;8;9;9;51934
9;51934;7;11;5;6;3;4;12;2;10;1;8;9
7;2;5;6;3;4;12;11;10;1;8;9;9;40646
9;40646;7;2;5;6;3;4;12;11;10;1;8;9
7;2;5;9;3;4;12;11;10;1;8;6;9;37322
9;37322;7;2;5;9;3;4;12;11;10;1;8;6
7;2;5;9;4;3;12;11;10;1;8;6;9;43004
9;43004;7;2;5;9;4;3;12;11;10;1;8;6
7;1;5;9;4;3;12;11;10;2;8;6;9;41180
9;41180;7;1;5;9;4;3;12;11;10;2;8;6
7;1;5;9;12;3;4;11;10;2;8;6;9;41290
9;41290;7;1;5;9;12;3;4;11;10;2;8;6
7;1;8;9;12;3;4;11;10;2;5;6;9;40646
9;40646;7;1;8;9;12;3;4;11;10;2;5;6
7;1;3;9;12;8;4;11;10;2;5;6;9;36788
9;36788;7;1;3;9;12;8;4;11;10;2;5;6
7;1;3;9;6;8;4;11;10;2;5;12;9;40234
9;40234;7;1;3;9;6;8;4;11;10;2;5;12
7;1;3;10;6;8;4;11;9;2;5;12;9;42674
9;42674;7;1;3;10;6;8;4;11;9;2;5;12
8;1;3;10;6;7;4;11;9;2;5;12;9;39436
9;39436;8;1;3;10;6;7;4;11;9;2;5;12
8;1;3;11;6;7;4;10;9;2;5;12;9;33078
9;33078;8;1;3;11;6;7;4;10;9;2;5;12
2;1;3;11;6;7;4;10;9;8;5;12;9;33892
9;33892;2;1;3;11;6;7;4;10;9;8;5;12
2;4;3;11;6;7;1;10;9;8;5;12;9;41940
9;41940;2;4;3;11;6;7;1;10;9;8;5;12
2;4;1;11;6;7;3;10;9;8;5;12;9;39792
9;39792;2;4;1;11;6;7;3;10;9;8;5;12
2;4;1;11;6;10;3;7;9;8;5;12;9;53578
10;39792;2;4;1;11;6;7;3;10;9;8;5;12
2;10;1;11;6;7;3;4;9;8;5;12;10;40916
10;40916;2;10;1;11;6;7;3;4;9;8;5;12
2;7;1;11;6;10;3;4;9;8;5;12;10;38454
10;38454;2;7;1;11;6;10;3;4;9;8;5;12
5;7;1;11;6;10;3;4;9;8;2;12;10;29148
10;29148;5;7;1;11;6;10;3;4;9;8;2;12
5;7;1;11;6;10;3;8;9;4;2;12;10;29774
10;29774;5;7;1;11;6;10;3;8;9;4;2;12
5;7;1;12;6;10;3;8;9;4;2;11;10;31782
10;31782;5;7;1;12;6;10;3;8;9;4;2;11
5;7;1;12;6;2;3;8;9;4;10;11;10;36750
10;31782;5;7;1;12;6;10;3;8;9;4;2;11
5;1;7;12;6;10;3;8;9;4;2;11;10;43254
10;43254;5;1;7;12;6;10;3;8;9;4;2;11
1;5;7;12;6;10;3;8;9;4;2;11;10;44720
10;44720;1;5;7;12;6;10;3;8;9;4;2;11
1;5;10;12;6;7;3;8;9;4;2;11;10;40770
10;40770;1;5;10;12;6;7;3;8;9;4;2;11
1;12;10;5;6;7;3;8;9;4;2;11;10;51226
10;40770;1;5;10;12;6;7;3;8;9;4;2;11
1;5;10;12;6;7;8;3;9;4;2;11;10;36142
10;36142;1;5;10;12;6;7;8;3;9;4;2;11
11;5;10;12;6;7;8;3;9;4;2;1;10;14640
10;14640;11;5;10;12;6;7;8;3;9;4;2;1
5;11;10;12;6;7;8;3;9;4;2;1;10;30708
10;14640;11;5;10;12;6;7;8;3;9;4;2;1
11;5;9;12;6;7;8;3;10;4;2;1;10;16414
10;16414;11;5;9;12;6;7;8;3;10;4;2;1
11;5;2;12;6;7;8;3;10;4;9;1;10;20270
10;20270;11;5;2;12;6;7;8;3;10;4;9;1
3;5;2;12;6;7;8;11;10;4;9;1;10;40678
10;40678;3;5;2;12;6;7;8;11;10;4;9;1
3;5;2;12;6;7;8;11;1;4;9;10;10;43172
10;43172;3;5;2;12;6;7;8;11;1;4;9;10
3;5;2;1;6;7;8;11;12;4;9;10;10;40146
10;40146;3;5;2;1;6;7;8;11;12;4;9;10
3;5;2;12;6;7;8;11;1;4;9;10;10;43172
10;43172;3;5;2;12;6;7;8;11;1;4;9;10
3;5;11;12;6;7;8;2;1;4;9;10;10;33180
11;33180;3;5;11;12;6;7;8;2;1;4;9;10
3;5;11;12;6;7;2;8;1;4;9;10;11;35420
11;35420;3;5;11;12;6;7;2;8;1;4;9;10
3;5;11;12;6;10;2;8;1;4;9;7;11;37224
11;37224;3;5;11;12;6;10;2;8;1;4;9;7
3;5;11;12;6;2;10;8;1;4;9;7;11;49818
11;37224;3;5;11;12;6;10;2;8;1;4;9;7
3;5;1;12;6;10;2;8;11;4;9;7;11;33382
11;33382;3;5;1;12;6;10;2;8;11;4;9;7
3;5;1;12;6;10;7;8;11;4;9;2;11;31164
11;31164;3;5;1;12;6;10;7;8;11;4;9;2
3;11;1;12;6;10;7;8;5;4;9;2;11;50626
11;50626;3;11;1;12;6;10;7;8;5;4;9;2
3;11;1;12;6;10;7;4;5;8;9;2;11;53552
11;53552;3;11;1;12;6;10;7;4;5;8;9;2
6;11;1;12;3;10;7;4;5;8;9;2;11;42858
11;42858;6;11;1;12;3;10;7;4;5;8;9;2
9;11;1;12;3;10;7;4;5;8;6;2;11;46868
11;46868;9;11;1;12;3;10;7;4;5;8;6;2
4;11;1;12;3;10;7;9;5;8;6;2;11;51756
11;51756;4;11;1;12;3;10;7;9;5;8;6;2
4;11;1;12;3;10;7;9;8;5;6;2;11;58258
11;58258;4;11;1;12;3;10;7;9;8;5;6;2
4;11;9;12;3;10;7;1;8;5;6;2;11;56566
11;56566;4;11;9;12;3;10;7;1;8;5;6;2
9;11;4;12;3;10;7;1;8;5;6;2;11;51958
11;51958;9;11;4;12;3;10;7;1;8;5;6;2
9;10;4;12;3;11;7;1;8;5;6;2;11;56464
11;56464;9;10;4;12;3;11;7;1;8;5;6;2
10;9;4;12;3;11;7;1;8;5;6;2;11;52978
11;52978;10;9;4;12;3;11;7;1;8;5;6;2
10;9;4;12;3;11;8;1;7;5;6;2;11;55126
11;55126;10;9;4;12;3;11;8;1;7;5;6;2
10;9;4;12;3;11;8;6;7;5;1;2;11;50592
11;50592;10;9;4;12;3;11;8;6;7;5;1;2
10;8;4;12;3;11;9;6;7;5;1;2;11;36852
11;36852;10;8;4;12;3;11;9;6;7;5;1;2
10;8;4;9;3;11;12;6;7;5;1;2;11;38336
11;38336;10;8;4;9;3;11;12;6;7;5;1;2
10;1;4;9;3;11;12;6;7;5;8;2;11;48984
12;38336;10;8;4;9;3;11;12;6;7;5;1;2
10;8;4;5;3;11;12;6;7;9;1;2;12;27066
12;27066;10;8;4;5;3;11;12;6;7;9;1;2
10;8;4;5;12;11;3;6;7;9;1;2;12;25888
12;25888;10;8;4;5;12;11;3;6;7;9;1;2
4;8;10;5;12;11;3;6;7;9;1;2;12;37808
12;37808;4;8;10;5;12;11;3;6;7;9;1;2
4;8;9;5;12;11;3;6;7;10;1;2;12;41230
12;41230;4;8;9;5;12;11;3;6;7;10;1;2
4;5;9;8;12;11;3;6;7;10;1;2;12;46572
12;46572;4;5;9;8;12;11;3;6;7;10;1;2
4;5;9;8;12;2;3;6;7;10;1;11;12;63404
12;46572;4;5;9;8;12;11;3;6;7;10;1;2
4;5;9;3;12;11;8;6;7;10;1;2;12;44398
12;44398;4;5;9;3;12;11;8;6;7;10;1;2
4;5;9;3;12;6;8;11;7;10;1;2;12;57966
12;44398;4;5;9;3;12;11;8;6;7;10;1;2
4;5;10;3;12;11;8;6;7;9;1;2;12;39728
12;39728;4;5;10;3;12;11;8;6;7;9;1;2
4;5;3;10;12;11;8;6;7;9;1;2;12;44614
12;44614;4;5;3;10;12;11;8;6;7;9;1;2
4;1;3;10;12;11;8;6;7;9;5;2;12;39538
12;39538;4;1;3;10;12;11;8;6;7;9;5;2
4;1;3;5;12;11;8;6;7;9;10;2;12;41956
12;41956;4;1;3;5;12;11;8;6;7;9;10;2
4;1;11;5;12;3;8;6;7;9;10;2;12;38552
12;38552;4;1;11;5;12;3;8;6;7;9;10;2
4;1;11;7;12;3;8;6;5;9;10;2;12;36584
12;36584;4;1;11;7;12;3;8;6;5;9;10;2
4;1;11;7;12;5;8;6;3;9;10;2;12;40074
12;40074;4;1;11;7;12;5;8;6;3;9;10;2
4;3;11;7;12;5;8;6;1;9;10;2;12;28096
12;28096;4;3;11;7;12;5;8;6;1;9;10;2
4;3;11;7;10;5;8;6;1;9;12;2;12;29438
12;29438;4;3;11;7;10;5;8;6;1;9;12;2
7;3;11;4;10;5;8;6;1;9;12;2;12;32676
12;32676;7;3;11;4;10;5;8;6;1;9;12;2
7;3;10;4;11;5;8;6;1;9;12;2;12;37218
