"X1";"X5717409";"X24";"X19";"X17";"X23";"X15";"X21";"X6";"X16";"X22";"X20";"X5";"X18";"X11";"X26";"X13";"X9";"X14";"X12";"X10";"X3";"X2";"X4";"X7";"X1.1";"X25";"X8"
19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;6;22;10;8;26;18;16;12;9;25;3;5928725
3;5928725;19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;6;22;10;8;26;18;16;12;9;25
19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;6;22;8;10;26;18;16;12;9;25;3;5850955
3;5850955;19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;6;22;8;10;26;18;16;12;9;25
19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;6;26;8;10;22;18;16;12;9;25;3;5839235
3;5839235;19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;6;26;8;10;22;18;16;12;9;25
19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;25;26;8;10;22;18;16;12;9;6;3;5843791
3;5843791;19;3;14;20;21;11;23;1;2;13;4;17;24;7;15;5;25;26;8;10;22;18;16;12;9;6
19;3;14;6;21;11;23;1;2;13;4;17;24;7;15;5;25;26;8;10;22;18;16;12;9;20;3;5873413
3;5873413;19;3;14;6;21;11;23;1;2;13;4;17;24;7;15;5;25;26;8;10;22;18;16;12;9;20
19;3;10;6;21;11;23;1;2;13;4;17;24;7;15;5;25;26;8;14;22;18;16;12;9;20;3;5916403
3;5916403;19;3;10;6;21;11;23;1;2;13;4;17;24;7;15;5;25;26;8;14;22;18;16;12;9;20
19;3;10;6;21;11;23;1;2;13;4;17;24;7;26;5;25;15;8;14;22;18;16;12;9;20;3;5854444
3;5854444;19;3;10;6;21;11;23;1;2;13;4;17;24;7;26;5;25;15;8;14;22;18;16;12;9;20
19;3;10;6;21;11;23;1;2;13;5;17;24;7;26;4;25;15;8;14;22;18;16;12;9;20;3;5944102
3;5944102;19;3;10;6;21;11;23;1;2;13;5;17;24;7;26;4;25;15;8;14;22;18;16;12;9;20
19;3;10;6;21;11;23;1;13;2;5;17;24;7;26;4;25;15;8;14;22;18;16;12;9;20;3;5943842
3;5943842;19;3;10;6;21;11;23;1;13;2;5;17;24;7;26;4;25;15;8;14;22;18;16;12;9;20
19;3;10;6;21;11;23;17;13;2;5;1;24;7;26;4;25;15;8;14;22;18;16;12;9;20;3;5963238
3;5963238;19;3;10;6;21;11;23;17;13;2;5;1;24;7;26;4;25;15;8;14;22;18;16;12;9;20
19;3;10;6;21;15;23;17;13;2;5;1;24;7;26;4;25;11;8;14;22;18;16;12;9;20;3;5978049
3;5978049;19;3;10;6;21;15;23;17;13;2;5;1;24;7;26;4;25;11;8;14;22;18;16;12;9;20
19;3;10;6;21;11;23;17;13;2;5;1;24;7;26;4;25;15;8;14;22;18;16;12;9;20;3;5963238
3;5963238;19;3;10;6;21;11;23;17;13;2;5;1;24;7;26;4;25;15;8;14;22;18;16;12;9;20
19;3;10;6;21;26;23;17;13;2;5;1;24;7;11;4;25;15;8;14;22;18;16;12;9;20;3;5975618
4;5975618;19;3;10;6;21;26;23;17;13;2;5;1;24;7;11;4;25;15;8;14;22;18;16;12;9;20
19;3;10;6;21;26;23;17;13;2;5;1;24;7;11;4;25;15;12;14;22;18;16;8;9;20;4;6027618
4;6027618;19;3;10;6;21;26;23;17;13;2;5;1;24;7;11;4;25;15;12;14;22;18;16;8;9;20
19;3;10;6;21;26;23;17;13;2;5;1;24;20;11;4;25;15;12;14;22;18;16;8;9;7;4;6015581
4;6015581;19;3;10;6;21;26;23;17;13;2;5;1;24;20;11;4;25;15;12;14;22;18;16;8;9;7
19;3;24;6;21;26;23;17;13;2;5;1;10;20;11;4;25;15;12;14;22;18;16;8;9;7;4;6015664
4;6015664;19;3;24;6;21;26;23;17;13;2;5;1;10;20;11;4;25;15;12;14;22;18;16;8;9;7
19;3;24;6;5;26;23;17;13;2;21;1;10;20;11;4;25;15;12;14;22;18;16;8;9;7;4;6089782
4;6089782;19;3;24;6;5;26;23;17;13;2;21;1;10;20;11;4;25;15;12;14;22;18;16;8;9;7
19;3;24;6;5;26;23;17;13;2;21;1;10;20;11;4;25;15;22;14;12;18;16;8;9;7;4;6133503
4;6133503;19;3;24;6;5;26;23;17;13;2;21;1;10;20;11;4;25;15;22;14;12;18;16;8;9;7
19;3;24;6;5;26;23;17;13;2;21;1;10;7;11;4;25;15;22;14;12;18;16;8;9;20;4;6137424
4;6137424;19;3;24;6;5;26;23;17;13;2;21;1;10;7;11;4;25;15;22;14;12;18;16;8;9;20
19;3;24;6;5;26;23;17;13;2;21;11;10;7;1;4;25;15;22;14;12;18;16;8;9;20;4;6172200
4;6172200;19;3;24;6;5;26;23;17;13;2;21;11;10;7;1;4;25;15;22;14;12;18;16;8;9;20
19;3;24;6;5;26;23;17;13;2;21;11;10;7;1;4;15;25;22;14;12;18;16;8;9;20;4;6181483
4;6181483;19;3;24;6;5;26;23;17;13;2;21;11;10;7;1;4;15;25;22;14;12;18;16;8;9;20
19;3;24;6;5;26;10;17;13;2;21;11;23;7;1;4;15;25;22;14;12;18;16;8;9;20;4;6166733
4;6166733;19;3;24;6;5;26;10;17;13;2;21;11;23;7;1;4;15;25;22;14;12;18;16;8;9;20
19;3;24;6;5;26;10;17;13;2;21;11;23;7;1;20;15;25;22;14;12;18;16;8;9;4;4;6155767
4;6155767;19;3;24;6;5;26;10;17;13;2;21;11;23;7;1;20;15;25;22;14;12;18;16;8;9;4
19;3;24;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;12;18;16;8;15;4;4;6151215
4;6151215;19;3;24;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;12;18;16;8;15;4
19;3;12;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;24;18;16;8;15;4;4;6137201
4;6137201;19;3;12;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;24;18;16;8;15;4
12;3;19;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;24;18;16;8;15;4;4;6136420
4;6136420;12;3;19;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;24;18;16;8;15;4
19;3;12;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;24;18;16;8;15;4;4;6137201
4;6137201;19;3;12;6;5;26;10;17;13;2;21;11;23;7;1;20;9;25;22;14;24;18;16;8;15;4
19;3;12;6;5;26;10;17;13;2;21;11;23;7;1;25;9;20;22;14;24;18;16;8;15;4;4;6111279
4;6111279;19;3;12;6;5;26;10;17;13;2;21;11;23;7;1;25;9;20;22;14;24;18;16;8;15;4
19;4;12;6;5;26;10;17;13;2;21;11;23;7;1;25;9;20;22;14;24;18;16;8;15;3;4;6097381
4;6097381;19;4;12;6;5;26;10;17;13;2;21;11;23;7;1;25;9;20;22;14;24;18;16;8;15;3
19;4;12;6;5;22;10;17;13;2;21;11;23;7;1;25;9;20;26;14;24;18;16;8;15;3;4;6095588
4;6095588;19;4;12;6;5;22;10;17;13;2;21;11;23;7;1;25;9;20;26;14;24;18;16;8;15;3
19;14;12;6;5;22;10;17;13;2;21;11;23;7;1;25;9;20;26;4;24;18;16;8;15;3;4;6049705
4;6049705;19;14;12;6;5;22;10;17;13;2;21;11;23;7;1;25;9;20;26;4;24;18;16;8;15;3
19;14;12;6;5;22;10;17;13;2;21;11;23;7;1;25;24;20;26;4;9;18;16;8;15;3;4;6293489
4;6293489;19;14;12;6;5;22;10;17;13;2;21;11;23;7;1;25;24;20;26;4;9;18;16;8;15;3
19;14;12;6;5;22;10;17;13;11;21;2;23;7;1;25;24;20;26;4;9;18;16;8;15;3;4;6310360
5;6310360;19;14;12;6;5;22;10;17;13;11;21;2;23;7;1;25;24;20;26;4;9;18;16;8;15;3
19;14;12;6;5;22;10;17;13;11;21;2;23;7;1;25;24;20;4;26;9;18;16;8;15;3;5;6214964
5;6214964;19;14;12;6;5;22;10;17;13;11;21;2;23;7;1;25;24;20;4;26;9;18;16;8;15;3
19;14;12;6;5;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;8;15;3;5;6255335
5;6255335;19;14;12;6;5;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;8;15;3
14;19;12;6;5;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;8;15;3;5;6248418
5;6248418;14;19;12;6;5;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;8;15;3
14;8;12;6;5;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;19;15;3;5;6254585
5;6254585;14;8;12;6;5;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;19;15;3
14;8;12;6;3;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;19;15;5;5;6047476
5;6047476;14;8;12;6;3;22;10;17;13;11;21;2;23;26;1;25;24;20;4;7;9;18;16;19;15;5
14;8;12;6;3;22;24;17;13;11;21;2;23;26;1;25;10;20;4;7;9;18;16;19;15;5;5;6046561
5;6046561;14;8;12;6;3;22;24;17;13;11;21;2;23;26;1;25;10;20;4;7;9;18;16;19;15;5
14;8;12;6;3;22;24;17;13;26;21;2;23;11;1;25;10;20;4;7;9;18;16;19;15;5;5;6053636
5;6053636;14;8;12;6;3;22;24;17;13;26;21;2;23;11;1;25;10;20;4;7;9;18;16;19;15;5
14;8;12;6;3;22;16;17;13;26;21;2;23;11;1;25;10;20;4;7;9;18;24;19;15;5;5;6042964
5;6042964;14;8;12;6;3;22;16;17;13;26;21;2;23;11;1;25;10;20;4;7;9;18;24;19;15;5
14;8;12;6;3;11;16;17;13;26;21;2;23;22;1;25;10;20;4;7;9;18;24;19;15;5;5;6022603
5;6022603;14;8;12;6;3;11;16;17;13;26;21;2;23;22;1;25;10;20;4;7;9;18;24;19;15;5
14;8;12;6;3;11;16;17;13;26;21;2;23;4;1;25;10;20;22;7;9;18;24;19;15;5;5;6019563
5;6019563;14;8;12;6;3;11;16;17;13;26;21;2;23;4;1;25;10;20;22;7;9;18;24;19;15;5
14;8;12;6;23;11;16;17;13;26;21;2;3;4;1;25;10;20;22;7;9;18;24;19;15;5;5;5968047
5;5968047;14;8;12;6;23;11;16;17;13;26;21;2;3;4;1;25;10;20;22;7;9;18;24;19;15;5
14;8;12;4;23;11;16;17;13;26;21;2;3;6;1;25;10;20;22;7;9;18;24;19;15;5;5;5988976
5;5988976;14;8;12;4;23;11;16;17;13;26;21;2;3;6;1;25;10;20;22;7;9;18;24;19;15;5
14;8;12;4;23;11;16;19;13;26;21;2;3;6;1;25;10;20;22;7;9;18;24;17;15;5;5;5979872
5;5979872;14;8;12;4;23;11;16;19;13;26;21;2;3;6;1;25;10;20;22;7;9;18;24;17;15;5
14;8;12;4;23;16;11;19;13;26;21;2;3;6;1;25;10;20;22;7;9;18;24;17;15;5;5;5979872
5;5979872;14;8;12;4;23;16;11;19;13;26;21;2;3;6;1;25;10;20;22;7;9;18;24;17;15;5
14;8;12;4;23;16;11;19;13;26;21;2;3;6;1;25;9;20;22;7;10;18;24;17;15;5;5;5937181
5;5937181;14;8;12;4;23;16;11;19;13;26;21;2;3;6;1;25;9;20;22;7;10;18;24;17;15;5
14;8;12;4;23;16;11;19;13;21;26;2;3;6;1;25;9;20;22;7;10;18;24;17;15;5;5;5914449
5;5914449;14;8;12;4;23;16;11;19;13;21;26;2;3;6;1;25;9;20;22;7;10;18;24;17;15;5
14;8;12;17;23;16;11;19;13;21;26;2;3;6;1;25;9;20;22;7;10;18;24;4;15;5;5;5925250
5;5925250;14;8;12;17;23;16;11;19;13;21;26;2;3;6;1;25;9;20;22;7;10;18;24;4;15;5
14;8;12;17;23;16;11;19;13;21;26;2;3;10;1;25;9;20;22;7;6;18;24;4;15;5;5;5932141
5;5932141;14;8;12;17;23;16;11;19;13;21;26;2;3;10;1;25;9;20;22;7;6;18;24;4;15;5
14;8;10;17;23;16;11;19;13;21;26;2;3;12;1;25;9;20;22;7;6;18;24;4;15;5;5;5918363
5;5918363;14;8;10;17;23;16;11;19;13;21;26;2;3;12;1;25;9;20;22;7;6;18;24;4;15;5
14;8;10;17;23;16;11;19;13;2;26;21;3;12;1;25;9;20;22;7;6;18;24;4;15;5;5;5965062
6;5965062;14;8;10;17;23;16;11;19;13;2;26;21;3;12;1;25;9;20;22;7;6;18;24;4;15;5
14;8;10;17;23;16;12;19;13;2;26;21;3;11;1;25;9;20;22;7;6;18;24;4;15;5;6;6019665
6;6019665;14;8;10;17;23;16;12;19;13;2;26;21;3;11;1;25;9;20;22;7;6;18;24;4;15;5
14;8;10;17;23;16;12;19;13;2;26;21;3;11;1;25;9;4;22;7;6;18;24;20;15;5;6;6029483
6;6029483;14;8;10;17;23;16;12;19;13;2;26;21;3;11;1;25;9;4;22;7;6;18;24;20;15;5
14;8;10;17;23;16;12;19;13;6;26;21;3;11;1;25;9;4;22;7;2;18;24;20;15;5;6;6001102
6;6001102;14;8;10;17;23;16;12;19;13;6;26;21;3;11;1;25;9;4;22;7;2;18;24;20;15;5
14;8;10;17;23;16;9;19;13;6;26;21;3;11;1;25;12;4;22;7;2;18;24;20;15;5;6;6069251
6;6069251;14;8;10;17;23;16;9;19;13;6;26;21;3;11;1;25;12;4;22;7;2;18;24;20;15;5
14;8;10;17;23;3;9;19;13;6;26;21;16;11;1;25;12;4;22;7;2;18;24;20;15;5;6;6059719
6;6059719;14;8;10;17;23;3;9;19;13;6;26;21;16;11;1;25;12;4;22;7;2;18;24;20;15;5
14;8;10;23;17;3;9;19;13;6;26;21;16;11;1;25;12;4;22;7;2;18;24;20;15;5;6;6059719
6;6059719;14;8;10;23;17;3;9;19;13;6;26;21;16;11;1;25;12;4;22;7;2;18;24;20;15;5
14;8;10;23;17;3;9;19;13;18;26;21;16;11;1;25;12;4;22;7;2;6;24;20;15;5;6;6098158
6;6098158;14;8;10;23;17;3;9;19;13;18;26;21;16;11;1;25;12;4;22;7;2;6;24;20;15;5
14;8;10;23;17;3;9;19;13;18;26;5;16;11;1;25;12;4;22;7;2;6;24;20;15;21;6;5859667
6;5859667;14;8;10;23;17;3;9;19;13;18;26;5;16;11;1;25;12;4;22;7;2;6;24;20;15;21
14;8;10;23;17;11;9;19;13;18;26;5;16;3;1;25;12;4;22;7;2;6;24;20;15;21;6;5875771
6;5875771;14;8;10;23;17;11;9;19;13;18;26;5;16;3;1;25;12;4;22;7;2;6;24;20;15;21
14;8;10;23;22;11;9;19;13;18;26;5;16;3;1;25;12;4;17;7;2;6;24;20;15;21;6;5866384
6;5866384;14;8;10;23;22;11;9;19;13;18;26;5;16;3;1;25;12;4;17;7;2;6;24;20;15;21
14;8;10;23;22;11;9;19;13;18;26;5;16;2;1;25;12;4;17;7;3;6;24;20;15;21;6;5904908
6;5904908;14;8;10;23;22;11;9;19;13;18;26;5;16;2;1;25;12;4;17;7;3;6;24;20;15;21
14;8;10;23;22;11;9;19;13;18;26;5;20;2;1;25;12;4;17;7;3;6;24;16;15;21;6;5850821
6;5850821;14;8;10;23;22;11;9;19;13;18;26;5;20;2;1;25;12;4;17;7;3;6;24;16;15;21
14;8;15;23;22;11;9;19;13;18;26;5;20;2;1;25;12;4;17;7;3;6;24;16;10;21;6;5839939
6;5839939;14;8;15;23;22;11;9;19;13;18;26;5;20;2;1;25;12;4;17;7;3;6;24;16;10;21
14;8;15;23;22;11;9;19;13;10;26;5;20;2;1;25;12;4;17;7;3;6;24;16;18;21;6;5862784
6;5862784;14;8;15;23;22;11;9;19;13;10;26;5;20;2;1;25;12;4;17;7;3;6;24;16;18;21
14;8;18;23;22;11;9;19;13;10;26;5;20;2;1;25;12;4;17;7;3;6;24;16;15;21;6;5927486
6;5927486;14;8;18;23;22;11;9;19;13;10;26;5;20;2;1;25;12;4;17;7;3;6;24;16;15;21
14;8;18;23;22;11;1;19;13;10;26;5;20;2;9;25;12;4;17;7;3;6;24;16;15;21;6;5983856
6;5983856;14;8;18;23;22;11;1;19;13;10;26;5;20;2;9;25;12;4;17;7;3;6;24;16;15;21
14;8;18;23;22;11;17;19;13;10;26;5;20;2;9;25;12;4;1;7;3;6;24;16;15;21;6;5935848
6;5935848;14;8;18;23;22;11;17;19;13;10;26;5;20;2;9;25;12;4;1;7;3;6;24;16;15;21
14;8;18;23;22;11;17;19;13;10;26;5;20;2;9;24;12;4;1;7;3;6;25;16;15;21;6;5934287
6;5934287;14;8;18;23;22;11;17;19;13;10;26;5;20;2;9;24;12;4;1;7;3;6;25;16;15;21
