"X1";"X33942";"X5";"X1.1";"X6";"X9";"X7";"X10";"X11";"X4";"X2";"X8";"X12";"X3"
1;12;9;3;8;6;11;5;7;10;4;2;3;43720
3;43720;1;12;9;3;8;6;11;5;7;10;4;2
1;12;9;8;3;6;11;5;7;10;4;2;3;44520
3;44520;1;12;9;8;3;6;11;5;7;10;4;2
4;12;9;8;3;6;11;5;7;10;1;2;3;37172
3;37172;4;12;9;8;3;6;11;5;7;10;1;2
4;12;9;8;3;6;11;5;7;10;2;1;3;36392
3;36392;4;12;9;8;3;6;11;5;7;10;2;1
4;12;9;8;3;6;10;5;7;11;2;1;3;37726
3;37726;4;12;9;8;3;6;10;5;7;11;2;1
4;12;9;8;3;10;6;5;7;11;2;1;3;45356
3;45356;4;12;9;8;3;10;6;5;7;11;2;1
4;12;9;8;3;6;10;5;7;11;2;1;3;37726
3;37726;4;12;9;8;3;6;10;5;7;11;2;1
4;12;9;8;3;6;1;5;7;11;2;10;3;40282
3;40282;4;12;9;8;3;6;1;5;7;11;2;10
4;12;9;8;6;3;1;5;7;11;2;10;3;44536
3;40282;4;12;9;8;3;6;1;5;7;11;2;10
4;10;9;8;3;6;1;5;7;11;2;12;3;33294
3;33294;4;10;9;8;3;6;1;5;7;11;2;12
4;10;9;8;2;6;1;5;7;11;3;12;3;36122
3;36122;4;10;9;8;2;6;1;5;7;11;3;12
4;10;9;6;2;8;1;5;7;11;3;12;3;27416
3;27416;4;10;9;6;2;8;1;5;7;11;3;12
4;10;9;6;2;8;1;11;7;5;3;12;3;30524
3;27416;4;10;9;6;2;8;1;5;7;11;3;12
4;10;9;6;2;11;1;5;7;8;3;12;3;46766
3;46766;4;10;9;6;2;11;1;5;7;8;3;12
4;12;9;6;2;11;1;5;7;8;3;10;3;39242
4;39242;4;12;9;6;2;11;1;5;7;8;3;10
4;8;9;6;2;11;1;5;7;12;3;10;4;45114
4;45114;4;8;9;6;2;11;1;5;7;12;3;10
4;8;9;6;2;1;11;5;7;12;3;10;4;46284
4;46284;4;8;9;6;2;1;11;5;7;12;3;10
3;8;9;6;2;1;11;5;7;12;4;10;4;58086
4;58086;3;8;9;6;2;1;11;5;7;12;4;10
8;3;9;6;2;1;11;5;7;12;4;10;4;59604
4;59604;8;3;9;6;2;1;11;5;7;12;4;10
8;10;9;6;2;1;11;5;7;12;4;3;4;41670
4;41670;8;10;9;6;2;1;11;5;7;12;4;3
8;10;9;6;2;1;11;5;3;12;4;7;4;38386
4;38386;8;10;9;6;2;1;11;5;3;12;4;7
8;10;9;6;4;1;11;5;3;12;2;7;4;38134
4;38134;8;10;9;6;4;1;11;5;3;12;2;7
8;10;9;6;4;1;11;7;3;12;2;5;4;32220
4;32220;8;10;9;6;4;1;11;7;3;12;2;5
8;10;9;6;1;4;11;7;3;12;2;5;4;37094
4;37094;8;10;9;6;1;4;11;7;3;12;2;5
8;10;9;11;1;4;6;7;3;12;2;5;4;35202
4;35202;8;10;9;11;1;4;6;7;3;12;2;5
9;10;8;11;1;4;6;7;3;12;2;5;4;51956
4;35202;8;10;9;11;1;4;6;7;3;12;2;5
7;10;9;11;1;4;6;8;3;12;2;5;4;43122
4;35202;8;10;9;11;1;4;6;7;3;12;2;5
8;10;5;11;1;4;6;7;3;12;2;9;4;32112
4;32112;8;10;5;11;1;4;6;7;3;12;2;9
8;10;5;4;1;11;6;7;3;12;2;9;4;37200
4;37200;8;10;5;4;1;11;6;7;3;12;2;9
8;10;6;4;1;11;5;7;3;12;2;9;4;40632
4;40632;8;10;6;4;1;11;5;7;3;12;2;9
8;10;6;4;1;3;5;7;11;12;2;9;4;39396
4;39396;8;10;6;4;1;3;5;7;11;12;2;9
8;6;10;4;1;3;5;7;11;12;2;9;4;47396
4;47396;8;6;10;4;1;3;5;7;11;12;2;9
8;6;10;4;1;3;5;7;11;2;12;9;4;42662
4;42662;8;6;10;4;1;3;5;7;11;2;12;9
8;6;10;4;11;3;5;7;1;2;12;9;4;45494
4;42662;8;6;10;4;1;3;5;7;11;2;12;9
4;6;10;8;1;3;5;7;11;2;12;9;4;34954
5;34954;4;6;10;8;1;3;5;7;11;2;12;9
4;6;10;8;1;12;5;7;11;2;3;9;5;25882
5;25882;4;6;10;8;1;12;5;7;11;2;3;9
4;6;10;3;1;12;5;7;11;2;8;9;5;22746
5;22746;4;6;10;3;1;12;5;7;11;2;8;9
4;6;10;12;1;3;5;7;11;2;8;9;5;36850
5;36850;4;6;10;12;1;3;5;7;11;2;8;9
12;6;10;4;1;3;5;7;11;2;8;9;5;47504
5;47504;12;6;10;4;1;3;5;7;11;2;8;9
12;1;10;4;6;3;5;7;11;2;8;9;5;45670
5;45670;12;1;10;4;6;3;5;7;11;2;8;9
12;1;10;3;6;4;5;7;11;2;8;9;5;39758
5;39758;12;1;10;3;6;4;5;7;11;2;8;9
1;12;10;3;6;4;5;7;11;2;8;9;5;51616
5;51616;1;12;10;3;6;4;5;7;11;2;8;9
1;12;10;3;6;4;7;5;11;2;8;9;5;63036
5;63036;1;12;10;3;6;4;7;5;11;2;8;9
1;12;10;3;6;4;7;5;11;9;8;2;5;60348
5;60348;1;12;10;3;6;4;7;5;11;9;8;2
1;12;10;3;6;11;7;5;4;9;8;2;5;50006
5;50006;1;12;10;3;6;11;7;5;4;9;8;2
1;12;10;3;5;11;7;6;4;9;8;2;5;42808
5;42808;1;12;10;3;5;11;7;6;4;9;8;2
1;12;10;3;2;11;7;6;4;9;8;5;5;43864
5;43864;1;12;10;3;2;11;7;6;4;9;8;5
1;12;10;9;2;11;7;6;4;3;8;5;5;51458
5;51458;1;12;10;9;2;11;7;6;4;3;8;5
1;12;10;9;2;7;11;6;4;3;8;5;5;57826
5;57826;1;12;10;9;2;7;11;6;4;3;8;5
1;10;12;9;2;7;11;6;4;3;8;5;5;37426
5;37426;1;10;12;9;2;7;11;6;4;3;8;5
1;10;12;5;2;7;11;6;4;3;8;9;5;40872
5;37426;1;10;12;9;2;7;11;6;4;3;8;5
1;2;12;9;10;7;11;6;4;3;8;5;5;42556
5;42556;1;2;12;9;10;7;11;6;4;3;8;5
1;2;12;9;10;7;11;6;3;4;8;5;5;33910
5;33910;1;2;12;9;10;7;11;6;3;4;8;5
4;2;12;9;10;7;11;6;3;1;8;5;5;43268
5;43268;4;2;12;9;10;7;11;6;3;1;8;5
1;2;12;9;10;7;11;6;3;4;8;5;5;33910
6;33910;1;2;12;9;10;7;11;6;3;4;8;5
9;2;12;1;10;7;11;6;3;4;8;5;6;36532
6;36532;9;2;12;1;10;7;11;6;3;4;8;5
9;2;12;1;10;7;11;4;3;6;8;5;6;36018
6;36018;9;2;12;1;10;7;11;4;3;6;8;5
6;2;12;1;10;7;11;4;3;9;8;5;6;44684
6;36018;9;2;12;1;10;7;11;4;3;6;8;5
9;10;12;1;2;7;11;4;3;6;8;5;6;35400
6;35400;9;10;12;1;2;7;11;4;3;6;8;5
9;10;12;1;2;7;11;3;4;6;8;5;6;49484
6;49484;9;10;12;1;2;7;11;3;4;6;8;5
9;10;12;1;8;7;11;3;4;6;2;5;6;49968
6;49968;9;10;12;1;8;7;11;3;4;6;2;5
9;10;12;1;5;7;11;3;4;6;2;8;6;52054
6;52054;9;10;12;1;5;7;11;3;4;6;2;8
9;4;12;1;5;7;11;3;10;6;2;8;6;53806
6;53806;9;4;12;1;5;7;11;3;10;6;2;8
9;4;12;1;5;8;11;3;10;6;2;7;6;55786
6;55786;9;4;12;1;5;8;11;3;10;6;2;7
12;4;9;1;5;8;11;3;10;6;2;7;6;66446
6;55786;9;4;12;1;5;8;11;3;10;6;2;7
9;4;7;1;5;8;11;3;10;6;2;12;6;53054
6;53054;9;4;7;1;5;8;11;3;10;6;2;12
9;4;7;1;10;8;11;3;5;6;2;12;6;54724
6;54724;9;4;7;1;10;8;11;3;5;6;2;12
9;4;7;1;10;5;11;3;8;6;2;12;6;63356
6;54724;9;4;7;1;10;8;11;3;5;6;2;12
1;4;7;9;10;8;11;3;5;6;2;12;6;48182
6;48182;1;4;7;9;10;8;11;3;5;6;2;12
1;4;7;9;10;8;11;3;5;12;2;6;6;41654
6;41654;1;4;7;9;10;8;11;3;5;12;2;6
1;4;7;5;10;8;11;3;9;12;2;6;6;37574
6;37574;1;4;7;5;10;8;11;3;9;12;2;6
1;4;7;5;8;10;11;3;9;12;2;6;6;40484
6;40484;1;4;7;5;8;10;11;3;9;12;2;6
1;4;7;9;8;10;11;3;5;12;2;6;6;44498
6;40484;1;4;7;5;8;10;11;3;9;12;2;6
1;5;7;4;8;10;11;3;9;12;2;6;6;39274
6;39274;1;5;7;4;8;10;11;3;9;12;2;6
1;5;11;4;8;10;7;3;9;12;2;6;6;39886
7;39886;1;5;11;4;8;10;7;3;9;12;2;6
1;5;11;4;8;10;2;3;9;12;7;6;7;41082
7;41082;1;5;11;4;8;10;2;3;9;12;7;6
1;5;11;4;8;3;2;10;9;12;7;6;7;44964
7;44964;1;5;11;4;8;3;2;10;9;12;7;6
1;5;10;4;8;3;2;11;9;12;7;6;7;29508
7;29508;1;5;10;4;8;3;2;11;9;12;7;6
1;5;10;4;8;7;2;11;9;12;3;6;7;30532
7;30532;1;5;10;4;8;7;2;11;9;12;3;6
3;5;10;4;8;7;2;11;9;12;1;6;7;25694
7;25694;3;5;10;4;8;7;2;11;9;12;1;6
3;5;4;10;8;7;2;11;9;12;1;6;7;26202
7;26202;3;5;4;10;8;7;2;11;9;12;1;6
3;5;4;10;8;7;11;2;9;12;1;6;7;30318
7;30318;3;5;4;10;8;7;11;2;9;12;1;6
3;5;4;10;11;7;8;2;9;12;1;6;7;27830
7;27830;3;5;4;10;11;7;8;2;9;12;1;6
3;5;4;10;6;7;8;2;9;12;1;11;7;30344
7;30344;3;5;4;10;6;7;8;2;9;12;1;11
3;5;4;10;6;7;2;8;9;12;1;11;7;38692
7;30344;3;5;4;10;6;7;8;2;9;12;1;11
3;5;4;10;6;1;8;2;9;12;7;11;7;37384
7;30344;3;5;4;10;6;7;8;2;9;12;1;11
3;5;4;10;6;7;2;8;9;12;1;11;7;38692
7;38692;3;5;4;10;6;7;2;8;9;12;1;11
5;3;4;10;6;7;2;8;9;12;1;11;7;44552
7;44552;5;3;4;10;6;7;2;8;9;12;1;11
5;3;4;1;6;7;2;8;9;12;10;11;7;45660
7;45660;5;3;4;1;6;7;2;8;9;12;10;11
5;3;4;1;6;7;12;8;9;2;10;11;7;52390
7;52390;5;3;4;1;6;7;12;8;9;2;10;11
8;3;4;1;6;7;12;5;9;2;10;11;7;63486
7;63486;8;3;4;1;6;7;12;5;9;2;10;11
8;10;4;1;6;7;12;5;9;2;3;11;7;45784
7;45784;8;10;4;1;6;7;12;5;9;2;3;11
8;5;4;1;6;7;12;10;9;2;3;11;7;37516
7;37516;8;5;4;1;6;7;12;10;9;2;3;11
8;5;4;1;6;3;12;10;9;2;7;11;7;36492
7;36492;8;5;4;1;6;3;12;10;9;2;7;11
8;5;4;1;6;2;12;10;9;3;7;11;7;51918
8;51918;8;5;4;1;6;2;12;10;9;3;7;11
8;5;7;1;6;2;12;10;9;3;4;11;8;49214
8;49214;8;5;7;1;6;2;12;10;9;3;4;11
8;7;5;1;6;2;12;10;9;3;4;11;8;49482
8;49482;8;7;5;1;6;2;12;10;9;3;4;11
8;7;12;1;6;2;5;10;9;3;4;11;8;52742
8;52742;8;7;12;1;6;2;5;10;9;3;4;11
8;7;12;1;6;2;5;10;9;4;3;11;8;53138
8;53138;8;7;12;1;6;2;5;10;9;4;3;11
8;7;12;1;6;2;9;10;5;4;3;11;8;47590
8;47590;8;7;12;1;6;2;9;10;5;4;3;11
8;7;12;6;1;2;9;10;5;4;3;11;8;46750
8;46750;8;7;12;6;1;2;9;10;5;4;3;11
8;7;10;6;1;2;9;12;5;4;3;11;8;54106
8;54106;8;7;10;6;1;2;9;12;5;4;3;11
7;8;10;6;1;2;9;12;5;4;3;11;8;62270
8;62270;7;8;10;6;1;2;9;12;5;4;3;11
7;8;10;6;11;2;9;12;5;4;3;1;8;63204
8;63204;7;8;10;6;11;2;9;12;5;4;3;1
7;8;10;6;11;9;2;12;5;4;3;1;8;56152
8;56152;7;8;10;6;11;9;2;12;5;4;3;1
7;8;10;6;11;9;5;12;2;4;3;1;8;58268
8;58268;7;8;10;6;11;9;5;12;2;4;3;1
7;8;10;6;11;9;5;2;12;4;3;1;8;46740
8;46740;7;8;10;6;11;9;5;2;12;4;3;1
7;8;10;6;1;9;5;2;12;4;3;11;8;45806
8;45806;7;8;10;6;1;9;5;2;12;4;3;11
7;4;10;6;1;9;5;2;12;8;3;11;8;42248
8;42248;7;4;10;6;1;9;5;2;12;8;3;11
7;4;10;6;1;11;5;2;12;8;3;9;8;49820
8;49820;7;4;10;6;1;11;5;2;12;8;3;9
7;3;10;6;1;11;5;2;12;8;4;9;8;50792
8;50792;7;3;10;6;1;11;5;2;12;8;4;9
7;3;10;6;2;11;5;1;12;8;4;9;8;43286
8;43286;7;3;10;6;2;11;5;1;12;8;4;9
7;3;10;6;2;11;5;4;12;8;1;9;8;46010
8;46010;7;3;10;6;2;11;5;4;12;8;1;9
7;3;10;6;2;11;5;9;12;8;1;4;8;46994
8;46994;7;3;10;6;2;11;5;9;12;8;1;4
6;3;10;7;2;11;5;9;12;8;1;4;8;57282
9;46994;7;3;10;6;2;11;5;9;12;8;1;4
7;3;10;9;2;11;5;6;12;8;1;4;9;45980
9;45980;7;3;10;9;2;11;5;6;12;8;1;4
7;3;10;6;2;11;5;9;12;8;1;4;9;46994
9;46994;7;3;10;6;2;11;5;9;12;8;1;4
6;3;10;7;2;11;5;9;12;8;1;4;9;57282
9;57282;6;3;10;7;2;11;5;9;12;8;1;4
6;3;10;7;2;11;5;8;12;9;1;4;9;55396
9;55396;6;3;10;7;2;11;5;8;12;9;1;4
6;3;10;5;2;11;7;8;12;9;1;4;9;53664
9;53664;6;3;10;5;2;11;7;8;12;9;1;4
6;1;10;5;2;11;7;8;12;9;3;4;9;45900
9;45900;6;1;10;5;2;11;7;8;12;9;3;4
6;1;10;5;2;7;11;8;12;9;3;4;9;42494
9;42494;6;1;10;5;2;7;11;8;12;9;3;4
6;1;10;11;2;7;5;8;12;9;3;4;9;36742
9;36742;6;1;10;11;2;7;5;8;12;9;3;4
6;1;9;11;2;7;5;8;12;10;3;4;9;35236
9;35236;6;1;9;11;2;7;5;8;12;10;3;4
6;1;7;11;2;9;5;8;12;10;3;4;9;46264
9;46264;6;1;7;11;2;9;5;8;12;10;3;4
12;1;7;11;2;9;5;8;6;10;3;4;9;50142
9;50142;12;1;7;11;2;9;5;8;6;10;3;4
12;11;7;1;2;9;5;8;6;10;3;4;9;32784
9;32784;12;11;7;1;2;9;5;8;6;10;3;4
12;11;10;1;2;9;5;8;6;7;3;4;9;45548
9;45548;12;11;10;1;2;9;5;8;6;7;3;4
12;11;8;1;2;9;5;10;6;7;3;4;9;32280
9;32280;12;11;8;1;2;9;5;10;6;7;3;4
12;11;8;2;1;9;5;10;6;7;3;4;9;34640
9;34640;12;11;8;2;1;9;5;10;6;7;3;4
12;6;8;2;1;9;5;10;11;7;3;4;9;34852
9;34852;12;6;8;2;1;9;5;10;11;7;3;4
12;6;4;2;1;9;5;10;11;7;3;8;9;42170
9;42170;12;6;4;2;1;9;5;10;11;7;3;8
12;6;4;2;1;10;5;9;11;7;3;8;9;49304
9;49304;12;6;4;2;1;10;5;9;11;7;3;8
12;8;4;2;1;10;5;9;11;7;3;6;9;51154
9;51154;12;8;4;2;1;10;5;9;11;7;3;6
12;8;4;2;10;1;5;9;11;7;3;6;9;54204
10;54204;12;8;4;2;10;1;5;9;11;7;3;6
12;8;2;4;10;1;5;9;11;7;3;6;10;55258
10;55258;12;8;2;4;10;1;5;9;11;7;3;6
12;8;2;4;10;5;1;9;11;7;3;6;10;51488
10;51488;12;8;2;4;10;5;1;9;11;7;3;6
12;8;2;4;10;5;3;9;11;7;1;6;10;52948
10;52948;12;8;2;4;10;5;3;9;11;7;1;6
12;8;2;4;10;11;3;9;5;7;1;6;10;51238
10;51238;12;8;2;4;10;11;3;9;5;7;1;6
12;8;2;4;10;11;9;3;5;7;1;6;10;54894
10;54894;12;8;2;4;10;11;9;3;5;7;1;6
12;8;9;4;10;11;2;3;5;7;1;6;10;54706
10;54706;12;8;9;4;10;11;2;3;5;7;1;6
12;8;9;4;3;11;2;10;5;7;1;6;10;43544
10;43544;12;8;9;4;3;11;2;10;5;7;1;6
12;8;9;4;3;7;2;10;5;11;1;6;10;59736
10;59736;12;8;9;4;3;7;2;10;5;11;1;6
12;8;9;4;3;7;5;10;2;11;1;6;10;60584
10;60584;12;8;9;4;3;7;5;10;2;11;1;6
12;8;9;4;3;7;2;10;5;11;1;6;10;59736
10;59736;12;8;9;4;3;7;2;10;5;11;1;6
12;7;9;4;3;8;2;10;5;11;1;6;10;52044
10;52044;12;7;9;4;3;8;2;10;5;11;1;6
12;7;9;4;3;6;2;10;5;11;1;8;10;55512
10;55512;12;7;9;4;3;6;2;10;5;11;1;8
5;7;9;4;3;6;2;10;12;11;1;8;10;48450
10;48450;5;7;9;4;3;6;2;10;12;11;1;8
5;7;9;4;3;6;11;10;12;2;1;8;10;48328
10;48328;5;7;9;4;3;6;11;10;12;2;1;8
9;7;5;4;3;6;11;10;12;2;1;8;10;52922
10;52922;9;7;5;4;3;6;11;10;12;2;1;8
9;7;5;4;3;2;11;10;12;6;1;8;10;41528
10;41528;9;7;5;4;3;2;11;10;12;6;1;8
9;7;5;4;3;2;11;10;6;12;1;8;10;48232
10;48232;9;7;5;4;3;2;11;10;6;12;1;8
9;7;5;4;3;2;6;10;11;12;1;8;10;49834
10;49834;9;7;5;4;3;2;6;10;11;12;1;8
2;7;5;4;3;9;6;10;11;12;1;8;10;50266
10;50266;2;7;5;4;3;9;6;10;11;12;1;8
2;7;5;4;3;9;10;6;11;12;1;8;10;39322
11;39322;2;7;5;4;3;9;10;6;11;12;1;8
2;7;5;10;3;9;4;6;11;12;1;8;11;43740
11;43740;2;7;5;10;3;9;4;6;11;12;1;8
2;4;5;10;3;9;7;6;11;12;1;8;11;40416
11;40416;2;4;5;10;3;9;7;6;11;12;1;8
2;4;5;3;10;9;7;6;11;12;1;8;11;39256
11;39256;2;4;5;3;10;9;7;6;11;12;1;8
2;4;5;3;10;9;7;12;11;6;1;8;11;37790
11;37790;2;4;5;3;10;9;7;12;11;6;1;8
2;4;5;3;11;9;7;12;10;6;1;8;11;39168
11;39168;2;4;5;3;11;9;7;12;10;6;1;8
2;7;5;3;11;9;4;12;10;6;1;8;11;42492
11;42492;2;7;5;3;11;9;4;12;10;6;1;8
2;7;12;3;11;9;4;5;10;6;1;8;11;46756
11;46756;2;7;12;3;11;9;4;5;10;6;1;8
2;7;6;3;11;9;4;5;10;12;1;8;11;47170
11;47170;2;7;6;3;11;9;4;5;10;12;1;8
2;7;6;3;11;9;4;12;10;5;1;8;11;42436
11;42436;2;7;6;3;11;9;4;12;10;5;1;8
2;7;11;3;6;9;4;12;10;5;1;8;11;43450
11;43450;2;7;11;3;6;9;4;12;10;5;1;8
2;7;10;3;6;9;4;12;11;5;1;8;11;45518
11;45518;2;7;10;3;6;9;4;12;11;5;1;8
2;1;10;3;6;9;4;12;11;5;7;8;11;54922
11;54922;2;1;10;3;6;9;4;12;11;5;7;8
2;1;10;3;6;9;5;12;11;4;7;8;11;55800
11;55800;2;1;10;3;6;9;5;12;11;4;7;8
2;1;7;3;6;9;5;12;11;4;10;8;11;54192
11;54192;2;1;7;3;6;9;5;12;11;4;10;8
2;1;7;3;10;9;5;12;11;4;6;8;11;48928
11;48928;2;1;7;3;10;9;5;12;11;4;6;8
2;1;7;3;10;9;5;12;11;4;8;6;11;47726
11;47726;2;1;7;3;10;9;5;12;11;4;8;6
11;1;7;3;10;9;5;12;2;4;8;6;11;55054
11;47726;2;1;7;3;10;9;5;12;11;4;8;6
2;4;7;3;10;9;5;12;11;1;8;6;11;46514
11;46514;2;4;7;3;10;9;5;12;11;1;8;6
2;6;7;3;10;9;5;12;11;1;8;4;11;47426
11;47426;2;6;7;3;10;9;5;12;11;1;8;4
2;6;7;3;10;9;5;12;1;11;8;4;11;36932
12;36932;2;6;7;3;10;9;5;12;1;11;8;4
6;2;7;3;10;9;5;12;1;11;8;4;12;39688
12;39688;6;2;7;3;10;9;5;12;1;11;8;4
12;2;7;3;10;9;5;6;1;11;8;4;12;34168
12;34168;12;2;7;3;10;9;5;6;1;11;8;4
2;12;7;3;10;9;5;6;1;11;8;4;12;30524
12;30524;2;12;7;3;10;9;5;6;1;11;8;4
2;12;6;3;10;9;5;7;1;11;8;4;12;44904
12;44904;2;12;6;3;10;9;5;7;1;11;8;4
3;12;6;2;10;9;5;7;1;11;8;4;12;52006
12;52006;3;12;6;2;10;9;5;7;1;11;8;4
3;12;6;2;10;9;1;7;5;11;8;4;12;52126
12;52126;3;12;6;2;10;9;1;7;5;11;8;4
3;6;12;2;10;9;1;7;5;11;8;4;12;57754
12;52126;3;12;6;2;10;9;1;7;5;11;8;4
3;12;8;2;10;9;1;7;5;11;6;4;12;51144
12;51144;3;12;8;2;10;9;1;7;5;11;6;4
3;4;8;2;10;9;1;7;5;11;6;12;12;40588
12;40588;3;4;8;2;10;9;1;7;5;11;6;12
3;4;8;2;10;9;1;7;5;11;12;6;12;39952
12;39952;3;4;8;2;10;9;1;7;5;11;12;6
3;4;8;2;10;9;12;7;5;11;1;6;12;41358
12;41358;3;4;8;2;10;9;12;7;5;11;1;6
4;3;8;2;10;9;12;7;5;11;1;6;12;43604
12;43604;4;3;8;2;10;9;12;7;5;11;1;6
12;3;8;2;10;9;4;7;5;11;1;6;12;53198
12;53198;12;3;8;2;10;9;4;7;5;11;1;6
12;3;8;2;10;1;4;7;5;11;9;6;12;51510
12;51510;12;3;8;2;10;1;4;7;5;11;9;6
5;3;8;2;10;1;4;7;12;11;9;6;12;34992
12;34992;5;3;8;2;10;1;4;7;12;11;9;6
5;3;8;2;11;1;4;7;12;10;9;6;12;29402
12;29402;5;3;8;2;11;1;4;7;12;10;9;6
5;3;8;2;11;4;1;7;12;10;9;6;12;23262
12;23262;5;3;8;2;11;4;1;7;12;10;9;6
5;3;10;2;11;4;1;7;12;8;9;6;12;33712
12;33712;5;3;10;2;11;4;1;7;12;8;9;6
5;3;10;2;11;12;1;7;4;8;9;6;12;41336
