"X1";"X54900";"X10";"X9";"X12";"X5";"X2";"X1.1";"X4";"X7";"X6";"X11";"X3";"X8"
4;45068;8;6;7;11;10;1;12;9;4;3;2;5
10;6;7;11;8;1;12;9;4;3;2;5;4;45978
4;45978;10;6;7;11;8;1;12;9;4;3;2;5
6;10;7;11;8;1;12;9;4;3;2;5;4;38476
4;38476;6;10;7;11;8;1;12;9;4;3;2;5
3;10;7;11;8;1;12;9;4;6;2;5;4;40450
4;40450;3;10;7;11;8;1;12;9;4;6;2;5
9;10;7;11;8;1;12;3;4;6;2;5;4;50012
4;50012;9;10;7;11;8;1;12;3;4;6;2;5
6;10;7;11;8;1;12;3;4;9;2;5;4;44096
4;44096;6;10;7;11;8;1;12;3;4;9;2;5
6;3;7;11;8;1;12;10;4;9;2;5;4;55884
4;55884;6;3;7;11;8;1;12;10;4;9;2;5
10;3;7;11;8;1;12;6;4;9;2;5;4;44954
4;44954;10;3;7;11;8;1;12;6;4;9;2;5
10;3;2;11;8;1;12;6;4;9;7;5;4;44984
4;44984;10;3;2;11;8;1;12;6;4;9;7;5
10;3;8;11;2;1;12;6;4;9;7;5;4;49288
5;49288;10;3;8;11;2;1;12;6;4;9;7;5
10;3;8;11;2;1;12;6;5;9;7;4;5;44090
5;44090;10;3;8;11;2;1;12;6;5;9;7;4
10;3;8;11;2;7;12;6;5;9;1;4;5;47818
5;47818;10;3;8;11;2;7;12;6;5;9;1;4
10;3;8;11;4;7;12;6;5;9;1;2;5;48014
5;48014;10;3;8;11;4;7;12;6;5;9;1;2
10;3;8;4;11;7;12;6;5;9;1;2;5;48894
5;48894;10;3;8;4;11;7;12;6;5;9;1;2
10;11;8;4;3;7;12;6;5;9;1;2;5;49388
5;49388;10;11;8;4;3;7;12;6;5;9;1;2
11;10;8;4;3;7;12;6;5;9;1;2;5;41846
5;41846;11;10;8;4;3;7;12;6;5;9;1;2
11;10;8;4;1;7;12;6;5;9;3;2;5;38316
5;38316;11;10;8;4;1;7;12;6;5;9;3;2
6;10;8;4;1;7;12;11;5;9;3;2;5;34808
5;34808;6;10;8;4;1;7;12;11;5;9;3;2
11;10;8;4;1;7;12;6;5;9;3;2;5;38316
5;38316;11;10;8;4;1;7;12;6;5;9;3;2
3;10;8;4;1;7;12;6;5;9;11;2;5;35952
5;35952;3;10;8;4;1;7;12;6;5;9;11;2
3;10;8;4;1;2;12;6;5;9;11;7;5;41930
5;41930;3;10;8;4;1;2;12;6;5;9;11;7
3;10;8;4;7;2;12;6;5;9;11;1;5;45530
5;45530;3;10;8;4;7;2;12;6;5;9;11;1
3;10;9;4;7;2;12;6;5;8;11;1;5;42536
5;42536;3;10;9;4;7;2;12;6;5;8;11;1
10;3;9;4;7;2;12;6;5;8;11;1;5;44740
5;44740;10;3;9;4;7;2;12;6;5;8;11;1
10;3;9;4;7;2;11;6;5;8;12;1;5;49170
5;49170;10;3;9;4;7;2;11;6;5;8;12;1
10;3;9;4;7;2;8;6;5;11;12;1;5;39758
5;39758;10;3;9;4;7;2;8;6;5;11;12;1
9;3;10;4;7;2;8;6;5;11;12;1;5;41604
5;41604;9;3;10;4;7;2;8;6;5;11;12;1
9;3;10;8;7;2;4;6;5;11;12;1;5;43798
5;43798;9;3;10;8;7;2;4;6;5;11;12;1
10;3;9;8;7;2;4;6;5;11;12;1;5;37738
5;37738;10;3;9;8;7;2;4;6;5;11;12;1
10;3;9;8;7;6;4;2;5;11;12;1;5;56982
6;56982;10;3;9;8;7;6;4;2;5;11;12;1
10;3;9;8;7;6;11;2;5;4;12;1;6;47158
6;47158;10;3;9;8;7;6;11;2;5;4;12;1
10;3;9;8;7;6;11;5;2;4;12;1;6;57274
6;57274;10;3;9;8;7;6;11;5;2;4;12;1
10;3;9;8;7;6;5;11;2;4;12;1;6;53214
6;53214;10;3;9;8;7;6;5;11;2;4;12;1
10;3;6;8;7;9;5;11;2;4;12;1;6;46168
6;46168;10;3;6;8;7;9;5;11;2;4;12;1
10;3;6;8;7;9;5;11;2;4;1;12;6;50534
6;50534;10;3;6;8;7;9;5;11;2;4;1;12
10;3;6;8;7;9;5;11;4;2;1;12;6;48444
6;48444;10;3;6;8;7;9;5;11;4;2;1;12
10;3;4;8;7;9;5;11;6;2;1;12;6;54678
6;54678;10;3;4;8;7;9;5;11;6;2;1;12
10;11;4;8;7;9;5;3;6;2;1;12;6;48362
6;48362;10;11;4;8;7;9;5;3;6;2;1;12
10;11;4;5;7;9;8;3;6;2;1;12;6;45790
6;45790;10;11;4;5;7;9;8;3;6;2;1;12
6;11;4;5;7;9;8;3;10;2;1;12;6;38850
6;38850;6;11;4;5;7;9;8;3;10;2;1;12
6;11;4;5;7;9;8;3;12;2;1;10;6;43904
6;43904;6;11;4;5;7;9;8;3;12;2;1;10
6;11;3;5;7;9;8;4;12;2;1;10;6;39660
6;39660;6;11;3;5;7;9;8;4;12;2;1;10
3;11;6;5;7;9;8;4;12;2;1;10;6;42768
6;42768;3;11;6;5;7;9;8;4;12;2;1;10
3;11;6;5;7;9;8;2;12;4;1;10;6;44536
6;44536;3;11;6;5;7;9;8;2;12;4;1;10
3;11;6;5;7;4;8;2;12;9;1;10;6;50928
6;50928;3;11;6;5;7;4;8;2;12;9;1;10
3;11;6;5;2;4;8;7;12;9;1;10;6;53434
6;53434;3;11;6;5;2;4;8;7;12;9;1;10
3;11;6;5;2;4;8;10;12;9;1;7;6;55512
6;55512;3;11;6;5;2;4;8;10;12;9;1;7
3;10;6;5;2;4;8;11;12;9;1;7;6;46724
6;46724;3;10;6;5;2;4;8;11;12;9;1;7
3;8;6;5;2;4;10;11;12;9;1;7;6;46164
6;46164;3;8;6;5;2;4;10;11;12;9;1;7
3;8;2;5;6;4;10;11;12;9;1;7;6;49756
7;49756;3;8;2;5;6;4;10;11;12;9;1;7
2;8;3;5;6;4;10;11;12;9;1;7;7;52326
7;52326;2;8;3;5;6;4;10;11;12;9;1;7
2;8;3;5;6;4;10;9;12;11;1;7;7;54360
7;54360;2;8;3;5;6;4;10;9;12;11;1;7
2;7;3;5;6;4;10;9;12;11;1;8;7;43742
7;43742;2;7;3;5;6;4;10;9;12;11;1;8
2;7;3;5;6;4;10;11;12;9;1;8;7;45408
7;45408;2;7;3;5;6;4;10;11;12;9;1;8
2;7;3;5;4;6;10;11;12;9;1;8;7;52128
7;52128;2;7;3;5;4;6;10;11;12;9;1;8
2;7;10;5;4;6;3;11;12;9;1;8;7;52060
7;52060;2;7;10;5;4;6;3;11;12;9;1;8
2;7;10;5;4;6;3;9;12;11;1;8;7;49722
7;49722;2;7;10;5;4;6;3;9;12;11;1;8
2;7;11;5;4;6;3;9;12;10;1;8;7;53836
7;53836;2;7;11;5;4;6;3;9;12;10;1;8
2;7;11;6;4;5;3;9;12;10;1;8;7;36432
7;36432;2;7;11;6;4;5;3;9;12;10;1;8
2;1;11;6;4;5;3;9;12;10;7;8;7;43652
7;43652;2;1;11;6;4;5;3;9;12;10;7;8
2;1;11;6;4;12;3;9;5;10;7;8;7;48132
7;48132;2;1;11;6;4;12;3;9;5;10;7;8
9;1;11;6;4;12;3;2;5;10;7;8;7;51764
7;51764;9;1;11;6;4;12;3;2;5;10;7;8
9;1;11;10;4;12;3;2;5;6;7;8;7;58830
7;51764;9;1;11;6;4;12;3;2;5;10;7;8
9;1;11;8;4;12;3;2;5;10;7;6;7;55148
7;55148;9;1;11;8;4;12;3;2;5;10;7;6
1;9;11;8;4;12;3;2;5;10;7;6;7;42970
7;42970;1;9;11;8;4;12;3;2;5;10;7;6
7;9;11;8;4;12;3;2;5;10;1;6;7;42356
7;42356;7;9;11;8;4;12;3;2;5;10;1;6
7;9;11;8;6;12;3;2;5;10;1;4;7;46212
7;46212;7;9;11;8;6;12;3;2;5;10;1;4
7;9;11;8;6;12;5;2;3;10;1;4;7;43348
7;43348;7;9;11;8;6;12;5;2;3;10;1;4
8;9;11;7;6;12;5;2;3;10;1;4;7;40622
7;40622;8;9;11;7;6;12;5;2;3;10;1;4
8;9;11;10;6;12;5;2;3;7;1;4;7;34520
8;34520;8;9;11;10;6;12;5;2;3;7;1;4
8;9;7;10;6;12;5;2;3;11;1;4;8;45348
8;45348;8;9;7;10;6;12;5;2;3;11;1;4
8;9;7;3;6;12;5;2;10;11;1;4;8;45732
8;45732;8;9;7;3;6;12;5;2;10;11;1;4
8;9;7;3;6;12;5;2;10;1;11;4;8;37442
8;37442;8;9;7;3;6;12;5;2;10;1;11;4
8;9;7;3;5;12;6;2;10;1;11;4;8;39938
8;39938;8;9;7;3;5;12;6;2;10;1;11;4
8;9;7;3;5;1;6;2;10;12;11;4;8;52262
8;52262;8;9;7;3;5;1;6;2;10;12;11;4
1;9;7;3;5;8;6;2;10;12;11;4;8;52940
8;52940;1;9;7;3;5;8;6;2;10;12;11;4
1;9;7;6;5;8;3;2;10;12;11;4;8;51792
8;51792;1;9;7;6;5;8;3;2;10;12;11;4
1;9;2;6;5;8;3;7;10;12;11;4;8;53304
8;53304;1;9;2;6;5;8;3;7;10;12;11;4
11;9;2;6;5;8;3;7;10;12;1;4;8;35934
8;35934;11;9;2;6;5;8;3;7;10;12;1;4
11;9;2;6;3;8;5;7;10;12;1;4;8;41032
8;41032;11;9;2;6;3;8;5;7;10;12;1;4
11;9;4;6;3;8;5;7;10;12;1;2;8;37854
8;37854;11;9;4;6;3;8;5;7;10;12;1;2
11;9;4;6;3;8;7;5;10;12;1;2;8;44402
8;44402;11;9;4;6;3;8;7;5;10;12;1;2
11;9;4;6;3;12;7;5;10;8;1;2;8;36698
8;36698;11;9;4;6;3;12;7;5;10;8;1;2
3;9;4;6;11;12;7;5;10;8;1;2;8;45620
8;36698;11;9;4;6;3;12;7;5;10;8;1;2
12;9;4;6;3;11;7;5;10;8;1;2;8;39320
8;39320;12;9;4;6;3;11;7;5;10;8;1;2
10;9;4;6;3;11;7;5;12;8;1;2;8;49328
8;49328;10;9;4;6;3;11;7;5;12;8;1;2
10;9;4;6;11;3;7;5;12;8;1;2;8;55472
8;55472;10;9;4;6;11;3;7;5;12;8;1;2
10;9;1;6;11;3;7;5;12;8;4;2;8;51260
8;51260;10;9;1;6;11;3;7;5;12;8;4;2
10;9;12;6;11;3;7;5;1;8;4;2;8;51200
8;51200;10;9;12;6;11;3;7;5;1;8;4;2
10;9;12;6;11;2;7;5;1;8;4;3;8;44292
9;44292;10;9;12;6;11;2;7;5;1;8;4;3
10;9;12;6;11;2;3;5;1;8;4;7;9;46902
9;46902;10;9;12;6;11;2;3;5;1;8;4;7
2;9;12;6;11;10;3;5;1;8;4;7;9;46706
9;46706;2;9;12;6;11;10;3;5;1;8;4;7
2;9;12;4;11;10;3;5;1;8;6;7;9;48316
9;48316;2;9;12;4;11;10;3;5;1;8;6;7
2;9;12;4;5;10;3;11;1;8;6;7;9;44718
9;44718;2;9;12;4;5;10;3;11;1;8;6;7
2;9;12;4;6;10;3;11;1;8;5;7;9;41212
9;41212;2;9;12;4;6;10;3;11;1;8;5;7
2;12;9;4;6;10;3;11;1;8;5;7;9;46228
9;46228;2;12;9;4;6;10;3;11;1;8;5;7
2;12;3;4;6;10;9;11;1;8;5;7;9;47468
9;47468;2;12;3;4;6;10;9;11;1;8;5;7
2;1;3;4;6;10;9;11;12;8;5;7;9;36448
9;36448;2;1;3;4;6;10;9;11;12;8;5;7
2;1;3;9;6;10;4;11;12;8;5;7;9;33952
9;33952;2;1;3;9;6;10;4;11;12;8;5;7
2;1;3;9;6;10;4;8;12;11;5;7;9;32338
9;32338;2;1;3;9;6;10;4;8;12;11;5;7
2;1;3;9;6;10;4;8;11;12;5;7;9;39262
9;39262;2;1;3;9;6;10;4;8;11;12;5;7
2;1;9;3;6;10;4;8;11;12;5;7;9;40378
9;40378;2;1;9;3;6;10;4;8;11;12;5;7
2;1;9;3;6;10;4;12;11;8;5;7;9;43430
9;43430;2;1;9;3;6;10;4;12;11;8;5;7
2;1;10;3;6;9;4;12;11;8;5;7;9;56728
9;56728;2;1;10;3;6;9;4;12;11;8;5;7
2;1;10;3;6;9;11;12;4;8;5;7;9;62972
9;56728;2;1;10;3;6;9;4;12;11;8;5;7
2;1;10;3;6;9;5;12;11;8;4;7;9;58718
9;58718;2;1;10;3;6;9;5;12;11;8;4;7
7;1;10;3;6;9;5;12;11;8;4;2;9;55406
9;55406;7;1;10;3;6;9;5;12;11;8;4;2
7;1;10;3;6;5;9;12;11;8;4;2;9;54314
9;54314;7;1;10;3;6;5;9;12;11;8;4;2
7;1;10;6;3;5;9;12;11;8;4;2;9;52794
9;52794;7;1;10;6;3;5;9;12;11;8;4;2
7;9;10;6;3;5;1;12;11;8;4;2;9;58022
10;58022;7;9;10;6;3;5;1;12;11;8;4;2
7;9;10;11;3;5;1;12;6;8;4;2;10;53052
10;53052;7;9;10;11;3;5;1;12;6;8;4;2
7;9;10;11;3;1;5;12;6;8;4;2;10;53544
10;53544;7;9;10;11;3;1;5;12;6;8;4;2
7;9;12;11;3;1;5;10;6;8;4;2;10;44128
10;44128;7;9;12;11;3;1;5;10;6;8;4;2
7;9;12;11;4;1;5;10;6;8;3;2;10;48026
10;48026;7;9;12;11;4;1;5;10;6;8;3;2
7;9;12;11;4;1;5;10;6;8;2;3;10;44876
10;44876;7;9;12;11;4;1;5;10;6;8;2;3
5;9;12;11;4;1;7;10;6;8;2;3;10;52704
10;52704;5;9;12;11;4;1;7;10;6;8;2;3
5;9;12;11;4;1;10;7;6;8;2;3;10;67316
10;67316;5;9;12;11;4;1;10;7;6;8;2;3
5;9;12;4;11;1;10;7;6;8;2;3;10;63796
10;63796;5;9;12;4;11;1;10;7;6;8;2;3
3;9;12;4;11;1;10;7;6;8;2;5;10;60440
10;60440;3;9;12;4;11;1;10;7;6;8;2;5
3;9;12;2;11;1;10;7;6;8;4;5;10;60164
10;60164;3;9;12;2;11;1;10;7;6;8;4;5
3;9;12;1;11;2;10;7;6;8;4;5;10;51518
10;51518;3;9;12;1;11;2;10;7;6;8;4;5
3;2;12;1;11;9;10;7;6;8;4;5;10;52198
10;52198;3;2;12;1;11;9;10;7;6;8;4;5
3;2;7;1;11;9;10;12;6;8;4;5;10;47622
10;47622;3;2;7;1;11;9;10;12;6;8;4;5
3;10;7;1;11;9;2;12;6;8;4;5;10;51554
10;51554;3;10;7;1;11;9;2;12;6;8;4;5
3;10;6;1;11;9;2;12;7;8;4;5;10;55660
10;55660;3;10;6;1;11;9;2;12;7;8;4;5
3;10;6;1;11;9;2;5;7;8;4;12;10;50602
10;50602;3;10;6;1;11;9;2;5;7;8;4;12
3;10;6;4;11;9;2;5;7;8;1;12;10;46938
10;46938;3;10;6;4;11;9;2;5;7;8;1;12
3;10;6;4;9;11;2;5;7;8;1;12;10;49326
10;49326;3;10;6;4;9;11;2;5;7;8;1;12
3;10;6;4;9;11;2;1;7;8;5;12;10;50310
10;50310;3;10;6;4;9;11;2;1;7;8;5;12
3;10;6;4;9;11;2;5;7;8;1;12;10;49326
11;49326;3;10;6;4;9;11;2;5;7;8;1;12
3;4;6;10;9;11;2;5;7;8;1;12;11;43614
11;43614;3;4;6;10;9;11;2;5;7;8;1;12
3;4;9;10;6;11;2;5;7;8;1;12;11;44650
11;44650;3;4;9;10;6;11;2;5;7;8;1;12
3;4;9;10;6;11;2;12;7;8;1;5;11;49292
11;49292;3;4;9;10;6;11;2;12;7;8;1;5
3;4;9;10;5;11;2;12;7;8;1;6;11;43734
11;43734;3;4;9;10;5;11;2;12;7;8;1;6
3;4;6;10;5;11;2;12;7;8;1;9;11;44708
11;44708;3;4;6;10;5;11;2;12;7;8;1;9
3;4;2;10;5;11;6;12;7;8;1;9;11;44292
11;44292;3;4;2;10;5;11;6;12;7;8;1;9
9;4;2;10;5;11;6;12;7;8;1;3;11;53854
11;53854;9;4;2;10;5;11;6;12;7;8;1;3
9;6;2;10;5;11;4;12;7;8;1;3;11;40870
11;40870;9;6;2;10;5;11;4;12;7;8;1;3
9;6;3;10;5;11;4;12;7;8;1;2;11;42574
11;42574;9;6;3;10;5;11;4;12;7;8;1;2
9;6;3;10;5;11;12;4;7;8;1;2;11;35734
11;35734;9;6;3;10;5;11;12;4;7;8;1;2
9;6;3;10;5;11;8;4;7;12;1;2;11;41422
11;41422;9;6;3;10;5;11;8;4;7;12;1;2
9;6;3;10;5;11;8;1;7;12;4;2;11;46544
11;46544;9;6;3;10;5;11;8;1;7;12;4;2
9;6;3;10;5;11;8;12;7;1;4;2;11;46832
11;46832;9;6;3;10;5;11;8;12;7;1;4;2
7;6;3;10;5;11;8;12;9;1;4;2;11;47952
11;47952;7;6;3;10;5;11;8;12;9;1;4;2
7;6;3;10;8;11;5;12;9;1;4;2;11;51748
11;47952;7;6;3;10;5;11;8;12;9;1;4;2
7;6;3;10;5;11;8;9;12;1;4;2;11;47814
11;47814;7;6;3;10;5;11;8;9;12;1;4;2
7;6;3;10;5;11;8;1;12;9;4;2;11;47260
11;47260;7;6;3;10;5;11;8;1;12;9;4;2
7;6;3;10;5;2;8;1;12;9;4;11;11;57800
11;57800;7;6;3;10;5;2;8;1;12;9;4;11
7;6;2;10;5;3;8;1;12;9;4;11;11;64206
11;64206;7;6;2;10;5;3;8;1;12;9;4;11
7;6;2;10;5;3;9;1;12;8;4;11;11;51554
12;51554;7;6;2;10;5;3;9;1;12;8;4;11
7;6;2;1;5;3;9;10;12;8;4;11;12;47494
12;47494;7;6;2;1;5;3;9;10;12;8;4;11
11;6;2;1;5;3;9;10;12;8;4;7;12;37928
12;37928;11;6;2;1;5;3;9;10;12;8;4;7
11;6;2;4;5;3;9;10;12;8;1;7;12;39520
12;39520;11;6;2;4;5;3;9;10;12;8;1;7
11;6;2;4;1;3;9;10;12;8;5;7;12;41944
12;41944;11;6;2;4;1;3;9;10;12;8;5;7
11;6;2;4;1;5;9;10;12;8;3;7;12;35408
12;35408;11;6;2;4;1;5;9;10;12;8;3;7
11;6;2;1;4;5;9;10;12;8;3;7;12;36288
12;36288;11;6;2;1;4;5;9;10;12;8;3;7
11;6;2;1;4;5;9;10;7;8;3;12;12;35634
12;35634;11;6;2;1;4;5;9;10;7;8;3;12
11;9;2;1;4;5;6;10;7;8;3;12;12;45962
12;45962;11;9;2;1;4;5;6;10;7;8;3;12
11;9;2;1;4;5;3;10;7;8;6;12;12;48946
12;48946;11;9;2;1;4;5;3;10;7;8;6;12
11;9;2;1;12;5;3;10;7;8;6;4;12;41686
12;41686;11;9;2;1;12;5;3;10;7;8;6;4
11;9;2;1;12;10;3;5;7;8;6;4;12;44322
12;44322;11;9;2;1;12;10;3;5;7;8;6;4
11;9;2;5;12;10;3;1;7;8;6;4;12;41668
12;41668;11;9;2;5;12;10;3;1;7;8;6;4
11;9;2;5;12;3;10;1;7;8;6;4;12;41134
12;41134;11;9;2;5;12;3;10;1;7;8;6;4
11;9;2;3;12;5;10;1;7;8;6;4;12;44514
12;44514;11;9;2;3;12;5;10;1;7;8;6;4
6;9;2;3;12;5;10;1;7;8;11;4;12;44948
12;44948;6;9;2;3;12;5;10;1;7;8;11;4
6;9;2;3;12;10;5;1;7;8;11;4;12;45240
12;45240;6;9;2;3;12;10;5;1;7;8;11;4
6;9;5;3;12;10;2;1;7;8;11;4;12;46096
12;46096;6;9;5;3;12;10;2;1;7;8;11;4
6;9;11;3;12;10;2;1;7;8;5;4;12;40870
12;40870;6;9;11;3;12;10;2;1;7;8;5;4
6;4;11;3;12;10;2;1;7;8;5;9;12;33670
