"X1";"X6041138";"X15";"X24";"X20";"X8";"X13";"X11";"X3";"X16";"X19";"X22";"X7";"X18";"X12";"X14";"X5";"X26";"X2";"X1.1";"X17";"X25";"X23";"X9";"X6";"X4";"X10";"X21"
15;7;25;20;24;8;6;1;22;4;19;14;17;13;9;26;12;16;10;5;23;2;3;18;11;21;2;6099830
2;6099830;15;7;25;20;24;8;6;1;22;4;19;14;17;13;9;26;12;16;10;5;23;2;3;18;11;21
15;7;25;20;24;8;6;1;22;4;19;14;17;13;9;26;12;11;10;5;23;2;3;18;16;21;2;6100003
2;6100003;15;7;25;20;24;8;6;1;22;4;19;14;17;13;9;26;12;11;10;5;23;2;3;18;16;21
15;7;25;20;24;8;6;1;22;4;19;14;17;13;9;26;16;11;10;5;23;2;3;18;12;21;2;6118866
2;6118866;15;7;25;20;24;8;6;1;22;4;19;14;17;13;9;26;16;11;10;5;23;2;3;18;12;21
15;7;25;1;24;8;6;20;22;4;19;14;17;13;9;26;16;11;10;5;23;2;3;18;12;21;2;6030102
2;6030102;15;7;25;1;24;8;6;20;22;4;19;14;17;13;9;26;16;11;10;5;23;2;3;18;12;21
15;7;4;1;24;8;6;20;22;25;19;14;17;13;9;26;16;11;10;5;23;2;3;18;12;21;2;6136911
2;6136911;15;7;4;1;24;8;6;20;22;25;19;14;17;13;9;26;16;11;10;5;23;2;3;18;12;21
15;7;4;1;24;8;11;20;22;25;19;14;17;13;9;26;16;6;10;5;23;2;3;18;12;21;2;6126155
2;6126155;15;7;4;1;24;8;11;20;22;25;19;14;17;13;9;26;16;6;10;5;23;2;3;18;12;21
15;7;4;1;16;8;11;20;22;25;19;14;17;13;9;26;24;6;10;5;23;2;3;18;12;21;2;6151023
2;6151023;15;7;4;1;16;8;11;20;22;25;19;14;17;13;9;26;24;6;10;5;23;2;3;18;12;21
15;7;4;1;16;8;11;20;22;25;19;14;17;13;9;26;24;12;10;5;23;2;3;18;6;21;2;6144361
2;6144361;15;7;4;1;16;8;11;20;22;25;19;14;17;13;9;26;24;12;10;5;23;2;3;18;6;21
15;7;4;1;16;6;11;20;22;25;19;14;17;13;9;26;24;12;10;5;23;2;3;18;8;21;2;6150531
2;6150531;15;7;4;1;16;6;11;20;22;25;19;14;17;13;9;26;24;12;10;5;23;2;3;18;8;21
15;7;4;10;16;6;11;20;22;25;19;14;17;13;9;26;24;12;1;5;23;2;3;18;8;21;2;6084432
2;6084432;15;7;4;10;16;6;11;20;22;25;19;14;17;13;9;26;24;12;1;5;23;2;3;18;8;21
15;7;4;10;16;19;11;20;22;25;6;14;17;13;9;26;24;12;1;5;23;2;3;18;8;21;2;6053235
2;6053235;15;7;4;10;16;19;11;20;22;25;6;14;17;13;9;26;24;12;1;5;23;2;3;18;8;21
15;7;4;10;16;19;11;20;22;25;6;18;17;13;9;26;24;12;1;5;23;2;3;14;8;21;2;6082222
2;6082222;15;7;4;10;16;19;11;20;22;25;6;18;17;13;9;26;24;12;1;5;23;2;3;14;8;21
15;7;4;10;16;19;11;20;22;25;6;18;9;13;17;26;24;12;1;5;23;2;3;14;8;21;2;6023449
2;6023449;15;7;4;10;16;19;11;20;22;25;6;18;9;13;17;26;24;12;1;5;23;2;3;14;8;21
15;7;4;10;16;19;11;20;22;25;6;18;9;13;12;26;24;17;1;5;23;2;3;14;8;21;2;6059832
2;6059832;15;7;4;10;16;19;11;20;22;25;6;18;9;13;12;26;24;17;1;5;23;2;3;14;8;21
15;7;4;10;16;19;11;20;22;25;6;1;9;13;12;26;24;17;18;5;23;2;3;14;8;21;2;6049956
2;6049956;15;7;4;10;16;19;11;20;22;25;6;1;9;13;12;26;24;17;18;5;23;2;3;14;8;21
15;7;4;10;16;11;19;20;22;25;6;1;9;13;12;26;24;17;18;5;23;2;3;14;8;21;2;6049956
2;6049956;15;7;4;10;16;11;19;20;22;25;6;1;9;13;12;26;24;17;18;5;23;2;3;14;8;21
15;7;4;10;16;11;19;20;22;25;6;5;9;13;12;26;24;17;18;1;23;2;3;14;8;21;2;5918757
3;5918757;15;7;4;10;16;11;19;20;22;25;6;5;9;13;12;26;24;17;18;1;23;2;3;14;8;21
15;7;4;10;16;11;19;20;22;25;6;5;9;13;12;26;24;17;18;1;21;2;3;14;8;23;3;5950519
3;5950519;15;7;4;10;16;11;19;20;22;25;6;5;9;13;12;26;24;17;18;1;21;2;3;14;8;23
15;7;4;10;1;11;19;20;22;25;6;5;9;13;12;26;24;17;18;16;21;2;3;14;8;23;3;5963870
3;5963870;15;7;4;10;1;11;19;20;22;25;6;5;9;13;12;26;24;17;18;16;21;2;3;14;8;23
15;7;4;10;1;11;19;20;22;25;23;5;9;13;12;26;24;17;18;16;21;2;3;14;8;6;3;5965364
3;5965364;15;7;4;10;1;11;19;20;22;25;23;5;9;13;12;26;24;17;18;16;21;2;3;14;8;6
15;9;4;10;1;11;19;20;22;25;23;5;7;13;12;26;24;17;18;16;21;2;3;14;8;6;3;5991245
3;5991245;15;9;4;10;1;11;19;20;22;25;23;5;7;13;12;26;24;17;18;16;21;2;3;14;8;6
15;9;4;10;1;11;19;2;22;25;23;5;7;13;12;26;24;17;18;16;21;20;3;14;8;6;3;6010905
3;6010905;15;9;4;10;1;11;19;2;22;25;23;5;7;13;12;26;24;17;18;16;21;20;3;14;8;6
15;9;4;10;1;11;19;2;22;25;23;5;7;14;12;26;24;17;18;16;21;20;3;13;8;6;3;5824769
3;5824769;15;9;4;10;1;11;19;2;22;25;23;5;7;14;12;26;24;17;18;16;21;20;3;13;8;6
15;9;18;10;1;11;19;2;22;25;23;5;7;14;12;26;24;17;4;16;21;20;3;13;8;6;3;5906855
3;5906855;15;9;18;10;1;11;19;2;22;25;23;5;7;14;12;26;24;17;4;16;21;20;3;13;8;6
15;9;18;10;1;11;19;2;22;25;23;5;6;14;12;26;24;17;4;16;21;20;3;13;8;7;3;5913113
3;5913113;15;9;18;10;1;11;19;2;22;25;23;5;6;14;12;26;24;17;4;16;21;20;3;13;8;7
15;9;6;10;1;11;19;2;22;25;23;5;18;14;12;26;24;17;4;16;21;20;3;13;8;7;3;5828121
3;5828121;15;9;6;10;1;11;19;2;22;25;23;5;18;14;12;26;24;17;4;16;21;20;3;13;8;7
15;9;6;10;1;11;19;2;22;25;23;13;18;14;12;26;24;17;4;16;21;20;3;5;8;7;3;5995990
3;5995990;15;9;6;10;1;11;19;2;22;25;23;13;18;14;12;26;24;17;4;16;21;20;3;5;8;7
15;9;6;4;1;11;19;2;22;25;23;13;18;14;12;26;24;17;10;16;21;20;3;5;8;7;3;6143722
3;6143722;15;9;6;4;1;11;19;2;22;25;23;13;18;14;12;26;24;17;10;16;21;20;3;5;8;7
15;9;6;4;1;11;19;2;22;25;23;13;18;10;12;26;24;17;14;16;21;20;3;5;8;7;3;6042219
3;6042219;15;9;6;4;1;11;19;2;22;25;23;13;18;10;12;26;24;17;14;16;21;20;3;5;8;7
15;9;6;4;1;13;19;2;22;25;23;11;18;10;12;26;24;17;14;16;21;20;3;5;8;7;3;6028541
3;6028541;15;9;6;4;1;13;19;2;22;25;23;11;18;10;12;26;24;17;14;16;21;20;3;5;8;7
15;9;6;4;1;13;19;2;22;25;23;11;18;10;12;21;24;17;14;16;26;20;3;5;8;7;3;6007022
3;6007022;15;9;6;4;1;13;19;2;22;25;23;11;18;10;12;21;24;17;14;16;26;20;3;5;8;7
15;9;6;4;1;13;19;2;22;25;23;26;18;10;12;21;24;17;14;16;11;20;3;5;8;7;3;6008968
3;6008968;15;9;6;4;1;13;19;2;22;25;23;26;18;10;12;21;24;17;14;16;11;20;3;5;8;7
15;5;6;4;1;13;19;2;22;25;23;26;18;10;12;21;24;17;14;16;11;20;3;9;8;7;3;5957381
3;5957381;15;5;6;4;1;13;19;2;22;25;23;26;18;10;12;21;24;17;14;16;11;20;3;9;8;7
15;5;6;4;1;13;19;2;22;25;9;26;18;10;12;21;24;17;14;16;11;20;3;23;8;7;3;5833063
3;5833063;15;5;6;4;1;13;19;2;22;25;9;26;18;10;12;21;24;17;14;16;11;20;3;23;8;7
15;5;6;4;1;13;19;2;22;25;9;26;18;10;12;21;24;17;11;16;14;20;3;23;8;7;3;6084296
3;6084296;15;5;6;4;1;13;19;2;22;25;9;26;18;10;12;21;24;17;11;16;14;20;3;23;8;7
15;5;6;4;1;13;19;2;22;25;9;26;18;10;12;21;24;14;11;16;17;20;3;23;8;7;3;5793565
3;5793565;15;5;6;4;1;13;19;2;22;25;9;26;18;10;12;21;24;14;11;16;17;20;3;23;8;7
15;10;6;4;1;13;19;2;22;25;9;26;18;5;12;21;24;14;11;16;17;20;3;23;8;7;3;5727924
4;5727924;15;10;6;4;1;13;19;2;22;25;9;26;18;5;12;21;24;14;11;16;17;20;3;23;8;7
17;10;6;4;1;13;19;2;22;25;9;26;18;5;12;21;24;14;11;16;15;20;3;23;8;7;4;5736077
4;5736077;17;10;6;4;1;13;19;2;22;25;9;26;18;5;12;21;24;14;11;16;15;20;3;23;8;7
17;10;6;4;1;13;19;2;7;25;9;26;18;5;12;21;24;14;11;16;15;20;3;23;8;22;4;5724013
4;5724013;17;10;6;4;1;13;19;2;7;25;9;26;18;5;12;21;24;14;11;16;15;20;3;23;8;22
17;10;6;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;11;16;15;20;3;23;8;22;4;5728422
4;5728422;17;10;6;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;11;16;15;20;3;23;8;22
17;10;6;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;3;16;15;20;11;23;8;22;4;5780002
4;5780002;17;10;6;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;3;16;15;20;11;23;8;22
17;10;6;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;3;16;15;23;11;20;8;22;4;5779233
4;5779233;17;10;6;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;3;16;15;23;11;20;8;22
17;10;16;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;3;6;15;23;11;20;8;22;4;5785867
4;5785867;17;10;16;4;1;13;19;2;5;25;9;26;18;7;12;21;24;14;3;6;15;23;11;20;8;22
17;10;16;4;1;13;19;2;7;25;9;26;18;5;12;21;24;14;3;6;15;23;11;20;8;22;4;5806367
4;5806367;17;10;16;4;1;13;19;2;7;25;9;26;18;5;12;21;24;14;3;6;15;23;11;20;8;22
17;10;16;4;1;13;19;2;7;25;6;26;18;5;12;21;24;14;3;9;15;23;11;20;8;22;4;5919751
4;5919751;17;10;16;4;1;13;19;2;7;25;6;26;18;5;12;21;24;14;3;9;15;23;11;20;8;22
17;10;16;4;1;13;7;2;19;25;6;26;18;5;12;21;24;14;3;9;15;23;11;20;8;22;4;5939327
4;5939327;17;10;16;4;1;13;7;2;19;25;6;26;18;5;12;21;24;14;3;9;15;23;11;20;8;22
17;10;16;4;11;13;7;2;19;25;6;26;18;5;12;21;24;14;3;9;15;23;1;20;8;22;4;5941869
4;5941869;17;10;16;4;11;13;7;2;19;25;6;26;18;5;12;21;24;14;3;9;15;23;1;20;8;22
17;10;16;4;11;18;7;2;19;25;6;26;13;5;12;21;24;14;3;9;15;23;1;20;8;22;4;5943987
4;5943987;17;10;16;4;11;18;7;2;19;25;6;26;13;5;12;21;24;14;3;9;15;23;1;20;8;22
17;10;16;4;11;18;7;2;19;25;21;26;13;5;12;6;24;14;3;9;15;23;1;20;8;22;4;5917287
4;5917287;17;10;16;4;11;18;7;2;19;25;21;26;13;5;12;6;24;14;3;9;15;23;1;20;8;22
17;10;16;4;11;18;7;2;19;25;21;26;13;5;12;6;24;14;3;9;15;23;20;1;8;22;4;5917287
4;5917287;17;10;16;4;11;18;7;2;19;25;21;26;13;5;12;6;24;14;3;9;15;23;20;1;8;22
17;10;3;4;11;18;7;2;19;25;21;26;13;5;12;6;24;14;16;9;15;23;20;1;8;22;4;5858125
4;5858125;17;10;3;4;11;18;7;2;19;25;21;26;13;5;12;6;24;14;16;9;15;23;20;1;8;22
17;10;3;4;11;18;7;2;19;25;21;26;5;13;12;6;24;14;16;9;15;23;20;1;8;22;4;5779074
4;5779074;17;10;3;4;11;18;7;2;19;25;21;26;5;13;12;6;24;14;16;9;15;23;20;1;8;22
17;10;3;4;11;18;7;2;19;25;21;26;5;13;12;6;24;14;16;9;15;23;22;1;8;20;4;5805127
4;5805127;17;10;3;4;11;18;7;2;19;25;21;26;5;13;12;6;24;14;16;9;15;23;22;1;8;20
17;10;3;4;11;18;7;2;19;25;21;26;22;13;12;6;24;14;16;9;15;23;5;1;8;20;4;6008831
4;6008831;17;10;3;4;11;18;7;2;19;25;21;26;22;13;12;6;24;14;16;9;15;23;5;1;8;20
17;10;9;4;11;18;7;2;19;25;21;26;22;13;12;6;24;14;16;3;15;23;5;1;8;20;4;5992338
4;5992338;17;10;9;4;11;18;7;2;19;25;21;26;22;13;12;6;24;14;16;3;15;23;5;1;8;20
18;10;9;4;11;17;7;2;19;25;21;26;22;13;12;6;24;14;16;3;15;23;5;1;8;20;4;6072108
4;6072108;18;10;9;4;11;17;7;2;19;25;21;26;22;13;12;6;24;14;16;3;15;23;5;1;8;20
18;10;9;4;11;17;7;2;19;25;21;26;22;13;12;6;24;14;16;3;1;23;5;15;8;20;4;6064137
5;6064137;18;10;9;4;11;17;7;2;19;25;21;26;22;13;12;6;24;14;16;3;1;23;5;15;8;20
18;10;9;4;11;17;13;2;19;25;21;26;22;7;12;6;24;14;16;3;1;23;5;15;8;20;5;6066838
5;6066838;18;10;9;4;11;17;13;2;19;25;21;26;22;7;12;6;24;14;16;3;1;23;5;15;8;20
18;10;9;4;11;17;13;2;19;25;21;26;22;20;12;6;24;14;16;3;1;23;5;15;8;7;5;6052658
5;6052658;18;10;9;4;11;17;13;2;19;25;21;26;22;20;12;6;24;14;16;3;1;23;5;15;8;7
7;10;9;4;11;17;13;2;19;25;21;26;22;20;12;6;24;14;16;3;1;23;5;15;8;18;5;5969642
5;5969642;7;10;9;4;11;17;13;2;19;25;21;26;22;20;12;6;24;14;16;3;1;23;5;15;8;18
7;10;9;4;11;17;13;2;19;25;21;26;22;20;12;6;16;14;24;3;1;23;5;15;8;18;5;5966267
5;5966267;7;10;9;4;11;17;13;2;19;25;21;26;22;20;12;6;16;14;24;3;1;23;5;15;8;18
7;10;9;4;5;17;13;2;19;25;21;26;22;20;12;6;16;14;24;3;1;23;11;15;8;18;5;5848656
5;5848656;7;10;9;4;5;17;13;2;19;25;21;26;22;20;12;6;16;14;24;3;1;23;11;15;8;18
7;10;9;4;5;17;13;2;19;25;1;26;22;20;12;6;16;14;24;3;21;23;11;15;8;18;5;5850317
5;5850317;7;10;9;4;5;17;13;2;19;25;1;26;22;20;12;6;16;14;24;3;21;23;11;15;8;18
19;10;9;4;5;17;13;2;7;25;1;26;22;20;12;6;16;14;24;3;21;23;11;15;8;18;5;5925552
5;5925552;19;10;9;4;5;17;13;2;7;25;1;26;22;20;12;6;16;14;24;3;21;23;11;15;8;18
19;10;9;4;5;17;11;2;7;25;1;26;22;20;12;6;16;14;24;3;21;23;13;15;8;18;5;5962166
5;5962166;19;10;9;4;5;17;11;2;7;25;1;26;22;20;12;6;16;14;24;3;21;23;13;15;8;18
19;10;9;4;16;17;11;2;7;25;1;26;22;20;12;6;5;14;24;3;21;23;13;15;8;18;5;5875814
5;5875814;19;10;9;4;16;17;11;2;7;25;1;26;22;20;12;6;5;14;24;3;21;23;13;15;8;18
19;10;9;4;16;17;11;2;7;25;1;26;22;20;12;6;23;14;24;3;21;5;13;15;8;18;5;6060902
5;6060902;19;10;9;4;16;17;11;2;7;25;1;26;22;20;12;6;23;14;24;3;21;5;13;15;8;18
19;10;9;4;16;17;24;2;7;25;1;26;22;20;12;6;23;14;11;3;21;5;13;15;8;18;5;6049644
5;6049644;19;10;9;4;16;17;24;2;7;25;1;26;22;20;12;6;23;14;11;3;21;5;13;15;8;18
14;10;9;4;16;17;24;2;7;25;1;26;22;20;12;6;23;19;11;3;21;5;13;15;8;18;5;6105754
5;6105754;14;10;9;4;16;17;24;2;7;25;1;26;22;20;12;6;23;19;11;3;21;5;13;15;8;18
14;10;9;4;16;1;24;2;7;25;17;26;22;20;12;6;23;19;11;3;21;5;13;15;8;18;5;6137833
5;6137833;14;10;9;4;16;1;24;2;7;25;17;26;22;20;12;6;23;19;11;3;21;5;13;15;8;18
14;10;9;4;16;1;24;2;7;25;17;26;22;20;12;8;23;19;11;3;21;5;13;15;6;18;5;6131079
5;6131079;14;10;9;4;16;1;24;2;7;25;17;26;22;20;12;8;23;19;11;3;21;5;13;15;6;18
14;10;9;4;16;1;24;2;7;25;17;26;22;20;12;8;23;6;11;3;21;5;13;15;19;18;5;6152433
5;6152433;14;10;9;4;16;1;24;2;7;25;17;26;22;20;12;8;23;6;11;3;21;5;13;15;19;18
14;10;9;8;16;1;24;2;7;25;17;26;22;20;12;4;23;6;11;3;21;5;13;15;19;18;5;6139548
5;6139548;14;10;9;8;16;1;24;2;7;25;17;26;22;20;12;4;23;6;11;3;21;5;13;15;19;18
14;10;9;8;16;1;24;2;7;25;17;26;23;20;12;4;22;6;11;3;21;5;13;15;19;18;5;6135948
5;6135948;14;10;9;8;16;1;24;2;7;25;17;26;23;20;12;4;22;6;11;3;21;5;13;15;19;18
14;10;9;8;16;1;24;2;7;18;17;26;23;20;12;4;22;6;11;3;21;5;13;15;19;25;5;6110525
5;6110525;14;10;9;8;16;1;24;2;7;18;17;26;23;20;12;4;22;6;11;3;21;5;13;15;19;25
14;12;9;8;16;1;24;2;7;18;17;26;23;20;10;4;22;6;11;3;21;5;13;15;19;25;5;6107626
5;6107626;14;12;9;8;16;1;24;2;7;18;17;26;23;20;10;4;22;6;11;3;21;5;13;15;19;25
14;12;9;8;16;1;24;2;7;18;17;26;23;20;10;4;22;6;11;3;25;5;13;15;19;21;5;6098656
6;6098656;14;12;9;8;16;1;24;2;7;18;17;26;23;20;10;4;22;6;11;3;25;5;13;15;19;21
14;12;9;8;15;1;24;2;7;18;17;26;23;20;10;4;22;6;11;3;25;5;13;16;19;21;6;6091943
6;6091943;14;12;9;8;15;1;24;2;7;18;17;26;23;20;10;4;22;6;11;3;25;5;13;16;19;21
14;12;9;8;15;1;24;2;7;18;17;26;23;20;10;16;22;6;11;3;25;5;13;4;19;21;6;6188981
6;6188981;14;12;9;8;15;1;24;2;7;18;17;26;23;20;10;16;22;6;11;3;25;5;13;4;19;21
14;12;9;8;15;1;24;2;7;18;17;26;23;20;10;16;11;6;22;3;25;5;13;4;19;21;6;6190042
6;6190042;14;12;9;8;15;1;24;2;7;18;17;26;23;20;10;16;11;6;22;3;25;5;13;4;19;21
14;5;9;8;15;1;24;2;7;18;17;26;23;20;10;16;11;6;22;3;25;12;13;4;19;21;6;6071843
6;6071843;14;5;9;8;15;1;24;2;7;18;17;26;23;20;10;16;11;6;22;3;25;12;13;4;19;21
14;5;9;8;15;2;24;1;7;18;17;26;23;20;10;16;11;6;22;3;25;12;13;4;19;21;6;6055985
6;6055985;14;5;9;8;15;2;24;1;7;18;17;26;23;20;10;16;11;6;22;3;25;12;13;4;19;21
14;5;9;8;15;2;24;1;7;18;17;26;12;20;10;16;11;6;22;3;25;23;13;4;19;21;6;6022716
6;6022716;14;5;9;8;15;2;24;1;7;18;17;26;12;20;10;16;11;6;22;3;25;23;13;4;19;21
14;5;24;8;15;2;9;1;7;18;17;26;12;20;10;16;11;6;22;3;25;23;13;4;19;21;6;5914806
6;5914806;14;5;24;8;15;2;9;1;7;18;17;26;12;20;10;16;11;6;22;3;25;23;13;4;19;21
14;5;24;8;15;2;16;1;7;18;17;26;12;20;10;9;11;6;22;3;25;23;13;4;19;21;6;5897135
6;5897135;14;5;24;8;15;2;16;1;7;18;17;26;12;20;10;9;11;6;22;3;25;23;13;4;19;21
14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;9;11;6;22;3;25;5;13;4;19;21;6;5970289
6;5970289;14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;9;11;6;22;3;25;5;13;4;19;21
14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;9;3;6;22;11;25;5;13;4;19;21;6;5959069
6;5959069;14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;9;3;6;22;11;25;5;13;4;19;21
14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;9;3;6;22;5;25;11;13;4;19;21;6;6052231
6;6052231;14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;9;3;6;22;5;25;11;13;4;19;21
14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;19;3;6;22;5;25;11;13;4;9;21;6;6045454
6;6045454;14;23;24;8;15;2;16;1;7;18;17;26;12;20;10;19;3;6;22;5;25;11;13;4;9;21
14;23;13;8;15;2;16;1;7;18;17;26;12;20;10;19;3;6;22;5;25;11;24;4;9;21;6;6032989
6;6032989;14;23;13;8;15;2;16;1;7;18;17;26;12;20;10;19;3;6;22;5;25;11;24;4;9;21
14;23;13;8;15;2;16;1;7;18;17;26;12;20;10;5;3;6;22;19;25;11;24;4;9;21;6;5846219
6;5846219;14;23;13;8;15;2;16;1;7;18;17;26;12;20;10;5;3;6;22;19;25;11;24;4;9;21
14;23;13;8;15;2;16;1;7;18;17;26;12;20;10;5;3;21;22;19;25;11;24;4;9;6;6;5834115
6;5834115;14;23;13;8;15;2;16;1;7;18;17;26;12;20;10;5;3;21;22;19;25;11;24;4;9;6
14;6;13;8;15;2;16;1;7;18;17;26;12;20;10;5;3;21;22;19;25;11;24;4;9;23;6;5826441
6;5826441;14;6;13;8;15;2;16;1;7;18;17;26;12;20;10;5;3;21;22;19;25;11;24;4;9;23
14;6;13;8;15;2;16;1;7;18;17;26;12;20;10;5;25;21;22;19;3;11;24;4;9;23;6;5881474
6;5881474;14;6;13;8;15;2;16;1;7;18;17;26;12;20;10;5;25;21;22;19;3;11;24;4;9;23
14;6;13;8;15;2;16;1;5;18;17;26;12;20;10;7;25;21;22;19;3;11;24;4;9;23;6;5872351
6;5872351;14;6;13;8;15;2;16;1;5;18;17;26;12;20;10;7;25;21;22;19;3;11;24;4;9;23
