"X1";"X48892";"X1.1";"X2";"X7";"X3";"X11";"X8";"X4";"X6";"X12";"X9";"X5";"X10"
2;47844;1;11;2;12;7;4;9;3;5;10;8;6
1;12;2;11;7;4;9;3;5;10;8;6;2;57402
2;57402;1;12;2;11;7;4;9;3;5;10;8;6
1;12;2;11;7;4;5;3;9;10;8;6;2;61020
3;61020;1;12;2;11;7;4;5;3;9;10;8;6
1;12;2;11;7;4;5;3;8;10;9;6;3;61026
3;61026;1;12;2;11;7;4;5;3;8;10;9;6
1;12;2;10;7;4;5;3;8;11;9;6;3;54352
3;54352;1;12;2;10;7;4;5;3;8;11;9;6
1;12;2;10;7;6;5;3;8;11;9;4;3;50438
3;50438;1;12;2;10;7;6;5;3;8;11;9;4
3;12;2;10;7;6;5;1;8;11;9;4;3;48936
3;48936;3;12;2;10;7;6;5;1;8;11;9;4
3;12;2;10;7;6;5;11;8;1;9;4;3;47204
3;47204;3;12;2;10;7;6;5;11;8;1;9;4
3;12;7;10;2;6;5;11;8;1;9;4;3;43038
3;43038;3;12;7;10;2;6;5;11;8;1;9;4
3;12;7;10;11;6;5;2;8;1;9;4;3;38652
3;38652;3;12;7;10;11;6;5;2;8;1;9;4
3;10;7;12;11;6;5;2;8;1;9;4;3;41904
3;41904;3;10;7;12;11;6;5;2;8;1;9;4
7;10;3;12;11;6;5;2;8;1;9;4;3;33516
3;33516;7;10;3;12;11;6;5;2;8;1;9;4
7;10;3;11;12;6;5;2;8;1;9;4;3;32756
3;32756;7;10;3;11;12;6;5;2;8;1;9;4
7;11;3;10;12;6;5;2;8;1;9;4;3;29282
3;29282;7;11;3;10;12;6;5;2;8;1;9;4
7;11;3;10;5;6;12;2;8;1;9;4;3;29286
3;29286;7;11;3;10;5;6;12;2;8;1;9;4
7;2;3;10;5;6;12;11;8;1;9;4;3;36126
3;36126;7;2;3;10;5;6;12;11;8;1;9;4
7;2;3;5;10;6;12;11;8;1;9;4;3;36366
3;36366;7;2;3;5;10;6;12;11;8;1;9;4
7;2;3;5;10;6;12;11;1;8;9;4;3;33514
3;33514;7;2;3;5;10;6;12;11;1;8;9;4
7;11;3;5;10;6;12;2;1;8;9;4;3;40690
3;40690;7;11;3;5;10;6;12;2;1;8;9;4
7;11;4;5;10;6;12;2;1;8;9;3;3;42302
3;42302;7;11;4;5;10;6;12;2;1;8;9;3
10;11;4;5;7;6;12;2;1;8;9;3;3;45368
3;45368;10;11;4;5;7;6;12;2;1;8;9;3
10;11;4;5;7;6;12;3;1;8;9;2;3;43504
3;43504;10;11;4;5;7;6;12;3;1;8;9;2
10;11;4;5;7;6;12;3;2;8;9;1;3;37668
4;37668;10;11;4;5;7;6;12;3;2;8;9;1
9;11;4;5;7;6;12;3;2;8;10;1;4;37214
4;37214;9;11;4;5;7;6;12;3;2;8;10;1
7;11;4;5;9;6;12;3;2;8;10;1;4;37188
4;37188;7;11;4;5;9;6;12;3;2;8;10;1
11;7;4;5;9;6;12;3;2;8;10;1;4;54868
4;37188;7;11;4;5;9;6;12;3;2;8;10;1
7;11;4;5;9;3;12;6;2;8;10;1;4;44322
4;44322;7;11;4;5;9;3;12;6;2;8;10;1
7;11;5;4;9;3;12;6;2;8;10;1;4;46584
4;46584;7;11;5;4;9;3;12;6;2;8;10;1
7;11;3;4;9;5;12;6;2;8;10;1;4;39434
4;39434;7;11;3;4;9;5;12;6;2;8;10;1
7;11;3;4;5;9;12;6;2;8;10;1;4;42728
4;42728;7;11;3;4;5;9;12;6;2;8;10;1
7;1;3;4;5;9;12;6;2;8;10;11;4;39902
4;39902;7;1;3;4;5;9;12;6;2;8;10;11
2;1;3;4;5;9;12;6;7;8;10;11;4;49952
4;49952;2;1;3;4;5;9;12;6;7;8;10;11
4;1;3;2;5;9;12;6;7;8;10;11;4;47370
4;47370;4;1;3;2;5;9;12;6;7;8;10;11
4;1;3;2;5;9;8;6;7;12;10;11;4;43716
4;43716;4;1;3;2;5;9;8;6;7;12;10;11
11;1;3;2;5;9;8;6;7;12;10;4;4;47390
4;47390;11;1;3;2;5;9;8;6;7;12;10;4
8;1;3;2;5;9;11;6;7;12;10;4;4;46864
4;46864;8;1;3;2;5;9;11;6;7;12;10;4
8;1;3;12;5;9;11;6;7;2;10;4;4;47864
4;47864;8;1;3;12;5;9;11;6;7;2;10;4
8;1;4;12;5;9;11;6;7;2;10;3;4;48164
4;48164;8;1;4;12;5;9;11;6;7;2;10;3
8;1;6;12;5;9;11;4;7;2;10;3;4;40512
4;40512;8;1;6;12;5;9;11;4;7;2;10;3
3;1;6;12;5;9;11;4;7;2;10;8;4;42906
4;42906;3;1;6;12;5;9;11;4;7;2;10;8
3;1;6;12;5;9;2;4;7;11;10;8;4;47596
4;47596;3;1;6;12;5;9;2;4;7;11;10;8
3;1;10;12;5;9;2;4;7;11;6;8;4;52230
4;52230;3;1;10;12;5;9;2;4;7;11;6;8
3;1;10;12;5;9;2;4;8;11;6;7;4;52904
5;52904;3;1;10;12;5;9;2;4;8;11;6;7
3;1;10;12;5;9;2;4;6;11;8;7;5;52892
5;52892;3;1;10;12;5;9;2;4;6;11;8;7
3;1;10;12;2;9;5;4;6;11;8;7;5;56854
5;56854;3;1;10;12;2;9;5;4;6;11;8;7
3;2;10;12;1;9;5;4;6;11;8;7;5;50896
5;50896;3;2;10;12;1;9;5;4;6;11;8;7
9;2;10;12;1;3;5;4;6;11;8;7;5;51692
5;51692;9;2;10;12;1;3;5;4;6;11;8;7
9;2;6;12;1;3;5;4;10;11;8;7;5;49950
5;49950;9;2;6;12;1;3;5;4;10;11;8;7
9;2;6;8;1;3;5;4;10;11;12;7;5;54748
5;54748;9;2;6;8;1;3;5;4;10;11;12;7
9;5;6;8;1;3;2;4;10;11;12;7;5;50728
5;50728;9;5;6;8;1;3;2;4;10;11;12;7
9;5;6;8;1;3;2;4;7;11;12;10;5;48916
5;48916;9;5;6;8;1;3;2;4;7;11;12;10
9;5;6;8;12;3;2;4;7;11;1;10;5;43336
5;43336;9;5;6;8;12;3;2;4;7;11;1;10
9;6;5;8;12;3;2;4;7;11;1;10;5;56824
5;56824;9;6;5;8;12;3;2;4;7;11;1;10
9;1;5;8;12;3;2;4;7;11;6;10;5;61682
5;61682;9;1;5;8;12;3;2;4;7;11;6;10
10;1;5;8;12;3;2;4;7;11;6;9;5;50114
5;50114;10;1;5;8;12;3;2;4;7;11;6;9
10;8;5;1;12;3;2;4;7;11;6;9;5;51556
5;51556;10;8;5;1;12;3;2;4;7;11;6;9
7;8;5;1;12;3;2;4;10;11;6;9;5;57104
5;57104;7;8;5;1;12;3;2;4;10;11;6;9
3;8;5;1;12;7;2;4;10;11;6;9;5;61342
5;61342;3;8;5;1;12;7;2;4;10;11;6;9
3;8;5;1;12;6;2;4;10;11;7;9;5;54006
5;54006;3;8;5;1;12;6;2;4;10;11;7;9
3;10;5;1;12;6;2;4;8;11;7;9;5;57108
5;54006;3;8;5;1;12;6;2;4;10;11;7;9
12;8;5;1;3;6;2;4;10;11;7;9;5;59732
5;59732;12;8;5;1;3;6;2;4;10;11;7;9
5;8;12;1;3;6;2;4;10;11;7;9;5;41274
5;41274;5;8;12;1;3;6;2;4;10;11;7;9
5;8;12;4;3;6;2;1;10;11;7;9;5;38934
6;38934;5;8;12;4;3;6;2;1;10;11;7;9
6;8;12;4;3;5;2;1;10;11;7;9;6;41878
6;41878;6;8;12;4;3;5;2;1;10;11;7;9
6;8;12;4;3;5;10;1;2;11;7;9;6;45728
6;45728;6;8;12;4;3;5;10;1;2;11;7;9
6;8;12;2;3;5;10;1;4;11;7;9;6;48778
6;48778;6;8;12;2;3;5;10;1;4;11;7;9
5;8;12;2;3;6;10;1;4;11;7;9;6;43342
6;43342;5;8;12;2;3;6;10;1;4;11;7;9
5;8;12;1;3;6;10;2;4;11;7;9;6;46364
6;46364;5;8;12;1;3;6;10;2;4;11;7;9
5;8;12;11;3;6;10;2;4;1;7;9;6;38584
6;38584;5;8;12;11;3;6;10;2;4;1;7;9
5;8;12;11;3;6;7;2;4;1;10;9;6;36152
6;36152;5;8;12;11;3;6;7;2;4;1;10;9
5;8;12;11;10;6;7;2;4;1;3;9;6;35102
6;35102;5;8;12;11;10;6;7;2;4;1;3;9
10;8;12;11;5;6;7;2;4;1;3;9;6;35232
6;35232;10;8;12;11;5;6;7;2;4;1;3;9
10;8;12;11;5;6;7;2;4;3;1;9;6;41886
6;41886;10;8;12;11;5;6;7;2;4;3;1;9
10;8;12;11;5;6;7;2;1;3;4;9;6;42006
6;42006;10;8;12;11;5;6;7;2;1;3;4;9
11;8;12;10;5;6;7;2;1;3;4;9;6;40240
6;40240;11;8;12;10;5;6;7;2;1;3;4;9
11;8;12;10;1;6;7;2;5;3;4;9;6;47636
6;47636;11;8;12;10;1;6;7;2;5;3;4;9
11;8;6;10;1;12;7;2;5;3;4;9;6;55472
6;55472;11;8;6;10;1;12;7;2;5;3;4;9
11;8;6;10;1;7;12;2;5;3;4;9;6;52634
6;52634;11;8;6;10;1;7;12;2;5;3;4;9
11;8;6;10;1;7;12;2;4;3;5;9;6;52716
6;52716;11;8;6;10;1;7;12;2;4;3;5;9
11;8;6;3;1;7;12;2;4;10;5;9;6;46042
6;46042;11;8;6;3;1;7;12;2;4;10;5;9
11;5;6;3;1;7;12;2;4;10;8;9;6;27440
6;27440;11;5;6;3;1;7;12;2;4;10;8;9
11;5;6;3;1;10;12;2;4;7;8;9;6;24546
6;24546;11;5;6;3;1;10;12;2;4;7;8;9
11;7;6;3;1;10;12;2;4;5;8;9;6;47400
7;47400;11;7;6;3;1;10;12;2;4;5;8;9
3;7;6;11;1;10;12;2;4;5;8;9;7;50388
7;50388;3;7;6;11;1;10;12;2;4;5;8;9
3;7;6;11;1;8;12;2;4;5;10;9;7;63508
7;50388;3;7;6;11;1;10;12;2;4;5;8;9
3;9;6;11;1;10;12;2;4;5;8;7;7;56442
7;56442;3;9;6;11;1;10;12;2;4;5;8;7
3;9;6;11;12;10;1;2;4;5;8;7;7;59192
7;59192;3;9;6;11;12;10;1;2;4;5;8;7
3;9;6;11;4;10;1;2;12;5;8;7;7;57976
7;57976;3;9;6;11;4;10;1;2;12;5;8;7
3;9;6;10;4;11;1;2;12;5;8;7;7;53762
7;53762;3;9;6;10;4;11;1;2;12;5;8;7
3;9;10;6;4;11;1;2;12;5;8;7;7;51390
7;51390;3;9;10;6;4;11;1;2;12;5;8;7
3;9;10;12;4;11;1;2;6;5;8;7;7;48340
7;48340;3;9;10;12;4;11;1;2;6;5;8;7
10;9;3;12;4;11;1;2;6;5;8;7;7;53672
7;53672;10;9;3;12;4;11;1;2;6;5;8;7
10;9;3;1;4;11;12;2;6;5;8;7;7;50966
7;50966;10;9;3;1;4;11;12;2;6;5;8;7
6;9;3;1;4;11;12;2;10;5;8;7;7;44086
7;44086;6;9;3;1;4;11;12;2;10;5;8;7
6;9;3;1;4;11;8;2;10;5;12;7;7;48534
7;48534;6;9;3;1;4;11;8;2;10;5;12;7
4;9;3;1;6;11;8;2;10;5;12;7;7;44718
7;44718;4;9;3;1;6;11;8;2;10;5;12;7
4;9;3;10;6;11;8;2;1;5;12;7;7;46204
7;46204;4;9;3;10;6;11;8;2;1;5;12;7
4;9;3;10;6;11;8;5;1;2;12;7;7;46038
7;46038;4;9;3;10;6;11;8;5;1;2;12;7
1;9;3;10;6;11;8;5;4;2;12;7;7;57456
7;46038;4;9;3;10;6;11;8;5;1;2;12;7
4;9;11;10;6;3;8;5;1;2;12;7;7;49462
7;46038;4;9;3;10;6;11;8;5;1;2;12;7
6;9;3;10;4;11;8;5;1;2;12;7;7;48014
7;48014;6;9;3;10;4;11;8;5;1;2;12;7
6;9;3;4;10;11;8;5;1;2;12;7;7;49694
7;49694;6;9;3;4;10;11;8;5;1;2;12;7
6;9;3;4;8;11;10;5;1;2;12;7;7;49520
8;49520;6;9;3;4;8;11;10;5;1;2;12;7
6;1;3;4;8;11;10;5;9;2;12;7;8;53262
8;53262;6;1;3;4;8;11;10;5;9;2;12;7
4;1;3;6;8;11;10;5;9;2;12;7;8;42172
8;42172;4;1;3;6;8;11;10;5;9;2;12;7
9;1;3;6;8;11;10;5;4;2;12;7;8;57286
8;57286;9;1;3;6;8;11;10;5;4;2;12;7
9;12;3;6;8;11;10;5;4;2;1;7;8;40656
8;40656;9;12;3;6;8;11;10;5;4;2;1;7
9;12;3;6;8;5;10;11;4;2;1;7;8;50210
8;50210;9;12;3;6;8;5;10;11;4;2;1;7
9;12;3;6;8;10;5;11;4;2;1;7;8;49228
8;49228;9;12;3;6;8;10;5;11;4;2;1;7
9;12;3;6;8;1;5;11;4;2;10;7;8;52044
8;52044;9;12;3;6;8;1;5;11;4;2;10;7
9;12;7;6;8;1;5;11;4;2;10;3;8;54350
8;54350;9;12;7;6;8;1;5;11;4;2;10;3
9;12;8;6;7;1;5;11;4;2;10;3;8;53692
8;53692;9;12;8;6;7;1;5;11;4;2;10;3
9;12;8;6;7;1;2;11;4;5;10;3;8;37370
8;37370;9;12;8;6;7;1;2;11;4;5;10;3
9;12;8;6;7;1;3;11;4;5;10;2;8;42666
8;42666;9;12;8;6;7;1;3;11;4;5;10;2
9;12;8;6;7;1;5;11;4;3;10;2;8;48892
8;48892;9;12;8;6;7;1;5;11;4;3;10;2
9;12;8;6;7;10;5;11;4;3;1;2;8;46076
8;46076;9;12;8;6;7;10;5;11;4;3;1;2
9;12;8;6;7;3;5;11;4;10;1;2;8;42900
8;42900;9;12;8;6;7;3;5;11;4;10;1;2
9;12;8;6;7;3;5;10;4;11;1;2;8;45394
8;45394;9;12;8;6;7;3;5;10;4;11;1;2
1;12;8;6;7;3;5;10;4;11;9;2;8;56320
8;56320;1;12;8;6;7;3;5;10;4;11;9;2
2;12;8;6;7;3;5;10;4;11;9;1;8;45300
8;45300;2;12;8;6;7;3;5;10;4;11;9;1
2;12;8;6;7;1;5;10;4;11;9;3;8;51534
8;51534;2;12;8;6;7;1;5;10;4;11;9;3
2;12;8;6;7;5;1;10;4;11;9;3;8;48584
8;48584;2;12;8;6;7;5;1;10;4;11;9;3
7;12;8;6;2;5;1;10;4;11;9;3;8;50612
9;50612;7;12;8;6;2;5;1;10;4;11;9;3
7;4;8;6;2;5;1;10;12;11;9;3;9;54958
9;54958;7;4;8;6;2;5;1;10;12;11;9;3
7;4;8;6;2;5;1;10;11;12;9;3;9;58902
9;58902;7;4;8;6;2;5;1;10;11;12;9;3
7;4;8;6;2;12;1;10;11;5;9;3;9;40158
9;40158;7;4;8;6;2;12;1;10;11;5;9;3
1;4;8;6;2;12;7;10;11;5;9;3;9;37538
9;37538;1;4;8;6;2;12;7;10;11;5;9;3
1;4;8;6;2;12;7;10;3;5;9;11;9;38998
9;38998;1;4;8;6;2;12;7;10;3;5;9;11
4;1;8;6;2;12;7;10;3;5;9;11;9;38032
9;38032;4;1;8;6;2;12;7;10;3;5;9;11
4;1;8;5;2;12;7;10;3;6;9;11;9;48684
9;48684;4;1;8;5;2;12;7;10;3;6;9;11
4;1;8;5;2;11;7;10;3;6;9;12;9;42558
9;42558;4;1;8;5;2;11;7;10;3;6;9;12
4;1;8;5;2;9;7;10;3;6;11;12;9;47526
9;47526;4;1;8;5;2;9;7;10;3;6;11;12
3;1;8;5;2;9;7;10;4;6;11;12;9;53284
9;53284;3;1;8;5;2;9;7;10;4;6;11;12
3;1;8;5;12;9;7;10;4;6;11;2;9;54200
9;54200;3;1;8;5;12;9;7;10;4;6;11;2
3;1;8;9;12;5;7;10;4;6;11;2;9;53506
9;53506;3;1;8;9;12;5;7;10;4;6;11;2
3;1;8;9;12;5;7;10;4;2;11;6;9;51586
9;51586;3;1;8;9;12;5;7;10;4;2;11;6
3;1;8;9;12;5;4;10;7;2;11;6;9;48478
9;48478;3;1;8;9;12;5;4;10;7;2;11;6
3;1;10;9;12;5;4;8;7;2;11;6;9;55322
9;55322;3;1;10;9;12;5;4;8;7;2;11;6
3;1;10;9;12;5;4;8;2;7;11;6;9;60598
9;60598;3;1;10;9;12;5;4;8;2;7;11;6
3;1;10;9;11;5;4;8;2;7;12;6;9;57330
9;57330;3;1;10;9;11;5;4;8;2;7;12;6
3;10;1;9;11;5;4;8;2;7;12;6;9;50442
9;50442;3;10;1;9;11;5;4;8;2;7;12;6
3;10;1;9;11;8;4;5;2;7;12;6;9;35538
9;35538;3;10;1;9;11;8;4;5;2;7;12;6
3;10;1;9;11;8;12;5;2;7;4;6;9;39068
10;39068;3;10;1;9;11;8;12;5;2;7;4;6
3;10;1;6;11;8;12;5;2;7;4;9;10;35842
10;35842;3;10;1;6;11;8;12;5;2;7;4;9
3;10;1;6;11;8;12;4;2;7;5;9;10;45848
10;45848;3;10;1;6;11;8;12;4;2;7;5;9
3;5;1;6;11;8;12;4;2;7;10;9;10;36992
10;36992;3;5;1;6;11;8;12;4;2;7;10;9
3;5;1;6;11;9;12;4;2;7;10;8;10;48730
10;48730;3;5;1;6;11;9;12;4;2;7;10;8
3;5;1;6;12;9;11;4;2;7;10;8;10;46956
10;46956;3;5;1;6;12;9;11;4;2;7;10;8
3;5;1;6;11;9;12;4;2;7;10;8;10;48730
10;48730;3;5;1;6;11;9;12;4;2;7;10;8
3;11;1;6;5;9;12;4;2;7;10;8;10;46354
10;46354;3;11;1;6;5;9;12;4;2;7;10;8
3;11;1;4;5;9;12;6;2;7;10;8;10;53930
10;53930;3;11;1;4;5;9;12;6;2;7;10;8
3;11;1;4;5;9;12;6;2;7;8;10;10;50574
10;50574;3;11;1;4;5;9;12;6;2;7;8;10
3;11;1;8;5;9;12;6;2;7;4;10;10;50150
10;50150;3;11;1;8;5;9;12;6;2;7;4;10
3;11;6;8;5;9;12;1;2;7;4;10;10;31134
10;31134;3;11;6;8;5;9;12;1;2;7;4;10
3;1;6;8;5;9;12;11;2;7;4;10;10;44894
10;44894;3;1;6;8;5;9;12;11;2;7;4;10
3;1;6;8;12;9;5;11;2;7;4;10;10;51012
10;51012;3;1;6;8;12;9;5;11;2;7;4;10
3;1;2;8;12;9;5;11;6;7;4;10;10;53084
10;53084;3;1;2;8;12;9;5;11;6;7;4;10
9;1;2;8;12;3;5;11;6;7;4;10;10;48950
10;48950;9;1;2;8;12;3;5;11;6;7;4;10
9;1;2;10;12;3;5;11;6;7;4;8;10;55198
10;55198;9;1;2;10;12;3;5;11;6;7;4;8
9;1;2;10;11;3;5;12;6;7;4;8;10;50690
10;50690;9;1;2;10;11;3;5;12;6;7;4;8
9;1;6;10;11;3;5;12;2;7;4;8;10;50620
10;50620;9;1;6;10;11;3;5;12;2;7;4;8
9;7;6;10;11;3;5;12;2;1;4;8;10;50914
10;50914;9;7;6;10;11;3;5;12;2;1;4;8
9;7;6;10;11;3;5;8;2;1;4;12;10;44388
11;44388;9;7;6;10;11;3;5;8;2;1;4;12
9;7;8;10;11;3;5;6;2;1;4;12;11;49984
11;49984;9;7;8;10;11;3;5;6;2;1;4;12
8;7;9;10;11;3;5;6;2;1;4;12;11;56068
11;56068;8;7;9;10;11;3;5;6;2;1;4;12
8;7;9;10;11;3;5;6;1;2;4;12;11;48454
11;48454;8;7;9;10;11;3;5;6;1;2;4;12
8;3;9;10;11;7;5;6;1;2;4;12;11;45304
11;45304;8;3;9;10;11;7;5;6;1;2;4;12
8;3;9;5;11;7;10;6;1;2;4;12;11;45462
11;45462;8;3;9;5;11;7;10;6;1;2;4;12
8;3;9;5;11;7;10;4;1;2;6;12;11;43682
11;43682;8;3;9;5;11;7;10;4;1;2;6;12
8;3;9;5;11;7;4;10;1;2;6;12;11;44870
11;44870;8;3;9;5;11;7;4;10;1;2;6;12
8;3;2;5;11;7;4;10;1;9;6;12;11;48424
11;48424;8;3;2;5;11;7;4;10;1;9;6;12
4;3;2;5;11;7;8;10;1;9;6;12;11;49202
11;49202;4;3;2;5;11;7;8;10;1;9;6;12
4;3;10;5;11;7;8;2;1;9;6;12;11;40462
11;40462;4;3;10;5;11;7;8;2;1;9;6;12
11;3;10;5;4;7;8;2;1;9;6;12;11;42794
11;42794;11;3;10;5;4;7;8;2;1;9;6;12
11;4;10;5;3;7;8;2;1;9;6;12;11;41998
11;41998;11;4;10;5;3;7;8;2;1;9;6;12
11;4;10;5;3;12;8;2;1;9;6;7;11;49182
11;49182;11;4;10;5;3;12;8;2;1;9;6;7
11;4;10;5;3;2;8;12;1;9;6;7;11;41224
11;41224;11;4;10;5;3;2;8;12;1;9;6;7
9;4;10;5;3;2;8;12;1;11;6;7;11;38754
11;38754;9;4;10;5;3;2;8;12;1;11;6;7
9;4;10;5;3;11;8;12;1;2;6;7;11;46114
11;46114;9;4;10;5;3;11;8;12;1;2;6;7
12;4;10;5;3;11;8;9;1;2;6;7;11;53782
11;53782;12;4;10;5;3;11;8;9;1;2;6;7
12;4;10;3;5;11;8;9;1;2;6;7;11;54302
11;54302;12;4;10;3;5;11;8;9;1;2;6;7
12;4;11;3;5;10;8;9;1;2;6;7;11;48720
11;48720;12;4;11;3;5;10;8;9;1;2;6;7
10;4;11;3;5;12;8;9;1;2;6;7;11;44516
12;44516;10;4;11;3;5;12;8;9;1;2;6;7
10;4;11;3;5;8;12;9;1;2;6;7;12;36630
12;36630;10;4;11;3;5;8;12;9;1;2;6;7
10;8;11;3;5;4;12;9;1;2;6;7;12;30134
12;30134;10;8;11;3;5;4;12;9;1;2;6;7
10;8;11;3;5;4;12;9;2;1;6;7;12;36234
12;36234;10;8;11;3;5;4;12;9;2;1;6;7
10;8;11;3;5;2;12;9;4;1;6;7;12;40254
12;40254;10;8;11;3;5;2;12;9;4;1;6;7
10;8;11;6;5;2;12;9;4;1;3;7;12;40454
12;40454;10;8;11;6;5;2;12;9;4;1;3;7
10;4;11;6;5;2;12;9;8;1;3;7;12;42062
12;42062;10;4;11;6;5;2;12;9;8;1;3;7
10;4;2;6;5;11;12;9;8;1;3;7;12;48032
12;48032;10;4;2;6;5;11;12;9;8;1;3;7
10;4;6;2;5;11;12;9;8;1;3;7;12;47764
12;47764;10;4;6;2;5;11;12;9;8;1;3;7
10;4;12;2;5;11;6;9;8;1;3;7;12;48244
12;48244;10;4;12;2;5;11;6;9;8;1;3;7
2;4;12;10;5;11;6;9;8;1;3;7;12;51268
12;51268;2;4;12;10;5;11;6;9;8;1;3;7
2;4;12;10;5;11;8;9;6;1;3;7;12;55428
12;55428;2;4;12;10;5;11;8;9;6;1;3;7
2;4;12;11;5;10;8;9;6;1;3;7;12;53626
12;53626;2;4;12;11;5;10;8;9;6;1;3;7
2;4;5;11;12;10;8;9;6;1;3;7;12;48786
12;48786;2;4;5;11;12;10;8;9;6;1;3;7
2;4;5;11;12;10;8;1;6;9;3;7;12;50166
12;48786;2;4;5;11;12;10;8;9;6;1;3;7
11;4;5;2;12;10;8;9;6;1;3;7;12;51478
12;51478;11;4;5;2;12;10;8;9;6;1;3;7
11;4;7;2;12;10;8;9;6;1;3;5;12;57694
12;57694;11;4;7;2;12;10;8;9;6;1;3;5
11;4;7;5;12;10;8;9;6;1;3;2;12;52588
12;52588;11;4;7;5;12;10;8;9;6;1;3;2
11;4;7;5;12;10;9;8;6;1;3;2;12;42988
12;42988;11;4;7;5;12;10;9;8;6;1;3;2
11;4;1;5;12;10;9;8;6;7;3;2;12;52472
