"X1";"X49046";"X12";"X3";"X1.1";"X2";"X6";"X8";"X11";"X7";"X4";"X9";"X5";"X10"
5;3;2;1;6;10;9;4;11;8;12;7;2;40500
2;40500;5;3;2;1;6;10;9;4;11;8;12;7
5;3;2;1;6;8;9;4;11;10;12;7;2;37478
2;37478;5;3;2;1;6;8;9;4;11;10;12;7
5;3;2;6;1;8;9;4;11;10;12;7;2;37278
2;37278;5;3;2;6;1;8;9;4;11;10;12;7
5;10;2;6;1;8;9;4;11;3;12;7;2;27148
2;27148;5;10;2;6;1;8;9;4;11;3;12;7
7;10;2;6;1;8;9;4;11;3;12;5;2;18668
2;18668;7;10;2;6;1;8;9;4;11;3;12;5
8;10;2;6;1;7;9;4;11;3;12;5;2;19978
2;19978;8;10;2;6;1;7;9;4;11;3;12;5
8;10;2;6;1;7;11;4;9;3;12;5;2;23094
2;23094;8;10;2;6;1;7;11;4;9;3;12;5
8;10;1;6;2;7;11;4;9;3;12;5;2;23994
3;23994;8;10;1;6;2;7;11;4;9;3;12;5
8;10;1;11;2;7;6;4;9;3;12;5;3;23506
3;23506;8;10;1;11;2;7;6;4;9;3;12;5
6;10;1;11;2;7;8;4;9;3;12;5;3;27440
3;27440;6;10;1;11;2;7;8;4;9;3;12;5
6;10;7;11;2;1;8;4;9;3;12;5;3;32252
3;32252;6;10;7;11;2;1;8;4;9;3;12;5
8;10;7;11;2;1;6;4;9;3;12;5;3;27518
3;27518;8;10;7;11;2;1;6;4;9;3;12;5
8;10;7;11;2;1;6;4;9;12;3;5;3;46778
3;27518;8;10;7;11;2;1;6;4;9;3;12;5
8;10;7;11;4;1;6;2;9;3;12;5;3;33722
3;33722;8;10;7;11;4;1;6;2;9;3;12;5
8;10;7;11;12;1;6;2;9;3;4;5;3;37394
3;37394;8;10;7;11;12;1;6;2;9;3;4;5
8;10;7;11;12;9;6;2;1;3;4;5;3;45028
3;45028;8;10;7;11;12;9;6;2;1;3;4;5
8;3;7;11;12;9;6;2;1;10;4;5;3;50504
3;50504;8;3;7;11;12;9;6;2;1;10;4;5
8;3;12;11;7;9;6;2;1;10;4;5;3;47670
3;47670;8;3;12;11;7;9;6;2;1;10;4;5
8;3;12;11;7;9;10;2;1;6;4;5;3;56614
3;56614;8;3;12;11;7;9;10;2;1;6;4;5
8;2;12;11;7;9;10;3;1;6;4;5;3;61142
3;61142;8;2;12;11;7;9;10;3;1;6;4;5
8;2;12;11;7;9;6;3;1;10;4;5;3;47974
3;47974;8;2;12;11;7;9;6;3;1;10;4;5
8;2;3;11;7;9;6;12;1;10;4;5;3;55770
3;55770;8;2;3;11;7;9;6;12;1;10;4;5
8;2;3;11;7;9;6;12;1;4;10;5;3;60754
3;60754;8;2;3;11;7;9;6;12;1;4;10;5
12;2;3;11;7;9;6;8;1;4;10;5;3;40772
3;40772;12;2;3;11;7;9;6;8;1;4;10;5
12;2;3;11;7;9;6;8;1;4;5;10;3;39878
3;39878;12;2;3;11;7;9;6;8;1;4;5;10
12;2;3;11;7;9;8;6;1;4;5;10;3;33882
3;33882;12;2;3;11;7;9;8;6;1;4;5;10
12;2;3;11;6;9;8;7;1;4;5;10;3;38904
3;38904;12;2;3;11;6;9;8;7;1;4;5;10
12;2;3;11;6;9;8;10;1;4;5;7;3;39236
4;39236;12;2;3;11;6;9;8;10;1;4;5;7
12;2;9;11;6;3;8;10;1;4;5;7;4;44226
4;44226;12;2;9;11;6;3;8;10;1;4;5;7
12;4;9;11;6;3;8;10;1;2;5;7;4;41942
4;41942;12;4;9;11;6;3;8;10;1;2;5;7
12;4;9;11;6;3;10;8;1;2;5;7;4;48870
4;41942;12;4;9;11;6;3;8;10;1;2;5;7
12;4;9;11;6;3;8;10;2;1;5;7;4;37040
4;37040;12;4;9;11;6;3;8;10;2;1;5;7
12;4;3;11;6;9;8;10;2;1;5;7;4;41428
4;41428;12;4;3;11;6;9;8;10;2;1;5;7
12;3;4;11;6;9;8;10;2;1;5;7;4;41772
4;41772;12;3;4;11;6;9;8;10;2;1;5;7
5;3;4;11;6;9;8;10;2;1;12;7;4;31242
4;31242;5;3;4;11;6;9;8;10;2;1;12;7
5;3;4;10;6;9;8;11;2;1;12;7;4;37956
4;31242;5;3;4;11;6;9;8;10;2;1;12;7
5;3;4;11;2;9;8;10;6;1;12;7;4;33368
4;33368;5;3;4;11;2;9;8;10;6;1;12;7
5;1;4;11;2;9;8;10;6;3;12;7;4;56022
4;56022;5;1;4;11;2;9;8;10;6;3;12;7
5;7;4;11;2;9;8;10;6;3;12;1;4;38262
4;38262;5;7;4;11;2;9;8;10;6;3;12;1
5;7;4;11;2;12;8;10;6;3;9;1;4;38838
4;38838;5;7;4;11;2;12;8;10;6;3;9;1
5;7;4;11;6;12;8;10;2;3;9;1;4;36432
4;36432;5;7;4;11;6;12;8;10;2;3;9;1
5;7;4;12;6;11;8;10;2;3;9;1;4;43128
4;43128;5;7;4;12;6;11;8;10;2;3;9;1
5;7;9;12;6;11;8;10;2;3;4;1;4;43508
4;43508;5;7;9;12;6;11;8;10;2;3;4;1
5;7;9;12;11;6;8;10;2;3;4;1;4;45432
4;43508;5;7;9;12;6;11;8;10;2;3;4;1
5;7;8;12;6;11;9;10;2;3;4;1;4;40904
4;40904;5;7;8;12;6;11;9;10;2;3;4;1
5;7;8;12;6;4;9;10;2;3;11;1;4;41608
4;41608;5;7;8;12;6;4;9;10;2;3;11;1
2;7;8;12;6;4;9;10;5;3;11;1;4;40556
4;40556;2;7;8;12;6;4;9;10;5;3;11;1
2;7;8;12;11;4;9;10;5;3;6;1;4;45784
5;45784;2;7;8;12;11;4;9;10;5;3;6;1
2;7;8;12;9;4;11;10;5;3;6;1;5;40492
5;40492;2;7;8;12;9;4;11;10;5;3;6;1
4;7;8;12;9;2;11;10;5;3;6;1;5;42216
5;40492;2;7;8;12;9;4;11;10;5;3;6;1
2;7;8;12;9;4;11;1;5;3;6;10;5;40370
5;40370;2;7;8;12;9;4;11;1;5;3;6;10
12;7;8;2;9;4;11;1;5;3;6;10;5;41498
5;41498;12;7;8;2;9;4;11;1;5;3;6;10
12;7;8;10;9;4;11;1;5;3;6;2;5;44686
5;44686;12;7;8;10;9;4;11;1;5;3;6;2
12;5;8;10;9;4;11;1;7;3;6;2;5;61740
5;61740;12;5;8;10;9;4;11;1;7;3;6;2
12;5;6;10;9;4;11;1;7;3;8;2;5;60502
5;60502;12;5;6;10;9;4;11;1;7;3;8;2
7;5;6;10;9;4;11;1;12;3;8;2;5;45588
5;45588;7;5;6;10;9;4;11;1;12;3;8;2
7;5;6;10;3;4;11;1;12;9;8;2;5;49554
5;49554;7;5;6;10;3;4;11;1;12;9;8;2
7;8;6;10;3;4;11;1;12;9;5;2;5;54034
5;54034;7;8;6;10;3;4;11;1;12;9;5;2
7;8;6;10;3;4;11;12;1;9;5;2;5;42882
5;42882;7;8;6;10;3;4;11;12;1;9;5;2
7;8;6;10;3;4;1;12;11;9;5;2;5;43578
5;43578;7;8;6;10;3;4;1;12;11;9;5;2
5;8;6;10;3;4;1;12;11;9;7;2;5;32278
5;32278;5;8;6;10;3;4;1;12;11;9;7;2
5;8;6;10;3;4;1;9;11;12;7;2;5;32480
5;32480;5;8;6;10;3;4;1;9;11;12;7;2
5;8;6;10;3;11;1;9;4;12;7;2;5;27500
5;27500;5;8;6;10;3;11;1;9;4;12;7;2
5;8;6;10;9;11;1;3;4;12;7;2;5;40824
5;40824;5;8;6;10;9;11;1;3;4;12;7;2
5;8;6;10;9;11;1;3;4;7;12;2;5;41682
5;41682;5;8;6;10;9;11;1;3;4;7;12;2
5;8;6;9;10;11;1;3;4;7;12;2;5;39282
5;39282;5;8;6;9;10;11;1;3;4;7;12;2
5;2;6;9;10;11;1;3;4;7;12;8;5;65448
5;65448;5;2;6;9;10;11;1;3;4;7;12;8
5;2;10;9;6;11;1;3;4;7;12;8;5;64604
6;64604;5;2;10;9;6;11;1;3;4;7;12;8
5;2;10;9;6;11;1;3;7;4;12;8;6;51510
6;51510;5;2;10;9;6;11;1;3;7;4;12;8
5;2;10;8;6;11;1;3;7;4;12;9;6;49126
6;49126;5;2;10;8;6;11;1;3;7;4;12;9
5;2;10;6;8;11;1;3;7;4;12;9;6;47726
6;47726;5;2;10;6;8;11;1;3;7;4;12;9
3;2;10;6;8;11;1;5;7;4;12;9;6;62650
6;62650;3;2;10;6;8;11;1;5;7;4;12;9
3;1;10;6;8;11;2;5;7;4;12;9;6;54826
6;54826;3;1;10;6;8;11;2;5;7;4;12;9
3;1;10;9;8;11;2;5;7;4;12;6;6;51688
6;51688;3;1;10;9;8;11;2;5;7;4;12;6
3;1;8;9;10;11;2;5;7;4;12;6;6;53542
6;53542;3;1;8;9;10;11;2;5;7;4;12;6
3;1;7;9;10;11;2;5;8;4;12;6;6;52530
6;52530;3;1;7;9;10;11;2;5;8;4;12;6
3;1;7;9;10;5;2;11;8;4;12;6;6;51678
6;51678;3;1;7;9;10;5;2;11;8;4;12;6
3;1;4;9;10;5;2;11;8;7;12;6;6;55494
6;55494;3;1;4;9;10;5;2;11;8;7;12;6
3;1;7;9;10;5;2;11;8;4;12;6;6;51678
6;51678;3;1;7;9;10;5;2;11;8;4;12;6
3;1;7;10;9;5;2;11;8;4;12;6;6;51998
6;51998;3;1;7;10;9;5;2;11;8;4;12;6
3;1;7;10;9;6;2;11;8;4;12;5;6;60332
6;51998;3;1;7;10;9;5;2;11;8;4;12;6
5;1;7;10;9;3;2;11;8;4;12;6;6;49564
6;49564;5;1;7;10;9;3;2;11;8;4;12;6
5;1;7;10;2;3;9;11;8;4;12;6;6;51028
6;51028;5;1;7;10;2;3;9;11;8;4;12;6
5;1;7;10;2;3;9;8;11;4;12;6;6;42896
6;42896;5;1;7;10;2;3;9;8;11;4;12;6
5;1;7;10;2;3;11;8;9;4;12;6;6;44888
6;44888;5;1;7;10;2;3;11;8;9;4;12;6
8;1;7;10;2;3;11;5;9;4;12;6;6;48412
6;48412;8;1;7;10;2;3;11;5;9;4;12;6
8;1;12;10;2;3;11;5;9;4;7;6;6;48764
6;48764;8;1;12;10;2;3;11;5;9;4;7;6
8;5;12;10;2;3;11;1;9;4;7;6;6;27864
7;27864;8;5;12;10;2;3;11;1;9;4;7;6
8;5;12;10;9;3;11;1;2;4;7;6;7;24658
7;24658;8;5;12;10;9;3;11;1;2;4;7;6
8;10;12;5;9;3;11;1;2;4;7;6;7;31356
7;31356;8;10;12;5;9;3;11;1;2;4;7;6
8;10;12;5;9;3;11;4;2;1;7;6;7;35476
7;35476;8;10;12;5;9;3;11;4;2;1;7;6
8;10;9;5;12;3;11;4;2;1;7;6;7;37408
7;37408;8;10;9;5;12;3;11;4;2;1;7;6
8;10;9;5;12;3;1;4;2;11;7;6;7;42224
7;42224;8;10;9;5;12;3;1;4;2;11;7;6
8;5;9;10;12;3;1;4;2;11;7;6;7;35526
7;35526;8;5;9;10;12;3;1;4;2;11;7;6
8;5;9;10;12;3;1;4;6;11;7;2;7;45248
7;45248;8;5;9;10;12;3;1;4;6;11;7;2
8;2;9;10;12;3;1;4;6;11;7;5;7;59680
7;45248;8;5;9;10;12;3;1;4;6;11;7;2
8;5;3;10;12;9;1;4;6;11;7;2;7;55374
7;55374;8;5;3;10;12;9;1;4;6;11;7;2
8;5;3;10;12;9;1;4;11;6;7;2;7;40750
7;40750;8;5;3;10;12;9;1;4;11;6;7;2
1;5;3;10;12;9;8;4;11;6;7;2;7;48054
7;40750;8;5;3;10;12;9;1;4;11;6;7;2
8;5;3;10;9;12;1;4;11;6;7;2;7;37612
7;37612;8;5;3;10;9;12;1;4;11;6;7;2
8;5;3;10;9;12;2;4;11;6;7;1;7;39636
7;39636;8;5;3;10;9;12;2;4;11;6;7;1
8;5;3;10;9;12;11;4;2;6;7;1;7;37176
7;37176;8;5;3;10;9;12;11;4;2;6;7;1
8;5;3;7;9;12;11;4;2;6;10;1;7;41254
7;41254;8;5;3;7;9;12;11;4;2;6;10;1
8;5;3;7;9;12;10;4;2;6;11;1;7;43648
7;43648;8;5;3;7;9;12;10;4;2;6;11;1
8;5;3;7;6;12;10;4;2;9;11;1;7;49912
7;49912;8;5;3;7;6;12;10;4;2;9;11;1
8;5;7;3;6;12;10;4;2;9;11;1;7;47670
7;47670;8;5;7;3;6;12;10;4;2;9;11;1
5;8;7;3;6;12;10;4;2;9;11;1;7;45012
7;45012;5;8;7;3;6;12;10;4;2;9;11;1
5;8;7;3;6;12;1;4;2;9;11;10;7;43798
8;43798;5;8;7;3;6;12;1;4;2;9;11;10
5;10;7;3;6;12;1;4;2;9;11;8;8;41034
8;41034;5;10;7;3;6;12;1;4;2;9;11;8
11;10;7;3;6;12;1;4;2;9;5;8;8;48932
8;41034;5;10;7;3;6;12;1;4;2;9;11;8
5;10;2;3;6;12;1;4;7;9;11;8;8;42454
8;42454;5;10;2;3;6;12;1;4;7;9;11;8
5;10;2;7;6;12;1;4;3;9;11;8;8;42160
8;42160;5;10;2;7;6;12;1;4;3;9;11;8
5;10;2;11;6;12;1;4;3;9;7;8;8;42392
8;42392;5;10;2;11;6;12;1;4;3;9;7;8
5;10;2;11;12;6;1;4;3;9;7;8;8;37860
8;37860;5;10;2;11;12;6;1;4;3;9;7;8
5;10;2;11;12;6;1;9;3;4;7;8;8;37564
8;37564;5;10;2;11;12;6;1;9;3;4;7;8
5;10;2;11;12;6;1;9;4;3;7;8;8;44766
8;44766;5;10;2;11;12;6;1;9;4;3;7;8
5;10;2;8;12;6;1;9;4;3;7;11;8;44982
8;44982;5;10;2;8;12;6;1;9;4;3;7;11
5;10;2;11;12;6;1;9;4;3;7;8;8;44766
8;44766;5;10;2;11;12;6;1;9;4;3;7;8
5;10;2;11;8;6;1;9;4;3;7;12;8;40502
8;40502;5;10;2;11;8;6;1;9;4;3;7;12
5;10;2;11;8;6;1;3;4;9;7;12;8;39498
8;39498;5;10;2;11;8;6;1;3;4;9;7;12
5;10;2;6;8;11;1;3;4;9;7;12;8;45140
8;39498;5;10;2;11;8;6;1;3;4;9;7;12
5;10;2;3;8;6;1;11;4;9;7;12;8;34160
8;34160;5;10;2;3;8;6;1;11;4;9;7;12
5;10;2;12;8;6;1;11;4;9;7;3;8;39860
8;39860;5;10;2;12;8;6;1;11;4;9;7;3
5;10;2;6;8;12;1;11;4;9;7;3;8;45086
8;45086;5;10;2;6;8;12;1;11;4;9;7;3
5;10;2;4;8;12;1;11;6;9;7;3;8;49218
8;49218;5;10;2;4;8;12;1;11;6;9;7;3
5;10;2;4;9;12;1;11;6;8;7;3;8;48430
8;48430;5;10;2;4;9;12;1;11;6;8;7;3
5;10;2;4;9;7;1;11;6;8;12;3;8;31758
8;31758;5;10;2;4;9;7;1;11;6;8;12;3
5;10;2;4;9;7;1;12;6;8;11;3;8;40890
9;40890;5;10;2;4;9;7;1;12;6;8;11;3
5;1;2;4;9;7;10;12;6;8;11;3;9;48694
9;48694;5;1;2;4;9;7;10;12;6;8;11;3
5;1;11;4;9;7;10;12;6;8;2;3;9;51134
9;51134;5;1;11;4;9;7;10;12;6;8;2;3
5;1;8;4;9;7;10;12;6;11;2;3;9;37790
9;37790;5;1;8;4;9;7;10;12;6;11;2;3
5;7;8;4;9;1;10;12;6;11;2;3;9;28022
9;28022;5;7;8;4;9;1;10;12;6;11;2;3
5;7;8;4;9;1;10;12;11;6;2;3;9;35442
9;35442;5;7;8;4;9;1;10;12;11;6;2;3
5;4;8;7;9;1;10;12;11;6;2;3;9;50226
9;35442;5;7;8;4;9;1;10;12;11;6;2;3
5;7;8;12;9;1;10;4;11;6;2;3;9;29156
9;29156;5;7;8;12;9;1;10;4;11;6;2;3
5;7;6;12;9;1;10;4;11;8;2;3;9;34226
9;34226;5;7;6;12;9;1;10;4;11;8;2;3
5;7;6;12;9;1;10;4;2;8;11;3;9;34206
9;34206;5;7;6;12;9;1;10;4;2;8;11;3
11;7;6;12;9;1;10;4;2;8;5;3;9;36894
9;36894;11;7;6;12;9;1;10;4;2;8;5;3
11;7;6;12;9;1;10;5;2;8;4;3;9;33256
9;33256;11;7;6;12;9;1;10;5;2;8;4;3
11;7;6;12;8;1;10;5;2;9;4;3;9;40438
9;40438;11;7;6;12;8;1;10;5;2;9;4;3
11;7;6;3;8;1;10;5;2;9;4;12;9;39430
9;39430;11;7;6;3;8;1;10;5;2;9;4;12
11;7;10;3;8;1;6;5;2;9;4;12;9;39294
9;39294;11;7;10;3;8;1;6;5;2;9;4;12
2;7;10;3;8;1;6;5;11;9;4;12;9;42320
9;42320;2;7;10;3;8;1;6;5;11;9;4;12
2;7;10;3;8;1;6;12;11;9;4;5;9;39486
9;39486;2;7;10;3;8;1;6;12;11;9;4;5
2;7;10;3;11;1;6;12;8;9;4;5;9;37924
9;37924;2;7;10;3;11;1;6;12;8;9;4;5
2;7;10;3;11;1;6;9;8;12;4;5;9;37220
9;37220;2;7;10;3;11;1;6;9;8;12;4;5
2;7;8;3;11;1;6;9;10;12;4;5;9;37742
9;37742;2;7;8;3;11;1;6;9;10;12;4;5
2;7;8;6;11;1;3;9;10;12;4;5;9;37624
10;37624;2;7;8;6;11;1;3;9;10;12;4;5
2;7;8;6;11;1;3;9;5;12;4;10;10;41058
10;41058;2;7;8;6;11;1;3;9;5;12;4;10
11;7;8;6;2;1;3;9;5;12;4;10;10;41810
10;41810;11;7;8;6;2;1;3;9;5;12;4;10
6;7;8;11;2;1;3;9;5;12;4;10;10;48004
10;48004;6;7;8;11;2;1;3;9;5;12;4;10
6;7;8;11;2;1;3;5;9;12;4;10;10;52572
10;52572;6;7;8;11;2;1;3;5;9;12;4;10
4;7;8;11;2;1;3;5;9;12;6;10;10;44480
10;44480;4;7;8;11;2;1;3;5;9;12;6;10
4;7;8;11;2;1;10;5;9;12;6;3;10;39970
10;39970;4;7;8;11;2;1;10;5;9;12;6;3
4;7;11;8;2;1;10;5;9;12;6;3;10;41490
10;41490;4;7;11;8;2;1;10;5;9;12;6;3
4;12;11;8;2;1;10;5;9;7;6;3;10;49644
10;49644;4;12;11;8;2;1;10;5;9;7;6;3
4;12;3;8;2;1;10;5;9;7;6;11;10;48248
10;48248;4;12;3;8;2;1;10;5;9;7;6;11
4;12;3;2;8;1;10;5;9;7;6;11;10;48448
10;48448;4;12;3;2;8;1;10;5;9;7;6;11
4;12;3;11;8;1;10;5;9;7;6;2;10;48042
10;48042;4;12;3;11;8;1;10;5;9;7;6;2
4;12;3;9;8;1;10;5;11;7;6;2;10;44346
10;44346;4;12;3;9;8;1;10;5;11;7;6;2
4;12;3;9;8;1;11;5;10;7;6;2;10;47056
10;47056;4;12;3;9;8;1;11;5;10;7;6;2
4;12;3;9;8;10;11;5;1;7;6;2;10;46516
10;46516;4;12;3;9;8;10;11;5;1;7;6;2
4;12;3;1;8;10;11;5;9;7;6;2;10;44132
10;44132;4;12;3;1;8;10;11;5;9;7;6;2
4;12;3;1;8;10;11;5;9;6;7;2;10;57358
10;44132;4;12;3;1;8;10;11;5;9;7;6;2
4;7;3;1;8;10;11;5;9;12;6;2;10;37988
10;37988;4;7;3;1;8;10;11;5;9;12;6;2
4;1;3;7;8;10;11;5;9;12;6;2;10;36364
10;36364;4;1;3;7;8;10;11;5;9;12;6;2
4;1;3;7;12;10;11;5;9;8;6;2;10;34318
10;34318;4;1;3;7;12;10;11;5;9;8;6;2
4;1;3;7;12;8;11;5;9;10;6;2;10;32258
11;32258;4;1;3;7;12;8;11;5;9;10;6;2
4;1;3;7;12;8;9;5;11;10;6;2;11;30776
11;30776;4;1;3;7;12;8;9;5;11;10;6;2
4;1;3;7;12;8;9;5;11;10;2;6;11;36098
11;36098;4;1;3;7;12;8;9;5;11;10;2;6
4;1;3;7;12;6;9;5;11;10;2;8;11;39648
11;39648;4;1;3;7;12;6;9;5;11;10;2;8
4;6;3;7;12;1;9;5;11;10;2;8;11;37220
11;37220;4;6;3;7;12;1;9;5;11;10;2;8
4;6;3;7;12;8;9;5;11;10;2;1;11;34536
11;34536;4;6;3;7;12;8;9;5;11;10;2;1
4;6;3;7;12;8;10;5;11;9;2;1;11;50228
11;50228;4;6;3;7;12;8;10;5;11;9;2;1
4;6;3;7;12;8;10;9;11;5;2;1;11;50636
11;50636;4;6;3;7;12;8;10;9;11;5;2;1
4;10;3;7;12;8;6;9;11;5;2;1;11;51420
11;50636;4;6;3;7;12;8;10;9;11;5;2;1
9;6;3;7;12;8;10;4;11;5;2;1;11;53026
11;53026;9;6;3;7;12;8;10;4;11;5;2;1
8;6;3;7;12;9;10;4;11;5;2;1;11;59332
11;59332;8;6;3;7;12;9;10;4;11;5;2;1
8;6;3;7;12;9;2;4;11;5;10;1;11;59434
11;59434;8;6;3;7;12;9;2;4;11;5;10;1
8;6;3;7;12;9;5;4;11;2;10;1;11;43320
11;43320;8;6;3;7;12;9;5;4;11;2;10;1
6;8;3;7;12;9;5;4;11;2;10;1;11;41638
11;41638;6;8;3;7;12;9;5;4;11;2;10;1
6;8;3;12;7;9;5;4;11;2;10;1;11;44118
11;44118;6;8;3;12;7;9;5;4;11;2;10;1
6;8;3;12;7;9;10;4;11;2;5;1;11;43000
11;43000;6;8;3;12;7;9;10;4;11;2;5;1
11;8;3;12;7;9;10;4;6;2;5;1;11;34184
11;34184;11;8;3;12;7;9;10;4;6;2;5;1
11;8;3;12;2;9;10;4;6;7;5;1;11;36276
11;36276;11;8;3;12;2;9;10;4;6;7;5;1
11;8;5;12;2;9;10;4;6;7;3;1;11;37174
11;37174;11;8;5;12;2;9;10;4;6;7;3;1
11;8;10;12;2;9;5;4;6;7;3;1;11;37034
11;37034;11;8;10;12;2;9;5;4;6;7;3;1
12;8;10;11;2;9;5;4;6;7;3;1;11;45356
12;45356;12;8;10;11;2;9;5;4;6;7;3;1
12;8;10;11;2;9;5;4;1;7;3;6;12;49382
12;49382;12;8;10;11;2;9;5;4;1;7;3;6
12;7;10;11;2;9;5;4;1;8;3;6;12;35872
12;35872;12;7;10;11;2;9;5;4;1;8;3;6
3;7;10;11;2;9;5;4;1;8;12;6;12;46368
12;46368;3;7;10;11;2;9;5;4;1;8;12;6
3;7;10;6;2;9;5;4;1;8;12;11;12;45386
12;45386;3;7;10;6;2;9;5;4;1;8;12;11
3;7;10;8;2;9;5;4;1;6;12;11;12;37474
12;37474;3;7;10;8;2;9;5;4;1;6;12;11
3;7;10;12;2;9;5;4;1;6;8;11;12;33798
12;33798;3;7;10;12;2;9;5;4;1;6;8;11
6;7;10;12;2;9;5;4;1;3;8;11;12;43598
12;33798;3;7;10;12;2;9;5;4;1;6;8;11
3;7;10;11;2;9;5;4;1;6;8;12;12;35900
12;35900;3;7;10;11;2;9;5;4;1;6;8;12
3;7;10;11;2;5;9;4;1;6;8;12;12;33076
12;33076;3;7;10;11;2;5;9;4;1;6;8;12
3;7;10;11;8;5;9;4;1;6;2;12;12;32590
12;32590;3;7;10;11;8;5;9;4;1;6;2;12
3;7;10;11;8;5;9;12;1;6;2;4;12;36402
12;36402;3;7;10;11;8;5;9;12;1;6;2;4
3;6;10;11;8;5;9;12;1;7;2;4;12;56898
12;56898;3;6;10;11;8;5;9;12;1;7;2;4
9;6;10;11;8;5;3;12;1;7;2;4;12;43600
12;43600;9;6;10;11;8;5;3;12;1;7;2;4
9;6;10;11;8;5;3;12;2;7;1;4;12;43662
12;43662;9;6;10;11;8;5;3;12;2;7;1;4
9;6;10;11;8;5;3;12;2;1;7;4;12;52970
12;52970;9;6;10;11;8;5;3;12;2;1;7;4
9;6;10;11;8;5;2;12;3;1;7;4;12;53550
12;53550;9;6;10;11;8;5;2;12;3;1;7;4
5;6;10;11;8;9;2;12;3;1;7;4;12;49958
12;49958;5;6;10;11;8;9;2;12;3;1;7;4
9;6;10;11;8;5;2;12;3;1;7;4;12;53550
12;49958;5;6;10;11;8;9;2;12;3;1;7;4
5;6;10;3;8;9;2;12;11;1;7;4;12;50012
