"X1";"X31528";"X8";"X9";"X10";"X7";"X3";"X12";"X5";"X6";"X2";"X11";"X4";"X1.1"
2;45560;10;2;6;12;8;3;7;4;11;9;5;1
10;2;6;11;8;3;7;4;12;9;5;1;2;48960
2;45560;10;2;6;12;8;3;7;4;11;9;5;1
10;2;6;12;11;3;7;4;8;9;5;1;2;51964
2;51964;10;2;6;12;11;3;7;4;8;9;5;1
10;2;6;12;11;9;7;4;8;3;5;1;2;40310
2;40310;10;2;6;12;11;9;7;4;8;3;5;1
10;2;6;12;11;9;7;4;1;3;5;8;2;43008
2;43008;10;2;6;12;11;9;7;4;1;3;5;8
10;2;6;12;11;9;7;4;8;3;5;1;2;40310
2;40310;10;2;6;12;11;9;7;4;8;3;5;1
10;2;7;12;11;9;6;4;8;3;5;1;2;40538
2;40538;10;2;7;12;11;9;6;4;8;3;5;1
10;2;5;12;11;9;6;4;8;3;7;1;2;43610
2;43610;10;2;5;12;11;9;6;4;8;3;7;1
10;2;5;12;11;3;6;4;8;9;7;1;2;55264
2;55264;10;2;5;12;11;3;6;4;8;9;7;1
10;3;5;12;11;2;6;4;8;9;7;1;2;58348
2;55264;10;2;5;12;11;3;6;4;8;9;7;1
10;2;5;12;11;3;9;4;8;6;7;1;2;50570
2;50570;10;2;5;12;11;3;9;4;8;6;7;1
10;8;5;12;11;3;9;4;2;6;7;1;2;40518
2;40518;10;8;5;12;11;3;9;4;2;6;7;1
10;8;12;5;11;3;9;4;2;6;7;1;2;36206
2;36206;10;8;12;5;11;3;9;4;2;6;7;1
10;8;12;9;11;3;5;4;2;6;7;1;2;40650
2;40650;10;8;12;9;11;3;5;4;2;6;7;1
10;8;3;9;11;12;5;4;2;6;7;1;2;37060
2;37060;10;8;3;9;11;12;5;4;2;6;7;1
10;8;3;9;11;1;5;4;2;6;7;12;2;26152
2;26152;10;8;3;9;11;1;5;4;2;6;7;12
10;8;7;9;11;1;5;4;2;6;3;12;2;28186
2;28186;10;8;7;9;11;1;5;4;2;6;3;12
10;8;7;9;1;11;5;4;2;6;3;12;2;20370
2;20370;10;8;7;9;1;11;5;4;2;6;3;12
10;12;7;9;1;11;5;4;2;6;3;8;2;35772
2;35772;10;12;7;9;1;11;5;4;2;6;3;8
10;12;7;9;1;11;4;5;2;6;3;8;2;46576
2;35772;10;12;7;9;1;11;5;4;2;6;3;8
10;12;7;9;1;11;5;4;6;2;3;8;2;43124
3;43124;10;12;7;9;1;11;5;4;6;2;3;8
10;12;7;9;1;8;5;4;6;2;3;11;3;54220
3;54220;10;12;7;9;1;8;5;4;6;2;3;11
10;4;7;9;1;8;5;12;6;2;3;11;3;40244
3;40244;10;4;7;9;1;8;5;12;6;2;3;11
10;4;12;9;1;8;5;7;6;2;3;11;3;44284
3;44284;10;4;12;9;1;8;5;7;6;2;3;11
10;4;12;9;1;3;5;7;6;2;8;11;3;38588
3;38588;10;4;12;9;1;3;5;7;6;2;8;11
10;4;12;7;1;3;5;9;6;2;8;11;3;36982
3;36982;10;4;12;7;1;3;5;9;6;2;8;11
6;4;12;7;1;3;5;9;10;2;8;11;3;35536
3;35536;6;4;12;7;1;3;5;9;10;2;8;11
6;4;12;7;1;3;2;9;10;5;8;11;3;35852
3;35852;6;4;12;7;1;3;2;9;10;5;8;11
12;4;6;7;1;3;2;9;10;5;8;11;3;49560
3;49560;12;4;6;7;1;3;2;9;10;5;8;11
12;4;6;7;8;3;2;9;10;5;1;11;3;48560
3;48560;12;4;6;7;8;3;2;9;10;5;1;11
12;4;5;7;8;3;2;9;10;6;1;11;3;44614
3;44614;12;4;5;7;8;3;2;9;10;6;1;11
12;4;5;7;11;3;2;9;10;6;1;8;3;43352
3;43352;12;4;5;7;11;3;2;9;10;6;1;8
12;9;5;7;11;3;2;4;10;6;1;8;3;37992
3;37992;12;9;5;7;11;3;2;4;10;6;1;8
12;9;5;7;11;2;3;4;10;6;1;8;3;27814
3;27814;12;9;5;7;11;2;3;4;10;6;1;8
12;9;7;5;11;2;3;4;10;6;1;8;3;29820
3;29820;12;9;7;5;11;2;3;4;10;6;1;8
12;9;2;5;11;7;3;4;10;6;1;8;3;30162
3;30162;12;9;2;5;11;7;3;4;10;6;1;8
12;9;2;5;11;7;8;4;10;6;1;3;3;33530
3;33530;12;9;2;5;11;7;8;4;10;6;1;3
12;9;2;5;11;10;8;4;7;6;1;3;3;38170
3;38170;12;9;2;5;11;10;8;4;7;6;1;3
12;8;2;5;11;10;9;4;7;6;1;3;3;35242
3;35242;12;8;2;5;11;10;9;4;7;6;1;3
12;8;2;7;11;10;9;4;5;6;1;3;3;36358
3;36358;12;8;2;7;11;10;9;4;5;6;1;3
12;8;3;7;11;10;9;4;5;6;1;2;3;35332
4;35332;12;8;3;7;11;10;9;4;5;6;1;2
12;3;8;7;11;10;9;4;5;6;1;2;4;40544
4;40544;12;3;8;7;11;10;9;4;5;6;1;2
12;3;8;7;11;10;9;1;5;6;4;2;4;53844
4;40544;12;3;8;7;11;10;9;4;5;6;1;2
12;3;8;1;11;10;9;4;5;6;7;2;4;40080
4;40080;12;3;8;1;11;10;9;4;5;6;7;2
12;3;8;1;11;10;9;4;6;5;7;2;4;63354
4;40080;12;3;8;1;11;10;9;4;5;6;7;2
12;3;8;9;11;10;1;4;5;6;7;2;4;36708
4;36708;12;3;8;9;11;10;1;4;5;6;7;2
12;3;8;9;11;5;1;4;10;6;7;2;4;28080
4;28080;12;3;8;9;11;5;1;4;10;6;7;2
12;3;8;9;11;5;6;4;10;1;7;2;4;30232
4;30232;12;3;8;9;11;5;6;4;10;1;7;2
12;3;8;10;11;5;6;4;9;1;7;2;4;34182
4;34182;12;3;8;10;11;5;6;4;9;1;7;2
12;11;8;10;3;5;6;4;9;1;7;2;4;29072
4;29072;12;11;8;10;3;5;6;4;9;1;7;2
12;11;1;10;3;5;6;4;9;8;7;2;4;35604
4;35604;12;11;1;10;3;5;6;4;9;8;7;2
12;2;1;10;3;5;6;4;9;8;7;11;4;49142
4;49142;12;2;1;10;3;5;6;4;9;8;7;11
12;2;1;10;3;11;6;4;9;8;7;5;4;48168
4;48168;12;2;1;10;3;11;6;4;9;8;7;5
12;2;1;3;10;11;6;4;9;8;7;5;4;49088
4;48168;12;2;1;10;3;11;6;4;9;8;7;5
12;2;1;10;5;11;6;4;9;8;7;3;4;52024
4;52024;12;2;1;10;5;11;6;4;9;8;7;3
12;9;1;10;5;11;6;4;2;8;7;3;4;44234
4;44234;12;9;1;10;5;11;6;4;2;8;7;3
12;9;1;10;5;11;8;4;2;6;7;3;4;39176
4;39176;12;9;1;10;5;11;8;4;2;6;7;3
12;9;1;5;10;11;8;4;2;6;7;3;4;39576
4;39576;12;9;1;5;10;11;8;4;2;6;7;3
12;9;10;5;1;11;8;4;2;6;7;3;4;39730
4;39730;12;9;10;5;1;11;8;4;2;6;7;3
12;9;10;5;11;1;8;4;2;6;7;3;4;40062
4;40062;12;9;10;5;11;1;8;4;2;6;7;3
12;9;10;2;11;1;8;4;5;6;7;3;4;36818
5;36818;12;9;10;2;11;1;8;4;5;6;7;3
8;9;10;2;11;1;12;4;5;6;7;3;5;42840
5;42840;8;9;10;2;11;1;12;4;5;6;7;3
1;9;10;2;11;8;12;4;5;6;7;3;5;43754
5;43754;1;9;10;2;11;8;12;4;5;6;7;3
1;9;10;2;5;8;12;4;11;6;7;3;5;47802
5;47802;1;9;10;2;5;8;12;4;11;6;7;3
1;9;6;2;5;8;12;4;11;10;7;3;5;49294
5;47802;1;9;10;2;5;8;12;4;11;6;7;3
1;9;10;2;5;8;12;4;11;7;6;3;5;48196
5;48196;1;9;10;2;5;8;12;4;11;7;6;3
3;9;10;2;5;8;12;4;11;7;6;1;5;41138
5;41138;3;9;10;2;5;8;12;4;11;7;6;1
3;9;10;2;5;8;12;4;11;7;1;6;5;50244
5;41138;3;9;10;2;5;8;12;4;11;7;6;1
3;9;10;2;5;8;6;4;11;7;12;1;5;40518
5;40518;3;9;10;2;5;8;6;4;11;7;12;1
3;9;10;2;5;7;6;4;11;8;12;1;5;39714
5;39714;3;9;10;2;5;7;6;4;11;8;12;1
3;1;10;2;5;7;6;4;11;8;12;9;5;33178
5;33178;3;1;10;2;5;7;6;4;11;8;12;9
3;1;10;2;5;7;4;6;11;8;12;9;5;35938
5;35938;3;1;10;2;5;7;4;6;11;8;12;9
3;1;10;2;5;12;4;6;11;8;7;9;5;53202
5;35938;3;1;10;2;5;7;4;6;11;8;12;9
3;1;10;2;5;7;6;4;11;8;12;9;5;33178
5;33178;3;1;10;2;5;7;6;4;11;8;12;9
11;1;10;2;5;7;6;4;3;8;12;9;5;34378
5;34378;11;1;10;2;5;7;6;4;3;8;12;9
11;1;10;2;8;7;6;4;3;5;12;9;5;47782
5;47782;11;1;10;2;8;7;6;4;3;5;12;9
11;1;10;2;8;6;7;4;3;5;12;9;5;56712
5;47782;11;1;10;2;8;7;6;4;3;5;12;9
8;1;10;2;11;7;6;4;3;5;12;9;5;44416
5;44416;8;1;10;2;11;7;6;4;3;5;12;9
8;7;10;2;11;1;6;4;3;5;12;9;5;53228
5;44416;8;1;10;2;11;7;6;4;3;5;12;9
8;1;5;2;11;7;6;4;3;10;12;9;5;37188
5;37188;8;1;5;2;11;7;6;4;3;10;12;9
2;1;5;8;11;7;6;4;3;10;12;9;5;44272
6;37188;8;1;5;2;11;7;6;4;3;10;12;9
8;2;5;1;11;7;6;4;3;10;12;9;6;46780
6;46780;8;2;5;1;11;7;6;4;3;10;12;9
8;2;5;1;11;7;4;6;3;10;12;9;6;48512
6;48512;8;2;5;1;11;7;4;6;3;10;12;9
8;2;5;12;11;7;4;6;3;10;1;9;6;50106
6;50106;8;2;5;12;11;7;4;6;3;10;1;9
8;2;5;12;11;3;4;6;7;10;1;9;6;55064
6;55064;8;2;5;12;11;3;4;6;7;10;1;9
8;2;5;12;11;3;4;7;6;10;1;9;6;48652
6;48652;8;2;5;12;11;3;4;7;6;10;1;9
6;2;5;12;11;3;4;7;8;10;1;9;6;40080
6;40080;6;2;5;12;11;3;4;7;8;10;1;9
6;2;5;12;8;3;4;7;11;10;1;9;6;45482
6;45482;6;2;5;12;8;3;4;7;11;10;1;9
1;2;5;12;8;3;4;7;11;10;6;9;6;39754
6;39754;1;2;5;12;8;3;4;7;11;10;6;9
1;4;5;12;8;3;2;7;11;10;6;9;6;28646
6;28646;1;4;5;12;8;3;2;7;11;10;6;9
1;4;5;2;8;3;12;7;11;10;6;9;6;25204
6;25204;1;4;5;2;8;3;12;7;11;10;6;9
1;4;5;8;2;3;12;7;11;10;6;9;6;25284
6;25284;1;4;5;8;2;3;12;7;11;10;6;9
1;4;5;8;7;3;12;2;11;10;6;9;6;32018
6;32018;1;4;5;8;7;3;12;2;11;10;6;9
1;4;5;8;7;3;9;2;11;10;6;12;6;33646
6;33646;1;4;5;8;7;3;9;2;11;10;6;12
1;4;5;8;7;3;12;2;11;10;6;9;6;32018
6;32018;1;4;5;8;7;3;12;2;11;10;6;9
1;4;5;2;7;3;12;8;11;10;6;9;6;24014
6;24014;1;4;5;2;7;3;12;8;11;10;6;9
1;4;5;2;7;3;12;11;8;10;6;9;6;37596
6;24014;1;4;5;2;7;3;12;8;11;10;6;9
1;6;5;2;7;3;12;8;11;10;4;9;6;49614
6;24014;1;4;5;2;7;3;12;8;11;10;6;9
1;4;5;7;2;3;12;8;11;10;6;9;6;25094
6;25094;1;4;5;7;2;3;12;8;11;10;6;9
1;4;5;7;12;3;2;8;11;10;6;9;6;30896
6;25094;1;4;5;7;2;3;12;8;11;10;6;9
1;7;5;4;2;3;12;8;11;10;6;9;6;29328
7;29328;1;7;5;4;2;3;12;8;11;10;6;9
1;7;5;4;2;3;12;10;11;8;6;9;7;27432
7;27432;1;7;5;4;2;3;12;10;11;8;6;9
2;7;5;4;1;3;12;10;11;8;6;9;7;32246
7;32246;2;7;5;4;1;3;12;10;11;8;6;9
6;7;5;4;1;3;12;10;11;8;2;9;7;50226
7;32246;2;7;5;4;1;3;12;10;11;8;6;9
2;7;3;4;1;5;12;10;11;8;6;9;7;23244
7;23244;2;7;3;4;1;5;12;10;11;8;6;9
2;6;3;4;1;5;12;10;11;8;7;9;7;41916
7;41916;2;6;3;4;1;5;12;10;11;8;7;9
6;2;3;4;1;5;12;10;11;8;7;9;7;49010
7;41916;2;6;3;4;1;5;12;10;11;8;7;9
5;6;3;4;1;2;12;10;11;8;7;9;7;45474
7;45474;5;6;3;4;1;2;12;10;11;8;7;9
6;5;3;4;1;2;12;10;11;8;7;9;7;50238
7;50238;6;5;3;4;1;2;12;10;11;8;7;9
6;4;3;5;1;2;12;10;11;8;7;9;7;33590
7;33590;6;4;3;5;1;2;12;10;11;8;7;9
6;4;12;5;1;2;3;10;11;8;7;9;7;33130
7;33130;6;4;12;5;1;2;3;10;11;8;7;9
6;4;12;5;1;2;10;3;11;8;7;9;7;43958
7;43958;6;4;12;5;1;2;10;3;11;8;7;9
6;4;9;5;1;2;10;3;11;8;7;12;7;45750
7;45750;6;4;9;5;1;2;10;3;11;8;7;12
6;8;9;5;1;2;10;3;11;4;7;12;7;52788
7;52788;6;8;9;5;1;2;10;3;11;4;7;12
6;8;5;9;1;2;10;3;11;4;7;12;7;47728
7;47728;6;8;5;9;1;2;10;3;11;4;7;12
6;8;5;9;1;2;10;3;11;12;7;4;7;55792
7;55792;6;8;5;9;1;2;10;3;11;12;7;4
6;8;5;9;1;2;10;4;11;12;7;3;7;61044
7;61044;6;8;5;9;1;2;10;4;11;12;7;3
6;8;5;9;1;10;2;4;11;12;7;3;7;53258
7;53258;6;8;5;9;1;10;2;4;11;12;7;3
6;3;5;9;1;10;2;4;11;12;7;8;7;70700
7;70700;6;3;5;9;1;10;2;4;11;12;7;8
6;3;8;9;1;10;2;4;11;12;7;5;7;67904
7;67904;6;3;8;9;1;10;2;4;11;12;7;5
6;3;8;9;1;5;2;4;11;12;7;10;7;59538
8;59538;6;3;8;9;1;5;2;4;11;12;7;10
6;3;8;9;1;5;2;7;11;12;4;10;8;52394
8;52394;6;3;8;9;1;5;2;7;11;12;4;10
7;3;8;9;1;5;2;6;11;12;4;10;8;38906
8;38906;7;3;8;9;1;5;2;6;11;12;4;10
7;3;8;9;1;5;2;4;11;12;6;10;8;44274
8;44274;7;3;8;9;1;5;2;4;11;12;6;10
7;3;12;9;1;5;2;4;11;8;6;10;8;28494
8;28494;7;3;12;9;1;5;2;4;11;8;6;10
2;3;12;9;1;5;7;4;11;8;6;10;8;33548
8;33548;2;3;12;9;1;5;7;4;11;8;6;10
1;3;12;9;2;5;7;4;11;8;6;10;8;33332
8;33332;1;3;12;9;2;5;7;4;11;8;6;10
1;3;12;9;2;5;7;4;11;6;8;10;8;31934
8;31934;1;3;12;9;2;5;7;4;11;6;8;10
1;8;12;9;2;5;7;4;11;6;3;10;8;33940
8;33940;1;8;12;9;2;5;7;4;11;6;3;10
1;8;12;9;2;5;7;4;11;10;3;6;8;40852
8;40852;1;8;12;9;2;5;7;4;11;10;3;6
1;8;12;9;5;2;7;4;11;10;3;6;8;51602
8;51602;1;8;12;9;5;2;7;4;11;10;3;6
8;1;12;9;5;2;7;4;11;10;3;6;8;39720
8;39720;8;1;12;9;5;2;7;4;11;10;3;6
8;1;12;4;5;2;7;9;11;10;3;6;8;40944
8;40944;8;1;12;4;5;2;7;9;11;10;3;6
12;1;8;4;5;2;7;9;11;10;3;6;8;60780
8;60780;12;1;8;4;5;2;7;9;11;10;3;6
12;1;8;4;5;2;7;9;11;6;3;10;8;55788
8;55788;12;1;8;4;5;2;7;9;11;6;3;10
12;1;8;5;4;2;7;9;11;6;3;10;8;56148
8;56148;12;1;8;5;4;2;7;9;11;6;3;10
12;1;8;11;4;2;7;9;5;6;3;10;8;50950
8;50950;12;1;8;11;4;2;7;9;5;6;3;10
12;10;8;11;4;2;7;9;5;6;3;1;8;52070
8;52070;12;10;8;11;4;2;7;9;5;6;3;1
12;10;8;11;4;2;7;3;5;6;9;1;8;67930
8;67930;12;10;8;11;4;2;7;3;5;6;9;1
7;10;8;11;4;2;12;3;5;6;9;1;8;52728
8;52728;7;10;8;11;4;2;12;3;5;6;9;1
7;10;11;8;4;2;12;3;5;6;9;1;8;49822
9;49822;7;10;11;8;4;2;12;3;5;6;9;1
7;10;11;8;4;2;12;3;6;5;9;1;9;29888
9;29888;7;10;11;8;4;2;12;3;6;5;9;1
1;10;11;8;4;2;12;3;6;5;9;7;9;22798
9;22798;1;10;11;8;4;2;12;3;6;5;9;7
1;10;11;8;4;2;12;6;3;5;9;7;9;33266
9;33266;1;10;11;8;4;2;12;6;3;5;9;7
1;10;11;8;4;12;2;6;3;5;9;7;9;43810
9;43810;1;10;11;8;4;12;2;6;3;5;9;7
1;9;11;8;4;12;2;6;3;5;10;7;9;45178
9;45178;1;9;11;8;4;12;2;6;3;5;10;7
1;9;11;8;4;12;2;6;3;7;10;5;9;51322
9;51322;1;9;11;8;4;12;2;6;3;7;10;5
1;9;11;2;4;12;8;6;3;7;10;5;9;48086
9;48086;1;9;11;2;4;12;8;6;3;7;10;5
1;9;8;2;4;12;11;6;3;7;10;5;9;49606
9;49606;1;9;8;2;4;12;11;6;3;7;10;5
1;9;8;2;4;3;11;6;12;7;10;5;9;57392
9;57392;1;9;8;2;4;3;11;6;12;7;10;5
1;9;8;2;4;6;11;3;12;7;10;5;9;44934
9;44934;1;9;8;2;4;6;11;3;12;7;10;5
8;9;1;2;4;6;11;3;12;7;10;5;9;42998
9;42998;8;9;1;2;4;6;11;3;12;7;10;5
8;9;1;2;4;6;7;3;12;11;10;5;9;40306
9;40306;8;9;1;2;4;6;7;3;12;11;10;5
8;7;1;2;4;6;9;3;12;11;10;5;9;61174
9;40306;8;9;1;2;4;6;7;3;12;11;10;5
8;9;2;1;4;6;7;3;12;11;10;5;9;40862
9;40862;8;9;2;1;4;6;7;3;12;11;10;5
8;9;6;1;4;2;7;3;12;11;10;5;9;44078
9;44078;8;9;6;1;4;2;7;3;12;11;10;5
8;9;1;6;4;2;7;3;12;11;10;5;9;38724
9;38724;8;9;1;6;4;2;7;3;12;11;10;5
8;9;10;6;4;2;7;3;12;11;1;5;9;39134
9;39134;8;9;10;6;4;2;7;3;12;11;1;5
3;9;10;6;4;2;7;8;12;11;1;5;9;35856
9;35856;3;9;10;6;4;2;7;8;12;11;1;5
3;9;10;6;11;2;7;8;12;4;1;5;9;50006
9;35856;3;9;10;6;4;2;7;8;12;11;1;5
8;9;10;6;4;2;7;3;12;11;1;5;9;39134
10;39134;8;9;10;6;4;2;7;3;12;11;1;5
9;8;10;6;4;2;7;3;12;11;1;5;10;46702
10;39134;8;9;10;6;4;2;7;3;12;11;1;5
8;9;10;6;4;2;3;7;12;11;1;5;10;40518
10;40518;8;9;10;6;4;2;3;7;12;11;1;5
2;9;10;6;4;8;3;7;12;11;1;5;10;40918
10;40918;2;9;10;6;4;8;3;7;12;11;1;5
2;9;4;6;10;8;3;7;12;11;1;5;10;40552
10;40552;2;9;4;6;10;8;3;7;12;11;1;5
2;8;4;6;10;9;3;7;12;11;1;5;10;48198
10;40552;2;9;4;6;10;8;3;7;12;11;1;5
2;3;4;6;10;8;9;7;12;11;1;5;10;52096
10;52096;2;3;4;6;10;8;9;7;12;11;1;5
2;3;4;6;10;8;9;7;12;5;1;11;10;42304
10;42304;2;3;4;6;10;8;9;7;12;5;1;11
2;3;4;6;10;8;12;7;9;5;1;11;10;43800
10;43800;2;3;4;6;10;8;12;7;9;5;1;11
2;12;4;6;10;8;3;7;9;5;1;11;10;36276
10;36276;2;12;4;6;10;8;3;7;9;5;1;11
1;12;4;6;10;8;3;7;9;5;2;11;10;42486
10;36276;2;12;4;6;10;8;3;7;9;5;1;11
2;12;4;7;10;8;3;6;9;5;1;11;10;45228
10;45228;2;12;4;7;10;8;3;6;9;5;1;11
2;12;4;7;1;8;3;6;9;5;10;11;10;43670
10;43670;2;12;4;7;1;8;3;6;9;5;10;11
4;12;2;7;1;8;3;6;9;5;10;11;10;56542
10;43670;2;12;4;7;1;8;3;6;9;5;10;11
2;6;4;7;1;8;3;12;9;5;10;11;10;47870
10;47870;2;6;4;7;1;8;3;12;9;5;10;11
2;6;4;7;1;8;3;9;12;5;10;11;10;47682
10;47682;2;6;4;7;1;8;3;9;12;5;10;11
2;6;4;7;1;9;3;8;12;5;10;11;10;35668
10;35668;2;6;4;7;1;9;3;8;12;5;10;11
2;6;4;5;1;9;3;8;12;7;10;11;10;52570
10;52570;2;6;4;5;1;9;3;8;12;7;10;11
2;6;4;5;1;9;11;8;12;7;10;3;10;55162
10;55162;2;6;4;5;1;9;11;8;12;7;10;3
11;6;4;5;1;9;2;8;12;7;10;3;10;40616
10;40616;11;6;4;5;1;9;2;8;12;7;10;3
11;3;4;5;1;9;2;8;12;7;10;6;10;58604
11;40616;11;6;4;5;1;9;2;8;12;7;10;3
11;3;4;5;1;9;2;8;12;7;10;6;11;58604
11;58604;11;3;4;5;1;9;2;8;12;7;10;6
11;3;6;5;1;9;2;8;12;7;10;4;11;55220
11;55220;11;3;6;5;1;9;2;8;12;7;10;4
11;3;6;5;1;9;2;8;4;7;10;12;11;52358
11;52358;11;3;6;5;1;9;2;8;4;7;10;12
11;3;6;5;10;9;2;8;4;7;1;12;11;53146
11;53146;11;3;6;5;10;9;2;8;4;7;1;12
11;3;6;4;10;9;2;8;5;7;1;12;11;58036
11;58036;11;3;6;4;10;9;2;8;5;7;1;12
11;6;3;4;10;9;2;8;5;7;1;12;11;45072
11;45072;11;6;3;4;10;9;2;8;5;7;1;12
11;6;3;4;10;1;2;8;5;7;9;12;11;52008
11;45072;11;6;3;4;10;9;2;8;5;7;1;12
11;6;3;4;10;9;2;8;12;7;1;5;11;44706
11;44706;11;6;3;4;10;9;2;8;12;7;1;5
11;6;3;4;9;10;2;8;12;7;1;5;11;44962
11;44962;11;6;3;4;9;10;2;8;12;7;1;5
11;6;3;4;9;10;2;8;1;7;12;5;11;44824
11;44824;11;6;3;4;9;10;2;8;1;7;12;5
11;6;3;4;9;1;2;8;10;7;12;5;11;47470
11;47470;11;6;3;4;9;1;2;8;10;7;12;5
11;6;3;4;5;1;2;8;10;7;12;9;11;46766
11;46766;11;6;3;4;5;1;2;8;10;7;12;9
10;6;3;4;5;1;2;8;11;7;12;9;11;52766
11;52766;10;6;3;4;5;1;2;8;11;7;12;9
10;6;4;3;5;1;2;8;11;7;12;9;11;50296
11;50296;10;6;4;3;5;1;2;8;11;7;12;9
10;7;4;3;5;1;2;8;11;6;12;9;11;26314
11;26314;10;7;4;3;5;1;2;8;11;6;12;9
10;7;4;3;5;12;2;8;11;6;1;9;11;32810
11;32810;10;7;4;3;5;12;2;8;11;6;1;9
12;7;4;3;5;10;2;8;11;6;1;9;11;39010
11;32810;10;7;4;3;5;12;2;8;11;6;1;9
10;7;4;12;5;3;2;8;11;6;1;9;11;37728
11;37728;10;7;4;12;5;3;2;8;11;6;1;9
10;7;4;11;5;3;2;8;12;6;1;9;11;39852
11;37728;10;7;4;12;5;3;2;8;11;6;1;9
10;1;4;12;5;3;2;8;11;6;7;9;11;38684
12;38684;10;1;4;12;5;3;2;8;11;6;7;9
10;1;3;12;5;4;2;8;11;6;7;9;12;36852
12;36852;10;1;3;12;5;4;2;8;11;6;7;9
10;1;3;12;5;4;2;8;11;7;6;9;12;38758
12;36852;10;1;3;12;5;4;2;8;11;6;7;9
10;2;3;12;5;4;1;8;11;6;7;9;12;42308
12;42308;10;2;3;12;5;4;1;8;11;6;7;9
12;2;3;10;5;4;1;8;11;6;7;9;12;46068
12;46068;12;2;3;10;5;4;1;8;11;6;7;9
12;2;3;10;5;4;11;8;1;6;7;9;12;43258
12;43258;12;2;3;10;5;4;11;8;1;6;7;9
12;8;3;10;5;4;11;2;1;6;7;9;12;52858
12;52858;12;8;3;10;5;4;11;2;1;6;7;9
12;7;3;10;5;4;11;2;1;6;8;9;12;47624
12;47624;12;7;3;10;5;4;11;2;1;6;8;9
3;7;12;10;5;4;11;2;1;6;8;9;12;41522
12;41522;3;7;12;10;5;4;11;2;1;6;8;9
1;7;12;10;5;4;11;2;3;6;8;9;12;37378
12;37378;1;7;12;10;5;4;11;2;3;6;8;9
1;7;4;10;5;12;11;2;3;6;8;9;12;37066
12;37066;1;7;4;10;5;12;11;2;3;6;8;9
10;7;4;1;5;12;11;2;3;6;8;9;12;34168
12;34168;10;7;4;1;5;12;11;2;3;6;8;9
10;9;4;1;5;12;11;2;3;6;8;7;12;47296
12;34168;10;7;4;1;5;12;11;2;3;6;8;9
10;7;12;1;5;4;11;2;3;6;8;9;12;33860
12;33860;10;7;12;1;5;4;11;2;3;6;8;9
10;7;12;1;5;4;11;2;9;6;8;3;12;36982
12;36982;10;7;12;1;5;4;11;2;9;6;8;3
10;7;12;1;5;4;11;8;9;6;2;3;12;37292
12;37292;10;7;12;1;5;4;11;8;9;6;2;3
10;3;12;1;5;4;11;8;9;6;2;7;12;41818
12;41818;10;3;12;1;5;4;11;8;9;6;2;7
10;3;7;1;5;4;11;8;9;6;2;12;12;37802
12;37802;10;3;7;1;5;4;11;8;9;6;2;12
10;3;7;9;5;4;11;8;1;6;2;12;12;40000
12;40000;10;3;7;9;5;4;11;8;1;6;2;12
10;6;7;9;5;4;11;8;1;3;2;12;12;41414
