"X1";"X42506";"X2";"X7";"X11";"X10";"X3";"X1.1";"X9";"X5";"X8";"X4";"X12";"X6"
1;9;2;8;7;12;10;3;11;4;5;6;11;32956
11;32956;1;9;2;8;7;12;10;3;11;4;5;6
1;12;2;8;7;9;10;3;11;4;5;6;11;35878
11;35878;1;12;2;8;7;9;10;3;11;4;5;6
1;12;6;8;7;9;10;3;11;4;5;2;11;39588
12;39588;1;12;6;8;7;9;10;3;11;4;5;2
6;12;1;8;7;9;10;3;11;4;5;2;12;33756
12;33756;6;12;1;8;7;9;10;3;11;4;5;2
6;7;1;8;12;9;10;3;11;4;5;2;12;39936
12;33756;6;12;1;8;7;9;10;3;11;4;5;2
6;12;1;4;7;9;10;3;11;8;5;2;12;43600
12;43600;6;12;1;4;7;9;10;3;11;8;5;2
6;12;1;4;7;8;10;3;11;9;5;2;12;49218
12;43600;6;12;1;4;7;9;10;3;11;8;5;2
6;12;1;4;7;9;10;3;11;2;5;8;12;44944
12;44944;6;12;1;4;7;9;10;3;11;2;5;8
6;4;1;12;7;9;10;3;11;2;5;8;12;42700
12;42700;6;4;1;12;7;9;10;3;11;2;5;8
6;4;1;12;7;8;10;3;11;2;5;9;12;39998
12;39998;6;4;1;12;7;8;10;3;11;2;5;9
6;4;9;12;7;8;10;3;11;2;5;1;12;42316
12;42316;6;4;9;12;7;8;10;3;11;2;5;1
6;4;9;12;8;7;10;3;11;2;5;1;12;39928
12;39928;6;4;9;12;8;7;10;3;11;2;5;1
6;4;11;12;8;7;10;3;9;2;5;1;12;43076
12;43076;6;4;11;12;8;7;10;3;9;2;5;1
6;4;7;12;8;11;10;3;9;2;5;1;12;45936
12;45936;6;4;7;12;8;11;10;3;9;2;5;1
6;4;7;12;9;11;10;3;8;2;5;1;12;41700
12;41700;6;4;7;12;9;11;10;3;8;2;5;1
6;4;7;12;2;11;10;3;8;9;5;1;12;45834
12;41700;6;4;7;12;9;11;10;3;8;2;5;1
6;4;7;12;9;11;3;10;8;2;5;1;12;37072
12;37072;6;4;7;12;9;11;3;10;8;2;5;1
3;4;7;12;9;11;6;10;8;2;5;1;12;43908
12;43908;3;4;7;12;9;11;6;10;8;2;5;1
3;4;1;12;9;11;6;10;8;2;5;7;12;42328
12;42328;3;4;1;12;9;11;6;10;8;2;5;7
5;4;1;12;9;11;6;10;8;2;3;7;12;58734
12;42328;3;4;1;12;9;11;6;10;8;2;5;7
3;2;1;12;9;11;6;10;8;4;5;7;12;55576
12;55576;3;2;1;12;9;11;6;10;8;4;5;7
5;2;1;12;9;11;6;10;8;4;3;7;12;62082
