"X1";"X56616";"X3";"X6";"X2";"X4";"X1.1";"X9";"X5";"X12";"X7";"X8";"X11";"X10"
9;5;10;11;1;3;7;2;4;12;8;6;3;39078
3;39078;9;5;10;11;1;3;7;2;4;12;8;6
9;5;3;11;1;10;7;2;4;12;8;6;3;43660
3;43660;9;5;3;11;1;10;7;2;4;12;8;6
4;5;3;11;1;10;7;2;9;12;8;6;3;42800
3;42800;4;5;3;11;1;10;7;2;9;12;8;6
4;5;2;11;1;10;7;3;9;12;8;6;3;46808
3;46808;4;5;2;11;1;10;7;3;9;12;8;6
3;5;2;11;1;10;7;4;9;12;8;6;3;37400
3;37400;3;5;2;11;1;10;7;4;9;12;8;6
3;9;2;11;1;10;7;4;5;12;8;6;3;55502
3;55502;3;9;2;11;1;10;7;4;5;12;8;6
3;9;2;11;1;6;7;4;5;12;8;10;3;54870
3;54870;3;9;2;11;1;6;7;4;5;12;8;10
3;12;2;11;1;6;7;4;5;9;8;10;3;42242
3;42242;3;12;2;11;1;6;7;4;5;9;8;10
3;12;2;11;1;6;8;4;5;9;7;10;3;43346
3;43346;3;12;2;11;1;6;8;4;5;9;7;10
3;12;2;11;9;6;8;4;5;1;7;10;3;39046
3;39046;3;12;2;11;9;6;8;4;5;1;7;10
3;12;2;11;9;6;8;4;5;7;1;10;3;45574
3;45574;3;12;2;11;9;6;8;4;5;7;1;10
3;12;2;11;4;6;8;9;5;7;1;10;3;39334
3;39334;3;12;2;11;4;6;8;9;5;7;1;10
4;12;2;11;3;6;8;9;5;7;1;10;3;43178
3;39334;3;12;2;11;4;6;8;9;5;7;1;10
3;12;2;11;4;6;1;9;5;7;8;10;3;35410
3;35410;3;12;2;11;4;6;1;9;5;7;8;10
3;12;2;6;4;11;1;9;5;7;8;10;3;34454
3;34454;3;12;2;6;4;11;1;9;5;7;8;10
7;12;2;6;4;11;1;9;5;3;8;10;3;41246
3;41246;7;12;2;6;4;11;1;9;5;3;8;10
7;12;2;6;11;4;1;9;5;3;8;10;3;54074
3;54074;7;12;2;6;11;4;1;9;5;3;8;10
7;3;2;6;11;4;1;9;5;12;8;10;3;41528
4;41528;7;3;2;6;11;4;1;9;5;12;8;10
7;3;2;11;6;4;1;9;5;12;8;10;4;43128
4;43128;7;3;2;11;6;4;1;9;5;12;8;10
7;3;8;11;6;4;1;9;5;12;2;10;4;47910
4;47910;7;3;8;11;6;4;1;9;5;12;2;10
10;3;8;11;6;4;1;9;5;12;2;7;4;40436
4;40436;10;3;8;11;6;4;1;9;5;12;2;7
10;11;8;3;6;4;1;9;5;12;2;7;4;49914
4;40436;10;3;8;11;6;4;1;9;5;12;2;7
10;6;8;11;3;4;1;9;5;12;2;7;4;38194
4;38194;10;6;8;11;3;4;1;9;5;12;2;7
10;1;8;11;3;4;6;9;5;12;2;7;4;35090
4;35090;10;1;8;11;3;4;6;9;5;12;2;7
10;1;8;11;3;4;6;12;5;9;2;7;4;36094
4;36094;10;1;8;11;3;4;6;12;5;9;2;7
10;1;8;11;3;4;12;6;5;9;2;7;4;37554
4;37554;10;1;8;11;3;4;12;6;5;9;2;7
10;1;8;4;3;11;12;6;5;9;2;7;4;39886
4;39886;10;1;8;4;3;11;12;6;5;9;2;7
10;1;8;7;3;11;12;6;5;9;2;4;4;38332
4;38332;10;1;8;7;3;11;12;6;5;9;2;4
2;1;8;7;3;11;12;6;5;9;10;4;4;40686
4;40686;2;1;8;7;3;11;12;6;5;9;10;4
2;1;8;7;3;11;5;6;12;9;10;4;4;42120
4;42120;2;1;8;7;3;11;5;6;12;9;10;4
9;1;8;7;3;11;5;6;12;2;10;4;4;52758
4;52758;9;1;8;7;3;11;5;6;12;2;10;4
9;1;8;7;3;11;5;6;4;2;10;12;4;50728
4;50728;9;1;8;7;3;11;5;6;4;2;10;12
9;7;8;1;3;11;5;6;4;2;10;12;4;46592
4;46592;9;7;8;1;3;11;5;6;4;2;10;12
9;7;8;1;3;4;5;6;11;2;10;12;4;46108
4;46108;9;7;8;1;3;4;5;6;11;2;10;12
9;7;8;5;3;4;1;6;11;2;10;12;4;46230
4;46230;9;7;8;5;3;4;1;6;11;2;10;12
9;7;8;5;3;4;12;6;11;2;10;1;4;48622
4;46230;9;7;8;5;3;4;1;6;11;2;10;12
9;5;8;7;3;4;1;6;11;2;10;12;4;59996
4;59996;9;5;8;7;3;4;1;6;11;2;10;12
9;5;7;8;3;4;1;6;11;2;10;12;4;60242
5;60242;9;5;7;8;3;4;1;6;11;2;10;12
3;5;7;8;9;4;1;6;11;2;10;12;5;49834
5;49834;3;5;7;8;9;4;1;6;11;2;10;12
3;5;7;10;9;4;1;6;11;2;8;12;5;46414
5;46414;3;5;7;10;9;4;1;6;11;2;8;12
3;5;7;2;9;4;1;6;11;10;8;12;5;49898
5;49898;3;5;7;2;9;4;1;6;11;10;8;12
3;10;7;2;9;4;1;6;11;5;8;12;5;52338
5;52338;3;10;7;2;9;4;1;6;11;5;8;12
3;10;7;2;9;6;1;4;11;5;8;12;5;57226
5;57226;3;10;7;2;9;6;1;4;11;5;8;12
3;10;4;2;9;6;1;7;11;5;8;12;5;40474
5;40474;3;10;4;2;9;6;1;7;11;5;8;12
3;10;4;2;9;6;7;1;11;5;8;12;5;51242
5;51242;3;10;4;2;9;6;7;1;11;5;8;12
3;10;4;2;8;6;7;1;11;5;9;12;5;52376
5;52376;3;10;4;2;8;6;7;1;11;5;9;12
3;10;7;2;8;6;4;1;11;5;9;12;5;52572
5;52572;3;10;7;2;8;6;4;1;11;5;9;12
6;10;7;2;8;3;4;1;11;5;9;12;5;51776
5;51776;6;10;7;2;8;3;4;1;11;5;9;12
5;10;7;2;8;3;4;1;11;6;9;12;5;41740
5;41740;5;10;7;2;8;3;4;1;11;6;9;12
12;10;7;2;8;3;4;1;11;6;9;5;5;59102
5;59102;12;10;7;2;8;3;4;1;11;6;9;5
12;10;7;3;8;2;4;1;11;6;9;5;5;57402
5;57402;12;10;7;3;8;2;4;1;11;6;9;5
12;10;7;3;8;2;1;4;11;6;9;5;5;45142
5;45142;12;10;7;3;8;2;1;4;11;6;9;5
12;10;7;3;8;2;1;4;11;9;6;5;5;48568
5;48568;12;10;7;3;8;2;1;4;11;9;6;5
12;10;7;2;8;3;1;4;11;9;6;5;5;50268
5;50268;12;10;7;2;8;3;1;4;11;9;6;5
12;10;7;2;8;3;1;4;11;5;6;9;5;61020
5;50268;12;10;7;2;8;3;1;4;11;9;6;5
12;10;2;7;8;3;1;4;11;9;6;5;5;51346
5;51346;12;10;2;7;8;3;1;4;11;9;6;5
12;10;2;9;8;3;1;4;11;7;6;5;5;47636
5;47636;12;10;2;9;8;3;1;4;11;7;6;5
12;7;2;9;8;3;1;4;11;10;6;5;5;39486
6;39486;12;7;2;9;8;3;1;4;11;10;6;5
5;7;2;9;8;3;1;4;11;10;6;12;6;37578
6;37578;5;7;2;9;8;3;1;4;11;10;6;12
5;4;2;9;8;3;1;7;11;10;6;12;6;39642
6;39642;5;4;2;9;8;3;1;7;11;10;6;12
5;4;2;12;8;3;1;7;11;10;6;9;6;38014
6;38014;5;4;2;12;8;3;1;7;11;10;6;9
5;4;2;1;8;3;12;7;11;10;6;9;6;37232
6;37232;5;4;2;1;8;3;12;7;11;10;6;9
5;4;2;1;8;3;12;7;10;11;6;9;6;47168
6;47168;5;4;2;1;8;3;12;7;10;11;6;9
2;4;5;1;8;3;12;7;10;11;6;9;6;41164
6;41164;2;4;5;1;8;3;12;7;10;11;6;9
2;4;5;1;8;3;12;7;10;9;6;11;6;37132
6;37132;2;4;5;1;8;3;12;7;10;9;6;11
2;4;5;1;9;3;12;7;10;8;6;11;6;40874
6;40874;2;4;5;1;9;3;12;7;10;8;6;11
2;4;5;10;9;3;12;7;1;8;6;11;6;42272
6;42272;2;4;5;10;9;3;12;7;1;8;6;11
2;4;5;1;9;3;12;7;10;8;6;11;6;40874
6;40874;2;4;5;1;9;3;12;7;10;8;6;11
8;4;5;1;9;3;12;7;10;2;6;11;6;35796
6;35796;8;4;5;1;9;3;12;7;10;2;6;11
8;4;5;1;9;3;12;2;10;7;6;11;6;36814
6;36814;8;4;5;1;9;3;12;2;10;7;6;11
8;4;5;1;9;3;12;11;10;7;6;2;6;37162
6;37162;8;4;5;1;9;3;12;11;10;7;6;2
8;4;5;1;9;2;12;11;10;7;6;3;6;41664
6;37162;8;4;5;1;9;3;12;11;10;7;6;2
8;4;5;12;9;3;1;11;10;7;6;2;6;38394
6;38394;8;4;5;12;9;3;1;11;10;7;6;2
8;6;5;12;9;3;1;11;10;7;4;2;6;54122
6;38394;8;4;5;12;9;3;1;11;10;7;6;2
3;4;5;12;9;8;1;11;10;7;6;2;6;39208
6;39208;3;4;5;12;9;8;1;11;10;7;6;2
3;4;5;12;6;8;1;11;10;7;9;2;6;42196
6;42196;3;4;5;12;6;8;1;11;10;7;9;2
3;4;5;8;6;12;1;11;10;7;9;2;6;50402
6;50402;3;4;5;8;6;12;1;11;10;7;9;2
3;4;5;8;2;12;1;11;10;7;9;6;6;53222
7;53222;3;4;5;8;2;12;1;11;10;7;9;6
3;4;5;8;2;10;1;11;12;7;9;6;7;44912
7;44912;3;4;5;8;2;10;1;11;12;7;9;6
3;4;11;8;2;10;1;5;12;7;9;6;7;35324
7;35324;3;4;11;8;2;10;1;5;12;7;9;6
3;4;11;8;2;10;1;9;12;7;5;6;7;44666
7;35324;3;4;11;8;2;10;1;5;12;7;9;6
3;4;11;8;6;10;1;5;12;7;9;2;7;32504
7;32504;3;4;11;8;6;10;1;5;12;7;9;2
3;8;11;4;6;10;1;5;12;7;9;2;7;32198
7;32198;3;8;11;4;6;10;1;5;12;7;9;2
3;8;11;4;6;10;1;5;12;7;2;9;7;32742
7;32742;3;8;11;4;6;10;1;5;12;7;2;9
3;5;11;4;6;10;1;8;12;7;2;9;7;38662
7;38662;3;5;11;4;6;10;1;8;12;7;2;9
3;5;11;4;12;10;1;8;6;7;2;9;7;36950
7;36950;3;5;11;4;12;10;1;8;6;7;2;9
10;5;11;4;12;3;1;8;6;7;2;9;7;40600
7;40600;10;5;11;4;12;3;1;8;6;7;2;9
10;5;11;4;12;2;1;8;6;7;3;9;7;56864
7;56864;10;5;11;4;12;2;1;8;6;7;3;9
10;5;4;11;12;2;1;8;6;7;3;9;7;57196
7;57196;10;5;4;11;12;2;1;8;6;7;3;9
10;5;4;11;12;8;1;2;6;7;3;9;7;36118
7;36118;10;5;4;11;12;8;1;2;6;7;3;9
10;5;4;11;12;8;7;2;6;1;3;9;7;41566
7;41566;10;5;4;11;12;8;7;2;6;1;3;9
10;5;4;11;12;9;7;2;6;1;3;8;7;46474
7;41566;10;5;4;11;12;8;7;2;6;1;3;9
10;5;4;11;12;8;7;6;2;1;3;9;7;46396
7;46396;10;5;4;11;12;8;7;6;2;1;3;9
10;5;4;11;12;8;7;9;2;1;3;6;7;48022
7;48022;10;5;4;11;12;8;7;9;2;1;3;6
10;5;4;11;12;8;7;2;9;1;3;6;7;39402
7;39402;10;5;4;11;12;8;7;2;9;1;3;6
10;5;4;11;2;8;7;12;9;1;3;6;7;48718
7;48718;10;5;4;11;2;8;7;12;9;1;3;6
10;5;4;11;2;8;7;12;9;6;3;1;7;37006
7;37006;10;5;4;11;2;8;7;12;9;6;3;1
5;10;4;11;2;8;7;12;9;6;3;1;7;35880
8;35880;5;10;4;11;2;8;7;12;9;6;3;1
5;10;4;9;2;8;7;12;11;6;3;1;8;38218
8;38218;5;10;4;9;2;8;7;12;11;6;3;1
5;10;11;9;2;8;7;12;4;6;3;1;8;32970
8;32970;5;10;11;9;2;8;7;12;4;6;3;1
5;10;11;9;2;8;7;12;4;6;1;3;8;35110
8;35110;5;10;11;9;2;8;7;12;4;6;1;3
5;10;11;9;2;8;1;12;4;6;7;3;8;35750
8;35750;5;10;11;9;2;8;1;12;4;6;7;3
5;10;11;9;2;7;1;12;4;6;8;3;8;35238
8;35238;5;10;11;9;2;7;1;12;4;6;8;3
5;10;3;9;2;7;1;12;4;6;8;11;8;30016
8;30016;5;10;3;9;2;7;1;12;4;6;8;11
5;9;3;10;2;7;1;12;4;6;8;11;8;42280
8;42280;5;9;3;10;2;7;1;12;4;6;8;11
5;9;3;10;6;7;1;12;4;2;8;11;8;46274
8;46274;5;9;3;10;6;7;1;12;4;2;8;11
3;9;5;10;6;7;1;12;4;2;8;11;8;50598
8;50598;3;9;5;10;6;7;1;12;4;2;8;11
3;9;5;10;6;1;7;12;4;2;8;11;8;55494
8;55494;3;9;5;10;6;1;7;12;4;2;8;11
3;9;5;2;6;1;7;12;4;10;8;11;8;64980
8;64980;3;9;5;2;6;1;7;12;4;10;8;11
3;9;6;2;5;1;7;12;4;10;8;11;8;62626
8;62626;3;9;6;2;5;1;7;12;4;10;8;11
3;9;6;2;5;11;7;12;4;10;8;1;8;51748
8;51748;3;9;6;2;5;11;7;12;4;10;8;1
4;9;6;2;5;11;7;12;3;10;8;1;8;51158
8;51158;4;9;6;2;5;11;7;12;3;10;8;1
4;9;6;2;1;11;7;12;3;10;8;5;8;45322
8;45322;4;9;6;2;1;11;7;12;3;10;8;5
4;9;6;3;1;11;7;12;2;10;8;5;8;45424
8;45424;4;9;6;3;1;11;7;12;2;10;8;5
4;9;6;3;1;5;7;12;2;10;8;11;8;55954
8;45424;4;9;6;3;1;11;7;12;2;10;8;5
4;9;6;3;1;11;2;12;7;10;8;5;8;43692
8;43692;4;9;6;3;1;11;2;12;7;10;8;5
4;9;6;3;1;11;2;12;7;8;10;5;8;39326
8;39326;4;9;6;3;1;11;2;12;7;8;10;5
4;9;11;3;1;6;2;12;7;8;10;5;8;40930
9;40930;4;9;11;3;1;6;2;12;7;8;10;5
4;9;12;3;1;6;2;11;7;8;10;5;9;26554
9;26554;4;9;12;3;1;6;2;11;7;8;10;5
8;9;12;3;1;6;2;11;7;4;10;5;9;45384
9;45384;8;9;12;3;1;6;2;11;7;4;10;5
8;12;9;3;1;6;2;11;7;4;10;5;9;51060
9;51060;8;12;9;3;1;6;2;11;7;4;10;5
8;9;12;3;1;6;2;11;7;4;10;5;9;45384
9;45384;8;9;12;3;1;6;2;11;7;4;10;5
8;9;12;5;1;6;2;11;7;4;10;3;9;38354
9;38354;8;9;12;5;1;6;2;11;7;4;10;3
8;9;12;5;1;2;6;11;7;4;10;3;9;37590
9;37590;8;9;12;5;1;2;6;11;7;4;10;3
8;9;12;5;1;10;6;11;7;4;2;3;9;43758
9;43758;8;9;12;5;1;10;6;11;7;4;2;3
8;9;12;5;3;10;6;11;7;4;2;1;9;46880
9;46880;8;9;12;5;3;10;6;11;7;4;2;1
8;5;12;9;3;10;6;11;7;4;2;1;9;36422
9;36422;8;5;12;9;3;10;6;11;7;4;2;1
8;12;5;9;3;10;6;11;7;4;2;1;9;58046
9;36422;8;5;12;9;3;10;6;11;7;4;2;1
8;6;12;9;3;10;5;11;7;4;2;1;9;49974
9;49974;8;6;12;9;3;10;5;11;7;4;2;1
8;6;12;9;3;10;5;11;1;4;2;7;9;51814
9;51814;8;6;12;9;3;10;5;11;1;4;2;7
8;6;12;11;3;10;5;9;1;4;2;7;9;45008
9;45008;8;6;12;11;3;10;5;9;1;4;2;7
8;6;12;10;3;11;5;9;1;4;2;7;9;35424
9;35424;8;6;12;10;3;11;5;9;1;4;2;7
8;6;12;1;3;11;5;9;10;4;2;7;9;36948
9;36948;8;6;12;1;3;11;5;9;10;4;2;7
8;6;9;1;3;11;5;12;10;4;2;7;9;45444
9;45444;8;6;9;1;3;11;5;12;10;4;2;7
8;6;9;1;7;11;5;12;10;4;2;3;9;45056
9;45056;8;6;9;1;7;11;5;12;10;4;2;3
8;6;9;1;4;11;5;12;10;7;2;3;9;34880
9;34880;8;6;9;1;4;11;5;12;10;7;2;3
8;6;9;11;4;1;5;12;10;7;2;3;9;46572
9;46572;8;6;9;11;4;1;5;12;10;7;2;3
1;6;9;11;4;8;5;12;10;7;2;3;9;47552
10;47552;1;6;9;11;4;8;5;12;10;7;2;3
1;6;9;11;4;8;5;12;7;10;2;3;10;56512
10;56512;1;6;9;11;4;8;5;12;7;10;2;3
8;6;9;11;4;1;5;12;7;10;2;3;10;55374
10;55374;8;6;9;11;4;1;5;12;7;10;2;3
8;6;9;11;4;2;5;12;7;10;1;3;10;51734
10;51734;8;6;9;11;4;2;5;12;7;10;1;3
3;6;9;11;4;2;5;12;7;10;1;8;10;56328
10;56328;3;6;9;11;4;2;5;12;7;10;1;8
3;6;9;11;4;7;5;12;2;10;1;8;10;64582
10;64582;3;6;9;11;4;7;5;12;2;10;1;8
3;12;9;11;4;7;5;6;2;10;1;8;10;42094
10;42094;3;12;9;11;4;7;5;6;2;10;1;8
3;12;2;11;4;7;5;6;9;10;1;8;10;46046
10;46046;3;12;2;11;4;7;5;6;9;10;1;8
3;12;2;6;4;7;5;11;9;10;1;8;10;51768
10;46046;3;12;2;11;4;7;5;6;9;10;1;8
3;12;2;11;4;7;8;6;9;10;1;5;10;45718
10;45718;3;12;2;11;4;7;8;6;9;10;1;5
3;12;2;11;4;7;8;10;9;6;1;5;10;48822
10;48822;3;12;2;11;4;7;8;10;9;6;1;5
3;12;2;11;4;7;8;10;5;6;1;9;10;45678
10;45678;3;12;2;11;4;7;8;10;5;6;1;9
3;4;2;11;12;7;8;10;5;6;1;9;10;43314
10;43314;3;4;2;11;12;7;8;10;5;6;1;9
3;2;4;11;12;7;8;10;5;6;1;9;10;46970
10;46970;3;2;4;11;12;7;8;10;5;6;1;9
3;2;7;11;12;4;8;10;5;6;1;9;10;49818
10;49818;3;2;7;11;12;4;8;10;5;6;1;9
3;2;7;11;12;6;8;10;5;4;1;9;10;52582
10;52582;3;2;7;11;12;6;8;10;5;4;1;9
3;2;7;11;5;6;8;10;12;4;1;9;10;50052
10;50052;3;2;7;11;5;6;8;10;12;4;1;9
2;3;7;11;5;6;8;10;12;4;1;9;10;64386
10;64386;2;3;7;11;5;6;8;10;12;4;1;9
7;3;2;11;5;6;8;10;12;4;1;9;10;54114
10;54114;7;3;2;11;5;6;8;10;12;4;1;9
7;3;11;2;5;6;8;10;12;4;1;9;10;50994
10;50994;7;3;11;2;5;6;8;10;12;4;1;9
7;3;11;2;5;6;8;4;12;10;1;9;10;52928
11;52928;7;3;11;2;5;6;8;4;12;10;1;9
7;3;11;2;5;6;1;4;12;10;8;9;11;53670
11;53670;7;3;11;2;5;6;1;4;12;10;8;9
7;8;11;2;5;6;1;4;12;10;3;9;11;49792
11;49792;7;8;11;2;5;6;1;4;12;10;3;9
7;8;11;2;5;6;1;12;4;10;3;9;11;53008
11;53008;7;8;11;2;5;6;1;12;4;10;3;9
7;8;11;2;5;3;1;12;4;10;6;9;11;54440
11;54440;7;8;11;2;5;3;1;12;4;10;6;9
7;8;5;2;11;3;1;12;4;10;6;9;11;60338
11;60338;7;8;5;2;11;3;1;12;4;10;6;9
7;8;2;5;11;3;1;12;4;10;6;9;11;57212
11;57212;7;8;2;5;11;3;1;12;4;10;6;9
7;8;2;5;11;3;6;12;4;10;1;9;11;59168
11;59168;7;8;2;5;11;3;6;12;4;10;1;9
7;8;2;5;11;12;6;3;4;10;1;9;11;58144
11;58144;7;8;2;5;11;12;6;3;4;10;1;9
7;8;2;5;11;12;4;3;6;10;1;9;11;59514
11;59514;7;8;2;5;11;12;4;3;6;10;1;9
7;8;6;5;11;12;4;3;2;10;1;9;11;58322
11;58322;7;8;6;5;11;12;4;3;2;10;1;9
7;4;6;5;11;12;8;3;2;10;1;9;11;54778
11;54778;7;4;6;5;11;12;8;3;2;10;1;9
7;4;6;5;11;12;1;3;2;10;8;9;11;58098
11;58098;7;4;6;5;11;12;1;3;2;10;8;9
8;4;6;5;11;12;1;3;2;10;7;9;11;50992
11;50992;8;4;6;5;11;12;1;3;2;10;7;9
8;4;6;7;11;12;1;3;2;10;5;9;11;56956
11;50992;8;4;6;5;11;12;1;3;2;10;7;9
8;4;6;5;11;12;1;3;2;10;9;7;11;47360
11;47360;8;4;6;5;11;12;1;3;2;10;9;7
11;4;6;5;8;12;1;3;2;10;9;7;11;50196
11;50196;11;4;6;5;8;12;1;3;2;10;9;7
4;11;6;5;8;12;1;3;2;10;9;7;11;44842
11;44842;4;11;6;5;8;12;1;3;2;10;9;7
4;11;6;5;8;10;1;3;2;12;9;7;11;56318
11;44842;4;11;6;5;8;12;1;3;2;10;9;7
4;11;6;5;8;12;1;2;3;10;9;7;11;42356
11;42356;4;11;6;5;8;12;1;2;3;10;9;7
4;11;6;12;8;5;1;2;3;10;9;7;11;39594
12;39594;4;11;6;12;8;5;1;2;3;10;9;7
3;11;6;12;8;5;1;2;4;10;9;7;12;38308
12;38308;3;11;6;12;8;5;1;2;4;10;9;7
3;11;6;12;8;5;10;2;4;1;9;7;12;35688
12;35688;3;11;6;12;8;5;10;2;4;1;9;7
3;11;6;12;8;9;10;2;4;1;5;7;12;44808
12;44808;3;11;6;12;8;9;10;2;4;1;5;7
3;2;6;12;8;9;10;11;4;1;5;7;12;47588
12;47588;3;2;6;12;8;9;10;11;4;1;5;7
3;2;6;12;8;9;10;7;4;1;5;11;12;46294
12;46294;3;2;6;12;8;9;10;7;4;1;5;11
4;2;6;12;8;9;10;7;3;1;5;11;12;31780
12;31780;4;2;6;12;8;9;10;7;3;1;5;11
4;2;6;12;8;10;9;7;3;1;5;11;12;32516
12;32516;4;2;6;12;8;10;9;7;3;1;5;11
4;2;6;3;8;10;9;7;12;1;5;11;12;33450
12;33450;4;2;6;3;8;10;9;7;12;1;5;11
4;2;6;3;11;10;9;7;12;1;5;8;12;34970
12;34970;4;2;6;3;11;10;9;7;12;1;5;8
10;2;6;3;11;4;9;7;12;1;5;8;12;37856
12;37856;10;2;6;3;11;4;9;7;12;1;5;8
10;2;12;3;11;4;9;7;6;1;5;8;12;35506
12;35506;10;2;12;3;11;4;9;7;6;1;5;8
10;2;8;3;11;4;9;7;6;1;5;12;12;40584
12;35506;10;2;12;3;11;4;9;7;6;1;5;8
10;2;12;3;5;4;9;7;6;1;11;8;12;27150
12;27150;10;2;12;3;5;4;9;7;6;1;11;8
10;2;12;8;5;4;9;7;6;1;11;3;12;26376
12;26376;10;2;12;8;5;4;9;7;6;1;11;3
10;2;12;8;5;7;9;4;6;1;11;3;12;30464
12;30464;10;2;12;8;5;7;9;4;6;1;11;3
10;9;12;8;5;7;2;4;6;1;11;3;12;35100
12;30464;10;2;12;8;5;7;9;4;6;1;11;3
10;2;12;8;5;7;4;9;6;1;11;3;12;41680
12;41680;10;2;12;8;5;7;4;9;6;1;11;3
12;2;10;8;5;7;4;9;6;1;11;3;12;47596
12;41680;10;2;12;8;5;7;4;9;6;1;11;3
10;2;12;8;6;7;4;9;5;1;11;3;12;45056
