"X1";"X5796087";"X12";"X2";"X5";"X17";"X10";"X23";"X18";"X4";"X16";"X9";"X13";"X14";"X7";"X20";"X24";"X11";"X26";"X21";"X19";"X15";"X22";"X3";"X8";"X6";"X1.1";"X25"
18;6;22;2;7;20;23;4;16;5;13;1;12;8;24;11;25;21;17;9;15;19;3;10;14;26;1;5982038
1;5982038;18;6;22;2;7;20;23;4;16;5;13;1;12;8;24;11;25;21;17;9;15;19;3;10;14;26
18;6;22;2;7;20;23;4;16;5;13;1;12;8;24;11;10;21;17;9;15;19;3;25;14;26;1;5984137
1;5984137;18;6;22;2;7;20;23;4;16;5;13;1;12;8;24;11;10;21;17;9;15;19;3;25;14;26
18;6;22;2;7;20;23;4;16;5;13;1;12;19;24;11;10;21;17;9;15;8;3;25;14;26;1;5969295
2;5969295;18;6;22;2;7;20;23;4;16;5;13;1;12;19;24;11;10;21;17;9;15;8;3;25;14;26
18;6;22;2;7;20;23;4;24;5;13;1;12;19;16;11;10;21;17;9;15;8;3;25;14;26;2;5984524
2;5984524;18;6;22;2;7;20;23;4;24;5;13;1;12;19;16;11;10;21;17;9;15;8;3;25;14;26
18;6;22;2;7;20;17;4;24;5;13;1;12;19;16;11;10;21;23;9;15;8;3;25;14;26;2;5976797
2;5976797;18;6;22;2;7;20;17;4;24;5;13;1;12;19;16;11;10;21;23;9;15;8;3;25;14;26
25;6;22;2;7;20;17;4;24;5;13;1;12;19;16;11;10;21;23;9;15;8;3;18;14;26;2;6001273
2;6001273;25;6;22;2;7;20;17;4;24;5;13;1;12;19;16;11;10;21;23;9;15;8;3;18;14;26
25;6;22;12;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;9;15;8;3;18;14;26;2;6019197
2;6019197;25;6;22;12;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;9;15;8;3;18;14;26
25;12;22;6;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;9;15;8;3;18;14;26;2;6026347
2;6026347;25;12;22;6;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;9;15;8;3;18;14;26
25;12;22;6;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;8;15;9;3;18;14;26;2;6027063
2;6027063;25;12;22;6;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;8;15;9;3;18;14;26
8;12;22;6;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;25;15;9;3;18;14;26;2;6000931
2;6000931;8;12;22;6;7;20;17;4;24;5;13;1;2;19;16;11;10;21;23;25;15;9;3;18;14;26
8;12;22;6;7;20;17;4;24;5;13;1;2;21;16;11;10;19;23;25;15;9;3;18;14;26;2;5960006
2;5960006;8;12;22;6;7;20;17;4;24;5;13;1;2;21;16;11;10;19;23;25;15;9;3;18;14;26
8;12;22;6;7;20;17;4;24;5;13;1;3;21;16;11;10;19;23;25;15;9;2;18;14;26;2;5953843
2;5953843;8;12;22;6;7;20;17;4;24;5;13;1;3;21;16;11;10;19;23;25;15;9;2;18;14;26
8;12;22;6;17;20;7;4;24;5;13;1;3;21;16;11;10;19;23;25;15;9;2;18;14;26;2;5989487
2;5989487;8;12;22;6;17;20;7;4;24;5;13;1;3;21;16;11;10;19;23;25;15;9;2;18;14;26
8;12;22;6;26;20;7;4;24;5;13;1;3;21;16;11;10;19;23;25;15;9;2;18;14;17;2;5980116
2;5980116;8;12;22;6;26;20;7;4;24;5;13;1;3;21;16;11;10;19;23;25;15;9;2;18;14;17
8;12;22;6;26;20;7;4;24;5;13;1;3;21;16;11;10;19;23;17;15;9;2;18;14;25;2;5979774
2;5979774;8;12;22;6;26;20;7;4;24;5;13;1;3;21;16;11;10;19;23;17;15;9;2;18;14;25
8;12;22;6;26;20;7;10;24;5;13;1;3;21;16;11;4;19;23;17;15;9;2;18;14;25;2;5975962
2;5975962;8;12;22;6;26;20;7;10;24;5;13;1;3;21;16;11;4;19;23;17;15;9;2;18;14;25
8;12;22;6;26;20;7;10;24;5;18;1;3;21;16;11;4;19;23;17;15;9;2;13;14;25;2;5941611
2;5941611;8;12;22;6;26;20;7;10;24;5;18;1;3;21;16;11;4;19;23;17;15;9;2;13;14;25
8;12;22;6;26;20;7;14;24;5;18;1;3;21;16;11;4;19;23;17;15;9;2;13;10;25;2;5864925
2;5864925;8;12;22;6;26;20;7;14;24;5;18;1;3;21;16;11;4;19;23;17;15;9;2;13;10;25
8;12;22;6;26;24;7;14;20;5;18;1;3;21;16;11;4;19;23;17;15;9;2;13;10;25;2;5866493
2;5866493;8;12;22;6;26;24;7;14;20;5;18;1;3;21;16;11;4;19;23;17;15;9;2;13;10;25
8;12;22;2;26;24;7;14;20;5;18;1;3;21;16;11;4;19;23;17;15;9;6;13;10;25;2;5868684
2;5868684;8;12;22;2;26;24;7;14;20;5;18;1;3;21;16;11;4;19;23;17;15;9;6;13;10;25
8;12;22;2;26;24;7;14;20;5;18;1;3;21;16;23;4;19;11;17;15;9;6;13;10;25;2;5865268
2;5865268;8;12;22;2;26;24;7;14;20;5;18;1;3;21;16;23;4;19;11;17;15;9;6;13;10;25
8;12;22;2;26;24;7;14;20;23;18;1;3;21;16;5;4;19;11;17;15;9;6;13;10;25;2;5881750
2;5881750;8;12;22;2;26;24;7;14;20;23;18;1;3;21;16;5;4;19;11;17;15;9;6;13;10;25
8;12;20;2;26;24;7;14;22;23;18;1;3;21;16;5;4;19;11;17;15;9;6;13;10;25;2;5902754
3;5902754;8;12;20;2;26;24;7;14;22;23;18;1;3;21;16;5;4;19;11;17;15;9;6;13;10;25
8;12;20;2;26;24;7;14;22;23;25;1;3;21;16;5;4;19;11;17;15;9;6;13;10;18;3;5986700
3;5986700;8;12;20;2;26;24;7;14;22;23;25;1;3;21;16;5;4;19;11;17;15;9;6;13;10;18
8;12;20;2;26;24;7;14;22;5;25;1;3;21;16;23;4;19;11;17;15;9;6;13;10;18;3;5970218
3;5970218;8;12;20;2;26;24;7;14;22;5;25;1;3;21;16;23;4;19;11;17;15;9;6;13;10;18
8;12;20;2;26;24;7;14;22;5;17;1;3;21;16;23;4;19;11;25;15;9;6;13;10;18;3;5971245
3;5971245;8;12;20;2;26;24;7;14;22;5;17;1;3;21;16;23;4;19;11;25;15;9;6;13;10;18
8;12;20;2;26;24;7;14;22;5;17;1;3;21;16;23;4;19;11;25;15;9;6;18;10;13;3;5928180
3;5928180;8;12;20;2;26;24;7;14;22;5;17;1;3;21;16;23;4;19;11;25;15;9;6;18;10;13
8;12;20;2;26;24;7;14;22;5;17;13;3;21;16;23;4;19;11;25;15;9;6;18;10;1;3;5948470
3;5948470;8;12;20;2;26;24;7;14;22;5;17;13;3;21;16;23;4;19;11;25;15;9;6;18;10;1
8;12;20;2;26;23;7;14;22;5;17;13;3;21;16;24;4;19;11;25;15;9;6;18;10;1;3;5952116
3;5952116;8;12;20;2;26;23;7;14;22;5;17;13;3;21;16;24;4;19;11;25;15;9;6;18;10;1
8;12;20;2;26;23;7;14;22;5;17;13;3;21;16;24;4;19;11;25;15;9;6;10;18;1;3;5997332
3;5997332;8;12;20;2;26;23;7;14;22;5;17;13;3;21;16;24;4;19;11;25;15;9;6;10;18;1
8;6;20;2;26;23;7;14;22;5;17;13;3;21;16;24;4;19;11;25;15;9;12;10;18;1;3;6001182
3;6001182;8;6;20;2;26;23;7;14;22;5;17;13;3;21;16;24;4;19;11;25;15;9;12;10;18;1
8;6;20;2;26;23;7;14;22;5;21;13;3;17;16;24;4;19;11;25;15;9;12;10;18;1;3;5997008
3;5997008;8;6;20;2;26;23;7;14;22;5;21;13;3;17;16;24;4;19;11;25;15;9;12;10;18;1
8;6;20;2;26;23;7;14;22;5;21;13;3;17;16;24;4;19;11;25;15;9;10;12;18;1;3;5997008
3;5997008;8;6;20;2;26;23;7;14;22;5;21;13;3;17;16;24;4;19;11;25;15;9;10;12;18;1
8;13;20;2;26;23;7;14;22;5;21;6;3;17;16;24;4;19;11;25;15;9;10;12;18;1;3;6002066
3;6002066;8;13;20;2;26;23;7;14;22;5;21;6;3;17;16;24;4;19;11;25;15;9;10;12;18;1
8;13;20;2;26;23;7;14;22;5;21;6;3;17;16;24;4;9;11;25;15;19;10;12;18;1;3;6035609
3;6035609;8;13;20;2;26;23;7;14;22;5;21;6;3;17;16;24;4;9;11;25;15;19;10;12;18;1
2;13;20;8;26;23;7;14;22;5;21;6;3;17;16;24;4;9;11;25;15;19;10;12;18;1;3;6036492
3;6036492;2;13;20;8;26;23;7;14;22;5;21;6;3;17;16;24;4;9;11;25;15;19;10;12;18;1
2;13;20;8;26;23;7;14;22;5;21;6;24;17;16;3;4;9;11;25;15;19;10;12;18;1;3;6001981
3;6001981;2;13;20;8;26;23;7;14;22;5;21;6;24;17;16;3;4;9;11;25;15;19;10;12;18;1
2;13;20;26;8;23;7;14;22;5;21;6;24;17;16;3;4;9;11;25;15;19;10;12;18;1;3;6001981
3;6001981;2;13;20;26;8;23;7;14;22;5;21;6;24;17;16;3;4;9;11;25;15;19;10;12;18;1
2;13;20;26;8;23;7;14;22;5;21;6;24;17;16;3;4;9;1;25;15;19;10;12;18;11;3;5966129
3;5966129;2;13;20;26;8;23;7;14;22;5;21;6;24;17;16;3;4;9;1;25;15;19;10;12;18;11
2;13;7;26;8;23;20;14;22;5;21;6;24;17;16;3;4;9;1;25;15;19;10;12;18;11;3;5921444
3;5921444;2;13;7;26;8;23;20;14;22;5;21;6;24;17;16;3;4;9;1;25;15;19;10;12;18;11
2;13;7;26;8;12;20;14;22;5;21;6;24;17;16;3;4;9;1;25;15;19;10;23;18;11;3;5939044
3;5939044;2;13;7;26;8;12;20;14;22;5;21;6;24;17;16;3;4;9;1;25;15;19;10;23;18;11
2;13;7;26;24;12;20;14;22;5;21;6;8;17;16;3;4;9;1;25;15;19;10;23;18;11;3;5935761
3;5935761;2;13;7;26;24;12;20;14;22;5;21;6;8;17;16;3;4;9;1;25;15;19;10;23;18;11
2;13;7;26;24;12;20;14;22;5;21;6;8;17;16;3;18;9;1;25;15;19;10;23;4;11;3;5852997
4;5852997;2;13;7;26;24;12;20;14;22;5;21;6;8;17;16;3;18;9;1;25;15;19;10;23;4;11
2;13;7;6;24;12;20;14;22;5;21;26;8;17;16;3;18;9;1;25;15;19;10;23;4;11;4;5857401
4;5857401;2;13;7;6;24;12;20;14;22;5;21;26;8;17;16;3;18;9;1;25;15;19;10;23;4;11
2;13;7;6;24;12;16;14;22;5;21;26;8;17;20;3;18;9;1;25;15;19;10;23;4;11;4;5823686
4;5823686;2;13;7;6;24;12;16;14;22;5;21;26;8;17;20;3;18;9;1;25;15;19;10;23;4;11
2;13;7;6;14;12;16;24;22;5;21;26;8;17;20;3;18;9;1;25;15;19;10;23;4;11;4;5737410
4;5737410;2;13;7;6;14;12;16;24;22;5;21;26;8;17;20;3;18;9;1;25;15;19;10;23;4;11
2;13;7;6;18;12;16;24;22;5;21;26;8;17;20;3;14;9;1;25;15;19;10;23;4;11;4;5734908
4;5734908;2;13;7;6;18;12;16;24;22;5;21;26;8;17;20;3;14;9;1;25;15;19;10;23;4;11
2;13;7;6;18;12;20;24;22;5;21;26;8;17;16;3;14;9;1;25;15;19;10;23;4;11;4;5753010
4;5753010;2;13;7;6;18;12;20;24;22;5;21;26;8;17;16;3;14;9;1;25;15;19;10;23;4;11
2;13;7;17;18;12;20;24;22;5;21;26;8;6;16;3;14;9;1;25;15;19;10;23;4;11;4;5744384
4;5744384;2;13;7;17;18;12;20;24;22;5;21;26;8;6;16;3;14;9;1;25;15;19;10;23;4;11
2;13;7;17;18;12;20;24;22;5;6;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11;4;5743232
4;5743232;2;13;7;17;18;12;20;24;22;5;6;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11
2;6;7;17;18;12;20;24;22;5;13;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11;4;5739896
4;5739896;2;6;7;17;18;12;20;24;22;5;13;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11
2;6;7;18;17;12;20;24;22;5;13;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11;4;5745856
4;5745856;2;6;7;18;17;12;20;24;22;5;13;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11
2;13;7;18;17;12;20;24;22;5;6;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11;4;5749192
4;5749192;2;13;7;18;17;12;20;24;22;5;6;26;8;21;16;3;14;9;1;25;15;19;10;23;4;11
2;13;7;18;17;12;20;24;22;5;6;26;15;21;16;3;14;9;1;25;8;19;10;23;4;11;4;5727251
4;5727251;2;13;7;18;17;12;20;24;22;5;6;26;15;21;16;3;14;9;1;25;8;19;10;23;4;11
2;5;7;18;17;12;20;24;22;13;6;26;15;21;16;3;14;9;1;25;8;19;10;23;4;11;4;5812824
4;5812824;2;5;7;18;17;12;20;24;22;13;6;26;15;21;16;3;14;9;1;25;8;19;10;23;4;11
2;5;7;18;3;12;20;24;22;13;6;26;15;21;16;17;14;9;1;25;8;19;10;23;4;11;4;5875124
4;5875124;2;5;7;18;3;12;20;24;22;13;6;26;15;21;16;17;14;9;1;25;8;19;10;23;4;11
2;5;7;18;14;12;20;24;22;13;6;26;15;21;16;17;3;9;1;25;8;19;10;23;4;11;4;5892232
4;5892232;2;5;7;18;14;12;20;24;22;13;6;26;15;21;16;17;3;9;1;25;8;19;10;23;4;11
5;2;7;18;14;12;20;24;22;13;6;26;15;21;16;17;3;9;1;25;8;19;10;23;4;11;4;5865129
4;5865129;5;2;7;18;14;12;20;24;22;13;6;26;15;21;16;17;3;9;1;25;8;19;10;23;4;11
5;2;7;18;14;12;20;24;22;13;6;26;15;21;16;17;23;9;1;25;8;19;10;3;4;11;4;5941758
4;5941758;5;2;7;18;14;12;20;24;22;13;6;26;15;21;16;17;23;9;1;25;8;19;10;3;4;11
5;2;7;18;14;12;4;24;22;13;6;26;15;21;16;17;23;9;1;25;8;19;10;3;20;11;4;5952953
4;5952953;5;2;7;18;14;12;4;24;22;13;6;26;15;21;16;17;23;9;1;25;8;19;10;3;20;11
5;2;18;7;14;12;4;24;22;13;6;26;15;21;16;17;23;9;1;25;8;19;10;3;20;11;4;5956524
4;5956524;5;2;18;7;14;12;4;24;22;13;6;26;15;21;16;17;23;9;1;25;8;19;10;3;20;11
5;2;18;7;14;12;4;24;22;13;6;26;15;21;16;17;23;20;1;25;8;19;10;3;9;11;4;6014045
4;6014045;5;2;18;7;14;12;4;24;22;13;6;26;15;21;16;17;23;20;1;25;8;19;10;3;9;11
5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;17;23;20;1;25;8;19;10;3;9;11;4;6000968
5;6000968;5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;17;23;20;1;25;8;19;10;3;9;11
5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;17;23;3;1;25;8;19;10;20;9;11;5;6037577
5;6037577;5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;17;23;3;1;25;8;19;10;20;9;11
5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;9;23;3;1;25;8;19;10;20;17;11;5;5996683
5;5996683;5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;9;23;3;1;25;8;19;10;20;17;11
5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;9;23;3;1;25;8;19;10;11;17;20;5;5924053
5;5924053;5;2;18;7;14;12;4;21;22;13;6;26;15;24;16;9;23;3;1;25;8;19;10;11;17;20
5;2;1;7;14;12;4;21;22;13;6;26;15;24;16;9;23;3;18;25;8;19;10;11;17;20;5;5861193
5;5861193;5;2;1;7;14;12;4;21;22;13;6;26;15;24;16;9;23;3;18;25;8;19;10;11;17;20
5;2;1;7;14;12;4;21;22;13;6;19;15;24;16;9;23;3;18;25;8;26;10;11;17;20;5;5800868
5;5800868;5;2;1;7;14;12;4;21;22;13;6;19;15;24;16;9;23;3;18;25;8;26;10;11;17;20
5;2;1;7;14;12;4;21;22;13;6;19;15;24;16;9;23;3;18;25;8;26;10;11;20;17;5;5800868
5;5800868;5;2;1;7;14;12;4;21;22;13;6;19;15;24;16;9;23;3;18;25;8;26;10;11;20;17
5;2;1;9;14;12;4;21;22;13;6;19;15;24;16;7;23;3;18;25;8;26;10;11;20;17;5;5779816
5;5779816;5;2;1;9;14;12;4;21;22;13;6;19;15;24;16;7;23;3;18;25;8;26;10;11;20;17
5;3;1;9;14;12;4;21;22;13;6;19;15;24;16;7;23;2;18;25;8;26;10;11;20;17;5;5886649
5;5886649;5;3;1;9;14;12;4;21;22;13;6;19;15;24;16;7;23;2;18;25;8;26;10;11;20;17
5;3;1;9;14;12;4;21;20;13;6;19;15;24;16;7;23;2;18;25;8;26;10;11;22;17;5;5873714
5;5873714;5;3;1;9;14;12;4;21;20;13;6;19;15;24;16;7;23;2;18;25;8;26;10;11;22;17
5;3;1;9;14;12;4;21;20;13;6;19;15;10;16;7;23;2;18;25;8;26;24;11;22;17;5;5874241
5;5874241;5;3;1;9;14;12;4;21;20;13;6;19;15;10;16;7;23;2;18;25;8;26;24;11;22;17
5;3;1;9;14;12;4;21;20;13;6;19;15;10;24;7;23;2;18;25;8;26;16;11;22;17;5;5879484
5;5879484;5;3;1;9;14;12;4;21;20;13;6;19;15;10;24;7;23;2;18;25;8;26;16;11;22;17
5;3;1;9;14;19;4;21;20;13;6;12;15;10;24;7;23;2;18;25;8;26;16;11;22;17;5;5890119
5;5890119;5;3;1;9;14;19;4;21;20;13;6;12;15;10;24;7;23;2;18;25;8;26;16;11;22;17
5;3;1;9;14;19;4;13;20;21;6;12;15;10;24;7;23;2;18;25;8;26;16;11;22;17;5;5889659
5;5889659;5;3;1;9;14;19;4;13;20;21;6;12;15;10;24;7;23;2;18;25;8;26;16;11;22;17
5;3;1;9;14;19;18;13;20;21;6;12;15;10;24;7;23;2;4;25;8;26;16;11;22;17;5;5896339
5;5896339;5;3;1;9;14;19;18;13;20;21;6;12;15;10;24;7;23;2;4;25;8;26;16;11;22;17
5;3;1;9;14;19;8;13;20;21;6;12;15;10;24;7;23;2;4;25;18;26;16;11;22;17;5;5896122
5;5896122;5;3;1;9;14;19;8;13;20;21;6;12;15;10;24;7;23;2;4;25;18;26;16;11;22;17
5;3;1;18;14;19;8;13;20;21;6;12;15;10;24;7;23;2;4;25;9;26;16;11;22;17;5;5909984
5;5909984;5;3;1;18;14;19;8;13;20;21;6;12;15;10;24;7;23;2;4;25;9;26;16;11;22;17
5;15;1;18;14;19;8;13;20;21;6;12;3;10;24;7;23;2;4;25;9;26;16;11;22;17;5;5902572
5;5902572;5;15;1;18;14;19;8;13;20;21;6;12;3;10;24;7;23;2;4;25;9;26;16;11;22;17
5;15;1;14;18;19;8;13;20;21;6;12;3;10;24;7;23;2;4;25;9;26;16;11;22;17;5;5902512
5;5902512;5;15;1;14;18;19;8;13;20;21;6;12;3;10;24;7;23;2;4;25;9;26;16;11;22;17
5;15;1;14;18;19;8;13;20;21;6;12;3;23;24;7;10;2;4;25;9;26;16;11;22;17;5;5919647
5;5919647;5;15;1;14;18;19;8;13;20;21;6;12;3;23;24;7;10;2;4;25;9;26;16;11;22;17
5;15;1;14;18;19;8;13;20;21;6;12;3;9;24;7;10;2;4;25;23;26;16;11;22;17;5;5830712
6;5830712;5;15;1;14;18;19;8;13;20;21;6;12;3;9;24;7;10;2;4;25;23;26;16;11;22;17
5;15;1;14;18;19;8;9;20;21;6;12;3;13;24;7;10;2;4;25;23;26;16;11;22;17;6;5835196
6;5835196;5;15;1;14;18;19;8;9;20;21;6;12;3;13;24;7;10;2;4;25;23;26;16;11;22;17
5;15;1;14;18;3;8;9;20;21;6;12;19;13;24;7;10;2;4;25;23;26;16;11;22;17;6;5856787
6;5856787;5;15;1;14;18;3;8;9;20;21;6;12;19;13;24;7;10;2;4;25;23;26;16;11;22;17
5;15;1;14;18;3;8;9;20;21;6;12;19;25;24;7;10;2;4;13;23;26;16;11;22;17;6;5897210
6;5897210;5;15;1;14;18;3;8;9;20;21;6;12;19;25;24;7;10;2;4;13;23;26;16;11;22;17
5;15;22;14;18;3;8;9;20;21;6;12;19;25;24;7;10;2;4;13;23;26;16;11;1;17;6;5921522
6;5921522;5;15;22;14;18;3;8;9;20;21;6;12;19;25;24;7;10;2;4;13;23;26;16;11;1;17
5;15;22;14;18;3;8;9;20;21;6;12;19;25;24;7;10;4;2;13;23;26;16;11;1;17;6;5924102
6;5924102;5;15;22;14;18;3;8;9;20;21;6;12;19;25;24;7;10;4;2;13;23;26;16;11;1;17
5;15;22;14;18;3;4;9;20;21;6;12;19;25;24;7;10;8;2;13;23;26;16;11;1;17;6;5874759
6;5874759;5;15;22;14;18;3;4;9;20;21;6;12;19;25;24;7;10;8;2;13;23;26;16;11;1;17
5;15;22;14;9;3;4;18;20;21;6;12;19;25;24;7;10;8;2;13;23;26;16;11;1;17;6;5896633
6;5896633;5;15;22;14;9;3;4;18;20;21;6;12;19;25;24;7;10;8;2;13;23;26;16;11;1;17
5;15;22;14;9;3;7;18;20;21;6;12;19;25;24;4;10;8;2;13;23;26;16;11;1;17;6;5897028
6;5897028;5;15;22;14;9;3;7;18;20;21;6;12;19;25;24;4;10;8;2;13;23;26;16;11;1;17
5;15;22;14;9;3;7;18;20;21;6;12;26;25;24;4;10;8;2;13;23;19;16;11;1;17;6;5956573
6;5956573;5;15;22;14;9;3;7;18;20;21;6;12;26;25;24;4;10;8;2;13;23;19;16;11;1;17
17;15;22;14;9;3;7;18;20;21;6;12;26;25;24;4;10;8;2;13;23;19;16;11;1;5;6;6031386
6;6031386;17;15;22;14;9;3;7;18;20;21;6;12;26;25;24;4;10;8;2;13;23;19;16;11;1;5
17;15;5;14;9;3;7;18;20;21;6;12;26;25;24;4;10;8;2;13;23;19;16;11;1;22;6;5955644
6;5955644;17;15;5;14;9;3;7;18;20;21;6;12;26;25;24;4;10;8;2;13;23;19;16;11;1;22
17;15;5;14;9;3;7;18;20;21;6;12;10;25;24;4;26;8;2;13;23;19;16;11;1;22;6;5951147
6;5951147;17;15;5;14;9;3;7;18;20;21;6;12;10;25;24;4;26;8;2;13;23;19;16;11;1;22
8;15;5;14;9;3;7;18;20;21;6;12;10;25;24;4;26;17;2;13;23;19;16;11;1;22;6;5961740
6;5961740;8;15;5;14;9;3;7;18;20;21;6;12;10;25;24;4;26;17;2;13;23;19;16;11;1;22
8;18;5;14;9;3;7;15;20;21;6;12;10;25;24;4;26;17;2;13;23;19;16;11;1;22;6;5998987
6;5998987;8;18;5;14;9;3;7;15;20;21;6;12;10;25;24;4;26;17;2;13;23;19;16;11;1;22
8;18;5;14;16;3;7;15;20;21;6;12;10;25;24;4;26;17;2;13;23;19;9;11;1;22;6;6081468
6;6081468;8;18;5;14;16;3;7;15;20;21;6;12;10;25;24;4;26;17;2;13;23;19;9;11;1;22
8;18;10;14;16;3;7;15;20;21;6;12;5;25;24;4;26;17;2;13;23;19;9;11;1;22;6;5939954
6;5939954;8;18;10;14;16;3;7;15;20;21;6;12;5;25;24;4;26;17;2;13;23;19;9;11;1;22
8;3;10;14;16;18;7;15;20;21;6;12;5;25;24;4;26;17;2;13;23;19;9;11;1;22;6;5973855
6;5973855;8;3;10;14;16;18;7;15;20;21;6;12;5;25;24;4;26;17;2;13;23;19;9;11;1;22
8;3;10;14;16;18;4;15;20;21;6;12;5;25;24;7;26;17;2;13;23;19;9;11;1;22;6;5971988
6;5971988;8;3;10;14;16;18;4;15;20;21;6;12;5;25;24;7;26;17;2;13;23;19;9;11;1;22
