"X1";"X35656";"X6";"X9";"X12";"X4";"X8";"X1.1";"X7";"X11";"X2";"X5";"X3";"X10"
1;56690;7;8;6;11;10;9;2;5;12;4;3;1
7;8;6;3;10;9;2;5;12;4;11;1;1;54172
2;54172;7;8;6;3;10;9;2;5;12;4;11;1
7;8;6;4;10;9;2;5;12;3;11;1;2;39756
2;39756;7;8;6;4;10;9;2;5;12;3;11;1
7;8;6;4;10;9;2;5;12;3;1;11;2;44222
2;44222;7;8;6;4;10;9;2;5;12;3;1;11
3;8;6;4;10;9;2;5;12;7;1;11;2;43520
2;43520;3;8;6;4;10;9;2;5;12;7;1;11
3;8;6;4;10;12;2;5;9;7;1;11;2;48928
2;48928;3;8;6;4;10;12;2;5;9;7;1;11
3;8;6;4;12;10;2;5;9;7;1;11;2;37194
2;37194;3;8;6;4;12;10;2;5;9;7;1;11
3;8;6;7;12;10;2;5;9;4;1;11;2;56680
2;56680;3;8;6;7;12;10;2;5;9;4;1;11
3;7;6;8;12;10;2;5;9;4;1;11;2;55432
2;55432;3;7;6;8;12;10;2;5;9;4;1;11
3;7;6;8;12;10;2;5;9;4;11;1;2;50004
2;50004;3;7;6;8;12;10;2;5;9;4;11;1
12;7;6;8;3;10;2;5;9;4;11;1;2;45608
2;45608;12;7;6;8;3;10;2;5;9;4;11;1
12;1;6;8;3;10;2;5;9;4;11;7;2;58584
2;58584;12;1;6;8;3;10;2;5;9;4;11;7
12;1;6;4;3;10;2;5;9;8;11;7;2;49264
2;49264;12;1;6;4;3;10;2;5;9;8;11;7
12;1;6;4;3;11;2;5;9;8;10;7;2;55768
2;55768;12;1;6;4;3;11;2;5;9;8;10;7
12;1;6;4;3;11;7;5;9;8;10;2;2;57374
2;57374;12;1;6;4;3;11;7;5;9;8;10;2
12;1;4;6;3;11;7;5;9;8;10;2;2;54376
2;54376;12;1;4;6;3;11;7;5;9;8;10;2
12;1;4;6;8;11;7;5;9;3;10;2;2;51820
2;51820;12;1;4;6;8;11;7;5;9;3;10;2
12;1;6;4;8;11;7;5;9;3;10;2;2;54818
2;54818;12;1;6;4;8;11;7;5;9;3;10;2
12;10;6;4;8;11;7;5;9;3;1;2;2;58292
2;58292;12;10;6;4;8;11;7;5;9;3;1;2
12;10;6;4;8;9;7;5;11;3;1;2;2;55322
2;55322;12;10;6;4;8;9;7;5;11;3;1;2
12;10;6;4;8;1;7;5;11;3;9;2;2;46658
2;46658;12;10;6;4;8;1;7;5;11;3;9;2
12;10;6;4;8;1;7;9;11;3;5;2;2;55182
3;55182;12;10;6;4;8;1;7;9;11;3;5;2
12;10;6;4;5;1;7;9;11;3;8;2;3;55418
3;55418;12;10;6;4;5;1;7;9;11;3;8;2
12;10;6;4;1;5;7;9;11;3;8;2;3;56794
3;56794;12;10;6;4;1;5;7;9;11;3;8;2
11;10;6;4;1;5;7;9;12;3;8;2;3;52150
3;52150;11;10;6;4;1;5;7;9;12;3;8;2
11;10;6;4;1;8;7;9;12;3;5;2;3;51222
3;51222;11;10;6;4;1;8;7;9;12;3;5;2
11;10;1;4;6;8;7;9;12;3;5;2;3;44974
3;44974;11;10;1;4;6;8;7;9;12;3;5;2
11;6;1;4;10;8;7;9;12;3;5;2;3;45962
3;45962;11;6;1;4;10;8;7;9;12;3;5;2
11;6;1;4;10;5;7;9;12;3;8;2;3;47770
3;47770;11;6;1;4;10;5;7;9;12;3;8;2
11;6;12;4;10;5;7;9;1;3;8;2;3;44492
3;44492;11;6;12;4;10;5;7;9;1;3;8;2
1;6;12;4;10;5;7;9;11;3;8;2;3;51292
3;51292;1;6;12;4;10;5;7;9;11;3;8;2
1;6;12;9;10;5;7;4;11;3;8;2;3;46178
3;46178;1;6;12;9;10;5;7;4;11;3;8;2
1;6;4;9;10;5;7;12;11;3;8;2;3;53330
3;53330;1;6;4;9;10;5;7;12;11;3;8;2
1;6;4;9;10;3;7;12;11;5;8;2;3;62990
3;62990;1;6;4;9;10;3;7;12;11;5;8;2
1;6;4;9;10;3;7;11;12;5;8;2;3;52602
3;52602;1;6;4;9;10;3;7;11;12;5;8;2
1;6;10;9;4;3;7;11;12;5;8;2;3;51440
3;51440;1;6;10;9;4;3;7;11;12;5;8;2
4;6;10;9;1;3;7;11;12;5;8;2;3;39328
3;39328;4;6;10;9;1;3;7;11;12;5;8;2
4;6;9;10;1;3;7;11;12;5;8;2;3;39870
3;39870;4;6;9;10;1;3;7;11;12;5;8;2
4;6;9;10;1;3;7;5;12;11;8;2;3;40240
3;40240;4;6;9;10;1;3;7;5;12;11;8;2
4;6;9;1;10;3;7;5;12;11;8;2;3;41120
3;41120;4;6;9;1;10;3;7;5;12;11;8;2
4;6;9;1;11;3;7;5;12;10;8;2;3;42362
3;42362;4;6;9;1;11;3;7;5;12;10;8;2
4;6;9;1;11;2;7;5;12;10;8;3;3;36702
4;36702;4;6;9;1;11;2;7;5;12;10;8;3
4;6;12;1;11;2;7;5;9;10;8;3;4;35676
4;35676;4;6;12;1;11;2;7;5;9;10;8;3
4;6;12;10;11;2;7;5;9;1;8;3;4;44426
4;44426;4;6;12;10;11;2;7;5;9;1;8;3
4;6;12;10;9;2;7;5;11;1;8;3;4;40166
4;40166;4;6;12;10;9;2;7;5;11;1;8;3
4;6;12;10;3;2;7;5;11;1;8;9;4;40640
4;40640;4;6;12;10;3;2;7;5;11;1;8;9
4;10;12;6;3;2;7;5;11;1;8;9;4;43000
4;43000;4;10;12;6;3;2;7;5;11;1;8;9
6;10;12;4;3;2;7;5;11;1;8;9;4;49596
4;49596;6;10;12;4;3;2;7;5;11;1;8;9
6;10;3;4;12;2;7;5;11;1;8;9;4;44418
4;44418;6;10;3;4;12;2;7;5;11;1;8;9
6;10;3;9;12;2;7;5;11;1;8;4;4;41692
4;41692;6;10;3;9;12;2;7;5;11;1;8;4
6;10;1;9;12;2;7;5;11;3;8;4;4;30434
4;30434;6;10;1;9;12;2;7;5;11;3;8;4
4;10;1;9;12;2;7;5;11;3;8;6;4;38398
4;30434;6;10;1;9;12;2;7;5;11;3;8;4
8;10;1;9;12;2;7;5;11;3;6;4;4;25476
4;25476;8;10;1;9;12;2;7;5;11;3;6;4
8;10;1;9;12;2;7;5;4;3;6;11;4;28526
4;28526;8;10;1;9;12;2;7;5;4;3;6;11
8;10;1;9;12;2;5;7;4;3;6;11;4;38742
4;38742;8;10;1;9;12;2;5;7;4;3;6;11
5;10;1;9;12;2;8;7;4;3;6;11;4;39790
4;39790;5;10;1;9;12;2;8;7;4;3;6;11
11;10;1;9;12;2;8;7;4;3;6;5;4;39304
4;39304;11;10;1;9;12;2;8;7;4;3;6;5
11;10;4;9;12;2;8;7;1;3;6;5;4;44722
4;44722;11;10;4;9;12;2;8;7;1;3;6;5
11;10;4;9;12;2;8;7;6;3;1;5;4;44766
4;44766;11;10;4;9;12;2;8;7;6;3;1;5
11;10;4;12;9;2;8;7;6;3;1;5;4;45606
4;45606;11;10;4;12;9;2;8;7;6;3;1;5
11;10;4;12;9;2;5;7;6;3;1;8;4;52506
4;52506;11;10;4;12;9;2;5;7;6;3;1;8
11;10;4;12;9;3;5;7;6;2;1;8;4;51088
5;51088;11;10;4;12;9;3;5;7;6;2;1;8
11;9;4;12;10;3;5;7;6;2;1;8;5;49582
5;49582;11;9;4;12;10;3;5;7;6;2;1;8
12;9;4;11;10;3;5;7;6;2;1;8;5;50218
5;50218;12;9;4;11;10;3;5;7;6;2;1;8
12;9;4;11;10;2;5;7;6;3;1;8;5;48644
5;48644;12;9;4;11;10;2;5;7;6;3;1;8
12;9;4;11;10;2;5;8;6;3;1;7;5;49396
5;49396;12;9;4;11;10;2;5;8;6;3;1;7
12;9;4;11;10;8;5;2;6;3;1;7;5;52158
5;52158;12;9;4;11;10;8;5;2;6;3;1;7
12;9;4;11;10;8;5;2;6;7;1;3;5;43902
5;43902;12;9;4;11;10;8;5;2;6;7;1;3
12;3;4;11;10;8;5;2;6;7;1;9;5;51472
5;51472;12;3;4;11;10;8;5;2;6;7;1;9
12;3;4;7;10;8;5;2;6;11;1;9;5;62050
5;62050;12;3;4;7;10;8;5;2;6;11;1;9
12;3;10;7;4;8;5;2;6;11;1;9;5;58268
5;58268;12;3;10;7;4;8;5;2;6;11;1;9
12;11;10;7;4;8;5;2;6;3;1;9;5;42260
5;42260;12;11;10;7;4;8;5;2;6;3;1;9
12;11;3;7;4;8;5;2;6;10;1;9;5;36478
5;36478;12;11;3;7;4;8;5;2;6;10;1;9
8;11;3;7;4;12;5;2;6;10;1;9;5;34730
5;34730;8;11;3;7;4;12;5;2;6;10;1;9
8;4;3;7;11;12;5;2;6;10;1;9;5;48872
5;48872;8;4;3;7;11;12;5;2;6;10;1;9
10;4;3;7;11;12;5;2;6;8;1;9;5;56678
5;56678;10;4;3;7;11;12;5;2;6;8;1;9
10;4;3;7;11;5;12;2;6;8;1;9;5;60902
5;60902;10;4;3;7;11;5;12;2;6;8;1;9
10;4;3;7;11;5;12;8;6;2;1;9;5;60012
5;60012;10;4;3;7;11;5;12;8;6;2;1;9
10;8;3;7;11;5;12;4;6;2;1;9;5;32572
5;32572;10;8;3;7;11;5;12;4;6;2;1;9
10;8;3;7;11;5;9;4;6;2;1;12;5;32958
5;32958;10;8;3;7;11;5;9;4;6;2;1;12
10;1;3;7;11;5;9;4;6;2;8;12;5;38152
5;32958;10;8;3;7;11;5;9;4;6;2;1;12
10;8;3;7;11;5;9;12;6;2;1;4;5;34420
6;34420;10;8;3;7;11;5;9;12;6;2;1;4
10;8;3;7;11;5;9;12;1;2;6;4;6;34410
6;34410;10;8;3;7;11;5;9;12;1;2;6;4
10;8;3;7;11;5;9;12;2;1;6;4;6;44322
6;44322;10;8;3;7;11;5;9;12;2;1;6;4
7;8;3;10;11;5;9;12;2;1;6;4;6;55838
6;55838;7;8;3;10;11;5;9;12;2;1;6;4
10;8;3;7;11;5;9;12;2;1;6;4;6;44322
6;44322;10;8;3;7;11;5;9;12;2;1;6;4
11;8;3;7;10;5;9;12;2;1;6;4;6;46792
6;46792;11;8;3;7;10;5;9;12;2;1;6;4
11;5;3;7;10;8;9;12;2;1;6;4;6;44968
6;44968;11;5;3;7;10;8;9;12;2;1;6;4
11;5;3;7;10;6;9;12;2;1;8;4;6;52248
6;52248;11;5;3;7;10;6;9;12;2;1;8;4
7;5;3;11;10;6;9;12;2;1;8;4;6;47254
6;47254;7;5;3;11;10;6;9;12;2;1;8;4
7;5;3;11;10;6;9;12;2;1;4;8;6;45352
6;45352;7;5;3;11;10;6;9;12;2;1;4;8
7;5;3;11;10;6;9;12;1;2;4;8;6;36786
6;36786;7;5;3;11;10;6;9;12;1;2;4;8
7;5;3;11;2;6;9;12;1;10;4;8;6;43136
6;36786;7;5;3;11;10;6;9;12;1;2;4;8
7;5;3;11;1;6;9;12;10;2;4;8;6;37854
6;37854;7;5;3;11;1;6;9;12;10;2;4;8
7;4;3;11;1;6;9;12;10;2;5;8;6;34226
6;34226;7;4;3;11;1;6;9;12;10;2;5;8
7;4;3;11;1;6;9;8;10;2;5;12;6;39278
6;39278;7;4;3;11;1;6;9;8;10;2;5;12
7;4;3;11;1;10;9;8;6;2;5;12;6;48398
6;39278;7;4;3;11;1;6;9;8;10;2;5;12
7;4;3;11;1;6;10;8;9;2;5;12;6;42310
6;42310;7;4;3;11;1;6;10;8;9;2;5;12
7;4;3;11;1;6;2;8;9;10;5;12;6;33962
6;33962;7;4;3;11;1;6;2;8;9;10;5;12
7;9;3;11;1;6;2;8;4;10;5;12;6;37492
6;37492;7;9;3;11;1;6;2;8;4;10;5;12
7;5;3;11;1;6;2;8;4;10;9;12;6;33420
6;33420;7;5;3;11;1;6;2;8;4;10;9;12
7;6;3;11;1;5;2;8;4;10;9;12;6;49962
7;49962;7;6;3;11;1;5;2;8;4;10;9;12
7;6;3;11;1;8;2;5;4;10;9;12;7;47248
7;47248;7;6;3;11;1;8;2;5;4;10;9;12
7;11;3;6;1;8;2;5;4;10;9;12;7;34848
7;34848;7;11;3;6;1;8;2;5;4;10;9;12
7;11;3;6;2;8;1;5;4;10;9;12;7;35666
7;35666;7;11;3;6;2;8;1;5;4;10;9;12
7;11;3;9;2;8;1;5;4;10;6;12;7;31410
7;31410;7;11;3;9;2;8;1;5;4;10;6;12
7;3;11;9;2;8;1;5;4;10;6;12;7;40130
7;40130;7;3;11;9;2;8;1;5;4;10;6;12
8;3;11;9;2;7;1;5;4;10;6;12;7;43896
7;43896;8;3;11;9;2;7;1;5;4;10;6;12
8;3;11;9;2;7;5;1;4;10;6;12;7;43268
7;43268;8;3;11;9;2;7;5;1;4;10;6;12
8;3;10;9;2;7;5;1;4;11;6;12;7;43388
7;43388;8;3;10;9;2;7;5;1;4;11;6;12
8;3;10;2;9;7;5;1;4;11;6;12;7;42028
7;42028;8;3;10;2;9;7;5;1;4;11;6;12
8;3;10;2;6;7;5;1;4;11;9;12;7;44424
7;44424;8;3;10;2;6;7;5;1;4;11;9;12
8;3;10;11;6;7;5;1;4;2;9;12;7;40938
7;40938;8;3;10;11;6;7;5;1;4;2;9;12
8;3;2;11;6;7;5;1;4;10;9;12;7;46766
7;46766;8;3;2;11;6;7;5;1;4;10;9;12
8;3;2;11;6;12;5;1;4;10;9;7;7;42174
7;42174;8;3;2;11;6;12;5;1;4;10;9;7
8;3;2;11;6;4;5;1;12;10;9;7;7;34550
7;34550;8;3;2;11;6;4;5;1;12;10;9;7
8;11;2;3;6;4;5;1;12;10;9;7;7;35988
7;35988;8;11;2;3;6;4;5;1;12;10;9;7
8;11;2;3;6;4;5;7;12;10;9;1;7;35088
7;35088;8;11;2;3;6;4;5;7;12;10;9;1
8;7;2;3;6;4;5;11;12;10;9;1;7;56352
7;56352;8;7;2;3;6;4;5;11;12;10;9;1
8;7;2;3;6;4;10;11;12;5;9;1;7;44588
7;44588;8;7;2;3;6;4;10;11;12;5;9;1
8;7;2;9;6;4;10;11;12;5;3;1;7;45316
7;45316;8;7;2;9;6;4;10;11;12;5;3;1
8;3;2;9;6;4;10;11;12;5;7;1;7;36348
8;36348;8;3;2;9;6;4;10;11;12;5;7;1
8;3;2;9;6;4;10;11;1;5;7;12;8;35864
8;35864;8;3;2;9;6;4;10;11;1;5;7;12
8;3;7;9;6;4;10;11;1;5;2;12;8;35078
8;35078;8;3;7;9;6;4;10;11;1;5;2;12
10;3;7;9;6;4;8;11;1;5;2;12;8;37316
8;37316;10;3;7;9;6;4;8;11;1;5;2;12
10;3;12;9;6;4;8;11;1;5;2;7;8;32190
8;32190;10;3;12;9;6;4;8;11;1;5;2;7
10;3;12;9;6;4;1;11;8;5;2;7;8;35434
8;32190;10;3;12;9;6;4;8;11;1;5;2;7
10;11;12;9;6;4;8;3;1;5;2;7;8;44482
8;32190;10;3;12;9;6;4;8;11;1;5;2;7
10;3;12;9;6;8;4;11;1;5;2;7;8;40386
8;32190;10;3;12;9;6;4;8;11;1;5;2;7
10;3;12;9;6;2;8;11;1;5;4;7;8;40782
8;40782;10;3;12;9;6;2;8;11;1;5;4;7
10;9;12;3;6;2;8;11;1;5;4;7;8;34496
8;34496;10;9;12;3;6;2;8;11;1;5;4;7
10;9;7;3;6;2;8;11;1;5;4;12;8;39622
8;39622;10;9;7;3;6;2;8;11;1;5;4;12
10;9;8;3;6;2;7;11;1;5;4;12;8;38330
8;38330;10;9;8;3;6;2;7;11;1;5;4;12
10;9;8;3;6;12;7;11;1;5;4;2;8;39132
8;39132;10;9;8;3;6;12;7;11;1;5;4;2
10;9;8;3;6;2;7;11;1;5;4;12;8;38330
8;38330;10;9;8;3;6;2;7;11;1;5;4;12
10;9;8;3;6;11;7;2;1;5;4;12;8;57390
8;38330;10;9;8;3;6;2;7;11;1;5;4;12
5;9;8;3;6;2;7;11;1;10;4;12;8;52564
8;52564;5;9;8;3;6;2;7;11;1;10;4;12
5;9;8;3;6;2;12;11;1;10;4;7;8;46858
8;46858;5;9;8;3;6;2;12;11;1;10;4;7
5;9;8;3;6;2;7;11;1;10;4;12;8;52564
8;52564;5;9;8;3;6;2;7;11;1;10;4;12
3;9;8;5;6;2;7;11;1;10;4;12;8;54882
8;54882;3;9;8;5;6;2;7;11;1;10;4;12
11;9;8;5;6;2;7;3;1;10;4;12;8;39794
8;39794;11;9;8;5;6;2;7;3;1;10;4;12
11;9;1;5;6;2;7;3;8;10;4;12;8;37078
9;37078;11;9;1;5;6;2;7;3;8;10;4;12
11;9;8;5;6;2;7;3;1;10;4;12;9;39794
9;39794;11;9;8;5;6;2;7;3;1;10;4;12
11;9;4;5;6;2;7;3;1;10;8;12;9;37954
9;37954;11;9;4;5;6;2;7;3;1;10;8;12
11;7;4;5;6;2;9;3;1;10;8;12;9;39666
9;39666;11;7;4;5;6;2;9;3;1;10;8;12
11;7;4;5;8;2;9;3;1;10;6;12;9;43160
9;43160;11;7;4;5;8;2;9;3;1;10;6;12
11;7;4;5;8;2;9;3;1;6;10;12;9;43034
9;43034;11;7;4;5;8;2;9;3;1;6;10;12
11;7;4;5;1;2;9;3;8;6;10;12;9;45494
9;45494;11;7;4;5;1;2;9;3;8;6;10;12
11;7;4;5;1;2;9;3;8;10;6;12;9;44924
9;44924;11;7;4;5;1;2;9;3;8;10;6;12
11;7;4;5;1;2;3;9;8;10;6;12;9;45180
9;45180;11;7;4;5;1;2;3;9;8;10;6;12
11;7;3;5;1;2;4;9;8;10;6;12;9;45924
9;45924;11;7;3;5;1;2;4;9;8;10;6;12
11;7;3;12;1;2;4;9;8;10;6;5;9;41342
9;41342;11;7;3;12;1;2;4;9;8;10;6;5
11;7;3;12;1;2;8;9;4;10;6;5;9;41102
9;41102;11;7;3;12;1;2;8;9;4;10;6;5
11;7;3;12;1;9;8;2;4;10;6;5;9;38274
9;38274;11;7;3;12;1;9;8;2;4;10;6;5
8;7;3;12;1;9;11;2;4;10;6;5;9;44570
9;44570;8;7;3;12;1;9;11;2;4;10;6;5
8;7;9;12;1;3;11;2;4;10;6;5;9;46150
9;46150;8;7;9;12;1;3;11;2;4;10;6;5
8;7;9;12;1;3;11;2;4;5;6;10;9;54982
9;54982;8;7;9;12;1;3;11;2;4;5;6;10
8;7;9;1;12;3;11;2;4;5;6;10;9;56822
9;56822;8;7;9;1;12;3;11;2;4;5;6;10
8;7;9;1;3;12;11;2;4;5;6;10;9;52050
9;52050;8;7;9;1;3;12;11;2;4;5;6;10
11;7;9;1;3;12;8;2;4;5;6;10;9;46870
9;46870;11;7;9;1;3;12;8;2;4;5;6;10
11;7;4;1;3;12;8;2;9;5;6;10;9;48646
9;48646;11;7;4;1;3;12;8;2;9;5;6;10
11;7;4;1;10;12;8;2;9;5;6;3;9;49578
10;49578;11;7;4;1;10;12;8;2;9;5;6;3
11;12;4;1;10;7;8;2;9;5;6;3;10;42742
10;42742;11;12;4;1;10;7;8;2;9;5;6;3
6;12;4;1;10;7;8;2;9;5;11;3;10;44380
10;44380;6;12;4;1;10;7;8;2;9;5;11;3
6;2;4;1;10;7;8;12;9;5;11;3;10;46380
10;46380;6;2;4;1;10;7;8;12;9;5;11;3
6;2;4;1;10;7;8;12;9;11;5;3;10;40646
10;40646;6;2;4;1;10;7;8;12;9;11;5;3
6;2;4;1;10;7;8;12;11;9;5;3;10;40560
10;40560;6;2;4;1;10;7;8;12;11;9;5;3
6;2;4;1;10;7;8;12;11;9;3;5;10;43920
10;43920;6;2;4;1;10;7;8;12;11;9;3;5
6;2;4;1;10;7;8;5;11;9;3;12;10;49250
10;49250;6;2;4;1;10;7;8;5;11;9;3;12
5;2;4;1;10;7;8;6;11;9;3;12;10;42876
10;42876;5;2;4;1;10;7;8;6;11;9;3;12
5;2;4;1;10;7;8;9;11;6;3;12;10;43750
10;42876;5;2;4;1;10;7;8;6;11;9;3;12
5;2;4;1;10;12;8;6;11;9;3;7;10;44004
10;44004;5;2;4;1;10;12;8;6;11;9;3;7
5;2;4;1;10;9;8;6;11;12;3;7;10;43250
10;43250;5;2;4;1;10;9;8;6;11;12;3;7
5;2;10;1;4;9;8;6;11;12;3;7;10;48220
10;48220;5;2;10;1;4;9;8;6;11;12;3;7
5;2;10;1;6;9;8;4;11;12;3;7;10;55326
10;55326;5;2;10;1;6;9;8;4;11;12;3;7
5;11;10;1;6;9;8;4;2;12;3;7;10;41824
10;41824;5;11;10;1;6;9;8;4;2;12;3;7
5;11;10;1;6;8;9;4;2;12;3;7;10;40390
10;40390;5;11;10;1;6;8;9;4;2;12;3;7
5;11;10;1;6;2;9;4;8;12;3;7;10;51248
10;40390;5;11;10;1;6;8;9;4;2;12;3;7
5;11;10;1;6;8;9;4;3;12;2;7;10;40366
10;40366;5;11;10;1;6;8;9;4;3;12;2;7
5;11;2;1;6;8;9;4;3;12;10;7;10;39226
10;39226;5;11;2;1;6;8;9;4;3;12;10;7
9;11;2;1;6;8;5;4;3;12;10;7;10;45790
10;45790;9;11;2;1;6;8;5;4;3;12;10;7
9;11;2;1;6;8;5;3;4;12;10;7;10;41976
11;41976;9;11;2;1;6;8;5;3;4;12;10;7
9;11;2;3;6;8;5;1;4;12;10;7;11;46476
11;46476;9;11;2;3;6;8;5;1;4;12;10;7
9;11;6;3;2;8;5;1;4;12;10;7;11;46078
11;46078;9;11;6;3;2;8;5;1;4;12;10;7
9;10;6;3;2;8;5;1;4;12;11;7;11;51210
11;51210;9;10;6;3;2;8;5;1;4;12;11;7
9;11;6;3;2;8;5;1;4;12;10;7;11;46078
11;46078;9;11;6;3;2;8;5;1;4;12;10;7
9;11;6;3;2;8;5;4;1;12;10;7;11;40428
11;40428;9;11;6;3;2;8;5;4;1;12;10;7
9;8;6;3;2;11;5;4;1;12;10;7;11;41352
11;41352;9;8;6;3;2;11;5;4;1;12;10;7
9;2;6;3;8;11;5;4;1;12;10;7;11;51770
11;51770;9;2;6;3;8;11;5;4;1;12;10;7
9;2;3;6;8;11;5;4;1;12;10;7;11;48444
11;48444;9;2;3;6;8;11;5;4;1;12;10;7
9;7;3;6;8;11;5;4;1;12;10;2;11;44322
11;44322;9;7;3;6;8;11;5;4;1;12;10;2
9;7;3;6;8;11;5;4;1;10;12;2;11;42334
11;42334;9;7;3;6;8;11;5;4;1;10;12;2
2;7;3;6;8;11;5;4;1;10;12;9;11;46838
11;46838;2;7;3;6;8;11;5;4;1;10;12;9
2;7;3;6;8;11;5;4;9;10;12;1;11;39750
11;39750;2;7;3;6;8;11;5;4;9;10;12;1
2;7;8;6;3;11;5;4;9;10;12;1;11;41016
11;41016;2;7;8;6;3;11;5;4;9;10;12;1
2;7;9;6;3;11;5;4;8;10;12;1;11;45182
11;45182;2;7;9;6;3;11;5;4;8;10;12;1
2;1;9;6;3;11;5;4;8;10;12;7;11;44058
11;44058;2;1;9;6;3;11;5;4;8;10;12;7
2;5;9;6;3;11;1;4;8;10;12;7;11;46718
11;46718;2;5;9;6;3;11;1;4;8;10;12;7
2;1;9;6;3;11;5;4;8;10;12;7;11;44058
11;44058;2;1;9;6;3;11;5;4;8;10;12;7
3;1;9;6;2;11;5;4;8;10;12;7;11;49772
11;44058;2;1;9;6;3;11;5;4;8;10;12;7
2;4;9;6;3;11;5;1;8;10;12;7;11;43142
11;43142;2;4;9;6;3;11;5;1;8;10;12;7
2;4;9;6;8;11;5;1;3;10;12;7;11;42664
12;42664;2;4;9;6;8;11;5;1;3;10;12;7
2;4;9;6;11;8;5;1;3;10;12;7;12;37846
12;37846;2;4;9;6;11;8;5;1;3;10;12;7
2;4;1;6;11;8;5;9;3;10;12;7;12;46006
12;46006;2;4;1;6;11;8;5;9;3;10;12;7
2;4;1;9;11;8;5;6;3;10;12;7;12;42804
12;42804;2;4;1;9;11;8;5;6;3;10;12;7
8;4;1;9;11;2;5;6;3;10;12;7;12;37708
12;37708;8;4;1;9;11;2;5;6;3;10;12;7
8;10;1;9;11;2;5;6;3;4;12;7;12;28778
12;28778;8;10;1;9;11;2;5;6;3;4;12;7
8;10;1;9;11;2;12;6;3;4;5;7;12;27576
12;27576;8;10;1;9;11;2;12;6;3;4;5;7
12;10;1;9;11;2;8;6;3;4;5;7;12;38696
12;27576;8;10;1;9;11;2;12;6;3;4;5;7
8;10;9;1;11;2;12;6;3;4;5;7;12;23004
12;23004;8;10;9;1;11;2;12;6;3;4;5;7
8;10;9;1;11;2;12;5;3;4;6;7;12;44818
12;23004;8;10;9;1;11;2;12;6;3;4;5;7
2;10;9;1;11;8;12;6;3;4;5;7;12;28534
12;23004;8;10;9;1;11;2;12;6;3;4;5;7
8;10;9;1;7;2;12;6;3;4;5;11;12;30480
12;30480;8;10;9;1;7;2;12;6;3;4;5;11
8;10;9;11;7;2;12;6;3;4;5;1;12;26498
12;26498;8;10;9;11;7;2;12;6;3;4;5;1
8;10;9;11;7;3;12;6;2;4;5;1;12;34130
12;34130;8;10;9;11;7;3;12;6;2;4;5;1
8;10;9;11;2;3;12;6;7;4;5;1;12;28740
12;28740;8;10;9;11;2;3;12;6;7;4;5;1
8;5;9;11;2;3;12;6;7;4;10;1;12;23172
12;23172;8;5;9;11;2;3;12;6;7;4;10;1
5;8;9;11;2;3;12;6;7;4;10;1;12;34240
12;23172;8;5;9;11;2;3;12;6;7;4;10;1
8;5;9;11;2;3;6;12;7;4;10;1;12;37288
12;37288;8;5;9;11;2;3;6;12;7;4;10;1
8;5;10;11;2;3;6;12;7;4;9;1;12;40568
12;37288;8;5;9;11;2;3;6;12;7;4;10;1
8;5;9;3;2;11;6;12;7;4;10;1;12;38750
