"X3";"X5";"X9";"X11";"X1";"X10";"X6";"X7";"X12";"X2";"X8";"X4";"generation"
9;11;8;1;4;3;6;7;12;5;2;10;1
1;4;9;10;11;6;8;7;5;3;2;12;1
1;4;9;10;11;6;8;7;12;3;5;2;1
9;11;1;4;10;8;6;7;12;5;2;3;1
9;11;1;4;10;8;6;7;12;5;2;3;1
8;11;7;12;1;10;6;4;9;3;2;5;1
8;11;7;12;1;10;3;4;9;6;2;5;1
1;4;9;3;11;6;8;7;5;10;12;2;1
9;11;1;4;10;8;6;7;5;3;12;2;1
9;11;1;4;10;8;6;7;12;5;2;3;1
9;11;1;4;10;8;6;7;12;5;2;3;1
3;8;6;11;2;10;5;9;4;7;1;12;1
7;8;5;11;2;10;6;4;9;3;1;12;1
12;11;1;7;10;8;6;4;9;3;2;5;1
9;11;10;1;4;8;6;7;12;5;2;3;1
3;9;1;8;7;10;6;4;11;12;2;5;1
11;10;1;12;7;5;6;4;9;3;2;8;1
9;11;7;12;10;8;6;1;4;5;2;3;1
3;2;9;4;10;8;6;7;12;5;1;11;1
7;12;6;11;2;10;5;9;4;1;8;3;1
9;10;5;11;2;8;6;7;4;12;1;3;1
11;9;10;1;2;8;6;7;12;5;4;3;1
9;11;1;4;10;8;6;2;5;12;7;3;1
2;11;8;1;7;10;6;4;9;3;12;5;1
12;11;7;1;10;8;6;4;9;3;2;5;1
10;8;6;11;2;3;12;9;7;4;5;1;1
8;7;9;11;2;3;5;6;4;12;1;10;1
9;11;1;4;10;8;6;2;12;5;7;3;1
9;11;1;4;10;8;6;7;12;5;2;3;1
11;1;12;8;7;10;6;4;9;3;2;5;1
9;4;1;10;11;6;8;7;5;3;12;2;1
2;7;9;11;10;8;12;6;3;4;5;1;1
9;11;1;5;2;3;12;6;8;4;10;7;1
11;5;6;1;2;8;10;4;9;12;7;3;1
11;7;10;1;2;9;12;6;8;4;5;3;1
12;11;4;1;10;8;6;7;9;3;2;5;1
12;11;1;7;8;10;6;4;9;3;2;5;1
9;11;1;4;10;3;12;6;8;5;2;7;1
4;3;9;11;10;8;6;7;1;5;2;12;1
9;11;1;4;10;8;6;7;12;5;2;3;1
9;11;1;4;10;8;6;7;12;5;2;3;1
3;5;9;11;8;10;6;7;12;2;1;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;1;9;11;5;10;6;7;12;2;8;4;2
12;5;9;11;1;10;6;7;3;2;8;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;9;7;1;10;6;11;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;7;10;6;1;12;2;8;4;2
3;5;1;7;12;8;6;11;9;2;10;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;9;11;10;4;1;7;12;2;8;6;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;10;4;6;7;1;2;8;12;2
3;5;1;11;9;8;6;7;12;2;10;4;2
3;5;9;4;10;7;6;11;12;2;8;1;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;9;7;1;8;6;11;12;2;10;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;7;1;10;6;11;12;2;8;4;2
3;5;9;11;1;10;6;4;12;2;8;7;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;1;7;9;10;6;11;12;2;8;4;2
3;5;9;7;1;10;6;11;12;2;8;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;1;11;9;10;6;7;12;2;8;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;7;1;8;6;11;12;2;10;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;7;1;8;6;11;12;2;10;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;4;2;8;12;2
3;5;9;11;1;10;6;7;2;12;8;4;2
3;5;9;7;1;8;6;11;12;2;10;4;2
3;5;1;11;9;8;6;7;12;2;10;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
12;5;9;11;1;10;6;7;3;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;4;9;7;8;5;6;11;12;2;10;1;2
3;11;9;5;10;4;6;7;12;2;8;1;2
3;5;9;7;10;4;6;11;12;2;8;1;2
9;5;3;11;1;10;6;7;12;2;8;4;2
3;5;9;11;4;10;6;7;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;4;10;6;7;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;12;6;7;4;2;8;10;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;1;7;9;8;11;6;12;2;10;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;10;1;8;7;12;2;6;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;10;7;6;4;12;2;8;1;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;2;11;9;10;6;7;12;1;8;4;2
7;5;9;3;1;8;6;11;12;2;10;4;2
3;5;1;7;9;8;6;11;12;2;10;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;10;7;9;1;6;11;12;2;8;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
1;5;9;11;10;4;6;7;12;2;8;3;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;2;9;11;1;10;6;7;12;5;8;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;1;11;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;7;10;4;6;11;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;10;1;11;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;2;12;7;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;4;1;10;6;7;12;2;8;11;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;10;4;6;7;12;2;8;1;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;2
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;10;1;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;2;9;11;1;10;6;7;12;5;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;4;11;1;10;6;7;12;2;8;9;3
3;5;8;11;9;10;6;7;1;2;12;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;8;6;7;12;2;10;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;10;1;6;7;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
8;5;9;11;1;10;6;7;12;2;3;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;6;10;7;12;2;8;4;3
3;5;12;11;1;10;8;7;9;2;6;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;8;1;10;6;7;12;2;11;4;3
3;5;10;7;9;6;1;11;12;2;8;4;3
3;5;9;7;10;6;8;11;12;2;1;4;3
10;5;9;11;1;3;6;7;12;2;8;4;3
3;5;11;9;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;7;1;10;6;11;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;7;1;10;6;11;12;2;8;4;3
3;5;1;11;9;10;6;7;12;2;8;4;3
3;5;10;11;12;8;1;7;9;2;4;6;3
3;5;10;7;9;8;1;11;12;2;4;6;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;7;1;10;6;11;12;2;8;4;3
3;5;9;11;1;8;6;7;12;2;10;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;8;2;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;7;1;8;6;11;12;2;10;4;3
12;5;1;11;9;8;6;7;3;2;10;4;3
3;5;9;7;10;6;8;11;12;2;1;4;3
3;5;8;7;9;10;6;11;12;2;1;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;1;11;9;10;6;7;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;12;11;4;10;6;7;9;2;8;1;3
3;5;1;11;12;10;6;7;9;2;8;4;3
3;5;12;11;1;10;8;7;9;2;6;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;2;6;7;12;10;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;12;5;11;1;10;6;7;9;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;12;11;8;10;6;7;9;2;1;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;8;2;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;12;1;10;6;7;11;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;10;7;9;8;1;11;12;2;4;6;3
3;5;9;7;1;10;6;11;12;2;8;4;3
3;5;12;11;1;10;6;7;9;2;8;4;3
3;5;9;11;1;10;6;7;12;2;8;4;3
3;5;9;4;1;10;6;7;12;2;8;11;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;4;8;2;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;10;1;7;6;9;2;8;4;4
3;5;9;11;1;10;6;7;8;2;12;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;2;12;11;1;10;6;7;9;5;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
6;5;12;11;1;10;3;7;9;2;8;4;4
3;5;9;11;10;2;6;7;12;1;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;12;5;11;10;1;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;8;1;6;7;12;2;10;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;1;10;11;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;8;2;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
4;5;9;11;1;10;6;7;12;2;8;3;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;1;11;12;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;10;1;9;7;6;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;12;5;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;10;11;9;1;6;7;12;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;8;6;7;12;2;1;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;4;12;11;10;1;6;7;9;2;8;5;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;2;9;11;10;1;6;7;12;5;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;12;11;1;10;6;8;9;2;7;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;1;10;6;7;9;2;8;4;4
3;5;9;11;10;1;6;7;12;2;8;4;4
3;5;12;11;10;1;6;7;9;2;8;4;4
3;5;9;11;1;10;6;7;12;2;8;4;5
7;5;9;11;1;10;6;3;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;12;7;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;12;11;1;10;6;7;9;2;8;4;5
3;5;12;11;10;1;9;7;6;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;12;1;10;6;7;11;2;8;4;5
3;5;11;9;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;10;1;11;6;7;12;2;8;4;5
3;5;9;11;1;6;10;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;4;8;5
3;5;12;11;1;6;10;7;9;2;8;4;5
3;5;9;11;1;10;6;7;8;2;12;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;4;8;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;12;11;1;10;6;7;9;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;7;1;10;6;11;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;12;11;1;10;9;7;6;2;8;4;5
3;5;9;10;1;11;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;8;1;10;6;7;12;2;11;4;5
3;5;9;2;1;10;6;7;12;11;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;4;2;8;12;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
6;5;9;11;1;10;3;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
6;5;9;11;1;10;3;7;12;2;8;4;5
3;5;10;11;1;9;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
11;5;9;3;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;12;11;1;10;4;7;9;2;8;6;5
3;4;12;11;1;10;6;7;9;2;8;5;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;7;10;6;1;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;10;1;11;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;8;7;12;2;6;4;5
3;5;12;11;1;10;6;7;9;2;8;4;5
3;5;12;11;1;10;6;7;9;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;8;9;11;1;10;6;7;12;2;5;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;12;11;1;10;6;7;9;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;2;12;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
3;5;9;11;1;10;6;7;12;2;8;4;5
6;5;9;11;1;10;3;7;12;2;8;4;5
3;5;9;11;1;4;6;7;12;2;8;10;5
3;5;9;11;1;10;6;7;12;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;10;9;11;1;5;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;12;11;1;10;6;7;9;2;8;4;6
3;5;12;11;1;10;6;7;9;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
1;5;9;11;3;10;12;7;6;2;8;4;6
3;5;6;11;1;10;12;7;9;2;8;4;6
3;5;9;8;1;10;12;7;6;2;11;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;12;11;1;10;6;7;9;2;8;4;6
3;5;9;11;1;10;2;7;12;6;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;8;6;2;7;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;2;9;11;1;10;12;7;6;5;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;7;12;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
3;5;9;11;1;10;12;7;6;2;8;4;6
