"X1";"X50366";"X5";"X6";"X3";"X2";"X11";"X1.1";"X4";"X12";"X7";"X8";"X9";"X10"
2;45148;6;8;7;3;5;1;11;10;2;4;12;9
6;8;7;3;5;1;11;4;2;10;12;9;2;48266
2;48266;6;8;7;3;5;1;11;4;2;10;12;9
6;8;10;3;5;1;11;4;2;7;12;9;2;45688
2;45688;6;8;10;3;5;1;11;4;2;7;12;9
6;8;10;3;1;5;11;4;2;7;12;9;2;45604
2;45604;6;8;10;3;1;5;11;4;2;7;12;9
6;8;10;3;1;5;11;4;7;2;12;9;2;43380
2;43380;6;8;10;3;1;5;11;4;7;2;12;9
6;12;10;3;1;5;11;4;7;2;8;9;2;50540
2;50540;6;12;10;3;1;5;11;4;7;2;8;9
3;12;10;6;1;5;11;4;7;2;8;9;2;54352
3;54352;3;12;10;6;1;5;11;4;7;2;8;9
3;12;10;8;1;5;11;4;7;2;6;9;3;53680
3;53680;3;12;10;8;1;5;11;4;7;2;6;9
3;12;10;8;1;5;11;4;6;2;7;9;3;53798
3;53798;3;12;10;8;1;5;11;4;6;2;7;9
3;6;10;8;1;5;11;4;12;2;7;9;3;54408
3;54408;3;6;10;8;1;5;11;4;12;2;7;9
3;6;10;7;1;5;11;4;12;2;8;9;3;56534
3;56534;3;6;10;7;1;5;11;4;12;2;8;9
3;6;10;7;1;12;11;4;5;2;8;9;3;48296
3;48296;3;6;10;7;1;12;11;4;5;2;8;9
3;6;10;7;1;12;9;4;5;2;8;11;3;51240
3;51240;3;6;10;7;1;12;9;4;5;2;8;11
3;10;6;7;1;12;9;4;5;2;8;11;3;52128
3;52128;3;10;6;7;1;12;9;4;5;2;8;11
3;10;6;8;1;12;9;4;5;2;7;11;3;51104
3;51104;3;10;6;8;1;12;9;4;5;2;7;11
3;10;6;8;1;4;9;12;5;2;7;11;3;45346
3;45346;3;10;6;8;1;4;9;12;5;2;7;11
3;10;6;8;1;7;9;12;5;2;4;11;3;43762
3;43762;3;10;6;8;1;7;9;12;5;2;4;11
3;10;6;8;1;7;11;12;5;2;4;9;3;38530
3;38530;3;10;6;8;1;7;11;12;5;2;4;9
3;10;5;8;1;7;11;12;6;2;4;9;3;33878
3;33878;3;10;5;8;1;7;11;12;6;2;4;9
3;7;5;8;1;10;11;12;6;2;4;9;3;33254
3;33254;3;7;5;8;1;10;11;12;6;2;4;9
3;7;5;8;1;10;11;9;6;2;4;12;3;33136
3;33136;3;7;5;8;1;10;11;9;6;2;4;12
3;6;5;8;1;10;11;9;7;2;4;12;3;49610
3;49610;3;6;5;8;1;10;11;9;7;2;4;12
3;6;9;8;1;10;11;5;7;2;4;12;3;63118
3;63118;3;6;9;8;1;10;11;5;7;2;4;12
3;6;9;8;1;10;2;5;7;11;4;12;3;45258
3;45258;3;6;9;8;1;10;2;5;7;11;4;12
3;6;9;8;1;10;12;5;7;11;4;2;3;49668
3;49668;3;6;9;8;1;10;12;5;7;11;4;2
3;6;9;12;1;10;8;5;7;11;4;2;3;50102
3;50102;3;6;9;12;1;10;8;5;7;11;4;2
3;6;9;12;1;4;8;5;7;11;10;2;3;40750
4;40750;3;6;9;12;1;4;8;5;7;11;10;2
3;11;9;12;1;4;8;5;7;6;10;2;4;52640
4;52640;3;11;9;12;1;4;8;5;7;6;10;2
3;7;9;12;1;4;8;5;11;6;10;2;4;52954
4;52954;3;7;9;12;1;4;8;5;11;6;10;2
3;10;9;12;1;4;8;5;11;6;7;2;4;53034
4;53034;3;10;9;12;1;4;8;5;11;6;7;2
3;10;9;12;1;4;8;7;11;6;5;2;4;54908
4;54908;3;10;9;12;1;4;8;7;11;6;5;2
3;10;9;12;1;4;8;7;11;6;2;5;4;59644
4;59644;3;10;9;12;1;4;8;7;11;6;2;5
3;1;9;12;10;4;8;7;11;6;2;5;4;55114
4;55114;3;1;9;12;10;4;8;7;11;6;2;5
3;1;9;12;10;4;7;8;11;6;2;5;4;47062
4;47062;3;1;9;12;10;4;7;8;11;6;2;5
3;1;5;12;10;4;7;8;11;6;2;9;4;41918
4;41918;3;1;5;12;10;4;7;8;11;6;2;9
3;1;5;12;10;4;7;11;8;6;2;9;4;30476
4;30476;3;1;5;12;10;4;7;11;8;6;2;9
3;1;5;7;10;4;12;11;8;6;2;9;4;33938
4;33938;3;1;5;7;10;4;12;11;8;6;2;9
3;1;5;7;10;4;12;8;11;6;2;9;4;45380
4;45380;3;1;5;7;10;4;12;8;11;6;2;9
6;1;5;7;10;4;12;8;11;3;2;9;4;55252
4;55252;6;1;5;7;10;4;12;8;11;3;2;9
6;1;8;7;10;4;12;5;11;3;2;9;4;44528
4;44528;6;1;8;7;10;4;12;5;11;3;2;9
6;8;1;7;10;4;12;5;11;3;2;9;4;46012
4;46012;6;8;1;7;10;4;12;5;11;3;2;9
6;8;1;7;10;4;12;9;11;3;2;5;4;53614
4;53614;6;8;1;7;10;4;12;9;11;3;2;5
1;8;6;7;10;4;12;9;11;3;2;5;4;38166
4;38166;1;8;6;7;10;4;12;9;11;3;2;5
1;6;8;7;10;4;12;9;11;3;2;5;4;41902
4;41902;1;6;8;7;10;4;12;9;11;3;2;5
1;6;8;7;10;4;12;11;9;3;2;5;4;35480
4;35480;1;6;8;7;10;4;12;11;9;3;2;5
1;6;2;7;10;4;12;11;9;3;8;5;4;35802
4;35802;1;6;2;7;10;4;12;11;9;3;8;5
1;6;8;7;10;4;12;11;9;3;2;5;4;35480
5;35480;1;6;8;7;10;4;12;11;9;3;2;5
1;6;8;7;9;4;12;11;10;3;2;5;5;41356
5;41356;1;6;8;7;9;4;12;11;10;3;2;5
1;6;2;7;9;4;12;11;10;3;8;5;5;39300
5;39300;1;6;2;7;9;4;12;11;10;3;8;5
1;6;2;7;11;4;12;9;10;3;8;5;5;37934
5;37934;1;6;2;7;11;4;12;9;10;3;8;5
1;6;11;7;2;4;12;9;10;3;8;5;5;36466
5;36466;1;6;11;7;2;4;12;9;10;3;8;5
1;6;11;7;2;4;12;9;8;3;10;5;5;36450
5;36450;1;6;11;7;2;4;12;9;8;3;10;5
1;6;12;7;2;4;11;9;8;3;10;5;5;37238
5;37238;1;6;12;7;2;4;11;9;8;3;10;5
9;6;12;7;2;4;11;1;8;3;10;5;5;30092
5;30092;9;6;12;7;2;4;11;1;8;3;10;5
9;6;12;7;3;4;11;1;8;2;10;5;5;35480
5;35480;9;6;12;7;3;4;11;1;8;2;10;5
9;6;12;7;8;4;11;1;3;2;10;5;5;36134
5;36134;9;6;12;7;8;4;11;1;3;2;10;5
9;6;12;7;8;4;11;1;3;10;2;5;5;27706
5;27706;9;6;12;7;8;4;11;1;3;10;2;5
9;6;12;1;8;4;11;7;3;10;2;5;5;26722
5;26722;9;6;12;1;8;4;11;7;3;10;2;5
4;6;12;1;8;9;11;7;3;10;2;5;5;24972
5;24972;4;6;12;1;8;9;11;7;3;10;2;5
4;6;12;1;8;7;11;9;3;10;2;5;5;45206
5;45206;4;6;12;1;8;7;11;9;3;10;2;5
4;6;12;1;8;7;11;9;2;10;3;5;5;45150
5;45150;4;6;12;1;8;7;11;9;2;10;3;5
4;6;12;1;8;7;11;9;5;10;3;2;5;43518
5;43518;4;6;12;1;8;7;11;9;5;10;3;2
3;6;12;1;8;7;11;9;5;10;4;2;5;66716
5;66716;3;6;12;1;8;7;11;9;5;10;4;2
3;6;12;1;8;2;11;9;5;10;4;7;5;57756
5;57756;3;6;12;1;8;2;11;9;5;10;4;7
3;6;12;5;8;2;11;9;1;10;4;7;5;51738
5;51738;3;6;12;5;8;2;11;9;1;10;4;7
3;5;12;6;8;2;11;9;1;10;4;7;5;45712
5;45712;3;5;12;6;8;2;11;9;1;10;4;7
3;5;12;6;8;2;7;9;1;10;4;11;5;51066
6;51066;3;5;12;6;8;2;7;9;1;10;4;11
3;5;12;6;8;11;7;9;1;10;4;2;6;34202
6;34202;3;5;12;6;8;11;7;9;1;10;4;2
3;5;12;6;8;11;7;9;2;10;4;1;6;32792
6;32792;3;5;12;6;8;11;7;9;2;10;4;1
3;9;12;6;8;11;7;5;2;10;4;1;6;41556
6;41556;3;9;12;6;8;11;7;5;2;10;4;1
4;9;12;6;8;11;7;5;2;10;3;1;6;32294
6;32294;4;9;12;6;8;11;7;5;2;10;3;1
4;9;12;6;8;11;7;3;2;10;5;1;6;41504
6;41504;4;9;12;6;8;11;7;3;2;10;5;1
4;9;8;6;12;11;7;3;2;10;5;1;6;46962
6;46962;4;9;8;6;12;11;7;3;2;10;5;1
4;9;8;6;12;11;5;3;2;10;7;1;6;40674
6;40674;4;9;8;6;12;11;5;3;2;10;7;1
4;9;8;6;7;11;5;3;2;10;12;1;6;37668
6;37668;4;9;8;6;7;11;5;3;2;10;12;1
4;9;8;6;7;12;5;3;2;10;11;1;6;39020
6;39020;4;9;8;6;7;12;5;3;2;10;11;1
4;9;8;6;7;12;1;3;2;10;11;5;6;39206
6;39206;4;9;8;6;7;12;1;3;2;10;11;5
4;9;8;6;7;12;5;3;2;10;11;1;6;39020
6;39020;4;9;8;6;7;12;5;3;2;10;11;1
6;9;8;4;7;12;5;3;2;10;11;1;6;43800
6;43800;6;9;8;4;7;12;5;3;2;10;11;1
1;9;8;4;7;12;5;3;2;10;11;6;6;46660
6;46660;1;9;8;4;7;12;5;3;2;10;11;6
6;9;8;4;7;12;5;3;2;10;11;1;6;43800
6;43800;6;9;8;4;7;12;5;3;2;10;11;1
6;9;8;4;7;11;5;3;2;10;12;1;6;42448
6;42448;6;9;8;4;7;11;5;3;2;10;12;1
5;9;8;4;7;11;6;3;2;10;12;1;6;46020
6;46020;5;9;8;4;7;11;6;3;2;10;12;1
9;5;8;4;7;11;6;3;2;10;12;1;6;40340
6;40340;9;5;8;4;7;11;6;3;2;10;12;1
9;5;12;4;7;11;6;3;2;10;8;1;6;41368
6;41368;9;5;12;4;7;11;6;3;2;10;8;1
9;8;12;4;7;11;6;3;2;10;5;1;6;38064
6;38064;9;8;12;4;7;11;6;3;2;10;5;1
9;8;12;4;7;5;6;3;2;10;11;1;6;39912
7;39912;9;8;12;4;7;5;6;3;2;10;11;1
9;8;12;4;7;5;6;3;2;11;10;1;7;38684
7;38684;9;8;12;4;7;5;6;3;2;11;10;1
9;8;12;4;1;5;6;3;2;11;10;7;7;43208
7;43208;9;8;12;4;1;5;6;3;2;11;10;7
7;8;12;4;1;5;6;3;2;11;10;9;7;43444
7;43444;7;8;12;4;1;5;6;3;2;11;10;9
7;8;12;4;3;5;6;1;2;11;10;9;7;47146
7;47146;7;8;12;4;3;5;6;1;2;11;10;9
7;8;12;4;3;5;6;1;2;10;11;9;7;45458
7;45458;7;8;12;4;3;5;6;1;2;10;11;9
9;8;12;4;3;5;6;1;2;10;11;7;7;34968
7;34968;9;8;12;4;3;5;6;1;2;10;11;7
9;8;12;2;3;5;6;1;4;10;11;7;7;34244
7;34244;9;8;12;2;3;5;6;1;4;10;11;7
11;8;12;2;3;5;6;1;4;10;9;7;7;27660
7;27660;11;8;12;2;3;5;6;1;4;10;9;7
11;5;12;2;3;8;6;1;4;10;9;7;7;25754
7;25754;11;5;12;2;3;8;6;1;4;10;9;7
8;5;12;2;3;11;6;1;4;10;9;7;7;28132
7;28132;8;5;12;2;3;11;6;1;4;10;9;7
8;5;12;2;3;4;6;1;11;10;9;7;7;43736
7;43736;8;5;12;2;3;4;6;1;11;10;9;7
8;5;12;2;6;4;3;1;11;10;9;7;7;44298
7;44298;8;5;12;2;6;4;3;1;11;10;9;7
8;5;2;12;6;4;3;1;11;10;9;7;7;42982
7;42982;8;5;2;12;6;4;3;1;11;10;9;7
2;5;8;12;6;4;3;1;11;10;9;7;7;51768
7;51768;2;5;8;12;6;4;3;1;11;10;9;7
2;5;12;8;6;4;3;1;11;10;9;7;7;54656
7;54656;2;5;12;8;6;4;3;1;11;10;9;7
8;5;12;2;6;4;3;1;11;10;9;7;7;44298
7;44298;8;5;12;2;6;4;3;1;11;10;9;7
8;5;12;2;6;4;3;9;11;10;1;7;7;51744
7;51744;8;5;12;2;6;4;3;9;11;10;1;7
8;5;12;2;6;4;3;9;11;1;10;7;7;55868
7;55868;8;5;12;2;6;4;3;9;11;1;10;7
8;1;12;2;6;4;3;9;11;5;10;7;7;44104
7;44104;8;1;12;2;6;4;3;9;11;5;10;7
3;1;12;2;6;4;8;9;11;5;10;7;7;51630
8;51630;3;1;12;2;6;4;8;9;11;5;10;7
3;1;12;2;4;6;8;9;11;5;10;7;8;53054
8;53054;3;1;12;2;4;6;8;9;11;5;10;7
3;4;12;2;1;6;8;9;11;5;10;7;8;39392
8;39392;3;4;12;2;1;6;8;9;11;5;10;7
3;4;12;2;1;6;8;5;11;9;10;7;8;42988
8;42988;3;4;12;2;1;6;8;5;11;9;10;7
3;4;12;11;1;6;8;5;2;9;10;7;8;40722
8;40722;3;4;12;11;1;6;8;5;2;9;10;7
3;4;12;7;1;6;8;5;2;9;10;11;8;41202
8;41202;3;4;12;7;1;6;8;5;2;9;10;11
3;4;12;7;1;6;2;5;8;9;10;11;8;37052
8;37052;3;4;12;7;1;6;2;5;8;9;10;11
3;4;1;7;12;6;2;5;8;9;10;11;8;37102
8;37102;3;4;1;7;12;6;2;5;8;9;10;11
3;4;6;7;12;1;2;5;8;9;10;11;8;41688
8;41688;3;4;6;7;12;1;2;5;8;9;10;11
3;12;6;7;4;1;2;5;8;9;10;11;8;57780
8;41688;3;4;6;7;12;1;2;5;8;9;10;11
3;4;6;10;12;1;2;5;8;9;7;11;8;45944
8;45944;3;4;6;10;12;1;2;5;8;9;7;11
3;4;6;7;12;1;2;5;8;9;10;11;8;41688
8;41688;3;4;6;7;12;1;2;5;8;9;10;11
3;4;6;7;12;1;2;9;8;5;10;11;8;38340
8;38340;3;4;6;7;12;1;2;9;8;5;10;11
3;4;6;7;12;1;2;9;8;10;5;11;8;41832
8;41832;3;4;6;7;12;1;2;9;8;10;5;11
3;4;6;11;12;1;2;9;8;10;5;7;8;37282
8;37282;3;4;6;11;12;1;2;9;8;10;5;7
3;4;6;11;12;1;9;2;8;10;5;7;8;33042
8;33042;3;4;6;11;12;1;9;2;8;10;5;7
3;4;6;8;12;1;9;2;11;10;5;7;8;32226
8;32226;3;4;6;8;12;1;9;2;11;10;5;7
3;4;6;1;12;8;9;2;11;10;5;7;8;34076
8;34076;3;4;6;1;12;8;9;2;11;10;5;7
1;4;6;3;12;8;9;2;11;10;5;7;8;37228
8;37228;1;4;6;3;12;8;9;2;11;10;5;7
1;4;10;3;12;8;9;2;11;6;5;7;8;46010
8;37228;1;4;6;3;12;8;9;2;11;10;5;7
1;4;6;3;5;8;9;2;11;10;12;7;8;34886
9;34886;1;4;6;3;5;8;9;2;11;10;12;7
1;4;6;3;5;2;9;8;11;10;12;7;9;27894
9;27894;1;4;6;3;5;2;9;8;11;10;12;7
1;3;6;4;5;2;9;8;11;10;12;7;9;38334
9;38334;1;3;6;4;5;2;9;8;11;10;12;7
1;5;6;4;3;2;9;8;11;10;12;7;9;41796
9;38334;1;3;6;4;5;2;9;8;11;10;12;7
1;6;3;4;5;2;9;8;11;10;12;7;9;40538
9;40538;1;6;3;4;5;2;9;8;11;10;12;7
1;6;3;4;5;2;9;12;11;10;8;7;9;54476
9;54476;1;6;3;4;5;2;9;12;11;10;8;7
1;6;3;4;5;2;11;12;9;10;8;7;9;55290
9;55290;1;6;3;4;5;2;11;12;9;10;8;7
1;6;11;4;5;2;3;12;9;10;8;7;9;53690
9;53690;1;6;11;4;5;2;3;12;9;10;8;7
1;9;11;4;5;2;3;12;6;10;8;7;9;51586
9;51586;1;9;11;4;5;2;3;12;6;10;8;7
1;9;7;4;5;2;3;12;6;10;8;11;9;56028
9;56028;1;9;7;4;5;2;3;12;6;10;8;11
1;9;7;4;10;2;3;12;6;5;8;11;9;45686
9;45686;1;9;7;4;10;2;3;12;6;5;8;11
1;9;7;12;10;2;3;4;6;5;8;11;9;52412
9;52412;1;9;7;12;10;2;3;4;6;5;8;11
12;9;7;1;10;2;3;4;6;5;8;11;9;50626
9;50626;12;9;7;1;10;2;3;4;6;5;8;11
12;9;7;1;10;2;11;4;6;5;8;3;9;50892
9;50892;12;9;7;1;10;2;11;4;6;5;8;3
12;9;7;11;10;2;1;4;6;5;8;3;9;44906
9;44906;12;9;7;11;10;2;1;4;6;5;8;3
12;9;7;11;4;2;1;10;6;5;8;3;9;28916
9;28916;12;9;7;11;4;2;1;10;6;5;8;3
12;9;7;11;4;6;1;10;2;5;8;3;9;30778
9;30778;12;9;7;11;4;6;1;10;2;5;8;3
12;9;7;11;8;6;1;10;2;5;4;3;9;27854
9;27854;12;9;7;11;8;6;1;10;2;5;4;3
12;9;7;11;8;5;1;10;2;6;4;3;9;48340
9;27854;12;9;7;11;8;6;1;10;2;5;4;3
12;9;7;11;8;2;1;10;6;5;4;3;9;25992
9;25992;12;9;7;11;8;2;1;10;6;5;4;3
12;5;7;11;8;2;1;10;6;9;4;3;9;56994
10;56994;12;5;7;11;8;2;1;10;6;9;4;3
12;1;7;11;8;2;5;10;6;9;4;3;10;50702
10;50702;12;1;7;11;8;2;5;10;6;9;4;3
1;12;7;11;8;2;5;10;6;9;4;3;10;47474
10;47474;1;12;7;11;8;2;5;10;6;9;4;3
3;12;7;11;8;2;5;10;6;9;4;1;10;46554
10;46554;3;12;7;11;8;2;5;10;6;9;4;1
3;12;9;11;8;2;5;10;6;7;4;1;10;36806
10;36806;3;12;9;11;8;2;5;10;6;7;4;1
2;12;9;11;8;3;5;10;6;7;4;1;10;38278
10;36806;3;12;9;11;8;2;5;10;6;7;4;1
1;12;9;11;8;2;5;10;6;7;4;3;10;43272
10;43272;1;12;9;11;8;2;5;10;6;7;4;3
1;12;9;11;6;2;5;10;8;7;4;3;10;48204
10;43272;1;12;9;11;8;2;5;10;6;7;4;3
1;12;9;11;8;2;5;10;6;7;3;4;10;47314
10;47314;1;12;9;11;8;2;5;10;6;7;3;4
1;12;9;11;8;2;3;10;6;7;5;4;10;45036
10;45036;1;12;9;11;8;2;3;10;6;7;5;4
1;12;9;10;8;2;3;11;6;7;5;4;10;51542
10;51542;1;12;9;10;8;2;3;11;6;7;5;4
6;12;9;10;8;2;3;11;1;7;5;4;10;42916
10;42916;6;12;9;10;8;2;3;11;1;7;5;4
6;12;9;10;8;2;3;11;1;7;4;5;10;37968
10;37968;6;12;9;10;8;2;3;11;1;7;4;5
6;12;2;10;8;9;3;11;1;7;4;5;10;39414
10;39414;6;12;2;10;8;9;3;11;1;7;4;5
6;12;2;10;8;4;3;11;1;7;9;5;10;51534
10;51534;6;12;2;10;8;4;3;11;1;7;9;5
6;12;9;10;8;4;3;11;1;7;2;5;10;47152
10;47152;6;12;9;10;8;4;3;11;1;7;2;5
6;12;11;10;8;4;3;9;1;7;2;5;10;41580
10;41580;6;12;11;10;8;4;3;9;1;7;2;5
6;12;11;10;8;3;4;9;1;7;2;5;10;38492
10;38492;6;12;11;10;8;3;4;9;1;7;2;5
6;12;1;10;8;3;4;9;11;7;2;5;10;41522
10;41522;6;12;1;10;8;3;4;9;11;7;2;5
6;12;1;10;8;11;4;9;3;7;2;5;10;33254
10;33254;6;12;1;10;8;11;4;9;3;7;2;5
6;12;1;10;5;11;4;9;3;7;2;8;10;39800
11;39800;6;12;1;10;5;11;4;9;3;7;2;8
6;10;1;12;5;11;4;9;3;7;2;8;11;51632
11;39800;6;12;1;10;5;11;4;9;3;7;2;8
6;12;1;10;5;11;9;4;3;7;2;8;11;42972
11;42972;6;12;1;10;5;11;9;4;3;7;2;8
6;12;1;10;5;11;9;7;3;4;2;8;11;39246
11;39246;6;12;1;10;5;11;9;7;3;4;2;8
6;12;1;10;5;11;7;9;3;4;2;8;11;36118
11;36118;6;12;1;10;5;11;7;9;3;4;2;8
6;12;1;10;7;11;5;9;3;4;2;8;11;41470
11;36118;6;12;1;10;5;11;7;9;3;4;2;8
6;12;1;3;5;11;7;9;10;4;2;8;11;36446
11;36446;6;12;1;3;5;11;7;9;10;4;2;8
5;12;1;3;6;11;7;9;10;4;2;8;11;39744
11;39744;5;12;1;3;6;11;7;9;10;4;2;8
5;8;1;3;6;11;7;9;10;4;2;12;11;34086
11;34086;5;8;1;3;6;11;7;9;10;4;2;12
5;8;1;11;6;3;7;9;10;4;2;12;11;42814
11;42814;5;8;1;11;6;3;7;9;10;4;2;12
5;8;1;11;6;3;7;9;10;2;4;12;11;39036
11;39036;5;8;1;11;6;3;7;9;10;2;4;12
5;8;10;11;6;3;7;9;1;2;4;12;11;36510
11;36510;5;8;10;11;6;3;7;9;1;2;4;12
5;8;10;11;9;3;7;6;1;2;4;12;11;41638
11;41638;5;8;10;11;9;3;7;6;1;2;4;12
5;3;10;11;9;8;7;6;1;2;4;12;11;38178
11;38178;5;3;10;11;9;8;7;6;1;2;4;12
5;3;2;11;9;8;7;6;1;10;4;12;11;43706
11;43706;5;3;2;11;9;8;7;6;1;10;4;12
5;8;2;11;9;3;7;6;1;10;4;12;11;47166
11;47166;5;8;2;11;9;3;7;6;1;10;4;12
4;8;2;11;9;3;7;6;1;10;5;12;11;49504
11;49504;4;8;2;11;9;3;7;6;1;10;5;12
4;8;2;11;9;3;6;7;1;10;5;12;11;41808
11;41808;4;8;2;11;9;3;6;7;1;10;5;12
7;8;2;11;9;3;6;4;1;10;5;12;11;55988
11;41808;4;8;2;11;9;3;6;7;1;10;5;12
4;11;2;8;9;3;6;7;1;10;5;12;11;43448
11;43448;4;11;2;8;9;3;6;7;1;10;5;12
4;10;2;8;9;3;6;7;1;11;5;12;11;44688
12;44688;4;10;2;8;9;3;6;7;1;11;5;12
4;5;2;8;9;3;6;7;1;11;10;12;12;41376
12;41376;4;5;2;8;9;3;6;7;1;11;10;12
4;5;2;8;11;3;6;7;1;9;10;12;12;41120
12;41120;4;5;2;8;11;3;6;7;1;9;10;12
5;4;2;8;11;3;6;7;1;9;10;12;12;38232
12;38232;5;4;2;8;11;3;6;7;1;9;10;12
5;4;2;11;8;3;6;7;1;9;10;12;12;39192
12;39192;5;4;2;11;8;3;6;7;1;9;10;12
5;4;2;11;7;3;6;8;1;9;10;12;12;40392
12;40392;5;4;2;11;7;3;6;8;1;9;10;12
5;4;2;10;7;3;6;8;1;9;11;12;12;42580
12;40392;5;4;2;11;7;3;6;8;1;9;10;12
5;1;2;11;7;3;6;8;4;9;10;12;12;41812
12;41812;5;1;2;11;7;3;6;8;4;9;10;12
5;1;2;11;7;10;6;8;4;9;3;12;12;33788
12;33788;5;1;2;11;7;10;6;8;4;9;3;12
5;1;2;11;7;10;6;8;3;9;4;12;12;33814
12;33814;5;1;2;11;7;10;6;8;3;9;4;12
5;1;2;11;9;10;6;8;3;7;4;12;12;47704
12;47704;5;1;2;11;9;10;6;8;3;7;4;12
5;1;7;11;9;10;6;8;3;2;4;12;12;47106
12;47106;5;1;7;11;9;10;6;8;3;2;4;12
5;1;7;8;9;10;6;11;3;2;4;12;12;47538
12;47106;5;1;7;11;9;10;6;8;3;2;4;12
5;1;7;11;4;10;6;8;3;2;9;12;12;51352
12;51352;5;1;7;11;4;10;6;8;3;2;9;12
5;1;8;11;4;10;6;7;3;2;9;12;12;40484
12;40484;5;1;8;11;4;10;6;7;3;2;9;12
12;1;8;11;4;10;6;7;3;2;9;5;12;51890
12;51890;12;1;8;11;4;10;6;7;3;2;9;5
12;1;2;11;4;10;6;7;3;8;9;5;12;55132
12;55132;12;1;2;11;4;10;6;7;3;8;9;5
5;1;2;11;4;10;6;7;3;8;9;12;12;53596
12;53596;5;1;2;11;4;10;6;7;3;8;9;12
5;1;4;11;2;10;6;7;3;8;9;12;12;51518
12;51518;5;1;4;11;2;10;6;7;3;8;9;12
5;1;4;11;2;10;9;7;3;8;6;12;12;54442
